ngram,G3,G3o,G3n,G3s,3,G3a,G3b
2005,5.041988353176359e-07,7.732846505982747e-11,7.20838215506614e-11,3.6982115148020966e-09,0.0007569628568100077,7.50142836736245e-10,6.390355308408654e-10
2006,4.792532917820478e-07,6.105873247484541e-11,7.695372166874722e-11,3.1378494723201455e-09,0.0007327533426827618,6.446111541372598e-10,5.893963174661922e-10
2007,4.6419196613507143e-07,4.028901517960648e-11,5.099157455406329e-11,3.0680502265718293e-09,0.0007071513100527227,5.106563822592542e-10,5.179254327001916e-10
2008,4.4033621650539446e-07,3.036790412390213e-11,6.201443277548918e-11,3.1169813079807388e-09,0.0006848682283556887,5.915650231574127e-10,4.791223885890008e-10
2009,4.495784488816363e-07,3.036790412390213e-11,6.079455812776517e-11,2.844174245326363e-09,0.0006724989673654948,5.696128053361044e-10,4.940192342507897e-10
2010,4.534355874901459e-07,3.036790412390213e-11,5.973031692268244e-11,3.0996436687199693e-09,0.0006549188318396253,7.181431362278192e-10,6.328855693484212e-10
2011,4.411889571136791e-07,1.522826656441545e-11,4.963722488593447e-11,3.2394846012045217e-09,0.0006349044186728341,9.086781684240566e-10,7.117956938148698e-10
2012,4.3605146109777184e-07,5.29107957844158e-12,3.97000378999606e-11,3.3479407024472607e-09,0.0006221286436942007,1.210680302042379e-09,8.65395612313437e-10
2013,4.400791989870153e-07,5.29107957844158e-12,2.9406893586880756e-11,3.0789862881519525e-09,0.0006159411859698594,1.405157169192301e-09,1.1175070194610219e-09
2014,4.402638101704984e-07,5.29107957844158e-12,3.9798393747236815e-11,3.1283080411828988e-09,0.000607019814196974,1.6587204705003395e-09,1.3708989062991402e-09
2015,4.456393095811758e-07,0.0,5.66487739653684e-11,2.936878819502299e-09,0.0005995046230964363,2.003923788811741e-09,1.6109651707856593e-09
2016,4.418599043479584e-07,6.25848579310124e-12,5.2500094797307866e-11,3.1467245317376833e-09,0.0005837040787030544,2.4575667215539656e-09,1.737198892673827e-09
2017,4.3239235480996285e-07,7.301566758618113e-12,5.647389847429629e-11,3.0120613410862993e-09,0.000577660034953927,2.5614835993022686e-09,1.8165787022776196e-09
2018,4.374923889827187e-07,8.761880110341735e-12,6.776867816915555e-11,2.860548331540258e-09,0.0005782126099802554,2.7293144633233623e-09,1.9069214873823626e-09
2019,4.5119392666492786e-07,1.095235013792717e-11,8.471084771144444e-11,2.846794855404511e-09,0.000576685371925123,2.8135790364203217e-09,2.0192065797175474e-09
