ngram,Qi,Qip,Qit,Qia,Qik,Qei,Qui
1932,2.2955392913510358e-07,5.012437766436863e-10,2.009157919401007e-09,2.6774208723117407e-09,1.1258703909642976e-09,3.384344629938799e-10,6.369349664834902e-07
1933,2.572012423992679e-07,4.5613043500988427e-10,1.94283099132418e-09,2.750585267489011e-09,1.1724489038364032e-09,2.930769278058116e-10,6.110751818206544e-07
1934,2.6701866927071804e-07,5.002546789510478e-10,2.0752037072873416e-09,3.173146808802382e-09,1.1267016466634923e-09,3.6021004829705257e-10,6.127682468104467e-07
1935,2.615563455979749e-07,4.756837305005693e-10,2.1131897025889704e-09,3.3444667828825506e-09,1.2588613385838038e-09,5.151792266598423e-10,5.966318862452422e-07
1936,2.669917904540853e-07,4.958167765245491e-10,2.157804141716164e-09,3.3550986909349133e-09,1.4674312697510977e-09,5.483573615025098e-10,5.754167610965461e-07
1937,2.636719865937006e-07,6.256863063372872e-10,1.9819049100279683e-09,3.2417417163342422e-09,1.2624846069358193e-09,7.679965592049293e-10,5.616764805641392e-07
1938,2.668611419462e-07,7.299668012907188e-10,1.670938007006636e-09,3.223167130020751e-09,1.3776011898685476e-09,8.24291793552082e-10,5.347761771190562e-07
1939,2.6757608192643343e-07,6.826803091085156e-10,1.9012381351808064e-09,2.7603084421353887e-09,1.3589610607457813e-09,1.0271963438565228e-09,4.894083604410428e-07
1940,2.386180426583451e-07,6.905586182247094e-10,2.004878961260813e-09,2.627025501895324e-09,1.4958056836806526e-09,1.2387946541585799e-09,4.6370845195399723e-07
1941,2.1725116994275595e-07,6.057978127075156e-10,2.0263822366116203e-09,2.033699891030543e-09,1.5836520904168238e-09,1.3143945693754639e-09,4.439810287034821e-07
1942,2.115170433723636e-07,6.88579094536885e-10,2.0612964985693746e-09,1.910372130328345e-09,1.7794941155534006e-09,1.3607883153632372e-09,4.331117833901642e-07
1943,2.0244852651428248e-07,6.49283686339684e-10,2.0250964556061443e-09,1.8752038810632143e-09,1.7448417393468268e-09,1.341398563654244e-09,4.343700733703112e-07
1944,2.0353072979365345e-07,5.301294086252589e-10,2.1851856673344675e-09,1.7558102115091044e-09,1.734428450068342e-09,1.3601304844306534e-09,4.1982822348732694e-07
1945,2.0932211798805967e-07,5.497712681926511e-10,2.339196296980666e-09,1.9136761223289713e-09,1.4098895622411639e-09,1.5704493895794614e-09,4.2411363665451063e-07
1946,2.0874260339301793e-07,6.325117889766879e-10,2.3050939252604915e-09,2.1613227398274505e-09,1.5750831274173395e-09,1.4620961425697893e-09,4.2529636142977066e-07
1947,2.374013336390947e-07,6.710308340730973e-10,2.350591975032655e-09,2.1921793903954624e-09,1.6336486449323014e-09,1.2372774669890317e-09,4.3236601803593136e-07
1948,2.540123773542291e-07,7.289522675955697e-10,2.265670571789867e-09,2.3924293974480246e-09,1.814034367164652e-09,1.1060060526154762e-09,4.358391225066173e-07
1949,2.656880216786054e-07,7.495656040301668e-10,2.3670200402900068e-09,2.5356930523555222e-09,1.627481467052811e-09,8.81833641822435e-10,4.623697041746969e-07
1950,2.738247612147201e-07,7.268988546003743e-10,2.5032729064225887e-09,2.832079015746558e-09,1.4286547817781476e-09,8.85153565523465e-10,4.5708476039050895e-07
1951,2.779343049041927e-07,8.378981001097177e-10,2.49236461627841e-09,2.9612366527130364e-09,1.5868790884506927e-09,6.692023482976087e-10,4.7049148780128493e-07
1952,2.8694233427423957e-07,2.365925281086082e-09,2.574639612618057e-09,3.1034185697466553e-09,1.653470122724749e-09,4.4422588226947623e-10,4.6987095255904675e-07
1953,2.97363884880854e-07,2.471455603661862e-09,2.730902710317602e-09,3.2684999468861928e-09,1.5769712995756485e-09,3.5719102675635384e-10,4.768516898171324e-07
1954,2.8617956055703484e-07,2.515232284355002e-09,2.814602836512644e-09,3.4764918245753863e-09,1.6168947609378798e-09,3.96656858152917e-10,4.82180638528007e-07
1955,2.9266946707399e-07,2.603663308762906e-09,2.8743706462616305e-09,4.068800946959479e-09,1.7175395550239614e-09,5.218936235554647e-10,4.945180316034177e-07
1956,3.0470688930758373e-07,2.5548137415144977e-09,2.9744687982510445e-09,4.7040812197910296e-09,1.961447940576225e-09,7.508497157360239e-10,4.827021322333686e-07
1957,3.162325502411737e-07,2.661369751561742e-09,3.08649093584888e-09,4.842450662678743e-09,2.089315149460853e-09,8.998131525598093e-10,4.908736538514599e-07
1958,3.470526296821065e-07,2.7504640232045574e-09,3.111090306008789e-09,5.249947936698212e-09,2.5763835509451383e-09,9.69183939452429e-10,4.99041257333894e-07
1959,3.610182578280988e-07,1.1852208658957863e-09,3.3985039861659872e-09,5.714950290780507e-09,2.6084266809992383e-09,1.0444893362913733e-09,5.156980640614555e-07
1960,3.7944203411046017e-07,1.1240043578426245e-09,3.97602512818602e-09,5.897159649492778e-09,3.3307118491825757e-09,1.1989760930118466e-09,5.253128157229574e-07
1961,4.152732750688821e-07,1.3019959158430287e-09,4.175593109374225e-09,6.263775149355817e-09,3.746233180810878e-09,1.3740188193572018e-09,5.354880313136943e-07
1962,4.3565258270713715e-07,1.2708894650944762e-09,4.535944730932329e-09,6.1453153042480474e-09,3.783362147378812e-09,1.5920470338873623e-09,5.655559667567494e-07
1963,4.5754188704449916e-07,1.3774661094296497e-09,4.7336740559091234e-09,6.355376225286591e-09,3.738636368742578e-09,1.6998220608854808e-09,6.159086102083425e-07
1964,4.6337324631297504e-07,1.3302031856962264e-09,4.986863905947254e-09,6.5770318715051096e-09,3.9858947253890165e-09,1.708011478283668e-09,6.64912046691565e-07
1965,4.62588908638801e-07,1.312544057568183e-09,5.133575659803975e-09,6.5315342975428135e-09,3.962449352761561e-09,1.862260932762792e-09,6.999390425984789e-07
1966,4.6282472356194505e-07,1.384259167609108e-09,5.2221469688212045e-09,6.437061804222464e-09,3.970352300898737e-09,2.070953900431708e-09,7.24792869277735e-07
1967,4.6211604041803055e-07,1.4075643666495402e-09,4.695784808613926e-09,6.8458485229833906e-09,3.2455345395326115e-09,1.944157105146108e-09,7.395820245749616e-07
1968,4.526031805848366e-07,1.1407496296784408e-09,4.59852489420598e-09,6.61204265942469e-09,2.808587457841278e-09,2.3607751943797796e-09,7.491046614761996e-07
1969,4.4566911989412414e-07,1.3031391600724719e-09,4.434441734448212e-09,6.4540673757765686e-09,2.6763509186622514e-09,2.216709244733701e-09,7.2965739101554e-07
1970,4.421790598436408e-07,1.1893540834735055e-09,4.255169772093836e-09,5.789201118489018e-09,2.518107754058617e-09,2.283375536268498e-09,6.87318918478143e-07
1971,4.4810556281455707e-07,1.278184534405012e-09,4.1353304590176416e-09,5.328294567468512e-09,2.327891149686171e-09,2.4971368940894324e-09,6.504707162743475e-07
1972,4.4389173581294017e-07,1.1795437325292012e-09,4.013675836134212e-09,5.274289322747856e-09,3.179528259725625e-09,2.658641608453495e-09,6.03842441445782e-07
1973,4.347811771562452e-07,1.1517170709193385e-09,4.101545484199878e-09,4.798893980608097e-09,3.1651454156035795e-09,2.693244405271855e-09,5.71471527369535e-07
1974,4.2619603034056907e-07,1.2783726458362059e-09,4.011527078771695e-09,4.125605412852451e-09,3.32974980921108e-09,3.0270734331848205e-09,5.404932486336682e-07
1975,4.1628322427251465e-07,1.4589148222832193e-09,4.1015779661535134e-09,4.054105337151068e-09,3.297734989844108e-09,2.638555834139871e-09,5.120851410213488e-07
1976,4.121090902182394e-07,1.3947936535910595e-09,4.271111179018508e-09,3.811044368973171e-09,3.2827728630684713e-09,2.6944683309945307e-09,4.880338662717674e-07
1977,4.107888327910457e-07,1.4814503037006789e-09,4.377540901196702e-09,3.629861807955389e-09,3.432006948475167e-09,2.499757607259718e-09,4.856296738710495e-07
1978,4.479366119929702e-07,1.5343244056228604e-09,4.934958505334716e-09,3.88985764234105e-09,3.5209348611279066e-09,2.297801425323241e-09,4.708369374384347e-07
1979,4.668710736106212e-07,1.5995252899969614e-09,5.226569621541444e-09,3.728947055898451e-09,2.4538153889760596e-09,2.0906048003865862e-09,4.587350872498064e-07
1980,5.162383363962622e-07,1.756170542321911e-09,5.4756397828624264e-09,3.97453568469684e-09,2.43587282090983e-09,1.936515249743666e-09,4.424118661258295e-07
1981,5.515223173396018e-07,1.7996069713786612e-09,5.761023214034822e-09,4.131629863631961e-09,2.6577650715152247e-09,1.8246314142140412e-09,4.496759394052268e-07
1982,5.896414937264385e-07,1.8002032880255164e-09,6.008356034925555e-09,4.422302302131698e-09,2.90294074492944e-09,1.7341957869732028e-09,4.5112562523692237e-07
1983,6.198709700454077e-07,1.9588456412478195e-09,6.375147330674378e-09,4.770464911985073e-09,2.902960855826515e-09,1.7853995266341777e-09,4.5731926385477504e-07
1984,6.536889957585248e-07,2.0595596973903086e-09,6.614429829251581e-09,4.902358582573438e-09,2.7094843670281777e-09,1.9221907399114002e-09,4.4762718078215714e-07
1985,6.58605383055796e-07,2.1067296161549264e-09,6.488340975607798e-09,4.9709473362976755e-09,2.768172120098151e-09,1.7940639291629574e-09,4.5170161147975054e-07
1986,6.935294598926183e-07,2.1546833682352583e-09,6.588719284447311e-09,5.190802708300777e-09,2.6710466061174998e-09,1.704659397765746e-09,4.6024066640321895e-07
1987,7.045126884414848e-07,2.055209240887328e-09,6.386743451563299e-09,5.074194080784926e-09,2.7018737247530566e-09,1.7068553237464812e-09,4.695448702867517e-07
1988,7.509855533628849e-07,1.9011115380353415e-09,6.778567865747423e-09,5.309389689805195e-09,2.573249058279714e-09,1.6837560234961302e-09,4.732325058804625e-07
1989,7.917934762450127e-07,1.8553330776478155e-09,6.8122991692121104e-09,5.139946500167168e-09,2.5955358021586707e-09,1.678072966296692e-09,4.819606910392135e-07
1990,8.529078903458347e-07,1.7618410381408417e-09,7.004598805744016e-09,5.370892429214434e-09,2.7602905516843634e-09,1.5106517148311127e-09,4.864742371475066e-07
1991,9.272066076196747e-07,1.7100989196145682e-09,7.074290169534996e-09,5.934029585168738e-09,3.069220845728994e-09,1.3359747911120427e-09,4.93680589995295e-07
1992,9.687882831193356e-07,1.625462986432069e-09,7.38689141601055e-09,6.848880764108247e-09,2.991467740187659e-09,1.469232830635698e-09,4.951039410830813e-07
1993,1.0242221151202102e-06,1.7512882414091484e-09,7.518929605916064e-09,6.93779757453074e-09,2.8829686891741956e-09,1.6080401772049819e-09,5.065431309958512e-07
1994,1.0727900010871444e-06,1.8364332594294248e-09,7.540856320328463e-09,7.2220102279426814e-09,3.04841466355502e-09,1.5488259722370605e-09,5.153411036319864e-07
1995,1.138779615368029e-06,2.0022102547352053e-09,7.402674790617831e-09,7.0410400050085235e-09,3.083839279176865e-09,1.5248777003001074e-09,5.241819118444775e-07
1996,1.1655413020759755e-06,2.1489120958863494e-09,7.554993963765355e-09,7.249722473139692e-09,2.9305006358068144e-09,1.5154284493945624e-09,5.458789230163217e-07
1997,1.2125566075025875e-06,2.0555122524714064e-09,9.961091507193487e-09,7.073132111758338e-09,2.9676627187415404e-09,1.5149101655660096e-09,5.644906683041231e-07
1998,1.2211932016725768e-06,2.1121027783875336e-09,9.776201879775824e-09,6.653094329424545e-09,2.9776350908759598e-09,1.569442893105994e-09,5.797532561960647e-07
1999,1.269352326614483e-06,2.026668610710658e-09,9.135951233625e-09,5.6728220216533435e-09,2.8708129524395484e-09,1.490371064656009e-09,5.906084165222378e-07
2000,1.3362391168162243e-06,1.899611801192691e-09,8.612942866851166e-09,5.914418351896497e-09,3.163556083762842e-09,1.3795503628344363e-09,5.903157622404771e-07
2001,1.387170495295972e-06,1.828650675328447e-09,8.216739669616605e-09,6.214222914024958e-09,3.0410285400961357e-09,1.3604996177260124e-09,5.90694518060835e-07
2002,1.3859772544882226e-06,1.705893442378275e-09,7.927702050380958e-09,6.139016342895534e-09,2.910949703505139e-09,1.2458910252683658e-09,5.90637609678067e-07
2003,1.4098881462944388e-06,1.5283559021536268e-09,7.946448705402937e-09,5.854513382022983e-09,3.0612451621233763e-09,1.3181684156902763e-09,5.781356873870079e-07
2004,1.4907652549871791e-06,1.416443414939802e-09,5.145050100249396e-09,5.657072778473906e-09,3.0372688174042294e-09,1.312128707274342e-09,5.662661643717521e-07
2005,1.506278246259691e-06,1.4381478627026718e-09,5.1310213855515485e-09,5.422580701924013e-09,3.02649207282814e-09,1.1762296850800373e-09,5.676535254549111e-07
2006,1.557874595294249e-06,1.450433987201397e-09,4.867774849870443e-09,5.050426140787831e-09,3.7136989673923283e-09,1.1988089568656539e-09,5.604947546089534e-07
2007,1.6301346639530884e-06,1.3187507355968568e-09,4.815300190332193e-09,4.712117458132476e-09,5.487282215911802e-09,1.2044003730845736e-09,5.590607088379329e-07
2008,1.7023022727309062e-06,1.1963894716185815e-09,4.957928194977106e-09,4.073194702160419e-09,5.991909825451915e-09,1.0641827300325195e-09,5.569985432885005e-07
2009,1.7009419772356132e-06,1.281572094478735e-09,4.711733162362666e-09,4.054687982194391e-09,6.721610347680342e-09,1.096894150906128e-09,5.456137241058709e-07
2010,1.7399133379772787e-06,1.3149841295221977e-09,4.098095101363291e-09,3.928944471352582e-09,6.979542943597039e-09,9.035884500947183e-10,5.359535504924549e-07
2011,1.6716131767680054e-06,1.292973958059004e-09,3.708660236055396e-09,3.61057606035331e-09,6.910268611294766e-09,7.649068085273975e-10,5.365442429397913e-07
2012,1.8081482754236537e-06,1.0558243565153953e-09,3.2688568677282805e-09,3.5237719726260205e-09,6.920324472200637e-09,7.235308423820491e-10,5.305352682885964e-07
2013,1.850302088054637e-06,9.129470354299737e-10,3.180032491302752e-09,3.773732976901962e-09,6.277954600619751e-09,6.987849227828897e-10,5.26299694619021e-07
2014,1.8197136699070273e-06,8.213624730754202e-10,2.8951121341539275e-09,3.728266806390934e-09,4.364438112501392e-09,6.621252633477934e-10,5.863288054440221e-07
2015,1.8566078097137506e-06,8.13292967694057e-10,2.5477289960258123e-09,3.5836197818740955e-09,3.86724306546325e-09,7.447020698516025e-10,6.39259699905129e-07
2016,4.36563256503827e-06,5.249952328026783e-10,2.4500759040638596e-09,3.8188722977545404e-09,3.2454559991837837e-09,5.643409311290831e-10,6.867140232965799e-07
2017,4.829691382231734e-06,3.6890762088644574e-10,2.28050021459462e-09,3.867876907648338e-09,2.8836612727308384e-09,6.010832063566932e-10,7.168614407267645e-07
2018,5.502164231074857e-06,3.3220009382217697e-10,2.073665972268657e-09,4.1475012313441084e-09,2.914447616575444e-09,6.823037135283982e-10,7.467809723493702e-07
2019,6.290845590228855e-06,2.5638935939598095e-10,2.0313974113950195e-09,4.492864968952404e-09,2.764652951015023e-09,7.687768893704927e-10,7.917070092844369e-07
