ngram,Data,Datax,Datak,Datab,Datat,Dnata,Datra
1853,2.4597009127904e-07,0.0,0.0,4.825934096786e-11,0.0,0.0,4.642859509549981e-11
1854,2.541800898013337e-07,0.0,5.05018606298892e-11,4.825934096786e-11,0.0,0.0,4.642859509549981e-11
1855,2.522975738169667e-07,0.0,5.05018606298892e-11,4.825934096786e-11,0.0,0.0,4.642859509549981e-11
1856,2.711987860948284e-07,0.0,5.05018606298892e-11,4.825934096786e-11,0.0,0.0,4.642859509549981e-11
1857,2.8186923373141326e-07,0.0,5.05018606298892e-11,4.825934096786e-11,0.0,0.0,4.642859509549981e-11
1858,2.8265274717601384e-07,0.0,5.05018606298892e-11,4.825934096786e-11,0.0,0.0,5.7603513229206473e-11
1859,2.7253777748878096e-07,0.0,5.05018606298892e-11,4.825934096786e-11,0.0,0.0,5.7603513229206473e-11
1860,2.8483983019863703e-07,0.0,5.05018606298892e-11,0.0,6.099520888369625e-11,0.0,5.7603513229206473e-11
1861,2.9853314994657663e-07,0.0,0.0,0.0,1.1748188929619881e-10,0.0,5.7603513229206473e-11
1862,3.1947368077973284e-07,0.0,0.0,0.0,1.1748188929619881e-10,0.0,5.7603513229206473e-11
1863,3.2238850979281e-07,0.0,0.0,0.0,1.1748188929619881e-10,0.0,5.7603513229206473e-11
1864,3.271649973157764e-07,0.0,0.0,0.0,1.1748188929619881e-10,0.0,5.7603513229206473e-11
1865,3.317267385227751e-07,0.0,0.0,0.0,1.1748188929619881e-10,0.0,0.0
1866,3.742925360126849e-07,0.0,0.0,0.0,1.617215092001142e-10,0.0,4.866358110129048e-10
1867,3.6035868739808005e-07,0.0,0.0,0.0,1.0072630031641796e-10,0.0,4.866358110129048e-10
1868,3.5269803382626766e-07,0.0,0.0,0.0,4.4239619903915386e-11,0.0,5.314475090159984e-10
1869,3.401023320748209e-07,0.0,0.0,0.0,8.382550606026281e-11,3.958588615634742e-11,5.710333951723458e-10
1870,3.4024995037335817e-07,0.0,0.0,0.0,8.382550606026281e-11,3.958588615634742e-11,6.132698555332589e-10
1871,3.476933240368193e-07,0.0,4.057606235135276e-11,0.0,1.2440156841161557e-10,3.958588615634742e-11,6.132698555332589e-10
1872,3.674742004022846e-07,0.0,4.057606235135276e-11,4.0951710276816906e-11,1.2440156841161557e-10,3.958588615634742e-11,6.542215658100758e-10
1873,3.3514886662747554e-07,0.0,4.057606235135276e-11,4.0951710276816906e-11,8.016194850770018e-11,3.958588615634742e-11,2.4560325995182097e-10
1874,4.000117184789685e-07,0.0,8.031677703864863e-11,4.0951710276816906e-11,8.016194850770018e-11,3.958588615634742e-11,4.443068373533825e-10
1875,4.215170171002163e-07,0.0,8.031677703864863e-11,8.106674062194737e-11,1.2027697885283065e-10,3.958588615634742e-11,3.9949513935028895e-10
1876,5.810808301833146e-07,0.0,1.569807458626623e-10,8.106674062194737e-11,8.069109269648322e-11,0.0,4.3657322201795523e-10
1877,6.391492450217941e-07,0.0,1.569807458626623e-10,1.160184131305491e-10,1.1564276520508493e-10,3.4951672508601714e-11,4.292884341656438e-10
1878,6.900313483778778e-07,0.0,1.1640468351130956e-10,1.160184131305491e-10,7.506670285373218e-11,3.4951672508601714e-11,5.381445170434976e-10
1879,7.273439856752313e-07,0.0,1.5131849741477155e-10,7.506670285373218e-11,7.506670285373218e-11,3.4951672508601714e-11,5.670204345736047e-10
1880,8.033784329849627e-07,0.0,1.5131849741477155e-10,7.506670285373218e-11,7.506670285373218e-11,3.4951672508601714e-11,5.218896128747882e-10
1881,8.201682817343681e-07,0.0,1.115777827274757e-10,7.506670285373218e-11,1.0663229822936517e-10,3.4951672508601714e-11,3.5475163084885963e-10
1882,8.814421822275367e-07,0.0,1.115777827274757e-10,3.4951672508601714e-11,6.65172678842347e-11,3.4951672508601714e-11,4.1957078882643676e-10
1883,7.962888811822008e-07,3.212262797028639e-11,3.4913813903461997e-11,3.4951672508601714e-11,6.65172678842347e-11,3.4951672508601714e-11,4.0715207594299585e-10
1884,7.813764162684882e-07,6.263353526301886e-11,3.4913813903461997e-11,0.0,3.156559537563299e-11,0.0,3.7220040343439413e-10
1885,7.961894295606596e-07,6.263353526301886e-11,3.4913813903461997e-11,0.0,3.156559537563299e-11,0.0,2.923675983852141e-10
1886,8.403780904180686e-07,6.263353526301886e-11,0.0,2.7588615915595328e-11,3.156559537563299e-11,0.0,2.5012858649388544e-10
1887,8.736803108279543e-07,6.263353526301886e-11,0.0,2.7588615915595328e-11,3.156559537563299e-11,0.0,2.1724190303805202e-10
1888,9.138418184712853e-07,6.263353526301886e-11,0.0,2.7588615915595328e-11,0.0,0.0,3.2069051382675543e-10
1889,9.564696402516607e-07,8.880443007936683e-11,5.234178963269593e-11,2.7588615915595328e-11,2.6170894816347966e-11,0.0,2.558713558491783e-10
1890,9.919398930183628e-07,5.668180210908044e-11,5.234178963269593e-11,2.7588615915595328e-11,2.6170894816347966e-11,0.0,2.1692179005431252e-10
1891,1.10465087540693e-06,2.6170894816347966e-11,5.234178963269593e-11,2.7588615915595328e-11,5.177594662532568e-11,0.0,2.1692179005431252e-10
1892,1.1576875229885836e-06,2.6170894816347966e-11,5.234178963269593e-11,7.253178018513345e-11,5.177594662532568e-11,0.0,2.3284167649517684e-10
1893,1.1998508041090515e-06,2.6170894816347966e-11,5.234178963269593e-11,4.494316426953812e-11,7.483762022784747e-11,0.0,2.513764077846251e-10
1894,1.2118053323969695e-06,2.6170894816347966e-11,5.234178963269593e-11,4.494316426953812e-11,7.483762022784747e-11,0.0,2.7346818064012876e-10
1895,1.2395799201060851e-06,2.6170894816347966e-11,5.234178963269593e-11,4.494316426953812e-11,7.483762022784747e-11,0.0,1.5962518211993475e-10
1896,1.406137243975536e-06,0.0,0.0,4.494316426953812e-11,4.8666725411499505e-11,0.0,3.340490225703771e-10
1897,1.5585348884477362e-06,0.0,0.0,6.351991948300955e-11,4.8666725411499505e-11,0.0,3.459068428516129e-10
1898,1.5457700166215155e-06,0.0,1.803816818135573e-11,6.351991948300955e-11,4.109984178387752e-11,0.0,4.1805951557703583e-10
1899,1.576736946974831e-06,0.0,1.803816818135573e-11,3.6790661786919745e-11,5.931374835732584e-11,0.0,4.095441644543943e-10
1900,1.6099158658887193e-06,0.0,1.803816818135573e-11,3.6790661786919745e-11,3.6252074754804047e-11,1.8070604536544822e-11,3.8149142178589557e-10
1901,1.6765364502394472e-06,0.0,1.803816818135573e-11,3.6790661786919745e-11,5.33887616655753e-11,1.8070604536544822e-11,3.593996489303919e-10
1902,1.8485620297984236e-06,0.0,1.803816818135573e-11,3.6790661786919745e-11,1.0504363252244226e-10,1.8070604536544822e-11,3.382284412862495e-10
1903,1.8589583338065755e-06,0.0,1.803816818135573e-11,5.272980663217908e-11,1.0504363252244226e-10,1.8070604536544822e-11,1.7974374568106655e-10
1904,1.9314319713105632e-06,0.0,1.803816818135573e-11,5.000679136652713e-11,1.0504363252244226e-10,1.8070604536544822e-11,1.425902352541237e-10
1905,2.0953107520784087e-06,0.0,0.0,5.000679136652713e-11,8.700546434108653e-11,1.8070604536544822e-11,7.043756252870078e-11
1906,2.3070047063811217e-06,1.5514986121242405e-11,0.0,3.179288479307882e-11,9.982153001012303e-11,3.358559065778723e-11,3.400974938180415e-11
1907,2.5237751840125256e-06,1.5514986121242405e-11,0.0,3.179288479307882e-11,1.1447170394125144e-10,1.5514986121242405e-11,5.988966663864455e-11
1908,2.81408295320164e-06,1.5514986121242405e-11,0.0,3.179288479307882e-11,1.2478392525621425e-10,1.5514986121242405e-11,1.0106302897724565e-10
1909,2.9870825853452388e-06,1.5514986121242405e-11,0.0,4.557389386507436e-11,7.312905439934728e-11,1.5514986121242405e-11,1.5618706526522785e-10
1910,3.4222194439540284e-06,2.9288875888092545e-11,0.0,4.340863878666517e-11,8.690294416619742e-11,1.5514986121242405e-11,2.77986820071011e-10
1911,3.706633281451234e-06,2.9288875888092545e-11,0.0,4.153283074602245e-11,1.0088087607337418e-10,1.5514986121242405e-11,3.7583234540378944e-10
1912,4.062008104353611e-06,2.9288875888092545e-11,0.0,4.153283074602245e-11,1.0088087607337418e-10,1.5514986121242405e-11,3.7583234540378944e-10
1913,4.4270316591012356e-06,1.3773889766850139e-11,0.0,4.153283074602245e-11,6.985090383088937e-11,0.0,4.47321937427755e-10
1914,4.790933774399621e-06,1.3773889766850139e-11,0.0,4.153283074602245e-11,5.520072989976096e-11,0.0,4.76453860492094e-10
1915,5.115515120581092e-06,1.3773889766850139e-11,0.0,4.153283074602245e-11,2.77518216740269e-11,1.593872256400175e-11,4.3528049815349286e-10
1916,5.408123992570576e-06,1.3773889766850139e-11,1.5051862534143368e-11,4.280368420817027e-11,5.7855546742313635e-11,6.109430818389074e-11,3.9520832439965403e-10
1917,5.479038593745957e-06,0.0,1.5051862534143368e-11,5.696126308724863e-11,5.804739129842775e-11,6.109430818389074e-11,3.133323620404685e-10
1918,5.783734585358096e-06,0.0,1.5051862534143368e-11,4.298333118007187e-11,5.844969845427071e-11,6.109430818389074e-11,2.8738803598787095e-10
1919,6.059012775949668e-06,0.0,1.5051862534143368e-11,4.298333118007187e-11,7.265544515228889e-11,6.109430818389074e-11,3.157995293839073e-10
1920,6.376404274176041e-06,0.0,1.5051862534143368e-11,4.298333118007187e-11,7.265544515228889e-11,6.109430818389074e-11,2.675115922429987e-10
1921,6.813281288486905e-06,0.0,1.5051862534143368e-11,4.298333118007187e-11,1.2887866171088343e-10,6.109430818389074e-11,1.9442914738527454e-10
1922,7.596688387171266e-06,0.0,1.5051862534143368e-11,4.298333118007187e-11,1.2887866171088343e-10,4.515558561988899e-11,8.46514136565446e-10
1923,8.137578398808338e-06,0.0,2.4553444594970538e-11,2.79314686459285e-11,9.87749366425967e-11,0.0,8.560157186262732e-10
1924,8.989620904945436e-06,0.0,2.4553444594970538e-11,0.0,8.480920231963246e-11,0.0,8.001527813344162e-10
1925,9.591483181533736e-06,0.0,4.75586197407856e-11,2.3005175145815062e-11,1.394444867115168e-10,2.3005175145815062e-11,7.282515820542354e-10
1926,1.0251512581557368e-05,0.0,4.75586197407856e-11,2.3005175145815062e-11,1.7108466627518178e-10,2.3005175145815062e-11,7.227630517890406e-10
1927,1.1007338019096227e-05,0.0,4.75586197407856e-11,2.3005175145815062e-11,2.165614235557659e-10,4.5743553786107125e-11,7.450381541865677e-10
1928,1.1630155573324633e-05,0.0,4.75586197407856e-11,2.3005175145815062e-11,1.6033820699717134e-10,4.5743553786107125e-11,8.362760999564805e-10
1929,1.2102197615604382e-05,2.5285797265541176e-11,7.284441700632677e-11,4.829097241135624e-11,1.8562400426271252e-10,4.5743553786107125e-11,1.8419111077630897e-10
1930,1.3046179836757282e-05,2.5285797265541176e-11,4.829097241135624e-11,4.829097241135624e-11,2.6730618115803194e-10,4.5743553786107125e-11,1.5963766618133845e-10
1931,1.3354482819392746e-05,2.5285797265541176e-11,4.829097241135624e-11,4.829097241135624e-11,3.460052125766769e-10,4.5743553786107125e-11,1.8587067599337307e-10
1932,1.3943925815900521e-05,2.5285797265541176e-11,2.5285797265541176e-11,2.5285797265541176e-11,3.2427618130397613e-10,4.6381624731393705e-11,2.0951392208447472e-10
1933,1.4477181009299653e-05,2.5285797265541176e-11,2.5285797265541176e-11,2.5285797265541176e-11,3.7109888971288893e-10,4.6381624731393705e-11,3.7192822829482507e-10
1934,1.4703054927979662e-05,2.5285797265541176e-11,2.5285797265541176e-11,2.5285797265541176e-11,4.1549363156383785e-10,2.3643246091101642e-11,3.489193457971242e-10
1935,1.5252699085976928e-05,2.5285797265541176e-11,2.5285797265541176e-11,2.5285797265541176e-11,4.1549363156383785e-10,2.3643246091101642e-11,2.576814000272114e-10
1936,1.553544318864754e-05,0.0,0.0,4.187486468687496e-11,4.53020129346068e-10,2.3643246091101642e-11,3.6236856372693996e-10
1937,1.5879201003242217e-05,0.0,0.0,1.765293744515617e-10,1.0894952955682007e-09,2.3643246091101642e-11,4.072533976717807e-10
1938,1.661341074005967e-05,0.0,0.0,1.765293744515617e-10,1.0107962641495556e-09,4.5395496885346025e-11,3.810203878597461e-10
1939,1.709653016795138e-05,0.0,0.0,1.765293744515617e-10,1.0381918499494498e-09,4.664627612742984e-11,3.822711671018299e-10
1940,1.7304097127635032e-05,0.0,0.0,2.7970242392047085e-10,9.713164776460813e-10,4.664627612742984e-11,1.9693389776063797e-10
1941,1.7808932950304423e-05,0.0,0.0,2.7970242392047085e-10,8.814449785145482e-10,4.664627612742984e-11,2.020445933575183e-10
1942,1.8034093435354797e-05,0.0,0.0,3.0461046978442445e-10,9.312610702424554e-10,1.213704157018317e-10,2.7676873293192017e-10
1943,1.825359478451511e-05,0.0,4.2906650454810347e-11,2.8418893032495467e-10,8.899021004220892e-10,1.213704157018317e-10,2.5789487014181237e-10
1944,1.843885235887553e-05,0.0,4.2906650454810347e-11,1.4953442056026793e-10,2.476300474198366e-10,1.213704157018317e-10,2.3198135872577145e-10
1945,1.8619325731248993e-05,0.0,4.2906650454810347e-11,1.6830384110187524e-10,3.414771521104143e-10,9.961816490758731e-11,2.695201998089861e-10
1946,1.9481753042782657e-05,0.0,4.2906650454810347e-11,2.841405701995267e-10,3.1643938659873886e-10,7.472413957440186e-11,5.42492033438004e-10
1947,2.009748641285114e-05,1.6556976028298768e-11,4.2906650454810347e-11,2.1408147278721502e-10,3.4031705033386675e-10,7.472413957440186e-11,6.08719937551199e-10
1948,2.0493385558698458e-05,1.6556976028298768e-11,6.000665044224109e-11,3.1668147271179947e-10,3.4031705033386675e-10,7.472413957440186e-11,7.179413670708814e-10
1949,2.125357916936212e-05,1.6556976028298768e-11,7.701281279359762e-11,3.2578575155055896e-10,3.585256080113857e-10,1.7006162351356532e-11,6.94235714550549e-10
1950,2.191185246504444e-05,1.6556976028298768e-11,8.486609034566835e-11,3.8893230104784596e-10,3.709122334668738e-10,1.7006162351356532e-11,6.422623643238217e-10
1951,2.2636863962231602e-05,1.6556976028298768e-11,1.0141518874684508e-10,4.3857959526010555e-10,4.605179293459827e-10,1.7006162351356532e-11,6.232910417950218e-10
1952,2.354046020108009e-05,3.2240925207371873e-11,1.170991379259182e-10,4.198101747184982e-10,4.294066213716974e-10,1.7006162351356532e-11,6.328040472577559e-10
1953,2.3983262248553467e-05,6.361939843982763e-11,1.170991379259182e-10,3.196626822370747e-10,4.582084949562264e-10,1.7006162351356532e-11,3.5062742491178053e-10
1954,2.5097928820676835e-05,1.0512624600199163e-10,1.3161509382353387e-10,3.0106468607809285e-10,5.246652160347967e-10,1.7006162351356532e-11,3.714952561842796e-10
1955,2.6564745504791582e-05,1.0512624600199163e-10,1.7249210195112242e-10,2.2745319021101806e-10,7.855617585000069e-10,1.7006162351356532e-11,3.506492725148723e-10
1956,2.8077068626381723e-05,2.5327431124599897e-10,3.575060228014745e-10,2.3384488294166314e-10,8.522171698491629e-10,1.346800548069587e-11,3.4003480289416087e-10
1957,3.037321195214255e-05,3.042492141161876e-10,4.979019795665301e-10,2.3845108724853045e-10,8.566083953276404e-10,2.6211731198243017e-11,3.571697550814561e-10
1958,3.236598786315881e-05,3.042492141161876e-10,5.527637266562152e-10,2.0070560094850468e-10,8.101354904382114e-10,2.6211731198243017e-11,3.8097337090592376e-10
1959,3.439389417638138e-05,3.2244708292328284e-10,6.726070494218155e-10,2.910571129348989e-10,9.619845356808758e-10,3.750567019654229e-11,4.0168516033231173e-10
1960,3.6284892693012285e-05,2.9106860969082705e-10,1.0961214792968933e-09,3.177193200991952e-10,9.788291011059158e-10,3.750567019654229e-11,4.389352274504686e-10
1961,3.829821330977471e-05,2.5551592389546785e-10,1.7907063649363104e-09,3.4822563979178666e-10,1.0427905562858187e-09,3.750567019654229e-11,4.643951790577512e-10
1962,3.976210947647425e-05,2.6571768000202157e-10,2.5998786298434393e-09,3.4984240405393814e-10,8.737098227446743e-10,3.750567019654229e-11,3.790464311473737e-10
1963,4.101722463799108e-05,1.4728118526350998e-10,3.0416092501793302e-09,3.5895766815301807e-10,9.073953215794311e-10,2.403766471584642e-11,4.079694102384782e-10
1964,4.179724575286465e-05,1.0529959245822847e-10,3.839717464617008e-09,3.14718139445994e-10,9.680905521669558e-10,1.1293938998299273e-11,3.9296774762791793e-10
1965,4.264852603747775e-05,1.0529959245822847e-10,4.3677321442154545e-09,3.909671515105779e-10,1.0870796723112213e-09,1.1293938998299273e-11,6.424316673874537e-10
1966,4.354314244535219e-05,1.0659006019090152e-10,4.390480154040485e-09,3.9733942723353874e-10,9.692186180616196e-10,8.793071429710357e-12,6.450126028527998e-10
1967,4.539380097412504e-05,1.950368497657554e-10,4.718763459342159e-09,4.2574541511289764e-10,1.0154427299013946e-09,8.793071429710357e-12,7.424328334655022e-10
1968,4.746294767496043e-05,1.8138225346290123e-10,4.479059329780861e-09,6.907021026553955e-10,1.0124844613506362e-09,8.793071429710357e-12,7.981514298689112e-10
1969,5.029279886262624e-05,1.9811115347418655e-10,4.123592530927819e-09,6.960043771478805e-10,1.0283912768979268e-09,1.7769957132746886e-11,8.932225594092204e-10
1970,5.313576548360288e-05,2.0347761868290603e-10,3.900778255960802e-09,8.481838009721798e-10,1.1494194960905345e-09,2.653946606130069e-11,1.2799100271695556e-09
1971,5.67922143090982e-05,5.256676433426247e-10,3.2874519773073985e-09,8.479717523395586e-10,1.1758056988370974e-09,2.653946606130069e-11,1.4408566006984813e-09
1972,6.084155029384419e-05,7.169674447392107e-10,3.01845337613571e-09,8.467753839383871e-10,1.1290982989845384e-09,2.653946606130069e-11,1.2371526263749949e-09
1973,6.614651543454133e-05,1.2843442172878155e-09,3.5535222066483486e-09,1.0554531732725231e-09,1.213964635165305e-09,2.6000491442396926e-11,1.2245867336042287e-09
1974,7.073244497795323e-05,1.3099624708380807e-09,3.5675897474314003e-09,1.049875765689125e-09,1.2353998379843745e-09,2.6000491442396926e-11,1.2127347538891188e-09
1975,7.541597005911171e-05,1.4065294326063134e-09,3.333368533578859e-09,9.426343118766413e-10,1.1961305041679233e-09,2.6000491442396926e-11,1.1336649714215647e-09
1976,7.967554327998576e-05,1.556400254708125e-09,3.25565333422365e-09,1.0594189612879644e-09,1.257172929250824e-09,3.309646802650081e-11,1.080316455340632e-09
1977,8.431023473219414e-05,1.6577711980936272e-09,3.0193243619588574e-09,1.0503541171745313e-09,1.1363337810393099e-09,4.037978086822238e-11,6.965396910046146e-10
1978,8.783353301363864e-05,1.5142662282815626e-09,2.888184405921582e-09,1.2585573971879427e-09,1.1252601707566002e-09,2.280581457807835e-10,5.567393768224349e-10
1979,9.153994843862685e-05,1.5830528554694467e-09,2.8340993203051265e-09,1.4073062754820548e-09,1.137152895656714e-09,2.6056894935384227e-10,5.115589182417121e-10
1980,9.497071420940171e-05,1.1842613159959318e-09,2.3131654052528053e-09,1.31349904365839e-09,1.0496047047376627e-09,2.6798850737736705e-10,5.478221725458659e-10
1981,9.840962281616936e-05,1.0930856695980295e-09,1.9669390560750344e-09,1.5001023756511245e-09,1.0621400108641004e-09,2.832481045346645e-10,4.856126017178347e-10
1982,0.00010028117373752008,1.0395426305479356e-09,2.2357452080155683e-09,1.8384040163204369e-09,1.0725084154117326e-09,3.499515568201288e-10,4.334655769243158e-10
1983,0.00010098498647234269,1.0700113057498279e-09,2.238525777441071e-09,2.1964847084023275e-09,1.1406235479936656e-09,6.521864239138e-10,7.016529619224038e-10
1984,0.000100367574694766,1.0070682581504136e-09,2.4729021528914684e-09,2.606599491805639e-09,1.1999373082462382e-09,6.581853831796483e-10,6.514670430097474e-10
1985,0.00010020960222131439,9.206669434761291e-10,2.4885309844537217e-09,3.105985484681233e-09,1.418465741690308e-09,5.57315919604205e-10,7.028586641271468e-10
1986,0.00010111333228581185,7.296660616987591e-10,2.495439902335964e-09,3.968742398211386e-09,1.4570726371486232e-09,5.731650035542149e-10,7.475611082544528e-10
1987,9.868746565189213e-05,6.730328239168415e-10,2.577153474752387e-09,4.038021694796612e-09,1.5703422054765985e-09,5.574913487198835e-10,7.003314475958636e-10
1988,9.60031632400517e-05,7.125261135078529e-10,2.3307997912677283e-09,4.098151786178863e-09,1.616661947169616e-09,5.630259809961759e-10,7.002789736976212e-10
1989,9.432352193731017e-05,6.806016841379556e-10,1.9199463051146536e-09,4.095925566969884e-09,1.6214283090779498e-09,5.162785635512027e-10,7.630016737473052e-10
1990,9.502817452552595e-05,5.665360065996796e-10,1.5764029367585204e-09,4.1976391886221015e-09,1.7107637846030294e-09,2.3125814358720172e-10,4.757461052091421e-10
1991,9.561238818735416e-05,5.652920254910804e-10,1.2559581311474437e-09,5.644502325858574e-09,1.7325275975770588e-09,2.4205270526029514e-10,5.588026192564805e-10
1992,9.512450924376026e-05,5.085513974220238e-10,1.0464302043925296e-09,6.062830237851813e-09,1.5397317865151194e-09,1.8705553574336975e-10,5.711760786564213e-10
1993,9.207299756651212e-05,4.90996725420269e-10,9.113307172395732e-10,5.408823801543252e-09,1.3816700323537085e-09,1.7734380432430997e-10,5.987109260744258e-10
1994,9.032142406795174e-05,3.6988496392759933e-10,8.002758059407914e-10,5.511634831074324e-09,1.2719054777652973e-09,2.2286571199625627e-10,6.364393456692596e-10
1995,8.838677916043838e-05,3.5221219591668225e-10,6.397648254417656e-10,5.723466145468592e-09,1.1906172476499372e-09,2.723299244841318e-10,6.304522776850214e-10
1996,8.625968413460734e-05,4.6459898824949674e-10,5.78146856777817e-10,5.745534714662881e-09,1.1510576856745202e-09,3.090922418807247e-10,5.810884154807841e-10
1997,8.179932150856725e-05,4.2891975883728254e-10,5.194575256051159e-10,5.771578453257169e-09,9.916652340561223e-10,3.1032007717447993e-10,6.428792101839268e-10
1998,7.799859200271644e-05,3.9710232126376e-10,4.324740744093043e-10,4.2188564070804495e-09,9.442555864198304e-10,3.641405431155574e-10,5.897710018766742e-10
1999,7.502117244127606e-05,4.773005185532142e-10,4.846169437966452e-10,3.373579384101179e-09,9.452883158773367e-10,6.468769765875595e-10,5.23118865685441e-10
2000,7.286957095077793e-05,5.140409387831874e-10,4.143521180927883e-10,3.334135063275718e-09,9.446295174646885e-10,7.172698347966491e-10,4.732303358702592e-10
2001,7.04277221562474e-05,5.38735718734275e-10,3.1691982966502204e-10,3.2851185898558858e-09,1.0397703095347107e-09,7.224552265951343e-10,4.748920542522025e-10
2002,6.805123121012002e-05,5.691855518654063e-10,3.90042427919227e-10,3.1532782416933613e-09,1.0334672720776643e-09,8.347276163928846e-10,4.3147638240093045e-10
2003,6.540067053200411e-05,4.832659589964245e-10,4.513787012811703e-10,3.5363358907858355e-09,1.0128770362121437e-09,1.231925343482741e-09,4.5843212955912604e-10
2004,6.375266145499024e-05,4.3583380456211987e-10,4.370497406441005e-10,3.4832049942780584e-09,8.965192913442824e-10,1.5254356785668728e-09,3.7366091173599413e-10
2005,6.162604924091803e-05,4.3513803968783394e-10,5.646147854809769e-10,3.3241796299725887e-09,7.340454831274355e-10,1.6822299466122205e-09,3.4153519893173213e-10
2006,5.930543557042256e-05,3.258431371944148e-10,4.975991503762347e-10,3.2561135692483437e-09,6.187739923621141e-10,1.5683980979032596e-09,3.799410567907811e-10
2007,5.694622814189643e-05,2.429390032397473e-10,4.948529661438375e-10,3.012118919367067e-09,6.162025413734642e-10,1.4861928889934158e-09,3.654121588647641e-10
2008,5.500876432051882e-05,1.9223170376931568e-10,5.127093531477809e-10,2.8361831137603743e-09,4.6055235815499277e-10,1.4989785464468243e-09,2.897919077323888e-10
2009,5.3640541279621955e-05,1.6270742392299198e-10,4.47555887192078e-10,2.7554296463553183e-09,3.7612266079456447e-10,1.3994212951150077e-09,2.753951749185595e-10
2010,5.2186149072700315e-05,1.2447198182877602e-10,3.9564838112087537e-10,2.0120914141179877e-09,3.283090505805981e-10,9.98725865897221e-10,2.0211700988465823e-10
2011,4.9529705263142076e-05,1.1437888979202806e-10,4.77594935821557e-10,1.5752487726926135e-09,2.9177078015545684e-10,9.58529004185011e-10,3.807456098915101e-10
2012,4.763249567726494e-05,7.463014184813258e-11,3.5449388860861065e-10,1.4189395531565602e-09,2.733814623092e-10,9.553615220354266e-10,3.8757052354161063e-10
2013,4.6569855580206164e-05,8.05945156842228e-11,3.2916993040040966e-10,1.6646070712310136e-09,2.5835064742280826e-10,1.011494287138172e-09,3.3238938213934043e-10
2014,4.485091267270036e-05,9.601035492428395e-11,3.007914205409103e-10,1.664660488818827e-09,1.8303897931068062e-10,1.0262244823763415e-09,3.053821657356126e-10
2015,4.385216016089544e-05,1.1230236829759147e-10,5.034013493752733e-10,1.6634175624221014e-09,1.8944679406567618e-10,9.953155521991164e-10,2.9480000657872944e-10
2016,4.30232602021923e-05,2.5442147049850993e-10,4.95174925864626e-10,1.5400211899369814e-09,2.3353993193673897e-10,9.123419718117174e-10,3.0112942670166923e-10
2017,4.220806780116012e-05,2.8727262466980247e-10,5.299419572150447e-10,1.5626569852914922e-09,2.1992491913240078e-10,1.002308208652991e-09,3.465414523627179e-10
2018,4.274979219189845e-05,3.4472714960376294e-10,4.929445143742051e-10,1.667208993083591e-09,2.4441183590906414e-10,7.998097850681063e-10,1.2337871765910614e-10
2019,4.3321809243934695e-05,4.3090893700470367e-10,5.881463909646056e-10,1.7662897255910082e-09,2.681357922154626e-10,5.792484408795318e-10,1.0749964373529819e-10
