ngram,Vi,V,Vei,Vmi,Viy,Voi,Vip
1914,2.1011015373265503e-06,4.520414378410871e-05,2.1668720405289476e-08,1.9156707965959997e-09,2.356868700204018e-09,1.1843516136065904e-07,3.052733383539825e-09
1915,2.1376135594307144e-06,4.595311267101871e-05,2.0279120097451856e-08,1.728854710186007e-09,2.4055825902686526e-09,1.2583607806553638e-07,2.5276732928958268e-09
1916,2.1401500102261447e-06,4.600804771013957e-05,1.935876804891125e-08,1.695335173833103e-09,2.595299292933768e-09,1.2525769221838345e-07,2.0870777645803126e-09
1917,2.130030030197564e-06,4.685775378935172e-05,2.0672622724760004e-08,1.7552268527509796e-09,2.515149929597068e-09,1.2117126755941043e-07,2.0233881078571667e-09
1918,2.136726184939367e-06,4.760387154029948e-05,2.0746347877726682e-08,1.7900219401972046e-09,2.4097633729728128e-09,1.2572382347895784e-07,3.413144100683496e-09
1919,2.1129399426302242e-06,4.821127835644542e-05,2.156347963680868e-08,1.9134980901368083e-09,2.304697385316753e-09,1.2257936024947673e-07,3.579862565114159e-09
1920,2.095495606876544e-06,4.938253083050118e-05,2.1240155031624194e-08,2.0899478814229155e-09,2.2165058042946028e-09,1.6510854245715173e-07,4.934202633778893e-09
1921,2.085805655432133e-06,4.9514153943164274e-05,2.0416218049490453e-08,2.2395155571278534e-09,2.2761317909823576e-09,1.626694075948113e-07,6.020463017009092e-09
1922,2.0220072656229604e-06,5.070713450550102e-05,1.9679315193294704e-08,2.315374400144573e-09,2.456808407507489e-09,1.6207568214505435e-07,6.35328716620214e-09
1923,1.9355997145404606e-06,5.1247586920258724e-05,1.9184586998375963e-08,2.3786875009384242e-09,3.0856040896968093e-09,1.5603353326858788e-07,6.2922340671178745e-09
1924,1.8665143995479281e-06,5.145730756339617e-05,1.6592574171779362e-08,2.37144557959011e-09,3.392480138078976e-09,1.6015960621221632e-07,6.892020446410843e-09
1925,1.7547318488401028e-06,5.126803184144332e-05,1.4953018379060268e-08,2.288017743522021e-09,3.553484300462222e-09,1.5916810574318723e-07,5.709891067898606e-09
1926,1.6863933914074941e-06,5.1418642085211885e-05,1.3854661164357042e-08,2.159843859317334e-09,3.5673678931504226e-09,1.8970830747580942e-07,5.719254974374215e-09
1927,1.6141254458748984e-06,5.127445651201664e-05,1.373780200708552e-08,2.2211098674570653e-09,3.467612133941803e-09,1.4452830348383422e-07,4.733203479949972e-09
1928,1.5890552244205277e-06,5.2324409937552575e-05,1.3503510436813876e-08,2.1680886451237923e-09,3.586462555509635e-09,1.436152743394814e-07,3.725988565303087e-09
1929,1.5917761402306496e-06,5.258941486577636e-05,1.2965529094799422e-08,2.010374596953365e-09,3.3079920231620416e-09,1.446911273969168e-07,3.9566374621102796e-09
1930,1.6262642767677399e-06,5.431942450481334e-05,1.2283614887158884e-08,2.1268181184451252e-09,2.527141781552952e-09,1.5981099770507562e-07,4.394461778594356e-09
1931,1.6609566760702625e-06,5.5872857046779245e-05,1.2207800231018545e-08,1.9685477533773874e-09,2.405973309471676e-09,1.5703304459943217e-07,4.624318991223017e-09
1932,1.7158142619726796e-06,5.760837874342022e-05,1.220198824520529e-08,1.9493709979556684e-09,2.4168205056288426e-09,1.5611097329123629e-07,4.4025621561059685e-09
1933,1.775641083310932e-06,5.9004051373839115e-05,1.2132273852216713e-08,1.929378387214139e-09,2.44316222808294e-09,1.2739384658289055e-07,4.4767033572209616e-09
1934,1.8136546974087002e-06,5.987716992551993e-05,1.1475582008456188e-08,1.9020414291201095e-09,2.3492331730728164e-09,1.3181529417189658e-07,4.5822801743509805e-09
1935,1.9141407067633864e-06,6.066930083241979e-05,1.1208735019506224e-08,2.2072825472158844e-09,2.293045451930352e-09,1.2810774815566868e-07,5.2179205718110615e-09
1936,1.9892678925056577e-06,6.108365258634356e-05,1.1689340035608048e-08,2.2894234920554725e-09,2.228624364418254e-09,1.18778489520212e-07,5.304736269299123e-09
1937,2.1418391692610124e-06,6.141874681426478e-05,1.1818739891517843e-08,2.167979050250933e-09,2.041335132675824e-09,1.0351769118090357e-07,5.314981407370364e-09
1938,2.3322133821628606e-06,6.149826159734013e-05,1.1544762098683999e-08,2.3541362510164684e-09,1.978604518322007e-09,1.1110452849801991e-07,4.565060266311807e-09
1939,2.4612562096340947e-06,6.139544815856166e-05,1.1474197084534613e-08,2.5856871564501814e-09,1.775821537438763e-09,1.0830765769956738e-07,4.929836729315542e-09
1940,2.5795019869942086e-06,6.197517047569687e-05,1.1091508156368945e-08,2.6945801780340973e-09,1.6578273991691666e-09,1.0493213003266127e-07,5.219750346238275e-09
1941,2.7223110399583154e-06,6.298023072304204e-05,1.0862971094078538e-08,2.726304864404077e-09,1.9622522019955925e-09,9.354052212172195e-08,5.4833854916986576e-09
1942,2.9303523985748015e-06,6.442756732992296e-05,1.1712745313323986e-08,2.616405663553272e-09,1.9856869799233276e-09,1.1954255845531797e-07,5.103395928074406e-09
1943,3.0181146420155917e-06,6.58592876529188e-05,1.1653456739273743e-08,2.7104732426762114e-09,2.183409960768553e-09,1.245600478633995e-07,6.0700415487653055e-09
1944,3.0908524877304444e-06,6.655516751509692e-05,1.2285016178939908e-08,2.8515911219630296e-09,2.4885669715400483e-09,1.300363560322434e-07,6.262507655309589e-09
1945,3.1046966861530175e-06,6.733262645346778e-05,1.3211331711155644e-08,2.9698077965077475e-09,2.784656917752061e-09,1.174136709128756e-07,7.551266469261821e-09
1946,3.2777060304007525e-06,6.897033433363373e-05,1.384433723217171e-08,2.960455721837515e-09,3.1646883367843414e-09,1.1934105868606692e-07,7.62379251792059e-09
1947,3.4090904981504925e-06,6.978916956411143e-05,1.4161932959666501e-08,3.0040381610823327e-09,3.421937558708724e-09,1.2591070941425642e-07,7.95007577230373e-09
1948,3.5968988803298477e-06,7.02662198039304e-05,1.4318147302714936e-08,2.9836596050967857e-09,4.016066178026887e-09,1.3588630918905308e-07,9.303804457009131e-09
1949,3.6563051902963447e-06,7.055551707578291e-05,1.3549259872799472e-08,2.866333741786369e-09,3.830715681171373e-09,1.1231108386157627e-07,9.896442712939039e-09
1950,3.7593866051923086e-06,7.182401272335223e-05,1.4520843194532063e-08,2.8602666267220555e-09,4.019835004547596e-09,1.1370127899518983e-07,9.10834842469756e-09
1951,3.8245381282259975e-06,7.295567047549412e-05,1.531596297407337e-08,2.603544078740226e-09,4.429920842850623e-09,1.1472129963457129e-07,9.902282105400673e-09
1952,3.887036655214615e-06,7.390601967927068e-05,1.553578231140916e-08,2.727213153720852e-09,4.378237613725641e-09,1.1973444153617103e-07,1.0023115987982984e-08
1953,3.905832402649269e-06,7.518950483894773e-05,1.655890776878063e-08,2.5671149174653708e-09,4.097149476832231e-09,1.238946926004506e-07,1.1161159615572354e-08
1954,3.957067487395502e-06,7.581978154900883e-05,1.7413116028462483e-08,2.4269526864374923e-09,4.127096664419128e-09,1.2487144524746846e-07,1.1544944682790564e-08
1955,3.91209154518687e-06,7.695930565075417e-05,1.8997057387488374e-08,2.700388309787424e-09,3.96700573977528e-09,1.2938676568247892e-07,1.0471061731972701e-08
1956,3.890405423589982e-06,7.849148096283898e-05,1.9860269619341253e-08,2.8521895797542894e-09,4.415787735467802e-09,1.341619011441253e-07,1.0856387027453301e-08
1957,3.943339996632338e-06,7.904210880432012e-05,2.025044360769763e-08,3.053632727631087e-09,4.4522073646849745e-09,1.3862942945966745e-07,1.1795584826350997e-08
1958,3.9672880640344895e-06,8.033639980047675e-05,1.9839222074681728e-08,3.3906249078238406e-09,4.184137417492398e-09,1.3767749099510444e-07,1.1305012164492772e-08
1959,3.965423567413902e-06,8.22584708138103e-05,1.9562237797897197e-08,3.3662357187428225e-09,1.0016274920587875e-08,1.3743374438490719e-07,1.1177888836755301e-08
1960,3.9251518891043295e-06,8.284147874551959e-05,1.954703928877929e-08,3.765783748324988e-09,1.0205221049172256e-08,1.3913873228180558e-07,1.0883359610350648e-08
1961,3.910491938898174e-06,8.469641241910202e-05,1.9464261060063237e-08,3.981965202015658e-09,1.0668401876198378e-08,1.3448865234165298e-07,1.0836924119977148e-08
1962,3.8532461011137845e-06,8.645804025166268e-05,1.924852911981491e-08,4.0395542466598044e-09,1.1835363197424239e-08,1.2587543908791433e-07,1.0976240487942895e-08
1963,3.73993728836857e-06,8.725144497085629e-05,1.9769297564055577e-08,4.205584991368028e-09,1.1604072306222894e-08,1.234694317580371e-07,1.1737793847999e-08
1964,3.659231489499299e-06,8.84244852516401e-05,2.0063011823318836e-08,4.264634011010214e-09,1.1630898530004937e-08,1.2099318626366896e-07,1.1254640394245793e-08
1965,3.5766817226041373e-06,8.885911354030083e-05,2.346445349132864e-08,4.434259213782963e-09,1.1591603359712671e-08,1.188741163917127e-07,1.1865377759688402e-08
1966,3.5238962092470113e-06,8.86124959963906e-05,2.466392372874842e-08,4.409730961337946e-09,5.826042632455548e-09,1.1896111625934022e-07,1.1963863043108956e-08
1967,3.520726197945935e-06,8.872763802563506e-05,2.8387900538210228e-08,4.292680211293032e-09,7.461723968863306e-09,1.1549878057134525e-07,1.2277289914866936e-08
1968,3.481097532390517e-06,8.877760306599416e-05,2.9750237321276733e-08,4.4769898899232885e-09,7.3640851829180426e-09,1.1842996424807747e-07,1.2833357360924375e-08
1969,3.4921075829125973e-06,8.829573198454455e-05,3.084030351731469e-08,4.390024090282298e-09,6.7286083688904745e-09,1.161494529761902e-07,1.4483780524139028e-08
1970,3.5291060872363493e-06,8.790326787025801e-05,3.253029337965277e-08,4.4588723824290355e-09,7.334141548044824e-09,1.1314481237637405e-07,1.4452851360147179e-08
1971,3.7033751141279936e-06,8.737711427134595e-05,3.297903080782102e-08,4.419845695784781e-09,7.707068253434305e-09,1.1771984885301987e-07,1.4454465307218406e-08
1972,3.8114148992463015e-06,8.717632278733487e-05,3.047356322838368e-08,4.323320304929926e-09,7.873918596499964e-09,1.1488529898835103e-07,1.4542741360352401e-08
1973,3.927165283000379e-06,8.707795807692622e-05,2.953107396714521e-08,4.338350504237301e-09,9.891460539535046e-09,1.1170945311635347e-07,1.5098677482886354e-08
1974,3.969178416290171e-06,8.755786257097498e-05,2.70164967223049e-08,4.332595837652775e-09,8.65681539151199e-09,1.1186126564715388e-07,1.5274684755135174e-08
1975,4.001548924341998e-06,8.733313110756821e-05,2.6309316376276522e-08,4.728458545346013e-09,8.560023864337803e-09,1.118359561149061e-07,1.6126156537105933e-08
1976,4.193061158730416e-06,8.759268530411646e-05,2.5724442512650318e-08,5.176017868281844e-09,8.248394919466558e-09,1.1216712688825023e-07,1.4959242606542896e-08
1977,4.4219033432974745e-06,8.791682505813827e-05,2.4465977434471953e-08,5.309946990042899e-09,7.989925419695152e-09,1.1604818947067283e-07,1.4860124686322251e-08
1978,4.50274761273509e-06,8.854839688865468e-05,2.3656248008105e-08,5.4896349371042726e-09,8.38198133124024e-09,1.0714968823322124e-07,1.7292873038294536e-08
1979,4.708997364234944e-06,8.884206285334326e-05,2.37140082808602e-08,5.766873169475519e-09,8.897940923751385e-09,1.0977771377643616e-07,1.764750377576872e-08
1980,5.052744264893201e-06,8.925009024096653e-05,2.5644488437543648e-08,6.129505696656728e-09,7.401224014610566e-09,1.1313070099764186e-07,1.8365036221926597e-08
1981,5.338931194793466e-06,8.89070745740485e-05,2.5724182403255976e-08,6.839051547302688e-09,7.26086644777167e-09,1.1069568728316881e-07,1.9705572792564193e-08
1982,5.566458444913483e-06,8.885810841872756e-05,2.650219700837754e-08,7.486668364618611e-09,7.336072384487937e-09,1.0515288144980722e-07,1.9310248891965135e-08
1983,5.619743985464863e-06,8.878812410070427e-05,2.6495465377252003e-08,7.874848773070653e-09,7.470461265463818e-09,1.0567144974921966e-07,2.0164418198679153e-08
1984,5.6371873142779805e-06,8.850531490419858e-05,2.741044445388395e-08,7.827291323029125e-09,7.182361721242663e-09,1.0085830329639326e-07,2.0221138033856993e-08
1985,5.599072535135617e-06,8.760853233980015e-05,2.843830390223242e-08,7.719311919832502e-09,6.726517850655764e-09,1.044814916489096e-07,1.8430091738455952e-08
1986,5.420804427558323e-06,8.71223705222032e-05,3.0870526452580245e-08,7.74532178076421e-09,6.552992783324742e-09,1.0409381953227889e-07,1.8387017876518386e-08
1987,5.105564663868531e-06,8.671886566194839e-05,3.189373692131474e-08,7.787960181510861e-09,6.393023031593868e-09,1.0247931823771848e-07,1.8010971507871025e-08
1988,4.891017852060031e-06,8.64397017202074e-05,3.2611611950577364e-08,7.42254943223283e-09,5.936422020624832e-09,1.0531733758105994e-07,1.6963363793008413e-08
1989,4.747408703613993e-06,8.599385182606056e-05,3.3169856448824116e-08,6.639497332879987e-09,6.123332888360469e-09,1.066921535246885e-07,1.7374897711062787e-08
1990,4.569577283421365e-06,8.515617290478466e-05,3.305493250544649e-08,6.125073273973872e-09,5.389308364657706e-09,1.0378397925186228e-07,1.7210221311561976e-08
1991,4.5090231261773236e-06,8.487942977808416e-05,3.2324292068405414e-08,6.173638235549918e-09,5.472570301685258e-09,1.0581349637764756e-07,1.8053502565911524e-08
1992,4.47473907375492e-06,8.48430156890702e-05,3.209052680728876e-08,6.48816492595675e-09,5.078430660126238e-09,1.0139985968342963e-07,1.9220024936674107e-08
1993,4.5095332877411106e-06,8.445013892404469e-05,3.033661931185959e-08,6.465143277876808e-09,5.382417337226489e-09,1.0185674272276759e-07,2.0080881211827417e-08
1994,4.515984268696879e-06,8.349254078763937e-05,3.078877876459631e-08,6.464058177613197e-09,5.1278944582630206e-09,1.0300794680720823e-07,2.078586268185388e-08
1995,4.447270124988531e-06,8.238197707604351e-05,3.0039619046208695e-08,7.0252278914852335e-09,5.5776825063398e-09,1.0222244587306964e-07,2.190908153311609e-08
1996,4.3216791384890844e-06,8.090608025668189e-05,2.8609507398056977e-08,6.880651223387499e-09,4.969207267890852e-09,9.900975226985662e-08,2.1467299557035143e-08
1997,4.272993984549041e-06,7.973669562488794e-05,2.876499622621915e-08,6.96318361700524e-09,6.4515445684167256e-09,9.848231132179666e-08,2.2929715776902933e-08
1998,4.1208523465944125e-06,7.814512874964359e-05,2.8620708089225185e-08,6.938568196192461e-09,6.864853891690765e-09,9.85282093373436e-08,2.2468678346448153e-08
1999,3.9571328735681684e-06,7.640808014132614e-05,2.8082578548297273e-08,6.7701639215402204e-09,7.471903984423989e-09,9.557843177227759e-08,2.2102051236824342e-08
2000,3.873810231068221e-06,7.510490312207756e-05,2.7867116614288534e-08,6.675697962675388e-09,6.818750897252812e-09,9.084495847641197e-08,2.3352318681954135e-08
2001,3.739934624848372e-06,7.383005452408855e-05,2.835812702122504e-08,7.1186005661567316e-09,6.781452034841453e-09,8.585208937412453e-08,2.2655428009800615e-08
2002,3.7026064936591344e-06,7.285985338967294e-05,2.6971656654138443e-08,6.376819516873411e-09,7.2269951927645644e-09,8.084260473749185e-08,2.135203709079698e-08
2003,3.603514284934915e-06,7.206405176215671e-05,2.7157453936459726e-08,6.240716324664877e-09,7.35782317613192e-09,8.278608427352602e-08,2.1960463162226266e-08
2004,3.4820937214265413e-06,7.062147674982302e-05,2.808069307239488e-08,5.880793122311648e-09,5.9812198368750356e-09,8.246760582356469e-08,2.180863286785747e-08
2005,3.3105917996830873e-06,6.871350446350075e-05,2.7996596786903994e-08,5.654037555607212e-09,5.496777953441421e-09,7.717291136292001e-08,2.230255726130638e-08
2006,3.164306657968804e-06,6.71096017218328e-05,2.7615323868904592e-08,5.332131815448195e-09,5.679458998335869e-09,7.850149635097686e-08,2.1243761036008176e-08
2007,2.8927480083699005e-06,6.539423858547317e-05,2.595286728381195e-08,4.838251196507112e-09,5.251507292517285e-09,7.985828785552127e-08,3.6954429865383124e-08
2008,2.603467448482531e-06,6.488243109613125e-05,2.382174203928246e-08,3.699094300709963e-09,5.545808447392022e-09,7.839483576585085e-08,3.5253507605200896e-08
2009,2.277607742533811e-06,6.576432185413848e-05,2.4408591719244603e-08,3.274747853839902e-09,4.724441790163578e-09,7.782687155050943e-08,3.64775004487886e-08
2010,2.038613599454818e-06,6.606180353888444e-05,2.3469733585151127e-08,2.845729889828468e-09,4.65666505355955e-09,1.1111410864422006e-07,3.722711263063973e-08
2011,1.798972870606771e-06,6.526563395579745e-05,2.3171408157298046e-08,2.3779964346865815e-09,4.478977728388551e-09,1.1586892359868476e-07,3.5879658418938986e-08
2012,1.5756830212662213e-06,6.504792327177711e-05,2.2153866297003333e-08,1.9030968626384694e-09,6.686313883516196e-09,1.1648124192171444e-07,3.405311239339832e-08
2013,1.4036170341569232e-06,6.560062164291074e-05,2.149941152091677e-08,1.453674165168601e-09,5.862107815041944e-09,1.2163501850182001e-07,3.527530908645612e-08
2014,1.4109505173109937e-06,6.660981983129335e-05,2.495687593092758e-08,1.3141813827642424e-09,6.700958771992711e-09,1.5339745220087154e-07,1.656946535533166e-08
2015,1.5263805802793025e-06,6.788016357209667e-05,3.401050488857241e-08,1.169660527163988e-09,6.1945774858835585e-09,2.3906929109378847e-07,1.6607826225367717e-08
2016,1.4808064666535107e-06,6.674832288159191e-05,3.2401263005965575e-08,1.0373993251734858e-09,6.711940209973883e-09,2.5639637511533563e-07,1.4539037783224882e-08
2017,1.502934518763747e-06,6.616769375492974e-05,3.476857868278671e-08,9.28502700651516e-10,7.271780103993801e-09,2.454540333947837e-07,1.2525109690149824e-08
2018,1.5589896520395996e-06,6.764148638467304e-05,3.5950866283940286e-08,8.152328589972057e-10,7.978710181433258e-09,2.723235425605708e-07,1.1539977329277918e-08
2019,1.6746368487474683e-06,6.97296727594221e-05,4.091099525815878e-08,8.414908075904393e-10,5.1888753849205216e-09,3.2149065276598776e-07,1.2126162962644571e-08
