ngram,Key,Keyj,Keyd,Kesy,Keyz,Kefy,Kely
2002,2.9383906751588385e-05,1.044560117965546e-10,2.387589996742458e-10,6.536165814934642e-10,2.364124773922084e-09,1.9278027339158273e-10,5.434637121278943e-09
2003,2.9537006931994775e-05,1.0102430449727378e-10,2.3303949147386e-10,6.582344986532413e-10,2.388210182193072e-09,1.400761575184476e-10,5.4452284586099205e-09
2004,2.9695870190542856e-05,9.385982417873886e-11,2.5040176182544727e-10,6.778193998143881e-10,2.497876677324104e-10,1.2070065036736847e-10,6.389195775621406e-09
2005,2.9311849825067577e-05,1.029878176786855e-10,2.3952157459808785e-09,6.343649692843099e-10,2.2424893588882507e-10,1.298286438673151e-10,5.940229800113375e-09
2006,2.8390474523933206e-05,9.214132928869745e-11,2.3889624861661574e-09,6.370214911122218e-10,2.0576582798748078e-10,1.1815213886632948e-10,5.466140238853865e-09
2007,2.75298797142958e-05,1.0876700829680936e-10,2.3733851986903633e-09,6.503767841741543e-10,2.0074813042051228e-10,9.218999175164555e-11,5.106263887912275e-09
2008,2.5845578160702382e-05,8.341335856159354e-11,2.402925489538735e-09,6.369273917807204e-10,2.386670860943241e-10,7.719815114540626e-11,4.941786281774187e-09
2009,2.4460217641067823e-05,7.6824930098085e-11,2.583274919373427e-09,5.158959212206834e-10,2.491624287844932e-10,8.183588479490237e-11,4.334667212470476e-09
2010,2.3274976099076283e-05,6.544441476836432e-11,2.647549949116471e-09,4.885517902928984e-10,2.1182816017135357e-10,7.151961017462912e-11,4.086192638221218e-09
2011,2.195082976998362e-05,6.463611689528598e-11,3.75384967158229e-09,4.693706653505611e-10,6.179342256139111e-10,6.102236969697726e-11,3.006385981433165e-09
2012,2.0660296286223456e-05,5.507019344509954e-11,1.6775779773262452e-09,4.279946992052126e-10,8.75361172436584e-10,4.611658872238118e-11,3.680811798213922e-09
2013,2.0058938649266827e-05,5.507019344509954e-11,1.7691587163502577e-09,4.1398613902034395e-10,8.876988231788983e-10,3.0676871757126125e-11,3.710563047297301e-09
2014,1.9097093172604218e-05,2.2867226961193713e-11,1.7743544664304357e-09,4.1107215250793926e-10,9.031146624189595e-10,3.0676871757126125e-11,3.5669564286371677e-09
2015,1.8419209871873526e-05,2.2867226961193713e-11,1.6846852965237057e-09,4.5020358472948526e-10,1.2250597798096103e-09,2.5385792178684544e-11,4.4907557831105495e-09
2016,1.805854507048415e-05,1.8718547793133186e-11,1.4586886782789028e-09,4.798827486179086e-10,2.35805851035918e-09,1.0900882874936053e-11,4.584012883565183e-09
2017,1.7739769949306112e-05,1.7062093636092495e-11,1.596726788404464e-09,4.834438127598872e-10,2.7224109887720913e-09,1.2717696687425395e-11,4.765317140886793e-09
2018,1.76485329575371e-05,7.475800534173515e-12,3.1073121922742254e-10,5.151390147783985e-10,2.655953709740366e-09,8.761880110341735e-12,4.9904527177346836e-09
2019,1.7391075743944384e-05,0.0,2.482427605490778e-10,5.59821015932993e-10,2.843359863530237e-09,1.095235013792717e-11,4.144841636577468e-09
