ngram,thought,thouht,thoght,thougth
1889,0.00026664244692905674,1.1154449031103297e-09,5.1305292205126666e-08,3.784573472070158e-09
1890,0.0002681888249104044,9.801274514220637e-10,5.1715128179807834e-08,3.80864783362205e-09
1891,0.0002680501784197986,9.043880684027933e-10,6.021221337399701e-08,3.7023975552052946e-09
1892,0.0002640854176466486,7.68639870006384e-10,6.973299550492942e-08,3.6237772068784378e-09
1893,0.0002650806397598769,7.921284937508131e-10,6.979422601765301e-08,3.70244306641914e-09
1894,0.00026278840128465423,1.068160135738897e-09,7.54357861256137e-08,4.696418809402303e-09
1895,0.00026211094726542275,9.733330054638246e-10,7.020521408662717e-08,4.982673400861464e-09
1896,0.0002631118238371398,1.114795474186993e-09,7.420687201228507e-08,2.893810286635252e-09
1897,0.0002619461447466165,1.330997605781497e-09,8.215460768821816e-08,2.5922408029645437e-09
1898,0.0002589578549045005,1.6149458040689728e-09,7.409771792968708e-08,2.8401126847147194e-09
1899,0.0002579986342295472,1.7843118411369525e-09,6.772859911003642e-08,2.9529457292097406e-09
1900,0.00025435740202997943,1.7674449681592819e-09,5.980877152264189e-08,3.0445024755211746e-09
1901,0.00025303178283918114,1.5483864349416114e-09,5.6654014051511174e-08,2.4292390162930897e-09
1902,0.00024841173892907264,1.9683915608581515e-09,5.609403481392812e-08,2.0893600341917053e-09
1903,0.0002411770775714623,1.918039600161998e-09,5.054563980065398e-08,2.4478105415630988e-09
1904,0.00023494664596260658,1.977762826526381e-09,4.116237611080058e-08,2.4971260773451067e-09
1905,0.00023117744837821062,1.6474931954383161e-09,3.249747239562696e-08,2.34015453047322e-09
1906,0.00022599125389076238,1.5348322989534274e-09,2.7632262700194588e-08,2.407597089946835e-09
1907,0.00022125915191801532,1.5367691940421884e-09,2.5023853211791902e-08,2.3890114172634267e-09
1908,0.00021511283661571464,1.4512368033482913e-09,2.09996015497284e-08,2.0911653837123775e-09
1909,0.00021242957570523555,1.1586534172579123e-09,1.8982453196615878e-08,2.2325084162285893e-09
1910,0.0002079746502983783,1.1667139060422826e-09,1.8376236913094805e-08,2.082742185065862e-09
1911,0.00020353722253016064,1.2848308191180736e-09,1.9475957862320163e-08,2.2763761669304064e-09
1912,0.00019784670231664286,1.3408217393516354e-09,1.7882091997632543e-08,2.411356923661044e-09
1913,0.00019369136134628206,1.4168727143929312e-09,1.7796579955740655e-08,2.132997350174597e-09
1914,0.0001899874644420509,1.3142204507194626e-09,1.5230980413402254e-08,2.088608936594889e-09
1915,0.0001879691013268062,1.2407308077769637e-09,1.4249083944507999e-08,2.1213841159907686e-09
1916,0.00018616531243813888,1.085525514714953e-09,1.667334511726689e-08,2.1067290134624272e-09
1917,0.00018641429570769624,1.1434987441066064e-09,1.8108095594422073e-08,1.985833513502249e-09
1918,0.00018569324207159558,8.535829384584811e-10,1.6594867194693767e-08,2.1281294663008256e-09
1919,0.0001877447440555053,7.955097870120704e-10,1.5614328306514025e-08,2.1521653824154085e-09
1920,0.00018987329011516913,1.3145902481660953e-09,1.6018572563630025e-08,2.39822016214118e-09
1921,0.0001925224662824933,1.5237452549721198e-09,1.7871773331076416e-08,2.5736567004536984e-09
1922,0.000194285497335451,1.6532007330554472e-09,2.0375895193325277e-08,2.408002590976415e-09
1923,0.00019651334982232323,1.6801064963870412e-09,2.228468273405123e-08,2.3620013564088336e-09
1924,0.00019780120471425886,1.7636788517722784e-09,2.252922515211253e-08,2.3339218494352767e-09
1925,0.00019946978136431426,1.8413032666047308e-09,2.4639689336477692e-08,2.0664045395437013e-09
1926,0.00020061676955914924,1.8587376994703776e-09,2.874290189985069e-08,1.991824974797599e-09
1927,0.00020047741834007735,1.4350852847336677e-09,2.912860352921598e-08,1.8015789653753294e-09
1928,0.00019863381749019027,1.296128240449842e-09,2.876706111416232e-08,1.6414134337442273e-09
1929,0.00019782038413852985,1.1282036693760489e-09,2.848063067923639e-08,1.6746407435367212e-09
1930,0.00019469048337279155,1.2531569234689295e-09,2.9312482346150707e-08,1.5951446037070533e-09
1931,0.00019325615513870225,1.2486616621628803e-09,2.8564806647019784e-08,1.819500518505736e-09
1932,0.0001923986419569701,1.3962637831646925e-09,2.6570944048184434e-08,1.8047902537533999e-09
1933,0.00019028264796361327,1.5820894435794992e-09,2.6115722156256586e-08,1.622139129369466e-09
1934,0.0001884078623593918,1.353894155517058e-09,2.6443018187803447e-08,1.5520304644641873e-09
1935,0.00018739051094079123,1.4176253900924758e-09,2.8584313836534292e-08,1.5467460883528921e-09
1936,0.00018419324520177076,1.5598390515744347e-09,3.148272601346694e-08,1.6166463326757911e-09
1937,0.00018219643139413426,1.3548923887591562e-09,2.99660207758734e-08,1.7851332555020504e-09
1938,0.00017712909902911633,1.1315860312269673e-09,2.9382219070482407e-08,1.7134411112174064e-09
1939,0.00017388516321911344,8.765134411931846e-10,3.0607515759990226e-08,1.704807223961475e-09
1940,0.00017123108513520231,7.996014247549762e-10,2.659574865100061e-08,1.7126855330776687e-09
1941,0.00016998367625222142,8.149335095630761e-10,2.5465506972973832e-08,1.6105675444093898e-09
1942,0.00016862094967759082,6.869709364857154e-10,2.2139216618707484e-08,1.7841872344627673e-09
1943,0.00017157721491197923,7.554580572222136e-10,1.6105323043445552e-08,1.5763605896802956e-09
1944,0.0001729166168453438,7.450447679437287e-10,1.1998779620674732e-08,1.4449377805370034e-09
1945,0.00017559574501189803,7.173268566442102e-10,1.1462601280852271e-08,1.3409042368525296e-09
1946,0.00017518763031278337,6.673950677818904e-10,9.67440882959636e-09,1.1414645498649838e-09
1947,0.00017647252492939254,6.119773497483192e-10,1.2556213275465616e-08,1.2130975509830729e-09
1948,0.00017716462025418878,6.831416464260696e-10,1.1388591910791287e-08,1.2776404061704788e-09
1949,0.0001790928841468745,6.84344041752232e-10,1.5156400325265296e-08,1.1591121554640642e-09
1950,0.0001769210648490116,5.329573369929262e-10,1.5598998981403156e-08,1.2808719006075974e-09
1951,0.00017569829443735735,6.746325482381061e-10,1.746256022323272e-08,1.3676488988930861e-09
1952,0.0001753747055772692,9.194048022909129e-10,1.6227370621838385e-08,1.2491180233022347e-09
1953,0.00017676145320625177,1.1050990321250153e-09,1.620057580150761e-08,1.4008571842210366e-09
1954,0.0001754814397177792,1.1509167468266262e-09,1.9336763492004494e-08,1.5566794757988183e-09
1955,0.00017431071111267165,1.0549937510896866e-09,2.177570479489077e-08,1.7123702693894976e-09
1956,0.00017097250383812934,1.1117193078811839e-09,1.7895106729781673e-08,1.7939779582500292e-09
1957,0.0001697861381606864,1.2692502247636993e-09,1.819733303725408e-08,1.888220191315071e-09
1958,0.00016931109712459147,1.5348315594655914e-09,1.84383321309513e-08,1.8237252898321644e-09
1959,0.0001682794328579413,1.523575008218917e-09,1.872461982291692e-08,2.0370718762612635e-09
1960,0.0001667870445609359,1.3835272173943837e-09,2.235751190531638e-08,1.9872134414202135e-09
1961,0.0001663599770316588,1.429712320755172e-09,1.855360259079524e-08,2.0650677041394213e-09
1962,0.0001657686266948336,2.289893370160152e-09,1.9460063782617e-08,2.7690455008309657e-09
1963,0.0001671432172380654,2.4792650234393777e-09,2.315151943171096e-08,2.5908070768108716e-09
1964,0.0001677849650150165,2.497940227679558e-09,2.5242098950733246e-08,2.5082979344353315e-09
1965,0.00016931423618059074,2.2982221601987517e-09,2.7026733105474576e-08,2.6197783307781363e-09
1966,0.0001701257112602304,2.2030290369734473e-09,3.0786767167358316e-08,2.861302845451925e-09
1967,0.00017066221127086983,2.2492531488132225e-09,2.8870859988420046e-08,2.9254738631578903e-09
1968,0.00017051514961557196,2.2527523973232225e-09,2.8801756154653698e-08,3.0210377691527614e-09
1969,0.00016834474601117627,1.541062706016711e-09,2.8706790849193046e-08,2.427675267162905e-09
1970,0.00016436048359277526,1.4017981696058867e-09,2.767151688739692e-08,2.593685377583199e-09
1971,0.0001603373488511092,1.418470087420433e-09,2.7959137988935774e-08,2.700163188278688e-09
1972,0.00015457730790201043,1.4322718883923763e-09,2.59489897505968e-08,2.5213491770616413e-09
1973,0.00014909659304456518,1.3306973380343224e-09,2.1938888166468066e-08,2.3949818160419666e-09
1974,0.00014427380353611494,1.4336075580624806e-09,2.10172393774347e-08,2.3985090421721875e-09
1975,0.00013977051172072867,1.319858643013459e-09,1.916813082861576e-08,2.1878693142899206e-09
1976,0.00013720837055838535,1.2741188976888346e-09,1.6452149737793727e-08,1.978664708270271e-09
1977,0.0001361054996128327,1.2366638982693905e-09,1.4008738803892941e-08,1.9511700985067446e-09
1978,0.00013520782106622522,1.1387044164732986e-09,1.1703660136268873e-08,2.1609149866311637e-09
1979,0.0001356088406672435,9.823656808651192e-10,9.74557133405694e-09,2.3115463670159944e-09
1980,0.0001362883797680427,1.1039995029271665e-09,9.959265031714689e-09,2.3826384833368154e-09
1981,0.00013739578259576644,9.89280998390082e-10,8.522936895920857e-09,2.6402270052778523e-09
1982,0.00013857091419465308,1.1898228037741733e-09,8.634667203466506e-09,2.809891700269621e-09
1983,0.00014096433629414866,1.110521745990261e-09,8.60112958633863e-09,3.114253077640683e-09
1984,0.0001432390750518867,1.1003844819461911e-09,8.728301256358658e-09,3.3538691823764566e-09
1985,0.00014550758766875203,1.0221431003186255e-09,8.403251047387324e-09,3.360647062221135e-09
1986,0.00014757509675941298,9.831302518113561e-10,9.940202946471085e-09,3.5870042809043365e-09
1987,0.00014971335102537914,8.942090401475866e-10,1.1857008073791673e-08,3.409685137408961e-09
1988,0.00015222699481195638,9.169934811481539e-10,1.256418550151953e-08,3.3961533585369352e-09
1989,0.00015493013779632747,7.35136848220971e-10,1.258272711420919e-08,3.3846038987357066e-09
1990,0.00015643211996315846,7.335988324744644e-10,1.2371757840412556e-08,3.2030268596169466e-09
1991,0.00015810201667980955,7.021711545540654e-10,1.2421628170500298e-08,3.1394208819892e-09
1992,0.00015920647378412208,6.899669486542287e-10,1.3072214422038542e-08,2.987583577355021e-09
1993,0.00016151894150035723,7.101260373383005e-10,1.1632909365947138e-08,2.717851816618528e-09
1994,0.00016415226439546262,6.941703719779266e-10,9.66396791162489e-09,2.55219114096507e-09
1995,0.000166957316521023,7.013576386327713e-10,9.191445763231546e-09,2.3777847785971015e-09
1996,0.0001705981870015551,7.465243582035644e-10,9.361973609043974e-09,2.1915335102207223e-09
1997,0.00017764899738332524,7.586752020267389e-10,1.0033719061957364e-08,2.1565638164133816e-09
1998,0.00018483706142952933,9.57177789410021e-10,1.0035855257939374e-08,1.9377991275096716e-09
1999,0.00019396970206539014,9.169141438177978e-10,9.144326819564088e-09,1.7097873910338584e-09
2000,0.0002026782458415255,8.761615441102829e-10,8.967824958818125e-09,1.700317378957753e-09
2001,0.00021221538606498922,9.068152538395578e-10,9.607656130989589e-09,1.7210589461516941e-09
2002,0.00022172331643689956,9.08193579864301e-10,1.0469801850884356e-08,1.5543346927009744e-09
2003,0.00023224640504590103,8.715675681170154e-10,1.1002699386507077e-08,1.4799176011643616e-09
2004,0.00024122506978788545,8.754115488063263e-10,1.1430300579056457e-08,1.3616513155107717e-09
2005,0.0002536400840784024,6.775752379807796e-10,1.2956845818479223e-08,1.211769137413451e-09
2006,0.00026912983490287194,7.162577673826474e-10,1.4132759089997243e-08,1.1376702278655314e-09
2007,0.0002865635947923043,8.256977720603028e-10,1.3974187648305555e-08,9.646222788793425e-10
2008,0.0003078246455905693,8.151129216038555e-10,1.3454070873259688e-08,9.152343882767866e-10
2009,0.0003252687872320946,8.573415866131029e-10,1.2610048814666795e-08,9.301312339385756e-10
2010,0.0003410305694809982,1.1665981038331908e-09,1.2514146861621254e-08,9.779534404508183e-10
2011,0.00036387855652719736,1.4096087075365915e-09,1.2167589031568987e-08,9.430211294387497e-10
2012,0.0003792470878189696,1.517006219055515e-09,1.0467398440080648e-08,9.187785294478041e-10
2013,0.0003857447923759797,1.6007472173181929e-09,1.0461277875707862e-08,9.321384299352887e-10
2014,0.000393808470107615,1.5225215612067545e-09,1.0708937419374415e-08,9.235144633150988e-10
2015,0.00039616102419261424,1.5254529861508104e-09,1.2674528791580184e-08,8.243798699236748e-10
2016,0.000402505139520924,1.4661128818918963e-09,1.4632922048666127e-08,7.816344753981091e-10
2017,0.0004079733577479298,1.2232913941071881e-09,1.5113495492139844e-08,6.635438541217434e-10
2018,0.00040295306826010346,9.934967071245638e-10,1.5646941342595256e-08,6.402680885475576e-10
2019,0.0004016642633359879,9.148046209439542e-10,1.7456107670454912e-08,6.601638471992466e-10
