ngram,tea,te,t,aet
1813,1.696150021806326e-05,1.4287148587754928e-05,0.00017345950306792344,1.956036295983462e-06
1814,1.7043151014409625e-05,1.3863249348235382e-05,0.0001785322030108156,2.1003121933712724e-06
1815,1.7574466125682064e-05,1.3091434863911542e-05,0.00017506260025714125,2.0343946809069687e-06
1816,1.8855200583597514e-05,1.2891270671389066e-05,0.00017417022068652192,1.6906542441574857e-06
1817,1.7732493558599215e-05,1.2432152938604954e-05,0.00016824954530290727,1.595981253948204e-06
1818,1.8149735166973968e-05,1.2001795247280305e-05,0.00016616048482579311,1.3227079063783873e-06
1819,1.853820400096343e-05,1.1479586646601092e-05,0.00016282390736575638,1.0238978883795165e-06
1820,1.950516655467384e-05,1.1352070941939019e-05,0.00016052741557359695,9.9842777347346e-07
1821,2.025285539275501e-05,1.1038243168773729e-05,0.00015027694046563868,8.88047493065512e-07
1822,2.0612931101433268e-05,1.0888796298656547e-05,0.00015032491397245655,9.003312421944949e-07
1823,2.0444063141310054e-05,1.0633261029267618e-05,0.00014645897941331247,8.455755846625834e-07
1824,2.0441137426782268e-05,1.0425834651479298e-05,0.00014944109508568154,8.699428966402982e-07
1825,2.0504560909882586e-05,1.0187265096257242e-05,0.00014575199540039257,9.518639022384637e-07
1826,2.0743725274639602e-05,1.0018238104489033e-05,0.00014513476136406616,1.0036206471600702e-06
1827,2.2544030278887866e-05,9.187740683306142e-06,0.00014088844285912013,1.2042950256077996e-06
1828,2.2358030037139542e-05,8.887167366213231e-06,0.00013776132150919044,1.2432157713452137e-06
1829,2.171389626580224e-05,8.460565823042998e-06,0.0001344555670844524,1.3210795454402354e-06
1830,2.272027086291928e-05,7.953048355245431e-06,0.00013227751956687177,1.4487895896309055e-06
1831,2.388159347382108e-05,7.793111503165814e-06,0.00013000324023388593,1.5083835153615967e-06
1832,2.44483336635832e-05,7.456553638413814e-06,0.00012809482723241672,1.4900459096419842e-06
1833,2.4275035424839837e-05,7.222228759928839e-06,0.00012839072171898027,1.4678732733435545e-06
1834,2.261881075225704e-05,7.084403672966541e-06,0.00012968726514372975,1.2689894057465217e-06
1835,2.2434189304476604e-05,7.101460856314848e-06,0.00012930039208315845,1.2403460881874447e-06
1836,2.323147860546929e-05,7.189786629169248e-06,0.00012768854711404338,1.1512642491392659e-06
1837,2.304336625716782e-05,7.156692325744578e-06,0.00012604961791242073,1.0205707781096862e-06
1838,2.2514863043657636e-05,7.157933915940313e-06,0.000125148099739038,9.679473497011974e-07
1839,2.2854833722314133e-05,7.196114438556833e-06,0.00012588470105713765,9.236297842107888e-07
1840,2.3276118684277337e-05,7.299088273222358e-06,0.00012517645102759291,9.165836039366175e-07
1841,2.3335194262991926e-05,7.276651103893528e-06,0.000125439499762641,9.066315150058861e-07
1842,2.345902508490586e-05,7.15151229867063e-06,0.00012458668477068256,9.39263811363032e-07
1843,2.3174498762403217e-05,7.1299635757376175e-06,0.00012536969422529052,9.396637860196019e-07
1844,2.3620603055210916e-05,7.064422594079847e-06,0.00012516264645715376,9.238966315803867e-07
1845,2.3753051469351965e-05,7.055062984103902e-06,0.00012307001452427357,9.82780518045599e-07
1846,2.3246186434075105e-05,6.865847938440441e-06,0.0001208486667435084,1.048487709860118e-06
1847,2.3846605992210762e-05,6.795446552132489e-06,0.00012291133836177842,9.868826152472008e-07
1848,2.4592050457223585e-05,6.944781684329168e-06,0.00012415780968564962,1.0334058434377117e-06
1849,2.5800534526102376e-05,7.104562882886967e-06,0.00012650732034152106,1.045342279277455e-06
1850,2.6564337011742672e-05,7.064201067156059e-06,0.00012891254404426685,1.0981134924544937e-06
1851,2.6358476523975177e-05,7.220125683358804e-06,0.00013242600419159447,1.1320112532432956e-06
1852,2.66168231714151e-05,7.230403233344467e-06,0.0001368777552020869,1.074339950589222e-06
1853,2.7199435343001304e-05,7.457186906581878e-06,0.00014215955577258552,1.12770183997262e-06
1854,2.7205426574385327e-05,7.4722513870386005e-06,0.00014284751003807678,1.2313158939442864e-06
1855,2.708221888626992e-05,7.485827349488058e-06,0.0001424825708714447,1.2230140750294334e-06
1856,2.6920366768276187e-05,7.308841759368079e-06,0.00014183171567440565,1.2371962319385993e-06
1857,2.7237280197108964e-05,7.318707243289932e-06,0.00014333823388109783,1.290004287771548e-06
1858,2.8338435056087163e-05,7.166001133945039e-06,0.00014224844094964543,1.3303397119151278e-06
1859,2.8444096252704704e-05,7.285439746088482e-06,0.00014060025153282498,1.3808688826039933e-06
1860,2.8543388647709173e-05,7.068624004854687e-06,0.00013850608749115572,1.3081199280609975e-06
1861,2.8684550540804465e-05,6.86971485005675e-06,0.0001367138819270102,1.2842268850883037e-06
1862,2.89442297279103e-05,6.759976908402418e-06,0.0001373606688243204,1.360302576358663e-06
1863,2.875980083315101e-05,6.710366246157459e-06,0.0001398424875722932,1.3840704176410718e-06
1864,2.834334554790985e-05,6.54016704564648e-06,0.00013889252815196023,1.3838656351643813e-06
1865,2.7156055823849912e-05,6.601187448852995e-06,0.00013941349711136093,1.4500548754118166e-06
1866,2.721805763680355e-05,6.324495578675331e-06,0.00013994482287671417,1.5249269478902403e-06
1867,2.7372843500675765e-05,6.5755758181954405e-06,0.00013971387774550488,1.589336323247283e-06
1868,2.738151514287373e-05,6.603340742523349e-06,0.00013937322780423398,1.7442881049386675e-06
1869,2.743925064610916e-05,6.536991609859147e-06,0.00013920804693563177,1.7300656866479715e-06
1870,2.7580241814056145e-05,6.591762420222429e-06,0.0001358721243117803,1.786475357740918e-06
1871,2.842320749810564e-05,6.723630057032486e-06,0.00013482354240425463,2.0799708733777933e-06
1872,2.8720088396637167e-05,6.787053735024529e-06,0.0001348981147332649,2.012974748920117e-06
1873,2.832706689202626e-05,6.895989827171434e-06,0.00013469972847295658,1.9306825151943485e-06
1874,2.7957692769372704e-05,6.695374135493434e-06,0.00013518774565974518,1.9139806356958744e-06
1875,2.758259662576685e-05,6.8134994372875165e-06,0.00013706217370262102,1.767384544239446e-06
1876,2.7068055195351398e-05,6.83482332013747e-06,0.0001372467356434624,1.8544032757615372e-06
1877,2.6671586705820767e-05,6.927758671996084e-06,0.00013998723547306975,1.8176119575790445e-06
1878,2.569014811472568e-05,6.889789931717262e-06,0.00013996079048540975,1.6173585046479794e-06
1879,2.5349080845314476e-05,6.93405789726447e-06,0.00014102393470238894,1.6391205852934426e-06
1880,2.5385192722231814e-05,6.722636628962521e-06,0.0001418804271712101,1.6764845765594925e-06
1881,2.5283850845880806e-05,6.661820927027813e-06,0.00014154482882336846,1.7203751342874187e-06
1882,2.5156956585955674e-05,6.6198040258313995e-06,0.00014046132855582982,1.7078015486861529e-06
1883,2.4932417155858794e-05,6.568311943868009e-06,0.00013987525640654245,1.630163410482055e-06
1884,2.4809963828634602e-05,6.394422533568493e-06,0.0001376765181443521,1.608641338991999e-06
1885,2.470090398024435e-05,6.3487406935434724e-06,0.00013816074975433627,1.553658697568088e-06
1886,2.456491971055844e-05,6.156466692378412e-06,0.00013724888309038112,1.5577637343864938e-06
1887,2.418551100293241e-05,6.082707646523236e-06,0.00013778110068025335,1.5856908573498783e-06
1888,2.4005835387340214e-05,6.083378853613145e-06,0.0001384279499429145,1.5952389276208123e-06
1889,2.4107665012707002e-05,5.9487436893895e-06,0.00013729907264600376,1.6122527313200408e-06
1890,2.4276076146634296e-05,5.867438371101993e-06,0.0001360780796468524,1.729926631404461e-06
1891,2.4087352617893236e-05,5.822813233992617e-06,0.0001344055261662496,1.6794123374503606e-06
1892,2.4029033738770522e-05,5.730013981519733e-06,0.00013288053118490746,1.5514385397961763e-06
1893,2.389397455512413e-05,5.640159867782911e-06,0.00013100048402390842,1.4626851095402214e-06
1894,2.3749416348956792e-05,5.7021996846222985e-06,0.00012813466102150933,1.3513538143732667e-06
1895,2.376832552337354e-05,5.753983454529329e-06,0.0001259161945199594,1.226466581881271e-06
1896,2.3715065773493344e-05,5.6540058851948875e-06,0.00012434387047375952,1.1799076966261573e-06
1897,2.3741131371934898e-05,5.578338719455392e-06,0.0001232268789733228,9.679217620422215e-07
1898,2.36377350769804e-05,5.553461570733427e-06,0.00012323824401911615,1.019917298045974e-06
1899,2.347930759632228e-05,5.578696280801003e-06,0.00012227027556426556,9.955641806819976e-07
1900,2.327656563595935e-05,5.590887472603104e-06,0.0001215503050064269,1.1735246354354395e-06
1901,2.355528990197594e-05,5.525266780231115e-06,0.0001205567574028724,1.161756472356501e-06
1902,2.3389941166637334e-05,5.433031804256773e-06,0.00011908912503193798,1.1874673516233867e-06
1903,2.2780794876910348e-05,5.4636420177952715e-06,0.00011850544979097322,1.160591133546924e-06
1904,2.2169802312938763e-05,5.412917549360177e-06,0.00011733886848170576,1.1517065965043521e-06
1905,2.2075263976668274e-05,5.3281100268317715e-06,0.00011624393248764266,1.0237836899510252e-06
1906,2.1779138998161735e-05,5.161596813455357e-06,0.00011470922098461804,1.0178655023602395e-06
1907,2.1482594352814237e-05,5.142323841157902e-06,0.00011329156508769042,8.16489464991069e-07
1908,2.0901461019613115e-05,5.005182629247429e-06,0.00011404519526487482,7.917933219557329e-07
1909,2.0460448078145938e-05,4.7838063567594095e-06,0.00011292546696495265,7.461843876756445e-07
1910,2.0099578250665218e-05,4.637943415478471e-06,0.00011223412937917081,7.171654812866888e-07
1911,1.9804985121092094e-05,4.581201989952076e-06,0.0001115167438651302,7.07259362440839e-07
1912,1.9284154145030436e-05,4.510327666399202e-06,0.00010915848542936146,6.775403278425074e-07
1913,1.8894968109504718e-05,4.481278470588482e-06,0.00010841740523963901,6.240736313754626e-07
1914,1.8932590267338257e-05,4.315580619212207e-06,0.00010762263471925897,5.790734292077104e-07
1915,1.8747320479763274e-05,4.325334560105278e-06,0.00010548449686861463,5.419955146278101e-07
1916,1.8748391864521962e-05,4.403959207723217e-06,0.00010637836073458727,4.730837831955016e-07
1917,1.894516442137371e-05,4.438982874229883e-06,0.00010584020804214691,4.3058498785545195e-07
1918,1.9019122711532483e-05,4.440258050765676e-06,0.00010603673061788348,3.8000569345188394e-07
1919,1.9329585484229028e-05,4.468517545319628e-06,0.00010753832300127084,3.626537485550736e-07
1920,1.9802687997331043e-05,4.596737198880874e-06,0.000107340412796475,3.52725797776137e-07
1921,1.9897231790569742e-05,4.852694084027982e-06,0.000107165911426169,3.646723030215071e-07
1922,2.012335867870466e-05,5.130016234033974e-06,0.00010571169176338506,3.644515191224075e-07
1923,2.0416449323030455e-05,5.24890564130536e-06,0.00010286414804535784,3.7170672482846256e-07
1924,2.0636997110809068e-05,5.342104616699674e-06,0.00010001276677940041,3.711148508500628e-07
1925,2.0926239293268217e-05,5.431225157995609e-06,9.702438546810299e-05,3.766527925108676e-07
1926,2.1196700669991386e-05,5.597949633998464e-06,9.360882021220667e-05,3.8170498279604157e-07
1927,2.1252213628031313e-05,5.61273424994267e-06,9.240892333244639e-05,3.776002261344859e-07
1928,2.1430018802805406e-05,5.469680153120342e-06,8.981091377791017e-05,3.7339257476430377e-07
1929,2.1619786951175358e-05,5.237479529439172e-06,8.855857907162447e-05,3.588827723888244e-07
1930,2.1612757596553172e-05,5.20688796054206e-06,8.81198190784614e-05,3.412934940375375e-07
1931,2.1632847554948447e-05,5.285715100658958e-06,8.902682644215279e-05,3.2138584466728e-07
1932,2.203749915809437e-05,5.388024094697487e-06,8.918096864363179e-05,3.290116045004002e-07
1933,2.203590182554243e-05,5.39655983240144e-06,9.02814177347214e-05,3.659556081661971e-07
1934,2.185921195112834e-05,5.498325143500031e-06,8.96042599509071e-05,3.7232603387695106e-07
1935,2.1685297854544062e-05,5.756279993615213e-06,9.049962682183832e-05,3.471556908607454e-07
1936,2.0981067531725523e-05,5.831492736823358e-06,9.256405194589336e-05,3.430574305899167e-07
1937,2.0398068435107624e-05,6.0348488010017065e-06,9.3679859544084e-05,3.4743477580637515e-07
1938,1.9679935056566527e-05,5.9472343179680005e-06,9.492642545540418e-05,3.5966871791970334e-07
1939,1.872658971738669e-05,6.021141676423472e-06,9.7000044271616e-05,3.28652077996594e-07
1940,1.7888488011002274e-05,5.976006182858587e-06,9.856728138402104e-05,2.771295584125255e-07
1941,1.7655733505047726e-05,5.977537901864187e-06,0.00010205360220944775,2.514557978981559e-07
1942,1.6977553189332995e-05,5.866486909716124e-06,0.00010409436384049644,2.4127399659131956e-07
1943,1.7037228514839497e-05,5.910192677609822e-06,0.0001036979301716201,2.216007451189788e-07
1944,1.6917456377996132e-05,5.790890424707738e-06,0.00010504013646693368,2.0299592051742366e-07
1945,1.703613062480664e-05,5.881335385181176e-06,0.00010512183195844824,1.8070114598296122e-07
1946,1.6880819852563684e-05,5.762352170027693e-06,0.00010419846928146268,1.7473931076697875e-07
1947,1.695552730650109e-05,5.713552452237179e-06,0.00010398027162799346,1.688780579505484e-07
1948,1.6815389764295624e-05,5.745948718478238e-06,0.00010238793038297445,1.6684669341365016e-07
1949,1.6944528397289105e-05,5.724291116036641e-06,0.00010215793112625502,1.8729407916647949e-07
1950,1.6834192657760078e-05,5.781321565986478e-06,0.00010273895895807073,1.970067070747713e-07
1951,1.6950322658106287e-05,5.674625234470503e-06,0.00010209334764762648,1.919119146772833e-07
1952,1.676987838956328e-05,5.683284078778732e-06,0.00010240815130860678,1.89130070842631e-07
1953,1.698785828401534e-05,5.696587062889843e-06,0.0001038432466365131,1.8555634336995093e-07
1954,1.693707209986834e-05,5.811998107674299e-06,0.00010426266817376018,1.8032108073384734e-07
1955,1.7035521003500825e-05,5.726444604598717e-06,0.00010499066827053736,1.713401291323992e-07
1956,1.674637145957344e-05,5.827553260522629e-06,0.00010575712180330552,1.443672731836289e-07
1957,1.656739667461287e-05,5.762141037329067e-06,0.00010743564468741949,1.2862755888980765e-07
1958,1.63170299336863e-05,5.930814885297357e-06,0.0001090062879874105,1.3446202830534405e-07
1959,1.6160157688968218e-05,5.961329277072634e-06,0.00011075027681986935,1.5132218221326964e-07
1960,1.5849439997899545e-05,6.097959677780247e-06,0.00011224877692127069,1.526950015318107e-07
1961,1.5781255699818886e-05,6.080801150736599e-06,0.00011365392232879199,1.5025107558130912e-07
1962,1.5403355194264024e-05,6.260824648052221e-06,0.00011578479773431485,1.5748968503917889e-07
1963,1.536019772174768e-05,6.196502129439198e-06,0.0001165787284013017,1.8362510750031496e-07
1964,1.5277826475669697e-05,6.444669647212972e-06,0.00011637985049414315,1.8652215974920443e-07
1965,1.5282779323959922e-05,6.443537651128801e-06,0.00011686332644395796,1.8859520066273815e-07
1966,1.5234287405162053e-05,6.638677340171333e-06,0.00011648046243603208,1.7764028419670857e-07
1967,1.5136718242761812e-05,6.700997346342774e-06,0.00011625944794754364,1.86181405784477e-07
1968,1.4788355526564243e-05,7.15777410472843e-06,0.00011664056572564212,2.0275633362741375e-07
1969,1.4610649746568275e-05,7.3382799590555285e-06,0.00011565348021187154,2.170557686602998e-07
1970,1.4407355592993554e-05,7.804781229684263e-06,0.00011534794923915927,2.2851188167091356e-07
1971,1.4027734453390752e-05,7.90859439803171e-06,0.00011658851352487025,2.4701346035271854e-07
1972,1.3647206027859024e-05,8.326283282908012e-06,0.00011680671429660703,2.6992097040030263e-07
1973,1.3302791038378408e-05,8.47693510357723e-06,0.0001177979793283157,2.7452746564904373e-07
1974,1.297994679459537e-05,8.853512034485383e-06,0.00011880570049730263,2.8590671417662505e-07
1975,1.2840938974737323e-05,8.818592764977698e-06,0.0001188999750801096,3.002675421320029e-07
1976,1.2641032688926706e-05,9.14770368711158e-06,0.00012033517227142252,3.208062671384531e-07
1977,1.2646179779299668e-05,9.0445577630557e-06,0.00012155654881748237,3.0390293456353644e-07
1978,1.2742617530290903e-05,9.158229659078643e-06,0.00012211877349597801,3.126849423194601e-07
1979,1.2789693365838112e-05,8.993064381814162e-06,0.00012292870815144852,3.0290850767349706e-07
1980,1.2873529288169396e-05,9.310256245953497e-06,0.0001230638154083863,3.223357794013282e-07
1981,1.305559219742593e-05,9.04660503562939e-06,0.00012322659521097585,3.0859632918886095e-07
1982,1.3252320708748552e-05,9.309593224315904e-06,0.00012406187410566157,3.0918890152926384e-07
1983,1.349725672688302e-05,8.85733093777422e-06,0.00012395716060252328,2.754292397964621e-07
1984,1.3628802402568649e-05,9.23011839404353e-06,0.00012440585643551976,2.749529772115368e-07
1985,1.3765626395719924e-05,8.93619302847323e-06,0.00012388518475095874,2.509906847438158e-07
1986,1.3932058858959603e-05,8.747225300404743e-06,0.00012339564481018378,2.3333572382203523e-07
1987,1.4097279355545262e-05,8.081522797250987e-06,0.00012288527172391435,1.9707157049099676e-07
1988,1.4255158021114767e-05,7.895483966941746e-06,0.00012124712936513658,1.8981356524656284e-07
1989,1.4460966018045188e-05,7.231673537587215e-06,0.00011881783679460309,1.5688910792732713e-07
1990,1.451262219883834e-05,7.135998657759046e-06,0.00011659521780010047,1.4877091964698203e-07
1991,1.4633927094109822e-05,6.290502369665774e-06,0.0001138028216830987,1.2387747614996313e-07
1992,1.471552929745355e-05,6.05392577719093e-06,0.00011179585999343544,1.1422491041912508e-07
1993,1.4960627205644933e-05,5.796097216911481e-06,0.00010956188946563219,1.041285620268744e-07
1994,1.5297364370780997e-05,5.723450937823925e-06,0.0001074794158090039,1.0601828494470413e-07
1995,1.5697546716962408e-05,5.474935148543279e-06,0.00010576575420730348,1.0020119438942337e-07
1996,1.6156126158810885e-05,5.341910699436474e-06,0.0001045407188939862,9.616125952659007e-08
1997,1.685839950888684e-05,5.055932693461987e-06,0.00010254048954396109,9.202781013430337e-08
1998,1.752984878424156e-05,4.994182355793393e-06,0.00010134518587230039,8.668263668758819e-08
1999,1.832252564781811e-05,4.882839805629503e-06,0.00010019451708233516,8.306587265646418e-08
2000,1.8873123346046278e-05,4.807725092957428e-06,0.00010039280459750444,8.613057746385624e-08
2001,1.9617574382989134e-05,4.630577742708348e-06,0.00010018619858393712,8.818951816432932e-08
2002,2.025405046879314e-05,4.59948120936003e-06,0.0001003621967226666,9.433425418592378e-08
2003,2.1080233896749894e-05,4.461730506071555e-06,9.995979780796915e-05,8.818222190549413e-08
2004,2.185829388119081e-05,4.376436988552866e-06,0.00010021373184697171,8.736562254593342e-08
2005,2.3034581577771212e-05,4.250649193896347e-06,0.00010018331210760931,8.895537259182415e-08
2006,2.452126292545082e-05,4.119362529309001e-06,0.00010044665811749707,9.153174472333245e-08
2007,2.6334045677296153e-05,4.0849519271952365e-06,0.00010057419318140351,8.353219221086355e-08
2008,2.8332301683674033e-05,4.378540844689789e-06,0.00010375657438999042,6.878357261541623e-08
2009,3.012043660939006e-05,4.722538246174476e-06,0.00010654161035615419,5.3593934623563655e-08
2010,3.155479446702104e-05,5.223147517036912e-06,0.00011118455898083215,4.928682960171825e-08
2011,3.340022288154744e-05,5.744081460891591e-06,0.00011382569625441517,4.2580544804390486e-08
2012,3.49028357179902e-05,5.957597490383445e-06,0.00011681656178552657,3.166415853326855e-08
2013,3.5607597445570196e-05,6.224994714492433e-06,0.00012180947149837655,2.2311009928444037e-08
2014,3.63587548365883e-05,8.869559678714722e-06,0.00012719878369742737,1.8224091442269648e-08
2015,3.670352920640393e-05,1.1537553486310312e-05,0.0001303930309534605,1.7858217507945743e-08
2016,3.764344260811673e-05,1.148274389249439e-05,0.00013412838390130282,1.6998504445301218e-08
2017,3.8249533342119925e-05,1.2121066144269813e-05,0.00013484870699661164,1.6196891235627692e-08
2018,3.8268091157078746e-05,1.3010514885536395e-05,0.00013867005618521943,1.5874622505407388e-08
2019,3.820710480795242e-05,1.4912229062247206e-05,0.0001438242688891478,1.722674802806523e-08
