ngram,company,compay,comapny,compny
1918,0.0003750440789320107,1.1912842014437177e-08,1.153258517254991e-08,5.498636466784644e-09
1919,0.00037174166729008514,1.2850041792538441e-08,1.1680759470777957e-08,5.5124626768028e-09
1920,0.0003598014341800341,1.3453091719993284e-08,1.1166880182449696e-08,5.4865972717469245e-09
1921,0.00034657743110853644,1.324300872137688e-08,1.0772389646973579e-08,5.342752462667022e-09
1922,0.0003352572135294655,1.32344229543589e-08,1.0833339241551293e-08,5.036568400435775e-09
1923,0.0003198770116016801,1.1969128608870148e-08,9.277262450321392e-09,4.756041021331774e-09
1924,0.0003069656959269196,1.0966439439081504e-08,8.927230954469678e-09,4.200625466513738e-09
1925,0.0003015040627880288,1.0336353994944147e-08,8.73145448007254e-09,3.8669622424793354e-09
1926,0.0002887272192830486,9.490468855233303e-09,8.18711885587829e-09,3.073378107565361e-09
1927,0.00028641996323131025,8.540628775628128e-09,8.287375738039567e-09,2.879425888200972e-09
1928,0.00028457345823491257,7.713789670508016e-09,7.281761828435509e-09,2.4784611347377402e-09
1929,0.00028232157845715325,7.02668938907485e-09,6.837308972963894e-09,2.474730880536973e-09
1930,0.000285315206773313,7.3791817101209745e-09,6.805455976532926e-09,2.6862263048853053e-09
1931,0.00028578652251910953,8.098408737262325e-09,6.210348711478884e-09,2.5297674431458616e-09
1932,0.000280158336473895,7.458695756261996e-09,5.660104099699684e-09,2.7035650860897574e-09
1933,0.00027888422066877993,7.076575452608884e-09,5.00046623156233e-09,2.8218428387611586e-09
1934,0.0002735382461521242,6.929054473049843e-09,4.654250984614805e-09,2.5248913912026947e-09
1935,0.00027021444735250303,6.709090235749013e-09,4.998065263249276e-09,2.4289562107680597e-09
1936,0.0002694149360260261,7.026217639451358e-09,4.76647109083826e-09,2.5181850890224464e-09
1937,0.0002675015254810985,6.9021459024400295e-09,4.82820608890425e-09,2.0891518356539305e-09
1938,0.0002664405120802777,6.285264372455199e-09,4.881895142107493e-09,2.140314766688586e-09
1939,0.0002607962690360312,6.28925984307622e-09,4.656841261813887e-09,2.264906468723333e-09
1940,0.000256949060712941,6.7575679655159806e-09,4.557229863319126e-09,2.8201632933695056e-09
1941,0.0002561120574163007,6.8016350646920336e-09,5.0404330550638375e-09,2.9560310548555027e-09
1942,0.0002550315984990448,7.39184681717932e-09,5.012578447554412e-09,3.6251259454595744e-09
1943,0.00024919975632136423,6.905341187746217e-09,5.049508589038965e-09,3.2952859488740873e-09
1944,0.00024169165616123273,6.604313540492512e-09,4.953694375333027e-09,3.3554316150993404e-09
1945,0.00023371853707690856,6.3979913430703814e-09,4.773345179438187e-09,3.375945903779812e-09
1946,0.00022791552016445036,6.254385834633272e-09,4.771332820904409e-09,3.0763551388852353e-09
1947,0.00022286803869064897,5.647389984224966e-09,5.228839646978908e-09,2.3888316087144243e-09
1948,0.0002168727681107287,5.485840036202814e-09,4.831746812174385e-09,4.295224525258894e-09
1949,0.0002110093940115933,5.03732262251739e-09,4.4847514908091006e-09,3.6694310764521074e-09
1950,0.00020985537724170302,5.0659885175718955e-09,4.124257951027792e-09,3.894817198915998e-09
1951,0.00020763972549632723,4.98121068202652e-09,4.043511620770752e-09,3.792287452318379e-09
1952,0.0002067255138951753,4.8577918195949874e-09,4.126299809773368e-09,4.1381041292000626e-09
1953,0.0002065814083575138,4.514176334323241e-09,4.105916622571775e-09,4.075576812542384e-09
1954,0.00020723761034397676,4.428224675834258e-09,3.871181026531596e-09,4.36839458257359e-09
1955,0.00020728711803842868,4.146317733599858e-09,3.894468366841661e-09,2.460196808178645e-09
1956,0.00020716313779952804,4.068593303533216e-09,3.819482444608216e-09,2.5219448117143527e-09
1957,0.00020268618495070508,4.20321647328795e-09,3.7188225039080133e-09,2.2731813257134294e-09
1958,0.0002006539102045021,4.51663363852463e-09,3.4434980422659578e-09,2.3053737807643415e-09
1959,0.00019678308412299624,4.6798513952950316e-09,3.4410589140015143e-09,2.592824859577141e-09
1960,0.00019373092384609793,5.05697334800865e-09,3.221699748249104e-09,2.7810007471476948e-09
1961,0.00018892563613397733,5.351320656440553e-09,3.152296915561895e-09,2.5093092365884625e-09
1962,0.00018351364373562058,5.696676844532281e-09,3.044483347964493e-09,2.517950863684908e-09
1963,0.00017998187935778072,6.047726573500865e-09,3.0904694517782818e-09,2.52233459515797e-09
1964,0.00017774976315974657,5.9568358499819036e-09,3.5880480174301154e-09,2.6189646324630597e-09
1965,0.00017463841192823435,6.069119556124341e-09,3.6783374441589397e-09,2.59866388725121e-09
1966,0.00017211256532131562,6.342505441482769e-09,3.771830403564991e-09,1.982819273850721e-09
1967,0.00017015106901193837,6.148368417565767e-09,4.2983117700044565e-09,1.8158005258125547e-09
1968,0.00016856193958249475,6.086715005031757e-09,4.785403279987983e-09,1.9425517860938157e-09
1969,0.00016791074345487038,5.9556703695713105e-09,5.604716659034028e-09,1.947837557914056e-09
1970,0.00016611736542212645,5.914660317074549e-09,6.067974250052137e-09,1.8097073680881488e-09
1971,0.0001647409122337454,5.982789945997118e-09,6.548014955650874e-09,1.7725466650020394e-09
1972,0.0001630631761924763,5.7691561369413844e-09,7.296024482984973e-09,1.7612192180850782e-09
1973,0.00016233391319734177,5.728702528224565e-09,7.95110136461322e-09,1.7263858755254903e-09
1974,0.00016084045429514454,6.266998983254066e-09,8.126287389030397e-09,1.8772653431753383e-09
1975,0.00016021053930411914,6.408479080732832e-09,8.518091121345606e-09,1.7412131419242932e-09
1976,0.00016039695141703954,6.500126849471956e-09,8.403440736921247e-09,1.9630693420020454e-09
1977,0.00016100266449419514,6.646097957688621e-09,9.414182576352102e-09,2.5764967302523344e-09
1978,0.00016140035794316127,6.721789157028622e-09,9.68513091947898e-09,2.644108725619836e-09
1979,0.00016337214245660498,6.710762929478571e-09,9.668576669444714e-09,2.689080006287473e-09
1980,0.00016529893036931753,6.8079212743400925e-09,9.486347580483262e-09,2.6443800799873837e-09
1981,0.00016766282871165977,6.354334709206861e-09,9.695136122494269e-09,2.504047889674764e-09
1982,0.00017048528077014322,6.635399975505964e-09,9.68415760281362e-09,2.7735520705515373e-09
1983,0.00017365498726056621,6.962438498752428e-09,9.89087440521936e-09,2.4986363454461623e-09
1984,0.00017503558982363238,6.8277754244101226e-09,9.351178117559097e-09,2.1110075592340697e-09
1985,0.00017789080240098492,6.771187737492872e-09,9.584250345743125e-09,2.140005950224122e-09
1986,0.0001785057081308748,6.813046507910972e-09,9.470464158921134e-09,2.064418540876594e-09
1987,0.0001791245927701571,6.434689035574235e-09,9.282803858923216e-09,2.1258610110359247e-09
1988,0.0001792709933527346,6.271249868612066e-09,8.637936524788107e-09,2.3370853189216436e-09
1989,0.0001799788442440331,5.900753473144147e-09,8.420462612893483e-09,2.1198996209242135e-09
1990,0.00017969832073764076,5.5049132236766644e-09,8.338869467954574e-09,2.1190107922310274e-09
1991,0.0001815263115401779,5.142132878229891e-09,8.013510172893185e-09,2.0528861626496156e-09
1992,0.00018133316812704185,4.883697129238434e-09,7.116901671163792e-09,2.0174055283460136e-09
1993,0.00018276831334722892,4.634860051311307e-09,6.742945313220616e-09,1.9749204176784066e-09
1994,0.00018571285597447838,4.6274048719802914e-09,6.691862873355246e-09,1.843618765587759e-09
1995,0.0001889440671740366,4.404878715748493e-09,6.596935125153485e-09,1.7102565871443938e-09
1996,0.00019164200265160098,4.111850352269844e-09,5.954502414949405e-09,1.6199332827529896e-09
1997,0.00019317780762711273,3.790091542197973e-09,5.231226753364484e-09,1.649405453488636e-09
1998,0.00019432582277139382,3.5933299193300984e-09,4.57857367892294e-09,1.4677611507149128e-09
1999,0.00019626591113462512,3.3850152205060014e-09,4.142153604241068e-09,1.313280262316141e-09
2000,0.0001958227325563452,3.2790528705005174e-09,3.687964441770727e-09,1.3387803246952705e-09
2001,0.00019376837423936064,2.8281600553522625e-09,3.1135121782353637e-09,1.275410745270124e-09
2002,0.00019207530879482095,2.837112259409683e-09,2.8311607661432194e-09,1.0056654080920729e-09
2003,0.00018926577260052518,2.7283992842797034e-09,2.5665808843301973e-09,9.661902072061984e-10
2004,0.00018897722683115198,2.5889536229125756e-09,2.3343889044014077e-09,9.473381920191822e-10
2005,0.00018784819362086376,2.5802641610640974e-09,2.3098710563321643e-09,1.2872746678129131e-09
2006,0.00018562241790017912,2.5156846447263857e-09,2.1220504877104774e-09,1.222638886958346e-09
2007,0.00018432867779795612,2.348927052864269e-09,1.8354679998111578e-09,1.2325490707430576e-09
2008,0.0001819689683283546,2.2660271912857054e-09,1.6467465486463035e-09,1.5114311627658798e-09
2009,0.00017649368757182465,2.0078585936746306e-09,1.3819840113552369e-09,1.685192168349963e-09
2010,0.00017124395318595425,1.7582253351657228e-09,1.1965399782098984e-09,1.7239254071884806e-09
2011,0.00016495733871124685,1.6693870016507413e-09,9.773103516939686e-10,1.6972622117274382e-09
2012,0.00015980274682598456,1.4943172175842433e-09,7.508404691642617e-10,1.2889528492162787e-09
2013,0.00015621258561233326,1.3614932911235452e-09,6.771175445737957e-10,1.276579889416699e-09
2014,0.0001516263499589903,1.1492600046228825e-09,6.262419313277487e-10,1.2044070423528857e-09
2015,0.00014606953066374575,1.1491338198459695e-09,6.287545801469158e-10,9.370746242457324e-10
2016,0.00014503539257150675,1.3023694345193348e-09,6.500654459173916e-10,7.882896399128267e-10
2017,0.00014498697419185191,1.3713684354765832e-09,6.437805936491495e-10,6.999654929747597e-10
2018,0.00014490598405245692,1.3531710973957444e-09,6.555483045289634e-10,5.734849928273888e-10
2019,0.00014280785399023443,1.3457080866308146e-09,6.418851145051363e-10,6.140639802199033e-10
