ngram,data,dat,dta,daata
1866,1.1889435362328576e-05,2.270214119042586e-06,8.806112664469116e-09,1.4705301262399725e-10
1867,1.1711527544580999e-05,2.22349113495771e-06,8.742809143313934e-09,1.4705301262399725e-10
1868,1.1989776014940747e-05,2.049747178846571e-06,7.971914810817843e-09,1.4705301262399725e-10
1869,1.2234943044729465e-05,1.991327459498799e-06,8.363303256280524e-09,1.3092062751367857e-10
1870,1.258932206837926e-05,2.0217632449462793e-06,8.613172207207396e-09,1.3092062751367857e-10
1871,1.3150258642521554e-05,1.971831417384757e-06,8.929127722926263e-09,1.6497763076296834e-10
1872,1.3616822798212525e-05,2.062090061372146e-06,8.59172193707585e-09,1.6497763076296834e-10
1873,1.3473394054536974e-05,2.098018967444659e-06,8.645532226633383e-09,1.2073801085905293e-10
1874,1.4547449349525518e-05,2.106823753170569e-06,8.53790822168727e-09,1.2073801085905293e-10
1875,1.4981082261199066e-05,2.0531213067442877e-06,7.76240608299109e-09,1.2073801085905293e-10
1876,1.5722750764065756e-05,2.1153230623635215e-06,7.761867085572964e-09,8.115212470270551e-11
1877,1.60116318771283e-05,2.127364317467644e-06,7.796742235959592e-09,8.115212470270551e-11
1878,1.605065036918469e-05,2.217789447708388e-06,7.917727997051673e-09,0.0
1879,1.6192470866371877e-05,2.2628047905267782e-06,8.413342974681167e-09,0.0
1880,1.6587769615788212e-05,2.366264327845004e-06,8.80939708482385e-09,5.261869352933348e-10
1881,1.6256504880272716e-05,2.4386326913372613e-06,9.061017904242265e-09,5.261869352933348e-10
1882,1.6681035439043107e-05,2.5010306866793793e-06,9.896194847718626e-09,5.261869352933348e-10
1883,1.6653595983890617e-05,2.5361357854438083e-06,9.954476481206192e-09,5.583095632636212e-10
1884,1.691104898782214e-05,2.5356787968381208e-06,9.882275315525085e-09,5.583095632636212e-10
1885,1.7366100109938998e-05,2.5812214841737713e-06,9.403153240177581e-09,5.583095632636212e-10
1886,1.838018319436482e-05,2.5403022781184907e-06,8.999790817349712e-09,5.583095632636212e-10
1887,1.8924024386381332e-05,2.5057530105446598e-06,8.654253123653786e-09,3.212262797028639e-11
1888,1.970650581435101e-05,2.4005323666642653e-06,8.250783738767658e-09,5.912547039267833e-11
1889,2.02998560000976e-05,2.540876494094846e-06,7.527570122789484e-09,8.52963652090263e-11
1890,2.0973874727912645e-05,2.663730583662982e-06,7.203901221584732e-09,5.3173737238739907e-11
1891,2.17567607510968e-05,2.760848214425745e-06,7.379779581080064e-09,5.3173737238739907e-11
1892,2.2574404283659533e-05,2.686537949817388e-06,6.9519611654657504e-09,5.3173737238739907e-11
1893,2.2746231219831054e-05,2.7362323180568637e-06,6.65062119661489e-09,5.3173737238739907e-11
1894,2.3090327106599163e-05,2.728590548680846e-06,6.23549561191388e-09,5.3173737238739907e-11
1895,2.3589467153734794e-05,2.865603034609064e-06,5.9598878847972566e-09,2.6170894816347966e-11
1896,2.392263065433196e-05,2.9415009196652264e-06,6.011936853107207e-09,1.9380425835586427e-11
1897,2.5021030783786307e-05,2.896486973570843e-06,5.8680778331725895e-09,1.9380425835586427e-11
1898,2.550636859918346e-05,2.8709048365271883e-06,5.4013008034457604e-09,1.9380425835586427e-11
1899,2.6111078113899566e-05,2.9697068189956814e-06,5.639739976613458e-09,1.9380425835586427e-11
1900,2.6977918033870602e-05,2.8518662864891146e-06,5.941773041838263e-09,1.9380425835586427e-11
1901,2.814798972394783e-05,2.845985851048941e-06,5.640749454828762e-09,1.9380425835586427e-11
1902,2.9451541714869173e-05,2.8031989651416164e-06,5.748812917768678e-09,1.9380425835586427e-11
1903,3.1092031869255674e-05,2.623471540833374e-06,5.276079129146183e-09,0.0
1904,3.229917924077849e-05,2.4672682457094197e-06,5.187973923475348e-09,0.0
1905,3.419149964299452e-05,2.3328298571608945e-06,5.051410591404095e-09,0.0
1906,3.5938303231627545e-05,2.177326158354325e-06,4.9616676481686486e-09,1.5514986121242405e-11
1907,3.8170857546252333e-05,2.1100746770181492e-06,4.74424360114816e-09,4.481533398349922e-11
1908,4.174444412845852e-05,2.04537176224611e-06,5.108583587899927e-09,5.853978809636625e-11
1909,4.407288724905811e-05,1.9249951037636492e-06,4.733473549630876e-09,5.853978809636625e-11
1910,4.7894504989796716e-05,1.864649464420966e-06,4.9034544044194004e-09,7.231367786321639e-11
1911,5.054248426209337e-05,1.8639992731550592e-06,4.817167236532376e-09,7.231367786321639e-11
1912,5.3585757476477216e-05,1.8081928731459942e-06,4.758359864861664e-09,7.231367786321639e-11
1913,5.689583589888311e-05,1.7384216367385567e-06,5.009933483941203e-09,5.6798691741973986e-11
1914,5.973594410793989e-05,1.658276265256323e-06,4.847366825393757e-09,2.749834387971717e-11
1915,6.117209133143271e-05,1.6490407850661931e-06,4.314786306025553e-09,2.971261233085189e-11
1916,6.376162127708085e-05,1.5839777428742049e-06,4.304142153799262e-09,4.476447486499526e-11
1917,6.469795802591502e-05,1.5366655036684409e-06,4.160878657495053e-09,4.4956319421109365e-11
1918,6.706918169844098e-05,1.5335388232935138e-06,4.107483591348731e-09,5.933655848412909e-11
1919,6.949155795155093e-05,1.6621494296487072e-06,4.398720023144977e-09,5.933655848412909e-11
1920,7.201632044078516e-05,1.7558533207712962e-06,4.501016480164464e-09,8.253821336718608e-11
1921,7.507517148042098e-05,1.7979075112504818e-06,4.7304721727061045e-09,1.1064982164648335e-10
1922,7.98977936418461e-05,1.8255502222278404e-06,4.943999083144896e-09,9.47110990824816e-11
1923,8.352546657468858e-05,1.9059567648582743e-06,5.080126922304576e-09,1.0421268114330878e-10
1924,8.823661067123924e-05,2.024938826902404e-06,5.187824772942154e-09,9.024694682034453e-11
1925,9.234170076004895e-05,2.1288687191502376e-06,5.288390233662962e-09,7.58667077573248e-11
1926,9.644863166613504e-05,2.1308004858968033e-06,4.965533413019736e-09,7.58667077573248e-11
1927,0.00010117955909143867,2.106903642535534e-06,4.718692008560359e-09,5.2665052874267815e-11
1928,0.0001049316841610042,2.098286553778702e-06,4.33153348110084e-09,2.4553444594970538e-11
1929,0.00010827216361316719,2.0830479700504967e-06,4.158744142707909e-09,4.9839241860511714e-11
1930,0.00011424937318744404,2.041053822462605e-06,4.094803734184487e-09,2.5285797265541176e-11
1931,0.00011751101971770237,1.9497470995182605e-06,4.094870601331227e-09,2.5285797265541176e-11
1932,0.00012208739436963306,1.919291954826414e-06,4.043083011241931e-09,2.5285797265541176e-11
1933,0.00012557110624454384,1.8500966234569205e-06,4.905151808541421e-09,2.5285797265541176e-11
1934,0.00012743843711047833,1.8458218521897964e-06,6.042357312909173e-09,2.5285797265541176e-11
1935,0.00013050482500277991,2.0594420513069574e-06,6.7861735278792625e-09,2.5285797265541176e-11
1936,0.00013179243251215667,1.964483755857925e-06,6.8963398166691346e-09,0.0
1937,0.00013314299368565635,2.011080791167582e-06,6.948167311346001e-09,4.4884833944840756e-11
1938,0.00013630490658605204,1.978406446921456e-06,7.3057363333565004e-09,4.4884833944840756e-11
1939,0.0001373108700915639,1.8393133944170716e-06,7.912069919870289e-09,4.4884833944840756e-11
1940,0.00013720790489709804,1.7221747319646447e-06,7.597479090293291e-09,4.4884833944840756e-11
1941,0.0001382971864326724,1.6686744044948552e-06,6.642738295933473e-09,4.4884833944840756e-11
1942,0.00013783104908985218,1.4057429942632943e-06,6.563594366428203e-09,4.4884833944840756e-11
1943,0.00013839200671230043,1.3783086387775256e-06,6.899323398304855e-09,6.633815917224593e-11
1944,0.00013948036731952534,1.2534554960958694e-06,7.40574395458842e-09,2.1453325227405173e-11
1945,0.00014053214233302112,1.1734473040243237e-06,7.82266784682406e-09,2.1453325227405173e-11
1946,0.0001458987805693011,1.1231012503490741e-06,7.637045281886197e-09,2.1453325227405173e-11
1947,0.00015182591076674207,1.1131462948859344e-06,7.641083575395311e-09,3.8010301255703944e-11
1948,0.00015595997475819395,1.0362762736804143e-06,7.688590716473494e-09,5.511030124313468e-11
1949,0.00016120474694097147,1.0116879057672383e-06,7.656123100576094e-09,8.912262594584774e-11
1950,0.00016735699526699527,9.890488854580326e-07,7.973321621993331e-09,6.766930071844257e-11
1951,0.00017383922698042755,9.541784769291034e-07,7.90831140256338e-09,6.766930071844257e-11
1952,0.00017943709722853133,9.418673698746716e-07,7.664559209530353e-09,8.335324989751567e-11
1953,0.0001834541035350412,9.043172488938061e-07,7.923376431153071e-09,8.335324989751567e-11
1954,0.0001897355541586876,9.064762593880005e-07,8.016613531732934e-09,6.67962738692169e-11
1955,0.0001988568068814597,8.978145810293167e-07,8.479450284783395e-09,4.9696273881786166e-11
1956,0.00020960079980016286,8.665563443953163e-07,8.818664528778949e-09,1.5683949179073106e-11
1957,0.0002200147947795423,8.47506255143214e-07,9.206135790204177e-09,5.391512534044399e-11
1958,0.0002301994661268379,8.367756549887417e-07,1.0030086348779475e-08,1.1342416589288362e-10
1959,0.00024295293094058122,8.268125384347513e-07,1.1558069422181104e-08,9.774021671381052e-11
1960,0.0002537633970080476,8.294266210993686e-07,1.2273042899429193e-08,1.0832807765894157e-10
1961,0.0002644752010902656,8.565078977491274e-07,1.4715334474755894e-08,1.7586149302679337e-10
1962,0.0002731858216325885,8.988955723257927e-07,1.591674918850166e-08,2.472737818075872e-10
1963,0.0002806747631568994,8.957249682290629e-07,1.7163181859863082e-08,2.472737818075872e-10
1964,0.0002865742010596607,9.494626250930846e-07,1.719425478187629e-08,2.1803591571112335e-10
1965,0.00029062869725748897,9.80081235216598e-07,1.6750182447416203e-08,1.8497211996220438e-10
1966,0.0002947756812708186,1.1225860540824733e-06,1.6832122489469318e-08,2.377305485404665e-10
1967,0.0003022664126807025,1.27226274214211e-06,1.6568188852618604e-08,2.3598736655282085e-10
1968,0.0003107814908227218,1.2693173435504183e-06,1.491798456194309e-08,2.215931981559243e-10
1969,0.0003232483702179577,1.4615123810861924e-06,1.5132829085067508e-08,1.5915779507816704e-10
1970,0.0003342814203019121,1.5082859558138547e-06,1.4817785601703041e-08,1.7669681293527465e-10
1971,0.0003499387322725462,1.5330908971528906e-06,1.5749911597140454e-08,1.94556205471549e-10
1972,0.00036770685775471587,1.5603291753255429e-06,1.6538608704763647e-08,2.1158818645585142e-10
1973,0.0003867662994058004,1.537124457432323e-06,1.6025563098764906e-08,1.835920493012796e-10
1974,0.0004055315886424588,1.4670213529045993e-06,1.6383125713202518e-08,2.154848868785031e-10
1975,0.0004219987604301423,1.5028679172246484e-06,1.8688546837048696e-08,2.3533113850472883e-10
1976,0.00043639176874421537,1.4618935243301427e-06,1.8728893229941993e-08,2.9868213458073e-10
1977,0.0004541998246817717,1.4282911463072066e-06,1.8825977221581525e-08,5.29961860110514e-10
1978,0.00046613155947332937,1.392130611423324e-06,1.8745847033382494e-08,6.744676563284559e-10
1979,0.00047622774478181133,1.3709148447560437e-06,1.9297215761834456e-08,7.52905939974521e-10
1980,0.00048805895494297147,1.2756893852383655e-06,1.960231722973406e-08,8.143487471658415e-10
1981,0.0004954134180609669,1.2489393108288432e-06,1.938326857750131e-08,9.49096602896406e-10
1982,0.0005008668356042888,1.2006541883887882e-06,1.9414511141592683e-08,9.428145565846891e-10
1983,0.000504420608714489,1.0324639642281648e-06,1.8247447616407238e-08,9.223042131610373e-10
1984,0.0005022036576909679,1.0642700902150994e-06,1.7680468264050627e-08,7.837443670246001e-10
1985,0.0005014138919900038,1.0654140558991848e-06,1.7267869546953663e-08,7.425992162460712e-10
1986,0.0004995924661800798,1.0564014506339196e-06,1.7191472753300526e-08,7.10494920833479e-10
1987,0.0004943743323175502,1.0894727730763926e-06,1.705157475535251e-08,7.112268988037787e-10
1988,0.0004885833061832402,1.0709529923198197e-06,1.716809678547244e-08,6.397126756889954e-10
1989,0.00048599432089499066,1.1009798786939688e-06,1.5437289541913353e-08,7.526135389504926e-10
1990,0.0004884497528629643,1.1418033441909107e-06,1.5817753836902933e-08,7.407407742743288e-10
1991,0.0004882998265592116,1.118859976096636e-06,1.6661466999729716e-08,7.093130963539299e-10
1992,0.0004851789022463241,1.1113960941396987e-06,1.7212936472991e-08,6.681725926517754e-10
1993,0.0004803632161513503,1.153012249233143e-06,1.675094869162714e-08,6.685404095398338e-10
1994,0.00047344338547970565,1.148129367071046e-06,1.6805565827837654e-08,8.15716014576243e-10
1995,0.00046658004534297755,1.1929888452349196e-06,1.6633862160680176e-08,7.820033073472185e-10
1996,0.0004575330115455602,1.1951324268011376e-06,1.5727121700186738e-08,6.906275432491274e-10
1997,0.0004414232347958854,1.2132651525981991e-06,1.482745113991411e-08,7.59980737071889e-10
1998,0.00042980111486810656,1.2579477178016013e-06,1.5988864200876052e-08,7.504829694201679e-10
1999,0.00042175529025761146,1.2915818063317732e-06,1.5112923103442555e-08,7.210658102353915e-10
2000,0.0004164760799280235,1.3213419996256043e-06,1.536264385545597e-08,6.880035033748502e-10
2001,0.0004086557393228369,1.4296086062261435e-06,1.4247001039231172e-08,5.451639615929236e-10
2002,0.00040215993067249656,1.4671006900763523e-06,1.4316675210425598e-08,5.446967163028457e-10
2003,0.00039478107438688833,1.5562595600775758e-06,1.4770039794395221e-08,5.183658105930736e-10
2004,0.0003874701838607767,1.6178829420303892e-06,1.5047812139203287e-08,4.696263933290368e-10
2005,0.000377905646538628,1.766609963332095e-06,1.2604412751621957e-08,4.450102825919495e-10
2006,0.0003656563972721675,1.840028176047781e-06,1.2654005208746964e-08,4.3167374833405093e-10
2007,0.00035259143000335565,1.9081256823483272e-06,1.1515212022012683e-08,3.9602566860784197e-10
2008,0.0003419478349055031,2.05395675883275e-06,1.079471153734143e-08,3.206257679990086e-10
2009,0.0003379820097636964,2.2242646602015677e-06,1.0046845514263429e-08,3.172134380565897e-10
2010,0.0003322899907029101,2.4088699157281165e-06,8.77690529778517e-09,3.3309981757006264e-10
2011,0.0003203056943935475,2.695149873943592e-06,8.273978962287337e-09,5.278731023723132e-10
2012,0.00031215670917715343,2.754330109512791e-06,7.773644331418187e-09,5.632536262797519e-10
2013,0.00030951959446870854,2.8939731302151424e-06,6.9622831944116115e-09,7.202733449356608e-10
2014,0.00030308881624867875,3.7027602632276413e-06,6.699837763944418e-09,8.494814573989373e-10
2015,0.0002983425635777946,5.228035921131127e-06,7.419378889039763e-09,1.1214337910673118e-09
2016,0.0002912107406051031,5.443129534147115e-06,7.766114735423863e-09,1.1864831260334695e-09
2017,0.0002846304705599323,5.825111164388848e-06,8.152986878210792e-09,1.2934822842443812e-09
2018,0.0002872490556910634,6.217353484316846e-06,8.431718256929344e-09,1.1947141720369813e-09
2019,0.00029025651747360826,7.081628723426547e-06,8.876282153735815e-09,1.3532214515610264e-09
