ngram,school,shool,schol,schoool
1893,0.00023146216075734368,2.3965796712234677e-08,8.932076310332247e-08,6.903390684495239e-09
1894,0.00023492148570117673,2.3670905235917417e-08,8.499908535749715e-08,6.9581195408626886e-09
1895,0.00023440385120920837,2.3162536777476816e-08,8.149757440329658e-08,7.70304042774228e-09
1896,0.0002362904654416655,2.2205080694805346e-08,8.010245317840209e-08,6.92837520688272e-09
1897,0.0002379337217592235,2.2580603038185084e-08,7.718842910873849e-08,6.825627301460762e-09
1898,0.00024366596647139107,2.0868349080517745e-08,6.834978652899995e-08,7.309064464777748e-09
1899,0.00024764724990486035,2.0641285252460355e-08,6.617694633551504e-08,7.973047555509538e-09
1900,0.00025094552256632596,1.9222808741606708e-08,6.676737486697806e-08,8.833375681709704e-09
1901,0.000251840623345093,1.8040183696094962e-08,6.620871216357824e-08,9.276868479750938e-09
1902,0.00025580830489551384,1.7008882937018044e-08,6.84349948138723e-08,9.04531985820459e-09
1903,0.00026162236047509523,1.5981731366870074e-08,6.292521906711304e-08,1.0480028654415361e-08
1904,0.0002643720779035773,1.526515891470126e-08,6.315628553466013e-08,1.1927798812142295e-08
1905,0.0002648946247063577,1.5560906087484583e-08,6.554656804626444e-08,1.1522822315360567e-08
1906,0.00026506270348493544,1.526128036642506e-08,6.434015022348052e-08,1.1827678519133705e-08
1907,0.000266788386008037,1.5125308117092118e-08,6.627834332156063e-08,1.1516419310250318e-08
1908,0.0002704834914766252,1.4976151747297147e-08,6.96793987588405e-08,1.1850577788915676e-08
1909,0.00027350477258940894,1.441558783454866e-08,6.635665731177401e-08,1.1589376315766588e-08
1910,0.0002799733109506113,1.4996565005682376e-08,6.683571943507819e-08,1.0828754654872747e-08
1911,0.0002882606931962073,1.4763602404091865e-08,6.889054710817228e-08,9.557492067610189e-09
1912,0.000298547392178859,1.3924903262209552e-08,6.593204661596377e-08,9.95711970018322e-09
1913,0.0003049866229827915,1.264747823930585e-08,6.631738256958539e-08,9.474313777957377e-09
1914,0.0003112167677110327,1.2994265600038294e-08,6.434869906765276e-08,9.807427758801168e-09
1915,0.0003151286509819329,1.4160066769924079e-08,6.07788465905352e-08,1.042423062155454e-08
1916,0.00031789350655994246,1.4806739072931968e-08,5.946547229232887e-08,1.0767999571368949e-08
1917,0.00031337453817416517,1.4349784598672549e-08,5.581907812159313e-08,1.05499583672294e-08
1918,0.00031115882198459337,1.4988558711641938e-08,5.614263593705411e-08,1.0792719353146043e-08
1919,0.00030515206578586785,1.515031363855509e-08,5.5857568221589256e-08,1.0628575606931788e-08
1920,0.00030664311738551727,1.5653018436978527e-08,5.623998333703639e-08,1.0603815730243177e-08
1921,0.00030826743126713803,1.5558784609887814e-08,5.390764761565541e-08,1.0202558290269995e-08
1922,0.00031158623252330083,1.5577811675525155e-08,6.074729494035377e-08,9.50812114755958e-09
1923,0.0003130482883924352,1.512193519610199e-08,6.330501938529259e-08,9.447636831591159e-09
1924,0.00032264373398252895,1.6125321649391415e-08,6.483532847109278e-08,9.2513763633966e-09
1925,0.0003257813846825489,1.6176686276228987e-08,6.266253344782464e-08,8.581116135124894e-09
1926,0.00033638862909616103,1.699675130798336e-08,6.508302316124822e-08,8.959509705570262e-09
1927,0.0003414642913932247,1.6861786633626252e-08,6.506564531605363e-08,9.256072987438659e-09
1928,0.0003435838651577277,1.6964335206434304e-08,6.579026593353124e-08,8.949049057349612e-09
1929,0.00035023828968405724,1.6837406897301273e-08,6.210738793096685e-08,9.245825882686631e-09
1930,0.00035731585480139723,1.7171416161992122e-08,6.243696708858287e-08,8.962602660034236e-09
1931,0.0003527651133481413,1.6620790458229554e-08,6.432829126522068e-08,8.798964794871317e-09
1932,0.00035083838987962475,1.5566311668229512e-08,6.145810971247556e-08,8.614250709574175e-09
1933,0.00034221229309748324,1.533882278335698e-08,6.406736373167274e-08,8.0072962229037e-09
1934,0.0003410530251650406,1.502212462359661e-08,6.429048379378141e-08,7.74364883326939e-09
1935,0.0003386201403502907,1.5679221096068626e-08,6.446167485510809e-08,7.407875709678333e-09
1936,0.0003329678355450077,1.5072536869403004e-08,6.348122941598636e-08,6.663804048250605e-09
1937,0.00032606329269973297,1.5390238543895e-08,6.724746017182173e-08,6.445177534532474e-09
1938,0.0003271443295359079,1.4891651213742664e-08,6.572009273294757e-08,6.9588415030352735e-09
1939,0.00032595371677806336,1.5138576106973493e-08,6.556879940587481e-08,6.7536785053334825e-09
1940,0.0003239269426558167,1.4604221578094569e-08,6.249145810345778e-08,6.366492349180979e-09
1941,0.0003163842983277781,1.547169148352623e-08,6.219445174744059e-08,6.042877182770618e-09
1942,0.0003120543676361974,1.5381283040889164e-08,6.639350707311159e-08,6.24261740713093e-09
1943,0.0003038896996128772,1.5214727763382792e-08,6.667918484026814e-08,6.074816205625666e-09
1944,0.0002992365209917937,1.526924796126293e-08,6.005705596326802e-08,5.822144544254115e-09
1945,0.00029190304589324763,1.5550199604165626e-08,6.047460437181534e-08,5.189725791966891e-09
1946,0.00028953432670927474,1.580893232195584e-08,6.26722151001299e-08,5.37823227223352e-09
1947,0.00028620429553224573,1.612269682839594e-08,6.08754570561944e-08,5.2262788382709655e-09
1948,0.0002831966641159462,1.6290032687850597e-08,6.470367200758379e-08,4.922400296893313e-09
1949,0.0002790279478566455,1.5546568223255364e-08,6.692923193440947e-08,4.848705912964744e-09
1950,0.0002813852084467986,1.5457939817054012e-08,6.928541905283834e-08,4.735051810962026e-09
1951,0.00028002575605309436,1.4556565476807139e-08,7.055955058327917e-08,4.900932643841267e-09
1952,0.0002827442533868764,1.5017045131214346e-08,7.377316992217078e-08,4.943609680349173e-09
1953,0.0002796968952420035,1.5224559898488873e-08,7.425955368083643e-08,4.666186643425314e-09
1954,0.0002799534953997603,1.4876213530864594e-08,7.779817881977838e-08,5.1007683473816965e-09
1955,0.000279088196943381,1.411810871384692e-08,7.648976004962346e-08,5.112167165778812e-09
1956,0.000281092498750825,1.4741865506096019e-08,7.153985036114006e-08,5.198912316523823e-09
1957,0.0002775284353577133,1.6070130876804408e-08,7.107933035805608e-08,4.989669915340349e-09
1958,0.00027695237908379307,1.6983404270222635e-08,7.23857362621467e-08,4.952381584187395e-09
1959,0.00027017751043396335,1.6762251903961508e-08,7.343951884714833e-08,4.836402675171111e-09
1960,0.0002692794327491096,1.635424202411124e-08,8.399112110574996e-08,4.970003868771349e-09
1961,0.00026486656445610734,1.744220983519134e-08,8.600326444658484e-08,4.637216293496798e-09
1962,0.0002636191576519715,1.7790023676411693e-08,8.638979360447202e-08,4.884847447174577e-09
1963,0.0002601878867218537,1.767101538112976e-08,8.609903444169373e-08,4.713389551674092e-09
1964,0.00026143913523160985,1.853586236880541e-08,8.471125921362597e-08,5.005537571735528e-09
1965,0.0002583068812132946,1.883041862121055e-08,8.357515213219813e-08,5.175133845268322e-09
1966,0.00026254649024589786,1.953368565312173e-08,7.956597869451798e-08,5.644308068549922e-09
1967,0.00026294468053882677,2.0365006696871594e-08,7.184218121990074e-08,6.020944948963753e-09
1968,0.00026693776765439125,2.009220244149544e-08,6.874009577424139e-08,6.323888841157961e-09
1969,0.00026808399707078934,2.0659611925972447e-08,6.609481368562748e-08,6.466647471471885e-09
1970,0.0002663152866132025,2.0837711239047555e-08,6.46194128047942e-08,6.452032685899667e-09
1971,0.0002599652299457895,1.951255893370022e-08,6.629188626610422e-08,6.421278302732552e-09
1972,0.00025628175353631377,1.8821997167200218e-08,6.524686213538189e-08,6.225872833149586e-09
1973,0.00024784068851399103,1.8257979255460148e-08,7.074611372916349e-08,6.002212124148595e-09
1974,0.00024084183470612125,1.801488355316191e-08,6.675549154725299e-08,5.903650330501315e-09
1975,0.0002331042300543881,1.7877842444542173e-08,6.451254920745799e-08,5.746249190760214e-09
1976,0.00022372945178566233,1.699075026704934e-08,6.43387215250511e-08,5.676313006931975e-09
1977,0.00021795559899016683,1.6930578463002022e-08,6.510650406101246e-08,5.8621161258543e-09
1978,0.0002131199310367395,1.6630921021284654e-08,6.589003577671195e-08,5.930438426052628e-09
1979,0.00020904267356464907,1.6800108605861752e-08,6.75282148928805e-08,6.101060355336228e-09
1980,0.0002065451699309051,1.748379003479223e-08,6.2014281456056e-08,6.3472096150413955e-09
1981,0.00020253173300131624,1.7012279204412347e-08,6.109955614468682e-08,6.409232700121947e-09
1982,0.00019937353499699384,1.7275817474983668e-08,6.257478141995826e-08,6.306994165023687e-09
1983,0.00019597289376958673,1.7557682799714972e-08,6.546146380514983e-08,6.130662263562467e-09
1984,0.00019369618634560278,1.7064125985249186e-08,6.717078398261428e-08,6.0383254586936024e-09
1985,0.00019199473899789155,1.663404677490884e-08,6.396717619086953e-08,5.969121260765828e-09
1986,0.0001907038053364626,1.6453614597773073e-08,6.390338569417509e-08,5.8589919582630046e-09
1987,0.00019030504543999477,1.4938400231098318e-08,6.18244741750524e-08,5.468409027185674e-09
1988,0.00019034290120803883,1.4259642863326657e-08,6.22768041580457e-08,4.946474277797311e-09
1989,0.00019076519986681108,1.3130214376084431e-08,6.017458328447642e-08,4.690921651118174e-09
1990,0.00019634140023429479,1.2435415871639829e-08,5.610665557550679e-08,4.498866041607081e-09
1991,0.00019827598381587968,1.2210856960491258e-08,5.3623323939941004e-08,4.209735607726575e-09
1992,0.0002011486836376467,1.1843975704956783e-08,5.2299999505781413e-08,3.808452854668433e-09
1993,0.00020432117370156839,1.0985088521359948e-08,5.1976532030753985e-08,3.393074868692939e-09
1994,0.00020767362522227422,1.0543972171563252e-08,5.377362098459214e-08,3.0610161389737253e-09
1995,0.00021248887268094613,1.024049277122328e-08,5.521401037965136e-08,2.8823997791757196e-09
1996,0.00021695455195315714,9.760170830272078e-09,5.782566197305121e-08,2.67409262986819e-09
1997,0.00021754722651426813,9.243272433171309e-09,6.095499013473013e-08,2.5253640448649352e-09
1998,0.00022084514161438813,8.364572970772803e-09,6.183487246045973e-08,2.395640638245108e-09
1999,0.00022410534438677132,8.175695739457263e-09,6.414680342459178e-08,2.2560676342970557e-09
2000,0.00022565697976720652,7.898501979448319e-09,6.664939685866297e-08,2.1123813016237544e-09
2001,0.00022727316536474973,7.762367574112465e-09,6.79437062802078e-08,2.0213665820532712e-09
2002,0.00022981208167038858,7.41268253128575e-09,6.886530152477072e-08,1.9993176162255313e-09
2003,0.00023000201950448433,7.59420183880723e-09,7.047206196375555e-08,1.974776627936389e-09
2004,0.00023086696455720812,7.35994566878974e-09,6.96464407415728e-08,1.9013279839441566e-09
2005,0.00023082945803512951,7.3862328317123425e-09,6.980980466713455e-08,1.7168925011848808e-09
2006,0.00023186445469036698,6.9352219205549255e-09,8.780586467439986e-08,1.5597848964813262e-09
2007,0.00023315261309367737,6.582160086817826e-09,8.333464153663175e-08,1.3856885559628195e-09
2008,0.0002320768648392654,6.325519853943109e-09,7.920716121085597e-08,1.1500084456146048e-09
2009,0.0002266183853082891,5.889232974303533e-09,7.773158726211347e-08,9.73340757199586e-10
2010,0.0002248507849539497,5.317194747992257e-09,7.765222369877328e-08,9.375685307487304e-10
2011,0.00022322601372642175,4.837129458883689e-09,7.671365105060041e-08,8.303679807245398e-10
2012,0.00022228962292761674,4.3759114744444466e-09,7.591294399438603e-08,7.446459361824611e-10
2013,0.00021811581557683115,4.0019458540691795e-09,5.4155497610151674e-08,7.431794743098915e-10
2014,0.00021269944928852574,4.153007747222302e-09,5.474743249221449e-08,8.031287103614306e-10
2015,0.00020669163703652366,3.934578218789397e-09,5.7325980914616336e-08,8.97125219350465e-10
2016,0.0002057775979795094,4.269115315226811e-09,5.986918897146357e-08,8.393274448475247e-10
2017,0.00020362277912984913,4.149573610649308e-09,5.641190270466723e-08,7.260761020200235e-10
2018,0.00020044850825797766,4.401045661239778e-09,5.6658377189933164e-08,6.893093595916611e-10
2019,0.0001957789972948376,4.6042110124489e-09,5.808607639323782e-08,7.681891928124074e-10
