ngram,match,matc,match,match
1811,1.2726921080944262e-05,2.009360703222488e-08,1.2726921080944262e-05,1.2726921080944262e-05
1812,1.1624169019341934e-05,1.9104881993874708e-08,1.1624169019341934e-05,1.1624169019341934e-05
1813,1.127336015218004e-05,1.736067137666656e-08,1.127336015218004e-05,1.127336015218004e-05
1814,1.0825776501275999e-05,1.7356725073065197e-08,1.0825776501275999e-05,1.0825776501275999e-05
1815,1.023177693631234e-05,1.7085418286504657e-08,1.023177693631234e-05,1.023177693631234e-05
1816,1.015398668511937e-05,1.7739167595160714e-08,1.015398668511937e-05,1.015398668511937e-05
1817,1.0341284256095865e-05,1.6619453876590536e-08,1.0341284256095865e-05,1.0341284256095865e-05
1818,1.0826003745023627e-05,1.581859151603534e-08,1.0826003745023627e-05,1.0826003745023627e-05
1819,1.1299844248112225e-05,1.6136862893542262e-08,1.1299844248112225e-05,1.1299844248112225e-05
1820,1.1713304177517006e-05,1.6027713632484264e-08,1.1713304177517006e-05,1.1713304177517006e-05
1821,1.2010948921670206e-05,1.4950209705131912e-08,1.2010948921670206e-05,1.2010948921670206e-05
1822,1.2563279597088695e-05,1.4628823739672368e-08,1.2563279597088695e-05,1.2563279597088695e-05
1823,1.2891123982886451e-05,1.4734618223956529e-08,1.2891123982886451e-05,1.2891123982886451e-05
1824,1.2786115673536966e-05,1.4496462696911294e-08,1.2786115673536966e-05,1.2786115673536966e-05
1825,1.253724661052859e-05,1.6587673710789985e-08,1.253724661052859e-05,1.253724661052859e-05
1826,1.2287671909559452e-05,1.494880397245879e-08,1.2287671909559452e-05,1.2287671909559452e-05
1827,1.2000352268972034e-05,1.497166847639976e-08,1.2000352268972034e-05,1.2000352268972034e-05
1828,1.1681962470382651e-05,1.3576776274654939e-08,1.1681962470382651e-05,1.1681962470382651e-05
1829,1.1023425161381186e-05,1.347787938397817e-08,1.1023425161381186e-05,1.1023425161381186e-05
1830,1.1083111530751921e-05,1.2614884882720747e-08,1.1083111530751921e-05,1.1083111530751921e-05
1831,1.0740557367431133e-05,1.2718773970529388e-08,1.0740557367431133e-05,1.0740557367431133e-05
1832,1.0430852203821164e-05,1.1852389165361338e-08,1.0430852203821164e-05,1.0430852203821164e-05
1833,1.0230844574315207e-05,1.2765383290107885e-08,1.0230844574315207e-05,1.0230844574315207e-05
1834,1.0139279636080443e-05,1.1852361504947697e-08,1.0139279636080443e-05,1.0139279636080443e-05
1835,9.915761958317099e-06,1.3452537496659391e-08,9.915761958317099e-06,9.915761958317099e-06
1836,1.0195729893374456e-05,1.373190627873555e-08,1.0195729893374456e-05,1.0195729893374456e-05
1837,1.0029533508973795e-05,1.4143068811327858e-08,1.0029533508973795e-05,1.0029533508973795e-05
1838,1.0216223277633876e-05,1.3785071496995118e-08,1.0216223277633876e-05,1.0216223277633876e-05
1839,1.0392883788361879e-05,1.3304790539133852e-08,1.0392883788361879e-05,1.0392883788361879e-05
1840,1.0591353462327138e-05,1.2988203528558578e-08,1.0591353462327138e-05,1.0591353462327138e-05
1841,1.0654417045381187e-05,1.2827259254777346e-08,1.0654417045381187e-05,1.0654417045381187e-05
1842,1.0901870284994533e-05,1.2085493367968475e-08,1.0901870284994533e-05,1.0901870284994533e-05
1843,1.0810156189628678e-05,1.1482507770007747e-08,1.0810156189628678e-05,1.0810156189628678e-05
1844,1.0600513503179951e-05,1.1082478300141117e-08,1.0600513503179951e-05,1.0600513503179951e-05
1845,1.0550774537218136e-05,1.139625790561435e-08,1.0550774537218136e-05,1.0550774537218136e-05
1846,1.0494670147766425e-05,1.1077574920851215e-08,1.0494670147766425e-05,1.0494670147766425e-05
1847,1.051231434498082e-05,1.0687398394842213e-08,1.051231434498082e-05,1.051231434498082e-05
1848,1.0446138211201677e-05,1.0305150003172718e-08,1.0446138211201677e-05,1.0446138211201677e-05
1849,1.039852174601817e-05,1.0289470989529751e-08,1.039852174601817e-05,1.039852174601817e-05
1850,1.0447466463249708e-05,1.0139779555678225e-08,1.0447466463249708e-05,1.0447466463249708e-05
1851,1.056944035683825e-05,9.95020307418112e-09,1.056944035683825e-05,1.056944035683825e-05
1852,1.0532890493258102e-05,9.830935430800634e-09,1.0532890493258102e-05,1.0532890493258102e-05
1853,1.0641491566535219e-05,9.392569515804489e-09,1.0641491566535219e-05,1.0641491566535219e-05
1854,1.0893543471216357e-05,1.0240932927071559e-08,1.0893543471216357e-05,1.0893543471216357e-05
1855,1.1173157352979096e-05,1.0448793576399242e-08,1.1173157352979096e-05,1.1173157352979096e-05
1856,1.1574184619738454e-05,1.098173755106505e-08,1.1574184619738454e-05,1.1574184619738454e-05
1857,1.1847961494433029e-05,1.109793552294442e-08,1.1847961494433029e-05,1.1847961494433029e-05
1858,1.2116948840100252e-05,1.1422008101240927e-08,1.2116948840100252e-05,1.2116948840100252e-05
1859,1.2454829499932072e-05,1.1651377640475857e-08,1.2454829499932072e-05,1.2454829499932072e-05
1860,1.2776435661570368e-05,1.3944408548484586e-08,1.2776435661570368e-05,1.2776435661570368e-05
1861,1.2806517458687137e-05,1.3800364153025515e-08,1.2806517458687137e-05,1.2806517458687137e-05
1862,1.2847542685839081e-05,1.5902717492061972e-08,1.2847542685839081e-05,1.2847542685839081e-05
1863,1.2801149361101644e-05,1.582231970839335e-08,1.2801149361101644e-05,1.2801149361101644e-05
1864,1.2796564078598749e-05,1.5836163491655952e-08,1.2796564078598749e-05,1.2796564078598749e-05
1865,1.2757875213407846e-05,1.5890497172067952e-08,1.2757875213407846e-05,1.2757875213407846e-05
1866,1.2699667552494378e-05,1.6191946957836275e-08,1.2699667552494378e-05,1.2699667552494378e-05
1867,1.2582633774270238e-05,1.4565708766107427e-08,1.2582633774270238e-05,1.2582633774270238e-05
1868,1.2604084596594995e-05,1.4246707813470039e-08,1.2604084596594995e-05,1.2604084596594995e-05
1869,1.2431334263445543e-05,1.1677706801549448e-08,1.2431334263445543e-05,1.2431334263445543e-05
1870,1.2267466705192678e-05,1.0565182887286743e-08,1.2267466705192678e-05,1.2267466705192678e-05
1871,1.2390491584873026e-05,1.0552934272465921e-08,1.2390491584873026e-05,1.2390491584873026e-05
1872,1.247091287431041e-05,1.0834732603167855e-08,1.247091287431041e-05,1.247091287431041e-05
1873,1.2314335825586958e-05,1.0370521964984749e-08,1.2314335825586958e-05,1.2314335825586958e-05
1874,1.2202222543627223e-05,1.0032948694060906e-08,1.2202222543627223e-05,1.2202222543627223e-05
1875,1.204894994901094e-05,9.859172018471846e-09,1.204894994901094e-05,1.204894994901094e-05
1876,1.2099238769483886e-05,1.028404663015538e-08,1.2099238769483886e-05,1.2099238769483886e-05
1877,1.212873420237364e-05,1.0872335920453224e-08,1.212873420237364e-05,1.212873420237364e-05
1878,1.2018394694937992e-05,1.023757948256535e-08,1.2018394694937992e-05,1.2018394694937992e-05
1879,1.1906207743907413e-05,9.208532412787105e-09,1.1906207743907413e-05,1.1906207743907413e-05
1880,1.2039407530599938e-05,8.811460323292814e-09,1.2039407530599938e-05,1.2039407530599938e-05
1881,1.1970306981571152e-05,8.840987180442589e-09,1.1970306981571152e-05,1.1970306981571152e-05
1882,1.2008877092739567e-05,8.491066326245443e-09,1.2008877092739567e-05,1.2008877092739567e-05
1883,1.2048315641420362e-05,8.435427784852273e-09,1.2048315641420362e-05,1.2048315641420362e-05
1884,1.1964607827914214e-05,7.978758288982947e-09,1.1964607827914214e-05,1.1964607827914214e-05
1885,1.1828745300590526e-05,8.696927876274328e-09,1.1828745300590526e-05,1.1828745300590526e-05
1886,1.1821473370738594e-05,9.153949090797856e-09,1.1821473370738594e-05,1.1821473370738594e-05
1887,1.1870808131269378e-05,9.560922847080228e-09,1.1870808131269378e-05,1.1870808131269378e-05
1888,1.1916877935748613e-05,9.247587584582107e-09,1.1916877935748613e-05,1.1916877935748613e-05
1889,1.1919928251050546e-05,9.290942618430823e-09,1.1919928251050546e-05,1.1919928251050546e-05
1890,1.1947919249775754e-05,8.749242283049138e-09,1.1947919249775754e-05,1.1947919249775754e-05
1891,1.2059701865447486e-05,8.64346499136153e-09,1.2059701865447486e-05,1.2059701865447486e-05
1892,1.2263389310516817e-05,8.14174048814818e-09,1.2263389310516817e-05,1.2263389310516817e-05
1893,1.237355237598032e-05,7.51429109411918e-09,1.237355237598032e-05,1.237355237598032e-05
1894,1.2368042007437907e-05,6.927819524398566e-09,1.2368042007437907e-05,1.2368042007437907e-05
1895,1.2657750370895623e-05,7.196831511687865e-09,1.2657750370895623e-05,1.2657750370895623e-05
1896,1.298450102435059e-05,7.220727571422003e-09,1.298450102435059e-05,1.298450102435059e-05
1897,1.3183554204130945e-05,7.417969096122436e-09,1.3183554204130945e-05,1.3183554204130945e-05
1898,1.32694211580591e-05,7.521458440200896e-09,1.32694211580591e-05,1.32694211580591e-05
1899,1.3332884918781929e-05,7.745708392142042e-09,1.3332884918781929e-05,1.3332884918781929e-05
1900,1.331235697372384e-05,7.968574244898718e-09,1.331235697372384e-05,1.331235697372384e-05
1901,1.3209834443322116e-05,8.142422862939774e-09,1.3209834443322116e-05,1.3209834443322116e-05
1902,1.2980935155480569e-05,8.264285636779992e-09,1.2980935155480569e-05,1.2980935155480569e-05
1903,1.2561580920841412e-05,8.43346573528184e-09,1.2561580920841412e-05,1.2561580920841412e-05
1904,1.2232372812702255e-05,8.853950207919427e-09,1.2232372812702255e-05,1.2232372812702255e-05
1905,1.2056428853871434e-05,8.977663184290513e-09,1.2056428853871434e-05,1.2056428853871434e-05
1906,1.1809653317738724e-05,8.669338263140552e-09,1.1809653317738724e-05,1.1809653317738724e-05
1907,1.1765250487120024e-05,9.075030885493821e-09,1.1765250487120024e-05,1.1765250487120024e-05
1908,1.1650982742139604e-05,9.491385074714539e-09,1.1650982742139604e-05,1.1650982742139604e-05
1909,1.1601805584047855e-05,9.233684547130646e-09,1.1601805584047855e-05,1.1601805584047855e-05
1910,1.1450722013250925e-05,9.143889835781595e-09,1.1450722013250925e-05,1.1450722013250925e-05
1911,1.131726977681475e-05,8.778347572656133e-09,1.131726977681475e-05,1.131726977681475e-05
1912,1.1051746046827507e-05,8.833702150720261e-09,1.1051746046827507e-05,1.1051746046827507e-05
1913,1.0790558917506132e-05,8.966627440543107e-09,1.0790558917506132e-05,1.0790558917506132e-05
1914,1.0374114935984835e-05,8.963326335122344e-09,1.0374114935984835e-05,1.0374114935984835e-05
1915,1.0029146194158653e-05,9.220620330755277e-09,1.0029146194158653e-05,1.0029146194158653e-05
1916,9.768521652274234e-06,9.651086279356086e-09,9.768521652274234e-06,9.768521652274234e-06
1917,9.721159066040335e-06,9.906345331346853e-09,9.721159066040335e-06,9.721159066040335e-06
1918,9.79285752172083e-06,1.0213765959982929e-08,9.79285752172083e-06,9.79285752172083e-06
1919,1.0010809351764952e-05,1.0822149906378594e-08,1.0010809351764952e-05,1.0010809351764952e-05
1920,1.0258492433682217e-05,1.0902609862536598e-08,1.0258492433682217e-05,1.0258492433682217e-05
1921,1.0562883289821912e-05,1.0285430539015903e-08,1.0562883289821912e-05,1.0562883289821912e-05
1922,1.0980662409565412e-05,9.280861222395385e-09,1.0980662409565412e-05,1.0980662409565412e-05
1923,1.135928843203666e-05,8.764116353278593e-09,1.135928843203666e-05,1.135928843203666e-05
1924,1.1607180567807518e-05,8.986235692073511e-09,1.1607180567807518e-05,1.1607180567807518e-05
1925,1.1738934387852038e-05,8.594939173077267e-09,1.1738934387852038e-05,1.1738934387852038e-05
1926,1.1863231650620167e-05,7.727422130748046e-09,1.1863231650620167e-05,1.1863231650620167e-05
1927,1.1930780991471173e-05,7.475021427235821e-09,1.1930780991471173e-05,1.1930780991471173e-05
1928,1.1952993060861314e-05,8.484543670813797e-09,1.1952993060861314e-05,1.1952993060861314e-05
1929,1.1936858754779678e-05,8.747285372225276e-09,1.1936858754779678e-05,1.1936858754779678e-05
1930,1.1758051576699862e-05,9.009097912127118e-09,1.1758051576699862e-05,1.1758051576699862e-05
1931,1.1673988670476579e-05,7.880339999591764e-09,1.1673988670476579e-05,1.1673988670476579e-05
1932,1.1625120220872174e-05,7.603605237501857e-09,1.1625120220872174e-05,1.1625120220872174e-05
1933,1.1550012719193806e-05,7.867967674205341e-09,1.1550012719193806e-05,1.1550012719193806e-05
1934,1.1537858621782757e-05,7.698790367121383e-09,1.1537858621782757e-05,1.1537858621782757e-05
1935,1.1491574046626088e-05,6.851814163663253e-09,1.1491574046626088e-05,1.1491574046626088e-05
1936,1.1384683602955192e-05,6.845378993805948e-09,1.1384683602955192e-05,1.1384683602955192e-05
1937,1.1391947737138253e-05,6.686329965889724e-09,1.1391947737138253e-05,1.1391947737138253e-05
1938,1.1286593170163023e-05,7.405377263783716e-09,1.1286593170163023e-05,1.1286593170163023e-05
1939,1.1153672988127386e-05,8.146187280289041e-09,1.1153672988127386e-05,1.1153672988127386e-05
1940,1.0927628604154701e-05,8.690184635388017e-09,1.0927628604154701e-05,1.0927628604154701e-05
1941,1.0949530665779353e-05,9.12748759113973e-09,1.0949530665779353e-05,1.0949530665779353e-05
1942,1.0929771373672078e-05,9.843452021738943e-09,1.0929771373672078e-05,1.0929771373672078e-05
1943,1.110572195882144e-05,1.0104201538955034e-08,1.110572195882144e-05,1.110572195882144e-05
1944,1.1224138428847904e-05,1.0308218025199624e-08,1.1224138428847904e-05,1.1224138428847904e-05
1945,1.1505310534890409e-05,1.0404823796201462e-08,1.1505310534890409e-05,1.1505310534890409e-05
1946,1.175401484942995e-05,9.796290191742076e-09,1.175401484942995e-05,1.175401484942995e-05
1947,1.2112291447660287e-05,9.435049884233746e-09,1.2112291447660287e-05,1.2112291447660287e-05
1948,1.2163286685660881e-05,9.380535649837287e-09,1.2163286685660881e-05,1.2163286685660881e-05
1949,1.2388990658759472e-05,8.962250687614772e-09,1.2388990658759472e-05,1.2388990658759472e-05
1950,1.2525247387072471e-05,8.694782988832067e-09,1.2525247387072471e-05,1.2525247387072471e-05
1951,1.2584676369442604e-05,8.326231577220661e-09,1.2584676369442604e-05,1.2584676369442604e-05
1952,1.258310073483569e-05,7.900442966501942e-09,1.258310073483569e-05,1.258310073483569e-05
1953,1.2663720943757134e-05,8.070277969705688e-09,1.2663720943757134e-05,1.2663720943757134e-05
1954,1.2694877503755769e-05,7.832375573510068e-09,1.2694877503755769e-05,1.2694877503755769e-05
1955,1.2822401263942343e-05,8.024217925038459e-09,1.2822401263942343e-05,1.2822401263942343e-05
1956,1.2861056217973652e-05,8.109024372617211e-09,1.2861056217973652e-05,1.2861056217973652e-05
1957,1.2924821541154025e-05,8.155731328380561e-09,1.2924821541154025e-05,1.2924821541154025e-05
1958,1.304480351141787e-05,8.515511470566902e-09,1.304480351141787e-05,1.304480351141787e-05
1959,1.3134160976083617e-05,8.738388108347245e-09,1.3134160976083617e-05,1.3134160976083617e-05
1960,1.3264997635685307e-05,8.78401561012408e-09,1.3264997635685307e-05,1.3264997635685307e-05
1961,1.338682847875004e-05,8.885148807179024e-09,1.338682847875004e-05,1.338682847875004e-05
1962,1.3492833594292669e-05,8.805434667128305e-09,1.3492833594292669e-05,1.3492833594292669e-05
1963,1.366200727456349e-05,8.752475125614216e-09,1.366200727456349e-05,1.366200727456349e-05
1964,1.3773650217834594e-05,9.02950615864841e-09,1.3773650217834594e-05,1.3773650217834594e-05
1965,1.3921492609370034e-05,9.040789069761753e-09,1.3921492609370034e-05,1.3921492609370034e-05
1966,1.4053447947454905e-05,8.89758971262771e-09,1.4053447947454905e-05,1.4053447947454905e-05
1967,1.4197190856586011e-05,8.854456088970762e-09,1.4197190856586011e-05,1.4197190856586011e-05
1968,1.4290405488281976e-05,8.907739181194887e-09,1.4290405488281976e-05,1.4290405488281976e-05
1969,1.4452947522970914e-05,8.748506046580523e-09,1.4452947522970914e-05,1.4452947522970914e-05
1970,1.4552519652560087e-05,8.984630563345166e-09,1.4552519652560087e-05,1.4552519652560087e-05
1971,1.4691948958248499e-05,9.041052731869773e-09,1.4691948958248499e-05,1.4691948958248499e-05
1972,1.4858465484784184e-05,8.855979695608442e-09,1.4858465484784184e-05,1.4858465484784184e-05
1973,1.5083421333526661e-05,9.07750116344427e-09,1.5083421333526661e-05,1.5083421333526661e-05
1974,1.5324851899224867e-05,9.289720231160053e-09,1.5324851899224867e-05,1.5324851899224867e-05
1975,1.5696028120666078e-05,9.321501792669551e-09,1.5696028120666078e-05,1.5696028120666078e-05
1976,1.603187359121096e-05,9.536772768318054e-09,1.603187359121096e-05,1.603187359121096e-05
1977,1.6470371649899918e-05,9.205327294076987e-09,1.6470371649899918e-05,1.6470371649899918e-05
1978,1.6821718548141818e-05,9.214076485924189e-09,1.6821718548141818e-05,1.6821718548141818e-05
1979,1.7187163913539344e-05,8.992447104410367e-09,1.7187163913539344e-05,1.7187163913539344e-05
1980,1.7671318866112934e-05,8.8002947786135e-09,1.7671318866112934e-05,1.7671318866112934e-05
1981,1.813220634565888e-05,8.577537220182713e-09,1.813220634565888e-05,1.813220634565888e-05
1982,1.853804704816347e-05,8.4072625052199e-09,1.853804704816347e-05,1.853804704816347e-05
1983,1.900389621109103e-05,8.12796972583994e-09,1.900389621109103e-05,1.900389621109103e-05
1984,1.9416766008362174e-05,8.018570632880743e-09,1.9416766008362174e-05,1.9416766008362174e-05
1985,1.9968075451158385e-05,7.579046533225307e-09,1.9968075451158385e-05,1.9968075451158385e-05
1986,2.0423570406689707e-05,7.558728690578879e-09,2.0423570406689707e-05,2.0423570406689707e-05
1987,2.0833995742058115e-05,7.533657697678109e-09,2.0833995742058115e-05,2.0833995742058115e-05
1988,2.1230162799059015e-05,7.285434922010836e-09,2.1230162799059015e-05,2.1230162799059015e-05
1989,2.167934716063818e-05,7.4235294102363375e-09,2.167934716063818e-05,2.167934716063818e-05
1990,2.1979255377248463e-05,7.50558440795349e-09,2.1979255377248463e-05,2.1979255377248463e-05
1991,2.2344867050248596e-05,7.388385649319064e-09,2.2344867050248596e-05,2.2344867050248596e-05
1992,2.256022863938207e-05,7.655929985211124e-09,2.256022863938207e-05,2.256022863938207e-05
1993,2.289730400661938e-05,7.74044327047006e-09,2.289730400661938e-05,2.289730400661938e-05
1994,2.3291023743305622e-05,7.592971204165418e-09,2.3291023743305622e-05,2.3291023743305622e-05
1995,2.3640877511102838e-05,7.479682206934513e-09,2.3640877511102838e-05,2.3640877511102838e-05
1996,2.4051095221823615e-05,7.092133356780193e-09,2.4051095221823615e-05,2.4051095221823615e-05
1997,2.46137216371218e-05,6.654933175959903e-09,2.46137216371218e-05,2.46137216371218e-05
1998,2.5081101349704632e-05,6.651766819893672e-09,2.5081101349704632e-05,2.5081101349704632e-05
1999,2.5865879121868473e-05,6.136157169679888e-09,2.5865879121868473e-05,2.5865879121868473e-05
2000,2.6660246086456546e-05,5.887688749238253e-09,2.6660246086456546e-05,2.6660246086456546e-05
2001,2.743298318819143e-05,5.6365601709883e-09,2.743298318819143e-05,2.743298318819143e-05
2002,2.8170186331928043e-05,5.4240840390613295e-09,2.8170186331928043e-05,2.8170186331928043e-05
2003,2.8810228416529882e-05,5.178537218089982e-09,2.8810228416529882e-05,2.8810228416529882e-05
2004,2.924277240318978e-05,4.9605964098325165e-09,2.924277240318978e-05,2.924277240318978e-05
2005,2.9718839609163945e-05,4.549760790339974e-09,2.9718839609163945e-05,2.9718839609163945e-05
2006,3.014823284632127e-05,4.246448367542907e-09,3.014823284632127e-05,3.014823284632127e-05
2007,3.082995317527093e-05,3.8195946088543616e-09,3.082995317527093e-05,3.082995317527093e-05
2008,3.1634350307285786e-05,3.7073640030931595e-09,3.1634350307285786e-05,3.1634350307285786e-05
2009,3.207331844480775e-05,3.6990997566631124e-09,3.207331844480775e-05,3.207331844480775e-05
2010,3.250157143546468e-05,3.451603606105128e-09,3.250157143546468e-05,3.250157143546468e-05
2011,3.322085493502007e-05,3.2606112413243895e-09,3.322085493502007e-05,3.322085493502007e-05
2012,3.378422583669557e-05,3.036313708396473e-09,3.378422583669557e-05,3.378422583669557e-05
2013,3.394577132504699e-05,2.9771420884117106e-09,3.394577132504699e-05,3.394577132504699e-05
2014,3.3655252731737816e-05,2.7758679799205765e-09,3.3655252731737816e-05,3.3655252731737816e-05
2015,3.28664368030981e-05,2.405924618261882e-09,3.28664368030981e-05,3.28664368030981e-05
2016,3.2845606775871215e-05,2.817886194225342e-09,3.2845606775871215e-05,3.2845606775871215e-05
2017,3.278831385008137e-05,2.848122386082489e-09,3.278831385008137e-05,3.278831385008137e-05
2018,3.2400271084043195e-05,2.9432938974949254e-09,3.2400271084043195e-05,3.2400271084043195e-05
2019,3.200996934538125e-05,3.0717085819365053e-09,3.200996934538125e-05,3.200996934538125e-05
