ngram,world,wold,wrld,wordl
1864,0.00030409786683906404,1.36126496792193e-06,2.3696252579189345e-09,9.400704405391837e-09
1865,0.0003009096627855407,1.2949330019702238e-06,2.3952892050768273e-09,8.90684681564835e-09
1866,0.000299402853540544,1.309203534154741e-06,2.2400508908099984e-09,8.937828509049593e-09
1867,0.00029753000126220286,1.3078064609674454e-06,2.270638708802762e-09,9.179500968871577e-09
1868,0.0002979443109195147,1.1587207089697976e-06,2.436322270910856e-09,9.224658243616496e-09
1869,0.00029616837023890445,1.1364073608482222e-06,2.6327615167330366e-09,8.92397381388069e-09
1870,0.0002938275075783687,1.076642295824318e-06,2.8109352781921106e-09,8.061142166480652e-09
1871,0.0002915937137523932,1.0235477004373803e-06,2.8058779268290225e-09,8.364059540204899e-09
1872,0.00028947354543821087,9.417557537614942e-07,2.6060478378450316e-09,8.981642413934715e-09
1873,0.0002839174578964178,9.374946655173387e-07,2.907656115880286e-09,8.23435427780136e-09
1874,0.00027838274503925016,9.305884337404027e-07,2.9454766245099304e-09,7.729323086331469e-09
1875,0.0002724418882280588,9.01096249046012e-07,2.7781648727552367e-09,7.468077965557183e-09
1876,0.00026885410521312484,8.738731967891258e-07,2.6481221025522116e-09,7.240054904806519e-09
1877,0.0002658545230847916,9.117526198159405e-07,2.533037779528513e-09,7.283687050322182e-09
1878,0.0002654858773374664,8.680045116956794e-07,2.7164243235741228e-09,6.670384181514269e-09
1879,0.0002636806207842061,8.115325239746848e-07,2.9185557462848723e-09,5.8292955859177e-09
1880,0.00026433008939160833,8.154240975142914e-07,2.8244483894569937e-09,6.060209286776594e-09
1881,0.0002642441374648895,8.232184833494622e-07,2.6784311276831627e-09,6.1094909448960215e-09
1882,0.00026295672536694577,8.85674394014911e-07,2.6244929562935226e-09,5.609757547375693e-09
1883,0.00026126184301184755,8.778343385529297e-07,2.5364861322429988e-09,5.814081977766656e-09
1884,0.0002586673654150218,8.381273102843676e-07,2.339523939655562e-09,5.58990079621172e-09
1885,0.0002554148044769785,8.360572597406904e-07,2.295901342057911e-09,5.473682459670012e-09
1886,0.00025398755678907037,8.768085422161676e-07,2.1105827244635324e-09,5.490998068933907e-09
1887,0.0002523800607637635,8.852481820602926e-07,2.284380018480192e-09,5.87947290853208e-09
1888,0.00025182252699908404,8.420190137517888e-07,2.2250642281055175e-09,5.6707072688360375e-09
1889,0.0002544614211988768,7.542153883020677e-07,2.3645897145081155e-09,6.186512508626103e-09
1890,0.00025755275938926,7.371510751649371e-07,2.3605655842727303e-09,5.66931707928526e-09
1891,0.0002596608205099723,7.805610623888372e-07,2.6432969146839014e-09,5.473685600015139e-09
1892,0.0002589851168782583,8.418764098548439e-07,2.313753966198817e-09,5.493401067369064e-09
1893,0.00025959130808977146,8.09204753490381e-07,2.194772585895066e-09,5.23775749756388e-09
1894,0.00025856757669576576,8.366875720509727e-07,1.8575457679962222e-09,4.8999916188055946e-09
1895,0.0002579708317560809,8.53662308080467e-07,1.7182208988941738e-09,4.987084047312708e-09
1896,0.00025893882515707186,8.248399175110015e-07,1.623154309373019e-09,4.8375472833888415e-09
1897,0.0002590466257450836,8.376391146417259e-07,1.6488487400831024e-09,5.4936700585476015e-09
1898,0.0002583330497145653,8.007649755979531e-07,1.4480590536182702e-09,6.011502660742605e-09
1899,0.0002593073835929057,7.548849794147827e-07,1.5500103422994016e-09,6.292993681711323e-09
1900,0.0002578776828678591,7.483118581928596e-07,1.6546466260639443e-09,6.434284914393272e-09
1901,0.00025746265393016595,7.492512200509996e-07,1.6934628620037172e-09,6.573860122927044e-09
1902,0.0002549085080058181,7.501135834380486e-07,1.6711519787041392e-09,6.810357484304015e-09
1903,0.0002476122296814408,7.430981473329926e-07,1.6070349178371706e-09,7.0083349917078004e-09
1904,0.00024284120549314788,7.282732294048142e-07,1.6613121354782022e-09,6.395118974061071e-09
1905,0.00023911979847720692,6.83194246318765e-07,1.6555188807134057e-09,6.286047428614796e-09
1906,0.000236772934191062,6.457235843169786e-07,1.6824928593196985e-09,5.9028616280646216e-09
1907,0.00023483081063854376,6.361341320371139e-07,1.5838154438745683e-09,5.938426068346254e-09
1908,0.00023009880845035826,5.348601754511557e-07,1.7418354695105824e-09,5.702830969361068e-09
1909,0.0002288675688240411,4.957909344024561e-07,1.7178063891977656e-09,5.558592697241238e-09
1910,0.0002284099006958838,4.905240384037565e-07,1.662110290670934e-09,5.2236338429370986e-09
1911,0.0002269243954547814,4.770756001042693e-07,1.454983133974963e-09,5.482196093912048e-09
1912,0.00022671426579888378,4.507551969774275e-07,1.4713200340616644e-09,5.9722148496429585e-09
1913,0.00022583091673108617,4.113344910397895e-07,1.7222903579496217e-09,6.245388777565657e-09
1914,0.00022879512523234422,3.600220566113421e-07,1.8680173757041577e-09,7.179058871185719e-09
1915,0.00023861906291650875,3.316915646272329e-07,1.698017710565531e-09,7.867555940066495e-09
1916,0.000249282070269276,3.159372811621454e-07,1.9390458762456676e-09,8.307593533731148e-09
1917,0.00025800605154862363,3.030255381223209e-07,2.038916305632402e-09,8.626158517647094e-09
1918,0.0002643637084734759,2.8027840163044206e-07,2.085677789206589e-09,9.01181440582377e-09
1919,0.0002693139374189611,2.7875119761639713e-07,2.0679299066778914e-09,9.078504805058531e-09
1920,0.0002731471322476864,2.99320713484771e-07,1.7852213675593832e-09,9.29869413214744e-09
1921,0.0002749043716383832,3.429316036220241e-07,1.561488525782449e-09,8.403801464242276e-09
1922,0.00027022205592532245,3.809399312818381e-07,1.5228577763894334e-09,7.581797856204275e-09
1923,0.0002644099378293114,3.964201442028882e-07,1.3619919477950555e-09,6.753853159275585e-09
1924,0.0002611884888860264,4.07865310795127e-07,1.257137917574726e-09,6.233166934980058e-09
1925,0.0002585538604762405,4.1873518138605246e-07,1.3376319734399139e-09,5.422054107283105e-09
1926,0.0002589365966351969,4.3561432302599966e-07,1.2478778010915903e-09,4.737274065088773e-09
1927,0.00025963270205206105,4.78726211180661e-07,1.1750298987779827e-09,4.557721311471141e-09
1928,0.0002595778538047203,4.5249831665777105e-07,1.1310119269707692e-09,4.56362617537057e-09
1929,0.0002622317988425493,4.5166382278694073e-07,1.2125418209179323e-09,4.797678635323369e-09
1930,0.00026196238052632125,4.95552277308369e-07,9.942347639624316e-10,5.147984958954664e-09
1931,0.00026176673626261096,4.818972740849858e-07,9.78870625429578e-10,5.324436954826492e-09
1932,0.000261634833545291,4.994115800270395e-07,8.676731773547632e-10,5.550625673375212e-09
1933,0.0002595632811010416,4.939271523848479e-07,1.0776427904796953e-09,5.62720879417254e-09
1934,0.0002581758225070579,4.456623798887449e-07,1.0308135198596906e-09,5.707071640667241e-09
1935,0.0002563715762724834,4.347207241802867e-07,1.029052055869149e-09,5.3748214767779245e-09
1936,0.000251714963399406,5.021261212537606e-07,9.523902678403623e-10,5.197342873535555e-09
1937,0.00025010781662006466,4.362157385782796e-07,9.700477088259163e-10,5.121120860707151e-09
1938,0.0002474750965900187,4.259761275144618e-07,9.91148417307995e-10,4.8344323465089795e-09
1939,0.0002508071484044194,3.904056719810407e-07,1.1231232293391307e-09,4.672803540931422e-09
1940,0.0002565790034298386,3.634244356882326e-07,1.0335484690315866e-09,4.7310455870379946e-09
1941,0.00026462594230127124,3.5950775765871056e-07,1.0591019489985293e-09,4.940584132283123e-09
1942,0.0002740973016313676,3.486845027314952e-07,1.1418832308278987e-09,4.875129569878059e-09
1943,0.0002838078237670873,2.5542087606871586e-07,1.2307918890413256e-09,4.8288258471172546e-09
1944,0.0002923082003170358,2.528204277041368e-07,1.4135629175119187e-09,4.771193662378437e-09
1945,0.0003003541330274727,2.4538174768297593e-07,1.3363748441186374e-09,4.909052212350876e-09
1946,0.0003004818738970373,2.3998645458180234e-07,1.161829180481736e-09,5.122596442268852e-09
1947,0.0003005440022596823,2.524322805389342e-07,1.0694663170924506e-09,5.034955309822311e-09
1948,0.00029752168588207236,2.2712762261432674e-07,1.0683734611279964e-09,4.673733907826058e-09
1949,0.0002923377947549203,2.3281623993755473e-07,1.1570114628283485e-09,5.202642253518011e-09
1950,0.0002884804271161556,2.0919392592791804e-07,1.1793578732647143e-09,5.362134609348297e-09
1951,0.0002842314632809056,2.0926669159442618e-07,1.150291187698319e-09,5.374229125213301e-09
1952,0.00028193534568085203,2.0828998970046086e-07,1.3732085310128435e-09,5.739841554433919e-09
1953,0.0002844061444713069,2.111827654971421e-07,1.587704650291804e-09,5.9513614354094506e-09
1954,0.0002817271992431155,2.067830300640188e-07,1.6253582606801891e-09,6.211980517280478e-09
1955,0.000281300865546135,2.1915602945097946e-07,1.5900180220082154e-09,6.384606874933394e-09
1956,0.00028077117998951247,2.2810663072700015e-07,1.7425038872127224e-09,6.3884901178669546e-09
1957,0.00028308880532027354,2.250404419003514e-07,1.7095238399481412e-09,6.294371182998962e-09
1958,0.0002867055217003716,2.2401478158177009e-07,1.6894617768262572e-09,6.313417534796275e-09
1959,0.00028977025483202724,2.3887931734277247e-07,1.673815213416268e-09,6.393862962892984e-09
1960,0.00029127042424598973,2.754625947026008e-07,1.4976726684220613e-09,6.119929071449601e-09
1961,0.00029518115583674183,2.808132230874045e-07,1.440771692427591e-09,5.901483111715931e-09
1962,0.0002981014799193612,3.361867807630655e-07,1.5229435490482501e-09,5.755093734904904e-09
1963,0.00030244906416295895,3.545707341702707e-07,1.2908331070704548e-09,5.8189625816242236e-09
1964,0.0003038018268333482,3.8486135979707926e-07,1.3657261036367378e-09,5.903460577526078e-09
1965,0.00030506940674968064,4.285097929823678e-07,1.478096676800687e-09,5.9121888337391024e-09
1966,0.00030516329154904397,4.2497583357154714e-07,1.4947126552351214e-09,5.645726299162237e-09
1967,0.0003052584153400468,3.8642619821465427e-07,1.6312555116217352e-09,5.6898805032647354e-09
1968,0.0003033600514754653,3.868705066776913e-07,1.6974901008635713e-09,5.644280725342859e-09
1969,0.00030038042210175524,3.233657151570567e-07,1.6933962010412529e-09,5.449995058423188e-09
1970,0.0002968574865787689,3.1472060259472657e-07,1.771711238036338e-09,5.043763502093108e-09
1971,0.00029474972896943133,2.9421195587734215e-07,1.8151510612034777e-09,4.6280780160604505e-09
1972,0.00029037075832353106,2.460692850750742e-07,1.837289384124371e-09,4.383490776709615e-09
1973,0.0002854655613191426,2.3078428057488054e-07,1.736423275008495e-09,4.201300577274683e-09
1974,0.0002804294552853597,2.2176063956586794e-07,1.625188285535119e-09,4.321982898553805e-09
1975,0.0002778404242625194,2.055704888854442e-07,1.5910402995089612e-09,4.2135625782131166e-09
1976,0.00027540847077034414,2.1666908724325496e-07,1.6445590920812135e-09,4.15858858460183e-09
1977,0.0002743049034117056,1.8504492313046024e-07,1.7850236685593553e-09,3.970122706777244e-09
1978,0.00027197837230882475,1.7099423083826488e-07,1.691269235770676e-09,4.234864363945283e-09
1979,0.0002712631248869002,1.5893905620194865e-07,1.622064244826455e-09,4.463724881783751e-09
1980,0.0002724272614744093,1.497380434248693e-07,1.6198866058049687e-09,4.431595154333731e-09
1981,0.0002734437626453915,1.4461992086418312e-07,1.6858304910779713e-09,4.346199273490876e-09
1982,0.0002736774248270584,1.3922371725324671e-07,1.8038812983028102e-09,4.5687722176929975e-09
1983,0.0002759473365066307,1.1858144180873101e-07,1.90393753144288e-09,5.132670669435616e-09
1984,0.0002762262967215585,1.2229741993711025e-07,1.8133693435729015e-09,5.574640875900221e-09
1985,0.00027736527512648275,1.1867018453618325e-07,1.8742543548912393e-09,5.901977383006494e-09
1986,0.0002779710422536092,1.1969917323995105e-07,1.8722227577784777e-09,6.065345305371141e-09
1987,0.00027985831340109665,1.2027148699189638e-07,1.876926090739671e-09,6.384780133166552e-09
1988,0.00028233502442682426,1.2072766456380384e-07,1.9114257161183853e-09,6.299681665211665e-09
1989,0.00028602157752694827,1.2103669076525746e-07,1.914306427660709e-09,6.195422968297797e-09
1990,0.00028739902024556486,1.2217920795722292e-07,1.7076854692226512e-09,6.070351586475096e-09
1991,0.00028943776435750933,1.1385441415053979e-07,1.5786747782036465e-09,6.017570886029944e-09
1992,0.00029083506420387754,1.1223918099696156e-07,1.556530301475131e-09,5.634672664963805e-09
1993,0.0002946332554399435,1.1516722001455751e-07,1.4049099106294705e-09,5.859225866393964e-09
1994,0.00029714388074353337,1.082625219948698e-07,1.4644110765285996e-09,6.692200444596048e-09
1995,0.0003006913632686649,1.0879128252229617e-07,1.3479215283623042e-09,6.925193498018091e-09
1996,0.0003051733697897622,1.0786629798888368e-07,1.2313401488915433e-09,7.051249489060345e-09
1997,0.0003115332677095596,1.1491161444610043e-07,1.346454384495591e-09,6.854040953844073e-09
1998,0.0003176445607095957,1.1981275552638442e-07,1.3621255631360692e-09,6.698119455908877e-09
1999,0.00032646874231951576,1.2287042494563138e-07,1.2901438251056163e-09,6.6214180804990974e-09
2000,0.0003342378560254084,1.2263694263278273e-07,1.3090058085093607e-09,6.294866532791892e-09
2001,0.00034305485314689577,1.3808314999356037e-07,1.2415683560616587e-09,5.375691891629231e-09
2002,0.00035130613001196513,1.375715094858216e-07,1.2986693783848376e-09,5.125995627963675e-09
2003,0.0003589525419686522,1.4180382277930092e-07,1.2242311212392769e-09,4.792177956046219e-09
2004,0.000366799471001806,1.420564958363814e-07,1.2803713089759583e-09,4.352293763482911e-09
2005,0.00037556612265429327,1.5233036927091754e-07,1.3256557994191708e-09,4.265014246535819e-09
2006,0.0003836481399568064,1.5618053644012824e-07,1.3054024607304727e-09,4.061810253221308e-09
2007,0.0003905284226805504,1.655305581493849e-07,1.3573762828019857e-09,3.588524556872942e-09
2008,0.0003948777905731861,1.5128459247242582e-07,1.3075476970999693e-09,3.11693858025462e-09
2009,0.0003948790960878666,1.465973379513993e-07,1.381504141243336e-09,2.7018676026660924e-09
2010,0.00039810568393607227,1.4447410835925568e-07,1.424657407917656e-09,2.584226055368788e-09
2011,0.0004011728534741061,1.371691717671248e-07,1.2011895525862064e-09,2.3938558754313786e-09
2012,0.00040529852101047127,1.240098380809026e-07,1.1267475920538418e-09,1.966643752610813e-09
2013,0.00040768376285476346,1.1683309151879127e-07,1.0480825413899148e-09,1.664836042834596e-09
2014,0.00040816242939659527,1.0489204324163179e-07,9.442209553916265e-10,1.5255146788652395e-09
2015,0.00041085583922852365,1.163452369366626e-07,8.448071726301671e-10,1.2038755468703398e-09
2016,0.0004185322281305811,1.258272125223162e-07,6.294305354703766e-10,1.0050936194438975e-09
2017,0.00042124853644054383,1.2532456494795952e-07,5.576157822521447e-10,7.140928496666513e-10
2018,0.0004228929756209254,1.2940955684825894e-07,5.651492440694738e-10,6.359333171168657e-10
2019,0.0004219687180011533,1.3643767182713873e-07,4.5412829746682704e-10,5.426083887760669e-10
