ngram,person,peson,peron,persn
1885,0.00025896307696322244,3.028464970863557e-09,1.3873018035935405e-08,7.400280150576017e-10
1886,0.00026032087459628073,3.0047772048291677e-09,1.4641792286543672e-08,7.18052427041625e-10
1887,0.0002587428981704371,2.9431150373935922e-09,1.456345939081822e-08,6.746603157089684e-10
1888,0.00025761663813942244,2.9241166789516016e-09,1.4352078002234845e-08,7.241032456179702e-10
1889,0.00025757847054462345,2.9676295865144198e-09,1.4235659508342126e-08,6.019197759269243e-10
1890,0.00025504046269426387,3.133848339561699e-09,1.496154666824623e-08,4.666023242386582e-10
1891,0.0002525990587725703,3.17249241163101e-09,1.5372646647701264e-08,6.153267736611464e-10
1892,0.00025224132280397626,2.9066289851188897e-09,1.6027259773311797e-08,5.956716865794322e-10
1893,0.000250714598223567,3.331646894874244e-09,1.6450909206306667e-08,6.282142028801729e-10
1894,0.0002504541397294296,3.187703815196333e-09,1.7659182433809358e-08,6.834051301053887e-10
1895,0.00024944707235720543,3.0827343852227582e-09,1.794746256373563e-08,6.447390201090388e-10
1896,0.00024878854414315095,2.8955741931164472e-09,2.0071933448662094e-08,5.981967183504062e-10
1897,0.0002491141266156254,2.9046706627257534e-09,2.063440466112557e-08,6.472080490585849e-10
1898,0.0002489577974691721,2.9744535088939627e-09,2.1342858655007798e-08,6.1227803779421e-10
1899,0.0002455716042147417,3.2244824905396693e-09,2.181264692678399e-08,6.17718915701155e-10
1900,0.00024359363097963587,2.8678853260442695e-09,2.1828632869512277e-08,6.108341768903561e-10
1901,0.00024308407903715436,2.9599708081410168e-09,2.1840208625738862e-08,6.546054967923201e-10
1902,0.00024359746229103102,3.1126560694007465e-09,2.2549700773311088e-08,6.122630815040355e-10
1903,0.00024404604794524078,3.2010478712152235e-09,2.061656344056116e-08,6.816349627593508e-10
1904,0.00024608642395053593,3.0537037977649918e-09,2.055864786346514e-08,6.548891627401941e-10
1905,0.0002447663199356092,2.9450535026549166e-09,1.9620715972580782e-08,6.325587157248894e-10
1906,0.00024992842060912935,2.799326992430906e-09,1.983985496524708e-08,6.838229784010354e-10
1907,0.0002501645171183294,2.7299499327781973e-09,1.9073286949833346e-08,6.486502168723263e-10
1908,0.000251575094547921,2.5177118009470487e-09,1.9200129993838085e-08,5.081444868057109e-10
1909,0.0002514346810390374,2.3284700358315392e-09,1.885010116252163e-08,6.046115513009503e-10
1910,0.0002512430364731699,2.191695333156726e-09,1.905954708344585e-08,6.42385065775995e-10
1911,0.0002525108658509063,2.3638481331086527e-09,1.9397441113661832e-08,7.48581089972587e-10
1912,0.0002553004680001842,2.5295799106166736e-09,2.019445537777236e-08,7.275049491400105e-10
1913,0.0002508515754016116,2.410931581359981e-09,1.9887161631767673e-08,6.319808981691821e-10
1914,0.0002518532253036808,2.6150571708072334e-09,2.0217749252537942e-08,8.51059811909519e-10
1915,0.0002482542851274567,2.748332085720863e-09,1.9768493381937853e-08,8.692128029246555e-10
1916,0.0002447752423384892,2.8704145885579837e-09,1.9922186059570128e-08,9.83471809942341e-10
1917,0.00023964974596830352,2.9997512410570184e-09,1.9691944582892314e-08,8.740480739970786e-10
1918,0.00023351896587493165,2.9850715232981884e-09,1.962790184352668e-08,8.065722633438759e-10
1919,0.0002269546073096405,3.7014385524867878e-09,1.935206179431199e-08,7.624964925329841e-10
1920,0.00022496831037902406,3.934820342570739e-09,1.9550221505174444e-08,8.499089289491581e-10
1921,0.0002189351590849193,3.8763930478223435e-09,1.9936205067746674e-08,6.419139743561533e-10
1922,0.00021817619355195866,3.823769269471557e-09,1.936787492289633e-08,7.549442975524861e-10
1923,0.00021577115902411087,3.6518028601051356e-09,1.8164202332725055e-08,5.933251152295022e-10
1924,0.0002167521888623014,3.6026637229014113e-09,1.8853248613075787e-08,6.351482990345809e-10
1925,0.00021176408751801188,3.427183108734815e-09,1.672769859136939e-08,6.178823881113666e-10
1926,0.00021120998800532625,2.6529710809139064e-09,1.4905814487471096e-08,6.298282887292775e-10
1927,0.0002108560230616214,2.4149319052416527e-09,1.4146721508520192e-08,7.412038086470777e-10
1928,0.00021503205893428197,2.2775758580704876e-09,1.273174239051806e-08,7.481069295790985e-10
1929,0.00021299713158181736,2.3934675669983515e-09,1.1719003418469193e-08,6.790565530513857e-10
1930,0.0002158961849220629,2.425554947370147e-09,1.186558267513809e-08,8.477688075357394e-10
1931,0.00021431819394430413,2.450915645039028e-09,1.0250272503802599e-08,8.812477335164357e-10
1932,0.00022114207344462296,2.364637580980806e-09,1.0753126643083176e-08,8.831619483348366e-10
1933,0.0002238501453705664,2.346842704297509e-09,1.0975061875179953e-08,8.37560219592502e-10
1934,0.00022675317762020444,2.410729790395091e-09,1.0637248288552265e-08,7.0004792439095e-10
1935,0.00022493593444648598,2.4493029192131287e-09,1.0548179980267897e-08,8.97700318842303e-10
1936,0.0002321232230834929,2.4800678653593066e-09,1.0943100013451255e-08,1.0312172544451365e-09
1937,0.00023091128969099373,2.3777633195720682e-09,1.072663126576247e-08,9.256101916678614e-10
1938,0.00023638650600332767,2.4237939591894732e-09,1.1102694763565069e-08,8.379496461787182e-10
1939,0.00023333069319570704,2.5097330562979484e-09,1.0912662773421289e-08,9.163840638696083e-10
1940,0.00023429960960389247,2.513294715202262e-09,1.1622391937748944e-08,1.0479764754402409e-09
1941,0.00023148836875666996,2.5123301217178096e-09,1.2321304992164123e-08,1.1511549650019707e-09
1942,0.00023334697678884759,2.4200184554702885e-09,1.2270967226462354e-08,9.618968082365192e-10
1943,0.0002258847442655159,2.3026481515182287e-09,1.2243751536443272e-08,8.597891049915469e-10
1944,0.00022634714176612242,2.2679372189772705e-09,1.246302883117778e-08,9.942042189514666e-10
1945,0.00022423634280650212,2.0611080778617665e-09,1.2412096620347971e-08,1.082085659171688e-09
1946,0.0002275734898700778,2.242274778550625e-09,1.2672841569789334e-08,1.131298753089181e-09
1947,0.0002251070483388113,2.1992411384072088e-09,1.206988388600751e-08,9.930961588791983e-10
1948,0.0002271269789032106,2.2682197390163796e-09,1.2061783952585107e-08,1.0565461660323144e-09
1949,0.00022569823444687894,2.3319496968353194e-09,1.2066248317970413e-08,1.075957123001078e-09
1950,0.00023017375912916447,2.259416098659983e-09,1.2700965866331769e-08,1.120970274937072e-09
1951,0.00023245180117165937,2.483430334392673e-09,1.2842201334097223e-08,9.239903742923922e-10
1952,0.00023253718765252934,2.4024383038501185e-09,1.314481501424325e-08,9.023920797110055e-10
1953,0.00022815553737538203,2.361841920452333e-09,1.4565095034819414e-08,7.038148298293174e-10
1954,0.00023137158547927226,2.335766302596909e-09,1.4804635866434118e-08,1.0066088756183994e-09
1955,0.00022742798319086432,2.2416341084939363e-09,1.3612193277318901e-08,8.805571510046256e-10
1956,0.0002287033068049433,2.326779967111646e-09,1.3602838601554725e-08,1.1116821590257636e-09
1957,0.00022495962496447776,2.336422317521831e-09,1.3259219500127983e-08,1.0358647352580265e-09
1958,0.0002235302921950019,2.4225707709720925e-09,1.3503045919500373e-08,1.1290391320274905e-09
1959,0.00022020965323983028,2.8956779513882633e-09,1.3645738761169923e-08,1.188660574731009e-09
1960,0.00022240468076363738,2.9751845114540335e-09,1.246587544301292e-08,1.3263027739566065e-09
1961,0.0002172255959262007,3.038211238148847e-09,1.2651611821671135e-08,1.1532741507812106e-09
1962,0.00021885046278060014,3.3169487791338626e-09,1.377994061714714e-08,1.1146416884726712e-09
1963,0.00021576829021796584,3.3601593253860885e-09,1.3686198333370418e-08,8.139928215593934e-10
1964,0.00021867188375576267,3.691342469786767e-09,1.394730857790754e-08,8.094769497559082e-10
1965,0.0002173610035762457,3.5176245725766974e-09,1.3668052086960155e-08,8.076965643929615e-10
1966,0.00021892216214577535,3.3938716598973836e-09,1.334487047850124e-08,7.086320458998025e-10
1967,0.00021913947629010572,3.361523821204011e-09,1.3015151623108068e-08,6.505919572915733e-10
1968,0.0002238602049016793,3.5594880376521587e-09,1.336510140654517e-08,6.371176800420589e-10
1969,0.00022667301527690142,3.4590651612883707e-09,1.2610878182986847e-08,6.530244955893494e-10
1970,0.00023043879316121872,3.794183189853584e-09,1.3711170357818706e-08,7.438173569137721e-10
1971,0.0002301971461357815,3.907661051881308e-09,1.4202836113546319e-08,8.329870920016041e-10
1972,0.0002343430824112147,4.459742987604289e-09,1.409945354120217e-08,8.919410289718956e-10
1973,0.00023756117817746208,4.63699075961951e-09,1.4145252588296638e-08,8.958833278402015e-10
1974,0.00024006716142009412,5.030463759833229e-09,1.4347752573330906e-08,1.036263804924228e-09
1975,0.00024049878369883766,5.256774095384133e-09,1.3710379498377279e-08,1.1385911816549514e-09
1976,0.00024096034550374107,6.1193213670865785e-09,1.3690883347651704e-08,1.2317793372597562e-09
1977,0.00023950199621529982,6.758171228986904e-09,1.2804734288757963e-08,1.2760746507086855e-09
1978,0.00024048881771575128,7.273457455373286e-09,1.2206323570954477e-08,1.3923960000867502e-09
1979,0.00024173242854885757,7.72003280350272e-09,1.2051568378166979e-08,1.5662749906576933e-09
1980,0.00024593489693610797,8.439403969313325e-09,1.2694344496212904e-08,1.6722351440076215e-09
1981,0.00024404475074594041,8.734462613497434e-09,1.2452295956271492e-08,1.505661147348038e-09
1982,0.0002427225179937003,8.789692973465435e-09,1.2207271384210929e-08,1.3816580776307826e-09
1983,0.0002409701139965494,8.836744352131681e-09,1.2217105676321743e-08,1.2547723534809104e-09
1984,0.00024288209845378463,8.635675730062076e-09,1.2014351799142072e-08,1.26863091857007e-09
1985,0.00024261259490491023,8.834947440305996e-09,1.1361805845362077e-08,1.772473473549141e-09
1986,0.00024045066675171256,8.650043665474933e-09,1.1019225024507965e-08,1.5574960091476901e-09
1987,0.000236763057598312,8.341906213412846e-09,9.62270923261193e-09,1.5176858063942993e-09
1988,0.0002389236428176186,8.386845376914413e-09,9.427580240282753e-09,1.6236996429925504e-09
1989,0.00024199801763253554,8.387892729595187e-09,9.102731267164797e-09,1.6788275055848852e-09
1990,0.0002476500875283299,7.712247412123524e-09,8.740683732355592e-09,1.9643054167366766e-09
1991,0.0002481177840049246,7.295525009506523e-09,8.560804382844772e-09,1.8972247661785957e-09
1992,0.00025222014145193886,6.625787981765338e-09,8.53462710028095e-09,1.1732057626977011e-09
1993,0.00025509622355457395,6.226632796670271e-09,8.958932008949562e-09,1.1302534622511677e-09
1994,0.0002590960211819038,5.872166625968995e-09,9.019560082939343e-09,1.0353385490205876e-09
1995,0.00026227423638504533,5.3037258394640824e-09,8.729831841541064e-09,9.781102237673066e-10
1996,0.0002658075370293643,5.234073682406201e-09,8.902112063375561e-09,8.622262467497929e-10
1997,0.00026557860629899163,5.063690292469605e-09,8.974430976138592e-09,6.925565874750714e-10
1998,0.0002712216810323298,4.918849518174641e-09,8.710551645054108e-09,6.882825381066787e-10
1999,0.0002725704315318061,4.5937116650256775e-09,8.564450355257641e-09,6.74407375183301e-10
2000,0.00027455752050237995,6.802255298714905e-09,7.798372043359742e-09,8.544313629637352e-10
2001,0.00027465812828657884,6.691760257027113e-09,7.841145574108817e-09,8.798996769294425e-10
2002,0.0002765796089079231,6.4268087677074195e-09,8.126075875683877e-09,8.636024355952137e-10
2003,0.0002753489991716508,5.9033050828613145e-09,7.771233624863174e-09,8.54451220095547e-10
2004,0.0002760940655467233,5.726729788792438e-09,7.998540433159666e-09,7.655488346422093e-10
2005,0.0002748536062426865,5.511658336081788e-09,7.76021405865127e-09,7.626523500027713e-10
2006,0.00027603991994900364,5.406626067485019e-09,7.225418422304333e-09,8.221978375910766e-10
2007,0.00027581400354392827,2.7793557614127653e-09,6.982271269099069e-09,5.584323479825213e-10
2008,0.00027463798012052266,2.4720190021960367e-09,6.3786206158259316e-09,4.927332059233094e-10
2009,0.00026905426680709103,2.4090801100028004e-09,5.558726717020639e-09,4.275797399676064e-10
2010,0.0002650357096821868,2.295609686469342e-09,5.312552271113142e-09,4.149719144697084e-10
2011,0.000262332267344131,2.1754763863362267e-09,4.423706163286007e-09,3.418953736194259e-10
2012,0.0002594554784341848,2.1331605212385594e-09,4.453296842399368e-09,2.283602518392071e-10
2013,0.00025582277573578594,1.9647194982042038e-09,4.539998662725761e-09,1.6288597108020982e-10
2014,0.00025103953001754623,1.8972815858069633e-09,4.3265009670128455e-09,1.514660049170161e-10
2015,0.0002479050495562011,1.8615137685275484e-09,4.331553052746731e-09,1.733282822824478e-10
2016,0.00025166399011920603,1.7006374086747655e-09,4.770445562383787e-09,2.2768671670281293e-10
2017,0.00025272251999316114,1.6831756174025732e-09,4.715354033161627e-09,2.3220101767288762e-10
2018,0.00025240096147172153,1.629849388784521e-09,4.917498275247567e-09,2.396450871078315e-10
2019,0.00025168376305373386,1.47662668203985e-09,4.651712737224756e-09,2.808668575493556e-10
