ngram,office,ofice,offce,ofice
1851,0.00016907830597899322,2.3036006829053284e-07,6.51403734127801e-09,2.3036006829053284e-07
1852,0.00016859882037221854,2.6332874572939803e-07,6.906412711568269e-09,2.6332874572939803e-07
1853,0.00016810954340534017,2.9234420091078004e-07,6.890667972722245e-09,2.9234420091078004e-07
1854,0.0001683223048790491,3.021396050176658e-07,6.425982983821703e-09,3.021396050176658e-07
1855,0.00016881291854328344,3.003951576374675e-07,6.439138048161144e-09,3.003951576374675e-07
1856,0.00016954353486653417,3.1066934574092944e-07,5.940529338285419e-09,3.1066934574092944e-07
1857,0.00017056118148112937,3.1477903965943757e-07,6.289426630295176e-09,3.1477903965943757e-07
1858,0.00017065516606505428,3.306863456080984e-07,6.73562196494361e-09,3.306863456080984e-07
1859,0.00017022346894788955,3.374219862247888e-07,6.668157327892134e-09,3.374219862247888e-07
1860,0.00016872629099192897,3.506478135152845e-07,6.180880378942837e-09,3.506478135152845e-07
1861,0.00016711920449909355,3.5728358024503646e-07,6.55907087373667e-09,3.5728358024503646e-07
1862,0.000165079439674238,3.763493014373255e-07,6.7873395792616975e-09,3.763493014373255e-07
1863,0.00016368048506722386,3.8757383841974455e-07,6.658528141554955e-09,3.8757383841974455e-07
1864,0.00016421019556998675,4.021543905504846e-07,7.056406697054334e-09,4.021543905504846e-07
1865,0.00017033772434972758,4.153979773491301e-07,7.6076036264234e-09,4.153979773491301e-07
1866,0.00017302899920780743,4.1399452551818937e-07,8.098470529103809e-09,4.1399452551818937e-07
1867,0.0001767230299135138,4.001389502913558e-07,8.939959249078453e-09,4.001389502913558e-07
1868,0.00017980821888029044,3.9212203871232175e-07,9.63583029240616e-09,3.9212203871232175e-07
1869,0.00018672478368638882,3.8785933043072873e-07,9.716362571664052e-09,3.8785933043072873e-07
1870,0.00018898550894976194,3.733066965391377e-07,1.0267388209480747e-08,3.733066965391377e-07
1871,0.00019103194270948215,3.589824473237968e-07,9.47767527951068e-09,3.589824473237968e-07
1872,0.00018699608751506145,3.5462882205398015e-07,9.086218380868364e-09,3.5462882205398015e-07
1873,0.00018939027047183896,3.444803431713288e-07,8.778488222053023e-09,3.444803431713288e-07
1874,0.00019065424567088485,3.474038286250496e-07,8.736458604171763e-09,3.474038286250496e-07
1875,0.00019034808792639524,3.614528176448013e-07,8.09793318115989e-09,3.614528176448013e-07
1876,0.00018676851011280502,3.614649293532628e-07,7.979890462702803e-09,3.614649293532628e-07
1877,0.00018692373747139106,3.608847448179274e-07,7.866201848624347e-09,3.608847448179274e-07
1878,0.0001862201398970293,3.6303233384517496e-07,8.288382868926192e-09,3.6303233384517496e-07
1879,0.00018555866803840866,3.3989812615280765e-07,8.34691839455916e-09,3.3989812615280765e-07
1880,0.00018197805911768228,3.406873645417363e-07,8.19386666453933e-09,3.406873645417363e-07
1881,0.00018056411811682795,3.3928344172246785e-07,7.98608404802995e-09,3.3928344172246785e-07
1882,0.00018134980096614787,3.26305126918669e-07,7.974082219927174e-09,3.26305126918669e-07
1883,0.0001812860053697867,3.2483555807110473e-07,7.942205369561504e-09,3.2483555807110473e-07
1884,0.00018262202710112824,3.2606674998143195e-07,9.473759935271379e-09,3.2606674998143195e-07
1885,0.0001827440074911075,3.2642832284831715e-07,1.08811759602645e-08,3.2642832284831715e-07
1886,0.00018552000775733695,3.3204010411022213e-07,1.1702462237345962e-08,3.3204010411022213e-07
1887,0.00018827620494578565,3.3199628595476885e-07,1.2565967187429448e-08,3.3199628595476885e-07
1888,0.00018969363424860473,3.456275692315103e-07,1.2518471338905459e-08,3.456275692315103e-07
1889,0.00019098883993657573,3.399627043368777e-07,1.2752477423256486e-08,3.399627043368777e-07
1890,0.00019187371071893722,3.305508796204647e-07,1.3164395541918696e-08,3.305508796204647e-07
1891,0.00019173758586735597,3.2292778330754247e-07,1.1862108501808116e-08,3.2292778330754247e-07
1892,0.0001937111623452178,3.165051956394953e-07,1.131084736982757e-08,3.165051956394953e-07
1893,0.00019286680617369711,3.105187756448556e-07,1.1159919972263716e-08,3.105187756448556e-07
1894,0.00019410488104248152,3.1367041840115105e-07,1.0821846022476426e-08,3.1367041840115105e-07
1895,0.0001936206203286669,2.9016913215075745e-07,1.1194558676866758e-08,2.9016913215075745e-07
1896,0.0001940023316170222,2.8873431493333814e-07,1.1434465945520905e-08,2.8873431493333814e-07
1897,0.00019368620788944618,2.8095514689344523e-07,1.1556617884878051e-08,2.8095514689344523e-07
1898,0.0001959675469801628,2.890830614887818e-07,1.1256235182039681e-08,2.890830614887818e-07
1899,0.00019342204281461557,2.8788732769109107e-07,1.1279191168357881e-08,2.8788732769109107e-07
1900,0.00019477008650678078,2.9496972534356504e-07,1.1568482299091037e-08,2.9496972534356504e-07
1901,0.00019381784451460199,2.9003766550366503e-07,1.202023636182048e-08,2.9003766550366503e-07
1902,0.00019498654832464775,2.8717955404187835e-07,1.258468199491095e-08,2.8717955404187835e-07
1903,0.00019736657850444317,2.880077342329709e-07,1.312662410514674e-08,2.880077342329709e-07
1904,0.00020063758711330593,2.9102718355846135e-07,1.3512979306946299e-08,2.9102718355846135e-07
1905,0.00019979279854201844,2.83619690273034e-07,1.5114137116459655e-08,2.83619690273034e-07
1906,0.00020483584791821028,2.827729385249508e-07,1.5219967000997973e-08,2.827729385249508e-07
1907,0.00020560476904003217,2.765080101393583e-07,1.6357076455213767e-08,2.765080101393583e-07
1908,0.0002089717683182763,2.7545142497079465e-07,1.6959503642713765e-08,2.7545142497079465e-07
1909,0.00021117645831379508,2.7945746085476587e-07,1.7411828042871288e-08,2.7945746085476587e-07
1910,0.00021395859740940587,2.8280018682380614e-07,1.7671256585012022e-08,2.8280018682380614e-07
1911,0.00021440655941010585,2.9066375515997477e-07,1.7872819668696138e-08,2.9066375515997477e-07
1912,0.00021801137648123716,2.9134009439855747e-07,1.843254615607748e-08,2.9134009439855747e-07
1913,0.00021813942709871168,2.9124154821147386e-07,1.8387186884183393e-08,2.9124154821147386e-07
1914,0.0002199918609611424,2.966573455458794e-07,1.772213537825402e-08,2.966573455458794e-07
1915,0.00021975803039302782,2.9936587761117804e-07,1.7918367741945725e-08,2.9936587761117804e-07
1916,0.00022113851861961718,3.057789602475428e-07,1.827897401694502e-08,3.057789602475428e-07
1917,0.00021841020705843612,3.099561963283902e-07,1.8104403563614013e-08,3.099561963283902e-07
1918,0.00021710905587367182,3.1041184505349e-07,1.8601386589775108e-08,3.1041184505349e-07
1919,0.00021473542022119676,3.127521089092105e-07,1.8597122572064758e-08,3.127521089092105e-07
1920,0.00021408436545503458,2.9768350324437573e-07,1.9695272206783036e-08,2.9768350324437573e-07
1921,0.0002145463991577604,2.738576593433858e-07,1.962694590978182e-08,2.738576593433858e-07
1922,0.00021511016114215766,2.3975179327554284e-07,1.9516517671799453e-08,2.3975179327554284e-07
1923,0.00021289271119582866,2.052704647529221e-07,1.8932984957586996e-08,2.052704647529221e-07
1924,0.0002137746092297935,1.683720221024032e-07,1.9360340378479383e-08,1.683720221024032e-07
1925,0.0002129623608198017,1.3596271435695989e-07,1.8816456456452864e-08,1.3596271435695989e-07
1926,0.00021388191089499742,1.0540811905863328e-07,1.8007380221872282e-08,1.0540811905863328e-07
1927,0.0002139898362137111,9.306853649653541e-08,1.7032522947602047e-08,9.306853649653541e-08
1928,0.00021402804330656572,8.611041073842379e-08,1.691338066426137e-08,8.611041073842379e-08
1929,0.00021192448496419405,9.532088540709083e-08,1.624637465827813e-08,9.532088540709083e-08
1930,0.0002110933855874464,9.313629334428697e-08,1.612456403319941e-08,9.313629334428697e-08
1931,0.00020831094090161578,9.192152004646101e-08,1.4886445600024802e-08,9.192152004646101e-08
1932,0.00020895650128035674,9.269796866614602e-08,1.4475473518262203e-08,9.269796866614602e-08
1933,0.0002083574779265161,9.296834844820165e-08,1.473302978029421e-08,9.296834844820165e-08
1934,0.00020837887339959188,9.458290151087567e-08,1.4436094478550591e-08,9.458290151087567e-08
1935,0.00020768638933077455,9.082101927658317e-08,1.3442866883143064e-08,9.082101927658317e-08
1936,0.0002124756865669042,1.0135057643927731e-07,1.3339158856849411e-08,1.0135057643927731e-07
1937,0.00021563397811925306,1.0284318108233492e-07,1.2493157619530848e-08,1.0284318108233492e-07
1938,0.00022054754871143295,1.0236635818370945e-07,1.288584109257077e-08,1.0236635818370945e-07
1939,0.00022195313899179122,9.766527751610608e-08,1.3405349338516511e-08,9.766527751610608e-08
1940,0.00022358281837244119,9.64887588241124e-08,1.2626660352209131e-08,9.64887588241124e-08
1941,0.00022304976924455592,1.009711324075267e-07,1.4267390824329595e-08,1.009711324075267e-07
1942,0.00022265926652055766,1.0391858548278573e-07,1.4827062244648914e-08,1.0391858548278573e-07
1943,0.0002195340015792421,8.937544139696132e-08,1.4762098844909945e-08,8.937544139696132e-08
1944,0.000217110787551584,9.08240837458964e-08,1.556787118265187e-08,9.08240837458964e-08
1945,0.00021286788354960402,9.73302687969278e-08,1.584969527052798e-08,9.73302687969278e-08
1946,0.00021106017811689526,1.0851149515441908e-07,1.549542957438429e-08,1.0851149515441908e-07
1947,0.00020668868507657732,1.1228438369568852e-07,1.5805362859769697e-08,1.1228438369568852e-07
1948,0.00020486318473038928,1.0658879797834483e-07,1.3960491556425886e-08,1.0658879797834483e-07
1949,0.00020206263954085962,1.0379547481826584e-07,1.390414564436274e-08,1.0379547481826584e-07
1950,0.0001987955329241231,1.0490448585999599e-07,1.3893477225833197e-08,1.0490448585999599e-07
1951,0.0001970411269992058,1.0673956093601841e-07,1.3759018940057949e-08,1.0673956093601841e-07
1952,0.00019509652546340867,1.0397087330764926e-07,1.2990236188313377e-08,1.0397087330764926e-07
1953,0.00019205495066541647,9.268256815987894e-08,1.3169578189880277e-08,9.268256815987894e-08
1954,0.00019102105371920125,9.786366612323555e-08,1.2576730514167269e-08,9.786366612323555e-08
1955,0.0001867689736952473,9.490713231181352e-08,1.207121894505495e-08,9.490713231181352e-08
1956,0.0001846180426322722,9.87845822919553e-08,1.1392801876500665e-08,9.87845822919553e-08
1957,0.00018094649255674864,9.577482781456378e-08,1.147196724917064e-08,9.577482781456378e-08
1958,0.00017641076036462828,9.15125773255048e-08,1.0969721385224927e-08,9.15125773255048e-08
1959,0.00017284054982675507,9.290213804596143e-08,1.1134927392829143e-08,9.290213804596143e-08
1960,0.0001700086348656831,9.161006581897319e-08,1.0219180422512051e-08,9.161006581897319e-08
1961,0.00016671624325681478,8.535540274579034e-08,9.763972614556288e-09,8.535540274579034e-08
1962,0.00016529064825070755,8.707691482153937e-08,9.494159807538999e-09,8.707691482153937e-08
1963,0.00016104716009327343,8.59382599368733e-08,9.771970470901742e-09,8.59382599368733e-08
1964,0.00016002090913908823,9.352347214124685e-08,9.400563946318892e-09,9.352347214124685e-08
1965,0.00015785803719024573,1.003068104767278e-07,8.77846734986016e-09,1.003068104767278e-07
1966,0.00015650052020126686,1.0123038103009613e-07,8.68084410703724e-09,1.0123038103009613e-07
1967,0.00015475472901016474,1.1064893458621685e-07,8.643197522774569e-09,1.1064893458621685e-07
1968,0.00015374835597218147,1.1793831232255667e-07,8.455694430356938e-09,1.1793831232255667e-07
1969,0.00015224299360332743,1.1839438737329796e-07,8.494791346537665e-09,1.1839438737329796e-07
1970,0.00015346941446685896,1.1711576572029766e-07,8.356619459907018e-09,1.1711576572029766e-07
1971,0.00015274788685409085,1.0913103665188828e-07,8.162289193742417e-09,1.0913103665188828e-07
1972,0.0001523865108278447,1.0547165832771757e-07,8.201421446735985e-09,1.0547165832771757e-07
1973,0.0001514023876682456,9.97321448283271e-08,7.87042691336686e-09,9.97321448283271e-08
1974,0.00015105243905314377,9.84000497591556e-08,7.628258786545367e-09,9.84000497591556e-08
1975,0.00014942999613205238,8.459164441936601e-08,7.577775232700138e-09,8.459164441936601e-08
1976,0.00014795139681414833,8.185238747111206e-08,7.225708602882313e-09,8.185238747111206e-08
1977,0.0001449995387312291,7.791170629291497e-08,6.626119081991939e-09,7.791170629291497e-08
1978,0.00014341380197687874,7.428629292657466e-08,6.034487956948656e-09,7.428629292657466e-08
1979,0.00014158645145861165,6.967307543602277e-08,5.603450846182665e-09,6.967307543602277e-08
1980,0.00013966536373897855,6.902390836671657e-08,5.278163747338535e-09,6.902390836671657e-08
1981,0.00013768512248394212,5.8276886047029363e-08,4.92662456861938e-09,5.8276886047029363e-08
1982,0.0001361041546000966,5.7985320418245985e-08,4.59436311217587e-09,5.7985320418245985e-08
1983,0.00013523044721556028,5.454706959134066e-08,4.612602744202832e-09,5.454706959134066e-08
1984,0.0001341322557501761,5.4605402104763405e-08,4.46559950922116e-09,5.4605402104763405e-08
1985,0.00013248435113512511,5.59049147292561e-08,4.575333382003269e-09,5.59049147292561e-08
1986,0.00013195434127867754,5.558835169949816e-08,4.5590787018617056e-09,5.558835169949816e-08
1987,0.00013143119992621775,5.853893623809979e-08,4.429409727890743e-09,5.853893623809979e-08
1988,0.0001307421875286049,5.906480688671374e-08,4.407497287774374e-09,5.906480688671374e-08
1989,0.00013059900084044784,5.991833162966032e-08,4.479019377612303e-09,5.991833162966032e-08
1990,0.00013035948047347899,5.914108161927548e-08,4.3926902115742905e-09,5.914108161927548e-08
1991,0.00013012336525467357,5.926045482900528e-08,4.5508766913623535e-09,5.926045482900528e-08
1992,0.00012977652035520544,6.445000013042903e-08,4.3552836892502e-09,6.445000013042903e-08
1993,0.00012946886792113737,8.081344964645204e-08,4.285701254198264e-09,8.081344964645204e-08
1994,0.00013024760327035828,8.380219032996397e-08,4.311683391275015e-09,8.380219032996397e-08
1995,0.00012995298935233483,8.861943712190623e-08,4.201004116006451e-09,8.861943712190623e-08
1996,0.00012992786027358046,9.578992989288184e-08,4.342114033408149e-09,9.578992989288184e-08
1997,0.00012982909850377058,1.020063617066366e-07,4.237982409449614e-09,1.020063617066366e-07
1998,0.00012969914366424616,1.0587810805873232e-07,4.591614326849529e-09,1.0587810805873232e-07
1999,0.00012873576322038258,9.786111781246681e-08,4.6404930691729925e-09,9.786111781246681e-08
2000,0.00012779642773758887,8.630548009591621e-08,4.68182648205584e-09,8.630548009591621e-08
2001,0.00012591347643007924,7.985559083830854e-08,4.707582260518198e-09,7.985559083830854e-08
2002,0.00012489380917811234,7.427247997579148e-08,4.759015657741981e-09,7.427247997579148e-08
2003,0.0001230380159021089,6.684589948235953e-08,4.405126771292853e-09,6.684589948235953e-08
2004,0.00012138536944153852,6.457611131541593e-08,5.151964664408735e-09,6.457611131541593e-08
2005,0.0001204030164184847,6.199518358991035e-08,4.6552714381777244e-09,6.199518358991035e-08
2006,0.00012003452346626935,6.431100274539858e-08,5.1585311577895254e-09,6.431100274539858e-08
2007,0.00011955075232045991,6.138100059972982e-08,5.106405996459427e-09,6.138100059972982e-08
2008,0.00011920306860702112,6.58222454319457e-08,4.970143883755083e-09,6.58222454319457e-08
2009,0.00011742109823639371,7.253151882277312e-08,5.847988093776735e-09,7.253151882277312e-08
2010,0.00011546757117944903,7.721176028699769e-08,6.25681988759246e-09,7.721176028699769e-08
2011,0.00011554885505964714,7.692764875904296e-08,5.383528194664271e-09,7.692764875904296e-08
2012,0.00011459404985154314,6.688992953180722e-08,5.5433291290540865e-09,6.688992953180722e-08
2013,0.00011294176303116339,6.008556839377985e-08,4.797618905324644e-09,6.008556839377985e-08
2014,0.00011109997181587719,5.098518680262438e-08,4.585096223332284e-09,5.098518680262438e-08
2015,0.0001086890884575301,3.973962879401581e-08,4.292019803056998e-09,3.973962879401581e-08
2016,0.00010856651143902647,2.81824564320386e-08,3.1777275255606696e-09,2.81824564320386e-08
2017,0.00010933683006442152,1.818790444178357e-08,2.6947917786124265e-09,1.818790444178357e-08
2018,0.00010747524211183191,8.08584692535419e-09,2.6618067971995173e-09,8.08584692535419e-09
2019,0.00010578761612123344,8.135566331723965e-09,2.0563724334454747e-09,8.135566331723965e-09
