ngram,gold,gld,gold,gold
1822,9.867436996760912e-05,1.0212699765231394e-08,9.867436996760912e-05,9.867436996760912e-05
1823,9.531584510114044e-05,1.014565561722033e-08,9.531584510114044e-05,9.531584510114044e-05
1824,9.610971028450876e-05,1.082390291681382e-08,9.610971028450876e-05,9.610971028450876e-05
1825,9.542893115264763e-05,1.1216677237817813e-08,9.542893115264763e-05,9.542893115264763e-05
1826,9.482486556018037e-05,1.0898685255865205e-08,9.482486556018037e-05,9.482486556018037e-05
1827,9.419903549964406e-05,1.0175628149612846e-08,9.419903549964406e-05,9.419903549964406e-05
1828,9.514969237248547e-05,9.221073492073271e-09,9.514969237248547e-05,9.514969237248547e-05
1829,9.198418203076082e-05,7.841459925828076e-09,9.198418203076082e-05,9.198418203076082e-05
1830,8.982641364647341e-05,1.0580085759873522e-08,8.982641364647341e-05,8.982641364647341e-05
1831,8.980568756149816e-05,1.0281614797642241e-08,8.980568756149816e-05,8.980568756149816e-05
1832,8.6464942017171e-05,9.57224039715194e-09,8.6464942017171e-05,8.6464942017171e-05
1833,8.456680578612057e-05,9.376997147013201e-09,8.456680578612057e-05,8.456680578612057e-05
1834,8.497384468293083e-05,8.912712472814682e-09,8.497384468293083e-05,8.497384468293083e-05
1835,8.301009282669318e-05,9.4195585300026e-09,8.301009282669318e-05,8.301009282669318e-05
1836,8.359658698152219e-05,9.603189164510338e-09,8.359658698152219e-05,8.359658698152219e-05
1837,8.453205269428768e-05,6.6071367424821605e-09,8.453205269428768e-05,8.453205269428768e-05
1838,8.369992740751644e-05,6.0964879493902964e-09,8.369992740751644e-05,8.369992740751644e-05
1839,8.495477543744658e-05,5.917658299888931e-09,8.495477543744658e-05,8.495477543744658e-05
1840,8.528003568894096e-05,5.910536694995829e-09,8.528003568894096e-05,8.528003568894096e-05
1841,8.472247697812106e-05,6.378779472880427e-09,8.472247697812106e-05,8.472247697812106e-05
1842,8.494269942665207e-05,6.4531771037934504e-09,8.494269942665207e-05,8.494269942665207e-05
1843,8.567444664160056e-05,6.236648213737388e-09,8.567444664160056e-05,8.567444664160056e-05
1844,8.565049314971216e-05,8.836184292196743e-09,8.565049314971216e-05,8.565049314971216e-05
1845,8.643502535830651e-05,9.169137893394463e-09,8.643502535830651e-05,8.643502535830651e-05
1846,8.774439421748477e-05,9.520072032285855e-09,8.774439421748477e-05,8.774439421748477e-05
1847,9.008573293353297e-05,9.204114613327517e-09,9.008573293353297e-05,9.008573293353297e-05
1848,9.121328496673544e-05,9.02945324859112e-09,9.121328496673544e-05,9.121328496673544e-05
1849,9.478484779330236e-05,1.0051845007146604e-08,9.478484779330236e-05,9.478484779330236e-05
1850,9.834397392946162e-05,1.1016920582156736e-08,9.834397392946162e-05,9.834397392946162e-05
1851,0.00010021685115394316,8.478503867235889e-09,0.00010021685115394316,0.00010021685115394316
1852,0.00010111242798822267,7.936536507356453e-09,0.00010111242798822267,0.00010111242798822267
1853,0.00010101079117573266,7.841234138185525e-09,0.00010101079117573266,0.00010101079117573266
1854,0.00010149045140549009,7.932101895948205e-09,0.00010149045140549009,0.00010149045140549009
1855,0.00010195271689943703,8.21213757313493e-09,0.00010195271689943703,0.00010195271689943703
1856,0.00010120217068885853,7.718779583752524e-09,0.00010120217068885853,0.00010120217068885853
1857,9.927287776788165e-05,7.1129641224639985e-09,9.927287776788165e-05,9.927287776788165e-05
1858,9.768355708469503e-05,6.505934552996402e-09,9.768355708469503e-05,9.768355708469503e-05
1859,9.755146727132211e-05,8.510069189020847e-09,9.755146727132211e-05,9.755146727132211e-05
1860,9.849366324488074e-05,8.533541587648789e-09,9.849366324488074e-05,9.849366324488074e-05
1861,9.856599873663592e-05,8.849260594142753e-09,9.856599873663592e-05,9.856599873663592e-05
1862,9.806148279624592e-05,9.254333648606966e-09,9.806148279624592e-05,9.806148279624592e-05
1863,9.685985527799598e-05,8.767825862169128e-09,9.685985527799598e-05,9.685985527799598e-05
1864,9.834085878018024e-05,9.786253743878807e-09,9.834085878018024e-05,9.834085878018024e-05
1865,0.00010130108213551077,1.0077276981133667e-08,0.00010130108213551077,0.00010130108213551077
1866,0.0001034712269236999,8.496544610738153e-09,0.0001034712269236999,0.0001034712269236999
1867,0.00010513866852436746,8.45351255662763e-09,0.00010513866852436746,0.00010513866852436746
1868,0.000104329150677326,8.366123032439127e-09,0.000104329150677326,0.000104329150677326
1869,0.00010489397703037997,7.51855745915821e-09,0.00010489397703037997,0.00010489397703037997
1870,0.00010590654294771542,7.788657147805062e-09,0.00010590654294771542,0.00010590654294771542
1871,0.00010527261058866446,7.331533538998006e-09,0.00010527261058866446,0.00010527261058866446
1872,0.00010369544283353857,7.193957873852241e-09,0.00010369544283353857,0.00010369544283353857
1873,0.00010429082509030454,6.964245180540729e-09,0.00010429082509030454,0.00010429082509030454
1874,0.00010395657591288909,7.162580116317128e-09,0.00010395657591288909,0.00010395657591288909
1875,0.00010784268566307478,7.259828547846934e-09,0.00010784268566307478,0.00010784268566307478
1876,0.00010912577792104068,7.658910077574482e-09,0.00010912577792104068,0.00010912577792104068
1877,0.00010941150789481721,7.4126995969996705e-09,0.00010941150789481721,0.00010941150789481721
1878,0.00010937523308842043,7.1579596218539015e-09,0.00010937523308842043,0.00010937523308842043
1879,0.00011030560355201098,8.07989180324447e-09,0.00011030560355201098,0.00011030560355201098
1880,0.00010799367217779425,9.328723381076185e-09,0.00010799367217779425,0.00010799367217779425
1881,0.00010542124073253945,9.304429036762128e-09,0.00010542124073253945,0.00010542124073253945
1882,0.0001016655400495178,9.906621364511433e-09,0.0001016655400495178,0.0001016655400495178
1883,0.00010115316295663693,9.983531144643263e-09,0.00010115316295663693,0.00010115316295663693
1884,0.00010182113640309711,1.0103276945220126e-08,0.00010182113640309711,0.00010182113640309711
1885,0.00010205591492454655,1.0052292078098292e-08,0.00010205591492454655,0.00010205591492454655
1886,0.00010074780376661303,9.619628902969777e-09,0.00010074780376661303,0.00010074780376661303
1887,0.00010180633294761979,8.063678169634159e-09,0.00010180633294761979,0.00010180633294761979
1888,0.00010284034630915682,8.083876108193927e-09,0.00010284034630915682,0.00010284034630915682
1889,0.00010529784360967045,8.256711568423368e-09,0.00010529784360967045,0.00010529784360967045
1890,0.00011008941406284325,7.928227788564105e-09,0.00011008941406284325,0.00011008941406284325
1891,0.00011262135064628507,8.186902901639672e-09,0.00011262135064628507,0.00011262135064628507
1892,0.00011732787035206067,8.371450263159171e-09,0.00011732787035206067,0.00011732787035206067
1893,0.00012538897655239061,8.905284446366783e-09,0.00012538897655239061,0.00012538897655239061
1894,0.0001289010126908709,1.1053189601690455e-08,0.0001289010126908709,0.0001289010126908709
1895,0.00013341164075037732,1.1791644486233314e-08,0.00013341164075037732,0.00013341164075037732
1896,0.0001337786182245639,1.160022757216796e-08,0.0001337786182245639,0.0001337786182245639
1897,0.00013012518008638705,1.2133430768049687e-08,0.00013012518008638705,0.00013012518008638705
1898,0.00012733573696875413,1.1750424125775031e-08,0.00012733573696875413,0.00012733573696875413
1899,0.0001229674547045891,1.1439138652186948e-08,0.0001229674547045891,0.0001229674547045891
1900,0.00011642601540578263,1.1373902327907866e-08,0.00011642601540578263,0.00011642601540578263
1901,0.00011316513700876385,9.490944538218367e-09,0.00011316513700876385,0.00011316513700876385
1902,0.00010897415008262865,8.235877947880356e-09,0.00010897415008262865,0.00010897415008262865
1903,0.00010690538433014549,7.860232020817648e-09,0.00010690538433014549,0.00010690538433014549
1904,0.00010480521242633196,7.687713259636147e-09,0.00010480521242633196,0.00010480521242633196
1905,0.00010404087931549708,7.841919938808165e-09,0.00010404087931549708,0.00010404087931549708
1906,0.00010371367222562964,8.446295409113093e-09,0.00010371367222562964,0.00010371367222562964
1907,0.00010240873130637087,1.0639247514733694e-08,0.00010240873130637087,0.00010240873130637087
1908,0.00010119526476566014,1.0835935006424182e-08,0.00010119526476566014,0.00010119526476566014
1909,9.899971753059487e-05,1.1763018749531641e-08,9.899971753059487e-05,9.899971753059487e-05
1910,9.873671349071498e-05,1.1904432487394193e-08,9.873671349071498e-05,9.873671349071498e-05
1911,9.668784852172913e-05,1.1843862906297481e-08,9.668784852172913e-05,9.668784852172913e-05
1912,9.399751538044907e-05,1.1796653178107265e-08,9.399751538044907e-05,9.399751538044907e-05
1913,9.154407390659409e-05,1.1360392245965808e-08,9.154407390659409e-05,9.154407390659409e-05
1914,8.884497323638893e-05,8.8815487028374e-09,8.884497323638893e-05,8.884497323638893e-05
1915,8.63372115418315e-05,8.869200865798836e-09,8.63372115418315e-05,8.63372115418315e-05
1916,8.570498279628478e-05,9.33270895485196e-09,8.570498279628478e-05,8.570498279628478e-05
1917,8.450070994773082e-05,9.29679787122138e-09,8.450070994773082e-05,8.450070994773082e-05
1918,8.517191703763924e-05,1.0365566563815979e-08,8.517191703763924e-05,8.517191703763924e-05
1919,8.755809020450605e-05,1.231033268973241e-08,8.755809020450605e-05,8.755809020450605e-05
1920,8.910581111974482e-05,1.2378379464296683e-08,8.910581111974482e-05,8.910581111974482e-05
1921,9.149753688169377e-05,1.438118652734894e-08,9.149753688169377e-05,9.149753688169377e-05
1922,9.496173879597336e-05,1.7122443653404063e-08,9.496173879597336e-05,9.496173879597336e-05
1923,9.733092779892363e-05,1.604247629976336e-08,9.733092779892363e-05,9.733092779892363e-05
1924,9.837433961885316e-05,1.6160037752399603e-08,9.837433961885316e-05,9.837433961885316e-05
1925,9.901510410210384e-05,1.6921773569679643e-08,9.901510410210384e-05,9.901510410210384e-05
1926,9.806010971910187e-05,1.5248404190109406e-08,9.806010971910187e-05,9.806010971910187e-05
1927,9.896921463743118e-05,1.583871332501628e-08,9.896921463743118e-05,9.896921463743118e-05
1928,0.00010028611411274011,1.3918224287376039e-08,0.00010028611411274011,0.00010028611411274011
1929,0.00010393509416774447,1.2029712591145523e-08,0.00010393509416774447,0.00010393509416774447
1930,0.00010858385940082371,1.2109443099055689e-08,0.00010858385940082371,0.00010858385940082371
1931,0.00011307011404174514,1.2143055830701347e-08,0.00011307011404174514,0.00011307011404174514
1932,0.00011605396970740653,1.0523691251762557e-08,0.00011605396970740653,0.00011605396970740653
1933,0.000117524696439172,1.1904961080436545e-08,0.000117524696439172,0.000117524696439172
1934,0.00011767228819995321,1.242309061970965e-08,0.00011767228819995321,0.00011767228819995321
1935,0.00011474851219515716,1.2165638147670116e-08,0.00011474851219515716,0.00011474851219515716
1936,0.00010817708139906504,1.1310922230580088e-08,0.00010817708139906504,0.00010817708139906504
1937,0.00010128678903648896,1.253818052556913e-08,0.00010128678903648896,0.00010128678903648896
1938,9.27350327921366e-05,1.3470189535220406e-08,9.27350327921366e-05,9.27350327921366e-05
1939,8.510188386675768e-05,1.3044854212702311e-08,8.510188386675768e-05,8.510188386675768e-05
1940,7.955184368516452e-05,1.1059134179853508e-08,7.955184368516452e-05,7.955184368516452e-05
1941,7.358364798294912e-05,9.732661026313444e-09,7.358364798294912e-05,7.358364798294912e-05
1942,6.992552932518135e-05,9.418601834961952e-09,6.992552932518135e-05,6.992552932518135e-05
1943,6.665253645873495e-05,9.984340782714135e-09,6.665253645873495e-05,6.665253645873495e-05
1944,6.369203141990251e-05,9.535432443641412e-09,6.369203141990251e-05,6.369203141990251e-05
1945,6.309331885339426e-05,8.369535350486298e-09,6.309331885339426e-05,6.309331885339426e-05
1946,6.460787907209513e-05,2.4981101822062002e-08,6.460787907209513e-05,6.460787907209513e-05
1947,6.498490984085947e-05,2.567355413976965e-08,6.498490984085947e-05,6.498490984085947e-05
1948,6.466778566911151e-05,2.602500418344026e-08,6.466778566911151e-05,6.466778566911151e-05
1949,6.416756566198143e-05,2.6112267142203953e-08,6.416756566198143e-05,6.416756566198143e-05
1950,6.357423730410769e-05,2.650193131614742e-08,6.357423730410769e-05,6.357423730410769e-05
1951,6.276001607017991e-05,2.6084935481459785e-08,6.276001607017991e-05,6.276001607017991e-05
1952,6.061573055506285e-05,2.6119895579768126e-08,6.061573055506285e-05,6.061573055506285e-05
1953,5.823572116371777e-05,9.72335964125445e-09,5.823572116371777e-05,5.823572116371777e-05
1954,5.615979534923099e-05,9.821594077712753e-09,5.615979534923099e-05,5.615979534923099e-05
1955,5.528900874196552e-05,9.910836468967382e-09,5.528900874196552e-05,5.528900874196552e-05
1956,5.476101952288965e-05,1.0965908815917049e-08,5.476101952288965e-05,5.476101952288965e-05
1957,5.4079870356612704e-05,1.0040469662036294e-08,5.4079870356612704e-05,5.4079870356612704e-05
1958,5.354085858146261e-05,1.0259696711248774e-08,5.354085858146261e-05,5.354085858146261e-05
1959,5.4262228202008244e-05,1.19715346207678e-08,5.4262228202008244e-05,5.4262228202008244e-05
1960,5.481776731487896e-05,1.2599879615850438e-08,5.481776731487896e-05,5.481776731487896e-05
1961,5.518892274786984e-05,1.2997146089536012e-08,5.518892274786984e-05,5.518892274786984e-05
1962,5.65926030893544e-05,1.520262544423596e-08,5.65926030893544e-05,5.65926030893544e-05
1963,5.679962123394944e-05,1.6373043492429977e-08,5.679962123394944e-05,5.679962123394944e-05
1964,5.734845243361113e-05,2.2973825762408395e-08,5.734845243361113e-05,5.734845243361113e-05
1965,5.900600340932475e-05,2.417864765545476e-08,5.900600340932475e-05,5.900600340932475e-05
1966,5.875260103493929e-05,2.290298363659206e-08,5.875260103493929e-05,5.875260103493929e-05
1967,5.741488764345247e-05,2.513796396438498e-08,5.741488764345247e-05,5.741488764345247e-05
1968,5.6529381773933505e-05,2.6496639549122847e-08,5.6529381773933505e-05,5.6529381773933505e-05
1969,5.419469796054598e-05,2.564112173380246e-08,5.419469796054598e-05,5.419469796054598e-05
1970,5.266379698046616e-05,2.5434018320018888e-08,5.266379698046616e-05,5.266379698046616e-05
1971,5.0788964602231446e-05,1.929260776531042e-08,5.0788964602231446e-05,5.0788964602231446e-05
1972,4.7257528681906737e-05,1.784530301307541e-08,4.7257528681906737e-05,4.7257528681906737e-05
1973,4.5405952862763244e-05,1.823939107684477e-08,4.5405952862763244e-05,4.5405952862763244e-05
1974,4.3517101273339775e-05,1.5600137816461157e-08,4.3517101273339775e-05,4.3517101273339775e-05
1975,4.2402445875008456e-05,1.363546240997136e-08,4.2402445875008456e-05,4.2402445875008456e-05
1976,4.163829830109275e-05,1.194840379018355e-08,4.163829830109275e-05,4.163829830109275e-05
1977,4.150265834011536e-05,1.0562687994105805e-08,4.150265834011536e-05,4.150265834011536e-05
1978,4.1347676285243195e-05,1.0870941226569033e-08,4.1347676285243195e-05,4.1347676285243195e-05
1979,4.184693794481323e-05,1.0812045227380298e-08,4.184693794481323e-05,4.184693794481323e-05
1980,4.216588058625348e-05,1.0372739365850845e-08,4.216588058625348e-05,4.216588058625348e-05
1981,4.283077734206537e-05,1.0254210433150287e-08,4.283077734206537e-05,4.283077734206537e-05
1982,4.2861681972031617e-05,1.1466395198413335e-08,4.2861681972031617e-05,4.2861681972031617e-05
1983,4.30392002661912e-05,1.3506602185892852e-08,4.30392002661912e-05,4.30392002661912e-05
1984,4.2944684017649184e-05,1.5811919139098662e-08,4.2944684017649184e-05,4.2944684017649184e-05
1985,4.2837750827727306e-05,1.6360056801342386e-08,4.2837750827727306e-05,4.2837750827727306e-05
1986,4.256588830945215e-05,1.850089782960497e-08,4.256588830945215e-05,4.256588830945215e-05
1987,4.2240302718710154e-05,2.0385729548877407e-08,4.2240302718710154e-05,4.2240302718710154e-05
1988,4.2271455770657796e-05,2.3887993043964732e-08,4.2271455770657796e-05,4.2271455770657796e-05
1989,4.259055432547549e-05,2.4804896422584274e-08,4.259055432547549e-05,4.259055432547549e-05
1990,4.2509616572975316e-05,2.5270901308057806e-08,4.2509616572975316e-05,4.2509616572975316e-05
1991,4.2139377910643816e-05,2.628357417425572e-08,4.2139377910643816e-05,4.2139377910643816e-05
1992,4.184459872444027e-05,2.9610496911556894e-08,4.184459872444027e-05,4.184459872444027e-05
1993,4.198326548378516e-05,3.083077742311551e-08,4.198326548378516e-05,4.198326548378516e-05
1994,4.225480474165774e-05,3.3319112294602094e-08,4.225480474165774e-05,4.225480474165774e-05
1995,4.22812305000012e-05,3.4234849114308675e-08,4.22812305000012e-05,4.22812305000012e-05
1996,4.2488416511332616e-05,3.9012568160095336e-08,4.2488416511332616e-05,4.2488416511332616e-05
1997,4.292096647467198e-05,4.173652509312628e-08,4.292096647467198e-05,4.292096647467198e-05
1998,4.328048297403646e-05,4.178377415493222e-08,4.328048297403646e-05,4.328048297403646e-05
1999,4.361129530090173e-05,3.855881100126421e-08,4.361129530090173e-05,4.361129530090173e-05
2000,4.3786264931051324e-05,3.6873420380548593e-08,4.3786264931051324e-05,4.3786264931051324e-05
2001,4.421991928081427e-05,3.3027094456120465e-08,4.421991928081427e-05,4.421991928081427e-05
2002,4.4756248306449766e-05,3.111127228854522e-08,4.4756248306449766e-05,4.4756248306449766e-05
2003,4.544806610543414e-05,2.6495519429252975e-08,4.544806610543414e-05,4.544806610543414e-05
2004,4.608982427661041e-05,2.4218602488547602e-08,4.608982427661041e-05,4.608982427661041e-05
2005,4.7308174024302776e-05,2.168154823932257e-08,4.7308174024302776e-05,4.7308174024302776e-05
2006,4.8577290207114334e-05,2.0188114037620964e-08,4.8577290207114334e-05,4.8577290207114334e-05
2007,4.966606918190207e-05,1.8174971622946553e-08,4.966606918190207e-05,4.966606918190207e-05
2008,5.068034546898811e-05,1.7373984282999444e-08,5.068034546898811e-05,5.068034546898811e-05
2009,5.145548545572508e-05,1.700717649250854e-08,5.145548545572508e-05,5.145548545572508e-05
2010,5.188115911940778e-05,1.539626711836003e-08,5.188115911940778e-05,5.188115911940778e-05
2011,5.259623659575092e-05,1.1889476006895653e-08,5.259623659575092e-05,5.259623659575092e-05
2012,5.3038218798714555e-05,1.0131684063147922e-08,5.3038218798714555e-05,5.3038218798714555e-05
2013,5.320963412356962e-05,9.604717085157484e-09,5.320963412356962e-05,5.320963412356962e-05
2014,5.459779328832935e-05,9.193373491050189e-09,5.459779328832935e-05,5.459779328832935e-05
2015,5.518763334423836e-05,8.243658263954297e-09,5.518763334423836e-05,5.518763334423836e-05
2016,5.6101521684987734e-05,5.5176577592622576e-09,5.6101521684987734e-05,5.6101521684987734e-05
2017,5.67763636354357e-05,4.0921472876931375e-09,5.67763636354357e-05,5.67763636354357e-05
2018,5.733291109208949e-05,4.189148228306294e-09,5.733291109208949e-05,5.733291109208949e-05
2019,5.792639331048122e-05,4.208512760506267e-09,5.792639331048122e-05,5.792639331048122e-05
