ngram,news,nes,new,news
1796,2.7321399102220312e-05,1.080645720971266e-06,0.00040481598781687874,2.7321399102220312e-05
1797,2.8064538387947584e-05,1.0769324652366258e-06,0.00040415324786278816,2.8064538387947584e-05
1798,2.885168994128305e-05,1.051884323390238e-06,0.0004063785350548902,2.885168994128305e-05
1799,2.937654452190535e-05,1.0332079390147037e-06,0.0004079759819433093,2.937654452190535e-05
1800,2.9735544428279225e-05,1.0009131869992416e-06,0.0004063968870988382,2.9735544428279225e-05
1801,2.991958250017238e-05,6.242637238886215e-07,0.0004083298845216632,2.991958250017238e-05
1802,3.0220180893333497e-05,6.062557693959596e-07,0.0004067097116993474,3.0220180893333497e-05
1803,3.117271314424995e-05,7.435646531510949e-07,0.0004035233245563826,3.117271314424995e-05
1804,3.015339669738231e-05,7.792886711805685e-07,0.0004049877087319536,3.015339669738231e-05
1805,3.121708557176005e-05,8.091958615555736e-07,0.00040169432343515964,3.121708557176005e-05
1806,3.0965744891935696e-05,8.258389893204107e-07,0.0003941479288706822,3.0965744891935696e-05
1807,3.087114029247979e-05,8.445397270406829e-07,0.0003911493861648653,3.087114029247979e-05
1808,3.069718513870612e-05,8.479287966370716e-07,0.0003898523448567305,3.069718513870612e-05
1809,3.043637687889194e-05,8.259136734523054e-07,0.0003870735859631428,3.043637687889194e-05
1810,3.0000044716871344e-05,7.092218246335895e-07,0.00038651875469700566,3.0000044716871344e-05
1811,3.0414691147078493e-05,6.804680440706891e-07,0.0003837627841026655,3.0414691147078493e-05
1812,2.8755769952632753e-05,6.557513805611441e-07,0.0003844900638796389,2.8755769952632753e-05
1813,2.9330647001708193e-05,6.478978126064508e-07,0.0003853135318162718,2.9330647001708193e-05
1814,2.9140761138738265e-05,6.21861504766587e-07,0.00038640727455328615,2.9140761138738265e-05
1815,2.7931854544606593e-05,5.907708222301673e-07,0.0003867785438030426,2.7931854544606593e-05
1816,2.7117036422298823e-05,5.917508920967001e-07,0.00038687456149740944,2.7117036422298823e-05
1817,2.7513709418209536e-05,5.674981764514087e-07,0.00038482116984336505,2.7513709418209536e-05
1818,2.8131410155245768e-05,5.356155311021991e-07,0.00037841565790586174,2.8131410155245768e-05
1819,2.80370498200812e-05,5.495487950416386e-07,0.00037601215548680296,2.80370498200812e-05
1820,2.776312196926613e-05,5.412461559574564e-07,0.00037762130211506573,2.776312196926613e-05
1821,2.7759617556252385e-05,5.374174512391099e-07,0.0003748986387758383,2.7759617556252385e-05
1822,2.8631052503312405e-05,5.368465281208046e-07,0.000374179520544463,2.8631052503312405e-05
1823,2.935281346643543e-05,5.212151847899804e-07,0.0003757739988421755,2.935281346643543e-05
1824,2.905234422152197e-05,5.104155767250112e-07,0.00037594511273450086,2.905234422152197e-05
1825,2.7789886059638646e-05,5.090134038709948e-07,0.0003791778996985938,2.7789886059638646e-05
1826,2.794179220342942e-05,4.6734663783354335e-07,0.00037902939948253334,2.794179220342942e-05
1827,2.723653181289722e-05,4.437432932848294e-07,0.00037892619729973376,2.723653181289722e-05
1828,2.660795715720659e-05,4.270988337598932e-07,0.0003811775781546852,2.660795715720659e-05
1829,2.532288350006898e-05,4.177815558900225e-07,0.00037947334515463026,2.532288350006898e-05
1830,2.5211883049840772e-05,4.068151651738715e-07,0.00037793047626369765,2.5211883049840772e-05
1831,2.4206776548193636e-05,3.942408974515794e-07,0.00037773333938925395,2.4206776548193636e-05
1832,2.3910218390353422e-05,3.806841440174529e-07,0.0003802124494021492,2.3910218390353422e-05
1833,2.3491554851976355e-05,3.890291192679537e-07,0.00038298599455239516,2.3491554851976355e-05
1834,2.3640512154088356e-05,3.8358572445369124e-07,0.00038535663458917824,2.3640512154088356e-05
1835,2.4057226775247337e-05,4.0771253192620603e-07,0.0003849198526170637,2.4057226775247337e-05
1836,2.5176070266752504e-05,4.073179492739395e-07,0.00038666145909311514,2.5176070266752504e-05
1837,2.5445124005532955e-05,4.126241403160488e-07,0.00038947732121284517,2.5445124005532955e-05
1838,2.6197264690251488e-05,4.263356255965586e-07,0.0003925423121212849,2.6197264690251488e-05
1839,2.693110582185909e-05,4.3412043331565134e-07,0.00039117669803090394,2.693110582185909e-05
1840,2.765123151350833e-05,4.315755859352066e-07,0.00039071764747079996,2.765123151350833e-05
1841,2.807204457764913e-05,4.508627569066448e-07,0.00038983030494169464,2.807204457764913e-05
1842,2.834268811316828e-05,4.481890698571078e-07,0.0003922090774202453,2.834268811316828e-05
1843,2.825785694377763e-05,4.5390155735601313e-07,0.0003947162102641804,2.825785694377763e-05
1844,2.8139945633094093e-05,4.5668383157655104e-07,0.00039755533465982547,2.8139945633094093e-05
1845,2.8599912184290588e-05,4.5651589581601524e-07,0.000399643272560622,2.8599912184290588e-05
1846,2.8976795874768868e-05,4.853502965878371e-07,0.00040362477635166476,2.8976795874768868e-05
1847,2.8840903334120022e-05,4.751861086203592e-07,0.00040643873840703497,2.8840903334120022e-05
1848,2.8539403241926004e-05,4.538910453837681e-07,0.0004098749694614006,2.8539403241926004e-05
1849,2.8631101356170673e-05,5.146262407963929e-07,0.0004104125629445272,2.8631101356170673e-05
1850,2.898758040308686e-05,5.105088892573154e-07,0.0004120228487798678,2.898758040308686e-05
1851,2.9252876889326478e-05,5.279394079999682e-07,0.000411805189547262,2.9252876889326478e-05
1852,2.9373082985070402e-05,5.264916832662234e-07,0.00041102516115643084,2.9373082985070402e-05
1853,2.941032185585105e-05,4.982385470546953e-07,0.0004099230282008648,2.941032185585105e-05
1854,3.010008263767564e-05,5.039930296594061e-07,0.0004104387023419674,3.010008263767564e-05
1855,3.0977861180352715e-05,5.382651774458022e-07,0.00040874826039985886,3.0977861180352715e-05
1856,3.1297247135496165e-05,4.854369178376925e-07,0.00041117804357782006,3.1297247135496165e-05
1857,3.145319195547407e-05,4.870390942609706e-07,0.00041062647609838417,3.145319195547407e-05
1858,3.183417668749046e-05,4.5987541495508465e-07,0.00041125011297741106,3.183417668749046e-05
1859,3.20683180429374e-05,5.805934262882926e-07,0.0004130825317198677,3.20683180429374e-05
1860,3.236624408080908e-05,5.684253088540052e-07,0.00041493004703495117,3.236624408080908e-05
1861,3.285674652683416e-05,5.607155953514718e-07,0.00041664891510403583,3.285674652683416e-05
1862,3.306439612060785e-05,5.307511149307434e-07,0.0004193941713310778,3.306439612060785e-05
1863,3.4023517530710835e-05,5.043372246810967e-07,0.000418852931553764,3.4023517530710835e-05
1864,3.428805991591487e-05,5.030463228195003e-07,0.00042087462913644103,3.428805991591487e-05
1865,3.4262289513467946e-05,5.053858720722409e-07,0.0004212366766296327,3.4262289513467946e-05
1866,3.4252287150593475e-05,3.894053658573934e-07,0.0004237090844461428,3.4252287150593475e-05
1867,3.4193172073823265e-05,3.958525017619e-07,0.00042445674521981606,3.4193172073823265e-05
1868,3.355597229009228e-05,4.0512019186930305e-07,0.00042551673167119067,3.355597229009228e-05
1869,3.296317793553628e-05,4.101674854999666e-07,0.0004244904682439353,3.296317793553628e-05
1870,3.210339309589472e-05,4.061787624972827e-07,0.00042778750815029653,3.210339309589472e-05
1871,3.176503560098354e-05,4.037380075975047e-07,0.00043022981429073425,3.176503560098354e-05
1872,3.170814592782075e-05,4.088061302809365e-07,0.00043208555767445693,3.170814592782075e-05
1873,3.1235739827804666e-05,4.033859966057207e-07,0.0004316427179479173,3.1235739827804666e-05
1874,3.113764900522905e-05,4.049931711896144e-07,0.0004335465491749346,3.113764900522905e-05
1875,3.068963581297014e-05,3.9990231519888244e-07,0.0004363078624010086,3.068963581297014e-05
1876,3.088957990777479e-05,3.963194460863763e-07,0.0004401735953121845,3.088957990777479e-05
1877,3.082810949958262e-05,4.024771921454625e-07,0.00044065004164752154,3.082810949958262e-05
1878,3.0914690796635114e-05,4.0773731565682934e-07,0.0004426022351253778,3.0914690796635114e-05
1879,3.071543947693759e-05,4.218595799037368e-07,0.00044454964310196895,3.071543947693759e-05
1880,3.0892894366323685e-05,4.4958043840129645e-07,0.0004478852788452059,3.0892894366323685e-05
1881,3.0819394721350234e-05,4.702213638146142e-07,0.00044890019593627324,3.0819394721350234e-05
1882,3.1173436322465674e-05,4.776533322521053e-07,0.00044856142319206683,3.1173436322465674e-05
1883,3.108633479444377e-05,4.805080574702256e-07,0.0004509326536208391,3.108633479444377e-05
1884,3.1159701393335126e-05,4.857495647619154e-07,0.00045181614612894397,3.1159701393335126e-05
1885,3.1015204253240623e-05,4.864214052499197e-07,0.0004527278485641416,3.1015204253240623e-05
1886,3.123594043635032e-05,4.919411448359565e-07,0.0004547551881322371,3.123594043635032e-05
1887,3.149760258176164e-05,4.7259788159083526e-07,0.0004579922533594072,3.149760258176164e-05
1888,3.146628634047894e-05,4.6189149673279773e-07,0.00046236870860281797,3.146628634047894e-05
1889,3.144777006777336e-05,4.599893332267259e-07,0.0004662889987230301,3.144777006777336e-05
1890,3.162770501928337e-05,4.58184331364464e-07,0.0004684211578153606,3.162770501928337e-05
1891,3.176586973755288e-05,4.511513468839569e-07,0.00047300888607943695,3.176586973755288e-05
1892,3.198443924442732e-05,4.6708607166172964e-07,0.00047568850069572885,3.198443924442732e-05
1893,3.209641987008841e-05,4.504248067860317e-07,0.00047929390400115935,3.209641987008841e-05
1894,3.198079035168381e-05,5.271562843388113e-07,0.00048037616735590357,3.198079035168381e-05
1895,3.2663318311928636e-05,5.230990365946906e-07,0.00048262021404557994,3.2663318311928636e-05
1896,3.39136178289274e-05,5.410181651248942e-07,0.00048565763531119695,3.39136178289274e-05
1897,3.467956256437381e-05,5.351170549212319e-07,0.00048782008733334284,3.467956256437381e-05
1898,3.499475392995269e-05,5.337191209621648e-07,0.0004908494135764028,3.499475392995269e-05
1899,3.499021581124647e-05,5.168529802241599e-07,0.0004955718925754939,3.499021581124647e-05
1900,3.4748116117303395e-05,5.195728322503003e-07,0.000499715529648321,3.4748116117303395e-05
1901,3.4792999420980255e-05,4.318493560211729e-07,0.0005028460374368089,3.4792999420980255e-05
1902,3.3988710388907096e-05,4.2496984065110155e-07,0.0005063832255213388,3.3988710388907096e-05
1903,3.2322368757117405e-05,4.483608506689052e-07,0.0005118884478828736,3.2322368757117405e-05
1904,3.105162405907842e-05,4.5021427500354806e-07,0.0005165416181885771,3.105162405907842e-05
1905,3.014628886636014e-05,4.588075585486097e-07,0.0005182768550834485,3.014628886636014e-05
1906,2.975700174699471e-05,4.5157138726738465e-07,0.0005203623441047966,2.975700174699471e-05
1907,2.9446167120892953e-05,4.4096512803142627e-07,0.0005213221718024995,2.9446167120892953e-05
1908,2.8859351264795157e-05,4.623746414316494e-07,0.0005226445999661726,2.8859351264795157e-05
1909,2.862434692880405e-05,4.5822482417991394e-07,0.0005242302182263561,2.862434692880405e-05
1910,2.8592845410457812e-05,4.144934767477285e-07,0.0005257098569667765,2.8592845410457812e-05
1911,2.901761659554073e-05,4.5117477855326017e-07,0.0005278459118146982,2.901761659554073e-05
1912,2.9409436008011524e-05,4.3673497884810786e-07,0.0005322773026169411,2.9409436008011524e-05
1913,2.9563180890233654e-05,4.392461099606797e-07,0.0005347701205339815,2.9563180890233654e-05
1914,3.02791699401236e-05,4.346348215936554e-07,0.0005388429770911378,3.02791699401236e-05
1915,3.1237141229212284e-05,4.112493213272371e-07,0.0005459722015075386,3.1237141229212284e-05
1916,3.201189844860762e-05,4.144759161915447e-07,0.0005536897972758327,3.201189844860762e-05
1917,3.299494216792352e-05,4.1259598252249165e-07,0.0005587880898799215,3.299494216792352e-05
1918,3.339032394121334e-05,3.7200531518725e-07,0.0005636900480437491,3.339032394121334e-05
1919,3.3880189221235923e-05,3.804401801841907e-07,0.0005677803170068987,3.3880189221235923e-05
1920,3.468521546372878e-05,3.7637203474462565e-07,0.0005682308193562287,3.468521546372878e-05
1921,3.493725775375164e-05,3.7837317888391097e-07,0.0005666634616708117,3.493725775375164e-05
1922,3.478109647403471e-05,3.7774153887377384e-07,0.0005622797429428569,3.478109647403471e-05
1923,3.515749267535284e-05,3.7360491741570255e-07,0.0005594267775969845,3.515749267535284e-05
1924,3.573507274268195e-05,3.719377567839339e-07,0.0005582835375597435,3.573507274268195e-05
1925,3.656108518563477e-05,3.749267908200896e-07,0.000559244812133589,3.656108518563477e-05
1926,3.73663855758163e-05,3.701444200032711e-07,0.0005622511879274887,3.73663855758163e-05
1927,3.7988229970713814e-05,3.74646893825619e-07,0.0005691651604138315,3.7988229970713814e-05
1928,3.84477165685634e-05,3.737468716735748e-07,0.0005742146999442152,3.84477165685634e-05
1929,3.9136587604714024e-05,3.723562055516335e-07,0.0005810935399495065,3.9136587604714024e-05
1930,3.9266473322641104e-05,3.7069255297085745e-07,0.0005841901376178223,3.9266473322641104e-05
1931,3.93948721466586e-05,3.6858987024450993e-07,0.0005887441470154694,3.93948721466586e-05
1932,3.918718773223061e-05,3.7120688034519844e-07,0.0005903756994354938,3.918718773223061e-05
1933,3.959464135862488e-05,3.741810904297641e-07,0.0005917830276302993,3.959464135862488e-05
1934,3.9897730208135075e-05,3.701838977576699e-07,0.0005947567988187075,3.9897730208135075e-05
1935,4.0382785040752166e-05,3.7275238794011655e-07,0.0006006724018204425,4.0382785040752166e-05
1936,4.091370699045781e-05,3.7322579617336616e-07,0.0006033182726241648,4.091370699045781e-05
1937,4.224387157591991e-05,3.909057803801781e-07,0.0006085291222137,4.224387157591991e-05
1938,4.2857935373571566e-05,3.982010119735995e-07,0.0006095031026883849,4.2857935373571566e-05
1939,4.469311794049905e-05,3.9973337249778395e-07,0.0006145111068950168,4.469311794049905e-05
1940,4.526533042995392e-05,4.052036948516096e-07,0.0006167178175279073,4.526533042995392e-05
1941,4.6267674146552705e-05,4.193605239574286e-07,0.0006224251368881337,4.6267674146552705e-05
1942,4.6884129655414396e-05,4.3500683334838997e-07,0.0006284253738288369,4.6884129655414396e-05
1943,4.72985754770759e-05,4.3853041883526854e-07,0.0006370032788254321,4.72985754770759e-05
1944,4.688021311137293e-05,4.3103411176811536e-07,0.0006435544512766812,4.688021311137293e-05
1945,4.7010951675474644e-05,4.336034546018449e-07,0.0006518249283544719,4.7010951675474644e-05
1946,4.554059341899119e-05,4.2980578232995216e-07,0.0006540587138650673,4.554059341899119e-05
1947,4.4747391387188274e-05,4.274322853754191e-07,0.0006588235763566834,4.4747391387188274e-05
1948,4.363862899481319e-05,4.2004830090393496e-07,0.0006614075557860945,4.363862899481319e-05
1949,4.300243589178925e-05,4.098689154424002e-07,0.0006626138679816254,4.300243589178925e-05
1950,4.214756700093858e-05,4.0770800069367397e-07,0.0006661530933342874,4.214756700093858e-05
1951,4.19706671631762e-05,4.037676473801964e-07,0.0006708617688023619,4.19706671631762e-05
1952,4.1081866324280524e-05,3.965717212395248e-07,0.0006752212066203356,4.1081866324280524e-05
1953,4.101578139982719e-05,3.925804078010385e-07,0.0006862097985244223,4.101578139982719e-05
1954,4.110101144760847e-05,3.854266513566732e-07,0.00069327064557001,4.110101144760847e-05
1955,4.092365374422765e-05,3.818008370412177e-07,0.0006982254313438066,4.092365374422765e-05
1956,4.046669814020528e-05,3.7876796048814345e-07,0.0007035025461976017,4.046669814020528e-05
1957,4.031601045945925e-05,3.7943173327091374e-07,0.0007055693921366972,4.031601045945925e-05
1958,3.973823705954211e-05,3.8197933349692903e-07,0.0007063432297270213,3.973823705954211e-05
1959,3.979700185092432e-05,3.95052885388785e-07,0.0007060782019315022,3.979700185092432e-05
1960,3.938984134167965e-05,4.062250695824332e-07,0.0007015451389764037,3.938984134167965e-05
1961,3.903160852912281e-05,4.1512332619017147e-07,0.0006994784842910511,3.903160852912281e-05
1962,3.892986829409243e-05,5.301054833190782e-07,0.0006964698300829955,3.892986829409243e-05
1963,3.898454867469679e-05,5.351540234447125e-07,0.0006966783049782472,3.898454867469679e-05
1964,3.91492602440329e-05,5.375348938027205e-07,0.0006947906887424844,3.91492602440329e-05
1965,3.963065526997005e-05,5.451674464243947e-07,0.0006928699190861412,3.963065526997005e-05
1966,4.010546243599882e-05,5.427314217091148e-07,0.0006925892167990762,4.010546243599882e-05
1967,4.085640726511234e-05,5.607964226328477e-07,0.0006918265051873666,4.085640726511234e-05
1968,4.117610868498949e-05,6.145725746721707e-07,0.0006901344500615128,4.117610868498949e-05
1969,4.154220368945971e-05,5.763786288883109e-07,0.000687562336679548,4.154220368945971e-05
1970,4.200362881030222e-05,6.726156657675477e-07,0.0006820794993213245,4.200362881030222e-05
1971,4.2188163206446916e-05,7.17895298001687e-07,0.0006791031087881752,4.2188163206446916e-05
1972,4.165858419063235e-05,7.36388670929955e-07,0.0006744178660613086,4.165858419063235e-05
1973,4.132788931851142e-05,7.611200934271827e-07,0.000668296349301402,4.132788931851142e-05
1974,4.095968688488938e-05,7.487898463815717e-07,0.0006646258157810994,4.095968688488938e-05
1975,4.0837977784186865e-05,7.304614411753261e-07,0.0006610418536833354,4.0837977784186865e-05
1976,4.042791624669917e-05,6.876060102253437e-07,0.0006584840011782944,4.042791624669917e-05
1977,4.028525290777907e-05,6.126351195234747e-07,0.0006562631793453225,4.028525290777907e-05
1978,4.033209344405415e-05,6.131131645556057e-07,0.0006514495388338608,4.033209344405415e-05
1979,4.0899845251780266e-05,6.660843122777546e-07,0.000648157180486513,4.0899845251780266e-05
1980,4.0776504777438405e-05,6.558834440641346e-07,0.0006464885165249663,4.0776504777438405e-05
1981,4.1058497507557536e-05,7.65616594630306e-07,0.0006453974804441844,4.1058497507557536e-05
1982,4.121898746234365e-05,7.564027393008084e-07,0.0006439772052025157,4.121898746234365e-05
1983,4.178126826965516e-05,7.774088593188415e-07,0.000645536239192422,4.178126826965516e-05
1984,4.219792962041018e-05,7.882332348734573e-07,0.000645412622751402,4.219792962041018e-05
1985,4.2770334403030574e-05,7.583095193045406e-07,0.0006491532050339239,4.2770334403030574e-05
1986,4.3157573340327614e-05,7.212692837908565e-07,0.0006506608749207642,4.3157573340327614e-05
1987,4.390966101449781e-05,7.176942793713741e-07,0.0006535243176456008,4.390966101449781e-05
1988,4.4517685767329696e-05,6.228257315602345e-07,0.0006544508172997407,4.4517685767329696e-05
1989,4.5151288109731725e-05,7.00918284175194e-07,0.0006570258078032307,4.5151288109731725e-05
1990,4.55636228642626e-05,6.75765875257639e-07,0.0006556176647011723,4.55636228642626e-05
1991,4.6979535649630376e-05,7.03160480952647e-07,0.0006570382060350052,4.6979535649630376e-05
1992,4.736284972750582e-05,7.029930689636135e-07,0.0006550896546936461,4.736284972750582e-05
1993,4.822108426846431e-05,8.990040295689791e-07,0.0006566662008741073,4.822108426846431e-05
1994,4.9430212779303216e-05,8.725066850599563e-07,0.0006577915794748281,4.9430212779303216e-05
1995,5.051645296459485e-05,8.447018891339602e-07,0.0006597262773928898,5.051645296459485e-05
1996,5.1699823546057034e-05,7.793318843596353e-07,0.0006617271823675505,5.1699823546057034e-05
1997,5.350265356745305e-05,7.511745090076667e-07,0.0006649591627397708,5.350265356745305e-05
1998,5.409755301246021e-05,6.824670606420113e-07,0.0006660540904184538,5.409755301246021e-05
1999,5.544358490234507e-05,7.506532507964689e-07,0.0006707571945818407,5.544358490234507e-05
2000,5.688906977801318e-05,5.273209231810532e-07,0.0006728051313465196,5.688906977801318e-05
2001,5.821141374846255e-05,5.36004319785986e-07,0.000673323986120522,5.821141374846255e-05
2002,5.949317190762875e-05,5.327614839448611e-07,0.0006728460263860013,5.949317190762875e-05
2003,6.079768302567702e-05,5.716503811267362e-07,0.0006707800951387201,6.079768302567702e-05
2004,6.181238651541727e-05,5.607972103202233e-07,0.0006684844182538134,6.181238651541727e-05
2005,6.305326418701693e-05,6.085060907220655e-07,0.0006640650265450988,6.305326418701693e-05
2006,6.51772300313626e-05,5.848589767408287e-07,0.0006581186898984015,6.51772300313626e-05
2007,6.69642717444471e-05,6.328903988820198e-07,0.000654389474740518,6.69642717444471e-05
2008,6.88776490278542e-05,6.203448614477176e-07,0.0006467545587968614,6.88776490278542e-05
2009,6.943412258156709e-05,6.129304819881196e-07,0.0006378772668540478,6.943412258156709e-05
2010,8.439417849461149e-05,5.123629713515194e-07,0.0006333263258316687,8.439417849461149e-05
2011,8.5902311963894e-05,5.135467396095399e-07,0.0006247958683940981,8.5902311963894e-05
2012,8.724849716860003e-05,4.4340721875154744e-07,0.0006196897260711662,8.724849716860003e-05
2013,8.740429101245744e-05,3.553747802698126e-07,0.0006173799047246575,8.740429101245744e-05
2014,8.759149100764521e-05,2.563675199748364e-07,0.0006067532397407506,8.759149100764521e-05
2015,8.755865149266486e-05,2.4193069439856376e-07,0.0005959263986109623,8.755865149266486e-05
2016,8.926482301571273e-05,2.1453470416028203e-07,0.000590380364363747,8.926482301571273e-05
2017,7.604301572428085e-05,2.0582395166002243e-07,0.0005842167302034795,7.604301572428085e-05
2018,7.59645554353483e-05,1.8300258375347767e-07,0.0005814669886603952,7.59645554353483e-05
2019,7.579400335089304e-05,1.7830092247095308e-07,0.0005760027997894213,7.579400335089304e-05
