ngram,role,roe,rol,role
1809,4.562936624097347e-07,1.941150701765894e-06,4.8940842540495e-07,4.562936624097347e-07
1810,3.8916014334842786e-07,1.8974532167703728e-06,5.043119862031225e-07,3.8916014334842786e-07
1811,3.567689442921359e-07,1.7576079796656683e-06,4.999685968089449e-07,3.567689442921359e-07
1812,3.587476190399944e-07,1.721785435750332e-06,4.942230223800184e-07,3.587476190399944e-07
1813,3.6523275883025364e-07,1.721290638150614e-06,5.521119013402702e-07,3.6523275883025364e-07
1814,3.7395269763302555e-07,1.5658356460335199e-06,5.246331470841272e-07,3.7395269763302555e-07
1815,3.5405985191313706e-07,1.5290328129984637e-06,5.12328430854073e-07,3.5405985191313706e-07
1816,3.522053434932916e-07,1.5586695261455524e-06,5.022438561549539e-07,3.522053434932916e-07
1817,3.354127418983158e-07,1.5334606067491613e-06,4.80442297755092e-07,3.354127418983158e-07
1818,3.346490262044556e-07,1.5440789086694297e-06,4.504161462851438e-07,3.346490262044556e-07
1819,3.0441258453655404e-07,1.5071316771094904e-06,4.577540429246645e-07,3.0441258453655404e-07
1820,2.874426355349767e-07,1.4796921894750476e-06,4.014355040128846e-07,2.874426355349767e-07
1821,2.6981599075627726e-07,1.5360006630414449e-06,3.9291939352941494e-07,2.6981599075627726e-07
1822,2.6875526413862515e-07,1.5544645261148356e-06,3.889576955121551e-07,2.6875526413862515e-07
1823,3.31654569712165e-07,1.4803635427337473e-06,3.932083164467518e-07,3.31654569712165e-07
1824,3.340141055170014e-07,1.4704576512615728e-06,3.735695648694153e-07,3.340141055170014e-07
1825,3.341567256549232e-07,1.4605028582082014e-06,3.7320499554230733e-07,3.341567256549232e-07
1826,3.443116339342721e-07,1.4346227154809249e-06,3.4596436242801634e-07,3.443116339342721e-07
1827,3.2880165333283783e-07,1.3713611549194736e-06,3.6590068524284494e-07,3.2880165333283783e-07
1828,3.3894233654661677e-07,1.3141474255462526e-06,3.647660215782318e-07,3.3894233654661677e-07
1829,7.681715885610174e-07,1.2431453504697337e-06,3.62524604367666e-07,7.681715885610174e-07
1830,6.843273610002143e-07,1.2384279801023825e-06,4.4054824245774527e-07,6.843273610002143e-07
1831,6.939208146507423e-07,1.1984597644446434e-06,4.4444764414817784e-07,6.939208146507423e-07
1832,7.29540338235373e-07,1.159854247946766e-06,4.3527695733506076e-07,7.29540338235373e-07
1833,7.423137162732019e-07,1.182457448781601e-06,4.362913687470739e-07,7.423137162732019e-07
1834,7.69533408678009e-07,1.2021116942508212e-06,4.1011359793888656e-07,7.69533408678009e-07
1835,7.717015425409304e-07,1.1978501593798034e-06,4.0695443155008046e-07,7.717015425409304e-07
1836,3.5100341579306716e-07,1.2039694183840766e-06,3.994803624404345e-07,3.5100341579306716e-07
1837,3.536270339411983e-07,1.2371285233062475e-06,3.021716484649265e-07,3.536270339411983e-07
1838,3.599463289966869e-07,1.2785769740730757e-06,3.165388266422399e-07,3.599463289966869e-07
1839,3.1275416339277786e-07,1.2746770283099198e-06,3.188489513052316e-07,3.1275416339277786e-07
1840,3.026061433177217e-07,1.2128356437252869e-06,3.1609548857756765e-07,3.026061433177217e-07
1841,3.063236014051134e-07,1.1665720275492016e-06,3.077424009591466e-07,3.063236014051134e-07
1842,3.083816985898531e-07,1.1768671015488508e-06,3.0764319295225763e-07,3.083816985898531e-07
1843,3.1204705968385884e-07,1.1840225998379798e-06,3.080892473203026e-07,3.1204705968385884e-07
1844,3.272955585284113e-07,1.153225533861197e-06,3.0746391692965905e-07,3.272955585284113e-07
1845,3.207690448497098e-07,1.1239038307004584e-06,3.0101628567535954e-07,3.207690448497098e-07
1846,3.357635957205015e-07,1.0905220538656328e-06,2.961786549349199e-07,3.357635957205015e-07
1847,3.605958219005905e-07,1.1232223187107593e-06,2.913836933008237e-07,3.605958219005905e-07
1848,3.859795266894902e-07,1.1719161209709585e-06,3.038107974719294e-07,3.859795266894902e-07
1849,4.038339674090301e-07,1.1783055486245888e-06,2.9372123882304937e-07,4.038339674090301e-07
1850,4.1991734990785646e-07,1.2004583059673938e-06,2.8604647184238274e-07,4.1991734990785646e-07
1851,4.6315873549117116e-07,1.2210375562712476e-06,2.8792666130682066e-07,4.6315873549117116e-07
1852,5.020644177225872e-07,1.205161530443937e-06,2.7908641746827403e-07,5.020644177225872e-07
1853,5.326141904658601e-07,1.2395675932046807e-06,2.8045055395458416e-07,5.326141904658601e-07
1854,5.545588521727041e-07,1.2392144818867173e-06,2.768325434284894e-07,5.545588521727041e-07
1855,5.690803642924688e-07,1.2313972449971646e-06,2.608145349215972e-07,5.690803642924688e-07
1856,6.161941996651876e-07,1.2194604518559312e-06,2.752149563483337e-07,6.161941996651876e-07
1857,6.29721463545658e-07,1.220268943922877e-06,2.822232707850552e-07,6.29721463545658e-07
1858,6.372440485133016e-07,1.2104238099449764e-06,2.806749819228571e-07,6.372440485133016e-07
1859,6.513253651974082e-07,1.2096494076883703e-06,2.6716929214996655e-07,6.513253651974082e-07
1860,6.621130848673471e-07,1.2320354179402265e-06,2.7451531333814015e-07,6.621130848673471e-07
1861,6.868376414916253e-07,1.2339885090893534e-06,2.822633474254742e-07,6.868376414916253e-07
1862,6.988412662524622e-07,1.2464386307848535e-06,2.8227974675181553e-07,6.988412662524622e-07
1863,6.803563873550697e-07,1.2802669289158075e-06,2.710445556886043e-07,6.803563873550697e-07
1864,7.190117311698227e-07,1.2736249215907134e-06,2.8051426730663867e-07,7.190117311698227e-07
1865,7.479346127833455e-07,1.2539873556046847e-06,2.877181393452182e-07,7.479346127833455e-07
1866,9.408788465797053e-07,1.2638121558796099e-06,3.0326344813147443e-07,9.408788465797053e-07
1867,9.879116435383497e-07,1.211873576981556e-06,2.962172597368148e-07,9.879116435383497e-07
1868,1.0150893509879616e-06,1.1716911753215494e-06,2.9667489392133053e-07,1.0150893509879616e-06
1869,1.046504995169276e-06,1.1123181025141093e-06,3.0921752828102657e-07,1.046504995169276e-06
1870,1.1128207851080724e-06,1.0552818870175024e-06,3.1043171588862606e-07,1.1128207851080724e-06
1871,1.1875077104507779e-06,1.0328893803749191e-06,3.004262712888054e-07,1.1875077104507779e-06
1872,1.225059252517115e-06,1.0525018378107883e-06,2.986552008873592e-07,1.225059252517115e-06
1873,1.1000559944867355e-06,1.0916925816673029e-06,2.9198534840751176e-07,1.1000559944867355e-06
1874,1.3417370447703952e-06,1.1029462468416438e-06,2.9984731294721965e-07,1.3417370447703952e-06
1875,1.4017934810388916e-06,1.127333356570099e-06,3.1521932036022396e-07,1.4017934810388916e-06
1876,1.5210874348018218e-06,1.2073472654654843e-06,3.116291265671732e-07,1.5210874348018218e-06
1877,1.5816055858002592e-06,1.2494778047766886e-06,3.181127356453674e-07,1.5816055858002592e-06
1878,1.6416397232075854e-06,1.2241531846614504e-06,3.114323346510771e-07,1.6416397232075854e-06
1879,1.7064346268723187e-06,1.1955939791213105e-06,3.111084814528502e-07,1.7064346268723187e-06
1880,1.8311181650330712e-06,1.171365300121709e-06,3.122130871296187e-07,1.8311181650330712e-06
1881,1.706901847293401e-06,1.222380839343324e-06,3.0368009009050313e-07,1.706901847293401e-06
1882,1.7846241137574128e-06,1.224614136065481e-06,2.855223613096314e-07,1.7846241137574128e-06
1883,1.8728002097694635e-06,1.1558372209817338e-06,2.791611523532213e-07,1.8728002097694635e-06
1884,1.9037407972583814e-06,1.1176984701575878e-06,2.7600221739833485e-07,1.9037407972583814e-06
1885,1.9654370199922207e-06,1.1068657954638184e-06,2.792538274271854e-07,1.9654370199922207e-06
1886,2.054575540049492e-06,1.0739237105943694e-06,2.738799155719919e-07,2.054575540049492e-06
1887,2.227597714668913e-06,1.0135379073160169e-06,2.742405545827101e-07,2.227597714668913e-06
1888,2.3113012730391347e-06,9.223069404080369e-07,2.8607324712278827e-07,2.3113012730391347e-06
1889,2.392346995553193e-06,8.557050006986953e-07,2.846630228045147e-07,2.392346995553193e-06
1890,2.4187117852696768e-06,8.23824344869146e-07,2.877035650986467e-07,2.4187117852696768e-06
1891,2.59494848770763e-06,7.791882938233487e-07,2.833780570199451e-07,2.59494848770763e-06
1892,2.7251956972967103e-06,7.71078418893012e-07,3.03854026891973e-07,2.7251956972967103e-06
1893,2.8100729910615234e-06,7.653794438868187e-07,3.05178421708011e-07,2.8100729910615234e-06
1894,2.742250476980449e-06,7.606031999785046e-07,3.0665809650339983e-07,2.742250476980449e-06
1895,2.8390823315151337e-06,7.630252818151868e-07,3.0066453859944886e-07,2.8390823315151337e-06
1896,2.940595907473055e-06,7.996825956979592e-07,2.9911472308542996e-07,2.940595907473055e-06
1897,3.173858301254638e-06,7.899584245153944e-07,2.9718761749921085e-07,3.173858301254638e-06
1898,3.2223140676381135e-06,7.949628460275042e-07,3.089944056812653e-07,3.2223140676381135e-06
1899,3.3096516744990367e-06,8.076007946198973e-07,2.9733924731902205e-07,3.3096516744990367e-06
1900,3.4394149029789593e-06,7.845502604400931e-07,3.2036904989191886e-07,3.4394149029789593e-06
1901,3.5825136300055808e-06,7.618060473240413e-07,3.396637038934257e-07,3.5825136300055808e-06
1902,3.7254310427670134e-06,7.458640993718291e-07,3.524935152654507e-07,3.7254310427670134e-06
1903,3.907078670246327e-06,6.90030179027547e-07,3.578933274184237e-07,3.907078670246327e-06
1904,3.904196546500316e-06,6.777270787746861e-07,3.6705312059634056e-07,3.904196546500316e-06
1905,4.079301204131168e-06,6.4928879542744e-07,3.649309405773238e-07,4.079301204131168e-06
1906,4.1767416080672e-06,6.184474484273648e-07,3.5511764297422944e-07,4.1767416080672e-06
1907,4.307289568064984e-06,6.228300110576259e-07,3.334102822399083e-07,4.307289568064984e-06
1908,4.376876534349451e-06,6.189591691249266e-07,3.156735439396081e-07,4.376876534349451e-06
1909,4.457265406797108e-06,6.057846024175108e-07,2.982245429653371e-07,4.457265406797108e-06
1910,4.51203147479516e-06,6.010932013720906e-07,2.915556487031219e-07,4.51203147479516e-06
1911,4.64741950574015e-06,5.934075569972006e-07,3.152449770433512e-07,4.64741950574015e-06
1912,4.759615486753839e-06,5.865576570483557e-07,3.4180523909656456e-07,4.759615486753839e-06
1913,4.9953533302219256e-06,5.685160756131933e-07,3.6327681332945107e-07,4.9953533302219256e-06
1914,5.238637251230622e-06,5.4480449307448e-07,4.036137966068054e-07,5.238637251230622e-06
1915,5.570426375405597e-06,5.326423076569751e-07,4.232480778552729e-07,5.570426375405597e-06
1916,5.7876066291230795e-06,5.201355861572665e-07,4.467912089824365e-07,5.7876066291230795e-06
1917,6.00895503209488e-06,5.171484563756426e-07,4.7201952416539174e-07,6.00895503209488e-06
1918,6.273120106925489e-06,5.132574918726667e-07,4.487169219048935e-07,6.273120106925489e-06
1919,6.557889199549598e-06,5.169680191232016e-07,4.5867352582718013e-07,6.557889199549598e-06
1920,6.675864109898352e-06,5.392445651913087e-07,4.3713889600180013e-07,6.675864109898352e-06
1921,6.692951891246983e-06,5.347769404449667e-07,4.0043139750066204e-07,6.692951891246983e-06
1922,6.8946369538025465e-06,5.403094535592703e-07,3.7649421155297856e-07,6.8946369538025465e-06
1923,7.151681529649068e-06,5.533609623853408e-07,3.527413850536375e-07,7.151681529649068e-06
1924,7.4940227412818265e-06,5.596422982177631e-07,3.263088948252906e-07,7.4940227412818265e-06
1925,7.840645074403646e-06,5.572077108289315e-07,3.221063715435386e-07,7.840645074403646e-06
1926,8.205205306564625e-06,5.68794324148517e-07,2.825021405377421e-07,8.205205306564625e-06
1927,8.725117628013582e-06,5.475676191833503e-07,2.748447635830027e-07,8.725117628013582e-06
1928,9.3752970704892e-06,5.479649952836294e-07,2.6661747451076477e-07,9.3752970704892e-06
1929,9.89202193782798e-06,5.431440968095558e-07,2.637488023538026e-07,9.89202193782798e-06
1930,1.0710727240491127e-05,5.243067724742494e-07,2.5928617170783194e-07,1.0710727240491127e-05
1931,1.1504296188442303e-05,5.049627580839504e-07,2.565296171042064e-07,1.1504296188442303e-05
1932,1.2469902295768926e-05,5.067324155204136e-07,2.547001969332996e-07,1.2469902295768926e-05
1933,1.3469589118488199e-05,4.947616543761666e-07,2.4971597919635056e-07,1.3469589118488199e-05
1934,1.4466676085638547e-05,4.870481932682326e-07,2.598871507838599e-07,1.4466676085638547e-05
1935,1.5525271789686356e-05,4.985791162783113e-07,2.6086184894731037e-07,1.5525271789686356e-05
1936,1.6744877289706244e-05,4.918825636325761e-07,2.6623867605784266e-07,1.6744877289706244e-05
1937,1.8136579975751893e-05,4.964482513969415e-07,2.805793652019669e-07,1.8136579975751893e-05
1938,1.989544268456354e-05,5.183342953582073e-07,2.9717980558936166e-07,1.989544268456354e-05
1939,2.1573471842982273e-05,5.234242580952144e-07,2.9452244478177037e-07,2.1573471842982273e-05
1940,2.3306817248729722e-05,5.084897460554722e-07,2.9913661592217977e-07,2.3306817248729722e-05
1941,2.524945791394982e-05,5.083679021871441e-07,3.0815004947726266e-07,2.524945791394982e-05
1942,2.6990766335594734e-05,4.864117824711554e-07,3.152749700672887e-07,2.6990766335594734e-05
1943,2.8553569011689562e-05,4.903348391443225e-07,3.156339646791041e-07,2.8553569011689562e-05
1944,3.074703350388778e-05,4.7601430099218434e-07,3.0735492373423767e-07,3.074703350388778e-05
1945,3.2190296873782896e-05,4.5930631488642704e-07,2.972697887214183e-07,3.2190296873782896e-05
1946,3.369383297727576e-05,4.469893123574106e-07,3.019166285866959e-07,3.369383297727576e-05
1947,3.552020072155366e-05,4.599362861361962e-07,3.0425068838927214e-07,3.552020072155366e-05
1948,3.740358183027378e-05,4.862937511721352e-07,2.952328210475181e-07,3.740358183027378e-05
1949,3.934983916613939e-05,5.105336445662292e-07,2.9003575312864474e-07,3.934983916613939e-05
1950,4.1897053701437213e-05,5.0854239524207e-07,2.877933005558069e-07,4.1897053701437213e-05
1951,4.3925352136804054e-05,5.118897742509684e-07,2.89348901917817e-07,4.3925352136804054e-05
1952,4.677237250559431e-05,5.059696012007667e-07,2.8863081930856946e-07,4.677237250559431e-05
1953,5.000989196040402e-05,4.977921435056487e-07,2.8157464677341135e-07,5.000989196040402e-05
1954,5.289407116444116e-05,4.820717671399117e-07,2.7773618528824174e-07,5.289407116444116e-05
1955,5.622755374393559e-05,4.692216789083302e-07,2.786990600205692e-07,5.622755374393559e-05
1956,6.018023642744603e-05,4.475819131195229e-07,3.016154356113735e-07,6.018023642744603e-05
1957,6.402101540256158e-05,4.4270751686781296e-07,3.1077204961807834e-07,6.402101540256158e-05
1958,6.770209854169349e-05,4.4842997226623993e-07,3.1098557380054057e-07,6.770209854169349e-05
1959,7.15573104181593e-05,4.4367785838923215e-07,3.132312502072766e-07,7.15573104181593e-05
1960,7.511228821905596e-05,4.4224357712404784e-07,3.291235576138466e-07,7.511228821905596e-05
1961,7.954061168545325e-05,4.5383098219125326e-07,3.2585496764373343e-07,7.954061168545325e-05
1962,8.316772956667202e-05,4.4693199388997786e-07,3.293354049154524e-07,8.316772956667202e-05
1963,8.706573446813439e-05,4.4677481777658355e-07,3.1057878605419577e-07,8.706573446813439e-05
1964,9.064683607513351e-05,4.4757316329326257e-07,2.983026336421192e-07,9.064683607513351e-05
1965,9.455219073320873e-05,4.4756792963848315e-07,2.9919773883843194e-07,9.455219073320873e-05
1966,9.79791397445037e-05,4.584268497507894e-07,2.9867864067715087e-07,9.79791397445037e-05
1967,0.00010223479642133628,4.7478196409299146e-07,2.8723048574517763e-07,0.00010223479642133628
1968,0.00010617236174376947,4.6164344017337757e-07,2.912640906872964e-07,0.00010617236174376947
1969,0.00011088017241231032,4.5873432798414016e-07,2.8642384514958916e-07,0.00011088017241231032
1970,0.00011538497139034527,4.607512867746014e-07,2.857040328763105e-07,0.00011538497139034527
1971,0.00012043587984018294,4.764996138614411e-07,2.954850393572477e-07,0.00012043587984018294
1972,0.00012535086716525257,4.887159872980971e-07,2.960898533339267e-07,0.00012535086716525257
1973,0.0001302780573106637,4.965927554881741e-07,2.985675402149874e-07,0.0001302780573106637
1974,0.00013477272815569968,4.997035278263086e-07,2.973982183058459e-07,0.00013477272815569968
1975,0.0001390027838559555,5.268777150441955e-07,2.96963073813978e-07,0.0001390027838559555
1976,0.00014271680889318565,5.557872506350188e-07,2.997941968325384e-07,0.00014271680889318565
1977,0.00014650694876244024,5.723044539861024e-07,2.947143441036003e-07,0.00014650694876244024
1978,0.000149400279042311,5.642300818310884e-07,2.9004012601165285e-07,0.000149400279042311
1979,0.00015206545400100628,5.729152690037154e-07,2.878411627144877e-07,0.00015206545400100628
1980,0.00015433060928314392,5.675033207808156e-07,2.8314149907211164e-07,0.00015433060928314392
1981,0.00015605277855814035,5.615828107303449e-07,2.772014836084834e-07,0.00015605277855814035
1982,0.0001576889626448974,5.696638741678076e-07,2.7183846944873427e-07,0.0001576889626448974
1983,0.00015981801178505911,5.573840147527725e-07,2.653660747650325e-07,0.00015981801178505911
1984,0.00016083212644194385,5.594049769440192e-07,2.651729654904297e-07,0.00016083212644194385
1985,0.00016276408859994262,5.757100487764027e-07,2.604672602046776e-07,0.00016276408859994262
1986,0.00016431215668230185,5.682143832278339e-07,2.587548034885653e-07,0.00016431215668230185
1987,0.0001666030750909288,5.794068280400617e-07,2.5967226844971135e-07,0.0001666030750909288
1988,0.00016871198230156942,5.845705491732847e-07,2.5732676687896726e-07,0.00016871198230156942
1989,0.00017051561527685926,5.607882290600433e-07,2.5760030147076965e-07,0.00017051561527685926
1990,0.00017124959932906286,5.537500474669546e-07,2.602493022355442e-07,0.00017124959932906286
1991,0.00017294600131987994,5.364501873827976e-07,2.516044962216516e-07,0.00017294600131987994
1992,0.00017315812666700886,5.255285770999762e-07,2.407185024009907e-07,0.00017315812666700886
1993,0.00017408296740281263,5.183678248548469e-07,2.3189530143749186e-07,0.00017408296740281263
1994,0.00017465139015777304,5.026248775915779e-07,2.1915915786913892e-07,0.00017465139015777304
1995,0.00017523032978975346,5.078434526240017e-07,2.0994512794914044e-07,0.00017523032978975346
1996,0.0001758875628833526,5.059046048115436e-07,1.963191432910857e-07,0.0001758875628833526
1997,0.00017641525066989874,4.962289738484417e-07,1.7886654900069387e-07,0.00017641525066989874
1998,0.00017657527184512998,4.93868360048769e-07,1.7398660036503445e-07,0.00017657527184512998
1999,0.0001786607941279986,4.7281971303293956e-07,1.6769770029765952e-07,0.0001786607941279986
2000,0.00017936167880959277,4.6407258683497534e-07,1.6019528865334515e-07,0.00017936167880959277
2001,0.00017999237544635044,4.587435528589724e-07,1.5188844112604523e-07,0.00017999237544635044
2002,0.00018148255600993122,4.371637812385286e-07,1.4460083467123956e-07,0.00018148255600993122
2003,0.00018209606891364923,4.375238842970118e-07,1.4005245978816155e-07,0.00018209606891364923
2004,0.0001831001593797867,4.331181863952744e-07,1.3432084549387063e-07,0.0001831001593797867
2005,0.00018263863915178393,4.532875712876765e-07,1.2986411032248464e-07,0.00018263863915178393
2006,0.00018051330075000545,4.732636804354635e-07,1.283504472228612e-07,0.00018051330075000545
2007,0.00017898841594745005,4.861361446728552e-07,1.2122709693228118e-07,0.00017898841594745005
2008,0.0001764589355194143,4.884685966187265e-07,1.2080826650162635e-07,0.0001764589355194143
2009,0.00017553161056379655,4.876068422683082e-07,1.2359332198944424e-07,0.00017553161056379655
2010,0.0001763648573874629,4.726931755223112e-07,1.370735783926388e-07,0.0001763648573874629
2011,0.00017405729574550475,4.6156634831666974e-07,1.38644640149518e-07,0.00017405729574550475
2012,0.00017398896203043738,4.404729005662895e-07,1.3577878580203366e-07,0.00017398896203043738
2013,0.00017696057745654668,4.0569319789288525e-07,1.3711995145675765e-07,0.00017696057745654668
2014,0.00017614871155404086,3.9340610718292215e-07,1.41254009885675e-07,0.00017614871155404086
2015,0.00017458538682798723,3.9040164421878997e-07,1.4531198847375242e-07,0.00017458538682798723
2016,0.00017208182336097316,3.943851498076713e-07,1.4613368648497271e-07,0.00017208182336097316
2017,0.00016926312188540274,3.976527077990492e-07,1.3332081749695135e-07,0.00016926312188540274
2018,0.00016980203799903392,4.061842844294006e-07,1.3485197030149721e-07,0.00016980203799903392
2019,0.00016883948046597652,4.007236142911097e-07,1.4102598200338434e-07,0.00016883948046597652
