ngram,soup,sop,sup,soup
1980,3.6500165216628896e-06,3.2991833417587e-07,3.6694873415399343e-06,3.6500165216628896e-06
1981,3.85046662034126e-06,3.4405592584464883e-07,3.7462216693841455e-06,3.85046662034126e-06
1982,4.015995922860124e-06,3.6177578570979154e-07,4.228026227792725e-06,4.015995922860124e-06
1983,4.163790013730509e-06,3.650920145251543e-07,4.859393129663658e-06,4.163790013730509e-06
1984,4.346539494041021e-06,3.4282762482819506e-07,6.0087487716893e-06,4.346539494041021e-06
1985,4.505664102388047e-06,3.418341805172531e-07,6.90219816793355e-06,4.505664102388047e-06
1986,4.62854729578664e-06,3.673203130866958e-07,7.378027800898833e-06,4.62854729578664e-06
1987,4.682608050643466e-06,3.8058405899781586e-07,7.6123936066453875e-06,4.682608050643466e-06
1988,4.724723307195486e-06,4.057068078314582e-07,7.805104360159021e-06,4.724723307195486e-06
1989,4.802833505631757e-06,4.2376871078886325e-07,7.520726999895747e-06,4.802833505631757e-06
1990,4.876355043441956e-06,4.378136517451432e-07,7.14800989953801e-06,4.876355043441956e-06
1991,4.975224198590565e-06,4.5145063154450327e-07,6.3253308845950026e-06,4.975224198590565e-06
1992,5.061620608362968e-06,4.540602438802515e-07,5.612812596414837e-06,5.061620608362968e-06
1993,5.1900339842956915e-06,4.382381908791493e-07,5.047100915232607e-06,5.1900339842956915e-06
1994,5.365944031966917e-06,4.276151141116965e-07,4.4966970693037315e-06,5.365944031966917e-06
1995,5.523477219477562e-06,3.942977408704402e-07,3.95635246215014e-06,5.523477219477562e-06
1996,5.667354279077179e-06,3.7420946341626404e-07,3.4761071024799354e-06,5.667354279077179e-06
1997,5.893247232182018e-06,3.597414450138915e-07,3.0224433333257494e-06,5.893247232182018e-06
1998,6.117828434071271e-06,3.477965151432727e-07,2.4463487956641724e-06,6.117828434071271e-06
1999,6.316424267944447e-06,3.4224567408663073e-07,1.8302778893744938e-06,6.316424267944447e-06
2000,6.518311173359896e-06,3.2971784743754793e-07,1.5060970456813396e-06,6.518311173359896e-06
2001,6.711259889665858e-06,3.215679141378912e-07,1.4845765658070116e-06,6.711259889665858e-06
2002,6.933050826773979e-06,3.2913437004416277e-07,1.439001542686518e-06,6.933050826773979e-06
2003,7.11670834009835e-06,3.284680433677879e-07,1.4287088885924147e-06,7.11670834009835e-06
2004,7.30092759632888e-06,3.265711053960071e-07,1.388312901846283e-06,7.30092759632888e-06
2005,7.483348066931025e-06,3.2204067273206807e-07,1.4100459598661734e-06,7.483348066931025e-06
2006,7.967770216055214e-06,3.133381320757118e-07,1.4029565785936678e-06,7.967770216055214e-06
2007,8.451879239146365e-06,3.016113205538724e-07,1.3463778226910757e-06,8.451879239146365e-06
2008,9.158931529132783e-06,2.9583580994442726e-07,1.3270633871798054e-06,9.158931529132783e-06
2009,9.603588685942149e-06,2.7657267358855666e-07,1.3514639931599959e-06,9.603588685942149e-06
2010,9.973842549827947e-06,2.572518472529087e-07,1.4288151857856844e-06,9.973842549827947e-06
2011,1.0411168659629766e-05,2.50686286205694e-07,1.4617711485698237e-06,1.0411168659629766e-05
2012,1.0881793969019782e-05,2.4602435441270896e-07,1.4418225678777423e-06,1.0881793969019782e-05
2013,1.0878886964097287e-05,2.4417496596080515e-07,1.4796503202368122e-06,1.0878886964097287e-05
2014,1.0826488245844043e-05,2.4470273883382886e-07,1.549812217100615e-06,1.0826488245844043e-05
2015,1.054871336236829e-05,2.6332876806074115e-07,1.6676779556032021e-06,1.054871336236829e-05
2016,1.0609774887728105e-05,2.6467569520199117e-07,1.7240871232258672e-06,1.0609774887728105e-05
2017,1.0710852620832156e-05,2.6867768099236855e-07,1.692622826491667e-06,1.0710852620832156e-05
2018,1.0642767665558495e-05,2.6990492187906055e-07,1.734796251184889e-06,1.0642767665558495e-05
2019,1.0403942269476829e-05,2.74135878441939e-07,1.8369529186657019e-06,1.0403942269476829e-05
