ngram,brother,brothr,brothr,brothr
1907,6.668154674116522e-05,1.6304345254855183e-09,1.6304345254855183e-09,1.6304345254855183e-09
1908,6.451751843477333e-05,1.46968197136031e-09,1.46968197136031e-09,1.46968197136031e-09
1909,6.344124994939193e-05,1.5282751730794075e-09,1.5282751730794075e-09,1.5282751730794075e-09
1910,6.149742174394695e-05,1.7175614898588621e-09,1.7175614898588621e-09,1.7175614898588621e-09
1911,5.976872021814675e-05,1.6819211420430032e-09,1.6819211420430032e-09,1.6819211420430032e-09
1912,5.768587964537021e-05,2.0392000786374963e-09,2.0392000786374963e-09,2.0392000786374963e-09
1913,5.5510489931163776e-05,1.8028240844625287e-09,1.8028240844625287e-09,1.8028240844625287e-09
1914,5.284628371425372e-05,2.211883672252414e-09,2.211883672252414e-09,2.211883672252414e-09
1915,5.1064214598487266e-05,1.9418231189671786e-09,1.9418231189671786e-09,1.9418231189671786e-09
1916,4.888046169071458e-05,1.9971455402144146e-09,1.9971455402144146e-09,1.9971455402144146e-09
1917,4.756410219540287e-05,2.0713866296809667e-09,2.0713866296809667e-09,2.0713866296809667e-09
1918,4.611786062014289e-05,1.8489466465812905e-09,1.8489466465812905e-09,1.8489466465812905e-09
1919,4.564917617244646e-05,1.3277468172542432e-09,1.3277468172542432e-09,1.3277468172542432e-09
1920,4.589480626496619e-05,1.3776596807790753e-09,1.3776596807790753e-09,1.3776596807790753e-09
1921,4.6406727051362395e-05,9.369222659610139e-10,9.369222659610139e-10,9.369222659610139e-10
1922,4.683365477831103e-05,1.0499525891573468e-09,1.0499525891573468e-09,1.0499525891573468e-09
1923,4.837564016010479e-05,1.2526837702063277e-09,1.2526837702063277e-09,1.2526837702063277e-09
1924,4.9723530537448823e-05,1.2035446330026035e-09,1.2035446330026035e-09,1.2035446330026035e-09
1925,5.0909082347061485e-05,1.5054815330880648e-09,1.5054815330880648e-09,1.5054815330880648e-09
1926,5.1757802014305654e-05,1.4179872117762012e-09,1.4179872117762012e-09,1.4179872117762012e-09
1927,5.1806644998058414e-05,1.3479189708842654e-09,1.3479189708842654e-09,1.3479189708842654e-09
1928,5.138152430715438e-05,1.74788547524507e-09,1.74788547524507e-09,1.74788547524507e-09
1929,5.11105489359969e-05,2.032836268365098e-09,2.032836268365098e-09,2.032836268365098e-09
1930,4.981644503589321e-05,1.9640359061323664e-09,1.9640359061323664e-09,1.9640359061323664e-09
1931,4.895299571217038e-05,1.7532995254056415e-09,1.7532995254056415e-09,1.7532995254056415e-09
1932,4.806546088989957e-05,1.550081384677731e-09,1.550081384677731e-09,1.550081384677731e-09
1933,4.6961822330818647e-05,1.5276468146030453e-09,1.5276468146030453e-09,1.5276468146030453e-09
1934,4.6410432592633045e-05,1.6621835653905593e-09,1.6621835653905593e-09,1.6621835653905593e-09
1935,4.5771402905562096e-05,1.3171055119569936e-09,1.3171055119569936e-09,1.3171055119569936e-09
1936,4.4667675475856026e-05,1.5363073749671434e-09,1.5363073749671434e-09,1.5363073749671434e-09
1937,4.390494983194263e-05,1.461230224121733e-09,1.461230224121733e-09,1.461230224121733e-09
1938,4.225263130917613e-05,1.3735696786325897e-09,1.3735696786325897e-09,1.3735696786325897e-09
1939,4.099466968909837e-05,1.2814982527523507e-09,1.2814982527523507e-09,1.2814982527523507e-09
1940,4.0002812186555404e-05,1.493096563054408e-09,1.493096563054408e-09,1.493096563054408e-09
1941,3.873540221580437e-05,1.4461357151456561e-09,1.4461357151456561e-09,1.4461357151456561e-09
1942,3.7503941712202504e-05,1.683736693720255e-09,1.683736693720255e-09,1.683736693720255e-09
1943,3.713915378154654e-05,1.2063028710849822e-09,1.2063028710849822e-09,1.2063028710849822e-09
1944,3.680251289292106e-05,1.0767353239174833e-09,1.0767353239174833e-09,1.0767353239174833e-09
1945,3.6921349029788484e-05,1.1646167641377048e-09,1.1646167641377048e-09,1.1646167641377048e-09
1946,3.67580890139964e-05,1.1810211300985633e-09,1.1810211300985633e-09,1.1810211300985633e-09
1947,3.7667668428704406e-05,1.088658266709278e-09,1.088658266709278e-09,1.088658266709278e-09
1948,3.795228674009975e-05,1.1322439890421825e-09,1.1322439890421825e-09,1.1322439890421825e-09
1949,3.896183313502531e-05,8.515559923871763e-10,8.515559923871763e-10,8.515559923871763e-10
1950,3.904057406803726e-05,7.306893185748159e-10,7.306893185748159e-10,7.306893185748159e-10
1951,3.931113211105445e-05,8.178727853699489e-10,8.178727853699489e-10,8.178727853699489e-10
1952,3.948709594884089e-05,7.335386901071875e-10,7.335386901071875e-10,7.335386901071875e-10
1953,3.971332002298108e-05,6.987247467124139e-10,6.987247467124139e-10,6.987247467124139e-10
1954,3.8577357502487886e-05,5.912188060548068e-10,5.912188060548068e-10,5.912188060548068e-10
1955,3.847812955167943e-05,6.40238324657792e-10,6.40238324657792e-10,6.40238324657792e-10
1956,3.75329156148447e-05,6.395537056296569e-10,6.395537056296569e-10,6.395537056296569e-10
1957,3.7210644742507224e-05,7.162310367807884e-10,7.162310367807884e-10,7.162310367807884e-10
1958,3.7048731298585024e-05,7.127180690862695e-10,7.127180690862695e-10,7.127180690862695e-10
1959,3.6997245063373286e-05,7.673116764988259e-10,7.673116764988259e-10,7.673116764988259e-10
1960,3.695785822596268e-05,8.523996746540823e-10,8.523996746540823e-10,8.523996746540823e-10
1961,3.73599369985251e-05,8.95635970150315e-10,8.95635970150315e-10,8.95635970150315e-10
1962,3.7635540918147725e-05,7.845322566194365e-10,7.845322566194365e-10,7.845322566194365e-10
1963,3.8020831977649194e-05,7.865192227666082e-10,7.865192227666082e-10,7.865192227666082e-10
1964,3.841654168874291e-05,8.929080332263441e-10,8.929080332263441e-10,8.929080332263441e-10
1965,3.9117475742906595e-05,9.083127107599256e-10,9.083127107599256e-10,9.083127107599256e-10
1966,3.943918584679652e-05,8.858048976862725e-10,8.858048976862725e-10,8.858048976862725e-10
1967,3.976124363751816e-05,8.489405369159288e-10,8.489405369159288e-10,8.489405369159288e-10
1968,3.92657207807393e-05,8.627754542546638e-10,8.627754542546638e-10,8.627754542546638e-10
1969,3.8556682868927184e-05,8.607285043435045e-10,8.607285043435045e-10,8.607285043435045e-10
1970,3.7934044355227214e-05,8.440185613903647e-10,8.440185613903647e-10,8.440185613903647e-10
1971,3.705331255332567e-05,7.176033021773418e-10,7.176033021773418e-10,7.176033021773418e-10
1972,3.536547904202182e-05,6.714940746301221e-10,6.714940746301221e-10,6.714940746301221e-10
1973,3.4180360671598464e-05,7.079137910791036e-10,7.079137910791036e-10,7.079137910791036e-10
1974,3.2782137038468916e-05,7.179342120799959e-10,7.179342120799959e-10,7.179342120799959e-10
1975,3.198624913888385e-05,6.92003676583397e-10,6.92003676583397e-10,6.92003676583397e-10
1976,3.131109536168099e-05,6.825991280149221e-10,6.825991280149221e-10,6.825991280149221e-10
1977,3.097799994325864e-05,6.941933615247007e-10,6.941933615247007e-10,6.941933615247007e-10
1978,3.072704956658916e-05,6.683818340061773e-10,6.683818340061773e-10,6.683818340061773e-10
1979,3.0726322490539004e-05,5.937085822971255e-10,5.937085822971255e-10,5.937085822971255e-10
1980,3.0745743060833775e-05,5.721931579343626e-10,5.721931579343626e-10,5.721931579343626e-10
1981,3.1012616610886266e-05,5.893878083997248e-10,5.893878083997248e-10,5.893878083997248e-10
1982,3.1088469508436643e-05,5.965327438366736e-10,5.965327438366736e-10,5.965327438366736e-10
1983,3.131495083964962e-05,6.34608524460337e-10,6.34608524460337e-10,6.34608524460337e-10
1984,3.163882554092977e-05,6.586043615237308e-10,6.586043615237308e-10,6.586043615237308e-10
1985,3.200023015129513e-05,7.072184266781229e-10,7.072184266781229e-10,7.072184266781229e-10
1986,3.258277657940718e-05,7.169717756002772e-10,7.169717756002772e-10,7.169717756002772e-10
1987,3.301647146664826e-05,7.63366663531733e-10,7.63366663531733e-10,7.63366663531733e-10
1988,3.354561600385101e-05,7.120007599376826e-10,7.120007599376826e-10,7.120007599376826e-10
1989,3.433697929722257e-05,7.752996022958314e-10,7.752996022958314e-10,7.752996022958314e-10
1990,3.5009417583101564e-05,7.034617491693698e-10,7.034617491693698e-10,7.034617491693698e-10
1991,3.5616237125525784e-05,6.481009677340919e-10,6.481009677340919e-10,6.481009677340919e-10
1992,3.614044700433234e-05,5.942357697178277e-10,5.942357697178277e-10,5.942357697178277e-10
1993,3.691509586393035e-05,5.370985461938815e-10,5.370985461938815e-10,5.370985461938815e-10
1994,3.7829328773243886e-05,4.616930230984449e-10,4.616930230984449e-10,4.616930230984449e-10
1995,3.903638935298659e-05,5.659200310751241e-10,5.659200310751241e-10,5.659200310751241e-10
1996,4.024280549076918e-05,5.764268169926114e-10,5.764268169926114e-10,5.764268169926114e-10
1997,4.192216459029753e-05,5.643397237615438e-10,5.643397237615438e-10,5.643397237615438e-10
1998,4.372545507586827e-05,5.892712548075504e-10,5.892712548075504e-10,5.892712548075504e-10
1999,4.555980714420522e-05,6.105415022756538e-10,6.105415022756538e-10,6.105415022756538e-10
2000,4.733807353269575e-05,6.41892788921794e-10,6.41892788921794e-10,6.41892788921794e-10
2001,4.98482830672791e-05,7.847614264771303e-10,7.847614264771303e-10,7.847614264771303e-10
2002,5.1712398999370635e-05,6.680315705371547e-10,6.680315705371547e-10,6.680315705371547e-10
2003,5.399220286303067e-05,5.288253287652875e-10,5.288253287652875e-10,5.288253287652875e-10
2004,5.594219848197619e-05,5.90194555925651e-10,5.90194555925651e-10,5.90194555925651e-10
2005,5.857304287409144e-05,6.268199610153552e-10,6.268199610153552e-10,6.268199610153552e-10
2006,6.215063383154172e-05,6.321330046711791e-10,6.321330046711791e-10,6.321330046711791e-10
2007,6.584033274391134e-05,6.233207283656839e-10,6.233207283656839e-10,6.233207283656839e-10
2008,6.962830437779692e-05,4.524583485654432e-10,4.524583485654432e-10,4.524583485654432e-10
2009,7.266612686050524e-05,4.6344274846304197e-10,4.6344274846304197e-10,4.6344274846304197e-10
2010,7.514277656030442e-05,4.734328881309377e-10,4.734328881309377e-10,4.734328881309377e-10
2011,7.993265587304319e-05,4.703964598792457e-10,4.703964598792457e-10,4.703964598792457e-10
2012,8.356601756531745e-05,3.9201275360754654e-10,3.9201275360754654e-10,3.9201275360754654e-10
2013,8.503959855131273e-05,3.265384728485492e-10,3.265384728485492e-10,3.265384728485492e-10
2014,8.840522891010291e-05,2.938212748501304e-10,2.938212748501304e-10,2.938212748501304e-10
2015,9.098312563894848e-05,3.00229089605126e-10,3.00229089605126e-10,3.00229089605126e-10
2016,9.447668916046885e-05,2.775886881467571e-10,2.775886881467571e-10,2.775886881467571e-10
2017,9.71664837076484e-05,2.760913465441976e-10,2.760913465441976e-10,2.760913465441976e-10
2018,9.742430120240897e-05,2.0132249478610475e-10,2.0132249478610475e-10,2.0132249478610475e-10
2019,9.829365444602445e-05,2.2361886647948026e-10,2.2361886647948026e-10,2.2361886647948026e-10
