ngram,way,ay,wya,wy
1846,0.00041351222483042093,6.442936994842187e-06,6.566907731883223e-10,1.1585447826486675e-07
1847,0.0004140387214387634,6.424508748230957e-06,6.417102722216278e-10,1.1712251993653158e-07
1848,0.0004127845958074821,6.343220905234505e-06,7.20505750300455e-10,1.153070588851993e-07
1849,0.00041489619512243995,6.194725041755841e-06,5.309835269885963e-10,1.0947052382042394e-07
1850,0.00041846117320736606,6.16009239300703e-06,4.947742850345906e-10,1.181370237191004e-07
1851,0.0004195019428152591,6.2258491198008414e-06,6.340600742861722e-10,1.1316858003088523e-07
1852,0.0004202007923075663,6.314687327955783e-06,6.178828797815633e-10,1.1052788855587486e-07
1853,0.0004225089879972594,6.6035332305805894e-06,6.661422207494233e-10,1.0675425597485497e-07
1854,0.00042337853145519536,6.7175055846746545e-06,7.065404769183e-10,1.1030891451062936e-07
1855,0.00042407983814233115,7.181943081897251e-06,5.927932747848022e-10,1.1800953915651138e-07
1856,0.00042374523556126017,7.066288487424442e-06,6.881501559062388e-10,1.203332169146571e-07
1857,0.0004251740881175335,7.119676216201956e-06,8.820156985730624e-10,1.1555783377811427e-07
1858,0.0004264526443356382,7.1450755448105544e-06,9.731439622383066e-10,1.1744268541795983e-07
1859,0.0004318243092192071,7.1415152628365575e-06,1.1053705569910984e-09,1.2669397619902156e-07
1860,0.0004345666633785835,7.074104489999757e-06,1.1181064249069346e-09,1.3070377491430918e-07
1861,0.00043805686956537623,6.950932986780702e-06,1.0735893840596589e-09,1.2917323033434513e-07
1862,0.00044415689106764536,6.538358645359819e-06,9.685858860995567e-10,1.271081312584751e-07
1863,0.00044942875475888807,6.6434569297208716e-06,8.672273494563549e-10,1.2877989722223253e-07
1864,0.00045128370818149833,6.50155399333536e-06,1.2848487789580381e-09,1.2574147539063623e-07
1865,0.00045498653863822777,6.458084304280679e-06,1.319794031998508e-09,1.2511335256704115e-07
1866,0.00045668821881658265,6.479551887293512e-06,1.5351624535079163e-09,1.1502093347611922e-07
1867,0.0004585511591618082,6.6106634091868595e-06,1.5173797020460812e-09,1.1036257368297292e-07
1868,0.0004605867101677826,6.593030320800608e-06,1.4608930216335786e-09,1.1123737055283658e-07
1869,0.000462098080398781,6.559945112322956e-06,1.5796506761375388e-09,1.1837008681173497e-07
1870,0.0004635205592161843,6.342224878608249e-06,1.5741492553900116e-09,1.1881728413852346e-07
1871,0.0004660479067492166,6.351232189315072e-06,9.08298527660786e-10,1.2060187413810907e-07
1872,0.0004670351918321103,6.59901154774291e-06,8.476977810177391e-10,1.2172605120700348e-07
1873,0.0004668789541548384,6.547424488547092e-06,5.665674556493932e-10,1.3661041517057777e-07
1874,0.0004672424152626523,6.3491449639384105e-06,6.823178569767155e-10,1.3592390197508003e-07
1875,0.00046716297012088556,6.332133645108635e-06,1.6450785852598467e-09,1.3642495133581178e-07
1876,0.00046592496801167727,6.385912781427448e-06,2.139632681347996e-09,1.289243871026104e-07
1877,0.00046583600591735115,6.464469866581826e-06,2.272154587495174e-09,1.3004440749650063e-07
1878,0.0004653475563307958,6.437612617966286e-06,2.3767199636941835e-09,1.2661572108234915e-07
1879,0.00046744185549739214,6.088508858478495e-06,2.4512719156076302e-09,1.2104965512500193e-07
1880,0.00046818723785690963,6.021591356589592e-06,2.3671323373664066e-09,1.0594590195621225e-07
1881,0.00047056958179122636,5.89924892275511e-06,2.429128650211736e-09,1.0407268393107318e-07
1882,0.0004731443394640727,5.724695516359393e-06,1.6932349708850429e-09,1.0002592176761027e-07
1883,0.0004748735684967999,5.476033558287392e-06,1.1120458482632196e-09,9.500390721736299e-08
1884,0.00047616507176176777,5.331034377117508e-06,1.2118856354944744e-09,9.131555499055009e-08
1885,0.0004785584502055177,5.246868243245574e-06,1.1538140324126748e-09,8.969510848341347e-08
1886,0.0004780213473298188,5.201914388765415e-06,9.8485798484736e-10,9.203207237565688e-08
1887,0.00047952832288241813,5.1550342245069e-06,1.0901411420397418e-09,9.814626825540732e-08
1888,0.00047944923530199697,5.205970085496249e-06,9.231876552900126e-10,9.754923675180699e-08
1889,0.00048092151493100185,5.2462028829073204e-06,8.010041855989667e-10,1.0173754410353858e-07
1890,0.0004816671675403735,5.3610965551342815e-06,9.712470787943366e-10,1.0297740159005895e-07
1891,0.00048348954546132257,5.398288781829511e-06,6.96648925054991e-10,1.0482612213179112e-07
1892,0.00048218111624009907,5.427017120902227e-06,7.89351746664581e-10,1.1081867106505732e-07
1893,0.0004828789346252701,5.390439972481025e-06,8.63490671822374e-10,1.2506240462276503e-07
1894,0.00048061530937307647,5.321945211887526e-06,8.136879225961735e-10,1.457487661988515e-07
1895,0.0004797995331630643,5.232920752210443e-06,9.290518989045284e-10,1.5083820211917294e-07
1896,0.000479779251950926,5.247294016693818e-06,9.40650874652655e-10,1.4653220046869008e-07
1897,0.0004798773484903255,5.143946834453215e-06,9.240529135518776e-10,1.4832680810578885e-07
1898,0.00047693280586307604,5.086944578839134e-06,1.0322819266050942e-09,1.4455283953956106e-07
1899,0.0004769832469589476,4.9509100270889964e-06,9.25364895820735e-10,1.3764892210182162e-07
1900,0.000475792567678062,4.867678463987042e-06,7.408715070005606e-10,1.2088886843944886e-07
1901,0.0004768491489812732,4.796495302019009e-06,7.21051163221631e-10,9.25647916411825e-08
1902,0.00047561616936166374,4.702089816938886e-06,6.377729534966039e-10,8.495926603505463e-08
1903,0.00047157287813856134,4.44620354755898e-06,6.649426961427959e-10,8.527939294416293e-08
1904,0.0004696974273039294,4.221312467832052e-06,5.742975777473752e-10,8.011757200522749e-08
1905,0.0004697561962530017,4.125500579123452e-06,6.032903224603306e-10,7.675881416194638e-08
1906,0.00046980742315229563,4.102412536407688e-06,5.614646684090222e-10,7.400415366224219e-08
1907,0.0004690421587188861,4.0161535902630674e-06,6.786660598580494e-10,7.209542981659719e-08
1908,0.00046728474886289665,4.028411305106212e-06,6.787415788142173e-10,6.819710155322614e-08
1909,0.0004680749802251479,3.921595797302351e-06,6.753361838006202e-10,6.898370991897146e-08
1910,0.00046819001103618315,3.893431442390595e-06,5.594316656746098e-10,6.678066506131991e-08
1911,0.0004679243845332946,3.867826178195953e-06,6.180664690364728e-10,6.649040733870087e-08
1912,0.00046556278747240346,3.639794743191617e-06,6.538140009551948e-10,6.343773100476418e-08
1913,0.00046392277415309636,3.4204840955810923e-06,6.942736207366756e-10,6.173280807177304e-08
1914,0.0004622732106197093,3.3193585165593376e-06,8.255525449759763e-10,6.207693203919007e-08
1915,0.0004618638361405049,3.1108024489055552e-06,8.525626137607339e-10,6.40098280411751e-08
1916,0.00046109408555951504,3.0844823218753196e-06,1.0257582224091978e-09,6.227650776021879e-08
1917,0.0004611325400349285,3.0208176927512146e-06,1.095970584127518e-09,6.248503987243176e-08
1918,0.0004586329825022923,2.991229621329694e-06,9.997342953482757e-10,6.044550510913333e-08
1919,0.00045887153412747594,3.0654393867735052e-06,8.693822447661656e-10,6.133989417987453e-08
1920,0.0004563564393070659,3.0843852333159054e-06,1.0067075546198773e-09,6.318102308000562e-08
1921,0.00045643540215678513,3.0569148878255092e-06,9.550084968866302e-10,6.150546281803924e-08
1922,0.00045271619871657876,3.089113338968933e-06,9.31830045664788e-10,6.118012864573887e-08
1923,0.000449503177411056,3.058427085176975e-06,9.214828305165972e-10,6.301038218176863e-08
1924,0.00044492283736222556,3.106284566456452e-06,8.725657498130448e-10,6.559136675069307e-08
1925,0.00044222650051649125,3.1647654005999878e-06,9.990861947274864e-10,6.7260997025999e-08
1926,0.0004381525920637484,3.0806934643935946e-06,1.1169296955580522e-09,7.017578289898146e-08
1927,0.0004356905327378107,3.0255932545385022e-06,1.0900218228027114e-09,7.379843732938493e-08
1928,0.0004288245566255812,2.980324487517854e-06,9.160500512901087e-10,7.622647046900966e-08
1929,0.00042585297653983744,2.898275137600389e-06,8.941677616590229e-10,7.528841702456443e-08
1930,0.0004188361802204911,2.91568257385474e-06,7.030880976628089e-10,7.470903134227618e-08
1931,0.0004153590333381934,2.8414069025270043e-06,7.067110567384103e-10,7.27952250859484e-08
1932,0.0004107581251966102,2.7029725840423324e-06,6.881723782096013e-10,8.39167414921706e-08
1933,0.00040728983003646135,2.695387852976897e-06,5.277116382762514e-10,8.169114197796392e-08
1934,0.00040266209232088713,2.709581979485977e-06,4.35676108285448e-10,7.732002720623704e-08
1935,0.0004011122925606157,2.6675756349244954e-06,5.239782893288033e-10,8.009791940821742e-08
1936,0.00039727070751333874,2.6797437320575616e-06,4.734066947977209e-10,7.960707902400697e-08
1937,0.00039632158170986386,2.5896427229911623e-06,5.984912446585103e-10,7.801139239355897e-08
1938,0.0003915175246740026,2.580048690755835e-06,5.460252250344411e-10,7.520374012415232e-08
1939,0.00039136098764304606,2.578080479257291e-06,4.0541652772991503e-10,6.365951169381593e-08
1940,0.0003907666915828096,2.535009408737616e-06,5.085895771988242e-10,6.689309829864345e-08
1941,0.0003924211611904736,2.5097417294870994e-06,4.738752188268183e-10,7.276655620915205e-08
1942,0.0003929897045184459,2.5399708972275093e-06,3.876715972049384e-10,7.487688133015321e-08
1943,0.0003966586456434535,2.539311383640909e-06,4.091249224323436e-10,7.683828430669695e-08
1944,0.00040034142356099825,2.5426985043200797e-06,3.4341351786069755e-10,7.829255263150766e-08
1945,0.00040486301544920674,2.466308225328768e-06,4.3726062255127525e-10,7.867467236418893e-08
1946,0.0004028882540296763,2.4349862672222244e-06,5.116552221589338e-10,7.966557293213685e-08
1947,0.00040310750981526714,2.491856678586503e-06,4.5815309879237986e-10,7.723466006431018e-08
1948,0.00040313206097510246,2.489196796367261e-06,4.713959579825757e-10,7.319513833132468e-08
1949,0.00040553243681123216,2.5074585729661133e-06,4.634940744699786e-10,6.803606820783768e-08
1950,0.00040430129489063153,2.4754107081597406e-06,5.604805786152411e-10,7.204613083899858e-08
1951,0.00040229832770169845,2.4145999434819842e-06,5.128490410122311e-10,8.73235619686901e-08
1952,0.0004023172451914953,2.3966844894727857e-06,5.131056294135508e-10,8.843501880002285e-08
1953,0.00040656086639501154,2.3834920739318477e-06,5.863986042774019e-10,8.724271387856269e-08
1954,0.00040720779465378394,2.330539213549595e-06,6.238234135607407e-10,8.85343404937495e-08
1955,0.00040742233146115074,2.298305974233829e-06,6.278946727635213e-10,8.978994360729433e-08
1956,0.00040440055558324924,2.227985565436289e-06,6.243565158928607e-10,9.204198241669864e-08
1957,0.00040365385939367115,2.2181972261543185e-06,5.441478626815638e-10,9.258204666398992e-08
1958,0.00040328025352209806,2.2426355112007253e-06,6.088713551201583e-10,8.10555533803381e-08
1959,0.000401867412230266,2.2478359694235095e-06,6.615888680148809e-10,8.465895311766352e-08
1960,0.000399231565617291,2.287323890673828e-06,6.584130433322827e-10,9.005907892450133e-08
1961,0.00039825649998549906,2.2630449296099997e-06,6.27595151443077e-10,9.227126846716211e-08
1962,0.00039617143504853757,2.2828177666919406e-06,6.87746725640854e-10,9.343547446860612e-08
1963,0.00039724157457905155,2.345062577140717e-06,8.327404242360257e-10,9.313196715408725e-08
1964,0.000397879713481026,2.3785594294167822e-06,9.294088950831788e-10,9.200185502322711e-08
1965,0.000399763321703566,2.5001332752643587e-06,9.571604818260836e-10,8.994451101378737e-08
1966,0.00040084279109058637,2.5284456179568745e-06,8.806838472771464e-10,8.860367017859971e-08
1967,0.00040234240337408015,2.518732279505847e-06,7.997248617299033e-10,8.501612163464805e-08
1968,0.0004020960851838546,2.5508068119961536e-06,8.674385971423654e-10,8.430532005831992e-08
1969,0.00040211874043702016,2.5726754496905154e-06,8.245846228049913e-10,8.425259880238758e-08
1970,0.00039980468240433505,2.526755874246841e-06,7.801265348003231e-10,8.394424660147187e-08
1971,0.0003982519597879478,2.5139006213846315e-06,7.705394972872576e-10,8.309248654216259e-08
1972,0.00039422742390472976,2.412598892728316e-06,6.901270269540508e-10,8.331692669116819e-08
1973,0.00038977290803034393,2.362628330437084e-06,7.353398128502014e-10,8.597062617354823e-08
1974,0.0003850210050586611,2.346528877491697e-06,7.446630613726159e-10,9.941872036733912e-08
1975,0.00038091655421469895,2.285371432922797e-06,7.423139880557983e-10,1.0201509935216433e-07
1976,0.00037744774765867205,2.2426910878233945e-06,1.7213904587468472e-09,1.1189158755087192e-07
1977,0.000374989679715197,2.1923045941158696e-06,1.8562055860625394e-09,1.1399626081194064e-07
1978,0.00037117726502141783,2.188679705536093e-06,1.8451319757798297e-09,1.2486580353814653e-07
1979,0.00036947008006141653,2.106580024831471e-06,1.9212992863337774e-09,1.2889373530405074e-07
1980,0.0003691423501420234,2.081714634576721e-06,2.0251731006456654e-09,1.2658872857887866e-07
1981,0.0003699575733792569,2.051285670339504e-06,2.003701046352343e-09,1.153825022827602e-07
1982,0.0003710286650207958,2.0386699069214435e-06,3.2087161816463095e-09,1.1529614393371698e-07
1983,0.0003735476264929665,1.988176125321063e-06,2.3545435125425585e-09,1.0617445310247473e-07
1984,0.00037604349615451483,2.0176974463278645e-06,2.238035447442245e-09,1.0563481924106912e-07
1985,0.00038007329567335546,1.933269361740843e-06,2.3191164782205523e-09,9.503501173315141e-08
1986,0.00038312275345171135,1.9276591599139337e-06,2.2475928261402244e-09,9.263532620350037e-08
1987,0.0003866085857485554,1.915008868179159e-06,2.141848603238421e-09,9.757702303301943e-08
1988,0.0003900729227877621,1.8604085393495292e-06,2.301218549050077e-09,1.0226609654344948e-07
1989,0.00039474901443879517,1.8216419448435772e-06,1.0344290146679924e-09,1.0613732825959232e-07
1990,0.00039712698448316326,1.7812568233109362e-06,1.0194802264289799e-09,1.0746985777489369e-07
1991,0.0004008823057769665,1.6913122635742184e-06,1.011985650040919e-09,1.0983455211999171e-07
1992,0.0004036669311712363,1.6667170906917557e-06,8.675643893761378e-10,1.1287352309961665e-07
1993,0.0004094039198077683,1.6472355192880578e-06,9.006061967615458e-10,1.2627285579063547e-07
1994,0.0004159639897157571,1.6247274093724888e-06,8.454474184230573e-10,1.4970774689767756e-07
1995,0.00042276869394949505,1.608972070243908e-06,7.566835174317126e-10,1.477841178955584e-07
1996,0.000430955780237647,1.6054685504838874e-06,7.913460006328929e-10,1.4389405070655163e-07
1997,0.0004438047014575984,1.5940878971118115e-06,7.066726212138061e-10,1.4372958442468837e-07
1998,0.00045583449536934495,1.610847253427242e-06,6.569677540075552e-10,1.4150259529190278e-07
1999,0.000471082075299429,1.5723022508089862e-06,6.765711602074731e-10,1.6045295276561384e-07
2000,0.00048500116931141486,1.5378971381453863e-06,7.942860060148962e-10,1.528580406378361e-07
2001,0.0004992424385688667,1.539218487778271e-06,8.726675414040739e-10,1.2648723972980796e-07
2002,0.0005139057341563914,1.5167563885500255e-06,8.546088043586459e-10,1.2473479062334392e-07
2003,0.0005277819083338338,1.5178387522090425e-06,3.7724304870399655e-09,1.218854898914807e-07
2004,0.000540642741335822,1.5431530593040016e-06,3.7128920017868795e-09,1.1796211144396043e-07
2005,0.0005563012922980956,1.5907371237387582e-06,3.7371526349718104e-09,1.1569399508256798e-07
2006,0.0005764475291860956,1.641064191712108e-06,3.7387024666633655e-09,9.187615493796589e-08
2007,0.0005996404880923885,1.6561886176142643e-06,3.6016520480305505e-09,8.209222102095737e-08
2008,0.0006253823854162224,1.623974412723328e-06,3.586437171053193e-09,7.334663517813819e-08
2009,0.000644295900461397,1.6338614484214174e-06,3.602795649117395e-09,7.026380341049584e-08
2010,0.000663655236296888,1.6134009196580986e-06,7.00978568841342e-10,6.714562823211573e-08
2011,0.000689958912386958,1.5825278621507875e-06,6.872481353844709e-10,6.765656834772926e-08
2012,0.0007104079288962696,1.537920021681722e-06,6.572944133420577e-10,6.247774716631024e-08
2013,0.0007198274917235332,1.500428425060818e-06,6.28050587727001e-10,6.028375969841753e-08
2014,0.0007281011286457735,2.5795313669212713e-06,5.989864398132332e-10,9.505081674124735e-08
2015,0.000728407725026565,3.917600484523323e-06,5.370289966690121e-10,2.388994916811628e-07
2016,0.0007337564436186637,3.9861104629121e-06,4.4189311337079166e-10,2.3895840277938465e-07
2017,0.000740013929316774,4.403259803590724e-06,3.8658424147038534e-10,2.687261009270969e-07
2018,0.0007346518919803202,4.992344156562467e-06,4.054068858394544e-10,3.07477307615045e-07
2019,0.0007307574269361794,5.823850557362675e-06,3.852768520884453e-10,3.738805141040302e-07
