ngram,pie,pe,pi,piee
1830,2.3364132825268565e-06,6.019023333335229e-06,4.986811420946781e-06,1.3684695916132178e-09
1831,2.245339373985189e-06,6.6316700732776165e-06,4.179420784566901e-06,1.3789135547678403e-09
1832,2.215232988029519e-06,7.92509263192187e-06,3.439666085926417e-06,1.381128322819336e-09
1833,2.1575208068367957e-06,7.863233804528136e-06,3.493135734190998e-06,1.5460848474495898e-09
1834,2.1702538625894315e-06,8.220770723710302e-06,3.391129959189649e-06,1.5245744349507667e-09
1835,2.1760071961450322e-06,7.988067961507892e-06,3.194862951464269e-06,1.639049419997564e-09
1836,2.3107345766350462e-06,7.869488626965904e-06,2.9745134660125975e-06,1.4985008630777737e-09
1837,2.28775911637058e-06,6.532987819290221e-06,2.937864727365585e-06,1.4270483366425018e-09
1838,2.376168302881914e-06,6.016122889767368e-06,2.9680471860566674e-06,1.3010158347473828e-09
1839,2.4326764105353504e-06,5.442121684089736e-06,2.826795707733254e-06,1.045567458010258e-09
1840,2.4990343782909415e-06,5.304921549915369e-06,2.7305070164272493e-06,1.4852986618407726e-09
1841,2.5657398704684705e-06,4.920981284937755e-06,3.0069160662346154e-06,1.8221041342414424e-09
1842,2.5502020954653356e-06,5.428560955676533e-06,3.0860032568723128e-06,1.6694168428596105e-09
1843,2.5219909990222992e-06,5.299534742724583e-06,3.2844931021307796e-06,1.8661404326587264e-09
1844,2.5386421579501724e-06,5.243127751392811e-06,3.3719029488565866e-06,1.6231576479722572e-09
1845,2.501512264123968e-06,5.014143328350786e-06,3.303159473944106e-06,1.603983683968429e-09
1846,2.474442128784306e-06,4.1145438964511934e-06,3.3494961176724506e-06,1.9953066897139747e-09
1847,2.5259311899260084e-06,3.903132859964639e-06,3.547403853839829e-06,1.6936462787775497e-09
1848,2.570667870064166e-06,3.6658476087073462e-06,3.5974688086883233e-06,2.039408047200502e-09
1849,2.6843536358813125e-06,3.0397453169176255e-06,4.1237522704510155e-06,2.3943571331968324e-09
1850,2.7281227111026444e-06,2.865545021839872e-06,4.262068939299622e-06,2.48245301299426e-09
1851,2.8029465803618744e-06,2.7550778928083934e-06,4.4558386369837014e-06,3.019241888248457e-09
1852,2.901811805194094e-06,3.0587003883348577e-06,4.579344411987611e-06,3.290256924058456e-09
1853,2.9565820633641645e-06,2.994850059881823e-06,4.846731111943622e-06,3.2850086460557902e-09
1854,2.9920526165889375e-06,2.965621108939688e-06,4.8118347746952035e-06,3.588003671950446e-09
1855,3.0042567037266314e-06,2.976834496491522e-06,5.029737881808874e-06,3.662404221163992e-09
1856,3.0224902859897284e-06,2.932822553702863e-06,4.593194587089654e-06,3.771093278917956e-09
1857,3.0833464279567124e-06,2.9197638338830856e-06,4.603819693979208e-06,4.112018725521693e-09
1858,3.0935409215869314e-06,2.879376877120064e-06,4.760819527811171e-06,4.1420856585919606e-09
1859,3.106243119483614e-06,2.556440579480425e-06,5.20185215334225e-06,4.346886977352986e-09
1860,3.1245248075200446e-06,2.8012107447596335e-06,5.295843363585716e-06,4.326783502912284e-09
1861,3.1563348394619036e-06,2.7828286874864716e-06,5.456259324481445e-06,4.1161679144506385e-09
1862,3.1971908356354106e-06,3.176155977208899e-06,5.2038635658391286e-06,3.6104495583698183e-09
1863,3.1837349914504946e-06,3.1607311744405057e-06,5.254931563415864e-06,3.012102983701581e-09
1864,3.1976375924257028e-06,3.165235381987129e-06,5.225212070009937e-06,2.4805483104081307e-09
1865,3.200298221729879e-06,3.3207654398990727e-06,5.188420410766932e-06,2.20072205300451e-09
1866,3.213287592578646e-06,3.4080879101696027e-06,4.841878437998405e-06,2.0780639788307654e-09
1867,3.214329516205388e-06,3.163830894793916e-06,4.939426162309246e-06,2.1874297650992247e-09
1868,3.1616405392144642e-06,3.2389416446676478e-06,4.907010991571172e-06,2.1057048842682794e-09
1869,3.0806551356883053e-06,2.7758426313084783e-06,4.884177802263626e-06,2.2068400162833512e-09
1870,3.0743660447894527e-06,2.755109952496631e-06,4.966371761838673e-06,2.7081761277969463e-09
1871,3.057637741221697e-06,3.0566240768946173e-06,5.10301846848701e-06,2.9385943837009367e-09
1872,3.1038509535262293e-06,2.9683903903787723e-06,5.1666061153810006e-06,2.6666853963115092e-09
1873,2.9952542977948075e-06,2.7227273286760985e-06,5.174047406139185e-06,2.4921196059172044e-09
1874,2.981419389210974e-06,2.7806410928730785e-06,5.133635828055308e-06,2.3347082838449343e-09
1875,2.952025754763911e-06,2.842385616271973e-06,5.243122749171951e-06,2.3018316300646038e-09
1876,2.9528683366411964e-06,2.9092220756865572e-06,5.6234448493341915e-06,2.2880386950165287e-09
1877,2.97143450162756e-06,2.914290299876094e-06,5.820017187423738e-06,2.018578082463307e-09
1878,2.9444482671741364e-06,2.5226559046132024e-06,5.855300904451204e-06,1.947967105080701e-09
1879,2.85762475219339e-06,2.431404547158828e-06,5.940179757349792e-06,2.1104603778862187e-09
1880,2.920304593447197e-06,2.4046209351321783e-06,6.2162136081107226e-06,2.1272571957910357e-09
1881,2.941922405495591e-06,2.580180762379314e-06,6.366459664215134e-06,2.124987424118834e-09
1882,2.9862292844232537e-06,2.5780028798700575e-06,6.617686267418321e-06,2.135868402776607e-09
1883,3.0309793796082625e-06,2.5229512305356494e-06,6.648559714709076e-06,2.131810727945549e-09
1884,3.016283017132082e-06,2.478736665320217e-06,6.943099638842146e-06,2.309860969162969e-09
1885,3.021995066124613e-06,2.5262842362800645e-06,7.011066892508617e-06,2.1719565590494483e-09
1886,3.0569524044819574e-06,2.5206358194347037e-06,7.572774718158014e-06,2.1758574069481132e-09
1887,3.0481016243097007e-06,2.515179338453371e-06,7.6070034213314234e-06,2.068062316633907e-09
1888,3.0524924698381384e-06,2.284470578420691e-06,7.624665938367668e-06,2.1034433163512135e-09
1889,3.0652578451346405e-06,2.207674794720203e-06,7.692846403577797e-06,2.0472951667294126e-09
1890,3.0583279502544817e-06,2.220186908224215e-06,7.530536614857348e-06,1.8320665381591335e-09
1891,3.053164391531027e-06,2.1945390601883574e-06,7.271569886922537e-06,2.014529218044966e-09
1892,3.0465732184633713e-06,2.1786878343326473e-06,7.666401221026068e-06,2.0557371836561954e-09
1893,3.0490806953561593e-06,2.1933989760977316e-06,7.588135044248442e-06,1.876624665188485e-09
1894,3.05101661979279e-06,2.2015586052605485e-06,7.73667008096319e-06,1.8322870998233043e-09
1895,3.0353415760535948e-06,2.0993930028063394e-06,8.112288079636138e-06,1.692962230721256e-09
1896,3.067303656020418e-06,1.9912531895118135e-06,7.944232363245516e-06,1.7287501271770874e-09
1897,3.103338518225688e-06,1.9290002260926746e-06,8.243783343329727e-06,1.6749986477192026e-09
1898,3.1045740342960926e-06,1.951701733560185e-06,8.289657281628543e-06,1.2513303726535696e-09
1899,3.129522188568704e-06,1.934979585322643e-06,8.008465946269488e-06,1.3672378943293699e-09
1900,3.1202109117397673e-06,1.922805381582293e-06,8.31757123315973e-06,1.5149001259778012e-09
1901,3.1252033555314744e-06,1.8995505765165684e-06,8.295436340891424e-06,1.6294896067390953e-09
1902,3.095092616994017e-06,1.912047797044839e-06,8.444975329829113e-06,1.5899604331538951e-09
1903,2.9989026708270624e-06,1.939085109370353e-06,8.680734936206136e-06,1.4461476460780887e-09
1904,2.94313534660822e-06,1.9630377242460132e-06,8.72772475954012e-06,1.5670471904221423e-09
1905,2.9074515493578346e-06,2.011675032268353e-06,8.749423094351577e-06,1.5030577893426766e-09
1906,2.8885897661114413e-06,1.9973625740021816e-06,8.582776964820888e-06,1.4780889686808303e-09
1907,2.839138850114458e-06,2.0149688972586385e-06,7.915035049726221e-06,1.3784431056913198e-09
1908,2.813451276649305e-06,2.2078961754752006e-06,7.661625074563614e-06,1.3067107078918688e-09
1909,2.7824106447431925e-06,2.1889889499756724e-06,6.959263633429405e-06,1.3136809259453992e-09
1910,2.7731625128321217e-06,2.1813655004215045e-06,6.6303418861934915e-06,1.3514544404204442e-09
1911,2.7347081023825533e-06,2.1853246283041827e-06,6.378699189164243e-06,1.2496760451849047e-09
1912,2.715370101213921e-06,2.0797864246040783e-06,6.171104035144838e-06,1.2701767098428312e-09
1913,2.6964206166927137e-06,2.0986676158177682e-06,6.256946042932603e-06,1.1506182038902223e-09
1914,2.7193584628548706e-06,2.0170052721368847e-06,6.0427201528260155e-06,1.16496521952923e-09
1915,2.7166334543185907e-06,1.8095358557599996e-06,6.219590367046683e-06,1.0888224607644555e-09
1916,2.7367175334802596e-06,1.8755505867115322e-06,6.371867454747969e-06,1.1806028694343646e-09
1917,2.7597368443821324e-06,1.8653643759794899e-06,6.374446716758289e-06,1.196870745369592e-09
1918,2.7813213624280512e-06,1.856858294299205e-06,6.277031129034835e-06,1.216078666337645e-09
1919,2.851729472500405e-06,1.8717999117663048e-06,6.386806619827569e-06,1.2135783330638868e-09
1920,2.9065289969107004e-06,2.0299157930432036e-06,6.581764150074118e-06,1.2241069903749592e-09
1921,2.9316118213630815e-06,2.1065161490696482e-06,6.859591459423038e-06,1.2331166246834106e-09
1922,2.9358987896037954e-06,2.1850007020215604e-06,6.821258271624434e-06,1.1621220018044808e-09
1923,2.9502014058380155e-06,2.369269655641152e-06,6.8496746540144415e-06,1.063062590337235e-09
1924,2.9759682027880833e-06,2.592790581599859e-06,7.136572873735401e-06,1.0768802833587593e-09
1925,2.9928129216776663e-06,2.6124321915891154e-06,7.261511979907352e-06,1.0509734035427494e-09
1926,2.9963444246407434e-06,2.6565763034471146e-06,7.68578541153277e-06,1.0638881521783462e-09
1927,2.9671151163971184e-06,2.5052629553101724e-06,7.53338943988118e-06,1.0611084867915922e-09
1928,2.94119880501447e-06,2.471414485886011e-06,8.211928161472315e-06,1.1258358213948684e-09
1929,2.9541087574866002e-06,2.4771024982328527e-06,8.298518683399639e-06,1.230382510161324e-09
1930,2.954412463753085e-06,2.2853075734019512e-06,8.50028826399856e-06,1.1674179638860543e-09
1931,2.97313217093428e-06,2.0842447676321692e-06,8.864603127481782e-06,1.103210768769815e-09
1932,2.996217972395243e-06,2.099421050973303e-06,8.988015127085549e-06,1.0603907672569944e-09
1933,3.012839930046799e-06,2.153441723099344e-06,8.648831746021252e-06,1.0623443315514537e-09
1934,3.0424172174597127e-06,2.206962010729642e-06,8.869912757550732e-06,1.1730606882690405e-09
1935,3.1030063902497725e-06,2.3262788805108618e-06,8.269486703024345e-06,1.1677763121577455e-09
1936,3.150000208864055e-06,2.298023446201114e-06,8.160065200562322e-06,1.242024919420207e-09
1937,3.2548308744091107e-06,2.3423845050274394e-06,8.208206574116567e-06,1.2453274284800792e-09
1938,3.29692638193332e-06,2.607823522079603e-06,7.756026012170228e-06,1.3534371401391354e-09
1939,3.369622423373845e-06,2.641737215266663e-06,7.895965544386335e-06,1.3596910343670133e-09
1940,3.411470775712847e-06,2.5948018641689226e-06,7.819287345358004e-06,1.3033200788444991e-09
1941,3.5186870133786996e-06,2.6401147416826073e-06,7.665916655241745e-06,1.304380595598279e-09
1942,3.573912376201146e-06,2.6006007049415658e-06,7.533000955715709e-06,1.3036439626214401e-09
1943,3.630718993008486e-06,3.186711182934232e-06,7.467543517642687e-06,1.2669280307393243e-09
1944,3.624499381008458e-06,3.2255036980391845e-06,7.287044809345389e-06,1.3823718122577385e-09
1945,3.6127604029648604e-06,3.0333714481197864e-06,7.172150877262798e-06,1.293252417853909e-09
1946,3.611700484335805e-06,3.0251769333387657e-06,6.765201630644567e-06,1.3839076392788537e-09
1947,3.6112165032266475e-06,3.047368993845469e-06,6.654154536330939e-06,1.437068067719086e-09
1948,3.537503484299772e-06,3.019352204449076e-06,6.5752468409690275e-06,1.3769609262327874e-09
1949,3.5103158292518595e-06,3.0455783936694e-06,6.476977497576237e-06,1.381770507537437e-09
1950,3.455970077733842e-06,2.521785063436255e-06,6.522483805123816e-06,1.2349171605942543e-09
1951,3.432660150792799e-06,2.5378337795700645e-06,6.540480496499056e-06,1.0900067911759744e-09
1952,3.436726306712704e-06,2.6060875565495474e-06,6.568664892776204e-06,1.0810069744111266e-09
1953,3.4048924005349235e-06,2.5919480322045274e-06,6.806657828357336e-06,9.286385747677071e-10
1954,3.3409386495415153e-06,2.6060124907546978e-06,7.016495731347407e-06,8.626394796897228e-10
1955,3.3069429719034815e-06,2.5988128982135095e-06,6.953133574175549e-06,7.904935000231055e-10
1956,3.231949157062835e-06,2.58628847404907e-06,7.091603297989682e-06,7.076316001418195e-10
1957,3.1831392724208333e-06,2.6251554053097995e-06,7.189848669700691e-06,7.036703283550391e-10
1958,3.1140833211143866e-06,2.646719329797114e-06,7.288136462843145e-06,7.756483392081951e-10
1959,3.023103512792399e-06,2.5890774070701028e-06,7.400584893600483e-06,7.022564276125211e-10
1960,2.9720492875640048e-06,2.6195090023455644e-06,7.496766686797075e-06,7.453780886163791e-10
1961,2.876393182305037e-06,2.6067012380995687e-06,7.564152058746133e-06,6.967838568033053e-10
1962,2.7876984794212537e-06,2.62587283421973e-06,7.766586544935958e-06,6.522421293540605e-10
1963,2.7356168499993927e-06,2.6413280076147724e-06,7.84819888264922e-06,6.003570775435309e-10
1964,2.6864991663647482e-06,2.701360309791718e-06,7.899502764173252e-06,7.165046492626662e-10
1965,2.683531874936307e-06,2.6585783286593923e-06,8.076764320971311e-06,6.763772082101533e-10
1966,2.671699771131638e-06,2.6832345351327343e-06,8.119878267669784e-06,7.40509645666013e-10
1967,2.6419133973831777e-06,2.761758358766591e-06,8.138375960697886e-06,6.876991119421558e-10
1968,2.683363163669128e-06,3.0129525124980968e-06,8.117430817427313e-06,8.415792348718096e-10
1969,2.720318434512592e-06,3.0062872156122467e-06,8.15959966920283e-06,8.868664612217612e-10
1970,2.7405731738586577e-06,3.000636265174502e-06,8.483257910743955e-06,9.227735718399441e-10
1971,2.793289208316959e-06,2.863710408616628e-06,8.519730077491009e-06,8.682199800372611e-10
1972,2.799178543812429e-06,2.9219635117832306e-06,8.310914251654009e-06,8.492738179377568e-10
1973,2.849666283769433e-06,2.873532236792796e-06,8.375457062876584e-06,7.503941317527867e-10
1974,2.8835365485844832e-06,2.7775181154408657e-06,8.239888627161105e-06,7.462110770565086e-10
1975,2.932098823293927e-06,2.5392681176786676e-06,8.345704307950136e-06,5.815640389896157e-10
1976,2.9716927006770026e-06,2.526887426159062e-06,8.437429187324597e-06,5.291559730074319e-10
1977,3.0622528096760756e-06,2.437356735234581e-06,8.168956745586392e-06,5.041859786812455e-10
1978,3.1069594440071213e-06,2.4327756429037047e-06,8.075454908456387e-06,4.523127269554347e-10
1979,3.2228267303123303e-06,2.2922786878812725e-06,8.068053960284618e-06,6.08621549983265e-10
1980,3.342847581474676e-06,2.25992367372133e-06,7.951078454685298e-06,6.853207485628993e-10
1981,3.495681897090565e-06,2.2386296417867664e-06,7.960642700969142e-06,7.127337133182112e-10
1982,3.6259463221150715e-06,2.215674872526766e-06,7.893738191861693e-06,7.300821653582241e-10
1983,3.780502928358536e-06,2.173117536585778e-06,7.931087371356885e-06,7.620232936719365e-10
1984,3.872559156142026e-06,2.1760625778759798e-06,8.205813368736667e-06,7.405639276417527e-10
1985,3.971446890968114e-06,2.216782831965247e-06,8.385888707250291e-06,7.394653223080638e-10
1986,4.0160597823809696e-06,2.203049461968476e-06,8.52543650710556e-06,5.358664861050094e-10
1987,4.066542650044929e-06,2.169868399245648e-06,8.455983788735466e-06,4.796506406342818e-10
1988,4.0788168657205204e-06,2.1535881842282834e-06,8.494628933216778e-06,5.073238059808257e-10
1989,4.162577494883278e-06,2.088764534034583e-06,8.503549127323953e-06,5.32989029895197e-10
1990,4.1922147439826015e-06,2.0438721841336312e-06,8.48002751549107e-06,4.833586903745563e-10
1991,4.2667529019776595e-06,2.0034755477484268e-06,8.267908145041605e-06,4.771080911300121e-10
1992,4.350331047524898e-06,1.908634577115923e-06,8.25734800205932e-06,5.19289571660713e-10
1993,4.451182641267744e-06,1.8923788210096454e-06,8.254310289755398e-06,5.289019182936577e-10
1994,4.5461809220017e-06,1.8814967006619554e-06,8.52761539655538e-06,5.599428698488396e-10
1995,4.6239557767486465e-06,1.829174607337336e-06,8.389403514489199e-06,5.006816390056607e-10
1996,4.651618317958699e-06,1.8002299384534126e-06,8.231901899437486e-06,4.954320525258587e-10
1997,4.751544435878584e-06,1.7796278695771304e-06,7.954320933224932e-06,5.063550610552779e-10
1998,4.859058533059267e-06,1.763590424681232e-06,7.561417078250088e-06,5.231343651918812e-10
1999,4.961953631469182e-06,1.691382911823374e-06,7.066835223668022e-06,4.465748405989091e-10
2000,5.073777369294216e-06,1.6410048471828174e-06,6.522971359247874e-06,4.664890497694887e-10
2001,5.206345771771989e-06,1.6318497435869567e-06,6.0662046053039376e-06,4.275849277820701e-10
2002,5.347405671532865e-06,1.5961173370929567e-06,5.786075949539996e-06,4.3119199480809046e-10
2003,5.493160317980385e-06,1.5830025859031593e-06,5.5399100347131025e-06,4.91405527380806e-10
2004,5.659782540793198e-06,1.5752748205548933e-06,5.223103406543876e-06,4.893922885987731e-10
2005,5.806643977328869e-06,1.5266597626707932e-06,4.982313449935256e-06,4.6477617786168576e-10
2006,6.09657919475077e-06,1.4794261785157557e-06,4.640671769655975e-06,5.040120503491912e-10
2007,6.477252424831802e-06,1.4305725894051387e-06,4.327148319914288e-06,5.227345025092336e-10
2008,7.024265284729024e-06,1.442046774562706e-06,3.8001539905963e-06,4.982622509031032e-10
2009,7.4119716373388655e-06,1.4410595180639315e-06,3.4421024923046517e-06,4.665399822420138e-10
2010,7.750133850744792e-06,1.3884217163909592e-06,2.9835918472339732e-06,3.281714443843191e-10
2011,8.164301107171923e-06,1.3129318371544026e-06,2.552152912877708e-06,3.283681996947761e-10
2012,8.513881831666887e-06,1.2503996913437732e-06,2.1413742388176615e-06,3.263697189488062e-10
2013,8.639896155468055e-06,1.2082053980780723e-06,1.9504509834535255e-06,2.9197931969030376e-10
2014,8.61841168183933e-06,1.5639070868798756e-06,1.760855021919789e-06,2.109576739485673e-10
2015,8.35108260486907e-06,2.3430568571062134e-06,1.7636155819543222e-06,2.1694671257867426e-10
2016,8.265947144536767e-06,2.3059809320459735e-06,1.6439030657368546e-06,2.0661048169953337e-10
2017,8.28673561651764e-06,2.4978297403777106e-06,1.5718121251969326e-06,2.2194071349253738e-10
2018,8.118342157104052e-06,2.787466485187906e-06,1.5744589518362773e-06,1.8833658799177755e-10
2019,7.958994501677807e-06,3.2712914759258638e-06,1.64292308113545e-06,1.6066272964798678e-10
