ngram,word,wrord,ord,wordd
1869,0.00021471895576853837,5.099944974265977e-09,1.744838186823472e-06,4.744239604345271e-09
1870,0.00021422191223661815,4.980688623439684e-09,1.6962346925148658e-06,4.720459007805695e-09
1871,0.00021415644524885074,5.374872864243636e-09,1.5635763475074782e-06,4.629192204167307e-09
1872,0.00021362996111357852,5.369976844146354e-09,1.5132745667350328e-06,4.188580339713001e-09
1873,0.0002104432268034933,5.1197861823076045e-09,1.5354854992567977e-06,3.6991063545599445e-09
1874,0.00020811133435927331,4.829265780920926e-09,1.5627212600780434e-06,3.4950108521566594e-09
1875,0.00020280150680004487,4.4310438810210175e-09,1.5071504191967376e-06,3.794989433814067e-09
1876,0.000200117495426509,4.403458010924867e-09,1.565845764162077e-06,3.739102836876538e-09
1877,0.00019813431676344147,4.4835140996671694e-09,1.569634816535524e-06,3.6793522514447628e-09
1878,0.000197685876628384,4.329420028830506e-09,1.6167809592713768e-06,3.5829970419192544e-09
1879,0.000196058043262123,4.3086791594910375e-09,1.6937470945777022e-06,3.504504369240229e-09
1880,0.00019633154650884016,4.321630260000526e-09,1.640037502121621e-06,3.482292422672474e-09
1881,0.0001945614328308563,4.942497268599157e-09,1.5287866322718661e-06,3.282453959434812e-09
1882,0.0001938683313450643,4.803799136254838e-09,1.5271772489151253e-06,2.756428640893205e-09
1883,0.0001919249979047371,4.506580188388755e-09,1.5349342642626392e-06,2.6435843672853056e-09
1884,0.0001901883993663692,4.396135519105623e-09,1.5543495724809224e-06,2.4288591138343918e-09
1885,0.000187380937859416,4.679006008042766e-09,1.5987410019338962e-06,2.247382216832453e-09
1886,0.00018539369297546467,4.6096549117485046e-09,1.5347434165440582e-06,2.3452749900850935e-09
1887,0.00018396312537203942,4.575626702926375e-09,1.5159520054502146e-06,2.5967214727679836e-09
1888,0.000183029067037361,4.299167149263943e-09,1.4573484057629166e-06,2.76292760099344e-09
1889,0.00018136347560877248,4.343896258569251e-09,1.443168538831482e-06,2.6157893946126317e-09
1890,0.00018109338998328894,4.683160684645518e-09,1.3800473490326631e-06,2.508570462467219e-09
1891,0.00017965461925736496,4.727786384606247e-09,1.3940803812926918e-06,2.464417780956296e-09
1892,0.00017736501259995357,4.4347974499053015e-09,1.3229226039714246e-06,2.4438439843217044e-09
1893,0.00017483259684273174,5.38656084815768e-09,1.3682791372307942e-06,2.053503351489334e-09
1894,0.00017292153331384595,5.32544269000417e-09,1.4357332572347202e-06,1.7161995316935678e-09
1895,0.00017048834706656635,5.322018635313595e-09,1.4494562005243746e-06,1.6885623375730218e-09
1896,0.00017119180327946587,5.3528516222708535e-09,1.4755480443844654e-06,1.789281992411621e-09
1897,0.00016908828859283988,5.080535420936323e-09,1.5067983797832442e-06,1.752527218583972e-09
1898,0.000168011272242958,5.040331200031492e-09,1.4895353258127995e-06,1.612272585279787e-09
1899,0.00016687620206669505,5.125726953991716e-09,1.5011641088286915e-06,1.4883248443199803e-09
1900,0.0001659175759414211,4.354533432250816e-09,1.4614739711760194e-06,1.4533873628406825e-09
1901,0.00016428590086953982,4.404706789782966e-09,1.3681415436751974e-06,1.3303346678229998e-09
1902,0.00016312287438527813,4.412006855097112e-09,1.3569434064005951e-06,1.3955218568030757e-09
1903,0.00015880554773113026,4.34282073794431e-09,1.3319146644010158e-06,1.2767047736466403e-09
1904,0.00015683146193623543,4.4114986267170966e-09,1.2983893579335666e-06,1.1937443573322476e-09
1905,0.00015341735602955202,4.178082134233461e-09,1.3075898875415857e-06,1.2560221434349777e-09
1906,0.00015167198684399148,4.028978230406568e-09,1.3033236752692443e-06,1.3120057104235423e-09
1907,0.0001496712481769334,3.8662810730727415e-09,1.3066316861503374e-06,1.4052640955648193e-09
1908,0.0001482273219153285,3.9423320163933795e-09,1.3217910788755814e-06,1.4500007385263659e-09
1909,0.0001459094512808536,3.84274653367608e-09,1.3565920978310584e-06,1.240007747276601e-09
1910,0.00014468267909251153,3.872823173267648e-09,1.3308922949103623e-06,1.1451552484054162e-09
1911,0.00014246407538718943,3.680339969288785e-09,1.3196809212396538e-06,1.140375088010919e-09
1912,0.00014157291817744927,3.880729230029292e-09,1.2995459915795697e-06,1.0743911078263985e-09
1913,0.00013825075335002372,3.809536019971915e-09,1.2934773069771057e-06,1.2158463363094135e-09
1914,0.00013741950637527874,3.808289715325129e-09,1.289459402999325e-06,1.12764213046544e-09
1915,0.00013423919153865427,3.839748360537751e-09,1.258991151839187e-06,1.2976618589201549e-09
1916,0.00013405764808080027,3.7601991361871765e-09,1.2043996905828993e-06,1.4621598773015672e-09
1917,0.00013209255329067155,3.712969233658571e-09,1.2324730148195937e-06,1.4914342538752123e-09
1918,0.000131862292099478,3.6551487868154352e-09,1.2312754863939647e-06,1.510239877600128e-09
1919,0.0001304402041049408,3.633858769447329e-09,1.2100556270005264e-06,1.5658126937902394e-09
1920,0.0001319958849178095,3.7652704763603745e-09,1.2199499873791604e-06,1.292267610380244e-09
1921,0.00013110597085739885,3.87102733994433e-09,1.1843057044253719e-06,1.3293888529679926e-09
1922,0.00013350392276022051,3.82904822135036e-09,1.2558257042525968e-06,1.1637347434907091e-09
1923,0.00013355978548393717,3.793301926537294e-09,1.272299641641439e-06,8.967525095509338e-10
1924,0.00013577263078851893,3.7824020106467876e-09,1.238622855583214e-06,8.931685510241546e-10
1925,0.0001355997083010152,3.88011388098773e-09,1.3232790122076819e-06,7.666160325595481e-10
1926,0.0001376560955707516,3.7093227537151765e-09,1.3909208779036168e-06,7.850193114603396e-10
1927,0.00013619317905977368,3.6518007665417176e-09,1.3484399232766009e-06,8.063678613723368e-10
1928,0.00013684287426128452,3.4158045281174054e-09,1.4270028714236105e-06,7.28936157466466e-10
1929,0.00013477329048328102,3.215460405873013e-09,1.35979504583312e-06,7.115918727278775e-10
1930,0.00013457587296475789,3.0511202136247154e-09,1.3205189881253837e-06,8.258493373285753e-10
1931,0.00013214423961471766,2.7779881252497164e-09,1.4067483919331738e-06,9.660717820952109e-10
1932,0.00013304066253892546,2.5798745362237696e-09,1.355464340641837e-06,1.038277662259089e-09
1933,0.0001310504844046331,2.8842221309689974e-09,1.3444389099147105e-06,1.0863213424044155e-09
1934,0.00013196071293870254,2.6979870718487777e-09,1.3528518495929478e-06,1.062771450209356e-09
1935,0.00012978978546535864,2.8429746493482557e-09,1.3357959005588782e-06,1.1048674990783119e-09
1936,0.0001309540426258796,2.9243112058858448e-09,1.3292139523660547e-06,1.0159650105328361e-09
1937,0.0001283353319325085,3.1137580767749894e-09,1.3400005595290817e-06,8.750430737146177e-10
1938,0.000127619386018653,3.303744484333444e-09,1.260675763400546e-06,6.997219827363312e-10
1939,0.00012393934178232615,3.271467350986411e-09,1.2154345897995102e-06,6.312938029471939e-10
1940,0.00012313578606283824,2.952847141405154e-09,1.180615445913905e-06,5.001691679876582e-10
1941,0.00012072836190262543,2.896725430951668e-09,1.1622670724266624e-06,4.879226863810768e-10
1942,0.00012092345943009215,2.8642360546829846e-09,1.1254463580761303e-06,7.033013378026404e-10
1943,0.00011849793060849021,2.6825057730661683e-09,1.1557967484675049e-06,7.048490204196258e-10
1944,0.00011997377961441609,2.7164985499134834e-09,1.202487981442703e-06,8.341771836776043e-10
1945,0.00011968052941873404,2.688415109578354e-09,1.206089304365118e-06,7.847070215838414e-10
1946,0.00012015196054042982,2.8695818102672124e-09,1.2048610642523272e-06,8.507557000151219e-10
1947,0.0001193856743546868,2.999780297179606e-09,1.2311946388113678e-06,8.230468409983363e-10
1948,0.00011991114505300564,3.0555159989477586e-09,1.2723400654327373e-06,8.362897001885322e-10
1949,0.00011957023525610566,2.719514835547443e-09,1.2530454114312306e-06,5.385955411821694e-10
1950,0.00011978973426656532,2.7790211084724856e-09,1.2585948557638664e-06,6.603552863257026e-10
1951,0.00011821829165065927,2.510187423000941e-09,1.2186603888559539e-06,6.244283978773524e-10
1952,0.00011886355683340557,2.6086595740691466e-09,1.2384688261590782e-06,6.496253535104302e-10
1953,0.00011916135969970907,2.4268600462562517e-09,1.2571288802324228e-06,6.122348104677298e-10
1954,0.00012031887516578925,2.332286681243951e-09,1.2046083871350026e-06,6.496596197510688e-10
1955,0.00011982639054102557,2.1181292117081594e-09,1.1977264681003623e-06,6.682251339564158e-10
1956,0.00011886708671227098,2.240825540995266e-09,1.1968527685114947e-06,6.845466772796373e-10
1957,0.00011847929584161778,2.068094473450799e-09,1.179791427473122e-06,5.621455840503537e-10
1958,0.00011893624676823882,1.953385120323503e-09,1.1938972355502692e-06,5.177127377591668e-10
1959,0.00011831017140398867,1.517386280117502e-09,1.1846004781546071e-06,5.679163290433259e-10
1960,0.00011875626556242683,1.4945751937643438e-09,1.1739041870636617e-06,5.953487504571444e-10
1961,0.0001175181896542199,1.3890799780266354e-09,1.1834251673852641e-06,5.982975662518644e-10
1962,0.00011808084361421476,1.4175673174981235e-09,1.1987067734610588e-06,6.643583897300179e-10
1963,0.0001184552300920976,1.2167456169593598e-09,1.1803776780132985e-06,6.663453558771895e-10
1964,0.00011887497800801481,1.1769835265137578e-09,1.1850631673431572e-06,6.655798967525328e-10
1965,0.00011923803581989237,1.1073241054252288e-09,1.1460953796163916e-06,6.911349468920389e-10
1966,0.0001191009276746107,1.1438669376774767e-09,1.1067813911072984e-06,7.100916323197839e-10
1967,0.00011843931757279538,1.0454761183759891e-09,1.0777122676180234e-06,7.457278881707805e-10
1968,0.00011791352985060907,9.113291867178321e-10,1.0590380189309405e-06,8.062445354197121e-10
1969,0.00011615185004692259,8.36645070683468e-10,9.974528357556016e-07,7.699177129172341e-10
1970,0.0001141828584617802,8.066282324621049e-10,9.73195052925543e-07,7.882858056783095e-10
1971,0.00011141637202984254,8.50788994810614e-10,9.123013699406459e-07,8.327434456286856e-10
1972,0.00010779002955782094,8.059957701256337e-10,9.073077892805616e-07,8.314274506966107e-10
1973,0.00010467649969671453,6.812758412966247e-10,9.220261988827718e-07,8.315969262413197e-10
1974,0.00010142398761152955,5.28824771671234e-10,9.072969240670708e-07,7.634095895119636e-10
1975,9.889341994754172e-05,4.815538979479378e-10,8.795380819849794e-07,6.696148913132305e-10
1976,9.699403952773926e-05,4.229903114280223e-10,8.643470437164069e-07,5.930975314047008e-10
1977,9.587211908573019e-05,4.082760181521396e-10,8.637261836546324e-07,5.77640142067943e-10
1978,9.546060755383223e-05,2.626887001573002e-10,8.846622157372102e-07,5.681484727126929e-10
1979,9.605413340198408e-05,2.430268327849713e-10,8.810230919412529e-07,5.131370764807233e-10
1980,9.729627553107483e-05,2.5744867745583887e-10,8.527999609343948e-07,4.829502869047835e-10
1981,9.886924713750236e-05,2.406359665101705e-10,8.634742617427296e-07,5.011803472232401e-10
1982,0.00010009447266514014,2.2302095586956838e-10,8.571187452486941e-07,5.185287992632531e-10
1983,0.00010172527566153024,2.1985132861049702e-10,8.90925402278039e-07,5.005541616119404e-10
1984,0.00010323978910621787,1.8504241492253318e-10,8.911480579497168e-07,4.871212084494353e-10
1985,0.00010420058450628338,1.7503077955259372e-10,8.626344489519917e-07,4.326065180685187e-10
1986,0.00010454068875073322,1.5633708613397142e-10,9.000558277096258e-07,5.646818885501099e-10
1987,0.00010464918990952096,1.3052788512744685e-10,8.93993006099793e-07,5.363652696591511e-10
1988,0.00010474819386477716,1.367609061711913e-10,8.602628197097926e-07,5.279846004846434e-10
1989,0.00010525643821373316,1.685019980689008e-10,8.447929644717078e-07,4.937817178950001e-10
1990,0.00010519445121255038,1.3814693238562674e-10,8.252748752316361e-07,5.71436136504693e-10
1991,0.00010541837816292952,1.3502163276335466e-10,8.163671217127038e-07,6.308782226785833e-10
1992,0.00010585184125894947,1.3964052037700776e-10,8.055612121487294e-07,6.956336578196292e-10
1993,0.00010712783426112895,1.709129256772484e-10,7.126216538771197e-07,6.710710519021643e-10
1994,0.00010860672773560509,1.770473807243584e-10,6.759037367893532e-07,7.080621208402757e-10
1995,0.00011019584884966857,1.8873308669866062e-10,6.465100982820462e-07,7.781763606511711e-10
1996,0.00011202451215857374,1.7998124221144503e-10,6.110636385463814e-07,9.147213938679296e-10
1997,0.00011471346598617467,2.1934397552238393e-10,5.586130466131831e-07,9.35662468139396e-10
1998,0.00011696631970283176,2.6240035342985276e-10,5.188699714965748e-07,9.734158955078597e-10
1999,0.00011978425754932687,3.0839224626369853e-10,4.783303089490281e-07,1.093032267870545e-09
2000,0.00012290221015324017,4.3465290295546007e-10,4.784083630836124e-07,1.0850765841396992e-09
2001,0.0001261646975763142,4.607800827402134e-10,4.826483218169284e-07,1.1621403918558671e-09
2002,0.00012923856723188822,5.264969730031258e-10,5.037142938947779e-07,1.1376945258894417e-09
2003,0.00013268377889679478,6.073218911899809e-10,5.028915138284771e-07,1.1830373347621048e-09
2004,0.00013562925076777383,6.218602458371184e-10,4.93569976762436e-07,1.1984910603628813e-09
2005,0.0001402027451799118,7.463019329507453e-10,4.930424048715005e-07,1.2462031327510813e-09
2006,0.0001451400208419987,7.532750098285642e-10,5.115299797710447e-07,1.18826374930135e-09
2007,0.00014965723260372345,6.624322558744313e-10,6.006787154027344e-07,1.085638293548844e-09
2008,0.00015384198299476078,6.485421644164546e-10,6.31504552269949e-07,9.66805310412663e-10
2009,0.00015637331775256565,5.697227858132108e-10,6.67882131568019e-07,8.670007727624401e-10
2010,0.00015911878394295594,4.920245926956898e-10,7.106750388174987e-07,7.188909943524533e-10
2011,0.00016376465958143984,4.871748054572197e-10,8.098100465758762e-07,6.104886397993527e-10
2012,0.00016678992168246104,3.1475909676289705e-10,8.124704485063765e-07,5.349328876683554e-10
2013,0.00016716059430369308,2.5340913494582244e-10,9.560397903182353e-07,4.2395726215386075e-10
2014,0.0001699591666692868,1.8329321691387283e-10,9.776281412346828e-07,5.682383809522764e-10
2015,0.00017229109653271735,1.7870009539582606e-10,1.063870480980508e-06,6.569438128410456e-10
2016,0.0001751328111692731,1.662540581394621e-10,9.961700503221697e-07,6.842294310503507e-10
2017,0.00017725721651610607,1.462009448690201e-10,1.0354377195653797e-06,7.122958473049223e-10
2018,0.0001772630901541561,9.744886564355681e-11,1.0118891168531264e-06,8.157588826662731e-10
2019,0.00017730762192513794,8.443207938357844e-11,1.1393707382012508e-06,7.95424587307636e-10
