ngram,score,sore,scre,scre
1855,1.0882457640296447e-05,1.0327427194819652e-05,1.3295338544391403e-08,1.3295338544391403e-08
1856,1.0925023811328824e-05,1.0489356100151781e-05,1.3066637549741245e-08,1.3066637549741245e-08
1857,1.0941031437791285e-05,1.06811069469716e-05,1.587569479052523e-08,1.587569479052523e-08
1858,1.106542250844151e-05,1.0960632477820451e-05,1.630379958023858e-08,1.630379958023858e-08
1859,1.1313264622003771e-05,1.1178968114628723e-05,1.5660699530834725e-08,1.5660699530834725e-08
1860,1.1391186490072869e-05,1.1363420526322443e-05,1.5798794780356014e-08,1.5798794780356014e-08
1861,1.1411752503980616e-05,1.1745512503174333e-05,1.6436217720183777e-08,1.6436217720183777e-08
1862,1.164388023815783e-05,1.1886581757737855e-05,1.4310520007094446e-08,1.4310520007094446e-08
1863,1.1721076719238357e-05,1.2089348144529919e-05,1.5158711999926514e-08,1.5158711999926514e-08
1864,1.1867643609418468e-05,1.2208981778322986e-05,1.3187622422654904e-08,1.3187622422654904e-08
1865,1.2005676840739657e-05,1.2340099991498782e-05,1.3847750882486513e-08,1.3847750882486513e-08
1866,1.2046735329412123e-05,1.2329894031738928e-05,1.601389370315636e-08,1.601389370315636e-08
1867,1.2030645458643058e-05,1.2424232798886286e-05,1.6113304087842347e-08,1.6113304087842347e-08
1868,1.2039813814876002e-05,1.2220416855208377e-05,1.619571993976316e-08,1.619571993976316e-08
1869,1.2024821964067606e-05,1.198661305222361e-05,1.5771807352190796e-08,1.5771807352190796e-08
1870,1.1956938448877605e-05,1.1693216427894576e-05,1.4826454349961945e-08,1.4826454349961945e-08
1871,1.1962139069510158e-05,1.1504490430525038e-05,1.4864224264142325e-08,1.4864224264142325e-08
1872,1.1963008416517238e-05,1.1216715652803291e-05,1.4277865619963644e-08,1.4277865619963644e-08
1873,1.1772779933900373e-05,1.114613132813247e-05,1.3438369020743072e-08,1.3438369020743072e-08
1874,1.1827142900853818e-05,1.1027894678201327e-05,1.3541415354114048e-08,1.3541415354114048e-08
1875,1.1787338995158539e-05,1.0714819317010032e-05,1.2780389952687138e-08,1.2780389952687138e-08
1876,1.1829126638726198e-05,1.0808278992564218e-05,1.3296436332918153e-08,1.3296436332918153e-08
1877,1.193910442712617e-05,1.0898481377807911e-05,1.4139540205349022e-08,1.4139540205349022e-08
1878,1.1853825786342245e-05,1.0813672426073545e-05,1.3263287230407578e-08,1.3263287230407578e-08
1879,1.1831193790255514e-05,1.0887965280354755e-05,1.3451499342969392e-08,1.3451499342969392e-08
1880,1.1904540380263435e-05,1.0873247577235037e-05,1.3057410517904243e-08,1.3057410517904243e-08
1881,1.187240286526503e-05,1.0902589435448005e-05,1.2784227010342875e-08,1.2784227010342875e-08
1882,1.1907603168635563e-05,1.0955880887714947e-05,1.3528526489535255e-08,1.3528526489535255e-08
1883,1.1800023068125093e-05,1.0699009830464742e-05,1.3368404922735927e-08,1.3368404922735927e-08
1884,1.175093478065849e-05,1.0521312495776719e-05,1.2382445037571545e-08,1.2382445037571545e-08
1885,1.1788672444319153e-05,1.0482501368512334e-05,1.2919162755460028e-08,1.2919162755460028e-08
1886,1.1874262911857971e-05,1.0408402106674788e-05,1.3246519183139429e-08,1.3246519183139429e-08
1887,1.2065055151262121e-05,1.035649906303401e-05,1.3328737351920544e-08,1.3328737351920544e-08
1888,1.2164455906063917e-05,1.0109908544109203e-05,1.4270847487856436e-08,1.4270847487856436e-08
1889,1.2234481800987851e-05,9.929101257252374e-06,1.4802462620723742e-08,1.4802462620723742e-08
1890,1.2297438843233977e-05,9.713605322758667e-06,1.5672075320034244e-08,1.5672075320034244e-08
1891,1.2553777976011458e-05,9.645414268431654e-06,1.6751187865387303e-08,1.6751187865387303e-08
1892,1.2664752180821129e-05,9.445312701115785e-06,1.6688608082761547e-08,1.6688608082761547e-08
1893,1.2722722723473063e-05,9.270150907728489e-06,1.6538961692244162e-08,1.6538961692244162e-08
1894,1.2725024394707621e-05,9.107915242826234e-06,1.7642164047109484e-08,1.7642164047109484e-08
1895,1.2984914714512083e-05,9.015902833198197e-06,1.7556080525845833e-08,1.7556080525845833e-08
1896,1.328511669791104e-05,9.05993420019513e-06,1.7430293652864748e-08,1.7430293652864748e-08
1897,1.347635004224555e-05,9.11343314718189e-06,1.6164741545310335e-08,1.6164741545310335e-08
1898,1.343672270845023e-05,9.10755274422367e-06,1.5313811679058224e-08,1.5313811679058224e-08
1899,1.3546307595139037e-05,9.071544029991077e-06,1.519058136421693e-08,1.519058136421693e-08
1900,1.3590399768353173e-05,8.953251121316238e-06,1.5028621141206193e-08,1.5028621141206193e-08
1901,1.363320292771927e-05,8.783968691464647e-06,1.37522618055235e-08,1.37522618055235e-08
1902,1.3522122312029491e-05,8.633878288882052e-06,1.3550591252250603e-08,1.3550591252250603e-08
1903,1.3349570898364099e-05,8.355785601971938e-06,1.2390311126304304e-08,1.2390311126304304e-08
1904,1.3290451533976011e-05,8.100213822867122e-06,1.2503945434616526e-08,1.2503945434616526e-08
1905,1.340849030384561e-05,7.752521534192575e-06,1.2961167123697642e-08,1.2961167123697642e-08
1906,1.3466185659386351e-05,7.607464145361778e-06,1.3207325645834902e-08,1.3207325645834902e-08
1907,1.3579916282781466e-05,7.500382253056159e-06,1.3267162987265887e-08,1.3267162987265887e-08
1908,1.3626342219400353e-05,7.3309457937804316e-06,1.3426995515430917e-08,1.3426995515430917e-08
1909,1.376138724091496e-05,7.300589199335913e-06,1.2952554965092337e-08,1.2952554965092337e-08
1910,1.3829110814965264e-05,7.175287659525306e-06,1.328403748906177e-08,1.328403748906177e-08
1911,1.3936109358577856e-05,7.1194493622377716e-06,1.3306791605113436e-08,1.3306791605113436e-08
1912,1.3872395616739855e-05,7.008280525561921e-06,1.2941577841120631e-08,1.2941577841120631e-08
1913,1.3974191330947048e-05,6.898018390139831e-06,1.34985618873072e-08,1.34985618873072e-08
1914,1.3962213935363771e-05,6.724893215245434e-06,1.4078471975510963e-08,1.4078471975510963e-08
1915,1.3910229426983278e-05,6.624557694781938e-06,1.4636407641432925e-08,1.4636407641432925e-08
1916,1.3984279446179113e-05,6.465065325755859e-06,1.5244278474467266e-08,1.5244278474467266e-08
1917,1.4157105527244442e-05,6.4202868088614196e-06,1.6373278605945936e-08,1.6373278605945936e-08
1918,1.456131472618186e-05,6.2953331507742405e-06,1.694729017438184e-08,1.694729017438184e-08
1919,1.506582507967583e-05,6.233327634877891e-06,1.8217301698898935e-08,1.8217301698898935e-08
1920,1.5640765013813507e-05,6.124173134074746e-06,1.9472208988093242e-08,1.9472208988093242e-08
1921,1.626546678120836e-05,6.032069060373553e-06,1.8822548599116218e-08,1.8822548599116218e-08
1922,1.691489095329806e-05,5.982509264867986e-06,1.93313548026351e-08,1.93313548026351e-08
1923,1.761101274106685e-05,5.9560468019169226e-06,1.9189122925565372e-08,1.9189122925565372e-08
1924,1.8312492362123782e-05,5.9228001581297055e-06,1.860773148264018e-08,1.860773148264018e-08
1925,1.8655365888012705e-05,5.944265597333599e-06,1.840033217856022e-08,1.840033217856022e-08
1926,1.9002849772472734e-05,5.955137891890315e-06,1.8080708739733253e-08,1.8080708739733253e-08
1927,1.9216543088467525e-05,5.916266673011705e-06,1.6939270557665102e-08,1.6939270557665102e-08
1928,1.9188931349032957e-05,5.932850399403833e-06,1.772610375943324e-08,1.772610375943324e-08
1929,1.930431296516742e-05,6.000308271073404e-06,1.7944908289483204e-08,1.7944908289483204e-08
1930,1.9192540483865222e-05,5.8995921920411225e-06,1.850694454828629e-08,1.850694454828629e-08
1931,1.8852671148904066e-05,5.827240264417404e-06,1.9051731620883013e-08,1.9051731620883013e-08
1932,1.881658993495096e-05,5.7762842646168015e-06,1.9920047072170225e-08,1.9920047072170225e-08
1933,1.8674217634335427e-05,5.719462283845392e-06,2.038708478226324e-08,2.038708478226324e-08
1934,1.8535801115961347e-05,5.62609505193125e-06,2.1817741264434128e-08,2.1817741264434128e-08
1935,1.8595462149408248e-05,5.54348149047915e-06,2.3523894958949702e-08,2.3523894958949702e-08
1936,1.847060125978065e-05,5.3432189426010675e-06,2.457513836873204e-08,2.457513836873204e-08
1937,1.8429124923256624e-05,5.263492572079745e-06,2.5959361390651533e-08,2.5959361390651533e-08
1938,1.8337988616882024e-05,5.084165617777866e-06,2.7328210044126015e-08,2.7328210044126015e-08
1939,1.8060207886654617e-05,4.977273420081474e-06,2.9613057656823523e-08,2.9613057656823523e-08
1940,1.7846994783862362e-05,4.857060048379935e-06,3.1705766900813614e-08,3.1705766900813614e-08
1941,1.7636292666013886e-05,4.844558459028901e-06,3.428243136990464e-08,3.428243136990464e-08
1942,1.7409019814554734e-05,4.766051915794378e-06,3.57216351736562e-08,3.57216351736562e-08
1943,1.734417414159647e-05,4.7645291618079814e-06,3.617116206555693e-08,3.617116206555693e-08
1944,1.7429509950618793e-05,4.7444702561603795e-06,3.728131352837798e-08,3.728131352837798e-08
1945,1.75663431686449e-05,4.732417177625134e-06,3.815472788509007e-08,3.815472788509007e-08
1946,1.7693540680089166e-05,4.592258976897158e-06,3.66826833036222e-08,3.66826833036222e-08
1947,1.791911303631163e-05,4.509688941262928e-06,3.663473131203838e-08,3.663473131203838e-08
1948,1.7944003567598494e-05,4.3521864816804216e-06,3.79579887521686e-08,3.79579887521686e-08
1949,1.799214130317393e-05,4.3081807754268605e-06,3.874730783845085e-08,3.874730783845085e-08
1950,1.825904915416946e-05,4.156031569177035e-06,3.934830214039461e-08,3.934830214039461e-08
1951,1.8549903480951408e-05,4.021517367748727e-06,3.891387783434246e-08,3.891387783434246e-08
1952,1.8550692922352547e-05,3.936951478473409e-06,3.851712244389611e-08,3.851712244389611e-08
1953,1.85524708545667e-05,3.917483939273682e-06,3.8842710381459256e-08,3.8842710381459256e-08
1954,1.8295145959460308e-05,3.8322759142569595e-06,3.758353805949355e-08,3.758353805949355e-08
1955,1.844062457426584e-05,3.754279565068178e-06,3.373765749310158e-08,3.373765749310158e-08
1956,1.8690197456245577e-05,3.5728935472434387e-06,3.172055760915425e-08,3.172055760915425e-08
1957,1.8506794471509886e-05,3.483459425167114e-06,3.0613329775925583e-08,3.0613329775925583e-08
1958,1.8100815785666263e-05,3.4592410754287684e-06,2.9579709602346937e-08,2.9579709602346937e-08
1959,1.815198889484496e-05,3.3900930377837668e-06,2.8805453260767015e-08,2.8805453260767015e-08
1960,1.8141463182733526e-05,3.3321336689238834e-06,2.7916279066175775e-08,2.7916279066175775e-08
1961,1.8328041083545292e-05,3.250944278728899e-06,2.7473778934401187e-08,2.7473778934401187e-08
1962,1.8223815329422776e-05,3.3177779446954706e-06,2.6507579369600924e-08,2.6507579369600924e-08
1963,1.836929524350645e-05,3.355441224682311e-06,2.4471382634568987e-08,2.4471382634568987e-08
1964,1.8446839021635242e-05,3.4148796917829064e-06,2.2850018004711662e-08,2.2850018004711662e-08
1965,1.8541235476732254e-05,3.419693809649159e-06,2.2353713800628483e-08,2.2353713800628483e-08
1966,1.858203748789882e-05,3.4355916471083347e-06,2.2248489273124505e-08,2.2248489273124505e-08
1967,1.885563246365304e-05,3.399748363465603e-06,2.2345305796177073e-08,2.2345305796177073e-08
1968,1.8984244888997637e-05,3.3707266798696115e-06,2.391132498351973e-08,2.391132498351973e-08
1969,1.9358433097035492e-05,3.211012069316764e-06,2.3997607710514657e-08,2.3997607710514657e-08
1970,1.9175206034560688e-05,3.1180861372247037e-06,2.479742633454407e-08,2.479742633454407e-08
1971,1.9260218843036065e-05,2.997136724453802e-06,2.687951118827771e-08,2.687951118827771e-08
1972,1.925506486648893e-05,2.88672926477115e-06,2.8278809389397404e-08,2.8278809389397404e-08
1973,1.927470059724458e-05,2.793008304381926e-06,2.8650308030770636e-08,2.8650308030770636e-08
1974,1.9085196981905028e-05,2.7075211944195743e-06,2.9422465479862174e-08,2.9422465479862174e-08
1975,1.9111507104493546e-05,2.6771030466729177e-06,2.8855271188327995e-08,2.8855271188327995e-08
1976,1.9649108643144636e-05,2.655780852884553e-06,3.012108733863832e-08,3.012108733863832e-08
1977,1.988666424170203e-05,2.658224112955005e-06,3.021283134785335e-08,3.021283134785335e-08
1978,1.986469526725289e-05,2.6683170030342547e-06,2.8457760592459636e-08,2.8457760592459636e-08
1979,1.9938635627373253e-05,2.7055897849744985e-06,2.6934861959862895e-08,2.6934861959862895e-08
1980,2.0020467023381832e-05,2.7101496665896515e-06,2.6444427092542355e-08,2.6444427092542355e-08
1981,2.0088413033850623e-05,2.7415687457375626e-06,2.510238975414073e-08,2.510238975414073e-08
1982,2.0170530530906816e-05,2.7692717269798905e-06,2.3988505404304306e-08,2.3988505404304306e-08
1983,1.9555393529507065e-05,2.827103506725897e-06,2.224457621277257e-08,2.224457621277257e-08
1984,1.944368990994657e-05,2.867672947104438e-06,2.1136623879718693e-08,2.1136623879718693e-08
1985,1.955055865567244e-05,2.94172436302428e-06,2.0966922928015005e-08,2.0966922928015005e-08
1986,1.9632951339839826e-05,2.946989655226519e-06,1.9696159497024316e-08,1.9696159497024316e-08
1987,1.9808071166543023e-05,2.9776605450544073e-06,1.7576151328008953e-08,1.7576151328008953e-08
1988,1.9979408794564995e-05,3.0249006418411488e-06,1.5855813551013398e-08,1.5855813551013398e-08
1989,2.0077737904752473e-05,3.0611217880505137e-06,1.3856542833780492e-08,1.3856542833780492e-08
1990,2.0140171078050378e-05,3.0933681175935945e-06,1.2240587591147038e-08,1.2240587591147038e-08
1991,2.04061164237958e-05,3.1325766940426547e-06,1.0903046338788564e-08,1.0903046338788564e-08
1992,2.0536853688619366e-05,3.1254368358142008e-06,9.472235440455279e-09,9.472235440455279e-09
1993,2.071099957642478e-05,3.21406680216439e-06,8.41256270993946e-09,8.41256270993946e-09
1994,2.1081971811197165e-05,3.28486245442556e-06,7.631809026012855e-09,7.631809026012855e-09
1995,2.1655662359470235e-05,3.3929740246614008e-06,7.246418005329198e-09,7.246418005329198e-09
1996,2.202758176801061e-05,3.494569747480065e-06,6.7097200811312115e-09,6.7097200811312115e-09
1997,2.234123920581104e-05,3.628836696277306e-06,6.508891774765451e-09,6.508891774765451e-09
1998,2.276224924051868e-05,3.73831003993733e-06,6.207575596407975e-09,6.207575596407975e-09
1999,2.313019649591297e-05,3.891469694800824e-06,5.664943371540078e-09,5.664943371540078e-09
2000,2.3668622556475123e-05,4.021026273091723e-06,5.567192738555247e-09,5.567192738555247e-09
2001,2.4307436043662684e-05,4.18203005990238e-06,5.144203507612133e-09,5.144203507612133e-09
2002,2.4809515317818815e-05,4.31861888370934e-06,4.990589814417896e-09,4.990589814417896e-09
2003,2.541321919125039e-05,4.504735508297537e-06,4.9960018027357074e-09,4.9960018027357074e-09
2004,2.6294667674976934e-05,4.59509088354285e-06,4.851039918969085e-09,4.851039918969085e-09
2005,2.6837888591606835e-05,4.835689521444562e-06,4.6880668553533104e-09,4.6880668553533104e-09
2006,2.744872056479965e-05,5.108336024152647e-06,4.3066156038154955e-09,4.3066156038154955e-09
2007,2.795762260835285e-05,5.401098730674546e-06,4.158455262676901e-09,4.158455262676901e-09
2008,2.8391304762668108e-05,5.7169774793562415e-06,4.585920215000832e-09,4.585920215000832e-09
2009,2.8618562022789513e-05,5.953897925792262e-06,4.292139056870172e-09,4.292139056870172e-09
2010,2.9127371817594394e-05,6.177836764566434e-06,4.011402511748332e-09,4.011402511748332e-09
2011,2.9093185211032896e-05,6.603169042916436e-06,3.781643760041626e-09,3.781643760041626e-09
2012,2.899644225960531e-05,6.919507541169878e-06,3.7070913323183116e-09,3.7070913323183116e-09
2013,2.9145454651110674e-05,7.042157709033095e-06,4.3237841878302726e-09,4.3237841878302726e-09
2014,2.911483638204767e-05,7.316112195050144e-06,4.1294733347082715e-09,4.1294733347082715e-09
2015,2.8630944663226338e-05,7.508277836417879e-06,3.4089227472579508e-09,3.4089227472579508e-09
2016,2.8594524077821655e-05,7.683161194498617e-06,3.5510600650466374e-09,3.5510600650466374e-09
2017,2.82147645217871e-05,7.855573433820004e-06,3.6700584238325007e-09,3.6700584238325007e-09
2018,2.8142170776845887e-05,7.860843834350816e-06,3.7931306318128575e-09,3.7931306318128575e-09
2019,2.829027698680875e-05,7.827268746041227e-06,3.741525006484281e-09,3.741525006484281e-09
