ngram,user,use,usr,use
1835,7.811426192867137e-07,0.0003065227481004383,1.6616945153202778e-08,0.0003065227481004383
1836,6.144605322333518e-07,0.0002991965281710561,1.4463906263171924e-08,0.0002991965281710561
1837,6.692645959966674e-07,0.00030126509123614857,1.1896776008768484e-08,0.00030126509123614857
1838,6.819955323018283e-07,0.0003019362546703113,1.1445884113519306e-08,0.0003019362546703113
1839,7.088257559319442e-07,0.00029998419008084705,1.2622589576746383e-08,0.00029998419008084705
1840,7.448256188321725e-07,0.00030149511959669847,1.1295815838252565e-08,0.00030149511959669847
1841,7.802268880498429e-07,0.0003008856354946537,1.1161036920067805e-08,0.0003008856354946537
1842,7.867695249582798e-07,0.00030140723018640917,1.134088848228235e-08,0.00030140723018640917
1843,8.036794676107612e-07,0.0003019448444579861,1.1413453674232902e-08,0.0003019448444579861
1844,8.074628600037872e-07,0.00030351890018209815,1.2191366773249359e-08,0.00030351890018209815
1845,8.094942732636159e-07,0.00030335053868059603,1.257188512023991e-08,0.00030335053868059603
1846,8.32269271151225e-07,0.0003042964298012001,1.0996600455622944e-08,0.0003042964298012001
1847,8.218351987514845e-07,0.00030443879326672426,1.2377595964047877e-08,0.00030443879326672426
1848,8.425143554242303e-07,0.0003072684214982603,1.3611869853491498e-08,0.0003072684214982603
1849,8.399782944122438e-07,0.0003091167309321463,1.4294804831901534e-08,0.0003091167309321463
1850,8.371329239967704e-07,0.0003096615671113666,1.5047041707865512e-08,0.0003096615671113666
1851,8.599689473547707e-07,0.000309741249241467,1.5660717675051013e-08,0.000309741249241467
1852,9.000578172292859e-07,0.00031153262326759953,1.6182573376560024e-08,0.00031153262326759953
1853,9.234695832154622e-07,0.0003127545351162553,1.7049833671884633e-08,0.0003127545351162553
1854,9.59916186665006e-07,0.00031346450642948706,1.6605291364157893e-08,0.00031346450642948706
1855,9.563963609642606e-07,0.0003121306945104152,1.6124111062205363e-08,0.0003121306945104152
1856,1.0089971413305778e-06,0.00031324124263067333,1.605783874124102e-08,0.00031324124263067333
1857,1.0166509615113943e-06,0.00031572416524535844,1.5801584929420187e-08,0.00031572416524535844
1858,1.0333922253786504e-06,0.00031697328917549124,1.4972659683516147e-08,0.00031697328917549124
1859,1.0937634117778674e-06,0.0003178582077712885,1.5347178512164257e-08,0.0003178582077712885
1860,1.193777263454519e-06,0.00032009023042129617,1.6286263766167915e-08,0.00032009023042129617
1861,1.278138077915563e-06,0.000321517137178619,1.60053067941947e-08,0.000321517137178619
1862,1.3308507992145939e-06,0.0003218163162403341,1.5425712770625718e-08,0.0003218163162403341
1863,1.414950215153762e-06,0.0003219693940731564,1.6009723324827974e-08,0.0003219693940731564
1864,1.5118442401477035e-06,0.00032294389425909946,1.6765658702614213e-08,0.00032294389425909946
1865,1.5893190753299028e-06,0.0003247344991125699,1.767258377733632e-08,0.0003247344991125699
1866,1.6161576793040564e-06,0.0003269021440896073,1.743069955040255e-08,0.0003269021440896073
1867,1.6282947724123784e-06,0.00032858397545559067,1.7344815996165963e-08,0.00032858397545559067
1868,1.6501062581093201e-06,0.00033272851474716196,1.7768040372345695e-08,0.00033272851474716196
1869,1.672116906904973e-06,0.00033926430790285977,1.804352172436146e-08,0.00033926430790285977
1870,1.6752743476899923e-06,0.00034327718978082497,1.7349812634189935e-08,0.00034327718978082497
1871,1.6604994925728533e-06,0.0003473101283556649,1.6268876151010707e-08,0.0003473101283556649
1872,1.673363710454266e-06,0.0003505749503217105,1.554821680928496e-08,0.0003505749503217105
1873,1.695746894776156e-06,0.0003542732530539589,1.5788556367064236e-08,0.0003542732530539589
1874,1.730023671240945e-06,0.00035784763167612255,1.4750720010527272e-08,0.00035784763167612255
1875,1.8246914805786218e-06,0.00036058901293602375,1.5096283715162632e-08,0.00036058901293602375
1876,1.9194758189249635e-06,0.0003620567398944071,1.57210567104065e-08,0.0003620567398944071
1877,1.9982731568494013e-06,0.0003644045292665916,1.666459871683758e-08,0.0003644045292665916
1878,2.111241558720524e-06,0.00036617974235144047,1.720580566910712e-08,0.00036617974235144047
1879,2.1660809222469524e-06,0.00036926531798339317,1.7169831905456638e-08,0.00036926531798339317
1880,2.227437562396517e-06,0.0003718571180278169,1.7698846705676326e-08,0.0003718571180278169
1881,2.3663503725401824e-06,0.0003749325031614197,1.8458017844328164e-08,0.0003749325031614197
1882,2.406587002821782e-06,0.00037687012393559726,1.8903158911192415e-08,0.00037687012393559726
1883,2.4929346571817793e-06,0.0003800236653270466,1.8532749176561732e-08,0.0003800236653270466
1884,2.533145074526796e-06,0.0003841372173545616,1.8551925963704108e-08,0.0003841372173545616
1885,2.5873598588077584e-06,0.00038783534962151734,1.91682761092287e-08,0.00038783534962151734
1886,2.6249777290234178e-06,0.0003916082995211972,2.0084507263667158e-08,0.0003916082995211972
1887,2.7123295954619868e-06,0.00039640705550222525,1.9656525296340988e-08,0.00039640705550222525
1888,2.6812412475659845e-06,0.000399077485781163,1.9880631236495512e-08,0.000399077485781163
1889,2.691903578774405e-06,0.0004038483519772334,2.0195266665317442e-08,0.0004038483519772334
1890,2.6952822216636766e-06,0.00040553016255476644,2.0538484944511637e-08,0.00040553016255476644
1891,2.700082989446985e-06,0.00040952154085971415,1.9929685838146075e-08,0.00040952154085971415
1892,2.6634164182074268e-06,0.00041125297346817594,1.954417529402365e-08,0.00041125297346817594
1893,2.690589196520575e-06,0.0004124890131476734,1.8917749398740724e-08,0.0004124890131476734
1894,2.722324422523213e-06,0.0004133346665184945,1.8904893904293984e-08,0.0004133346665184945
1895,2.7699839587772398e-06,0.00041433944716118276,1.80305307192644e-08,0.00041433944716118276
1896,2.7994822175969603e-06,0.0004115081641690007,1.695693832967241e-08,0.0004115081641690007
1897,3.1090463120822927e-06,0.0004120549170433411,1.8722158680515933e-08,0.0004120549170433411
1898,3.1936173659882376e-06,0.0004102925262746534,1.8541545314982548e-08,0.0004102925262746534
1899,3.3585244766852284e-06,0.0004115270068203764,1.8702172382185315e-08,0.0004115270068203764
1900,3.5130828369541893e-06,0.00041303198668174446,1.802476694885107e-08,0.00041303198668174446
1901,3.692071719082638e-06,0.0004150010021736047,1.826758274806447e-08,0.0004150010021736047
1902,3.87796766127784e-06,0.0004201738504759435,1.880603152569295e-08,0.0004201738504759435
1903,4.173385767509379e-06,0.00042673713843604285,1.945447853606603e-08,0.00042673713843604285
1904,4.131581168361923e-06,0.0004319301515351981,1.7807615065074904e-08,0.0004319301515351981
1905,4.4345335287029485e-06,0.00043725158736508874,1.8107444052109908e-08,0.00043725158736508874
1906,4.687858725966569e-06,0.0004442560311872512,1.8176152265831595e-08,0.0004442560311872512
1907,4.8607338872638394e-06,0.0004498431101507906,1.944756533589498e-08,0.0004498431101507906
1908,5.024699151233238e-06,0.00045450318637969237,1.941980062472989e-08,0.00045450318637969237
1909,5.202567405961288e-06,0.000459141908712419,2.025821643769632e-08,0.000459141908712419
1910,5.3227949397946106e-06,0.00046468029280991426,2.0409200424913772e-08,0.00046468029280991426
1911,5.54922962692217e-06,0.00047085408420701114,2.0276625077388288e-08,0.00047085408420701114
1912,5.694066073504343e-06,0.0004781190197848316,2.0385093232481007e-08,0.0004781190197848316
1913,5.812592592389722e-06,0.0004827455226664564,2.099895165689044e-08,0.0004827455226664564
1914,5.992024463401842e-06,0.0004899901479283082,2.028994953004063e-08,0.0004899901479283082
1915,6.082276870854132e-06,0.0004973492718168668,2.0948863723089872e-08,0.0004973492718168668
1916,6.175517683004728e-06,0.0004990783428573715,2.0621888704600418e-08,0.0004990783428573715
1917,6.268388200883887e-06,0.0005008184982995902,2.0564415694122673e-08,0.0005008184982995902
1918,6.302932498718812e-06,0.0005016799301042088,2.1172520498729293e-08,0.0005016799301042088
1919,6.377635145327076e-06,0.0005005659768357873,2.211500366960146e-08,0.0005005659768357873
1920,6.364982384963826e-06,0.0004994377959519625,2.10751581265965e-08,0.0004994377959519625
1921,6.334014350224086e-06,0.0004958658703669373,2.0810050571640204e-08,0.0004958658703669373
1922,6.378844773280434e-06,0.000492334270217855,1.892118208145023e-08,0.000492334270217855
1923,6.253159816489122e-06,0.0004923193441105209,1.727310307485043e-08,0.0004923193441105209
1924,6.129177758599066e-06,0.0004922081757935562,1.6220830900692818e-08,0.0004922081757935562
1925,6.032052689468921e-06,0.00049179996546757,1.4075145366681291e-08,0.00049179996546757
1926,5.841202892042929e-06,0.000492240597460685,1.2151238999129938e-08,0.000492240597460685
1927,5.779615418889859e-06,0.0004930221849852907,1.1354544986781029e-08,0.0004930221849852907
1928,5.675916587019206e-06,0.0004931338106481624,1.0132043204436059e-08,0.0004931338106481624
1929,5.5851755210564335e-06,0.000493164627446926,9.750641373683168e-09,0.000493164627446926
1930,5.564563837521876e-06,0.0004936987908357489,9.287522179895241e-09,0.0004936987908357489
1931,5.6420501225927315e-06,0.0004924610423456345,8.842633863232713e-09,0.0004924610423456345
1932,5.5954224730417735e-06,0.0004917786573059857,8.778688315962718e-09,0.0004917786573059857
1933,5.666222412920823e-06,0.0004929573208625827,8.3326830514961e-09,0.0004929573208625827
1934,5.658686664641469e-06,0.0004935598616222185,8.134816312629515e-09,0.0004935598616222185
1935,5.762933142250404e-06,0.0004978787578043661,8.552841102016373e-09,0.0004978787578043661
1936,5.810737158234198e-06,0.0005036891961935908,8.495029949325987e-09,0.0005036891961935908
1937,5.90113157678778e-06,0.000509225792484358,9.053800629845097e-09,0.000509225792484358
1938,5.896336980575663e-06,0.0005188587570696004,9.347335984598106e-09,0.0005188587570696004
1939,6.058514307889189e-06,0.0005346843058110348,1.0024720862946066e-08,0.0005346843058110348
1940,6.205880968731695e-06,0.0005463535198941827,1.0958243328624512e-08,0.0005463535198941827
1941,6.451900065128159e-06,0.0005592260276898742,1.0956410001483619e-08,0.0005592260276898742
1942,6.7212861592582025e-06,0.0005682905570470861,1.1952946949682947e-08,0.0005682905570470861
1943,6.849465340305219e-06,0.000573520507064781,1.2967658185354075e-08,0.000573520507064781
1944,7.237787615719883e-06,0.0005795153473237795,1.3195493459810287e-08,0.0005795153473237795
1945,7.4526318322958625e-06,0.000584708817768842,1.3553633263338075e-08,0.000584708817768842
1946,7.658932320607295e-06,0.000583868265883731,1.3738977574665308e-08,0.000583868265883731
1947,7.799382274242816e-06,0.0005816625780425966,1.6740035643384284e-08,0.0005816625780425966
1948,7.920939814149669e-06,0.0005803357427274543,1.7177564386778547e-08,0.0005803357427274543
1949,8.062131330786673e-06,0.0005788539669343404,1.6386173560891037e-08,0.0005788539669343404
1950,8.289796954029174e-06,0.0005806767232050854,1.6186638188539097e-08,0.0005806767232050854
1951,8.350385412216252e-06,0.0005820316645050687,1.6467126836719866e-08,0.0005820316645050687
1952,8.680626446480996e-06,0.000581100832537881,1.6516481642676288e-08,0.000581100832537881
1953,9.022454313318512e-06,0.0005800586576307458,1.6527536545701034e-08,0.0005800586576307458
1954,9.196996351030456e-06,0.0005826341137955231,1.3313021161666581e-08,0.0005826341137955231
1955,9.3763971692949e-06,0.0005838906841485628,1.3233054398296775e-08,0.0005838906841485628
1956,9.54760915712021e-06,0.000586340794273253,1.3711401411090459e-08,0.000586340794273253
1957,9.770224486211581e-06,0.0005872380154739533,1.3473263520730988e-08,0.0005872380154739533
1958,1.0040839307683719e-05,0.0005863493424840271,1.2728334069273778e-08,0.0005863493424840271
1959,1.0197251607938337e-05,0.0005853652421917234,1.2225396314339117e-08,0.0005853652421917234
1960,1.0376843679945783e-05,0.0005837855860590935,1.198419141701379e-08,0.0005837855860590935
1961,1.0802639865557597e-05,0.0005802515328728727,1.1951025565995873e-08,0.0005802515328728727
1962,1.130611521408095e-05,0.0005758109868371061,1.2187622466797166e-08,0.0005758109868371061
1963,1.189623617392499e-05,0.0005719927971118263,1.1693814044073342e-08,0.0005719927971118263
1964,1.2748423874394835e-05,0.0005689003405028156,1.1847770003165742e-08,0.0005689003405028156
1965,1.3677305755014199e-05,0.0005646379514863449,1.2439096990541593e-08,0.0005646379514863449
1966,1.4870253705469492e-05,0.0005604855998951409,1.288156235647518e-08,0.0005604855998951409
1967,1.6265449500809025e-05,0.0005595236351447446,1.293339276945257e-08,0.0005595236351447446
1968,1.7561810506906894e-05,0.0005609112059963601,1.3287960192493692e-08,0.0005609112059963601
1969,1.9132748223325636e-05,0.0005663031645651374,1.3030753872759045e-08,0.0005663031645651374
1970,2.0562968659630443e-05,0.000571729291030871,1.369422873511082e-08,0.000571729291030871
1971,2.2180725864018314e-05,0.0005790826897802097,1.4115093221229408e-08,0.0005790826897802097
1972,2.3866817303184818e-05,0.000590317849335926,1.4792984488159228e-08,0.000590317849335926
1973,2.52831001229684e-05,0.0006008406967989036,1.4481871067419303e-08,0.0006008406967989036
1974,2.7158660096964532e-05,0.0006098140147514641,1.481847685827883e-08,0.0006098140147514641
1975,2.9159057573581648e-05,0.0006174575620596963,1.4841816664556973e-08,0.0006174575620596963
1976,3.071579677842757e-05,0.0006232237792573869,1.5600058641699173e-08,0.0006232237792573869
1977,3.256942129935071e-05,0.0006285798569609012,1.5373261394050327e-08,0.0006285798569609012
1978,3.442946971128029e-05,0.0006295147717797331,1.7505302984943683e-08,0.0006295147717797331
1979,3.686633447484512e-05,0.0006291633721307985,1.8918746061810258e-08,0.0006291633721307985
1980,4.0113133374169206e-05,0.0006310358793208641,3.139689207033923e-08,0.0006310358793208641
1981,4.277788840616787e-05,0.000629281741566956,4.536578033866233e-08,0.000629281741566956
1982,4.589745991065034e-05,0.0006286521259296153,5.915792389288299e-08,0.0006286521259296153
1983,4.925520313138675e-05,0.0006268493764634643,7.993841182647137e-08,0.0006268493764634643
1984,5.217531413239028e-05,0.0006239575949231428,9.648665155737035e-08,0.0006239575949231428
1985,5.429343998132806e-05,0.0006228606632378485,1.1541649007946425e-07,0.0006228606632378485
1986,5.562082982838287e-05,0.0006199865601956844,1.4545001546041802e-07,0.0006199865601956844
1987,5.652420181182346e-05,0.0006194757547096483,1.801364289479222e-07,0.0006194757547096483
1988,5.6944007935401585e-05,0.0006196087508994554,2.193703524864889e-07,0.0006196087508994554
1989,5.7070217735599726e-05,0.0006179274226139699,2.764973560585661e-07,0.0006179274226139699
1990,5.679540741506831e-05,0.0006159294779146356,2.889552713928164e-07,0.0006159294779146356
1991,5.682800526431363e-05,0.0006164891362589385,3.319296796787187e-07,0.0006164891362589385
1992,5.7445377543834706e-05,0.0006184017651581339,3.541906161379822e-07,0.0006184017651581339
1993,5.770085668440775e-05,0.0006216372130438685,3.699157714111477e-07,0.0006216372130438685
1994,5.831130277199138e-05,0.0006236164813994297,3.580346685794211e-07,0.0006236164813994297
1995,5.9279166764879066e-05,0.0006276060012169182,3.455196073381168e-07,0.0006276060012169182
1996,6.001538297693644e-05,0.0006312017877852279,3.350027018963634e-07,0.0006312017877852279
1997,6.079430334336523e-05,0.0006345345588800098,3.6722512066132496e-07,0.0006345345588800098
1998,6.157647970082638e-05,0.000635972254843052,3.7238821651694056e-07,0.000635972254843052
1999,6.329018963567381e-05,0.0006385862777408745,4.382305901019988e-07,0.0006385862777408745
2000,6.632623158761167e-05,0.0006405070307664573,5.112957077406983e-07,0.0006405070307664573
2001,6.720057509872796e-05,0.0006393135325717074,5.524595232080693e-07,0.0006393135325717074
2002,6.741664921199637e-05,0.000636633876378515,5.934974751653499e-07,0.000636633876378515
2003,6.798313136511882e-05,0.0006343598194819476,6.198319307973829e-07,0.0006343598194819476
2004,6.766399539109054e-05,0.0006308096261428935,6.129093727785013e-07,0.0006308096261428935
2005,6.713322675620605e-05,0.0006262937095016241,6.109283674504695e-07,0.0006262937095016241
2006,6.586566139178882e-05,0.0006184193521871098,5.612550028542631e-07,0.0006184193521871098
2007,6.381635154996599e-05,0.0006121748842165939,4.983482954555387e-07,0.0006121748842165939
2008,6.318568401703877e-05,0.0006043901750152665,4.907479162089398e-07,0.0006043901750152665
2009,6.216936786326446e-05,0.0005966309774001795,4.495678313430419e-07,0.0005966309774001795
2010,6.000750571339657e-05,0.000589706186604287,4.032964194980845e-07,0.000589706186604287
2011,5.9209081622871705e-05,0.0005785569581868393,3.8643731922352996e-07,0.0005785569581868393
2012,5.9762060638084744e-05,0.0005691931084064501,3.8786531929093015e-07,0.0005691931084064501
2013,5.7634272837146584e-05,0.0005631514775034573,3.7766952232232143e-07,0.0005631514775034573
2014,5.440729520549732e-05,0.0005478692806458899,3.584580343028522e-07,0.0005478692806458899
2015,5.107895309005731e-05,0.0005328219558577985,3.3142719806684387e-07,0.0005328219558577985
2016,4.917050474822255e-05,0.0005229121015872806,3.351706092351898e-07,0.0005229121015872806
2017,4.869761869485956e-05,0.0005145269145335382,3.4120215749074606e-07,0.0005145269145335382
2018,4.760770752909593e-05,0.0005109793914016336,3.477052075595566e-07,0.0005109793914016336
2019,4.3652554268192034e-05,0.0005053385175415315,3.1877529238499847e-07,0.0005053385175415315
