ngram,line,lne,lien,liine
1841,0.00017888016009237617,1.2372875752524643e-07,8.026549949136097e-06,8.195104594932445e-09
1842,0.00018178978435961262,1.2566088461848528e-07,8.438003013517509e-06,8.253325324756946e-09
1843,0.000186130782822147,1.1623147295430109e-07,8.868341735381233e-06,8.232687991644688e-09
1844,0.00018947611014092608,1.0073154247233365e-07,9.42773054443283e-06,8.104785350785245e-09
1845,0.00018949358699111535,8.459138659385904e-08,9.608021498154682e-06,8.418935136335546e-09
1846,0.00018773844931274652,7.61459593791512e-08,1.0323251834571628e-05,9.207145902832638e-09
1847,0.00019078685727436095,7.892708658070141e-08,1.047709832034473e-05,1.0921813421914197e-08
1848,0.00019573674944695085,7.757210391495001e-08,1.0453534481972124e-05,1.1405749995268316e-08
1849,0.00019613425372101898,7.529843212442497e-08,1.0339701475459151e-05,1.2264055422000247e-08
1850,0.00019437436380290559,7.367168107310005e-08,1.039179291443101e-05,1.255528100533151e-08
1851,0.0001953650311666674,6.985079943027423e-08,1.0126292311594756e-05,1.4028888019522258e-08
1852,0.0001992676323944969,6.954577662960609e-08,1.0545400852736617e-05,1.5100830934906232e-08
1853,0.00020356726807741716,7.299766581679381e-08,1.0454048086622996e-05,1.49271873591975e-08
1854,0.00020605211778144752,6.94315299857148e-08,1.0679057335697248e-05,1.364428811204529e-08
1855,0.00020895373849530837,6.842771581107496e-08,1.1027940672647674e-05,1.4980956031251935e-08
1856,0.00020875990074793144,6.875860033720268e-08,1.1516404031551377e-05,1.5208835714629132e-08
1857,0.00020884607718991383,6.625271810532598e-08,1.168199391291377e-05,1.5758906053114126e-08
1858,0.00021231748230223144,6.648621158384621e-08,1.2207797096510018e-05,1.624887348482064e-08
1859,0.00021634429867845029,6.484052710626592e-08,1.216154630258513e-05,1.612558949862627e-08
1860,0.00022149716720118055,6.15000058498286e-08,1.2257580757640036e-05,1.615979845175681e-08
1861,0.00022521595279353539,6.117445343940225e-08,1.236469870491419e-05,1.6966681266288626e-08
1862,0.000231830428154873,6.068295174291702e-08,1.2090851669199765e-05,1.5946736756485994e-08
1863,0.00023861468279002502,5.742717032067698e-08,1.2253431902666176e-05,1.5419049656121127e-08
1864,0.00024380189591153924,5.7828133139180086e-08,1.2419667525266829e-05,1.6128929303249606e-08
1865,0.0002471139201328957,5.620106538880723e-08,1.275400843171935e-05,1.5663741288156937e-08
1866,0.00024709667195566,5.59946283626037e-08,1.3248134694419735e-05,1.6324138485401818e-08
1867,0.00024680035130586475,5.613833360078908e-08,1.400066243409778e-05,1.6515131865243608e-08
1868,0.00024757187306282243,5.524263002598673e-08,1.4947137840083866e-05,1.6338464549546317e-08
1869,0.00024478985038253346,5.56598038770062e-08,1.620891505029119e-05,1.566090431940178e-08
1870,0.00024515493298947277,5.720178362724125e-08,1.7402022162319293e-05,1.5731001263523988e-08
1871,0.0002479369390390015,5.836580336498238e-08,1.860360251677256e-05,1.4541374580647113e-08
1872,0.0002496073118111651,5.9327568128050446e-08,1.9528939966611298e-05,1.4493937986311981e-08
1873,0.0002524923433416656,5.982694314557843e-08,2.0440263792157305e-05,1.402928186321008e-08
1874,0.0002566334733273834,5.887021714556795e-08,2.18823928922315e-05,1.3971445207110783e-08
1875,0.0002621585445012897,5.991276554238669e-08,2.313810156400515e-05,1.3340158184454204e-08
1876,0.00026816572478440193,6.064733172804284e-08,2.4300412146008705e-05,1.3900805966622037e-08
1877,0.00027147683847163407,6.05956498946268e-08,2.507853787392378e-05,1.4075411312676676e-08
1878,0.0002751812363775181,6.067822612619369e-08,2.6040075421665927e-05,1.4492930284453515e-08
1879,0.0002812627977358976,6.173873095300613e-08,2.719168878684286e-05,1.3916449199362951e-08
1880,0.000284850227347176,6.430696026476263e-08,2.7985143138461615e-05,1.4566335693189103e-08
1881,0.00028946512611582875,6.586687106846512e-08,2.818974670455126e-05,1.434583829507119e-08
1882,0.0002925465856346169,6.531235742711163e-08,2.8265315060187796e-05,1.4499059730610497e-08
1883,0.0002950158668681979,6.587688464573408e-08,2.9235367817039203e-05,1.3881936108564981e-08
1884,0.0002971694796412651,6.639537072520138e-08,3.0385873677525005e-05,1.296143877941144e-08
1885,0.0003002231242135167,6.651712323803491e-08,3.123515021538229e-05,1.2482216530226457e-08
1886,0.00030346178599367183,6.717317648151169e-08,3.116066649714152e-05,1.2323727435362538e-08
1887,0.00030872750046130804,6.722936518599454e-08,3.188250099940758e-05,1.0661352182036613e-08
1888,0.0003143757432033973,6.915219127482228e-08,3.2446722668412675e-05,1.0842072636510887e-08
1889,0.0003181938373018056,7.199028877786467e-08,3.274123550259641e-05,1.1034840343069976e-08
1890,0.00032154404574872127,7.400317108314474e-08,3.22719024552498e-05,1.1072928859537764e-08
1891,0.00032426648873037526,7.451328798424584e-08,3.240753514026957e-05,1.1763059732621578e-08
1892,0.0003270954517315009,7.702623605609915e-08,3.286758406570048e-05,1.1945769706755982e-08
1893,0.0003251282780963395,7.649034370972783e-08,3.39013050896548e-05,1.2088836344657596e-08
1894,0.00032566452864557505,7.786357108281144e-08,3.502361739395253e-05,1.2435992426316846e-08
1895,0.0003235070159592267,7.801441423030805e-08,3.560320354673812e-05,1.198112491757846e-08
1896,0.00032164059562741647,7.748494925051221e-08,3.5766726796282455e-05,1.1776126994180101e-08
1897,0.00032046194870157966,7.695269285282588e-08,3.545607458883231e-05,1.1822391827414386e-08
1898,0.0003217822522856295,7.976098105798104e-08,3.5134122299496084e-05,1.1167589139152564e-08
1899,0.00032258196318122955,8.164322703610846e-08,3.387791834289341e-05,1.088894891714582e-08
1900,0.00032756300892547837,8.633842847010393e-08,3.28395887793574e-05,1.0692227294027492e-08
1901,0.00032951802547488896,8.608081409582675e-08,3.1018323300356444e-05,1.0822927062495831e-08
1902,0.0003328918870205858,8.705799611366924e-08,3.0454624201021424e-05,1.0704000606511142e-08
1903,0.00033677906945480833,8.763169643901034e-08,3.1042857309720216e-05,1.0448985422937897e-08
1904,0.00034237585246696005,8.8690784748126e-08,3.115148709704434e-05,1.0248752322995967e-08
1905,0.00034564653261830766,8.716594176608591e-08,3.0331445097025217e-05,1.0258442983968052e-08
1906,0.000347655316415642,8.608748710717659e-08,3.0447191810318535e-05,1.0115384974085373e-08
1907,0.00034806917288473675,8.614738890498432e-08,3.085082192098655e-05,9.852980272942854e-09
1908,0.00034969806022542926,8.898086788024426e-08,3.113350430794526e-05,9.545954756820914e-09
1909,0.0003498850315476635,8.900691130163199e-08,3.074730063547447e-05,9.308941807871309e-09
1910,0.000351972649306325,9.010430496963246e-08,2.9908496019613396e-05,9.387381285007125e-09
1911,0.0003528447331128908,9.16904210969603e-08,3.059854446161937e-05,9.099231844191178e-09
1912,0.0003569970223387437,9.402183768055952e-08,3.18815753936568e-05,8.86822704160295e-09
1913,0.00036056669445575347,9.409862095870786e-08,3.247710810683202e-05,8.627882471959732e-09
1914,0.00036523157697437067,9.31008880148251e-08,3.320746093647488e-05,8.58127086849387e-09
1915,0.0003650790437989469,9.195434001542577e-08,3.386882911269952e-05,8.37721961640828e-09
1916,0.0003658173081930727,9.460738579848891e-08,3.374128443413481e-05,8.466576202031156e-09
1917,0.00036235317903836925,9.646284127029503e-08,3.3531530009765576e-05,7.859412993432052e-09
1918,0.0003586934264084058,9.672767983407279e-08,3.2833991748962686e-05,7.86525086330211e-09
1919,0.00035160744612637373,9.496252013312706e-08,3.162414109933057e-05,7.963061384888955e-09
1920,0.0003468524789371129,9.154474562527476e-08,3.057005856784859e-05,8.029483237034389e-09
1921,0.00034054518826971095,8.595757299596179e-08,2.8948718214191365e-05,8.083579773808327e-09
1922,0.0003386858443263918,7.991298594285062e-08,2.8036506202105166e-05,8.191372786419443e-09
1923,0.000333135698123702,7.532737963547983e-08,2.7345968192094006e-05,7.8132926160736e-09
1924,0.000332269401821707,6.822350278363437e-08,2.6871292253157924e-05,7.575356976628557e-09
1925,0.0003311479065035071,6.159894131282531e-08,2.6399613229191994e-05,7.471665318194352e-09
1926,0.000329717095675213,5.671185882809888e-08,2.5969734321863924e-05,6.897302665517405e-09
1927,0.0003273703083063343,5.645694248609548e-08,2.549584964331838e-05,6.807776755022945e-09
1928,0.0003254454765867974,5.562692046672575e-08,2.6691361459337975e-05,6.420119103012212e-09
1929,0.0003182233901627894,5.4109736120316095e-08,2.6628192115042892e-05,5.94584235815075e-09
1930,0.0003176356840413064,5.168083916373689e-08,2.7112186476837712e-05,5.783200331320261e-09
1931,0.00031140956811473837,5.1250977557109375e-08,2.690248038561549e-05,5.597824648262417e-09
1932,0.00030774912115053406,4.939755982036331e-08,2.6478376249932417e-05,5.084657425261493e-09
1933,0.0003031296406074294,4.9522280879240755e-08,2.6522360712988302e-05,5.183919293827444e-09
1934,0.0002993866551800498,4.644832023765437e-08,2.6716242116110933e-05,4.722930142213906e-09
1935,0.0002948933106381446,4.722479880164039e-08,2.5085914395666415e-05,4.590680946492398e-09
1936,0.0002979562559630722,4.899550378110819e-08,2.4838914084414553e-05,4.464578389524425e-09
1937,0.0002964042027347854,4.942353878537428e-08,2.4629463431275716e-05,4.226474440268849e-09
1938,0.0002991477002589298,4.9626978843824484e-08,2.4422373046815794e-05,4.184844534397111e-09
1939,0.0002977700995480908,5.290444298517676e-08,2.3886994832927095e-05,4.489948286184082e-09
1940,0.000300418257081349,5.315942987392321e-08,2.3293057113603156e-05,4.36501139995065e-09
1941,0.00030115849637825577,5.3977524925942685e-08,2.2284872362173962e-05,4.234350267243567e-09
1942,0.00030169446004687676,5.433926781555394e-08,2.1385720953860853e-05,4.093434987798414e-09
1943,0.0002987052721437067,5.588273919800356e-08,1.9583874096237457e-05,4.065489215118337e-09
1944,0.000298358774411359,5.4047128677276694e-08,1.793052121813941e-05,4.02868360893649e-09
1945,0.00029675867491667826,5.496323396414482e-08,1.6983266115338275e-05,3.947274761019668e-09
1946,0.00029721547200876685,5.791659469472117e-08,1.651794471919337e-05,3.398600036317946e-09
1947,0.0002935862451392625,5.68014059914341e-08,1.5231746796676557e-05,3.3186212825394736e-09
1948,0.00029224347339810004,5.7195220750015455e-08,1.4523548738257627e-05,3.342921304851286e-09
1949,0.00029096007347106934,5.6735872634914945e-08,1.4338366911813085e-05,3.0330305568680517e-09
1950,0.00029224548572009165,5.582982406541045e-08,1.4614483656519692e-05,2.9106301178773363e-09
1951,0.0002887353891440268,5.6752816033979666e-08,1.523565073772001e-05,2.6393742429726378e-09
1952,0.000287556422076055,5.522602717990464e-08,1.5167571291385684e-05,2.5149290110754966e-09
1953,0.00028466974202144357,4.980135313660737e-08,1.439643970765506e-05,2.4341358611274747e-09
1954,0.00028446645592339337,5.0407509023995904e-08,1.4928278038236645e-05,2.2692525477755308e-09
1955,0.000281986576737836,5.4363771896857675e-08,1.4797543891680626e-05,2.2357030988422774e-09
1956,0.00028128202289475927,5.391992021129356e-08,1.4624864629045728e-05,2.3208489574599867e-09
1957,0.00027693591047344465,5.330567631744998e-08,1.4451509092136153e-05,2.2590651413015703e-09
1958,0.0002767325536946633,5.5482607206970765e-08,1.372854161932732e-05,2.1992175223774423e-09
1959,0.00027473250104646595,5.445827002046956e-08,1.3219157283726548e-05,2.106389475540839e-09
1960,0.0002735993475653231,5.4540778242946024e-08,1.3362105684271747e-05,2.083193252820438e-09
1961,0.0002706481567916593,5.3738761757975747e-08,1.2184933569057779e-05,1.903643845732209e-09
1962,0.0002690211611999465,5.0149506896397204e-08,1.1876868094467291e-05,1.8430477461655365e-09
1963,0.0002659132587723434,4.927625241180067e-08,1.1498913798797211e-05,1.737700443855366e-09
1964,0.00026480799091846814,4.762476584525237e-08,1.1253261618549004e-05,1.6484174818793512e-09
1965,0.0002613725830867354,4.636708591679703e-08,1.075384547480748e-05,1.6219432780977578e-09
1966,0.00025794383587448725,4.8234561234039575e-08,1.0299648887926846e-05,1.7627925785745902e-09
1967,0.0002538939547126314,4.799887623871005e-08,9.788291338606672e-06,1.8819036012069593e-09
1968,0.00025259349162557295,4.843576612805529e-08,9.737750847956964e-06,2.058475199819197e-09
1969,0.00025007785630545447,4.6957694114066073e-08,9.725497745551235e-06,2.092319301943186e-09
1970,0.0002476938451374216,4.818958083368281e-08,9.398497890547983e-06,2.1199807147859976e-09
1971,0.00024510183305080446,4.905562077185875e-08,8.95957094014323e-06,2.002177074927098e-09
1972,0.00024658089802999584,5.023798418538458e-08,8.955102852529048e-06,1.9645240196502253e-09
1973,0.00024519459527385024,4.975256828743113e-08,9.151704164521237e-06,1.863657910534349e-09
1974,0.00024583951121063104,5.062936127485175e-08,9.401079036511614e-06,1.63953363583959e-09
1975,0.00024268006382044405,5.142090994273271e-08,9.716994229945288e-06,1.5211945036952557e-09
1976,0.00024121184625463293,5.3592270684735665e-08,9.864469315549026e-06,1.355933873118228e-09
1977,0.00023984444435752396,5.404405507241401e-08,9.912060444808698e-06,1.2709158487516398e-09
1978,0.00023925634325548475,5.524280613907909e-08,1.0051424916517654e-05,1.22982565401283e-09
1979,0.00023502149062031613,5.482512577259513e-08,1.0183554877585266e-05,1.2022153748704666e-09
1980,0.00023587793111801147,5.483910367079911e-08,1.011379286605266e-05,1.1530167614332803e-09
1981,0.00023596205366110162,5.611769436443735e-08,1.0025046581826505e-05,1.2357733725210096e-09
1982,0.00023939596680325588,5.704483793270551e-08,9.921265440685342e-06,1.1939947443449584e-09
1983,0.00024095791533389793,5.806359279095627e-08,9.707504692154803e-06,1.1942194693454716e-09
1984,0.0002420875326996403,5.833067869990113e-08,9.872820555756334e-06,1.1880537030352555e-09
1985,0.00024207453576049635,5.921317074759307e-08,9.723522582914614e-06,1.1496861082197336e-09
1986,0.00024253416631836444,5.962850835317113e-08,9.585537294956989e-06,1.1899184653480737e-09
1987,0.00024097930249159357,6.137774377634742e-08,9.610381052230618e-06,1.1547056961396557e-09
1988,0.00023917523711653694,6.130480504193006e-08,9.432095534326176e-06,1.0997953658886672e-09
1989,0.00023638085986021906,6.067144754849454e-08,9.584064952962632e-06,1.087460296414885e-09
1990,0.00023369883378368935,5.8655674349340966e-08,9.821765031249794e-06,1.0222319657415824e-09
1991,0.00023165738925204745,5.944527765271752e-08,9.5484687595412e-06,1.0583782897707498e-09
1992,0.00023068269573351636,5.7647913109803994e-08,9.631475092776651e-06,1.1216505184969655e-09
1993,0.00022989344142843038,5.6892506705708e-08,9.441511922757075e-06,1.25718749696294e-09
1994,0.00022980202213927572,5.478001747454593e-08,9.419305440262957e-06,1.3125819320336518e-09
1995,0.00022980695523853813,5.238442923882758e-08,9.441559086553752e-06,1.3186806408731805e-09
1996,0.00022870557066718384,4.9426490075380313e-08,9.211540990301209e-06,1.2465609655620824e-09
1997,0.0002290366475270795,4.734745116609572e-08,8.905201996510317e-06,1.3970952965942323e-09
1998,0.00022892335463049157,4.371377266514693e-08,9.13513044257083e-06,1.3625867735709919e-09
1999,0.00022775446372439286,4.115962225016899e-08,9.146541872593974e-06,1.3589239892094644e-09
2000,0.0002268575585081375,3.7428614112806306e-08,8.961071411509433e-06,1.2860926292189235e-09
2001,0.00022503350088040212,3.512121285861472e-08,8.75309245072588e-06,1.1930721965924818e-09
2002,0.0002222488006477111,3.2823288975691867e-08,8.564570764844706e-06,1.2675731258277828e-09
2003,0.00022052689122834375,3.158203984047045e-08,8.21096520147486e-06,1.3679078504834153e-09
2004,0.00021865336332536702,3.0699483336401756e-08,7.878601081756642e-06,1.2489355898687953e-09
2005,0.00021677203559582786,2.880184218107778e-08,7.2521410662115415e-06,1.3960195222040284e-09
2006,0.0002153499808628112,2.7169626294819083e-08,6.6414492851306155e-06,1.4234686921251897e-09
2007,0.0002141079250057893,2.5782616169018572e-08,6.160621329140018e-06,1.2815753141255065e-09
2008,0.00021298553994191543,2.4052553980270985e-08,5.453108217677384e-06,1.2954627132926483e-09
2009,0.0002130636088882706,2.2533374658248055e-08,4.761792622178161e-06,1.0734013142618286e-09
2010,0.00021191515094999756,2.09859247440087e-08,4.083106107697988e-06,8.763278577497305e-10
2011,0.00020980874874762127,1.752835464076595e-08,3.422114981991139e-06,8.920577671882115e-10
2012,0.00020756287891085127,1.4758913075801111e-08,2.902050320179634e-06,6.37032290261495e-10
2013,0.00020549319950597628,1.2314523559605765e-08,2.4930165441868927e-06,4.735686904626193e-10
2014,0.00020136462782310055,1.001536396673584e-08,2.135999011443346e-06,4.0259572089775183e-10
2015,0.00019644460241709436,8.063009180960177e-09,1.982419900871589e-06,3.2350871312171655e-10
2016,0.00019146126994330968,7.4068814573787935e-09,1.921113234207691e-06,3.048751244020899e-10
2017,0.00018909792803848782,6.071759687624005e-09,1.9108231109991416e-06,3.5091143301320865e-10
2018,0.00018676715844776482,6.057733337172522e-09,1.9139127971357084e-06,1.8711690391581826e-10
2019,0.0001842862729972694,6.2452121252221104e-09,1.8870735800646798e-06,1.4979337735476772e-10
