ngram,account,acount,accunt,accont
1885,0.0002503855960510139,6.948703200139659e-08,1.1726453617656928e-09,3.885374688650245e-09
1886,0.0002508589324341821,7.119078253887373e-08,1.143344569814226e-09,3.75009680451756e-09
1887,0.0002502144842375336,6.837166769254769e-08,1.117080991200733e-09,3.5226308219599947e-09
1888,0.00024910230838161496,6.159106342400783e-08,9.18561913040453e-10,3.3191753155494196e-09
1889,0.0002487647912598082,6.048571066230579e-08,8.811298238661383e-10,3.64311320793271e-09
1890,0.00024600044084114155,6.348038082494765e-08,9.618317769228518e-10,3.356812367754409e-09
1891,0.0002460268920653367,6.703259306358892e-08,9.166033051613961e-10,3.2074851504962763e-09
1892,0.00024525039978990596,7.098464089543605e-08,1.2752298939044948e-09,3.125129599546028e-09
1893,0.0002432651776221714,7.324314056843053e-08,1.372430498612433e-09,3.0214368626094566e-09
1894,0.0002417135443205812,8.280348800277742e-08,1.3226277493862325e-09,3.418857752457427e-09
1895,0.00024056365197923566,9.126371683773219e-08,1.416820518050445e-09,3.4452262471467473e-09
1896,0.00023785368414662247,9.770217295519095e-08,1.5698819545915755e-09,3.675662996194262e-09
1897,0.00023604678738463138,1.0620334377011074e-07,1.8386542447298586e-09,3.6151925897343062e-09
1898,0.00023433218302670866,1.1021407228132116e-07,1.9963352716954675e-09,3.4970268268454318e-09
1899,0.0002333070255450106,1.1264534448075989e-07,1.9263212136522156e-09,3.3153629048448305e-09
1900,0.00023245881519479944,1.1918408456982174e-07,1.827189772501165e-09,3.297116167390511e-09
1901,0.0002331268769921735,1.1987974651057292e-07,2.252923284437206e-09,3.2706917809020653e-09
1902,0.0002325204259250313,1.2259139582835944e-07,2.4835272172119005e-09,3.2670058087396522e-09
1903,0.0002329959741993142,1.310010284376923e-07,2.316892701502228e-09,2.91399586999879e-09
1904,0.00023428481030610522,1.364040826956625e-07,2.06129545971783e-09,3.3492471653216528e-09
1905,0.00023422722629870156,1.424662526363006e-07,1.918280447186861e-09,3.143743741519854e-09
1906,0.00023441194207407534,1.4925315586619296e-07,1.5661398447949386e-09,3.1761155610305583e-09
1907,0.0002349717916721212,1.512494784654856e-07,1.867921103507594e-09,3.0090295334771e-09
1908,0.0002347017642542986,1.5354070066158393e-07,1.7106562991539169e-09,2.622087848434619e-09
1909,0.00023414256325590292,1.5181678593632698e-07,1.6488171304475584e-09,2.5498730587309684e-09
1910,0.00023326273159390048,1.4411578774797817e-07,1.6706515060249671e-09,2.322576337603672e-09
1911,0.00023222298062007342,1.3670569590626007e-07,1.7320093930501506e-09,2.069582552951691e-09
1912,0.00023008788827740188,1.2981283451348906e-07,2.058537340587918e-09,2.263885285585283e-09
1913,0.0002274794678669423,1.2178347219560237e-07,2.0904774895263198e-09,2.431502221789117e-09
1914,0.00022483324989609952,1.1921059085904873e-07,2.001835380000776e-09,2.2988422118278405e-09
1915,0.00022277943831535855,1.1738288817144036e-07,1.947835305747349e-09,2.3816478154716135e-09
1916,0.00022060951076647534,1.1673821883765153e-07,1.9469612112997326e-09,2.3718777418326097e-09
1917,0.00021953378330051367,1.1684293253568154e-07,2.1308178872152847e-09,2.208893211199024e-09
1918,0.00021735326819387929,1.1655399642255101e-07,2.4400444680645298e-09,2.3196125496584484e-09
1919,0.000216020639137631,1.1564566904098683e-07,2.2493272958509382e-09,2.3574374674595333e-09
1920,0.0002146810688178188,1.1622891500045235e-07,2.2865671736990325e-09,2.096305668735405e-09
1921,0.0002137720480927133,1.1612385415154286e-07,2.3304553049235163e-09,2.0266260098671704e-09
1922,0.00021214726023442511,1.1037039574343258e-07,2.4623429168662322e-09,2.1353351785182083e-09
1923,0.000212199505767785,1.0549749670677297e-07,2.2935744573412566e-09,2.170143556920071e-09
1924,0.00021062086619037603,1.0237986864629939e-07,2.1642248786741494e-09,2.442142282050546e-09
1925,0.00021007469747148986,9.610288539566422e-08,1.810442097825517e-09,2.4190729578218597e-09
1926,0.00020739332830999047,9.253501178006576e-08,1.8811486654105434e-09,2.324799099260945e-09
1927,0.000205868121286455,9.089602416777e-08,1.9224559246109963e-09,2.6403567586287734e-09
1928,0.00020435420447029173,8.619921995237486e-08,1.7166714240600201e-09,2.6329545210757033e-09
1929,0.0002034203103643709,8.462138976840703e-08,1.4083770736940592e-09,2.606207440334986e-09
1930,0.00020269303058739752,8.609717484984816e-08,1.4788755537636128e-09,2.8779934625942717e-09
1931,0.0002012768278031477,8.227386112074392e-08,1.5738779089526288e-09,2.6482700001194205e-09
1932,0.00019836597078080689,8.07647444795683e-08,1.5086908151345263e-09,2.4003176430602888e-09
1933,0.0001982452709593677,7.899470538015002e-08,1.4655310536555127e-09,2.5190837828402225e-09
1934,0.00019612868033748652,7.436589401420082e-08,1.4176197596757083e-09,2.4238021907001847e-09
1935,0.00019356769501298134,7.152722909203086e-08,1.3912873472346883e-09,2.2834223400991505e-09
1936,0.00019105080614930818,7.089113194881844e-08,1.3486080902807324e-09,1.9704916587315324e-09
1937,0.00018551132234279066,6.781910347594281e-08,1.2205586144961193e-09,1.812249858116185e-09
1938,0.00018164084342840527,6.872798812602404e-08,1.0362759935870054e-09,1.7981560367681076e-09
1939,0.0001775558152335829,6.847510393624492e-08,1.1184627430565237e-09,1.8330562940554224e-09
1940,0.00017219501231530949,6.735862407530086e-08,9.15210514516675e-10,1.9292865876303314e-09
1941,0.00016706364320790662,6.810767416709496e-08,7.957353545925575e-10,1.8455863028319997e-09
1942,0.00016305393988399634,6.857537166687117e-08,7.12217451681596e-10,2.2353212614234508e-09
1943,0.00015812016915463443,6.831895404957322e-08,8.000943241270875e-10,2.2823550509849203e-09
1944,0.00015635042966875647,6.759283723210632e-08,7.482673012950056e-10,2.2268175398869924e-09
1945,0.00015371966583188623,6.6287371274549e-08,8.992950947409436e-10,2.387666271046791e-09
1946,0.00015329950006811747,6.752015987590962e-08,7.248931811952377e-10,2.478034031940167e-09
1947,0.00015290721161623618,6.89966199729497e-08,8.719903608702038e-10,2.4018864357750705e-09
1948,0.00015340875584765205,6.934980640543082e-08,9.944546535451642e-10,2.451000735703701e-09
1949,0.00015379773269939636,7.031863142563971e-08,1.2507494762115101e-09,2.2850611878867865e-09
1950,0.00015370495800328041,6.95436607348451e-08,1.3160025331376041e-09,2.3412475450409633e-09
1951,0.00015301211429427246,6.843506180790168e-08,1.575943669213891e-09,2.2362955614292038e-09
1952,0.00015243261545297822,7.167258887972951e-08,1.529661611662395e-09,2.0051481665537908e-09
1953,0.0001510741900087201,7.114587370032105e-08,1.7153558414964972e-09,1.9260727219488113e-09
1954,0.0001511740099106516,7.08062951762908e-08,1.879571022632222e-09,1.686339805890518e-09
1955,0.00015087850208926414,6.997586560990904e-08,1.8772905452379973e-09,1.5788535796217624e-09
1956,0.0001498177506229175,6.824434300207421e-08,2.0156238265757663e-09,1.518020304696372e-09
1957,0.0001498535233882389,6.831838358526251e-08,2.0591061237037624e-09,1.757049735865276e-09
1958,0.0001507766469980457,6.939797815773221e-08,1.9992585047796344e-09,1.8560057538482715e-09
1959,0.000152034086308309,6.595373390285073e-08,2.0576416760929662e-09,2.3968765702367787e-09
1960,0.00015333284890013083,6.633280845237874e-08,1.938769605176154e-09,2.6168160337038314e-09
1961,0.00015417747740035078,6.519619688560852e-08,1.8234932294295243e-09,2.8928473109043497e-09
1962,0.00015543312890388603,6.732482457242181e-08,1.936828158172992e-09,2.9304774321455997e-09
1963,0.00015641845155706896,6.887776038411175e-08,1.84892279264659e-09,2.802546861246924e-09
1964,0.00015771682540486966,6.977769321078345e-08,1.8203735185906567e-09,2.8144098163096487e-09
1965,0.00015876200216423188,6.994749566859224e-08,1.820344557630043e-09,2.8518377183571276e-09
1966,0.00015926195400035276,7.110609447279006e-08,1.8256665861622017e-09,2.5020458720754438e-09
1967,0.0001591240247112832,7.127827521864155e-08,1.9037830518391682e-09,2.5243805458684066e-09
1968,0.00015925800211594572,7.160177822080576e-08,1.7978652059166426e-09,2.5701241135323016e-09
1969,0.00015904215771505342,7.026871681351362e-08,1.7868248626738493e-09,2.7459707047888013e-09
1970,0.0001588952582096681,6.999452344708906e-08,1.6495237556820745e-09,2.9722330311240543e-09
1971,0.0001585851049250258,6.943512736207985e-08,1.7199435050788532e-09,2.8534115705168362e-09
1972,0.00015760537644382566,7.075861877378234e-08,1.8906222143399987e-09,3.022774284845907e-09
1973,0.00015725922795744346,7.154934016690667e-08,1.8475347759608747e-09,3.1354367673636877e-09
1974,0.0001570252186086561,7.219710442184026e-08,1.929966948160151e-09,3.203706791917885e-09
1975,0.00015600191129903709,7.334095438896579e-08,2.0720947973324702e-09,3.1132154949225263e-09
1976,0.00015558989876548627,7.491299364963716e-08,2.1767386781945675e-09,3.2288023366078278e-09
1977,0.00015494866030556814,7.521289546730259e-08,2.4230327902837902e-09,3.460234479898564e-09
1978,0.00015425707429780493,7.589899959319674e-08,2.419037573428032e-09,3.775517676274376e-09
1979,0.00015330068293094103,7.574517013608784e-08,2.392353616796429e-09,3.937653314523004e-09
1980,0.00015269541056893234,7.633846012465386e-08,2.5126443465544365e-09,4.198081057385902e-09
1981,0.0001515054838299485,7.60592239349275e-08,2.6171191563102117e-09,4.254952453866931e-09
1982,0.00015070596834578152,7.526707536596535e-08,2.6445694205940687e-09,4.583215457947582e-09
1983,0.00015057464562622563,7.500012243001817e-08,2.634446724262115e-09,4.769586186321411e-09
1984,0.00015090170407867326,7.566129564143661e-08,2.5511457391047543e-09,4.768326622439645e-09
1985,0.00015051006006875208,7.53892034513878e-08,2.5078033617985186e-09,4.6579151964059355e-09
1986,0.00015010269167500416,7.500843578002656e-08,2.409052164103238e-09,4.592488040649252e-09
1987,0.0001495050736204056,7.52933522513948e-08,2.327132994242983e-09,4.431157187210845e-09
1988,0.00014971822175929056,7.379467043782434e-08,2.1743795970101995e-09,4.278944722356317e-09
1989,0.00015135116076895168,7.242136896528401e-08,2.0892652211454023e-09,4.070715637587747e-09
1990,0.0001508200220996514,6.871782431971951e-08,1.9558284039941245e-09,3.7106854731762594e-09
1991,0.00015076495765242726,6.466160990774889e-08,1.8692146402139134e-09,3.4800411124231393e-09
1992,0.0001514413327510868,6.130971235458154e-08,1.8360889634091597e-09,3.279568965603679e-09
1993,0.000152205241777535,5.5863376908454095e-08,1.636575874819357e-09,2.9812685653496374e-09
1994,0.00015354552929888347,4.9480104585037614e-08,1.4593836536061895e-09,2.8756620576838745e-09
1995,0.00015463739691767842,4.610478703576908e-08,1.3392283631270224e-09,2.7317027370291467e-09
1996,0.00015502088977622667,4.241372408841926e-08,1.2012885131085227e-09,2.489785552331877e-09
1997,0.00015585181245114654,3.950056891101537e-08,1.0097728526352918e-09,2.490881723105076e-09
1998,0.00015618083541214998,3.6680371755843614e-08,7.834892179481301e-10,2.443392853125813e-09
1999,0.00015657201168193881,3.3753191733662136e-08,6.067989880406291e-10,2.2639789566879033e-09
2000,0.00015676048393028656,3.2024275548841226e-08,6.321023347601238e-10,2.1533549546656363e-09
2001,0.00015611178449554636,2.9179804984989588e-08,5.556118343186256e-10,1.9284100031110742e-09
2002,0.00015604759599747403,2.701427272354197e-08,5.114532488002612e-10,1.7667786440205597e-09
2003,0.0001554039751811485,2.4753396538861646e-08,4.902804789137199e-10,1.704986802535708e-09
2004,0.00015559393796138465,2.277212907131343e-08,4.5587003219945844e-10,1.4925622008174093e-09
2005,0.00015563920481197004,2.108128630392717e-08,4.461597044195084e-10,1.4390419966758827e-09
2006,0.00015419896226376295,1.9327707434513286e-08,4.016670627057398e-10,1.3605163345126974e-09
2007,0.0001520718464494816,1.748895859878173e-08,2.9799320947329223e-10,1.2864739908278823e-09
2008,0.00014855174023458467,1.651644256282582e-08,2.838827665005031e-10,1.2051192662835116e-09
2009,0.00014462457745269473,1.589311412634028e-08,2.6924426973654446e-10,1.180480007396361e-09
2010,0.0001415765582351014,1.559492065642384e-08,2.635969299978415e-10,1.0978725627021545e-09
2011,0.00013704727046258216,1.4761894944521309e-08,2.2786695893268442e-10,1.0060190458460738e-09
2012,0.00013268288499343077,1.362227067655145e-08,1.8426340760752906e-10,7.929698802351076e-10
2013,0.00013017930905334651,1.2374064312885885e-08,2.1183632179749042e-10,7.02580533434067e-10
2014,0.0001273725283681415,1.1819959994901247e-08,2.168606608771955e-10,6.676349869775119e-10
2015,0.00012670531473954076,1.127366339963893e-08,2.229892902272379e-10,6.43552647680171e-10
2016,0.00012554967854937007,9.873928976032533e-09,2.1075605596038953e-10,5.670503511190361e-10
2017,0.0001238566995501363,8.792366538538468e-09,1.7423888315955724e-10,4.991675313833118e-10
2018,0.00012373489589663224,8.35405753463192e-09,2.0258730387689993e-10,5.015106996353324e-10
2019,0.00012356714978523087,8.237210691319774e-09,2.2519987784297424e-10,4.867171110589652e-10
