ngram,health,heath,helt,helath
1859,8.004313193461192e-05,3.2754989790971323e-06,1.7644256341701033e-08,7.254531261427896e-10
1860,7.916011652144204e-05,3.197423276495621e-06,1.7511584309610432e-08,7.254531261427896e-10
1861,7.77513362533812e-05,3.0561624433695604e-06,1.834502974925759e-08,2.7093638443886903e-10
1862,7.668730333015057e-05,3.0509676694886626e-06,1.886693506187547e-08,6.09293885186649e-11
1863,7.587047418512936e-05,3.039458826086567e-06,2.310390723181399e-08,6.09293885186649e-11
1864,7.538297047306384e-05,2.9778285092366526e-06,2.9866197261339626e-08,1.0802450997208065e-10
1865,7.468943139039246e-05,2.8489557085517196e-06,3.064153273969948e-08,1.0802450997208065e-10
1866,7.483674458593928e-05,2.7915088399562852e-06,3.134033984711745e-08,4.709512145341575e-11
1867,7.4778867461386e-05,2.8047994159611074e-06,2.999115927033407e-08,4.709512145341575e-11
1868,7.52363245867725e-05,2.796446226836581e-06,3.0981484298666014e-08,4.709512145341575e-11
1869,7.503152820780607e-05,2.6932108149984354e-06,3.10384335376414e-08,4.709512145341575e-11
1870,7.509378649826561e-05,2.6362085269023998e-06,2.4606950635838335e-08,4.709512145341575e-11
1871,7.57108417539192e-05,2.5941108106053434e-06,1.780727489274016e-08,0.0
1872,7.647806549877194e-05,2.6169049890865736e-06,1.763043349407261e-08,4.0951710276816906e-11
1873,7.63559281559927e-05,2.5830139033392437e-06,1.7490701712371707e-08,4.0951710276816906e-11
1874,7.608259745341326e-05,2.4860146368155256e-06,1.8804879685165232e-08,4.0951710276816906e-11
1875,7.520180952269584e-05,2.5200282120100122e-06,1.819530786357453e-08,4.0951710276816906e-11
1876,7.616406219312921e-05,2.5279830749371157e-06,1.780213259345536e-08,4.0951710276816906e-11
1877,7.589811450868313e-05,2.553390816371705e-06,1.9320943321434114e-08,1.1085505529402034e-10
1878,7.581899470616398e-05,2.5195394560536703e-06,1.9507135462504266e-08,1.1085505529402034e-10
1879,7.586275959121329e-05,2.4790087341638615e-06,2.078712440274038e-08,6.990334501720343e-11
1880,7.617510086025245e-05,2.4590573437827904e-06,2.085800180192824e-08,1.6856339340216257e-10
1881,7.777774382183062e-05,2.3983887850980475e-06,2.1071478784051578e-08,1.6856339340216257e-10
1882,7.928024050280718e-05,2.262699873816538e-06,2.048880658784518e-08,2.9820170935731683e-10
1883,7.971434700136472e-05,2.1472986548230566e-06,2.0816733733600553e-08,2.9820170935731683e-10
1884,8.070513597756092e-05,2.0162429694080075e-06,2.851964429696961e-08,2.2829836434011342e-10
1885,8.046925462882168e-05,1.9960566370562967e-06,3.7044674629425704e-08,2.2829836434011342e-10
1886,8.027534724013614e-05,1.9235184091875065e-06,3.6781161227850134e-08,2.5588698025570874e-10
1887,8.004395619666736e-05,1.8529479055879555e-06,3.7168952360389085e-08,1.5722693187074961e-10
1888,7.945361721795052e-05,1.8430436382134628e-06,3.6721055149005876e-08,1.5722693187074961e-10
1889,7.854262782659913e-05,1.8378044290199926e-06,3.912084878265887e-08,1.322721951809872e-10
1890,7.739190394724054e-05,1.8886082671087934e-06,3.951544919849377e-08,3.0934203016601865e-10
1891,7.696289685554802e-05,1.9021589910802765e-06,3.2479605798536275e-08,3.0934203016601865e-10
1892,7.66384057767157e-05,1.9159974726790097e-06,2.488242120283043e-08,3.0934203016601865e-10
1893,7.64144746686465e-05,1.9122147380455445e-06,2.6266888093167447e-08,3.048150878529451e-10
1894,7.70497478827435e-05,1.8906299763849738e-06,3.1091745812870745e-08,3.048150878529451e-10
1895,7.703730807406828e-05,1.8702728539210511e-06,3.236518278778736e-08,3.683287107853721e-10
1896,7.775500437544127e-05,1.8576113721532498e-06,3.0966639030793885e-08,3.41166834862326e-10
1897,7.86665508972614e-05,1.8521394947258938e-06,3.0952448223534445e-08,2.569807799097339e-10
1898,7.912195412375565e-05,1.8319925142610112e-06,3.085896719109574e-08,3.8324795916176516e-10
1899,7.993494156315657e-05,1.75785710000907e-06,3.1036634088163085e-08,5.653870248962483e-10
1900,8.09628441597202e-05,1.7224121912866913e-06,2.940594891396943e-08,6.507489785129955e-10
1901,8.130657494932945e-05,1.6990777079887006e-06,2.4892429451028875e-08,7.021590372627681e-10
1902,8.203600425206657e-05,1.674438083552689e-06,2.4882028627968922e-08,8.108283171865643e-10
1903,8.169245224313013e-05,1.6322074348603825e-06,3.162720396687746e-08,9.88332931368368e-10
1904,8.139226286272918e-05,1.579644179271002e-06,3.2845272406640495e-08,9.588641111272063e-10
1905,8.141336729750037e-05,1.5352510120335085e-06,3.446431051656873e-08,9.393249709800854e-10
1906,8.262171884000833e-05,1.5356876506952436e-06,3.5575160848923456e-08,8.347608358518142e-10
1907,8.368123339356057e-05,1.5428981896548066e-06,3.662230899489519e-08,8.435386000815726e-10
1908,8.469545095327444e-05,1.5066746397808726e-06,3.6838851968923336e-08,9.019241742347361e-10
1909,8.674589688390759e-05,1.4823729251085233e-06,3.687873422515102e-08,9.226754003689917e-10
1910,9.025120795870732e-05,1.4210244704112744e-06,3.076894548671914e-08,8.742574323214061e-10
1911,9.330630668305926e-05,1.3607117028056694e-06,2.987297089061615e-08,1.0764231728188633e-09
1912,9.690573538786598e-05,1.3031644000095964e-06,3.052700873037598e-08,1.0850079961472708e-09
1913,9.934907679312996e-05,1.2064753929865089e-06,2.8641430560583103e-08,1.1504122495889897e-09
1914,0.00010136456694453955,1.1055930631950365e-06,2.8003658312871138e-08,1.2963076723160327e-09
1915,0.00010295505385978945,1.0535006335235915e-06,2.757700404539979e-08,1.4893477641640474e-09
1916,0.00010478073818376288,9.967819616057177e-07,2.6756851210864496e-08,1.6727101846493652e-09
1917,0.00010553709892389764,9.843574681716355e-07,2.7058113971634157e-08,1.9549025493630675e-09
1918,0.00010605629774675305,9.551259836371173e-07,2.724135152374986e-08,2.1351092560628615e-09
1919,0.00010570073209237307,9.457419959549693e-07,2.4809266514174462e-08,2.232882593108546e-09
1920,0.00010572416691242584,9.932841667900253e-07,2.8557606057688645e-08,2.4611298871895268e-09
1921,0.000106679906561372,1.0327326468281432e-06,2.8961647556359693e-08,2.563483980644321e-09
1922,0.00010799340504620756,1.1134720157964954e-06,2.9332842694478652e-08,2.4297073242252054e-09
1923,0.00010820008381935102,1.1508944420971342e-06,2.867395844573041e-08,2.495372765563632e-09
1924,0.00010975628330405536,1.1790596577806615e-06,2.952926106810797e-08,2.3240519350257014e-09
1925,0.00011042931769874745,1.2174914283085464e-06,3.069340286694049e-08,2.2233421453116922e-09
1926,0.00011145315407442727,1.2828499588327498e-06,3.065014832413583e-08,2.262408546219571e-09
1927,0.00011265919602010399,1.2792304297753226e-06,2.629761627507118e-08,2.3232112741514553e-09
1928,0.00011299915682424658,1.2648620375849923e-06,2.526249711008534e-08,2.2999026492799756e-09
1929,0.00011475635359862022,1.224432383293918e-06,2.6216531675718865e-08,2.4089873429389286e-09
1930,0.00011482811428972386,1.2113158293556938e-06,2.6662846660688696e-08,2.566027977403605e-09
1931,0.00011278425933726664,1.1881477998291042e-06,2.5204196317320437e-08,2.5108781879065336e-09
1932,0.00011303722255563895,1.1732251355819505e-06,2.2805173622535742e-08,2.2840168010875216e-09
1933,0.00011372645738967029,1.1343059408578223e-06,2.388627860584945e-08,2.217201470041833e-09
1934,0.00011453578502239128,1.126387555164651e-06,2.4502681534548694e-08,1.9649152622441032e-09
1935,0.00011551460608773465,1.116055370532974e-06,2.5764975930542278e-08,1.8227739793731855e-09
1936,0.00011604185523797892,1.0625740531265495e-06,2.393105041116022e-08,1.8168168398296253e-09
1937,0.00011695873815499778,1.040325928767873e-06,2.3935570985551228e-08,1.4646808052124323e-09
1938,0.0001194548188193169,9.772823708382411e-07,2.41368048088069e-08,1.3328642158226346e-09
1939,0.00012131481032286371,9.183361596244919e-07,2.4757261637578916e-08,1.488482273944872e-09
1940,0.0001228866073818478,8.801971408242284e-07,2.4181250525755005e-08,1.4321113184223577e-09
1941,0.0001246879162083912,8.445006025275299e-07,2.4800801158773667e-08,1.5557326062319378e-09
1942,0.00012694579241464714,8.169535671446024e-07,2.446494968515773e-08,2.352053425041285e-09
1943,0.0001292024431417563,8.199613473282495e-07,2.4189278389842783e-08,2.272946735588326e-09
1944,0.00013148689426348677,7.967227263959233e-07,2.4741421609876724e-08,2.3485926378289233e-09
1945,0.000133011704227621,8.255623973647224e-07,2.407647465523561e-08,2.7248535015646424e-09
1946,0.000135619767076735,8.773748244753474e-07,2.47961105616566e-08,2.7819812961230437e-09
1947,0.00013777453776648535,9.089842722330234e-07,2.3417646488610444e-08,2.967597532789666e-09
1948,0.0001356828205254195,9.120978948625893e-07,2.254310363777482e-08,3.2285332185466586e-09
1949,0.00013267073830190514,9.172514816262784e-07,2.2274951407195787e-08,2.6743716130539497e-09
1950,0.00012952134524571842,9.215878630389593e-07,2.2210455696836107e-08,2.938131008331116e-09
1951,0.00012696535538582663,9.432053746292825e-07,2.0874740158660643e-08,3.0127968691268895e-09
1952,0.00012484643229981884,9.404445466186319e-07,2.0333499709376416e-08,3.070644690897747e-09
1953,0.0001209710119707909,9.035529647657572e-07,1.9076821899943752e-08,3.3044951219807217e-09
1954,0.00011742503764773054,8.797473956942017e-07,1.8433177524051255e-08,3.4689391042214926e-09
1955,0.00011645288863551937,8.643077973959277e-07,1.720294992172252e-08,3.2235126631466724e-09
1956,0.00011711080359028918,8.807900176829467e-07,1.6397504306756413e-08,3.050712571450731e-09
1957,0.00011730568387844999,8.661204203365611e-07,1.6951412210427667e-08,3.1418534440774692e-09
1958,0.00011694622662616894,8.380516516938639e-07,1.7149561516914347e-08,3.2088456019303227e-09
1959,0.00011570950716434578,8.240856053427186e-07,1.7247115989351058e-08,3.118568863464637e-09
1960,0.00011548835859035275,8.479148943609159e-07,1.75042159814406e-08,3.125500842265134e-09
1961,0.00011526440461498819,8.50883769284597e-07,1.75492159217226e-08,3.107952625417251e-09
1962,0.00011631833850905033,8.705161381580442e-07,1.8134903610546515e-08,3.799052976966826e-09
1963,0.00011604310774211106,8.587930194283087e-07,1.8295190378531904e-08,4.292289825156916e-09
1964,0.00011750342777564324,8.524764487966812e-07,1.7991672405871994e-08,4.751560351528334e-09
1965,0.00011873277773182573,8.732429169607972e-07,1.7807988734424337e-08,5.133637673690064e-09
1966,0.0001222715270289752,8.830158597967446e-07,1.7713666977670073e-08,5.266014132690852e-09
1967,0.00012747782498731146,8.655902986122653e-07,1.7293817679485202e-08,5.622960922277034e-09
1968,0.0001337125733178774,8.501608752859673e-07,1.809323256298155e-08,6.2419807100866365e-09
1969,0.00014023635594639927,8.467683463615166e-07,1.7996738829343225e-08,6.785008110909985e-09
1970,0.00014690730936958322,8.284766701243435e-07,1.7661582418782018e-08,7.346607005282684e-09
1971,0.0001543411032928686,8.379780475869276e-07,1.7783335185380826e-08,7.869960239048623e-09
1972,0.0001631360168435744,8.307925603341053e-07,1.746204983784797e-08,8.971492120630436e-09
1973,0.00017423571677811976,7.956563844605366e-07,1.7594840632081547e-08,9.999081435856688e-09
1974,0.00018090474726964852,7.728922842683719e-07,1.76139950878808e-08,1.0976905860461881e-08
1975,0.00018770987766661814,7.513365939563041e-07,1.8005880722934568e-08,1.1721045340656083e-08
1976,0.0001927532284753397,7.275241874335084e-07,1.915038210548963e-08,1.1719075234038558e-08
1977,0.00019764072619312043,7.083225130242811e-07,1.9449464768886822e-08,1.2176742534921102e-08
1978,0.0001977517448332427,6.966260213760376e-07,1.9538820339448648e-08,1.2229164728491274e-08
1979,0.00019646246177476963,6.662129083321946e-07,2.0036701440874693e-08,1.186628674685965e-08
1980,0.00019148876474771117,6.835487543607346e-07,1.9836490545393256e-08,1.1916893376857324e-08
1981,0.0001892790979971843,6.901971362692296e-07,1.9906720843161045e-08,1.1192996497909137e-08
1982,0.0001860864514518263,6.832098701384634e-07,1.8640825391206103e-08,1.0924772832408638e-08
1983,0.0001841640519809776,6.713452112957643e-07,1.7162917055811378e-08,1.0750607769084906e-08
1984,0.00018211860775149295,6.886342102266749e-07,1.6836905584024668e-08,1.0049281787668666e-08
1985,0.00018413115217949131,6.822957629992743e-07,1.638895178298786e-08,9.753920972497911e-09
1986,0.00018707284263135598,6.81076731520339e-07,1.5547737319820953e-08,9.191485414053853e-09
1987,0.00019113114519443895,6.764803564302773e-07,1.53439922355249e-08,8.482937844230979e-09
1988,0.0001955716371802347,6.681129239690822e-07,1.5318131778891645e-08,8.215265103115956e-09
1989,0.00020087154241212244,6.69859088832579e-07,1.510547648868916e-08,7.556872778329599e-09
1990,0.00020839502186780528,6.799597258577705e-07,1.4746578942086736e-08,7.251858098149861e-09
1991,0.00021910492380681847,6.719831487446624e-07,1.470052105442424e-08,6.959633123772489e-09
1992,0.00022317809219072972,6.639571503390991e-07,1.4218493303376687e-08,6.728117237945039e-09
1993,0.00022636940827526684,6.751438214840684e-07,1.444662522942508e-08,6.504379638069427e-09
1994,0.00022943900590429882,6.815580328683219e-07,1.5633421668326264e-08,6.29537869453348e-09
1995,0.00023146662403762872,7.525458077647532e-07,1.6449113563307297e-08,6.019145753250703e-09
1996,0.00023193713734924261,7.788723662218087e-07,1.8632459511788317e-08,5.7135158191913755e-09
1997,0.00022864284567601447,7.875163581567384e-07,2.015964462032116e-08,5.435512738318136e-09
1998,0.00022312163907502378,7.880679666933637e-07,2.060271267875383e-08,5.207645933528024e-09
1999,0.0002212278258022187,7.922033984998831e-07,2.215028224331458e-08,4.639588459452528e-09
2000,0.00022024382113678648,8.00265630524726e-07,2.3520190747409027e-08,4.3029860944240485e-09
2001,0.00021852009688570564,8.107102351979327e-07,2.443951606169646e-08,3.920992229313112e-09
2002,0.0002176203187056152,7.535982799059379e-07,2.398539880995746e-08,3.668814966114756e-09
2003,0.00021508975727816245,7.659035402087153e-07,2.200790267486192e-08,3.5870788878915913e-09
2004,0.00021334768098313361,7.741173573906832e-07,2.1685141936091312e-08,3.2726524030428958e-09
2005,0.00021057706492553865,8.138627143645343e-07,2.1580052157941865e-08,2.9606366723302e-09
2006,0.00020940599538984576,8.559897537452343e-07,1.9724646170361992e-08,2.740166458816061e-09
2007,0.00020706650684587657,8.833954682683855e-07,1.870335416701404e-08,2.444422236053916e-09
2008,0.00020249838209045784,8.841094297297656e-07,1.6411123507761464e-08,2.249525629264123e-09
2009,0.00019550982272318964,8.866478862858327e-07,1.8233042631266017e-08,2.0455316329659468e-09
2010,0.00019112780033278147,8.869316080303438e-07,1.9366056187258048e-08,1.7231952690163359e-09
2011,0.00018598164024297148,8.798043203179467e-07,1.8102032127233414e-08,1.3737605180403583e-09
2012,0.0001814021816244349,8.614872431930312e-07,1.7786033471419875e-08,1.2428077138843768e-09
2013,0.00017796373036357442,8.368771773348271e-07,1.8669346195971618e-08,1.1517696954907057e-09
2014,0.00017322595522273332,8.408622420574829e-07,3.0728626754239485e-08,1.1984134637036244e-09
2015,0.0001695842739926385,8.92147527663058e-07,4.529283031169078e-08,1.2251614484830903e-09
2016,0.00016940449963190725,9.222344244465473e-07,4.774876900220144e-08,1.2554080790800575e-09
2017,0.00016806181762755537,9.260721753889811e-07,5.1971899376705245e-08,1.244937005336529e-09
2018,0.000168021977879107,9.578758181305603e-07,5.981203230476239e-08,1.3119424435714677e-09
2019,0.00016751563089201227,9.898165558297478e-07,7.05879368290141e-08,1.434343532835669e-09
