ngram,name,nme,nmae,namee
1894,0.00030766504434203464,3.4232620294005756e-08,1.0170250950926528e-10,4.37552153239754e-09
1895,0.0003047687724964427,3.338880664013491e-08,4.7696824664481394e-11,4.245070263562769e-09
1896,0.0003022519439192755,3.26595126815781e-08,8.645767633565425e-11,4.167402169384462e-09
1897,0.00030050431710800955,3.1022853873098807e-08,1.0503443154912568e-10,4.505741367312664e-09
1898,0.00029790012714719135,3.090369027347606e-08,1.1550571610285942e-10,4.621460040051975e-09
1899,0.00029453771587993415,3.0349018790129123e-08,1.1550571610285942e-10,4.358900288333903e-09
1900,0.00029062955789933246,2.99627979570362e-08,1.3357632063940424e-10,4.403643735376558e-09
1901,0.00028694283849160584,2.9241012405074277e-08,1.2862123469467183e-10,4.9476851187486255e-09
1902,0.00028295565113824395,2.9381356268588987e-08,1.2862123469467183e-10,4.617118560495166e-09
1903,0.0002794209576677531,2.87920011641875e-08,1.3767781557673586e-10,4.601725698906632e-09
1904,0.00027719312181164114,2.9395098926394373e-08,1.191010603632644e-10,4.429390092803536e-09
1905,0.00027347937741849037,2.98850267707199e-08,1.8975276310546311e-10,4.01817258831118e-09
1906,0.0002711855673364231,3.065658279613867e-08,2.0526774922670554e-10,3.875145030260033e-09
1907,0.0002705333047612969,3.1031183210318754e-08,2.1649749255241753e-10,3.750072633376281e-09
1908,0.00026956412641863735,3.29944462862386e-08,2.130852597545133e-10,2.9794504006831956e-09
1909,0.00026603559048713317,3.381290777529752e-08,2.130852597545133e-10,3.1518246108268907e-09
1910,0.0002613397477294451,3.4143861325576704e-08,1.7904171696812655e-10,2.9556238091897414e-09
1911,0.0002556993276812136,3.404801824607213e-08,1.9301964887530332e-10,2.9999181551586064e-09
1912,0.00025081567582674325,3.372580335638174e-08,8.629160977039315e-11,2.9308604432287666e-09
1913,0.00024534804521993337,3.317937188488226e-08,1.422662156731163e-10,3.0850896440678557e-09
1914,0.0002390483797561111,3.299413796144433e-08,1.8604831266858365e-10,3.128063332167942e-09
1915,0.00023172162556355552,3.1265017241821624e-08,2.0420130368372013e-10,3.093991666044563e-09
1916,0.00022713227787919874,3.055229212480169e-08,2.192531662178635e-10,2.9514949214818185e-09
1917,0.00022359234364038066,3.166360684758729e-08,2.194450107739776e-10,2.982687747581687e-09
1918,0.00022046182961535772,3.252976047260095e-08,2.1984731792982056e-10,2.899727600892886e-09
1919,0.00021940588651757156,3.2531612959019185e-08,2.340530646278387e-10,2.9649222125068977e-09
1920,0.00022036457708704153,3.261493652928493e-08,2.0896678236998715e-10,3.056949677520444e-09
1921,0.00022005779776788716,3.198004730872331e-08,1.35884337512263e-10,3.0547455993306424e-09
1922,0.00022293022318210985,3.104615612211806e-08,1.7646077654642767e-10,2.946579520062593e-09
1923,0.00022546638917577053,2.985010917809307e-08,2.1051580320222537e-10,3.0439476653551114e-09
1924,0.0002275505560516779,2.6667507059739493e-08,2.2097159915349503e-10,3.1449216564283233e-09
1925,0.00022902051153193627,2.392625171004121e-08,2.2959653523629038e-10,3.0269459637212647e-09
1926,0.00022968042633562748,2.223351534626415e-08,2.153907885382722e-10,2.947846696902242e-09
1927,0.00022847905971242914,2.0305537315071628e-08,2.1446423605274235e-10,2.7529679805634746e-09
1928,0.00022823027393314987,1.9698995196953158e-08,2.1446423605274235e-10,2.6050077016139183e-09
1929,0.0002244784596509167,1.8879947510137233e-08,1.9258194642165653e-10,2.6967481263946117e-09
1930,0.00022016582495000745,1.8018859801064276e-08,1.4347505723171546e-10,2.62794776416188e-09
1931,0.00021594568430113474,1.7838179949032044e-08,1.1905352695748154e-10,2.6551199651590552e-09
1932,0.0002138682799081185,1.7606748313271836e-08,9.604835181166647e-11,2.642962007978359e-09
1933,0.00021153350826352835,1.6643526683830194e-08,1.1921551047931545e-10,2.6007790207164103e-09
1934,0.00021133350881947472,1.7042013514664437e-08,7.373875319873134e-11,2.4830295597411123e-09
1935,0.00021086111207426126,1.7124175855087742e-08,7.373875319873134e-11,2.4982060547224752e-09
1936,0.00021220749892693545,1.7415865828849875e-08,4.4104591011086465e-11,2.2149095256297967e-09
1937,0.00021325481481783624,1.7337691663296288e-08,4.4104591011086465e-11,2.5437959040784465e-09
1938,0.00021480875563741262,1.748271039048177e-08,1.31113594188064e-10,2.8463727882613708e-09
1939,0.00021234943415038288,1.7714869063719822e-08,1.5600761952124945e-10,2.84274201004361e-09
1940,0.00021007259368031685,1.8265989863510057e-08,1.3284046085360046e-10,3.2690324732901186e-09
1941,0.00020508589763526937,1.8403301739665168e-08,1.3284046085360046e-10,3.2353786316718924e-09
1942,0.0002002972282103396,1.843401114293946e-08,1.3284046085360046e-10,3.1457526583622553e-09
1943,0.000195990626317715,1.8366682397186196e-08,1.3335635373756816e-10,3.492617100293265e-09
1944,0.00019257302171484168,1.8412883662222157e-08,1.52327676266368e-10,3.300569833315186e-09
1945,0.00018940362497232854,1.848576834463854e-08,6.531867308939049e-11,3.0174250558496443e-09
1946,0.00018926139039519642,1.8213093002015868e-08,4.042464775620504e-11,3.4134296500454298e-09
1947,0.00018947234743141701,1.811348201588966e-08,7.353859981280258e-11,2.987328305361002e-09
1948,0.0001908961816557816,1.7567053589573334e-08,1.0773859978766406e-10,3.0943640189866936e-09
1949,0.0001928123924049682,1.6881821908652584e-08,1.247447621390206e-10,3.2352228832418663e-09
1950,0.0001938857790914231,1.6826392723601202e-08,1.3713138759450872e-10,3.1140358545757506e-09
1951,0.00019601075161647583,1.7240476728781166e-08,1.8435645867041573e-10,2.8762846073147686e-09
1952,0.0001951906389357256,1.6789484596253194e-08,1.8435645867041573e-10,2.7143005462296597e-09
1953,0.00019422488029314472,1.6567377818838784e-08,1.8435645867041573e-10,2.343600948227577e-09
1954,0.00019262713405104087,1.621994678251732e-08,2.2382229006697888e-10,2.1700959124919858e-09
1955,0.0001896563480840996,1.6205609806466522e-08,2.0411654212087223e-10,1.977109698181323e-09
1956,0.00018595051161745296,1.6229812922168614e-08,2.0057838525021155e-10,1.8255385457268046e-09
1957,0.00018291989649047276,1.5747087824178963e-08,1.6673843456731825e-10,1.6954298917174322e-09
1958,0.00017910672925479178,1.5084226946880464e-08,1.24345656787079e-10,1.7110732513409793e-09
1959,0.000177711175638251,1.5309129202429565e-08,1.5822747477324738e-10,1.7537724764490496e-09
1960,0.0001767114320370768,1.532078286459182e-08,1.6881533571837844e-10,1.6266231694928024e-09
1961,0.00017544305800194188,1.548276173934937e-08,1.187466900603213e-10,1.7900987676305086e-09
1962,0.00017514190403744578,1.5568620170824943e-08,1.0425243803156649e-10,1.766518344302272e-09
1963,0.00017497474202952747,1.552367047606497e-08,1.0068828905561235e-10,1.954312806822551e-09
1964,0.00017609483204848533,1.6497471706194185e-08,1.0068828905561235e-10,2.0988943599015944e-09
1965,0.00017632996813128038,1.7384031484165722e-08,9.451483643349182e-11,2.2813404816040314e-09
1966,0.00017619283296101327,1.7827297479503353e-08,7.821916130674416e-11,2.4185585597738932e-09
1967,0.00017544818235494728,1.9136488711118156e-08,8.532065827658388e-11,2.528953713110127e-09
1968,0.00017372458491341343,2.033480837683653e-08,9.82356864504779e-11,2.8466707086798645e-09
1969,0.00017188946783010448,2.063331397802618e-08,1.4312011595693112e-10,2.94907457184682e-09
1970,0.0001698665998576741,2.101485690226517e-08,1.595247862378508e-10,3.2742887448985616e-09
1971,0.00016593349365783588,2.0777598054775937e-08,1.6847568677448776e-10,3.1740052173846932e-09
1972,0.00016210527766296373,2.052168898306458e-08,1.7693185904483448e-10,2.986017242991222e-09
1973,0.0001591846812516451,2.1623042911755874e-08,1.7585390980702697e-10,2.9596075114467014e-09
1974,0.00015605193870474717,2.0877673177567757e-08,1.9075456393029862e-10,2.8867998785082297e-09
1975,0.00015450425105102892,1.992561442827017e-08,1.958758998253453e-10,2.7423143121398296e-09
1976,0.0001533731577053134,2.058613419413697e-08,2.072464868369777e-10,2.6791335975115007e-09
1977,0.00015214085786802961,2.0852072830328846e-08,2.0501719270672935e-10,2.3146821443680618e-09
1978,0.0001534638452410166,2.0930395448561156e-08,2.776655750562946e-10,2.444409674673409e-09
1979,0.00015363687998615205,2.168020556731725e-08,2.6783464137013016e-10,2.4714223207616168e-09
1980,0.00015428738385838057,2.0967275661730256e-08,2.8267375741717974e-10,2.2707290809569666e-09
1981,0.00015512908742363964,2.1665576761214263e-08,2.8060293969353213e-10,2.257133004311486e-09
1982,0.0001561136928752863,2.263127767727318e-08,2.697014179447217e-10,2.050105815268718e-09
1983,0.00015724173447649394,2.2858461282534596e-08,2.3565391899753914e-10,1.9576969093445686e-09
1984,0.00015945046366791109,2.2959293133339997e-08,2.262758730386949e-10,1.966065548459588e-09
1985,0.00015962604084052145,2.383198984188896e-08,1.7361288993735157e-10,1.7813995992607294e-09
1986,0.0001624051427435396,2.398154411561596e-08,1.7117459830525864e-10,1.8427641317637316e-09
1987,0.00016391028267597512,2.4387722825330068e-08,1.598896907730106e-10,1.9131927788050363e-09
1988,0.00016629964271227697,2.3927137604573545e-08,2.1947882202143021e-10,1.8076149466139668e-09
1989,0.00016875748198279844,2.377013379779263e-08,2.49700948410211e-10,1.703303989916297e-09
1990,0.0001727255793022258,2.3976859101334672e-08,2.8075312907827055e-10,1.7290929481867628e-09
1991,0.00017466428315466537,2.4373347530724587e-08,3.1860608992343286e-10,1.646385789604616e-09
1992,0.00017700945110326366,2.4795267807218935e-08,3.151191748017114e-10,1.7966361573077246e-09
1993,0.00017928348305369063,2.5790100721678755e-08,3.335088614006157e-10,1.8731671293435527e-09
1994,0.00018304998853376934,2.684940600009408e-08,3.5896836693614734e-10,1.9046280584435392e-09
1995,0.00018679213826544583,2.7765449875768614e-08,3.135699596804439e-10,1.881368299245472e-09
1996,0.0001906629788988669,2.926015671026302e-08,2.7891001016680915e-10,1.889775241054841e-09
1997,0.00019395387997584685,2.986550232516752e-08,2.716705075186557e-10,1.9074194604736962e-09
1998,0.00019911305571440607,3.0824850735403486e-08,2.4222750987552237e-10,1.887315795709047e-09
1999,0.00020418866188265383,3.2008495663506305e-08,2.38471101992361e-10,1.7279280387480104e-09
2000,0.00021027336437587759,3.468172644310081e-08,3.3607503882989876e-10,1.697029548632299e-09
2001,0.00021469848538150212,3.438333402121836e-08,3.209775124262444e-10,1.6956262584498306e-09
2002,0.00021780079779481248,3.383030719053945e-08,2.816361479347178e-10,1.7509657850618104e-09
2003,0.00022129845664104714,3.129721447083154e-08,2.7706054018488453e-10,1.7286914280997427e-09
2004,0.0002231038483192346,2.8990248677830876e-08,2.310403445940753e-10,1.8272172188003667e-09
2005,0.0002262379421154037,2.7445211817475216e-08,2.1786638168145141e-10,1.8329798155493548e-09
2006,0.0002296945666395394,2.4000408390837232e-08,2.0131997705801526e-10,1.9142745483995735e-09
2007,0.0002326035381494356,1.8245894953646972e-08,1.090793730142346e-10,1.7647919950799666e-09
2008,0.0002353568748471194,1.4804172237299035e-08,1.3156578653908798e-10,1.8732524103321727e-09
2009,0.00023503745407132165,1.2085530163931577e-08,1.3034591189136398e-10,1.70097516230935e-09
2010,0.00023392527405771295,1.0801437204983294e-08,1.2199505121379683e-10,1.6462869004537799e-09
2011,0.00023645940486208668,9.413770017476151e-09,1.3127984537746647e-10,1.521521829163573e-09
2012,0.00023701171448919922,7.488333635714234e-09,1.320223734403119e-10,1.454647307370343e-09
2013,0.00023508881193785264,6.759931027642909e-09,1.5363091528108885e-10,1.386444562331438e-09
2014,0.00023414712632074952,6.180201874071502e-09,1.26452285894347e-10,1.291946026350997e-09
2015,0.00023362820502370596,5.633293228716038e-09,7.354149110120175e-11,1.1996514099570683e-09
2016,0.00023586439991569414,5.251349228479236e-09,7.565129772624246e-11,1.506742817815519e-09
2017,0.00023833850233738,4.80833954134378e-09,7.393121069047363e-11,1.6050278328627599e-09
2018,0.00023766774393152446,4.717111812269081e-09,7.571874099943088e-11,1.705055296952196e-09
2019,0.0002369964677200187,4.335816428113759e-09,7.595892491385481e-11,1.8135976054267644e-09
