ngram,force,fore,forc,forse
1828,0.0001873067771417222,2.3506523055922507e-05,6.382785703148589e-08,8.098762346467733e-08
1829,0.00018588829802216163,2.2578659159730057e-05,6.627626853677221e-08,6.665075983188931e-08
1830,0.00018504553424593593,2.200193583641002e-05,6.684204631060961e-08,6.324892888796643e-08
1831,0.00018140679873925234,2.2106571902570848e-05,6.297620609123961e-08,6.673111003457117e-08
1832,0.0001809195091482252,2.2360227896050283e-05,6.11522560843371e-08,5.9014742806847864e-08
1833,0.0001815799395054845,2.168010178138502e-05,6.182560495306331e-08,5.8535452294807196e-08
1834,0.00018257478742660687,2.154284915637358e-05,5.898196826186515e-08,4.9029752194737087e-08
1835,0.00018371190526522696,2.1353193005779758e-05,5.774922077047709e-08,4.5424523824928135e-08
1836,0.00018438036412200226,2.178870246487869e-05,5.457517764690627e-08,5.672984164967991e-08
1837,0.00018412945999963476,2.18521776592492e-05,5.2443476355230293e-08,6.035224231482061e-08
1838,0.00018508883035143038,2.172563784240213e-05,5.500704501417074e-08,5.5500263178893354e-08
1839,0.0001867782973152186,2.1458012010303458e-05,5.3596817650714e-08,6.078355748887329e-08
1840,0.00018573761709766195,2.1334880200031747e-05,5.576652891850894e-08,5.661025223194624e-08
1841,0.0001838674153467374,2.0977165019888033e-05,5.626338303191655e-08,5.969566631490255e-08
1842,0.00018401924171485007,2.0940657642703237e-05,5.6127481075561395e-08,6.72953060895257e-08
1843,0.00018346816692168692,2.0605767141595216e-05,5.556111253619227e-08,6.340394368261773e-08
1844,0.00018460934682350074,2.0084064869609263e-05,5.581526047698e-08,6.010294585832656e-08
1845,0.00018647182982281914,1.9794359104707837e-05,5.2128749570913765e-08,5.936400780472338e-08
1846,0.00018688829316358482,1.9685890687729364e-05,5.1832325352409366e-08,5.998494907138203e-08
1847,0.00018637911333436414,1.9572760200909605e-05,5.3488492872994746e-08,6.237516154377382e-08
1848,0.00018943630233739635,1.9583290070711102e-05,5.475269659882542e-08,5.997351085592787e-08
1849,0.00019017819847379412,1.926846354243545e-05,5.5146673767174955e-08,5.371182812804623e-08
1850,0.000190026979128431,1.8983647740762016e-05,5.4201493071559526e-08,5.1011812424966204e-08
1851,0.00018942735498837595,1.9107250409433618e-05,5.39868858189558e-08,4.9136026295367885e-08
1852,0.00019047059842185781,1.890746638569648e-05,5.832325200572086e-08,5.152478824551768e-08
1853,0.00019129513280599246,1.882259311969392e-05,6.022437710433743e-08,4.527232582469358e-08
1854,0.0001915463383608897,1.8763710613711737e-05,5.75270218762723e-08,4.559514010793464e-08
1855,0.00019262103887740523,1.8589812368320834e-05,5.738505543766743e-08,4.696690122532995e-08
1856,0.0001924315022604008,1.8600067310866768e-05,5.7954343800149995e-08,4.8221471514255295e-08
1857,0.00019409695024868206,1.8800763168006336e-05,6.628494426357584e-08,4.7076272530992876e-08
1858,0.0001964408002095297,1.8960057786898687e-05,6.657604144168414e-08,4.792809653914836e-08
1859,0.00019724667280180647,1.9533884499521393e-05,6.480977583172326e-08,4.4511627399807755e-08
1860,0.0002000440435949713,1.9226136698437456e-05,6.385943456572412e-08,4.293654346351364e-08
1861,0.00020427503165722425,1.9391431903516476e-05,6.437970512251923e-08,4.83206531295569e-08
1862,0.00020605725252867809,1.9481834897305816e-05,6.555435610217891e-08,4.6766146003359866e-08
1863,0.00021073317787210857,1.9286299772959736e-05,6.766543541354103e-08,4.72260092619438e-08
1864,0.00021199495365310992,1.9546663159936933e-05,5.998504347205977e-08,4.708676927732215e-08
1865,0.00021044779194718494,1.9307062497578693e-05,6.037902013287879e-08,4.565652440240748e-08
1866,0.00020827091481935765,1.901137355681775e-05,6.052067037996625e-08,4.631715658628569e-08
1867,0.00020577969969183738,1.9192891288964476e-05,6.088808492320044e-08,4.88876850113229e-08
1868,0.0002029075798678345,1.8658125035082257e-05,5.9586842634676684e-08,3.872867258637923e-08
1869,0.0001998369739989617,1.829259521660528e-05,6.012711496948344e-08,4.1307197154846365e-08
1870,0.00019582170144920901,1.818133101291356e-05,5.8220788698041103e-08,3.981737986943504e-08
1871,0.00019524262461345643,1.775038279967183e-05,5.799724129522994e-08,4.05262924171471e-08
1872,0.00019617588882933238,1.7503687299072874e-05,5.7945102684340914e-08,4.087368488114862e-08
1873,0.00019647181657741645,1.71218894787931e-05,5.877179479593256e-08,4.108041170728224e-08
1874,0.00019694246293511242,1.6810383905457066e-05,5.814496109987236e-08,3.909965912945219e-08
1875,0.00019665680676033453,1.6924294998586576e-05,5.870065880994194e-08,4.2916830470371026e-08
1876,0.0001966450030782393,1.6839996533235535e-05,5.661191185676476e-08,4.0226596403109786e-08
1877,0.00019674191259712513,1.64863812252796e-05,5.607098226992743e-08,4.078823222032822e-08
1878,0.0001966100701663111,1.630530940539237e-05,5.538176799697274e-08,4.000965552514961e-08
1879,0.0001961896092065477,1.6337312964813983e-05,5.2235285303530484e-08,4.178945392904357e-08
1880,0.0001969152591690155,1.6160831234758787e-05,5.0294900688641064e-08,4.182713350279041e-08
1881,0.00019590604019218257,1.6079403914253426e-05,4.9600938975150454e-08,4.1432919825215974e-08
1882,0.00019710380417693938,1.5961592907842714e-05,5.020182314297017e-08,4.0511908240757425e-08
1883,0.00019814843420005803,1.5807829316015288e-05,5.01317671819379e-08,4.021757809320141e-08
1884,0.00019901173696520606,1.5851336684136186e-05,4.943770446987271e-08,3.734564149989897e-08
1885,0.00019829715477369194,1.588584291312145e-05,5.06772660660967e-08,3.522586489168589e-08
1886,0.00019763681588561406,1.5867678744793272e-05,5.4806626284939087e-08,3.5121228338295755e-08
1887,0.0001970610360980832,1.5834801290891066e-05,5.420233760235403e-08,3.345862685323807e-08
1888,0.0001980088252042021,1.5732865124716356e-05,5.38420376220269e-08,3.54489900290998e-08
1889,0.00019607358678643192,1.5561192542788505e-05,5.223002474963323e-08,3.4653770900458114e-08
1890,0.00019541984823133265,1.561035865701602e-05,5.2836479572501305e-08,3.41280261194145e-08
1891,0.00019407489578173096,1.5652558041827952e-05,5.327111653384366e-08,3.3452093920313275e-08
1892,0.00019270173548388163,1.5640174102112985e-05,5.153307977171348e-08,3.33082585005481e-08
1893,0.00019129747150665416,1.5595764775103555e-05,4.6860947122695507e-08,3.091052290317618e-08
1894,0.00019036972246664976,1.5358136936681278e-05,4.713258913316817e-08,3.2255040797021395e-08
1895,0.00018802213058474341,1.530145917578401e-05,4.5957892983291715e-08,2.9674805850683176e-08
1896,0.00018710908313680972,1.5169959884328169e-05,4.704525734057695e-08,2.769172979810719e-08
1897,0.0001854882326110133,1.504359014299033e-05,4.575565018935127e-08,2.8383072146555477e-08
1898,0.0001841144964730899,1.48242209304174e-05,4.444627066391149e-08,2.9169410506061207e-08
1899,0.00018386615556664765,1.451377400891423e-05,4.5208450062870856e-08,2.8324732527705365e-08
1900,0.0001832371490309015,1.4267404237346324e-05,4.640830297830689e-08,2.878921025382754e-08
1901,0.00018095445661206862,1.431085976426922e-05,4.633648385622889e-08,2.7204609105118445e-08
1902,0.00017948309375372316,1.4308573034733335e-05,4.730068730347219e-08,2.7588021518048274e-08
1903,0.00017744747206701765,1.4238974602319234e-05,4.8138809510029594e-08,3.0939065912402186e-08
1904,0.000176007067368898,1.4270169620950973e-05,4.830465373726968e-08,3.225316039642426e-08
1905,0.0001743017221867506,1.4063758888888905e-05,4.957177677868328e-08,3.1789619317886975e-08
1906,0.00017260863595376058,1.386903490388899e-05,4.891988883822965e-08,3.577820579485953e-08
1907,0.00017106182973033616,1.3729755794754186e-05,4.82520192690572e-08,3.557506162670572e-08
1908,0.00017060504511131773,1.3396868910474171e-05,4.82833816103526e-08,3.584043309753529e-08
1909,0.00016909302835951427,1.304818007546211e-05,4.853440519322508e-08,3.6396864189214284e-08
1910,0.00016778354932154928,1.2737709247241063e-05,4.6495847426188316e-08,3.2762992572900525e-08
1911,0.0001668734829373924,1.2493388827091881e-05,4.608934491199891e-08,2.990321133568484e-08
1912,0.00016698938478449627,1.2496567121291133e-05,4.556098584121823e-08,2.9482399252093013e-08
1913,0.00016615229833405465,1.2322844668233301e-05,4.579696063647784e-08,2.5106221102078052e-08
1914,0.00016612633148075214,1.2046961014025978e-05,4.556312812756655e-08,2.3328328982838035e-08
1915,0.00016517765678664937,1.1917563564825936e-05,4.6213345277530086e-08,2.111302700922936e-08
1916,0.00016582750790153762,1.1687919920534893e-05,4.684221924630297e-08,1.8667273060657408e-08
1917,0.00016686881593029414,1.1639740608058804e-05,4.7643295784739944e-08,1.805040371140519e-08
1918,0.0001662792346905917,1.1561713758315559e-05,4.824689067309659e-08,1.7493007296666618e-08
1919,0.000164068175113893,1.1384698024942605e-05,4.901176099890238e-08,1.611999105628164e-08
1920,0.00016277440590783954,1.1743300222276179e-05,4.901131487957043e-08,1.7504685320294096e-08
1921,0.00016035709372122904,1.1685791702932744e-05,4.807415824156383e-08,2.0158660899280027e-08
1922,0.00015815525590109507,1.156712421236859e-05,4.7947645092400696e-08,2.0342369439723436e-08
1923,0.00015516529466757284,1.1656126844172832e-05,4.709554651023089e-08,2.1972029275372862e-08
1924,0.0001512248771697549,1.1519770331298268e-05,4.5216630947412084e-08,2.2950697850124665e-08
1925,0.00014746923573381667,1.1355433473779288e-05,4.31394957851288e-08,2.3818786435266962e-08
1926,0.00014548858078861876,1.1288313674283148e-05,4.288219557224693e-08,2.5018211502469967e-08
1927,0.00014301554931859885,1.089559282263508e-05,4.2384494897922716e-08,2.352596872867707e-08
1928,0.00014172832223786308,1.077042075589166e-05,4.4989993698761414e-08,2.1320766104996177e-08
1929,0.00013990669685881585,1.072949206510592e-05,4.371091831347128e-08,2.431679695697702e-08
1930,0.00013822174722528352,1.0434555796174599e-05,4.307735019486765e-08,2.3283347059889692e-08
1931,0.00013825027937335626,1.0478504788937113e-05,4.525428615969369e-08,2.202536933789848e-08
1932,0.00013835042773280293,1.0361979678106894e-05,4.682158610031755e-08,2.2451447304458076e-08
1933,0.00013719080223901465,1.0308434606745972e-05,4.632274754255507e-08,2.2928008317332375e-08
1934,0.00013681609250072922,1.0118448829286666e-05,4.649604637815433e-08,2.3345987365530618e-08
1935,0.00013610296342189291,1.0094687890419404e-05,4.4806930990911753e-08,2.5009457996613297e-08
1936,0.0001360100432066247,1.0040240990097768e-05,4.5878808561740566e-08,2.1922352568180614e-08
1937,0.00013590179150924087,1.0093144218054867e-05,4.721606267870422e-08,2.1980652853414995e-08
1938,0.0001351491643747847,9.875770566785441e-06,4.6374091360641094e-08,2.2910707236129772e-08
1939,0.00013605073244044824,9.9817107184208e-06,4.806471309848348e-08,2.1322214597116077e-08
1940,0.00013786931646921272,9.73506173197945e-06,4.917256747814593e-08,2.0061044888767095e-08
1941,0.00013849632731372758,9.763004527485464e-06,5.37128051243079e-08,1.910138536231898e-08
1942,0.00013910983190206544,9.667795243980695e-06,5.654096670225174e-08,1.629279276573113e-08
1943,0.000141587110452487,9.501277158311236e-06,5.667088436618022e-08,1.650023013460051e-08
1944,0.00014371402669764523,9.350680686891013e-06,5.655358492617779e-08,1.6885820868545968e-08
1945,0.0001448728809399264,9.499875107264546e-06,5.5831515664652084e-08,1.639824009913582e-08
1946,0.0001439533890723916,9.065090645370738e-06,5.4485244252841114e-08,1.6399974077176338e-08
1947,0.00014371635916177183,9.03005418097434e-06,5.277523738657562e-08,1.6666531900609372e-08
1948,0.00014416393657614077,8.853130046710639e-06,4.790752328176495e-08,1.705006053802955e-08
1949,0.0001451635970235137,8.900150922792299e-06,4.550380237690531e-08,1.803177797553092e-08
1950,0.0001430453495621415,8.981046578680565e-06,4.419723609316861e-08,1.854588102137963e-08
1951,0.00014151372722283538,8.93380690415922e-06,4.272179460989329e-08,1.8735527668971893e-08
1952,0.00014344345878011415,8.696551568781225e-06,4.237722909091904e-08,1.983364812068495e-08
1953,0.00014463752242071287,8.840626833261922e-06,4.182433903971676e-08,2.0327863329125e-08
1954,0.00014432055468205363,8.799466351255042e-06,4.082715879657631e-08,2.058035494404261e-08
1955,0.0001444755367369258,8.718926827506429e-06,4.00061840163549e-08,2.3028900691152946e-08
1956,0.00014504584084664072,8.62563540847207e-06,4.010561482914454e-08,2.3871913715619745e-08
1957,0.00014765109101842557,8.427739755591443e-06,4.11243478635827e-08,2.3731887566214027e-08
1958,0.00014994203021550284,8.338694117680592e-06,4.2031180060218635e-08,2.5845550969246948e-08
1959,0.00015017763611727526,8.294482410877078e-06,4.195223267190938e-08,2.5740602030818342e-08
1960,0.00015180233874291713,8.213717982081497e-06,4.2299532257824724e-08,2.6420351367002174e-08
1961,0.00015404267677305534,8.190365016551887e-06,4.134702079129836e-08,2.644445957449599e-08
1962,0.00015644573224043206,8.17851326116527e-06,4.2174438671541536e-08,2.54542916268617e-08
1963,0.00015816351515240967,8.02983218558698e-06,4.150396191805937e-08,2.7656033146123652e-08
1964,0.00015836589487402568,7.938371579387291e-06,4.0088790192222793e-08,2.9265105640417588e-08
1965,0.00015895242021153017,7.881676213271152e-06,4.003775952047103e-08,2.8650499369778767e-08
1966,0.00015929666031817242,7.852279525520447e-06,4.157456905724237e-08,2.8782046967990027e-08
1967,0.0001605816401674279,7.73038209445076e-06,4.1648061507463096e-08,3.04709060523172e-08
1968,0.00016170418738121434,7.598768336590313e-06,4.4384027120258907e-08,3.0644608120919004e-08
1969,0.0001615541529775198,7.439596174663166e-06,4.4706750048005365e-08,3.053986041834378e-08
1970,0.00016078452712723186,7.276468165530657e-06,4.461369838639127e-08,2.9486787361016857e-08
1971,0.00016001953710136668,7.1822092390253345e-06,4.636926982064844e-08,2.8310831520376008e-08
1972,0.00015913886558597108,7.002438581236804e-06,4.605633208143445e-08,2.730045827498933e-08
1973,0.00015794827361657684,6.719331590180186e-06,4.60549043980661e-08,2.7052391057428134e-08
1974,0.00015624798626439379,6.522717285406543e-06,4.5608097362251753e-08,2.5833278373608792e-08
1975,0.00015411856501097127,6.340479753167269e-06,4.454437986721262e-08,2.661324138841792e-08
1976,0.00015317548033116118,6.18678047560804e-06,4.4124845999249374e-08,2.8341321670463263e-08
1977,0.00015239517545394068,6.008895849975358e-06,4.351683001248473e-08,2.698520112127361e-08
1978,0.00015228358928912452,5.811143442510261e-06,4.14529013020066e-08,2.7954957459996876e-08
1979,0.0001528929964739031,5.657058344305759e-06,4.0421519591810854e-08,2.804501951305026e-08
1980,0.00015323251968116632,5.544104884133308e-06,3.820125879120237e-08,2.9463237183335877e-08
1981,0.0001528782200434112,5.472314374596213e-06,3.7158642385293206e-08,2.8970585676445027e-08
1982,0.00015441704350191036,5.4395043532297545e-06,3.683568041066922e-08,2.7488753876322595e-08
1983,0.00015371040873495595,5.351355022347499e-06,3.641712506155922e-08,2.5599186262833688e-08
1984,0.00015265775852770145,5.300239471190642e-06,3.541717091033141e-08,2.516182284750812e-08
1985,0.0001522566973497825,5.242603427697239e-06,3.50301286390829e-08,2.3891691926434888e-08
1986,0.00015028720996009985,5.1929393001565975e-06,3.4230368634829185e-08,2.4554105542457753e-08
1987,0.00014936070614826998,5.072675971210369e-06,3.373312220032533e-08,2.394149995715062e-08
1988,0.00014948894386179745,4.927637356948773e-06,3.283636270826459e-08,2.4633676178252373e-08
1989,0.00014786692294624766,4.73948583541122e-06,3.1359823943993044e-08,2.6018891422349303e-08
1990,0.00014938189997337759,4.583360025987661e-06,3.0835073922779495e-08,2.624186404684029e-08
1991,0.00014968081710061857,4.452165155401287e-06,3.048278861074648e-08,2.740145684957237e-08
1992,0.00014876405267776654,4.306119405685292e-06,2.9357410470863343e-08,2.8174190853340926e-08
1993,0.00014837455403591906,4.188645237133772e-06,2.8554309139394718e-08,2.816327691691965e-08
1994,0.00014755710851334567,4.1499800188051135e-06,2.757718269614478e-08,2.8584456198846705e-08
1995,0.0001456721719088299,4.116619168468917e-06,2.7040817331323652e-08,2.8644926938373568e-08
1996,0.00014402236307172904,4.128595394701863e-06,2.5928950161561e-08,3.014069654178846e-08
1997,0.00014066457307697938,4.257457801161633e-06,2.3952309088518372e-08,3.19008126581366e-08
1998,0.00013895001653249243,4.2880775643945005e-06,2.3501085775836017e-08,3.242943894373898e-08
1999,0.00013774780589821084,4.351899925885456e-06,2.291792761915141e-08,3.313053272993979e-08
2000,0.0001367223947974188,4.409925687858569e-06,2.2549662200991146e-08,3.291184569320649e-08
2001,0.0001354137306667066,4.4917144025800686e-06,2.2348700160331906e-08,3.2922423644419855e-08
2002,0.00013449563786187873,4.533341715224586e-06,2.2402450688170054e-08,3.365848526876951e-08
2003,0.00013403352308419665,4.6398885647899335e-06,2.244664796892591e-08,3.324846861322125e-08
2004,0.00013416946291857,4.630421244655736e-06,2.2794841316096737e-08,3.311970507370786e-08
2005,0.0001339224337633433,4.78328554111483e-06,2.2656203770208905e-08,3.296529195649457e-08
2006,0.0001335809418898342,4.852605213402837e-06,2.2604198893613362e-08,3.208663277933153e-08
2007,0.00013317156741062978,4.9602485887589864e-06,2.245036563002551e-08,3.3288067413650424e-08
2008,0.00013227891343246614,4.936720610463194e-06,2.252811930653869e-08,3.5049676938569974e-08
2009,0.00013159306087930287,4.902316439776249e-06,2.1925303731304017e-08,3.44532960891034e-08
2010,0.00013107283614642386,4.896233999066421e-06,2.2121347547405483e-08,3.6885568631207984e-08
2011,0.00012936817074660212,4.889113565046241e-06,2.209580658123806e-08,3.6633363517272044e-08
2012,0.0001284592123868476,4.76892760811357e-06,2.1845719138419943e-08,4.078207079974813e-08
2013,0.0001284610729531518,4.740070185757109e-06,2.1300773716299252e-08,4.5276794123440463e-08
2014,0.00012691551299732446,4.7557031004024405e-06,2.059928075734011e-08,5.803897705293691e-08
2015,0.0001263531084987335,4.873940010189212e-06,1.9586877897381783e-08,6.663251588585289e-08
2016,0.00012610318143353133,4.988394396475217e-06,1.892910209530133e-08,7.023276436614521e-08
2017,0.00012524940029834397,4.980698956084477e-06,1.8009843394395375e-08,7.313088978833093e-08
2018,0.0001253196896868758,5.033073739468818e-06,1.6899778998435978e-08,8.037379970460278e-08
2019,0.0001250070326932473,5.157188525117817e-06,1.578887109943139e-08,8.571188825357012e-08
