ngram,house,houe,huse,hoouse
1896,0.00029307811304793825,1.062113076853523e-08,8.012916933150142e-09,6.45338722936119e-11
1897,0.0002930944486122046,1.163219070272297e-08,8.19869937020355e-09,8.311062750708333e-11
1898,0.00029336029131497653,1.2312824157082299e-08,7.880278524956858e-09,1.5526330023250623e-10
1899,0.000290076676589836,1.2770072364633376e-08,8.044445934781867e-09,1.5526330023250623e-10
1900,0.00028740669534142526,1.2858693157876847e-08,7.824149011221543e-09,2.2255465327779079e-10
1901,0.0002853462189835097,1.2263460342459048e-08,8.08781175365425e-09,2.1759956733305837e-10
1902,0.00028374692608070163,1.2432758188042823e-08,8.843937962918095e-09,2.1759956733305837e-10
1903,0.0002783661974327905,1.1687070612863084e-08,9.178845810404418e-09,4.2136716536602034e-10
1904,0.00027328900510578284,1.1150701568445648e-08,8.83465897264354e-09,4.0279041015254894e-10
1905,0.00026914655713231435,9.949254372746249e-09,8.441269017112063e-09,3.4588459973156864e-10
1906,0.00026735561966363875,9.313742412229788e-09,7.996686551032489e-09,3.6139958585281104e-10
1907,0.00026411662942596843,8.376399573961635e-09,7.769001251846573e-09,2.710465592050047e-10
1908,0.0002603794772377504,8.336736697803611e-09,8.39849986381377e-09,2.6763432640710047e-10
1909,0.0002571912523957768,8.189188565361455e-09,7.992868779536723e-09,3.2275836269508266e-10
1910,0.0002528766282401713,8.419559716088543e-09,7.891283563107469e-09,1.1338422859338441e-10
1911,0.0002500817603764257,8.575133682496374e-09,7.797311938974514e-09,1.6929595622209145e-10
1912,0.00024587469774165323,8.599161827049784e-09,7.832741249253722e-09,1.828773095259782e-10
1913,0.00024033084212403213,8.60766029881737e-09,7.97205875916315e-09,2.1025607941213157e-10
1914,0.00023484373273926655,8.678452242552988e-09,7.57552718967856e-09,2.1025607941213157e-10
1915,0.00022796577832195908,8.494768190457438e-09,6.222591394536689e-09,2.6028651555527153e-10
1916,0.0002223423632260944,8.34436741925515e-09,5.372774923374988e-09,2.0516247926728936e-10
1917,0.00021807901170437356,8.109290953025753e-09,5.344115055245473e-09,2.6121726408907213e-10
1918,0.00021303739673125425,7.748081985527376e-09,4.982803185933043e-09,2.053055364603651e-10
1919,0.00021010404036912535,7.702793260376341e-09,4.81633025525444e-09,1.764773208520357e-10
1920,0.00020957439431055848,7.782993614670528e-09,4.620514764448152e-09,1.3358356484463992e-10
1921,0.00020928301299656077,7.475003283019532e-09,4.899426769051323e-09,1.3358356484463992e-10
1922,0.00021095661213621497,7.559131289168266e-09,5.542869401559918e-09,1.422825587508011e-10
1923,0.00021097656904852817,7.253204830399389e-09,5.719355846066167e-09,1.422825587508011e-10
1924,0.00021114794903301766,6.90361736031621e-09,5.359312549302331e-09,7.245388416216819e-11
1925,0.0002111587715002575,6.561264991639908e-09,5.428247882934199e-09,9.545905930798325e-11
1926,0.00021030519357217209,6.2413146397131774e-09,5.736579148215729e-09,9.545905930798325e-11
1927,0.00020783148439867155,5.689608784109623e-09,5.881386235172061e-09,9.545905930798325e-11
1928,0.00020537967377874468,6.002641177766626e-09,5.817261656509183e-09,9.545905930798325e-11
1929,0.0002026665855997375,5.9593575788393795e-09,5.148640053980509e-09,4.829097241135624e-11
1930,0.00019960045340537493,6.41541163050517e-09,5.02708306728193e-09,4.829097241135624e-11
1931,0.00019600661679370596,6.249023045055781e-09,5.3835431985354325e-09,4.829097241135624e-11
1932,0.00019347265645462488,6.364014299669358e-09,6.299852512674826e-09,2.5285797265541176e-11
1933,0.0001907349131735308,6.279892510769563e-09,7.003902537304287e-09,2.5285797265541176e-11
1934,0.000188244174101523,6.246874985547736e-09,6.948687593575999e-09,1.8256092669334733e-10
1935,0.00018642694340087473,6.152611848569174e-09,6.976691986031775e-09,1.8256092669334733e-10
1936,0.0001823679922381416,6.052925874807816e-09,7.064312119402822e-09,1.5727512942780615e-10
1937,0.0001793049575228776,5.51532061291279e-09,7.244526629384447e-09,1.5727512942780615e-10
1938,0.00017531829403846392,6.509488757546121e-09,6.76141631572591e-09,1.5727512942780615e-10
1939,0.00017059665281392102,6.454940708928396e-09,5.9477828376738475e-09,1.5727512942780615e-10
1940,0.00016497077636553774,6.020484713939059e-09,5.117794569084058e-09,2.346549145469469e-10
1941,0.00016043629979581704,5.801012590924058e-09,5.301779650222573e-09,7.737978511914077e-11
1942,0.00015685346235321567,5.421023027299807e-09,5.158178582677562e-09,7.737978511914077e-11
1943,0.00015718960951614593,4.911516304773045e-09,5.242142466142598e-09,9.883311034654594e-11
1944,0.00015672737208660692,5.178251890772653e-09,5.191213110171995e-09,9.883311034654594e-11
1945,0.0001573602348798886,4.383746476932515e-09,5.525714362266041e-09,9.883311034654594e-11
1946,0.00015683495439589024,4.182869384194987e-09,5.291884835096588e-09,9.883311034654594e-11
1947,0.00015928293370442198,4.4786376512157795e-09,5.26506647803769e-09,2.1453325227405173e-11
1948,0.00015952009042458876,4.665130504122317e-09,4.768137916246116e-09,5.565332520226665e-11
1949,0.00016003734240907112,4.6455469312637175e-09,4.908309282823455e-09,5.565332520226665e-11
1950,0.00015754826641308943,4.793866129456806e-09,5.2638812356572575e-09,3.419999997486148e-11
1951,0.00015548225824854204,4.566600113926305e-09,4.88525112426633e-09,3.419999997486148e-11
1952,0.0001532686604020585,4.511831416412601e-09,4.946954147909212e-09,3.419999997486148e-11
1953,0.00015205290609238937,4.8574538677062915e-09,5.500831028777091e-09,3.419999997486148e-11
1954,0.00014858731550962796,4.9892415278561336e-09,5.487687954846316e-09,6.323191177009285e-11
1955,0.0001452887081541121,4.806188589969094e-09,5.600546534470904e-09,2.903191179523138e-11
1956,0.0001408327412458935,4.6050832036570455e-09,5.6376425115546775e-09,2.903191179523138e-11
1957,0.00013835225711643164,4.36178582141622e-09,5.0524142647390136e-09,2.903191179523138e-11
1958,0.00013624747849202583,4.4780866951096445e-09,5.3368133404571185e-09,2.903191179523138e-11
1959,0.00013400106815554733,4.387809956643959e-09,5.352609466768854e-09,2.903191179523138e-11
1960,0.00013242243897236352,4.007612432386866e-09,5.206885272152866e-09,3.9619772740362436e-11
1961,0.00013202567268828197,3.971664743117133e-09,5.290014014138121e-09,3.3098998740234615e-11
1962,0.00013184560728924616,4.32348801204796e-09,5.272957308883568e-09,4.330075484678833e-11
1963,0.00013289623893797398,4.817923203250172e-09,5.632333647095525e-09,6.31084678562718e-11
1964,0.00013317813656093285,5.457825366253896e-09,6.286433532462102e-09,6.31084678562718e-11
1965,0.0001354651342678283,6.785283953750618e-09,6.18540387163437e-09,6.31084678562718e-11
1966,0.00013610401115978936,7.234211008011471e-09,6.1824933109530124e-09,6.31084678562718e-11
1967,0.0001365462230751291,7.221424474274889e-09,6.0043023886180436e-09,9.674400169856767e-11
1968,0.00013506221044476012,7.148335130174084e-09,6.345991414897461e-09,7.423286390346412e-11
1969,0.00013430708453857472,6.9397538509414454e-09,6.508347955807332e-09,9.993865060905653e-11
1970,0.0001316483737485084,7.094247031095133e-09,6.237891092553127e-09,1.2397848224234209e-10
1971,0.00012902365103530298,6.614548147305348e-09,5.444062534110117e-09,1.2397848224234209e-10
1972,0.0001246566275118052,5.160141330102468e-09,5.347656793576659e-09,1.326739273999067e-10
1973,0.00012212622615541996,4.996245702873889e-09,5.106070994591911e-09,1.739444104626691e-10
1974,0.00011883566185133532,5.15670833018638e-09,4.95788572101625e-09,1.3786851868480277e-10
1975,0.00011751508905685373,5.349194547627738e-09,4.337388036036925e-09,1.6219701821719645e-10
1976,0.00011598037235671654,5.572759396800718e-09,4.210171259241438e-09,1.262894754050503e-10
1977,0.00011539814814958456,5.5339754366303035e-09,3.9506585939160945e-09,9.849475253255667e-11
1978,0.00011512525088619441,5.746303052437238e-09,4.158530979887181e-09,9.849475253255667e-11
1979,0.00011577337136259302,5.769879367940283e-09,4.3631876524484275e-09,8.979930737499205e-11
1980,0.00011715311120497063,5.864716648825866e-09,4.489463531090873e-09,4.852882431222965e-11
1981,0.00011808905401267111,5.8883446055598856e-09,4.878939791857257e-09,4.0381321302669044e-11
1982,0.0001184979170959975,6.005227489883477e-09,5.140930792180143e-09,2.3464316799083816e-11
1983,0.00011882303598602968,5.77793666879854e-09,5.409792360109935e-09,6.04768447622282e-11
1984,0.00011992748789322962,5.89327710441369e-09,5.512200283521094e-09,5.177461634023725e-11
1985,0.00012084462131107492,5.579040277378258e-09,5.394554771141559e-09,5.177461634023725e-11
1986,0.00012147806306269818,5.5355579168089466e-09,5.2185908927526725e-09,6.559172649467371e-11
1987,0.00012114098249834829,5.497214810341282e-09,5.1852625685252664e-09,7.227919403869037e-11
1988,0.00012218012541000332,5.374718194315977e-09,4.8317768833580234e-09,9.307342347228013e-11
1989,0.0001234635492437519,4.9021370772196954e-09,5.067713613828216e-09,1.0561796328396283e-10
1990,0.00012587058050225357,4.903797082686115e-09,4.844414139678779e-09,6.860543532081844e-11
1991,0.00012677373056898693,4.261056872424871e-09,4.908605585488399e-09,7.43933788579668e-11
1992,0.00012738893149487142,4.023893821322336e-09,5.020760125112085e-09,8.075572502375117e-11
1993,0.00012857917006061013,4.059609696024527e-09,5.300313267651648e-09,9.91454116226555e-11
1994,0.00013020027628434555,3.718467121517831e-09,5.333167177720302e-09,9.896107395847485e-11
1995,0.000131973358553036,3.6258606910572713e-09,5.44331614703099e-09,9.094110732323278e-11
1996,0.0001341411199453952,3.602762501029945e-09,4.981887664306279e-09,9.619322947312142e-11
1997,0.00013725709037056992,3.1574858283534013e-09,5.126342398195252e-09,1.3646089962380892e-10
1998,0.00014160589073851173,3.1656378153753296e-09,4.91533407626881e-09,1.291001502130256e-10
1999,0.00014608490788045207,3.1097144541953573e-09,4.837270869576368e-09,1.2273780404724122e-10
2000,0.0001507300725539348,2.9056860727040755e-09,4.5417458682806e-09,1.0610829476969436e-10
2001,0.00015671245013696274,2.7554843169091167e-09,4.396529331072787e-09,1.401710052592201e-10
2002,0.0001623127983683454,2.4743430320534846e-09,4.2569000705380435e-09,1.4350240390822603e-10
2003,0.0001683783214372982,2.445268733529206e-09,4.280593371827227e-09,1.2345238422798285e-10
2004,0.00017285938624159565,2.4598340031545263e-09,4.326694272701762e-09,1.0841744466480056e-10
2005,0.00017986220232809762,2.3843520967149955e-09,4.472371489023479e-09,1.2251403116209884e-10
2006,0.00018903052426009838,2.4694100573898125e-09,4.3010434261755594e-09,1.5339346509260895e-10
2007,0.00019839863359395946,2.323422168945147e-09,4.4021692005965664e-09,1.646519830200699e-10
2008,0.00020785091120550142,2.5280034097820346e-09,4.438091513340023e-09,1.4525046096447447e-10
2009,0.00021431224428982074,2.586343266537077e-09,4.475710119982474e-09,1.4573951618936298e-10
2010,0.00021918765976027186,2.543370244570805e-09,4.534844150987689e-09,1.6105086014794878e-10
2011,0.00022868752421345562,2.7708157990247173e-09,4.201118056609435e-09,1.5438771788778283e-10
2012,0.00023498723956955864,2.6880086727893674e-09,4.339046138263874e-09,1.451930589646544e-10
2013,0.00023620515172037164,2.7066489684455875e-09,4.491222282965168e-09,1.196646477344806e-10
2014,0.0002444320562062785,2.9776204676526927e-09,4.567143901163766e-09,1.0841609207612457e-10
2015,0.00024879844152435126,2.9807182753773175e-09,4.616060200746119e-09,9.268244505200585e-11
2016,0.0002532655946976904,3.1618069749685317e-09,5.516751087699033e-09,7.608772837976372e-11
2017,0.0002588431671028957,3.2875729916170826e-09,5.72933023246236e-09,6.488795496288151e-11
2018,0.0002595929428935051,3.139167459309533e-09,6.134269714408447e-09,5.186812229718285e-11
2019,0.00026163909933529794,3.381963764592655e-09,6.322193102370477e-09,4.6145651536044774e-11
