ngram,key,kye,key,keeey
1864,1.913955644080748e-05,1.0101654725401334e-07,1.913955644080748e-05,0.0
1865,1.9371621809633715e-05,1.0568606358317214e-07,1.9371621809633715e-05,0.0
1866,1.9467870515654795e-05,1.062126122925682e-07,1.9467870515654795e-05,0.0
1867,1.9410526354996754e-05,1.1034683414631477e-07,1.9410526354996754e-05,0.0
1868,1.9514345175204134e-05,1.1205760180083807e-07,1.9514345175204134e-05,0.0
1869,1.970187518704084e-05,1.1031776584299483e-07,1.970187518704084e-05,0.0
1870,1.982975975676839e-05,1.0915749624830693e-07,1.982975975676839e-05,0.0
1871,1.985517207815844e-05,1.0830519516145745e-07,1.985517207815844e-05,0.0
1872,2.001776192628313e-05,9.569112791041334e-08,2.001776192628313e-05,0.0
1873,2.0110682661262607e-05,1.0150198091553517e-07,2.0110682661262607e-05,0.0
1874,2.04156954818505e-05,9.14711608044984e-08,2.04156954818505e-05,0.0
1875,2.0446430685946586e-05,8.717796719435813e-08,2.0446430685946586e-05,0.0
1876,2.062050901128844e-05,8.959107792147084e-08,2.062050901128844e-05,0.0
1877,2.060355083293481e-05,8.839451684902347e-08,2.060355083293481e-05,0.0
1878,2.0547859873788964e-05,9.01474369438152e-08,2.0547859873788964e-05,0.0
1879,2.033706342834713e-05,9.000038606440544e-08,2.033706342834713e-05,0.0
1880,2.022452281380538e-05,8.480359728732115e-08,2.022452281380538e-05,0.0
1881,2.0015582257266423e-05,9.215457298848508e-08,2.0015582257266423e-05,0.0
1882,1.9999432749630485e-05,9.042336809475923e-08,1.9999432749630485e-05,0.0
1883,1.9687563638269368e-05,9.028599176222737e-08,1.9687563638269368e-05,0.0
1884,1.9571762615149574e-05,9.209079670264536e-08,1.9571762615149574e-05,0.0
1885,1.9519196679799018e-05,8.973773191200962e-08,1.9519196679799018e-05,0.0
1886,1.9566212878479356e-05,8.9768001032553e-08,1.9566212878479356e-05,0.0
1887,1.9827046604145187e-05,9.449821293726148e-08,1.9827046604145187e-05,2.7633968526151266e-11
1888,1.990054988709744e-05,8.096638737242756e-08,1.990054988709744e-05,2.7633968526151266e-11
1889,2.007836155826226e-05,8.207551514617859e-08,2.007836155826226e-05,2.7633968526151266e-11
1890,2.0765267826001426e-05,8.521377127733234e-08,2.0765267826001426e-05,2.7633968526151266e-11
1891,2.0904249790224378e-05,9.26015764386128e-08,2.0904249790224378e-05,2.7633968526151266e-11
1892,2.1118756194482557e-05,9.769789853310482e-08,2.1118756194482557e-05,2.7633968526151266e-11
1893,2.1280208134807515e-05,1.0681382889288216e-07,2.1280208134807515e-05,5.069564212867306e-11
1894,2.1281233784975484e-05,1.0377662817973032e-07,2.1281233784975484e-05,2.3061673602521792e-11
1895,2.1345931080369545e-05,1.0386193188034148e-07,2.1345931080369545e-05,2.3061673602521792e-11
1896,2.1382831359265504e-05,1.0625013909962685e-07,2.1382831359265504e-05,2.3061673602521792e-11
1897,2.1079465763510336e-05,9.867733652413335e-08,2.1079465763510336e-05,2.3061673602521792e-11
1898,2.1042681120369317e-05,8.724149935801506e-08,2.1042681120369317e-05,2.3061673602521792e-11
1899,2.0867263499115196e-05,8.146966631475802e-08,2.0867263499115196e-05,2.3061673602521792e-11
1900,2.102759364268942e-05,6.90972023725018e-08,2.102759364268942e-05,0.0
1901,2.106168696108008e-05,6.755660868813201e-08,2.106168696108008e-05,0.0
1902,2.1086875286917867e-05,6.563670292994825e-08,2.1086875286917867e-05,1.721829028562232e-11
1903,2.0700740216333153e-05,5.9284140263571317e-08,2.0700740216333153e-05,1.721829028562232e-11
1904,2.048408168775495e-05,5.6365823500722656e-08,2.048408168775495e-05,1.721829028562232e-11
1905,2.0469614485461663e-05,5.5375173652854367e-08,2.0469614485461663e-05,1.721829028562232e-11
1906,2.0744065945369323e-05,5.610942516958468e-08,2.0744065945369323e-05,1.721829028562232e-11
1907,2.0575803189006236e-05,6.046256879293261e-08,2.0575803189006236e-05,1.721829028562232e-11
1908,2.0207876722062273e-05,5.541343840929715e-08,2.0207876722062273e-05,1.721829028562232e-11
1909,1.9924705546665272e-05,5.454842317525228e-08,1.9924705546665272e-05,0.0
1910,1.9989604749883127e-05,5.1248199842543074e-08,1.9989604749883127e-05,0.0
1911,1.9729769389544215e-05,5.4023459991218e-08,1.9729769389544215e-05,0.0
1912,1.9431186176786597e-05,4.8481747124843166e-08,1.9431186176786597e-05,0.0
1913,1.8848579722024234e-05,4.139439419808306e-08,1.8848579722024234e-05,0.0
1914,1.8479002911979997e-05,3.264039146902828e-08,1.8479002911979997e-05,0.0
1915,1.8461450443802668e-05,3.235283736151879e-08,1.8461450443802668e-05,0.0
1916,1.8276326695091223e-05,2.867862696526962e-08,1.8276326695091223e-05,0.0
1917,1.8137213503775585e-05,2.7137602641248903e-08,1.8137213503775585e-05,0.0
1918,1.810977300920058e-05,2.2246645414725208e-08,1.810977300920058e-05,1.4380239063019725e-11
1919,1.8149556386301162e-05,2.3819598737873093e-08,1.8149556386301162e-05,1.4380239063019725e-11
1920,1.830600766490014e-05,2.5376713809675622e-08,1.830600766490014e-05,1.4380239063019725e-11
1921,1.844927153017904e-05,2.6244036277489613e-08,1.844927153017904e-05,1.4380239063019725e-11
1922,1.844166295735964e-05,2.5372554089488275e-08,1.844166295735964e-05,1.4380239063019725e-11
1923,1.8596468570259666e-05,2.6781140606755927e-08,1.8596468570259666e-05,1.4380239063019725e-11
1924,1.874731294395003e-05,3.305510531959044e-08,1.874731294395003e-05,1.4380239063019725e-11
1925,1.8894306776928715e-05,3.547892062678264e-08,1.8894306776928715e-05,0.0
1926,1.8963625864541556e-05,3.552283851198419e-08,1.8963625864541556e-05,0.0
1927,1.9029220701278454e-05,3.36988235411744e-08,1.9029220701278454e-05,0.0
1928,1.9048286828495164e-05,3.29613294119164e-08,1.9048286828495164e-05,0.0
1929,1.9019105820916593e-05,3.3348212826110416e-08,1.9019105820916593e-05,0.0
1930,1.8990139194232014e-05,3.225982021198044e-08,1.8990139194232014e-05,0.0
1931,1.9046415088398915e-05,2.6530152297254972e-08,1.9046415088398915e-05,0.0
1932,1.9179284988370326e-05,2.4067218821041284e-08,1.9179284988370326e-05,0.0
1933,1.9480080092242652e-05,2.325105872915044e-08,1.9480080092242652e-05,0.0
1934,1.9582637833082117e-05,2.4046934094761648e-08,1.9582637833082117e-05,0.0
1935,1.9767670112612124e-05,2.388925831756491e-08,1.9767670112612124e-05,0.0
1936,2.005572501470202e-05,2.1253753043229802e-08,2.005572501470202e-05,0.0
1937,2.080697803259162e-05,2.201915855997478e-08,2.080697803259162e-05,0.0
1938,2.1658462823584807e-05,1.9412397530719057e-08,2.1658462823584807e-05,0.0
1939,2.2430826772636336e-05,1.827538476106838e-08,2.2430826772636336e-05,0.0
1940,2.311483331141062e-05,1.6220630933665755e-08,2.311483331141062e-05,0.0
1941,2.4041833187636386e-05,1.354917080119224e-08,2.4041833187636386e-05,0.0
1942,2.4855654503751013e-05,1.1740583108884754e-08,2.4855654503751013e-05,0.0
1943,2.5685668723391636e-05,1.1902534323228662e-08,2.5685668723391636e-05,0.0
1944,2.6301343366087947e-05,1.0422890614084475e-08,2.6301343366087947e-05,0.0
1945,2.682431165469877e-05,1.1628130204753364e-08,2.682431165469877e-05,0.0
1946,2.7153496765614754e-05,1.3816801036625748e-08,2.7153496765614754e-05,0.0
1947,2.7495337365378093e-05,1.700901502183732e-08,2.7495337365378093e-05,0.0
1948,2.7853551728185266e-05,1.816307206224467e-08,2.7853551728185266e-05,0.0
1949,2.824952051534118e-05,1.9246826481784344e-08,2.824952051534118e-05,0.0
1950,2.8754107396317912e-05,1.9352743788455688e-08,2.8754107396317912e-05,0.0
1951,2.9328550486492793e-05,2.158561938715918e-08,2.9328550486492793e-05,0.0
1952,2.964745596857808e-05,2.2059210585163262e-08,2.964745596857808e-05,0.0
1953,3.0338723133484435e-05,2.1011646264160585e-08,3.0338723133484435e-05,0.0
1954,3.090616545315632e-05,1.866829877984953e-08,3.090616545315632e-05,0.0
1955,3.144216965925547e-05,1.758513334948475e-08,3.144216965925547e-05,0.0
1956,3.207015834050253e-05,1.650792873825984e-08,3.207015834050253e-05,0.0
1957,3.267700542762343e-05,1.6250844479616588e-08,3.267700542762343e-05,0.0
1958,3.313919712257173e-05,1.3861095636359875e-08,3.313919712257173e-05,0.0
1959,3.381846649322792e-05,1.4154474164180492e-08,3.381846649322792e-05,0.0
1960,3.432403536862694e-05,1.538171114288746e-08,3.432403536862694e-05,0.0
1961,3.504956839606166e-05,1.5387358435045177e-08,3.504956839606166e-05,0.0
1962,3.567792373360135e-05,2.2548158768691858e-08,3.567792373360135e-05,0.0
1963,3.64665720553603e-05,2.4676444379930932e-08,3.64665720553603e-05,0.0
1964,3.7148190001192105e-05,2.7977177780818304e-08,3.7148190001192105e-05,0.0
1965,3.7741234077007645e-05,2.9238838271185485e-08,3.7741234077007645e-05,0.0
1966,3.844177938715022e-05,2.9304722838828312e-08,3.844177938715022e-05,0.0
1967,3.9223660548616734e-05,2.9777275121846613e-08,3.9223660548616734e-05,0.0
1968,4.007378447568044e-05,3.0998124194476466e-08,4.007378447568044e-05,1.7713082984498792e-11
1969,4.106590807038758e-05,2.6406650834230405e-08,4.106590807038758e-05,1.7713082984498792e-11
1970,4.207354348701691e-05,2.877110892386879e-08,4.207354348701691e-05,1.7713082984498792e-11
1971,4.335561659120556e-05,2.909411251599587e-08,4.335561659120556e-05,1.7713082984498792e-11
1972,4.466559611111214e-05,2.9635193346929815e-08,4.466559611111214e-05,1.7713082984498792e-11
1973,4.615723290563827e-05,3.0030976308889224e-08,4.615723290563827e-05,1.7713082984498792e-11
1974,4.7765885288494504e-05,3.590751797487103e-08,4.7765885288494504e-05,1.7713082984498792e-11
1975,4.941889450752309e-05,3.5057795143091294e-08,4.941889450752309e-05,0.0
1976,5.107761067587749e-05,3.359678021500453e-08,5.107761067587749e-05,0.0
1977,5.305768770215634e-05,3.154148536006167e-08,5.305768770215634e-05,0.0
1978,5.4695381030407066e-05,2.784997730844095e-08,5.4695381030407066e-05,0.0
1979,5.6620656063647144e-05,2.7460504981036138e-08,5.6620656063647144e-05,0.0
1980,5.8613655190648774e-05,2.894499015074611e-08,5.8613655190648774e-05,0.0
1981,6.09086341033357e-05,2.458073008629721e-08,6.09086341033357e-05,0.0
1982,6.298786995882568e-05,2.4954146431761208e-08,6.298786995882568e-05,0.0
1983,6.55753917401723e-05,2.851237696737436e-08,6.55753917401723e-05,0.0
1984,6.744383426848799e-05,2.7902496059693605e-08,6.744383426848799e-05,0.0
1985,6.979455793043599e-05,3.0362688871069365e-08,6.979455793043599e-05,0.0
1986,7.185478898463771e-05,3.06341585749286e-08,7.185478898463771e-05,0.0
1987,7.395518748255978e-05,3.1488095432661926e-08,7.395518748255978e-05,6.6874675440166595e-12
1988,7.57904615186687e-05,2.9404736677309173e-08,7.57904615186687e-05,6.6874675440166595e-12
1989,7.786157636603872e-05,3.029123440967396e-08,7.786157636603872e-05,2.664350238450781e-11
1990,7.945493104801114e-05,2.799242742363666e-08,7.945493104801114e-05,2.664350238450781e-11
1991,8.162620984616556e-05,2.7978845399242606e-08,8.162620984616556e-05,2.664350238450781e-11
1992,8.343417721334845e-05,2.8420698937127653e-08,8.343417721334845e-05,2.664350238450781e-11
1993,8.561895083403215e-05,2.8784278833476103e-08,8.561895083403215e-05,2.664350238450781e-11
1994,8.806973658335795e-05,2.7153644666100263e-08,8.806973658335795e-05,1.9956034840491147e-11
1995,9.072764597866418e-05,2.9256685962764095e-08,9.072764597866418e-05,1.9956034840491147e-11
1996,9.362926773194755e-05,2.8374824014219613e-08,9.362926773194755e-05,6.30203924759495e-12
1997,9.6415939749152e-05,2.7841624371051565e-08,9.6415939749152e-05,1.7807088145297254e-11
1998,9.940450295938977e-05,2.8398110529792575e-08,9.940450295938977e-05,2.936266309459614e-11
1999,0.00010361388662464119,2.5437901943600342e-08,0.00010361388662464119,5.1055639874572225e-11
2000,0.00010793249384732917,2.494671973758094e-08,0.00010793249384732917,6.144049852219169e-11
2001,0.00011125539770416384,2.5069597953120137e-08,0.00011125539770416384,7.665268915633762e-11
2002,0.00011452227980563683,2.327882217148921e-08,0.00011452227980563683,8.73897967879067e-11
2003,0.00011704509025938543,2.4862760992862476e-08,0.00011704509025938543,8.624589485044837e-11
2004,0.00011991849480961849,2.6396081764801238e-08,0.00011991849480961849,8.483393798949405e-11
2005,0.00012136670141314556,2.8223358888063947e-08,0.00012136670141314556,9.31527370121429e-11
2006,0.00012203282052983663,3.035476911098353e-08,0.00012203282052983663,7.660633238870673e-11
2007,0.000123101775118682,3.273795482324918e-08,0.000123101775118682,1.0915876238629504e-10
2008,0.00012405942626563565,3.121711498822931e-08,0.00012405942626563565,1.0452873090903227e-10
2009,0.00012372950732242316,3.204928639937472e-08,0.00012372950732242316,1.1038633994970531e-10
2010,0.00012403629495695765,3.331820533755295e-08,0.00012403629495695765,1.0522820263956869e-10
2011,0.0001232309898893748,3.673802519342319e-08,0.0001232309898893748,1.0441990476649034e-10
2012,0.00012405674871323363,3.6202919519366464e-08,0.00012405674871323363,8.45455307945426e-11
2013,0.000125644907322047,3.705611335241039e-08,0.000125644907322047,8.4749981338339e-11
2014,0.00012405190708315267,3.672219836151466e-08,0.00012405190708315267,5.220419285348729e-11
2015,0.00012181973683514766,5.211081394967161e-08,0.00012181973683514766,5.791404706991164e-11
2016,0.00012137421539851598,5.249063761425532e-08,0.00012137421539851598,4.131933039766952e-11
2017,0.00012096304756899674,5.4896267679775214e-08,0.00012096304756899674,4.820588546394777e-11
2018,0.0001213206211104989,5.4729125764652055e-08,0.0001213206211104989,4.484835072759985e-11
2019,0.00012041369700455107,5.924420687364318e-08,0.00012041369700455107,5.606043840949981e-11
