ngram,copy,cop,coppy,coppy
1726,2.197746510189193e-05,2.3539382709714118e-07,3.847294038905602e-08,3.847294038905602e-08
1727,2.3162880227443695e-05,2.3798719439582783e-07,2.9411812160365765e-08,2.9411812160365765e-08
1728,2.079122331062016e-05,2.39905757228241e-07,3.58913721600272e-08,3.58913721600272e-08
1729,1.996426460339405e-05,2.0763980046467623e-07,3.58913721600272e-08,3.58913721600272e-08
1730,1.9299775820919812e-05,1.889632821010829e-07,3.58913721600272e-08,3.58913721600272e-08
1731,2.069248661687847e-05,1.5960868284180053e-07,4.982485129240948e-08,4.982485129240948e-08
1732,1.3457270207644406e-05,1.990406336257625e-07,2.6671562989934372e-08,2.6671562989934372e-08
1733,1.4431490918858409e-05,2.022269914700051e-07,4.0721102172775707e-08,4.0721102172775707e-08
1734,1.5114951500956003e-05,2.1626876137556143e-07,4.0721102172775707e-08,4.0721102172775707e-08
1735,1.5597848427465317e-05,2.485654907299509e-07,3.4241542173114274e-08,3.4241542173114274e-08
1736,1.6547099351425588e-05,2.587304887161476e-07,3.4241542173114274e-08,3.4241542173114274e-08
1737,1.7305845306379653e-05,2.6878891544259075e-07,4.910690048883939e-07,4.910690048883939e-07
1738,1.8557484379146316e-05,2.742807317141731e-07,4.991027908423413e-07,4.991027908423413e-07
1739,2.0384250222247958e-05,2.474388836049002e-07,9.87174483871708e-07,9.87174483871708e-07
1740,1.9383750181337484e-05,2.4226414905927284e-07,9.731249446888666e-07,9.731249446888666e-07
1741,1.7043627654597264e-05,2.100301240862531e-07,9.790662954653077e-07,9.790662954653077e-07
1742,1.7742509239074673e-05,2.1569106678498429e-07,9.790662954653077e-07,9.790662954653077e-07
1743,1.7647519273720847e-05,2.376796664244856e-07,9.790662954653077e-07,9.790662954653077e-07
1744,1.6731250915264745e-05,2.923527304687923e-07,5.22238832750028e-07,5.22238832750028e-07
1745,1.514479825865627e-05,3.878461305768204e-07,5.002715676636984e-07,5.002715676636984e-07
1746,1.5037534012662945e-05,3.806900557330144e-07,4.5765167909296774e-08,4.5765167909296774e-08
1747,1.6202774466884356e-05,3.9649161059125096e-07,4.5765167909296774e-08,4.5765167909296774e-08
1748,1.819472033405743e-05,4.4685895415698595e-07,9.07800605481108e-08,9.07800605481108e-08
1749,1.9630925505355534e-05,4.191942853789702e-07,9.07800605481108e-08,9.07800605481108e-08
1750,2.1608029523382095e-05,4.1035729379603124e-07,1.5015722608170889e-07,1.5015722608170889e-07
1751,2.527158488062144e-05,3.460600583236685e-07,1.5372636471714225e-07,1.5372636471714225e-07
1752,2.70990416798408e-05,2.606692025405469e-07,1.5372636471714225e-07,1.5372636471714225e-07
1753,2.886987931560725e-05,3.062930013746674e-07,1.139025475842865e-07,1.139025475842865e-07
1754,3.2291259620771075e-05,3.3167150093049713e-07,1.222706850053815e-07,1.222706850053815e-07
1755,3.307306100655946e-05,3.286635583370818e-07,7.131444159012648e-08,7.131444159012648e-08
1756,3.5018557225287494e-05,3.414284626452562e-07,7.738538267330699e-08,7.738538267330699e-08
1757,3.498323972702825e-05,4.0918382434743504e-07,1.8008217139708904e-08,1.8008217139708904e-08
1758,3.4943008878534397e-05,4.3081362629696483e-07,1.4439078504275521e-08,1.4439078504275521e-08
1759,3.658871615438589e-05,4.5000721472985917e-07,1.7917873407213847e-08,1.7917873407213847e-08
1760,3.655768367545014e-05,4.1478081616982567e-07,4.719291015119e-08,4.719291015119e-08
1761,3.729949925660289e-05,4.1859197251272106e-07,4.160034018850313e-08,4.160034018850313e-08
1762,4.009397058065848e-05,4.6760717558364764e-07,4.428292221803076e-08,4.428292221803076e-08
1763,4.126609824847297e-05,4.7052938206044406e-07,6.37600527296302e-08,6.37600527296302e-08
1764,4.23218854328817e-05,4.0119223448138133e-07,6.938141210761322e-08,6.938141210761322e-08
1765,4.2667708580016294e-05,3.987895890337053e-07,7.2328820520186e-08,7.2328820520186e-08
1766,4.415180436418658e-05,4.0821531602627405e-07,2.0149105774334786e-07,2.0149105774334786e-07
1767,4.367917686717452e-05,4.100841124454746e-07,1.7221602099937172e-07,1.7221602099937172e-07
1768,4.2821537915317875e-05,4.048813155220289e-07,1.9089815391940386e-07,1.9089815391940386e-07
1769,4.11649639967696e-05,3.184013337431679e-07,2.948346613201076e-07,2.948346613201076e-07
1770,3.989906326751225e-05,3.2775805282523963e-07,2.692865897253276e-07,2.692865897253276e-07
1771,4.0573639645507296e-05,3.8916114216850216e-07,2.7946109274320665e-07,2.7946109274320665e-07
1772,4.1718302132462016e-05,4.187603102374331e-07,2.84421929563905e-07,2.84421929563905e-07
1773,4.272350218213562e-05,4.7575907810174354e-07,1.7513761463305855e-07,1.7513761463305855e-07
1774,4.5424624529135015e-05,4.740789165680326e-07,1.8582746719175702e-07,1.8582746719175702e-07
1775,4.740410076919943e-05,4.7366992816932907e-07,1.672584559742063e-07,1.672584559742063e-07
1776,4.9055918810024324e-05,4.639046165623638e-07,6.063936654397497e-08,6.063936654397497e-08
1777,5.214091080623413e-05,4.5581790938545706e-07,6.939351696441268e-08,6.939351696441268e-08
1778,5.312665910293747e-05,4.27493182948118e-07,6.750337279624676e-08,6.750337279624676e-08
1779,5.476342110861359e-05,4.0491660107428676e-07,9.802041388086633e-08,9.802041388086633e-08
1780,5.3169871534919366e-05,5.433164643266406e-07,7.466369668561259e-08,7.466369668561259e-08
1781,5.40095373123352e-05,5.57172612047907e-07,6.397384412691411e-08,6.397384412691411e-08
1782,5.442937461858881e-05,5.2669047485259e-07,6.971768889180957e-08,6.971768889180957e-08
1783,5.46569016088532e-05,5.990605659787564e-07,9.363827859130782e-08,9.363827859130782e-08
1784,5.5834022662436056e-05,6.139572284220256e-07,1.0485779305164605e-07,1.0485779305164605e-07
1785,5.7201549290247e-05,6.40150675833086e-07,9.09520748239499e-08,9.09520748239499e-08
1786,5.632357091859116e-05,7.44368366310612e-07,5.6547083460145586e-08,5.6547083460145586e-08
1787,6.032525145980928e-05,5.717914218296625e-07,6.299279168128383e-08,6.299279168128383e-08
1788,5.716048586431758e-05,5.726047943101418e-07,1.1656142869956706e-07,1.1656142869956706e-07
1789,5.6720132436437e-05,5.989079413991152e-07,1.3468674455095554e-07,1.3468674455095554e-07
1790,6.028932226139919e-05,5.751460199527563e-07,1.162903967407861e-07,1.162903967407861e-07
1791,5.7963189257342105e-05,5.602571003951848e-07,1.310676514622498e-07,1.310676514622498e-07
1792,5.7534514261143545e-05,5.534098883280032e-07,1.3324417556605438e-07,1.3324417556605438e-07
1793,8.344095528757731e-05,5.005047845380821e-07,1.5387443319525573e-07,1.5387443319525573e-07
1794,8.022574443852395e-05,4.823707148001891e-07,1.5142066724292492e-07,1.5142066724292492e-07
1795,8.134116537153854e-05,5.492141456540724e-07,1.05158207221377e-07,1.05158207221377e-07
1796,8.056410505170268e-05,5.456950995202143e-07,8.598565034593061e-08,8.598565034593061e-08
1797,7.819532038411126e-05,5.568248054389966e-07,8.159525575836466e-08,8.159525575836466e-08
1798,7.789608467386902e-05,5.697298937385702e-07,4.973761948333179e-08,4.973761948333179e-08
1799,7.758403548255696e-05,5.787131677997033e-07,5.056494321666248e-08,5.056494321666248e-08
1800,5.085758987531465e-05,5.36269798853287e-07,2.591439063337475e-08,2.591439063337475e-08
1801,5.2663091212577585e-05,5.565552377057819e-07,2.3779810247909998e-08,2.3779810247909998e-08
1802,5.427002802857065e-05,4.969000631912682e-07,3.514108508945972e-08,3.514108508945972e-08
1803,5.549121747857758e-05,5.124895494645898e-07,3.0363791861783996e-08,3.0363791861783996e-08
1804,5.5895846993995034e-05,5.077271672299892e-07,3.86873485628111e-08,3.86873485628111e-08
1805,5.722604224242137e-05,5.265481328413963e-07,3.787148524939507e-08,3.787148524939507e-08
1806,5.786293643593256e-05,5.078761903730213e-07,5.193194445902398e-08,5.193194445902398e-08
1807,5.942342042024913e-05,5.362738428565146e-07,6.134689962371859e-08,6.134689962371859e-08
1808,5.974108769026186e-05,5.231035515862459e-07,7.266987608492822e-08,7.266987608492822e-08
1809,6.157154348329641e-05,9.432253632115004e-07,6.52197624160879e-08,6.52197624160879e-08
1810,6.432901188548255e-05,9.431552996375103e-07,7.221895678303067e-08,7.221895678303067e-08
1811,7.025189500252184e-05,9.239712466881298e-07,6.862115104715777e-08,6.862115104715777e-08
1812,7.189875707678896e-05,9.16922411014249e-07,7.513722875631044e-08,7.513722875631044e-08
1813,7.420221248009642e-05,9.137784949026744e-07,6.292240684047101e-08,6.292240684047101e-08
1814,7.697789364361338e-05,8.69368079747801e-07,9.801553600498534e-08,9.801553600498534e-08
1815,7.633571762458555e-05,8.958227186082825e-07,8.715288605084684e-08,8.715288605084684e-08
1816,7.614923067324395e-05,4.831491366985574e-07,9.533316561568686e-08,9.533316561568686e-08
1817,7.378814968563217e-05,4.570607846484823e-07,8.758214242732265e-08,8.758214242732265e-08
1818,7.342582778489617e-05,4.524841667067189e-07,8.512420660419398e-08,8.512420660419398e-08
1819,7.249644477269612e-05,4.3626956117545236e-07,8.870480197994571e-08,8.870480197994571e-08
1820,7.102095020984831e-05,4.584828851810536e-07,1.0508047486114589e-07,1.0508047486114589e-07
1821,7.082475505220438e-05,4.710851442268904e-07,7.072817683909502e-08,7.072817683909502e-08
1822,7.197818974548551e-05,4.5436727548673973e-07,7.889107602108782e-08,7.889107602108782e-08
