ngram,power,pwer,poer,power
1848,0.00048541673459112644,2.6429579873849765e-09,3.7721625696056956e-08,0.00048541673459112644
1849,0.0004844023663151477,2.5467630623435664e-09,3.223389783662307e-08,0.0004844023663151477
1850,0.0004841859918087721,2.3069862924758003e-09,2.0427616931328885e-08,0.0004841859918087721
1851,0.0004891812610107341,2.565203589226834e-09,1.8989520305418798e-08,0.0004891812610107341
1852,0.0004874974173227591,2.652179507757678e-09,2.0639907814614033e-08,0.0004874974173227591
1853,0.0004864702890959701,2.8256315699946656e-09,1.6010277294396602e-08,0.0004864702890959701
1854,0.00048075852932275405,2.7144919010981182e-09,1.684853704172643e-08,0.00048075852932275405
1855,0.00047685282437929085,2.6423168097977623e-09,1.654453513871041e-08,0.00047685282437929085
1856,0.000472099640839068,3.268197617296258e-09,1.5816015291087685e-08,0.000472099640839068
1857,0.0004675239449300404,3.560988868857505e-09,1.6805272728959153e-08,0.0004675239449300404
1858,0.00046130578266456723,3.927230889695059e-09,1.688775646308776e-08,0.00046130578266456723
1859,0.0004537425494553255,4.243523151917625e-09,1.65660587470029e-08,0.0004537425494553255
1860,0.00044582044522810193,4.11416513555553e-09,1.4933978371394526e-08,0.00044582044522810193
1861,0.00044318261955465587,4.292971502094036e-09,1.4965379031244604e-08,0.00044318261955465587
1862,0.00043637992764290957,4.4858584783266255e-09,2.027262243789859e-08,0.00043637992764290957
1863,0.00043628457517895313,4.2118724381217425e-09,2.0874281477948183e-08,0.00043628457517895313
1864,0.00043320913183768947,4.011022688591279e-09,2.0482269214028292e-08,0.00043320913183768947
1865,0.00043168557957479995,4.160084974915077e-09,2.1797604483302687e-08,0.00043168557957479995
1866,0.0004313392897269556,3.9322579478299045e-09,2.269429089096775e-08,0.0004313392897269556
1867,0.00043023823777080646,3.800131733098868e-09,2.6204996521934324e-08,0.00043023823777080646
1868,0.0004292235119334821,3.3346751074755534e-09,2.6780341246178197e-08,0.0004292235119334821
1869,0.0004268546264419066,3.1968047574183954e-09,2.1800682909705367e-08,0.0004268546264419066
1870,0.000422192774879347,2.9141039740007304e-09,2.2761471945338078e-08,0.000422192774879347
1871,0.00041869692670713576,2.8213754507281206e-09,2.343036342722371e-08,0.00041869692670713576
1872,0.0004128734872210771,2.349636390215031e-09,2.2124901910558492e-08,0.0004128734872210771
1873,0.00040908896646994563,2.4143539548556905e-09,2.082208551610977e-08,0.00040908896646994563
1874,0.0004064599218379174,2.7183926855554675e-09,1.728834205952775e-08,0.0004064599218379174
1875,0.0004007069635138448,2.5297525502970028e-09,1.6435538136810076e-08,0.0004007069635138448
1876,0.0003974411229137331,2.3613778075772173e-09,1.5593664264607858e-08,0.0003974411229137331
1877,0.00039319138159044087,2.3380511653720807e-09,1.4403605546371118e-08,0.00039319138159044087
1878,0.0003908619484198945,2.453157661135614e-09,1.2617516301613056e-08,0.0003908619484198945
1879,0.00039105318137444556,2.3988165898103375e-09,1.3145417960507594e-08,0.00039105318137444556
1880,0.00038977573110189823,2.1547962779168627e-09,1.2693954332121393e-08,0.00038977573110189823
1881,0.00038804362494764585,2.1198260607186673e-09,1.29726012789076e-08,0.00038804362494764585
1882,0.000387265596405736,2.5905588309425654e-09,1.2894425844527696e-08,0.000387265596405736
1883,0.00038691702814373585,2.63725186133712e-09,1.306364565729317e-08,0.00038691702814373585
1884,0.00038698858614744883,2.658306796909926e-09,1.3961054915309238e-08,0.00038698858614744883
1885,0.00038515969312616756,2.5494006429736616e-09,1.3975328576926976e-08,0.00038515969312616756
1886,0.0003806562703435442,3.0628347635897057e-09,1.37655630386543e-08,0.0003806562703435442
1887,0.00037952598566854637,2.882643203504033e-09,1.3251709570941524e-08,0.00037952598566854637
1888,0.0003765017816996468,2.872770339073278e-09,1.2104354217358702e-08,0.0003765017816996468
1889,0.0003756734326348773,2.6620291368065605e-09,1.1670236459743982e-08,0.0003756734326348773
1890,0.0003747628403029272,2.662819901086014e-09,1.138429591865783e-08,0.0003747628403029272
1891,0.00037465021263674965,2.532040339302861e-09,1.0447537057700629e-08,0.00037465021263674965
1892,0.0003730982342468841,2.601352863277181e-09,1.0627430491183532e-08,0.0003730982342468841
1893,0.00037318503434237627,2.1196195116551006e-09,1.027757498154155e-08,0.00037318503434237627
1894,0.0003730107772363616,2.4785530612041792e-09,9.912021172096632e-09,0.0003730107772363616
1895,0.00037336008972488344,2.3852469047521853e-09,1.0162017259420151e-08,0.00037336008972488344
1896,0.0003721476158326758,2.3163512219426252e-09,9.56276689580347e-09,0.0003721476158326758
1897,0.0003711063431442848,2.315169912923766e-09,9.650925328738173e-09,0.0003711063431442848
1898,0.00037081611143159013,2.5071692024068527e-09,8.656301834061456e-09,0.00037081611143159013
1899,0.0003714397067337164,2.5301159262929626e-09,8.285408803487826e-09,0.0003714397067337164
1900,0.0003735405792083059,2.5636735274352826e-09,8.045147532292113e-09,0.0003735405792083059
1901,0.0003738313680514693,2.224658187824754e-09,8.992006123824986e-09,0.0003738313680514693
1902,0.0003762093630419778,2.126974929517189e-09,8.397199887813907e-09,0.0003762093630419778
1903,0.00038061326735519936,2.333823340932335e-09,8.571448947439616e-09,0.00038061326735519936
1904,0.00038263440364971757,2.2028173412331445e-09,8.224054833963886e-09,0.00038263440364971757
1905,0.00038382571905718317,2.126161738732638e-09,8.507109366157856e-09,0.00038382571905718317
1906,0.00038576891529373825,2.0229394508725865e-09,8.980610096845761e-09,0.00038576891529373825
1907,0.0003871617539386664,1.8632093645720715e-09,8.578091189751343e-09,0.0003871617539386664
1908,0.00038866756533804746,2.32309189345565e-09,7.835824243431131e-09,0.00038866756533804746
1909,0.00038867402638840886,2.2198459261245164e-09,7.746550575607865e-09,0.00038867402638840886
1910,0.00038742814545652697,2.209983814996771e-09,7.639852560105607e-09,0.00038742814545652697
1911,0.0003868228107291673,2.2396342241088566e-09,7.65667580131841e-09,0.0003868228107291673
1912,0.0003862417028618178,2.2365604923635374e-09,7.253534471475729e-09,0.0003862417028618178
1913,0.0003849100279954395,2.2718449661190174e-09,6.593068250079373e-09,0.0003849100279954395
1914,0.00038307573829245357,2.3736551295933897e-09,6.6206506943444765e-09,0.00038307573829245357
1915,0.0003837141682327326,2.320991605258322e-09,5.7356628018518614e-09,0.0003837141682327326
1916,0.0003838093627044665,2.6798929742000155e-09,6.073753182939916e-09,0.0003838093627044665
1917,0.00038369060244544277,2.518826893092653e-09,6.1558598853293594e-09,0.00038369060244544277
1918,0.0003832197315724833,2.8280534739418985e-09,5.6863453628303824e-09,0.0003832197315724833
1919,0.00038303979921952954,3.1075844437416275e-09,5.758453079453472e-09,0.00038303979921952954
1920,0.00037968787364661694,3.257063317464924e-09,5.996190147580396e-09,0.00037968787364661694
1921,0.0003780972287391445,3.2447282321308127e-09,6.037874200615079e-09,0.0003780972287391445
1922,0.00037103482255978245,2.9520507784295903e-09,6.630095710542199e-09,0.00037103482255978245
1923,0.00036554875883406827,2.7008737627351056e-09,6.340820059490073e-09,0.00036554875883406827
1924,0.0003594792090422873,3.004165884311151e-09,6.134251836645685e-09,0.0003594792090422873
1925,0.000356418001631807,2.673388288521039e-09,6.280811616830663e-09,0.000356418001631807
1926,0.0003495951366078641,2.305976584285726e-09,6.0112270082259195e-09,0.0003495951366078641
1927,0.0003489321513500597,2.160280779658511e-09,6.031686832536869e-09,0.0003489321513500597
1928,0.0003425614766976131,2.010719495666129e-09,5.997274867196114e-09,0.0003425614766976131
1929,0.0003411183258452054,2.172644778372249e-09,5.590914080905967e-09,0.0003411183258452054
1930,0.0003386545244471303,2.226611641096911e-09,5.548853249897385e-09,0.0003386545244471303
1931,0.00033953836620120067,1.7472384015805785e-09,5.5787761077397136e-09,0.00033953836620120067
1932,0.00033891573964085964,1.824548845341667e-09,5.7206009453279554e-09,0.00033891573964085964
1933,0.00033903823350556195,1.8964922648174412e-09,5.89034110376474e-09,0.00033903823350556195
1934,0.0003379348657160465,1.892705230639129e-09,6.369486208309841e-09,0.0003379348657160465
1935,0.00034001635088186177,2.021929163780507e-09,1.0194573629718207e-08,0.00034001635088186177
1936,0.0003416894843602287,1.8938913929186387e-09,2.0198644407847562e-08,0.0003416894843602287
1937,0.0003417416342667171,1.9085839258232387e-09,2.0524565792965988e-08,0.0003417416342667171
1938,0.0003408727601968816,1.9949413866880506e-09,2.045539978671026e-08,0.0003408727601968816
1939,0.0003408286637360496,1.9365194368705018e-09,2.0010052028039482e-08,0.0003408286637360496
1940,0.000342778952991856,1.8158992246394438e-09,1.9568185452964063e-08,0.000342778952991856
1941,0.0003446594304737768,2.245970346212037e-09,1.850515540802178e-08,0.0003446594304737768
1942,0.00034809947828762233,2.330700695932616e-09,1.4475331948966236e-08,0.00034809947828762233
1943,0.00034896890948792655,2.4656113817300707e-09,4.74015591857478e-09,0.00034896890948792655
1944,0.0003530164290818253,2.6446719258998996e-09,4.316742328670995e-09,0.0003530164290818253
1945,0.00035557704229306964,2.8588460963620476e-09,4.105692420962117e-09,0.00035557704229306964
1946,0.00035649712663143873,2.957416026358065e-09,4.08756317682446e-09,0.00035649712663143873
1947,0.00035654777145412354,3.2239015266912118e-09,4.34447071968285e-09,0.00035654777145412354
1948,0.0003553728830801057,3.094880161670842e-09,4.57840651105609e-09,0.0003553728830801057
1949,0.00035627626181979267,3.1464135424081566e-09,4.812712926595606e-09,0.00035627626181979267
1950,0.0003561932493799499,3.200173047192477e-09,4.791511980834733e-09,0.0003561932493799499
1951,0.00035545341337897947,3.120646122464369e-09,4.896447374542439e-09,0.00035545341337897947
1952,0.00035671316852260915,3.0496802860824346e-09,5.1268185887108436e-09,0.00035671316852260915
1953,0.0003578096428619964,3.0159548509394493e-09,5.146402542217337e-09,0.0003578096428619964
1954,0.00035909811101321665,3.1060068802649508e-09,5.350998818646044e-09,0.00035909811101321665
1955,0.00035963437403552234,2.8527631685497975e-09,5.166805649992057e-09,0.00035963437403552234
1956,0.0003566530607973358,2.8720532936026596e-09,4.909774428288724e-09,0.0003566530607973358
1957,0.00035584322592642693,2.8017019815251842e-09,4.590659598489668e-09,0.00035584322592642693
1958,0.00035260251024737954,2.8045378083366555e-09,4.796960479629726e-09,0.00035260251024737954
1959,0.0003494960172767086,2.997210003994967e-09,4.9859179007683e-09,0.0003494960172767086
1960,0.00034540049299331646,3.1810547212225107e-09,5.336762777728512e-09,0.00034540049299331646
1961,0.00034303109610586295,3.037909257486149e-09,6.136364432458257e-09,0.00034303109610586295
1962,0.0003414680000527629,3.0632196779123433e-09,7.62114035371805e-09,0.0003414680000527629
1963,0.00033914422134070525,3.0248335899532972e-09,8.036754499991211e-09,0.00033914422134070525
1964,0.00033809504488350024,2.9430514533349392e-09,9.355632332333893e-09,0.00033809504488350024
1965,0.0003386717164955501,2.8350160314565595e-09,1.007749198375255e-08,0.0003386717164955501
1966,0.00033588199793095034,2.6860942676470198e-09,1.0153799134826613e-08,0.00033588199793095034
1967,0.0003352975140192679,2.6130093961589704e-09,1.0297503104185677e-08,0.0003352975140192679
1968,0.00033457950173345,2.706174268800916e-09,1.0395790070053375e-08,0.00033457950173345
1969,0.0003331417932973376,2.9199588778640516e-09,8.952796345543642e-09,0.0003331417932973376
1970,0.00033123908880432803,3.110227377232734e-09,8.959036940885717e-09,0.00033123908880432803
1971,0.00032987200704935404,3.2699864720748498e-09,7.893967130761276e-09,0.00032987200704935404
1972,0.0003275754986264344,3.5353580063457457e-09,7.430041597850894e-09,0.0003275754986264344
1973,0.0003262545963350151,3.774696269839442e-09,7.44288535565423e-09,0.0003262545963350151
1974,0.0003254437054108296,3.757526829366904e-09,7.1324885045750565e-09,0.0003254437054108296
1975,0.00032435041170434227,3.911067565048094e-09,6.4942691224700866e-09,0.00032435041170434227
1976,0.0003238963836338371,4.040931494182181e-09,6.974999815818299e-09,0.0003238963836338371
1977,0.00032373666181229055,3.990400803439391e-09,6.806454701445221e-09,0.00032373666181229055
1978,0.00032060646169286756,4.2038099985169146e-09,7.0690333586753695e-09,0.00032060646169286756
1979,0.0003184872039128095,4.31263748522172e-09,7.000903983518063e-09,0.0003184872039128095
1980,0.00031715295959397087,4.233069513962359e-09,6.910395684250099e-09,0.00031715295959397087
1981,0.0003132287612450974,4.230073688152711e-09,6.818023479127078e-09,0.0003132287612450974
1982,0.00030817335521403166,4.085993353188298e-09,6.288342037562091e-09,0.00030817335521403166
1983,0.0003043138047879828,3.880255989534882e-09,5.981545544589803e-09,0.0003043138047879828
1984,0.00030108784890866706,3.7166909232817194e-09,5.960094830369047e-09,0.00030108784890866706
1985,0.0002982542625561889,3.51148342149697e-09,5.7438391820596735e-09,0.0002982542625561889
1986,0.00029456065801371423,3.2570869493550194e-09,5.4870048187589356e-09,0.00029456065801371423
1987,0.0002909579613645162,3.1007709098775292e-09,5.592129235866748e-09,0.0002909579613645162
1988,0.0002899029974027404,3.3202184811033574e-09,5.699818395044076e-09,0.0002899029974027404
1989,0.0002892833394331059,3.2161169917697764e-09,6.007774975915124e-09,0.0002892833394331059
1990,0.0002867725561372936,3.1299316154737814e-09,5.711940507881406e-09,0.0002867725561372936
1991,0.00028515053314289877,3.1812724835386265e-09,5.618325487383962e-09,0.00028515053314289877
1992,0.00028490628548232574,3.355398054643339e-09,5.495502719554679e-09,0.00028490628548232574
1993,0.0002861491895081209,3.3328732789479024e-09,5.962223159627911e-09,0.0002861491895081209
1994,0.00028716052267035205,3.2761067509617145e-09,6.5841481473276934e-09,0.00028716052267035205
1995,0.00028739614728172976,3.1249275865365333e-09,7.093820768894992e-09,0.00028739614728172976
1996,0.00028797796195639033,2.9845404560445233e-09,7.397388860194301e-09,0.00028797796195639033
1997,0.00028960260429552624,2.78675395458196e-09,1.0201319915787671e-08,0.00028960260429552624
1998,0.00029099547204428485,2.6131826702524563e-09,1.2114716912187923e-08,0.00029099547204428485
1999,0.0002933368003661079,2.15143095402429e-09,1.4641477617617836e-08,0.0002933368003661079
2000,0.00029392495967580805,2.0208240636421237e-09,1.4660911088323506e-08,0.00029392495967580805
2001,0.00029518588313034603,1.8927671810839033e-09,1.6705678364457655e-08,0.00029518588313034603
2002,0.00029555586349618224,1.6294930484304716e-09,1.60916399570356e-08,0.00029555586349618224
2003,0.0002960213252143668,1.50636492168843e-09,1.5572277435792004e-08,0.0002960213252143668
2004,0.0002970444371125528,1.5625051094251115e-09,1.3148846075442374e-08,0.0002970444371125528
2005,0.00029746048468431193,1.4267195123731013e-09,1.143648820089993e-08,0.00029746048468431193
2006,0.00029671233746090105,1.3718235357197882e-09,8.876775695451248e-09,0.00029671233746090105
2007,0.0002961566455529204,1.311311226270817e-09,8.509409177293037e-09,0.0002961566455529204
2008,0.000293139330876459,1.2839690501285718e-09,5.257297581400573e-09,0.000293139330876459
2009,0.00028997780256239433,1.1824611131519954e-09,5.110912645481644e-09,0.00028997780256239433
2010,0.0002899169464529093,1.1927001449966009e-09,4.753130175164497e-09,0.0002899169464529093
2011,0.0002870878005134208,9.738746872426214e-10,4.191708599269159e-09,0.0002870878005134208
2012,0.00028628786094486713,9.137381407064993e-10,3.6635843882391684e-09,0.00028628786094486713
2013,0.00028741135195429834,1.0520116127438988e-09,3.5899247067102837e-09,0.00028741135195429834
2014,0.0002878789424097964,8.996741684974552e-10,3.1059586014237084e-09,0.0002878789424097964
2015,0.00029030416875944605,1.4153221372659175e-09,3.416371185949174e-09,0.00029030416875944605
2016,0.00029497048568113575,1.401333763314686e-09,3.4129500495591205e-09,0.00029497048568113575
2017,0.00029524342486790073,1.4724981789449032e-09,3.556692163009245e-09,0.00029524342486790073
2018,0.00029846590477973224,1.656508763492326e-09,3.5985969315532886e-09,0.00029846590477973224
2019,0.00030023304861970246,1.9584989463528046e-09,3.909526868905999e-09,0.00030023304861970246
