ngram,apartment,aprtment,apartmnt,apartent
1950,9.997943249930228e-06,2.165674247077222e-10,8.449421717848793e-11,5.363091915011609e-10
1951,9.979129572457168e-06,2.306942989812758e-10,8.449421717848793e-11,5.266202949906682e-10
1952,9.765214339755143e-06,1.1499230635163876e-10,1.0017816635756103e-10,5.957836287809723e-10
1953,9.577072757695402e-06,1.1327457127047985e-10,8.36300622007537e-11,5.766589229936971e-10
1954,9.562991311083482e-06,9.4676575111498e-11,8.36300622007537e-11,5.374219085625092e-10
1955,9.419203966639803e-06,1.2366507916900764e-10,6.653006221332295e-11,5.072931677904283e-10
1956,9.343885981901881e-06,1.5060109013039939e-10,6.299190534266228e-11,4.966786981697169e-10
1957,9.37338583233733e-06,1.5060109013039939e-10,2.915195465976897e-11,4.20646293591049e-10
1958,9.439089158799366e-06,1.2940470124027977e-10,2.915195465976897e-11,4.615661682226348e-10
1959,9.489860791031138e-06,1.2501469105950592e-10,3.605588347729441e-11,3.9256426879027574e-10
1960,9.758997943468525e-06,9.363621782705017e-11,4.664374442242547e-11,4.51375165419091e-10
1961,9.895538693984105e-06,1.1288696961336037e-10,5.789931331997725e-11,4.866162810003769e-10
1962,1.0021933251534523e-05,1.349072460886193e-10,8.85045816396384e-11,4.753555584871957e-10
1963,1.0200962476249384e-05,1.872020871651614e-10,9.484428916842599e-11,5.339901041187137e-10
1964,1.0428609519814408e-05,2.8612849391405707e-10,1.1283090929824015e-10,5.894424472328654e-10
1965,1.0564773739523453e-05,2.9185684920417035e-10,1.392761541017608e-10,5.528468318059612e-10
1966,1.0681773996371443e-05,3.2452826537188173e-10,1.254813475348726e-10,5.931009255150904e-10
1967,1.0863873805127306e-05,4.748877997189688e-10,1.3258284450471233e-10,5.491350707487186e-10
1968,1.0975856639561243e-05,5.38543051423598e-10,1.2132727560716054e-10,5.766245814164961e-10
1969,1.1523911000819811e-05,6.042337860215749e-10,9.969889299053593e-11,5.87229130401466e-10
1970,1.1789600908481848e-05,6.477760589833942e-10,7.989117998105248e-11,5.846551655506817e-10
1971,1.1963872436483922e-05,6.115059569822279e-10,6.190455985123831e-11,5.574207762037986e-10
1972,1.2066114712589687e-05,6.7213479623288e-10,4.415476020528228e-11,5.738545749700563e-10
1973,1.2247625298706616e-05,7.107104071923942e-10,6.012398019926226e-11,5.26655370108082e-10
1974,1.22632202744301e-05,6.173833944078666e-10,4.243462228429148e-11,5.543651490239451e-10
1975,1.2424950520133799e-05,5.848374364157496e-10,5.0544122458846226e-11,5.048531553126472e-10
1976,1.2170290964214863e-05,5.565386603948294e-10,5.7640099042950106e-11,4.892930862064406e-10
1977,1.223086331135294e-05,5.621881095572791e-10,5.7640099042950106e-11,4.2493413153289946e-10
1978,1.2319360004247365e-05,5.566513044159243e-10,8.211988430531899e-11,3.875485835025394e-10
1979,1.2492314713849087e-05,6.003078113968132e-10,8.155214004101907e-11,3.5748803817974613e-10
1980,1.3030875639482734e-05,5.491141549399511e-10,6.462667603449442e-11,3.628212482437958e-10
1981,1.315329648475329e-05,6.217882121882314e-10,1.1040546948892782e-10,3.189775100799684e-10
1982,1.3177314550765523e-05,6.087926750021819e-10,1.0970746434318152e-10,2.696225048781642e-10
1983,1.3340905232845607e-05,6.166245133546308e-10,9.363460205604111e-11,2.4297751112710234e-10
1984,1.351581483634488e-05,5.617078706927308e-10,9.363460205604111e-11,2.255730542831204e-10
1985,1.3648264679691888e-05,5.335246708712152e-10,9.809111657853111e-11,2.3095542244539706e-10
1986,1.384657415266182e-05,4.392433817462e-10,1.1068908091692111e-10,1.8097007126976246e-10
1987,1.364451379361396e-05,4.747707445438922e-10,1.0953972104377208e-10,1.6623708263116147e-10
1988,1.3908763191596205e-05,3.9358403639396956e-10,6.376092758933868e-11,1.2045828917672807e-10
1989,1.4320833153241047e-05,3.6831161929841624e-10,6.965345611794786e-11,1.5295886382890193e-10
1990,1.5022690214599216e-05,3.519685891945861e-10,7.631091839781818e-11,1.3000630334174852e-10
1991,1.5170697744386935e-05,3.178782673593109e-10,8.944945528325095e-11,1.218743850878961e-10
1992,1.5259926450588474e-05,3.0802900508053455e-10,6.687550166417644e-11,1.3198389157380904e-10
1993,1.5373866517620627e-05,3.576910969796795e-10,5.259119578318991e-11,1.5084077389926343e-10
1994,1.5509456846172854e-05,3.3633833218527087e-10,4.590372823917324e-11,1.7574726743352365e-10
1995,1.564446340905436e-05,3.13366987121049e-10,5.867799103752093e-11,2.1407005681983726e-10
1996,1.5742801874044483e-05,3.119670969965936e-10,5.167600672769826e-11,2.119702246069658e-10
1997,1.5850340787437744e-05,2.60840172873676e-10,4.5018544447827935e-11,2.2257033468237834e-10
1998,1.6495804110101225e-05,2.503135000862601e-10,3.1880007562395156e-11,2.391122161382597e-10
1999,1.7367572322005538e-05,2.4207295097016564e-10,2.5517661396610792e-11,2.6695616947173105e-10
2000,1.8179065071828e-05,1.8035392623794166e-10,1.9076302045942637e-11,2.7753773684009124e-10
2001,1.903436246461102e-05,1.449734786583358e-10,1.9076302045942637e-11,2.429308203012935e-10
2002,1.99780710577865e-05,1.408991683247786e-10,3.8513362142302194e-11,2.2608224617811804e-10
2003,2.078702631739101e-05,1.46639834203948e-10,4.252759751498049e-11,1.9858628333028046e-10
2004,2.1460034206808943e-05,1.3301684852790833e-10,4.7574143533354476e-11,1.9142180301174554e-10
2005,2.221595059381798e-05,1.190336926248925e-10,4.7574143533354476e-11,1.881850270850955e-10
2006,2.317616599611938e-05,1.1848034854798429e-10,5.786728784643433e-11,1.491156305575915e-10
2007,2.4272900191135705e-05,1.190045443141433e-10,6.860161000773627e-11,1.288701090285116e-10
2008,2.575209483828595e-05,1.406095626837229e-10,6.860161000773627e-11,9.844572776021972e-11
2009,2.6671362450412873e-05,1.3987874251743448e-10,4.468764544915008e-11,8.941754975344551e-11
2010,2.754656920192896e-05,1.33493296773844e-10,3.846526693393074e-11,8.319517123822617e-11
2011,2.924758051189461e-05,1.4620804071409565e-10,3.3418720915556754e-11,7.310207920147821e-11
2012,3.051075743444796e-05,1.6868126439290824e-10,4.409843596437606e-11,6.924727780275943e-11
2013,3.1020591580142665e-05,1.9584528046908848e-10,4.4507337051968854e-11,5.401201187693605e-11
2014,3.145632113695943e-05,1.9013529738749162e-10,3.377301489066691e-11,4.310627871516117e-11
2015,3.1167189652998264e-05,1.6925016150486678e-10,3.377301489066691e-11,4.310627871516117e-11
2016,3.137246182762153e-05,1.6102373799421954e-10,2.5475656554545852e-11,2.2467330104493565e-10
2017,3.191031555616064e-05,1.592037543463043e-10,2.4945387191073937e-11,2.573426390965287e-10
2018,3.1196830605040304e-05,1.520483711159315e-10,2.9934464629288726e-11,3.088111669158344e-10
2019,3.063886879317579e-05,1.2464720575144916e-10,1.872857945117712e-11,3.5797970664164236e-10
