ngram,father,fathr,fathr,father
1878,0.00017684397295982177,7.94988951653102e-10,7.94988951653102e-10,0.00017684397295982177
1879,0.0001762554290637906,8.997303893984057e-10,8.997303893984057e-10,0.0001762554290637906
1880,0.00017812475562095642,9.287713336509589e-10,9.287713336509589e-10,0.00017812475562095642
1881,0.00017773506364652088,1.3298140406308485e-09,1.3298140406308485e-09,0.00017773506364652088
1882,0.00017859346033739193,1.8159577373579238e-09,1.8159577373579238e-09,0.00017859346033739193
1883,0.00017680482830785747,1.9061162648270624e-09,1.9061162648270624e-09,0.00017680482830785747
1884,0.00017414849467708597,2.049789266893904e-09,2.049789266893904e-09,0.00017414849467708597
1885,0.00017191057226487568,2.2891874824309308e-09,2.2891874824309308e-09,0.00017191057226487568
1886,0.00017034021064838662,2.4327435859434435e-09,2.4327435859434435e-09,0.00017034021064838662
1887,0.00016827804834714958,2.6117936147151966e-09,2.6117936147151966e-09,0.00016827804834714958
1888,0.00016817941962342178,2.282075742662418e-09,2.282075742662418e-09,0.00016817941962342178
1889,0.00016803796669202193,2.1099827995918474e-09,2.1099827995918474e-09,0.00016803796669202193
1890,0.00016837951885203699,2.2344491812376077e-09,2.2344491812376077e-09,0.00016837951885203699
1891,0.000167148992269566,2.2769233482782577e-09,2.2769233482782577e-09,0.000167148992269566
1892,0.00016453680707075234,1.9857718485433954e-09,1.9857718485433954e-09,0.00016453680707075234
1893,0.00016404308137550418,2.2448311305061405e-09,2.2448311305061405e-09,0.00016404308137550418
1894,0.00016136501757760664,2.001513589787253e-09,2.001513589787253e-09,0.00016136501757760664
1895,0.00015939348876210197,1.9008548386117194e-09,1.9008548386117194e-09,0.00015939348876210197
1896,0.00016004362883644978,1.644945362461974e-09,1.644945362461974e-09,0.00016004362883644978
1897,0.0001591577020008117,1.5406025106428395e-09,1.5406025106428395e-09,0.0001591577020008117
1898,0.0001586940322470452,1.537086355022207e-09,1.537086355022207e-09,0.0001586940322470452
1899,0.0001575793617770874,1.5534089966732063e-09,1.5534089966732063e-09,0.0001575793617770874
1900,0.00015436320349441042,1.136405200100451e-09,1.136405200100451e-09,0.00015436320349441042
1901,0.0001536013504456995,1.0918094285804004e-09,1.0918094285804004e-09,0.0001536013504456995
1902,0.00015017270925454795,1.042967799426618e-09,1.042967799426618e-09,0.00015017270925454795
1903,0.0001441656640963629,1.1442179743375342e-09,1.1442179743375342e-09,0.0001441656640963629
1904,0.00013978595338163098,1.2017025469950632e-09,1.2017025469950632e-09,0.00013978595338163098
1905,0.0001355346612399444,1.223611704023345e-09,1.223611704023345e-09,0.0001355346612399444
1906,0.0001332655831772302,1.4704944087792375e-09,1.4704944087792375e-09,0.0001332655831772302
1907,0.00013179961700058942,1.7170953706521379e-09,1.7170953706521379e-09,0.00013179961700058942
1908,0.0001315234528322305,1.7961809024263126e-09,1.7961809024263126e-09,0.0001315234528322305
1909,0.00013062746438663453,1.8410249832559851e-09,1.8410249832559851e-09,0.00013062746438663453
1910,0.00012766042657728706,1.8331463172823907e-09,1.8331463172823907e-09,0.00012766042657728706
1911,0.00012513623161274673,1.7947828937333758e-09,1.7947828937333758e-09,0.00012513623161274673
1912,0.0001218251241620497,1.6644804582252197e-09,1.6644804582252197e-09,0.0001218251241620497
1913,0.00011804833671443962,1.356307986556869e-09,1.356307986556869e-09,0.00011804833671443962
1914,0.00011350704049358942,1.2093683673545082e-09,1.2093683673545082e-09,0.00011350704049358942
1915,0.00010679388027970813,1.039807541656858e-09,1.039807541656858e-09,0.00010679388027970813
1916,0.00010207004899192336,1.1303170938908075e-09,1.1303170938908075e-09,0.00010207004899192336
1917,9.96226434446206e-05,1.1324273899556862e-09,1.1324273899556862e-09,9.96226434446206e-05
1918,9.702066641433962e-05,1.2091562671758182e-09,1.2091562671758182e-09,9.702066641433962e-05
1919,9.743629301997967e-05,1.150249665357198e-09,1.150249665357198e-09,9.743629301997967e-05
1920,9.843722468109004e-05,1.1321824826866183e-09,1.1321824826866183e-09,9.843722468109004e-05
1921,0.00010004614159697667,1.1670609796026505e-09,1.1670609796026505e-09,0.00010004614159697667
1922,0.0001021818139374123,1.3931216259953162e-09,1.3931216259953162e-09,0.0001021818139374123
1923,0.00010572256100463815,1.3091140790447549e-09,1.3091140790447549e-09,0.00010572256100463815
1924,0.00010890165659865099,1.326441710437974e-09,1.326441710437974e-09,0.00010890165659865099
1925,0.00011169387913209253,1.1509931658564604e-09,1.1509931658564604e-09,0.00011169387913209253
1926,0.00011236729187658057,1.157450540174259e-09,1.157450540174259e-09,0.00011236729187658057
1927,0.00011209138652442821,1.2001476399982535e-09,1.2001476399982535e-09,0.00011209138652442821
1928,0.00011058210449326518,1.1805401497636377e-09,1.1805401497636377e-09,0.00011058210449326518
1929,0.00010920690484843882,9.918678021771298e-10,9.918678021771298e-10,0.00010920690484843882
1930,0.00010622987507044204,9.2890325590186e-10,9.2890325590186e-10,0.00010622987507044204
1931,0.00010315627462529977,8.891175890773135e-10,8.891175890773135e-10,0.00010315627462529977
1932,0.00010146709558154856,1.0092480343512226e-09,1.0092480343512226e-09,0.00010146709558154856
1933,9.950743697118014e-05,9.175561818278563e-10,9.175561818278563e-10,9.950743697118014e-05
1934,9.823630119041939e-05,1.0951351492316519e-09,1.0951351492316519e-09,9.823630119041939e-05
1935,9.724792575330607e-05,1.023183767870758e-09,1.023183767870758e-09,9.724792575330607e-05
1936,9.512646231866841e-05,1.843287593989678e-09,1.843287593989678e-09,9.512646231866841e-05
1937,9.436661951310401e-05,1.8690325319172173e-09,1.8690325319172173e-09,9.436661951310401e-05
1938,9.225848459339301e-05,1.9336377419877847e-09,1.9336377419877847e-09,9.225848459339301e-05
1939,8.968677970447711e-05,1.7942798239253425e-09,1.7942798239253425e-09,8.968677970447711e-05
1940,8.70158099652534e-05,1.8716596090444834e-09,1.8716596090444834e-09,8.70158099652534e-05
1941,8.476486670718129e-05,1.7603807499013057e-09,1.7603807499013057e-09,8.476486670718129e-05
1942,8.272753517043643e-05,1.627046755262437e-09,1.627046755262437e-09,8.272753517043643e-05
1943,8.33015572944922e-05,7.70159717746109e-10,7.70159717746109e-10,8.33015572944922e-05
1944,8.264342717926152e-05,6.73447853039022e-10,6.73447853039022e-10,8.264342717926152e-05
1945,8.336958853760734e-05,6.090635376995327e-10,6.090635376995327e-10,8.336958853760734e-05
1946,8.328583395008795e-05,8.240451535420793e-10,8.240451535420793e-10,8.328583395008795e-05
1947,8.574361813121609e-05,8.625641986384888e-10,8.625641986384888e-10,8.574361813121609e-05
1948,8.644505162789886e-05,7.169570611801187e-10,7.169570611801187e-10,8.644505162789886e-05
1949,8.90764786163345e-05,8.360002016046966e-10,8.360002016046966e-10,8.90764786163345e-05
1950,8.858144013044824e-05,8.900800533126077e-10,8.900800533126077e-10,8.858144013044824e-05
1951,8.90744018501469e-05,9.679811000370568e-10,9.679811000370568e-10,8.90744018501469e-05
1952,8.929815625638835e-05,9.306988513202441e-10,9.306988513202441e-10,8.929815625638835e-05
1953,8.961497431820524e-05,7.286861312762381e-10,7.286861312762381e-10,8.961497431820524e-05
1954,8.760290490629683e-05,6.563351687535349e-10,6.563351687535349e-10,8.760290490629683e-05
1955,8.711110630039392e-05,6.551949300564225e-10,6.551949300564225e-10,8.711110630039392e-05
1956,8.491081721980922e-05,5.900238115546281e-10,5.900238115546281e-10,8.491081721980922e-05
1957,8.434635154636843e-05,5.22558885052149e-10,5.22558885052149e-10,8.434635154636843e-05
1958,8.383609695426588e-05,4.4242061601553115e-10,4.4242061601553115e-10,8.383609695426588e-05
1959,8.343046231727515e-05,3.596108619219329e-10,3.596108619219329e-10,8.343046231727515e-05
1960,8.341420886738758e-05,3.603810831103489e-10,3.603810831103489e-10,8.341420886738758e-05
1961,8.35104427616378e-05,3.9562219869163483e-10,3.9562219869163483e-10,8.35104427616378e-05
1962,8.397314169477405e-05,3.55372974103485e-10,3.55372974103485e-10,8.397314169477405e-05
1963,8.41955209450264e-05,4.104433707590489e-10,4.104433707590489e-10,8.41955209450264e-05
1964,8.496487446661507e-05,4.044350182133957e-10,4.044350182133957e-10,8.496487446661507e-05
1965,8.599570615582966e-05,5.8029155389613e-10,5.8029155389613e-10,8.599570615582966e-05
1966,8.615673037378915e-05,6.393421863355136e-10,6.393421863355136e-10,8.615673037378915e-05
1967,8.650490573407816e-05,6.554171292995546e-10,6.554171292995546e-10,8.650490573407816e-05
1968,8.617471446216638e-05,7.00619724934372e-10,7.00619724934372e-10,8.617471446216638e-05
1969,8.54214615953554e-05,7.561087034257952e-10,7.561087034257952e-10,8.54214615953554e-05
1970,8.467947606862123e-05,7.69939409847201e-10,7.69939409847201e-10,8.467947606862123e-05
1971,8.308286903359528e-05,7.965800638157613e-10,7.965800638157613e-10,8.308286903359528e-05
1972,8.06633782173906e-05,6.719725569632423e-10,6.719725569632423e-10,8.06633782173906e-05
1973,7.914984286929081e-05,6.594066641924761e-10,6.594066641924761e-10,7.914984286929081e-05
1974,7.72423404019459e-05,6.531320801655178e-10,6.531320801655178e-10,7.72423404019459e-05
1975,7.64394790166989e-05,6.102355049846559e-10,6.102355049846559e-10,7.64394790166989e-05
1976,7.552256595642705e-05,5.337181450761262e-10,5.337181450761262e-10,7.552256595642705e-05
1977,7.539784253042723e-05,4.430506636169237e-10,4.430506636169237e-10,7.539784253042723e-05
1978,7.567852091077449e-05,5.428019581429514e-10,5.428019581429514e-10,7.567852091077449e-05
1979,7.642554036075515e-05,4.88358310140364e-10,4.88358310140364e-10,7.642554036075515e-05
1980,7.711112786117675e-05,5.481320437222032e-10,5.481320437222032e-10,7.711112786117675e-05
1981,7.796741764260722e-05,5.358429057609828e-10,5.358429057609828e-10,7.796741764260722e-05
1982,7.896887005439826e-05,6.770927588447709e-10,6.770927588447709e-10,7.896887005439826e-05
1983,8.019658603838511e-05,7.331431810848293e-10,7.331431810848293e-10,8.019658603838511e-05
1984,8.171546921533133e-05,8.259976274389252e-10,8.259976274389252e-10,8.171546921533133e-05
1985,8.303682157670014e-05,7.19745802640099e-10,7.19745802640099e-10,8.303682157670014e-05
1986,8.463528190207268e-05,7.632291068989819e-10,7.632291068989819e-10,8.463528190207268e-05
1987,8.613853736148615e-05,7.861135155527523e-10,7.861135155527523e-10,8.613853736148615e-05
1988,8.812467110276754e-05,8.013206368292661e-10,8.013206368292661e-10,8.812467110276754e-05
1989,9.009423437029389e-05,6.388438865214039e-10,6.388438865214039e-10,9.009423437029389e-05
1990,9.220203043826456e-05,6.025284675954217e-10,6.025284675954217e-10,9.220203043826456e-05
1991,9.395689059082153e-05,6.615078921142928e-10,6.615078921142928e-10,9.395689059082153e-05
1992,9.541243032020117e-05,6.918364095894905e-10,6.918364095894905e-10,9.541243032020117e-05
1993,9.762695429214676e-05,6.673731765628941e-10,6.673731765628941e-10,9.762695429214676e-05
1994,0.00010008197984591658,5.52948875179712e-10,5.52948875179712e-10,0.00010008197984591658
1995,0.00010289504799792277,5.597360729676331e-10,5.597360729676331e-10,0.00010289504799792277
1996,0.00010592050135268696,5.943985561688133e-10,5.943985561688133e-10,0.00010592050135268696
1997,0.00011004181162986373,5.977591655786136e-10,5.977591655786136e-10,0.00011004181162986373
1998,0.00011461016505823604,5.004864598153905e-10,5.004864598153905e-10,0.00011461016505823604
1999,0.0001188357813849247,4.701301986598239e-10,4.701301986598239e-10,0.0001188357813849247
2000,0.00012250181836342172,4.5494632862551146e-10,4.5494632862551146e-10,0.00012250181836342172
2001,0.00012787749333905855,4.694996494755291e-10,4.694996494755291e-10,0.00012787749333905855
2002,0.00013224579950994148,4.66995248027402e-10,4.66995248027402e-10,0.00013224579950994148
2003,0.00013676982156799307,4.5499485528439314e-10,4.5499485528439314e-10,0.00013676982156799307
2004,0.000140618349957679,5.027411027163404e-10,5.027411027163404e-10,0.000140618349957679
2005,0.00014553251094184816,4.5085444901258956e-10,4.5085444901258956e-10,0.00014553251094184816
2006,0.00015316127350420823,4.629740995338543e-10,4.629740995338543e-10,0.00015316127350420823
2007,0.0001612070669320279,4.856658686325233e-10,4.856658686325233e-10,0.0001612070669320279
2008,0.00016916828878623034,4.5568218742004467e-10,4.5568218742004467e-10,0.00016916828878623034
2009,0.00017501608817838132,3.958972762713968e-10,3.958972762713968e-10,0.00017501608817838132
2010,0.00018075467544674342,3.502121459894195e-10,3.502121459894195e-10,0.00018075467544674342
2011,0.0001903171297661694,2.624001165161895e-10,2.624001165161895e-10,0.0001903171297661694
2012,0.00019704159058164805,2.8635839632069297e-10,2.8635839632069297e-10,0.00019704159058164805
2013,0.0001989024895010516,2.359149294568168e-10,2.359149294568168e-10,0.0001989024895010516
2014,0.00020494167360344103,2.2363790482181146e-10,2.2363790482181146e-10,0.00020494167360344103
2015,0.00020871141584523554,2.347784308235187e-10,2.347784308235187e-10,0.00020871141584523554
2016,0.00021322885627991388,2.3281049310597268e-10,2.3281049310597268e-10,0.00021322885627991388
2017,0.00021726659421498576,2.286263308300581e-10,2.286263308300581e-10,0.00021726659421498576
2018,0.00021646679379045964,2.418548167293366e-10,2.418548167293366e-10,0.00021646679379045964
2019,0.00021722747987951152,1.9952626009733798e-10,1.9952626009733798e-10,0.00021722747987951152
