ngram,order,oder,ordr
1928,0.00041238576107259305,5.259070040405536e-07,2.134941303109729e-08
1929,0.00041161003173328936,5.370345093069773e-07,2.571833742795856e-08
1930,0.0004148787577703063,5.407711926506766e-07,2.7836706907789577e-08
1931,0.0004175098646166069,5.472349633756883e-07,3.268283523181838e-08
1932,0.0004225527560005763,5.523288564290851e-07,3.125967009052845e-08
1933,0.00042492000751995614,5.584279847425933e-07,2.7759538350531036e-08
1934,0.0004269573962249394,5.543982573336897e-07,2.387210321482972e-08
1935,0.00042865244072995016,5.46255120882831e-07,2.2461348590598262e-08
1936,0.00043447810458019376,5.33726116762929e-07,1.745347853544997e-08
1937,0.0004363064778902169,5.30693820824776e-07,1.4025659871614543e-08
1938,0.0004426172319134431,5.210927318850216e-07,6.922869642624261e-09
1939,0.0004483876982703805,5.099245186102053e-07,6.4264830282719944e-09
1940,0.0004584168241958001,5.085249930354101e-07,1.320888801511647e-08
1941,0.0004645799261717392,4.976741081463842e-07,1.2767918595406919e-08
1942,0.0004703802530587252,4.739479168490236e-07,1.3005995391779379e-08
1943,0.0004678909317590296,4.6687113045404007e-07,1.3091506989582058e-08
1944,0.000466707195820553,4.62893252363626e-07,1.2838356473159657e-08
1945,0.0004589515571881618,4.553253104079756e-07,1.356104987034915e-08
1946,0.0004515834859505828,4.558787947774233e-07,1.4345719342604265e-08
1947,0.0004405392516803529,4.389858158252277e-07,8.646506177711899e-09
1948,0.00043601015100388655,4.315511107831428e-07,7.831877686064509e-09
1949,0.00043026337932263104,4.4436407620196405e-07,8.459043180205787e-09
1950,0.00042688778817786703,4.5147764840943895e-07,8.2257358385058e-09
1951,0.00042315428644152623,4.6994734199350727e-07,7.964558726821939e-09
1952,0.0004221497926794525,4.833812080765451e-07,7.672984850667523e-09
1953,0.00041980320487969687,4.805976954815248e-07,7.795981701467066e-09
1954,0.00042129273476478247,4.893679610112096e-07,6.7957720086196465e-09
1955,0.0004177014676055738,5.028274553556653e-07,6.9127019029581655e-09
1956,0.0004165839428813862,5.100365610490241e-07,6.849475272677605e-09
1957,0.00041717700410767326,5.033129752973764e-07,6.648585333073649e-09
1958,0.00041904704994522035,4.895573145599233e-07,6.925958505123373e-09
1959,0.0004201937574959759,5.024981817314256e-07,6.580986390756851e-09
1960,0.0004218037481353219,5.344296271557271e-07,5.63443590197364e-09
1961,0.0004210527030019356,5.51297814256811e-07,6.309063366976326e-09
1962,0.0004209358095457511,5.688540909432049e-07,6.484781029619009e-09
1963,0.0004207573614881507,5.869280650066295e-07,5.721929152713301e-09
1964,0.0004203966486134699,6.11059338747769e-07,6.165470959170907e-09
1965,0.0004187489685136825,6.122449462964141e-07,8.872001324076808e-09
1966,0.00041701412659936717,6.138715613295582e-07,9.608679027043162e-09
1967,0.0004154987192513155,6.113843612963268e-07,1.0059044581416693e-08
1968,0.000415452232118696,6.151429049948222e-07,9.355823798224655e-09
1969,0.0004158607334829867,6.222860682620584e-07,9.118281368054276e-09
1970,0.0004147112194914371,6.211750636404239e-07,9.082419324560727e-09
1971,0.0004133413437687393,6.17045803405095e-07,9.024218515309355e-09
1972,0.00041328133582802754,6.318378983191256e-07,5.8849346982827095e-09
1973,0.000413665606174618,6.323227889229852e-07,5.219125512720016e-09
1974,0.00041363591610986205,6.275872205411101e-07,4.7827703067834395e-09
1975,0.0004113763778670026,6.245670972150817e-07,6.229879850090063e-09
1976,0.00041009849935237853,6.130641736490361e-07,6.438227157750427e-09
1977,0.00040750772625740083,6.33427621973429e-07,6.263437197467121e-09
1978,0.0004068695998284966,6.335496729142116e-07,6.192499973118564e-09
1979,0.00040497074535648735,6.342898554326634e-07,6.169760321686876e-09
1980,0.0004024010475924505,6.286472934594453e-07,6.325714428458338e-09
1981,0.00039960453120459406,6.26214679349297e-07,6.4116876887153145e-09
1982,0.00039955993582095416,6.128377663117135e-07,4.734911922860923e-09
1983,0.0003967515325972012,6.123664450439849e-07,5.402465617722539e-09
1984,0.00039667163426721733,5.81901775019235e-07,5.406612522764119e-09
1985,0.00039425296459480057,5.778939566880581e-07,5.139483473724584e-09
1986,0.00039189612393134406,5.683488991183237e-07,4.875740160820945e-09
1987,0.0003915083403366485,5.686262219179688e-07,5.1207780555578046e-09
1988,0.0003918006966289665,5.799633981951047e-07,5.64719785220039e-09
1989,0.0003901520269989435,6.058737004163309e-07,5.789220785296883e-09
1990,0.00039036474689575177,6.142831401640641e-07,4.77990942065227e-09
1991,0.0003888354611782623,6.241079160775241e-07,4.660623981982732e-09
1992,0.00038918522269731123,6.28965640966531e-07,4.529877425544068e-09
1993,0.00038904534968813617,6.44444997176054e-07,4.423147784545936e-09
1994,0.00038894488742308956,6.484312150080638e-07,3.919847018402882e-09
1995,0.000387844313601298,6.4126027967047e-07,3.223407794651832e-09
1996,0.00038685513261173455,6.293872323632448e-07,3.0259574211401384e-09
1997,0.0003847183917449521,6.226030677680683e-07,3.0749474395313267e-09
1998,0.0003837716191940542,6.360537879247983e-07,2.9460154950454255e-09
1999,0.00038097959726915827,6.32415776635753e-07,3.0566394812073636e-09
2000,0.00037982700658696037,6.234571563774287e-07,3.0656380608665555e-09
2001,0.0003763215042584177,6.265527596432159e-07,3.095232419576226e-09
2002,0.0003731563254924757,6.290373123972261e-07,3.144544561247845e-09
2003,0.00036911955352739563,6.518613580348236e-07,3.0283644798194994e-09
2004,0.00036609956129853217,6.771397319685743e-07,6.515476919893055e-09
2005,0.0003612202043378992,6.680010236388105e-07,6.624997661575094e-09
2006,0.0003546549955249897,6.860498323086566e-07,6.602753677142914e-09
2007,0.00034657010110095143,7.043623863215284e-07,6.522869514366139e-09
2008,0.0003370177250222436,7.256368884814687e-07,6.15049734951713e-09
2009,0.00033009831427729556,7.622895736858482e-07,5.940403994105939e-09
2010,0.0003243899139176522,7.878380025821181e-07,5.8119483511579315e-09
2011,0.000315020330682663,8.294116306777661e-07,1.9430502603715436e-09
2012,0.0003066293886929218,8.993480784218783e-07,1.6492476432158502e-09
2013,0.00030303813400678337,9.68228578455767e-07,1.2630149783175527e-09
2014,0.00029770165981192676,1.2066539950085695e-06,1.1300892444054966e-09
2015,0.00029502829420380294,1.4653508141496526e-06,1.0536544731947523e-09
2016,0.00029061996610835195,1.4781163680968997e-06,1.0068313405220408e-09
2017,0.00028609098808374256,1.5663143813071656e-06,9.45378377433433e-10
2018,0.00028602945385500787,1.6663008864270523e-06,9.19975307045462e-10
2019,0.00028631521854549646,1.798776992245621e-06,9.16350370583352e-10
