ngram,mother,mother,moter,moher
1851,0.00014812213443552276,0.00014812213443552276,1.506180171060935e-08,1.6464612887353729e-09
1852,0.00014768648959164108,0.00014768648959164108,1.572322488081162e-08,1.717260020691772e-09
1853,0.00014842463341275497,0.00014842463341275497,1.587305969203661e-08,1.811154579486488e-09
1854,0.00014960671874827573,0.00014960671874827573,1.4832566032550533e-08,1.982851204657925e-09
1855,0.00015106178761925548,0.00015106178761925548,1.3598873773089184e-08,1.967549730284647e-09
1856,0.00015038676792755723,0.00015038676792755723,1.4430010583258276e-08,1.89764724965537e-09
1857,0.00015037677699833045,0.00015037677699833045,1.5168631937813515e-08,2.093505753673698e-09
1858,0.00014848332752340606,0.00014848332752340606,1.4922657522374394e-08,2.2774912114950243e-09
1859,0.00014842651268866445,0.00014842651268866445,1.505601395937869e-08,1.9948574221067314e-09
1860,0.00014766414408638542,0.00014766414408638542,1.5019175871243207e-08,1.8272917782066349e-09
1861,0.0001454083581588098,0.0001454083581588098,1.4619260722627457e-08,1.6997254714823384e-09
1862,0.0001445894137889679,0.0001445894137889679,1.6917717512602134e-08,1.8336776858823051e-09
1863,0.00014402237554479922,0.00014402237554479922,1.8687331555205285e-08,1.873571869077344e-09
1864,0.00014306569937616587,0.00014306569937616587,1.8598672189641874e-08,1.7700296783829117e-09
1865,0.00014370026266468422,0.00014370026266468422,1.9364726203515862e-08,1.6722952784447337e-09
1866,0.0001443138483279784,0.0001443138483279784,1.9243901202717747e-08,1.992832716306887e-09
1867,0.0001455882510137079,0.0001455882510137079,1.9010417113512242e-08,2.1733295084226866e-09
1868,0.0001451744860137946,0.0001451744860137946,1.969272503795797e-08,2.305876370797425e-09
1869,0.00014404492061917802,0.00014404492061917802,1.8038540185370622e-08,1.8835836858497957e-09
1870,0.0001443304624574791,0.0001443304624574791,1.807225543818244e-08,1.6871307446335899e-09
1871,0.00014327534881886095,0.00014327534881886095,1.8142620612187395e-08,1.4791930775486556e-09
1872,0.0001420130387746862,0.0001420130387746862,1.80722601328398e-08,2.0426924754854016e-09
1873,0.0001390367210011131,0.0001390367210011131,1.8294068989835718e-08,1.678313765740569e-09
1874,0.00013629377021321228,0.00013629377021321228,1.9651459380400282e-08,1.53478941460656e-09
1875,0.00013400415108273073,0.00013400415108273073,1.994751462421261e-08,1.296640921617203e-09
1876,0.0001340393168253026,0.0001340393168253026,2.0092241267580642e-08,1.3707970869525354e-09
1877,0.0001330539130971634,0.0001330539130971634,1.9133670394109814e-08,1.3984639716088258e-09
1878,0.00013363841156076108,0.00013363841156076108,2.0201994997494565e-08,1.3855918713977034e-09
1879,0.0001336057362745383,0.0001336057362745383,2.0979801261335396e-08,8.290680760961574e-10
1880,0.00013528352428693324,0.00013528352428693324,2.1731331401042553e-08,9.812573610799647e-10
1881,0.00013566282619389573,0.00013566282619389573,2.2071070812249412e-08,9.485568838333132e-10
1882,0.00013689189966368888,0.00013689189966368888,2.2962240616867088e-08,8.93030950775499e-10
1883,0.00013580755746391202,0.00013580755746391202,2.288821982736928e-08,7.71825641097758e-10
1884,0.00013452588713594845,0.00013452588713594845,2.184338119905403e-08,8.84987731906785e-10
1885,0.00013230883424902068,0.00013230883424902068,2.2466868238828804e-08,8.341782046862787e-10
1886,0.00013121997471898794,0.00013121997471898794,2.185374040461089e-08,8.048774127348121e-10
1887,0.00012913559372204224,0.00012913559372204224,2.14536213556065e-08,5.746706225963547e-10
1888,0.0001282469228109611,0.0001282469228109611,2.0663438959900304e-08,5.024139259386067e-10
1889,0.00012755048062120165,0.00012755048062120165,2.1721962895071556e-08,5.946201447892818e-10
1890,0.00012735512947464095,0.00012735512947464095,2.21466738281606e-08,1.1190027079547145e-09
1891,0.00012653767355784242,0.00012653767355784242,2.3518802397656406e-08,9.359372721284842e-10
1892,0.00012553067374808182,0.00012553067374808182,2.2391790009481027e-08,1.3722655115408093e-09
1893,0.00012633296864805743,0.00012633296864805743,2.3239603257658407e-08,4.352175346302088e-09
1894,0.00012475708665858422,0.00012475708665858422,2.3148925823842807e-08,4.3742671191575914e-09
1895,0.00012402601506827132,0.00012402601506827132,2.3431626670701788e-08,5.145938548294688e-09
1896,0.00012530939628569677,0.00012530939628569677,2.2193925427619173e-08,5.163337011916878e-09
1897,0.00012606382785764123,0.00012606382785764123,2.2722019567465524e-08,5.684283599372009e-09
1898,0.00012620916615040706,0.00012620916615040706,2.201004356550129e-08,6.766573666462859e-09
1899,0.00012578045217586414,0.00012578045217586414,2.3326661998826888e-08,7.182894200065602e-09
1900,0.00012246810261526013,0.00012246810261526013,2.338928517531258e-08,4.128771110715032e-09
1901,0.00012190520231212889,0.00012190520231212889,2.3368446733229575e-08,4.6036432681846e-09
1902,0.00011949825108916099,0.00011949825108916099,2.373832660599159e-08,4.5872257976269685e-09
1903,0.0001144980124081485,0.0001144980124081485,2.3161458782640565e-08,4.604071687389474e-09
1904,0.00011074027549641739,0.00011074027549641739,2.2569294496780198e-08,3.6058886115115332e-09
1905,0.00010781839020117851,0.00010781839020117851,2.3646081410382587e-08,2.645573442856224e-09
1906,0.0001064137281251273,0.0001064137281251273,2.3022646138721418e-08,1.7969380586687782e-09
1907,0.00010534670686216227,0.00010534670686216227,2.2485061939343202e-08,1.9805494625276967e-09
1908,0.00010293778905179352,0.00010293778905179352,2.3507633427146046e-08,1.5796567149577762e-09
1909,0.00010288448434688949,0.00010288448434688949,2.3505790330042535e-08,1.0735792810301348e-09
1910,0.00010205588997840615,0.00010205588997840615,2.3926356768859998e-08,1.1577873501192722e-09
1911,0.0001008373177942953,0.0001008373177942953,2.3808425453353266e-08,1.1344303750350703e-09
1912,9.925957212025034e-05,9.925957212025034e-05,2.2746473403247236e-08,1.0556977990207527e-09
1913,9.728594367126269e-05,9.728594367126269e-05,2.2898533355178837e-08,1.0508295305340048e-09
1914,9.600917006277346e-05,9.600917006277346e-05,2.2160634977857237e-08,9.772418073174448e-10
1915,9.509150342117729e-05,9.509150342117729e-05,2.0069292006041906e-08,1.2318225130401673e-09
1916,9.268124267691746e-05,9.268124267691746e-05,2.0222705795650394e-08,1.0641070683333913e-09
1917,9.167210997215339e-05,9.167210997215339e-05,2.0851088728639818e-08,1.0260467515304278e-09
1918,9.025535005743482e-05,9.025535005743482e-05,2.122518947901751e-08,1.3727817018059442e-09
1919,9.085503136572828e-05,9.085503136572828e-05,2.1426056865233737e-08,1.5426255788637227e-09
1920,9.181393813508163e-05,9.181393813508163e-05,2.1496381309914015e-08,2.158281902404318e-09
1921,9.24391279113479e-05,9.24391279113479e-05,2.2362466418306733e-08,2.7992420445091935e-09
1922,9.352735859075827e-05,9.352735859075827e-05,2.220708379090703e-08,2.6176492243631546e-09
1923,9.540802316873201e-05,9.540802316873201e-05,2.0951767432109136e-08,3.3661064412017693e-09
1924,9.708026274373489e-05,9.708026274373489e-05,1.922555587745884e-08,3.1775320192511155e-09
1925,9.875668079725333e-05,9.875668079725333e-05,1.9527027740805025e-08,3.211983667134837e-09
1926,9.9112131075734e-05,9.9112131075734e-05,1.990800781369119e-08,3.113512285292584e-09
1927,9.840833393224915e-05,9.840833393224915e-05,1.8748927109259383e-08,2.440664285753767e-09
1928,9.741972566449217e-05,9.741972566449217e-05,1.76654859629366e-08,1.6991582268183996e-09
1929,9.639701602282003e-05,9.639701602282003e-05,1.8390659915569685e-08,1.65652814481427e-09
1930,9.407904872205108e-05,9.407904872205108e-05,1.8456767289113226e-08,1.0448780808834458e-09
1931,9.192028457099306e-05,9.192028457099306e-05,1.899155778671359e-08,1.1009670595831166e-09
1932,9.081898107459503e-05,9.081898107459503e-05,1.7344048863776607e-08,7.58441718159578e-10
1933,8.909484936988779e-05,8.909484936988779e-05,1.647667082137007e-08,8.75498487199319e-10
1934,8.796029370777043e-05,8.796029370777043e-05,1.6764711904418813e-08,9.65369986330852e-10
1935,8.660222270659037e-05,8.660222270659037e-05,1.7021219354619787e-08,9.864180107653299e-10
1936,8.466563096070396e-05,8.466563096070396e-05,1.6660631604484673e-08,9.01863889124499e-10
1937,8.420431653835944e-05,8.420431653835944e-05,1.6526520215823633e-08,6.744748053717181e-10
1938,8.25277529656887e-05,8.25277529656887e-05,1.6697120511618583e-08,5.912950169178239e-10
1939,8.0550265140898e-05,8.0550265140898e-05,1.7078521707958316e-08,5.714041105355148e-10
1940,7.885322182638837e-05,7.885322182638837e-05,1.6694142195612064e-08,3.655257862262522e-10
1941,7.8161244995759e-05,7.8161244995759e-05,1.6356447117362094e-08,5.514399988225196e-10
1942,7.768488181422331e-05,7.768488181422331e-05,1.589657700711606e-08,5.345890932309924e-10
1943,7.847169763408601e-05,7.847169763408601e-05,1.646923664111455e-08,1.2006739511357826e-09
1944,7.861050939287193e-05,7.861050939287193e-05,1.7215521706605485e-08,1.3075596974213406e-09
1945,7.93884475050228e-05,7.93884475050228e-05,1.6669887819326893e-08,1.4171933884358064e-09
1946,7.955393604268985e-05,7.955393604268985e-05,1.726692236811037e-08,1.441799935394553e-09
1947,8.057137996989436e-05,8.057137996989436e-05,1.749372913195657e-08,1.5484624812537158e-09
1948,8.044971036724746e-05,8.044971036724746e-05,1.7076322197543244e-08,1.3581767734281515e-09
1949,8.133313323404374e-05,8.133313323404374e-05,1.697806200391077e-08,1.4274038221248224e-09
1950,8.098508052561166e-05,8.098508052561166e-05,1.6919885809889886e-08,8.378839289058249e-10
1951,8.081413813800151e-05,8.081413813800151e-05,1.600275873719121e-08,7.026624470766027e-10
1952,8.128575843459527e-05,8.128575843459527e-05,1.580451249237415e-08,6.34012301984185e-10
1953,8.157127636617847e-05,8.157127636617847e-05,1.4769601414903783e-08,5.974806235082524e-10
1954,8.066848593963576e-05,8.066848593963576e-05,1.4434187559483495e-08,5.521205506675564e-10
1955,8.006790241259816e-05,8.006790241259816e-05,1.4281749497310362e-08,6.985285792253976e-10
1956,7.89341439875508e-05,7.89341439875508e-05,1.4872863194982853e-08,7.68037517513103e-10
1957,7.83785674554695e-05,7.83785674554695e-05,1.416707678154288e-08,8.280098462035543e-10
1958,7.785679918015376e-05,7.785679918015376e-05,1.4095903111410735e-08,8.590679794513128e-10
1959,7.706223238658692e-05,7.706223238658692e-05,1.4070425205911112e-08,9.09271570735472e-10
1960,7.663765323481389e-05,7.663765323481389e-05,1.422174137185753e-08,9.312175118316089e-10
1961,7.639792706218682e-05,7.639792706218682e-05,1.4406854629913011e-08,9.454218955326103e-10
1962,7.69629841670394e-05,7.69629841670394e-05,1.5093387745983885e-08,8.053296719965988e-10
1963,7.68602143840066e-05,7.68602143840066e-05,1.4148385447348183e-08,7.158161563491916e-10
1964,7.726783016031342e-05,7.726783016031342e-05,1.3838324518035603e-08,5.823705486106081e-10
1965,7.813085851791714e-05,7.813085851791714e-05,1.3360298137651431e-08,9.138118238295943e-10
1966,7.86183715847853e-05,7.86183715847853e-05,1.3700067873807192e-08,9.767338564931854e-10
1967,7.934082636243797e-05,7.934082636243797e-05,1.3526581886326637e-08,1.5111585118164429e-09
1968,7.99635100910174e-05,7.99635100910174e-05,1.2823703369032761e-08,1.4629976397007027e-09
1969,8.019526493236688e-05,8.019526493236688e-05,1.2413454264503798e-08,1.5417426660732251e-09
1970,8.035114608771567e-05,8.035114608771567e-05,1.27980498579713e-08,1.530399192293887e-09
1971,8.015811908990145e-05,8.015811908990145e-05,1.271774863198516e-08,1.6913033592683542e-09
1972,7.926739947704067e-05,7.926739947704067e-05,1.2974707530588603e-08,1.3557320781882559e-09
1973,7.868387183407322e-05,7.868387183407322e-05,1.3369303886179296e-08,1.4274935638309521e-09
1974,7.7884088178897e-05,7.7884088178897e-05,1.3312998069027669e-08,8.898410540160637e-10
1975,7.81444988595987e-05,7.81444988595987e-05,1.3347444038913636e-08,1.0880963154301172e-09
1976,7.781109681153404e-05,7.781109681153404e-05,1.2981183493211899e-08,1.1023734028789027e-09
1977,7.839404965384997e-05,7.839404965384997e-05,1.3249789582963395e-08,1.12704806202021e-09
1978,7.912849209138326e-05,7.912849209138326e-05,1.3518284396647168e-08,1.0109365606541282e-09
1979,8.036252984311432e-05,8.036252984311432e-05,1.3772932381885182e-08,1.0568640407271346e-09
1980,8.174474351108074e-05,8.174474351108074e-05,1.3407639570013025e-08,9.346303730950467e-10
1981,8.27552201891584e-05,8.27552201891584e-05,1.3584576638184639e-08,9.141937286548187e-10
1982,8.368046629974353e-05,8.368046629974353e-05,1.4236876059011853e-08,9.296130294116673e-10
1983,8.490700981513198e-05,8.490700981513198e-05,1.4694459617357682e-08,7.891901418081001e-10
1984,8.67112581285515e-05,8.67112581285515e-05,1.4861521664093808e-08,7.282745478105162e-10
1985,8.828370378718578e-05,8.828370378718578e-05,1.4515238915586387e-08,6.963879314473128e-10
1986,9.004529939764845e-05,9.004529939764845e-05,1.4375851493347064e-08,7.175201068219752e-10
1987,9.140719859195607e-05,9.140719859195607e-05,1.4091856824295843e-08,7.72692497287762e-10
1988,9.390239158944626e-05,9.390239158944626e-05,1.4144494337691477e-08,7.532425675257518e-10
1989,9.638481112363349e-05,9.638481112363349e-05,1.4078576273033962e-08,5.529488771622531e-10
1990,9.911170075481226e-05,9.911170075481226e-05,1.3626666144667915e-08,5.484786156996688e-10
1991,0.00010118969761866278,0.00010118969761866278,1.3061779975081273e-08,5.75855680600463e-10
1992,0.0001029243940138258,0.0001029243940138258,1.3424916035985137e-08,6.706793810794056e-10
1993,0.000105306513432879,0.000105306513432879,1.3312958100998782e-08,6.181147339999273e-10
1994,0.00010809052764670923,0.00010809052764670923,1.3279378231954655e-08,4.76571885129776e-10
1995,0.00011102668005540701,0.00011102668005540701,1.2780153950992762e-08,4.733062156489101e-10
1996,0.00011396220569232745,0.00011396220569232745,1.2497657638935574e-08,5.202228013447195e-10
1997,0.00011777379820289622,0.00011777379820289622,1.2509022769994057e-08,9.059648467931883e-10
1998,0.00012176897767598607,0.00012176897767598607,1.2983433756679524e-08,9.54244948931609e-10
1999,0.00012632416266049922,0.00012632416266049922,1.2371917966293365e-08,8.286648708491892e-10
2000,0.00013016740142899965,0.00013016740142899965,1.1960105160215205e-08,9.108882219927799e-10
2001,0.0001350504026049748,0.0001350504026049748,1.15382060731203e-08,9.377889338096119e-10
2002,0.0001394485859366666,0.0001394485859366666,1.1165729166659081e-08,1.022942881195072e-09
2003,0.0001438762410543859,0.0001438762410543859,1.0741733597845787e-08,1.0797247143986714e-09
2004,0.00014796725840174725,0.00014796725840174725,1.0593609672022403e-08,6.944102634179724e-10
2005,0.00015335218423777924,0.00015335218423777924,9.496109549494186e-09,7.163567398002105e-10
2006,0.00016077899739944508,0.00016077899739944508,9.1911957410064e-09,7.561459593384358e-10
2007,0.00016882856185215393,0.00016882856185215393,8.900766346187083e-09,7.018249513292472e-10
2008,0.00017735669306213303,0.00017735669306213303,8.260954142969013e-09,8.263843300136488e-10
2009,0.00018354383688087443,0.00018354383688087443,8.253465022534101e-09,7.81732500161019e-10
2010,0.00018999919120687991,0.00018999919120687991,8.118332228690406e-09,6.933918875581416e-10
2011,0.00019969961223458604,0.00019969961223458604,7.306189367791863e-09,7.319402702979768e-10
2012,0.00020593757549899498,0.00020593757549899498,7.025128415502227e-09,7.804572067980433e-10
2013,0.00020721696325511272,0.00020721696325511272,6.658078723274587e-09,8.473273273499973e-10
2014,0.00021023063163738698,0.00021023063163738698,6.362294881410792e-09,8.913465045422089e-10
2015,0.00021283889197677906,0.00021283889197677906,6.1343999086765115e-09,1.1516133602285095e-09
2016,0.00021598778091304536,0.00021598778091304536,5.442652677751474e-09,1.29809394186101e-09
2017,0.0002183779409582106,0.0002183779409582106,4.840478388482931e-09,1.4189186862504737e-09
2018,0.00021602143242489548,0.00021602143242489548,5.002653935548551e-09,1.5922133722590103e-09
2019,0.00021568026204477064,0.00021568026204477064,4.823570542988875e-09,1.644510930209897e-09
