ngram,law,lw,la,lwa
1843,0.00041879183429825516,6.207834297405107e-08,5.242361658019945e-05,4.002326533683995e-09
1844,0.00041900580565977307,6.275100616903728e-08,5.33036192272058e-05,3.938375213254273e-09
1845,0.00041589410726114044,5.448346941859329e-08,5.3417623088794895e-05,3.947592062760106e-09
1846,0.0004203097570487963,5.661761548481081e-08,5.3879938475022626e-05,3.905348314578053e-09
1847,0.0004179170022585562,6.093768943417541e-08,5.405203825960468e-05,3.876070781798952e-09
1848,0.000424445590137371,6.705437221350102e-08,5.3788132000980636e-05,3.2639080168753563e-09
1849,0.0004268452425354293,6.987772595477639e-08,5.3746321749973246e-05,3.5297379780934487e-09
1850,0.0004287016511495624,7.753585862246837e-08,5.376395295440618e-05,3.170072791571142e-09
1851,0.0004293760991588767,8.59583063775712e-08,5.3478469843477274e-05,3.2800902153137403e-09
1852,0.00042705427456114976,9.134441063857984e-08,5.411217249015213e-05,3.3690961290641243e-09
1853,0.0004263578032675598,9.675009847244707e-08,5.418242186091707e-05,3.783844919930906e-09
1854,0.00042292216260518344,9.850692959746863e-08,5.5521232362869864e-05,3.81412339806835e-09
1855,0.00041682297679861743,9.967333219102719e-08,5.648454160629106e-05,3.849137738701611e-09
1856,0.00041437818851721076,1.0532561946417576e-07,5.7409036734108145e-05,5.382929372085446e-09
1857,0.00041007198576283244,1.0819488441679173e-07,5.765212387944173e-05,5.485176693805929e-09
1858,0.0004096897942612746,1.0947443485065378e-07,5.813491952721961e-05,5.608100809137032e-09
1859,0.00040731336671992073,1.1335755191664378e-07,5.762482812445212e-05,6.148652602939413e-09
1860,0.0004029625145319317,1.2003703428068287e-07,5.776852205079714e-05,5.899988275714918e-09
1861,0.0004030557507316449,1.2617187041184608e-07,5.7208180805901065e-05,5.897364977311018e-09
1862,0.0003971646656282246,1.286154887988492e-07,5.615021499189814e-05,5.759158864090555e-09
1863,0.00039894150852757903,1.272216171141086e-07,5.5190016220357006e-05,3.950392552758737e-09
1864,0.0004002991356953446,1.2385041259221907e-07,5.4975922206982174e-05,4.033152668979158e-09
1865,0.0004059235091387693,1.2701649154678307e-07,5.3724631600614104e-05,4.195591937364693e-09
1866,0.00041130044597334096,1.3447084208045063e-07,5.30963261553552e-05,5.709000510429567e-09
1867,0.00041803577499065014,1.357301024589625e-07,5.250879517656618e-05,5.887008468010078e-09
1868,0.0004216863557563296,1.357665350302081e-07,5.126673204358667e-05,6.779465941012372e-09
1869,0.00043382656128544895,1.392896129865611e-07,5.0915629149780474e-05,7.474389329686915e-09
1870,0.0004403046041261405,1.4751009302926832e-07,5.1588511788785194e-05,7.926212638612436e-09
1871,0.0004455734327036355,1.502540080926857e-07,5.146283313349288e-05,8.287801492709183e-09
1872,0.000443665763928688,1.4686214910852868e-07,5.1872692503301164e-05,8.18790260989236e-09
1873,0.0004444403415878436,1.3805584180610303e-07,5.1194212574046105e-05,6.2019050212874e-09
1874,0.0004462542087172291,1.2955710409252269e-07,5.1008992678751906e-05,6.709670596904971e-09
1875,0.0004492108335918082,1.2671899136356452e-07,5.094336717905078e-05,6.287965386470822e-09
1876,0.0004455359053931066,1.2707935630779893e-07,5.079117857219119e-05,5.9870400700593305e-09
1877,0.00044077660173310766,1.2486238988783172e-07,4.9932962740837995e-05,6.0714364329734445e-09
1878,0.00043701000062615743,1.2625070309825658e-07,4.951116716256365e-05,5.859603532546284e-09
1879,0.0004387910427924778,1.2913640594953385e-07,4.939235545212536e-05,6.385408011867964e-09
1880,0.0004412530397530645,1.376839741900377e-07,5.0567995848333726e-05,6.747868486201014e-09
1881,0.0004394314517932279,1.4418698819034554e-07,5.0085865950677544e-05,6.992449095934359e-09
1882,0.000436511160972129,1.467613068533475e-07,5.033939513460999e-05,7.009681152985487e-09
1883,0.00044303355805043666,1.418396239825727e-07,5.1222030119138905e-05,6.988071264503657e-09
1884,0.0004491861660166511,1.3556140134239415e-07,5.101328029663169e-05,6.6457127420197335e-09
1885,0.0004526335105765611,1.3238724554704667e-07,5.1287998628270414e-05,6.72539522485392e-09
1886,0.00045116249072764603,1.2767428561996246e-07,5.119553264064182e-05,6.524190457720838e-09
1887,0.0004493078491317907,1.1929732782586404e-07,5.0558696654791546e-05,6.504778810827767e-09
1888,0.0004474885271130396,1.1728725926981756e-07,5.1443745698114594e-05,6.092557696441807e-09
1889,0.00044769333908334374,1.1622093357540767e-07,5.15293145976362e-05,6.173344819464839e-09
1890,0.00043966248215708347,1.1453597993847455e-07,5.080991780102652e-05,6.7820228798000565e-09
1891,0.0004407091681579394,1.1561151325167884e-07,5.05511842285549e-05,7.211800109477703e-09
1892,0.000442397448101214,1.1676084962378549e-07,5.022772113859121e-05,7.0218009184941366e-09
1893,0.00044363739185168276,1.1754860805370169e-07,5.021298524557746e-05,6.831242428871422e-09
1894,0.00044496176997199655,1.1820042544741227e-07,4.983468690105448e-05,6.902366868542588e-09
1895,0.00044441949908754656,1.172176463829341e-07,4.965382582408243e-05,6.825286875360754e-09
1896,0.00044096224675221104,1.1337321735384518e-07,4.960437841613644e-05,6.579839022841887e-09
1897,0.0004379889786443008,1.137781424631612e-07,5.0477666913398676e-05,5.896072836313644e-09
1898,0.0004350022437782692,1.1255970885518504e-07,5.172607987853033e-05,5.390315178337752e-09
1899,0.00042485557163932493,1.1129145300563842e-07,5.2011590014444664e-05,5.667548589169005e-09
1900,0.0004228820076345333,1.1356429752140684e-07,5.171019646305857e-05,6.138411874039613e-09
1901,0.0004180499693445329,1.1246803767660043e-07,5.213123274318475e-05,6.145436477161021e-09
1902,0.00041906997960593017,1.1065777576797181e-07,5.154450991540216e-05,5.948930300750785e-09
1903,0.00042777517644156305,1.1105616794436304e-07,5.126355608808808e-05,5.827218200035336e-09
1904,0.00043328298072862836,1.0975769677250874e-07,5.004691722985756e-05,6.654152530570303e-09
1905,0.0004312465275039098,1.059727371252198e-07,4.8489749523079286e-05,6.805989232511982e-09
1906,0.0004385092511906156,1.0330964223775091e-07,4.761189952010422e-05,6.559739354880126e-09
1907,0.0004431333966619734,9.809265882105527e-08,4.765352475390371e-05,6.020464825086589e-09
1908,0.00045204307701039525,9.538515805778453e-08,4.7201589560635125e-05,5.826043076544758e-09
1909,0.0004575878306890705,9.144723886070746e-08,4.632162849052942e-05,5.857361199243119e-09
1910,0.0004541148872314287,8.720158055958954e-08,4.535707609777871e-05,6.140480758785673e-09
1911,0.00045598500374970693,8.372333074443564e-08,4.411657573655248e-05,5.199120213715349e-09
1912,0.00046062291117518077,8.191476398776234e-08,4.276440085959621e-05,4.94210364695594e-09
1913,0.0004609115297041301,7.979543527523805e-08,4.160293662737656e-05,4.85995684965498e-09
1914,0.0004580629548789667,7.888984754345074e-08,4.012093735842167e-05,6.276004700061273e-09
1915,0.00045081607199140957,7.938357222363785e-08,3.887734835318822e-05,6.174208477816023e-09
1916,0.00044101257143276077,8.438264436400849e-08,3.8247055532078124e-05,6.284177590996722e-09
1917,0.00043313971088667003,8.673944457931221e-08,3.7983495920863266e-05,6.171531444617731e-09
1918,0.00042525215706388863,8.990847533141277e-08,3.773384014493786e-05,6.5459227879419555e-09
1919,0.00041575294536804516,9.27897342454084e-08,3.843927593801969e-05,6.737718954192522e-09
1920,0.00040968696287434014,9.460493848629475e-08,3.947644966371756e-05,7.018869231854654e-09
1921,0.00040556408099031875,1.2046096640818048e-07,4.0346614696318284e-05,5.347021301917363e-09
1922,0.0004006075032521039,1.1780814799879278e-07,4.1660866242766913e-05,5.008473382060532e-09
1923,0.0004021639012665089,1.1641336681935042e-07,4.351441852382517e-05,4.4412072749569884e-09
1924,0.00040050242179339487,1.1389497700520224e-07,4.488054349037286e-05,5.5709513193034715e-09
1925,0.00039631574431301227,1.1067519726079159e-07,4.5991617558424226e-05,5.139480016172879e-09
1926,0.000390379735368437,1.0781341026293895e-07,4.73488299966058e-05,4.618064930461685e-09
1927,0.00038567320526843626,1.0541193518065484e-07,4.77161374874413e-05,4.6914139398676215e-09
1928,0.00037948479127537994,7.904047955824873e-08,4.8536219505227306e-05,4.5503567739199215e-09
1929,0.0003782620354156409,8.445904597920162e-08,4.89507573157815e-05,4.49378589895133e-09
1930,0.00037122426770760545,8.996544055759972e-08,4.825548499606417e-05,4.602207551559648e-09
1931,0.00037108698493934104,9.51868120832192e-08,4.826158172883359e-05,2.963281287016173e-09
1932,0.00037124058664111156,9.477230378251988e-08,4.9085916024133826e-05,2.8814697136273335e-09
1933,0.00037360269094019065,9.769274405308742e-08,4.88373932187512e-05,3.0916835123763674e-09
1934,0.00037554488933113007,9.619344406733685e-08,4.9393653171136975e-05,2.945515101667898e-09
1935,0.00037714586194072453,9.437650711723628e-08,4.868193614778907e-05,3.13612164808725e-09
1936,0.0003795312991964498,8.701066889216236e-08,4.751272873753416e-05,3.3055563048683165e-09
1937,0.000379661368372451,7.758178708984684e-08,4.764991276065952e-05,3.4228909548009565e-09
1938,0.0003804463111529393,7.535395850157198e-08,4.685769714082458e-05,3.4561308418342864e-09
1939,0.00037447555223479867,7.880689573929495e-08,4.553633178667431e-05,3.3018851303927884e-09
1940,0.00036970654452618746,7.754792465318263e-08,4.426203876002026e-05,3.343902789586041e-09
1941,0.0003606475074775517,8.601193408302216e-08,4.267708313169091e-05,2.8660021498895715e-09
1942,0.00035426277151730446,9.544310687812998e-08,4.2463231823473636e-05,2.833512773620888e-09
1943,0.00034433298112292377,1.0639912671552208e-07,4.220100371250217e-05,2.80350344526527e-09
1944,0.0003427250776439905,1.096863714776321e-07,4.178964185744657e-05,2.673696486432675e-09
1945,0.00033888001261012893,1.147825737949201e-07,4.191278432179908e-05,2.644740632844795e-09
1946,0.0003429941092950425,1.1913664061629398e-07,4.2119174135483005e-05,2.966781836073145e-09
1947,0.00034214864302027436,1.225986433642642e-07,4.2772354520691026e-05,3.150140783146428e-09
1948,0.0003446577673977507,1.1792616610201939e-07,4.373874409273932e-05,3.315097942189839e-09
1949,0.000345078858247559,1.1067207087275424e-07,4.391780592933563e-05,3.761380254882088e-09
1950,0.00034798718323665004,1.1261435365180919e-07,4.4800666468550586e-05,4.739991637287793e-09
1951,0.0003465852641966194,1.0939667000846904e-07,4.551419780390071e-05,6.566439709437028e-09
1952,0.00034636475694631893,1.1482115626547187e-07,4.5561921849314657e-05,7.549127386699946e-09
1953,0.00034064676063800495,1.0861426501053626e-07,4.580137517353121e-05,7.583541699369384e-09
1954,0.00034125425736419857,1.0481181789145921e-07,4.5933237353373056e-05,7.814900060409968e-09
1955,0.0003388807235751301,1.0274073807587619e-07,4.63534145507895e-05,8.377080489602967e-09
1956,0.00033865791712222356,1.0325586430326439e-07,4.6585859568689815e-05,8.054193502614128e-09
1957,0.00033592156250961125,9.546635685150509e-08,4.6934507346512487e-05,7.181110753659173e-09
1958,0.00033304938447794745,9.54707165387195e-08,4.7292082204616494e-05,5.513054806322819e-09
1959,0.00032650782876381915,8.418562202905377e-08,4.802482570604687e-05,4.9453930157333e-09
1960,0.0003241288525584553,9.388616056022719e-08,4.898787457412774e-05,5.0213386781905456e-09
1961,0.00031678452588883895,9.367310533597057e-08,5.0153567177143744e-05,5.251952618832791e-09
1962,0.0003161432520885553,9.513583774735577e-08,5.100935543721009e-05,4.93860041750338e-09
1963,0.00031080396729521453,9.527677389899378e-08,5.2420761286547144e-05,4.896271356612049e-09
1964,0.0003099382281236883,9.445572755696827e-08,5.382434859971649e-05,5.232620527349598e-09
1965,0.00030950130063242147,9.436627428678029e-08,5.4292936381118905e-05,6.072636996431616e-09
1966,0.0003099276093832616,9.426372469891118e-08,5.4736927268095315e-05,6.745422315950529e-09
1967,0.0003099536240499999,8.667071581060424e-08,5.544167080578128e-05,7.2741618443014235e-09
1968,0.00031365969334729016,8.514329152831124e-08,5.5762183494932416e-05,6.765243984066924e-09
1969,0.0003106500329782388,8.4332821107377e-08,5.615722693619318e-05,6.6578746325620026e-09
1970,0.0003122260178705411,8.764627677594814e-08,5.607332630981026e-05,9.324766292451159e-09
1971,0.0003101700442909662,8.467722421658306e-08,5.5480905887504506e-05,9.427766503985628e-09
1972,0.00030872475638586493,8.574172889146731e-08,5.5537529988214374e-05,9.122632110043177e-09
1973,0.0003093282367834555,8.325987213960876e-08,5.565498837053643e-05,8.433847144471786e-09
1974,0.00030859827945408015,8.017452606574288e-08,5.547612194537318e-05,8.242655573959773e-09
1975,0.00030642873025499284,7.816270043901698e-08,5.533968006992447e-05,8.601813991252324e-09
1976,0.0003064916444210602,7.555502179457108e-08,5.525896995095536e-05,8.969009027534217e-09
1977,0.0003040608467667231,6.9832047699947e-08,5.582223561110108e-05,6.629045820208798e-09
1978,0.00030324383988045156,7.081403197162217e-08,5.603624491154083e-05,6.308815057666704e-09
1979,0.0003021038386837712,6.947391690508603e-08,5.617138542999912e-05,6.257508860280885e-09
1980,0.000299164214603869,1.2676711033269124e-07,5.6237539995761055e-05,6.777621130993339e-09
1981,0.00029747284965456596,1.5983279309596453e-07,5.639083246933296e-05,7.2485471593251665e-09
1982,0.0002963360332484756,1.8399021277965793e-07,5.663721302490947e-05,7.933754542222005e-09
1983,0.00029546258987725845,1.941253172179001e-07,5.6661414419068024e-05,7.68425621546141e-09
1984,0.0002977310047884073,2.1466848514657094e-07,5.6025245222761964e-05,8.120402889793305e-09
1985,0.00029793581675871143,2.2820034014817532e-07,5.6164425976541157e-05,8.617653765189256e-09
1986,0.0002976031807650413,2.4120469431311774e-07,5.648860470890733e-05,8.732662212399385e-09
1987,0.0002989694226666221,1.9793228643395976e-07,5.711100883282987e-05,8.617938109166192e-09
1988,0.00030076875451153943,1.765297810152333e-07,5.706024239771068e-05,8.892800527706056e-09
1989,0.00030236339080147445,1.8132461678175916e-07,5.72436921564596e-05,1.2521158459272946e-08
1990,0.0003040461119131318,1.7754562061814534e-07,5.749630612886644e-05,1.2784694636280847e-08
1991,0.00030322542547115257,1.5910493037348976e-07,5.782161003610652e-05,1.3578773597596897e-08
1992,0.0003063545861680593,1.4688489358150036e-07,5.7650886446936056e-05,1.8534924769600788e-08
1993,0.0003100792652860816,1.337435305361266e-07,5.7601654199450945e-05,2.1211101002600278e-08
1994,0.0003149233109849904,1.272732248480679e-07,5.7203538744943216e-05,2.2903461666905807e-08
1995,0.0003198965111680861,1.1702438687929576e-07,5.677494014629961e-05,2.437001794015308e-08
1996,0.0003250861482229084,9.3175814746311e-08,5.649893812785324e-05,2.1070310639105727e-08
1997,0.00032806587738118,8.913200641050675e-08,5.5900457352566135e-05,2.3675809376503106e-08
1998,0.00033172749265629264,9.248010915793462e-08,5.5656198258345414e-05,2.4154968945668187e-08
1999,0.0003335174156485924,1.0228007596424504e-07,5.514459033812662e-05,2.8602205175738097e-08
2000,0.00033264357313912896,1.0686894569289507e-07,5.442645436102923e-05,2.7667827521124115e-08
2001,0.0003283244399686477,1.0029724860162657e-07,5.3832098014286854e-05,2.7909622422685387e-08
2002,0.0003227925751291748,9.895563225979589e-08,5.3931537487577384e-05,2.7983468621682406e-08
2003,0.00031594629399478436,9.479697078112232e-08,5.3456106148327566e-05,3.570190517824098e-08
2004,0.00031188648011136266,9.511354700667393e-08,5.345115070148105e-05,3.566086245346664e-08
2005,0.0003068233615652259,8.90672343497759e-08,5.2673088898050734e-05,3.9007568984418736e-08
2006,0.0002999120874197355,7.586837114104128e-08,5.21790846375682e-05,3.464708849979356e-08
2007,0.0002916500255066369,6.849273097892755e-08,5.21601053021316e-05,4.093100334858134e-08
2008,0.000282108729671953,6.858992611975217e-08,5.2028941614220715e-05,4.485228721762269e-08
2009,0.0002707164510086711,6.541416246769976e-08,5.208477783266322e-05,4.6621043533637674e-08
2010,0.0002613499652527805,6.238622418663908e-08,5.311230571740972e-05,4.54835072462499e-08
2011,0.0002505117673925789,5.8239893669614114e-08,5.3153599375426506e-05,4.669605553025187e-08
2012,0.00024086307010812952,6.265238029966116e-08,5.4512796071191717e-05,4.713274849775319e-08
2013,0.00023727556150073985,6.363283385927129e-08,5.681494336126239e-05,4.6460984646858246e-08
2014,0.00023393029031077667,6.395691341611252e-08,6.582739349271703e-05,4.144145344347245e-08
2015,0.0002341341834315764,6.106296319379518e-08,7.796620879422076e-05,4.621449229651782e-08
2016,0.0002359581703785807,6.087755924763119e-08,8.044598403752648e-05,4.584689707241653e-08
2017,0.00023657420630721995,6.345352273247802e-08,8.384281742716364e-05,4.3567853917162815e-08
2018,0.00023944384593050928,6.554377804945943e-08,8.970464914455078e-05,4.5567590234441015e-08
2019,0.0002422291254333686,5.8408985204039254e-08,9.711553502711467e-05,4.571775313877424e-08
