ngram,master,mastr,maser,mster
1889,8.239908389181696e-05,1.8758625050122444e-09,2.4122474113446353e-08,1.3309064088901884e-09
1890,8.193767696086849e-05,1.9224297788587664e-09,2.469019059045e-08,1.5429016873648648e-09
1891,8.17089738640269e-05,1.638019906221747e-09,2.1085943784677445e-08,1.6256984726657565e-09
1892,8.256650887363191e-05,1.8430806444528054e-09,2.240815279362453e-08,1.669722923417335e-09
1893,8.351566274151472e-05,1.7055645189818186e-09,1.3904366927671878e-08,1.6104457053626016e-09
1894,8.297004283771717e-05,1.6499885307259226e-09,1.2902769646367623e-08,1.5384741655236463e-09
1895,8.383617075326453e-05,2.001912116237189e-09,1.2944729986332147e-08,1.832715756933112e-09
1896,8.515042385884694e-05,2.4504884351842347e-09,1.030033214277637e-08,1.9072645209204454e-09
1897,8.513437725404012e-05,2.2398239176078606e-09,9.594828994810963e-09,1.7811848028261222e-09
1898,8.544645554918264e-05,2.3689954918383803e-09,9.424764143720462e-09,1.7747642403317547e-09
1899,8.387905732628756e-05,2.240790077299794e-09,8.250810257237617e-09,1.691502001957953e-09
1900,8.285971229530073e-05,2.4276909213075524e-09,9.416444957111025e-09,1.801129372631343e-09
1901,8.398246219647782e-05,2.808416404193841e-09,9.100766426176473e-09,1.8300354247864042e-09
1902,8.293127549612629e-05,3.0790833850856204e-09,9.88992272204265e-09,1.6171836568292163e-09
1903,8.039943765782352e-05,2.5498361041645776e-09,1.1568427295470331e-08,1.5461840220863466e-09
1904,7.935811195888423e-05,2.615489729557956e-09,1.1821419716134024e-08,1.6163149707537627e-09
1905,7.72303922401209e-05,2.5418360908143913e-09,1.1781077637250194e-08,1.631351196986129e-09
1906,7.585902494611219e-05,2.967480404260568e-09,1.1271721016876363e-08,1.6691208574012455e-09
1907,7.512421663185316e-05,2.8912624675366973e-09,9.962251468209615e-09,1.6178143903898346e-09
1908,7.26367486225042e-05,2.315741693641777e-09,9.641350575049858e-09,1.7141121538039832e-09
1909,7.120555112903406e-05,1.7097280258226988e-09,8.543199798387896e-09,1.8003311539972954e-09
1910,6.997115789480241e-05,1.6127102589865876e-09,7.104109300826167e-09,1.7816262116403842e-09
1911,6.773822211211414e-05,1.5939521686674546e-09,7.431351470696004e-09,1.6844467091000785e-09
1912,6.563401361095853e-05,1.5448805607792033e-09,6.4322351572038934e-09,1.7448586702479523e-09
1913,6.329465707364892e-05,1.098290272219923e-09,5.999022199633584e-09,1.7147388747013841e-09
1914,6.007092088111676e-05,1.1269506320196347e-09,5.602692754180794e-09,1.7580830759454459e-09
1915,5.753453401017136e-05,1.1508687376109756e-09,6.0437107699381645e-09,1.7908582553413259e-09
1916,5.4710855433118665e-05,1.1046406686191342e-09,5.576824113617818e-09,1.8614309141692535e-09
1917,5.2504342810217554e-05,1.3296271821656396e-09,5.169554593921686e-09,2.06002070957112e-09
1918,5.112210679466703e-05,1.4199316920672699e-09,4.4891640563601445e-09,2.052882007243438e-09
1919,5.000672847797562e-05,1.4333039913668903e-09,4.810062126381354e-09,2.0489231422615717e-09
1920,5.0318347868077194e-05,1.475938046383415e-09,4.582400934895401e-09,2.1093646670625586e-09
1921,5.0761398077676336e-05,1.3668943833953863e-09,4.94901186698371e-09,1.93060267772438e-09
1922,5.116730140538753e-05,1.1683899958647714e-09,5.383848541587863e-09,1.7890998682545955e-09
1923,5.337056947090397e-05,1.234901078220726e-09,6.2407744369100524e-09,1.7375483433009924e-09
1924,5.428740301535332e-05,9.729880393446626e-10,6.638168744846748e-09,1.6116346828504951e-09
1925,5.490632923153628e-05,9.039404463046757e-10,6.528801943517237e-09,1.482196492525694e-09
1926,5.58112608684626e-05,1.1079872654283308e-09,6.491997733044335e-09,1.349825092969833e-09
1927,5.541388392365272e-05,2.832397784567421e-09,6.7096527064539455e-09,1.4134074545678133e-09
1928,5.460763506042505e-05,2.7549660806615505e-09,6.919241941310312e-09,1.5343580057296841e-09
1929,5.403367114403019e-05,3.8962304652453585e-09,6.0031081058501255e-09,1.5181482103189735e-09
1930,5.208276031355906e-05,5.058498540679222e-09,5.5079015634110615e-09,1.4685534217256141e-09
1931,5.0708947258369464e-05,5.247564042029243e-09,6.854909211690645e-09,1.3328931133419326e-09
1932,4.992153429027114e-05,5.086527810060915e-09,7.012082406784462e-09,1.501586188723536e-09
1933,4.888194182837781e-05,4.973622379024687e-09,7.158411197139003e-09,1.4798842072418138e-09
1934,4.813033956452273e-05,3.13100224318725e-09,7.84652971168904e-09,1.3190925415454809e-09
1935,4.772366966270576e-05,3.1508759649031705e-09,8.02304457790472e-09,1.3360305005173855e-09
1936,4.6853408483522276e-05,2.0209074255309443e-09,7.727029365562593e-09,1.3474668127320756e-09
1937,4.618179809767753e-05,8.663045677640266e-10,1.0183497917941914e-08,1.2370747838806396e-09
1938,4.546563806278365e-05,7.344879783742288e-10,8.28893747290798e-09,1.3624559813685266e-09
1939,4.4546258452880594e-05,8.838521343384237e-10,1.0317982975952385e-08,1.203207152958693e-09
1940,4.3564777505317966e-05,1.134374213610353e-09,9.92245076579325e-09,1.3195107149778705e-09
1941,4.274751388168495e-05,1.2324420055926615e-09,9.770478235994671e-09,1.3777534589389161e-09
1942,4.16099584461855e-05,1.1462383839707817e-09,9.727721834400832e-09,1.3797025347602902e-09
1943,4.131276987858915e-05,1.1268486322617883e-09,1.2601134009264975e-08,1.7275987862497288e-09
1944,4.108389943472243e-05,1.0611372276901422e-09,1.0043835572761038e-08,1.782657505738123e-09
1945,4.1400143735310326e-05,1.0057014050911052e-09,1.1450304165145603e-08,1.7063418693880855e-09
1946,4.1100207454292104e-05,1.005270178608012e-09,1.1971937695167055e-08,1.813545202900002e-09
1947,4.2256338409580554e-05,7.747047229912849e-10,1.2940795165608928e-08,1.8132035079736803e-09
1948,4.210326421473708e-05,7.118333085674524e-10,1.2486359438465148e-08,1.8253535191295862e-09
1949,4.3246388876078914e-05,7.88962236811638e-10,1.4484324660303725e-08,1.8222612149390978e-09
1950,4.327044682993021e-05,8.261221151606435e-10,1.6750183779683832e-08,1.5566476837694916e-09
1951,4.331367225469356e-05,7.288432823541033e-10,1.804624779769678e-08,1.5655236313654492e-09
1952,4.302265733713284e-05,6.851334985458202e-10,2.172091040364421e-08,1.5786353018449567e-09
1953,4.308813419941414e-05,6.146467551196696e-10,3.002390146024579e-08,1.6450573284540075e-09
1954,4.182376661836835e-05,7.083231709503757e-10,5.982586312062007e-08,1.6745468821101538e-09
1955,4.204602841387636e-05,6.347116750833009e-10,1.0876904075831004e-07,1.6577721576435271e-09
1956,4.128246031801349e-05,6.13482735841878e-10,2.162568600385027e-07,1.6252441297532577e-09
1957,4.149324169182884e-05,5.629377826983045e-10,4.2747960980550813e-07,1.5329366823532302e-09
1958,4.138278537928792e-05,5.93995915946063e-10,7.062329834590335e-07,1.6914017329585006e-09
1959,4.130574078382259e-05,6.642734715464219e-10,9.874301950065143e-07,1.799350668463262e-09
1960,4.161356732116214e-05,7.552330606135677e-10,1.2034744807059333e-06,1.850654581961716e-09
1961,4.1814540184402305e-05,8.058414035267652e-10,1.5463102361731477e-06,1.882012165158439e-09
1962,4.261602329539268e-05,9.196774770308431e-10,1.6858740455713165e-06,1.938429036333186e-09
1963,4.289903725813409e-05,9.181002942020606e-10,1.7036762918516096e-06,2.0370887992322243e-09
1964,4.3103979675964054e-05,9.930317322405712e-10,1.6176021842641473e-06,2.0745160827268752e-09
1965,4.454980340337248e-05,1.1922467774943308e-09,1.4518766988658172e-06,2.096510362140488e-09
1966,4.569130708530013e-05,1.178532033867847e-09,1.2333827409552863e-06,2.314156580648533e-09
1967,4.6142266260825894e-05,1.2125538826980785e-09,1.070624672852968e-06,2.221252864182637e-09
1968,4.5921325571336115e-05,1.036703580124611e-09,7.663071609645808e-07,2.3182959044528874e-09
1969,4.4628887345814814e-05,9.836478615759298e-10,6.403814113907304e-07,2.486390490322573e-09
1970,4.373243167979776e-05,1.0359596434663031e-09,5.574908397777887e-07,2.4973419522820807e-09
1971,4.2388727576638174e-05,1.0353659120530624e-09,4.889352607863527e-07,2.532127729715228e-09
1972,3.985525940411857e-05,8.23325415780626e-10,4.397765727454888e-07,2.509592486202702e-09
1973,3.777353517112455e-05,8.922225418801182e-10,4.2011968811753573e-07,2.302839998056884e-09
1974,3.601262713865643e-05,7.295324344624987e-10,4.1061649166554813e-07,2.323359425483927e-09
1975,3.517004889934989e-05,6.357377362637656e-10,3.932519843731695e-07,2.1931755935154585e-09
1976,3.4358391401058596e-05,6.263331876952907e-10,3.8538373863567746e-07,2.1900968499061993e-09
1977,3.393590512652216e-05,5.028169646521213e-10,3.964219956742454e-07,2.2049635609430342e-09
1978,3.3834174246294424e-05,4.835834292528572e-10,3.896298933016494e-07,2.174656407330896e-09
1979,3.428462670334349e-05,5.463340593417751e-10,3.774841153309743e-07,2.0701018677016236e-09
1980,3.469660753450755e-05,5.305691144367028e-10,4.0034978253191055e-07,1.9119309310359054e-09
1981,3.467306617364686e-05,5.58499788083644e-10,4.0031220497179933e-07,1.810401194037224e-09
1982,3.460415921706174e-05,5.832597321786537e-10,4.0714477579838005e-07,1.6917155930075621e-09
1983,3.4925197334294876e-05,5.76920477660511e-10,4.183417599636284e-07,1.4447127303997475e-09
1984,3.519471439566197e-05,6.571011909198684e-10,4.352261799210412e-07,1.3154475445428408e-09
1985,3.527620408151831e-05,6.957036216955917e-10,4.389117813324057e-07,1.3844924889078974e-09
1986,3.501031876242321e-05,6.258054312852884e-10,4.3730663281037e-07,1.3397904214634033e-09
1987,3.491964473921273e-05,5.315548120713284e-10,4.2543546133596723e-07,1.380229819325507e-09
1988,3.5010096845715975e-05,5.044750807568579e-10,4.350327701883673e-07,1.3988239297039025e-09
1989,3.517221089818382e-05,4.96120763518856e-10,4.553087405513777e-07,1.424305816146086e-09
1990,3.510784881655127e-05,5.552449452598093e-10,4.450741032867102e-07,1.4012573958309206e-09
1991,3.489018854452297e-05,5.130226997186935e-10,4.29740745338287e-07,1.348877937917032e-09
1992,3.501615460014104e-05,4.1923996417305073e-10,4.136959148581809e-07,1.2122112282218568e-09
1993,3.539348368316756e-05,4.624607006866098e-10,4.0481227918982246e-07,1.1724299071274353e-09
1994,3.5451331184179124e-05,4.8718285754796e-10,3.7503576371428995e-07,1.0753029498568522e-09
1995,3.612910638496812e-05,4.83917188067094e-10,3.429471259356173e-07,9.706433038278055e-10
1996,3.675480339942234e-05,4.485572984475843e-10,2.984896728516365e-07,9.871021539835973e-10
1997,3.7617163408348074e-05,4.534686396226054e-10,2.700540327233674e-07,1.060138857652707e-09
1998,3.845000381781054e-05,4.768172126975604e-10,2.36773159047386e-07,1.0731981811166032e-09
1999,3.906379892474173e-05,4.855741285249491e-10,2.3396315741917662e-07,1.001850546966665e-09
2000,4.048456737239446e-05,4.874131812445829e-10,2.1773773336722764e-07,9.486086598770832e-10
2001,4.2048507436577764e-05,5.172933510116146e-10,2.138586410183052e-07,9.56888179803883e-10
2002,4.2917952669085935e-05,5.487617582566884e-10,2.1813826427725352e-07,9.587337590488687e-10
2003,4.41598536521529e-05,5.72847166527676e-10,2.072796913158267e-07,8.533466790337587e-10
2004,4.499791404149229e-05,5.05438230951378e-10,2.0065074782646013e-07,7.262945483128241e-10
2005,4.626315837543059e-05,4.90759306208994e-10,2.1330227590559453e-07,6.464415709077948e-10
2006,4.740400930001799e-05,5.288884885601419e-10,1.898939733077246e-07,5.753860493221527e-10
2007,4.765153581891874e-05,4.99131767663284e-10,1.713758526835006e-07,5.040898898697347e-10
2008,4.826241586540293e-05,4.188814870361871e-10,1.5406595719826199e-07,4.1457954232303e-10
2009,4.786976205650717e-05,3.5323896957286024e-10,1.6210688106152053e-07,3.813956343206344e-10
2010,4.7832358956968945e-05,3.1181080510248437e-10,1.6852863434938366e-07,3.367747420221104e-10
2011,4.815681001803439e-05,2.5508635258638824e-10,1.5647178181715e-07,2.788378446789379e-10
2012,4.7862858731865087e-05,2.3247097079689575e-10,1.2967316820322594e-07,2.4094541540525023e-10
2013,4.74178341391962e-05,1.6144121728940101e-10,1.2318525323605301e-07,2.4670533869754404e-10
2014,4.8101689441994366e-05,1.808529276237885e-10,1.2461098108929036e-07,2.1415955021269236e-10
2015,4.8806905397213995e-05,2.0856465141248582e-10,1.3363131756705116e-07,1.826922561644549e-10
2016,5.1383387472014874e-05,3.0455174493404513e-10,9.651080848779462e-08,1.30869234100344e-10
2017,5.1972510846098885e-05,3.3142930760954314e-10,7.692241569638251e-08,1.1447107613656489e-10
2018,5.252416740404442e-05,3.7821710208163493e-10,7.923019538225162e-08,9.836915726424422e-11
2019,5.398184021032648e-05,4.167028735957423e-10,8.047906963071227e-08,7.62376932417208e-11
