ngram,district,distrct,distrit,distrct
1918,0.00019391179791585143,9.379765345382144e-09,3.769704358193491e-09,9.379765345382144e-09
1919,0.0001919915874688221,9.762940995321806e-09,4.0906024282147004e-09,9.762940995321806e-09
1920,0.00019207561022735069,1.084321648343283e-08,4.127582593176677e-09,1.084321648343283e-08
1921,0.0001925274035394458,1.1106467999257217e-08,4.200703721376645e-09,1.1106467999257217e-08
1922,0.00019463399075902998,1.0894999949836607e-08,3.7017957270941385e-09,1.0894999949836607e-08
1923,0.0001949092942855454,1.0297445436029712e-08,3.5780905540048836e-09,1.0297445436029712e-08
1924,0.0001973653374339587,1.010805686770969e-08,3.448666939322363e-09,1.010805686770969e-08
1925,0.00019402041964765106,9.046692601393552e-09,3.1437481189706365e-09,9.046692601393552e-09
1926,0.00019484870426822454,8.456833075090993e-09,2.740176498404269e-09,8.456833075090993e-09
1927,0.00019305916378341083,7.189118887497768e-09,2.6868240331014347e-09,7.189118887497768e-09
1928,0.00019342690939083695,6.388790385614129e-09,2.8231818153098433e-09,6.388790385614129e-09
1929,0.00018942249256984463,6.165102714053969e-09,2.7115013409176723e-09,6.165102714053969e-09
1930,0.00018620662116778215,5.6672222470410816e-09,2.4243939554326387e-09,5.6672222470410816e-09
1931,0.00017926598125736097,5.094725086252083e-09,2.6315742600908313e-09,5.094725086252083e-09
1932,0.00017845967002878233,5.2570028330478635e-09,2.6667027950923382e-09,5.2570028330478635e-09
1933,0.00017472675036905066,5.705725733154818e-09,2.9017931232492143e-09,5.705725733154818e-09
1934,0.0001732307719066739,5.98915196801743e-09,3.055010688868265e-09,5.98915196801743e-09
1935,0.0001690173292964963,5.9054575198201425e-09,2.9087593286395273e-09,5.9054575198201425e-09
1936,0.000169958607459973,5.57706858472784e-09,3.2089713108973683e-09,5.57706858472784e-09
1937,0.00016633672307112386,5.502329005123232e-09,3.4208606423748377e-09,5.502329005123232e-09
1938,0.00016881831522498812,5.7562690487194294e-09,3.309493219154953e-09,5.7562690487194294e-09
1939,0.00016463595134804824,5.604646461218213e-09,3.258575948754989e-09,5.604646461218213e-09
1940,0.00016226429683488926,4.7405188029005424e-09,3.1926361237261905e-09,4.7405188029005424e-09
1941,0.0001571897217737777,3.894935865897001e-09,3.2499143059234417e-09,3.894935865897001e-09
1942,0.00015361671726818064,4.313477004152284e-09,3.5668741928317006e-09,4.313477004152284e-09
1943,0.00014590077833937748,4.199717938492751e-09,3.686522293782397e-09,4.199717938492751e-09
1944,0.000144432982779108,4.011141767940834e-09,3.660129976879034e-09,4.011141767940834e-09
1945,0.00014032076537010392,3.863238237248165e-09,3.847458669119825e-09,3.863238237248165e-09
1946,0.000144902548137387,3.530120069277538e-09,3.6808277219841604e-09,3.530120069277538e-09
1947,0.00014148175458623364,3.3915757821237744e-09,3.7371359499057834e-09,3.3915757821237744e-09
1948,0.00014198426963827972,3.499704367574249e-09,3.818264514089873e-09,3.499704367574249e-09
1949,0.0001392643087975947,2.928536619555595e-09,3.6389260017953363e-09,2.928536619555595e-09
1950,0.00014250176276878586,2.7735096441716678e-09,3.5920587298272314e-09,2.7735096441716678e-09
1951,0.00014361374737096151,2.852613510486078e-09,3.692149617785999e-09,2.852613510486078e-09
1952,0.00014382623443712613,2.6505182810459313e-09,3.4836268948877448e-09,2.6505182810459313e-09
1953,0.00013586329649634927,2.6447358271651312e-09,3.5971166363018322e-09,2.6447358271651312e-09
1954,0.00013807684860824208,2.9770194563484763e-09,3.5878267975622944e-09,2.9770194563484763e-09
1955,0.00013347994847988178,3.181729768542141e-09,3.375460133625552e-09,3.181729768542141e-09
1956,0.00013529843480292975,3.4434439744046585e-09,3.4210016724196227e-09,3.4434439744046585e-09
1957,0.0001303437176310191,3.461868791632128e-09,3.4064463948015243e-09,3.461868791632128e-09
1958,0.0001271407600142993,3.608093474787617e-09,3.2821039219754766e-09,3.608093474787617e-09
1959,0.00012300681659585929,3.74054377947987e-09,3.477290011488776e-09,3.74054377947987e-09
1960,0.00012441351386119744,3.9784831302418814e-09,3.714459152957618e-09,3.9784831302418814e-09
1961,0.00011943412703528468,4.151967975778754e-09,3.728891671629851e-09,4.151967975778754e-09
1962,0.00012130454290724759,4.214350741398627e-09,3.818646161184753e-09,4.214350741398627e-09
1963,0.00011580907448660582,4.191040879421491e-09,3.765214901767828e-09,4.191040879421491e-09
1964,0.00011560206517710217,4.346835240960039e-09,3.699123039625972e-09,4.346835240960039e-09
1965,0.00011202169636297705,4.206597261001223e-09,3.616642667887098e-09,4.206597261001223e-09
1966,0.00011175892307489579,4.313965089914567e-09,3.451425272566715e-09,4.313965089914567e-09
1967,0.00010836277838929423,4.207631037240438e-09,3.2405694318425405e-09,4.207631037240438e-09
1968,0.00010922749580848696,3.922904636054016e-09,3.1761563220758913e-09,3.922904636054016e-09
1969,0.00010766633412068976,4.136269961461738e-09,3.1418434520702476e-09,4.136269961461738e-09
1970,0.0001087392821708428,4.121655175889519e-09,3.068721403971202e-09,4.121655175889519e-09
1971,0.00010654941641925169,4.1371396150172555e-09,3.120094309900472e-09,4.1371396150172555e-09
1972,0.00010634590788478298,4.0346704390157944e-09,3.184154590789896e-09,4.0346704390157944e-09
1973,0.00010467950362778668,4.016853706799241e-09,3.389398507889853e-09,4.016853706799241e-09
1974,0.00010490010338669111,4.137275982125337e-09,3.490477177133958e-09,4.137275982125337e-09
1975,0.00010283648589393124,4.1868872813211055e-09,3.5223754072230153e-09,4.1868872813211055e-09
1976,0.00010136223032272287,4.099852647852588e-09,3.6573692328646855e-09,4.099852647852588e-09
1977,9.846484109792592e-05,3.9565729105715624e-09,3.71876053760291e-09,3.9565729105715624e-09
1978,9.85861718488325e-05,3.967025089376566e-09,3.8173899596927185e-09,3.967025089376566e-09
1979,9.752549418148451e-05,4.217250675659605e-09,3.981796606719204e-09,4.217250675659605e-09
1980,9.741137702284115e-05,4.6454074238105085e-09,3.895226363681559e-09,4.6454074238105085e-09
1981,9.558104440137478e-05,4.5195456266355905e-09,3.910978303116914e-09,4.5195456266355905e-09
1982,9.555753474290083e-05,4.6156917018639174e-09,3.9330094419349444e-09,4.6156917018639174e-09
1983,9.389192876239707e-05,4.474245830974967e-09,3.773793531637791e-09,4.474245830974967e-09
1984,9.545704545286884e-05,4.549278826664655e-09,3.73392028407693e-09,4.549278826664655e-09
1985,9.408036567037925e-05,4.5749813778631474e-09,3.595671157644428e-09,4.5749813778631474e-09
1986,9.400998845064481e-05,4.4912668187687845e-09,3.431492201499964e-09,4.4912668187687845e-09
1987,9.228413442282804e-05,3.820959548761493e-09,3.251874357092431e-09,3.820959548761493e-09
1988,9.211312447275435e-05,3.612649893521994e-09,3.117069142482316e-09,3.612649893521994e-09
1989,8.970043459807389e-05,3.4564846223312476e-09,2.882022525391952e-09,3.4564846223312476e-09
1990,8.924106493525739e-05,3.323697000163455e-09,2.783315165645815e-09,3.323697000163455e-09
1991,8.624828270902591e-05,2.953216702929394e-09,2.6978014108384028e-09,2.953216702929394e-09
1992,8.507610826719818e-05,2.8661348056806854e-09,2.5858816358034377e-09,2.8661348056806854e-09
1993,8.278419824949066e-05,2.6345839636882876e-09,2.3930783386662468e-09,2.6345839636882876e-09
1994,8.181537746817671e-05,2.4535206247630217e-09,2.3180927970806967e-09,2.4535206247630217e-09
1995,8.105800433051107e-05,2.300196905962488e-09,2.2009147678961736e-09,2.300196905962488e-09
1996,8.036943056920012e-05,2.0680814997017396e-09,2.3045547850994043e-09,2.0680814997017396e-09
1997,7.870696156585057e-05,1.865124531010208e-09,2.2911082396350123e-09,1.865124531010208e-09
1998,7.858743837069986e-05,1.8166859921160088e-09,2.214493017531944e-09,1.8166859921160088e-09
1999,7.742733890024413e-05,1.5401700708445836e-09,2.150845422401103e-09,1.5401700708445836e-09
2000,7.617554157539936e-05,1.3869544243253325e-09,1.9984852820239698e-09,1.3869544243253325e-09
2001,7.368374748953752e-05,1.3716566771293515e-09,1.89996458248893e-09,1.3716566771293515e-09
2002,7.09102044181366e-05,1.3709978549262099e-09,1.8300658924782657e-09,1.3709978549262099e-09
2003,6.86318484700418e-05,1.3659243577482778e-09,1.5751774646537748e-09,1.3659243577482778e-09
2004,6.626020123284044e-05,1.398139080700998e-09,1.4225007203906769e-09,1.398139080700998e-09
2005,6.367865769009638e-05,1.3953560212038546e-09,1.2503165724986331e-09,1.3953560212038546e-09
2006,6.061989500137445e-05,1.3490931546503555e-09,9.966972723342492e-10,1.3490931546503555e-09
2007,5.674849100094954e-05,1.3122714819553088e-09,9.794221941409172e-10,1.3122714819553088e-09
2008,5.244667928699138e-05,1.1956419981069238e-09,8.711713731354312e-10,1.1956419981069238e-09
2009,4.7591394832124934e-05,1.1026731829209625e-09,7.213409145794586e-10,1.1026731829209625e-09
2010,4.241836956810273e-05,9.42281712974185e-10,5.952540652847433e-10,9.42281712974185e-10
2011,3.801132827772692e-05,7.759424452175828e-10,4.2710144448898646e-10,7.759424452175828e-10
2012,3.342165473441128e-05,6.489865985884588e-10,3.3306943413619853e-10,6.489865985884588e-10
2013,2.9960168311455554e-05,5.427486396821937e-10,3.040300560911266e-10,5.427486396821937e-10
2014,2.735970416064707e-05,4.497927903151273e-10,2.0188258455828516e-10,4.497927903151273e-10
2015,2.605254615316101e-05,3.606819882444918e-10,1.4966974534735833e-10,3.606819882444918e-10
2016,2.578879866632633e-05,3.194079960839551e-10,1.455920002613187e-10,3.194079960839551e-10
2017,2.5555720336948678e-05,3.0099947997038373e-10,1.3642384849114433e-10,3.0099947997038373e-10
2018,2.5485285368631595e-05,2.832071077651932e-10,1.3771119453109825e-10,2.832071077651932e-10
2019,2.529859148125979e-05,2.9794038070019013e-10,1.6279424249615593e-10,2.9794038070019013e-10
