ngram,training,trining,trainng,traiing
1919,0.00010910493230247604,4.84056710389361e-10,7.844960236980114e-09,5.585605529688311e-10
1920,0.0001092776853641096,4.5357624303291443e-10,7.870372924807206e-09,5.299647149697201e-10
1921,0.00010673182467663927,3.782510525034739e-10,7.54328066676635e-09,5.254792315564519e-10
1922,0.00010275704283100952,4.2704006898113585e-10,7.0985123810731105e-09,4.945746352141051e-10
1923,9.863442392088473e-05,3.216770332246734e-10,6.514503159138485e-09,5.381312419481889e-10
1924,9.758988848521508e-05,3.2862288981297793e-10,5.9693953906909365e-09,4.403711006961686e-10
1925,9.788408871307703e-05,6.305597898984391e-10,5.906006858172727e-09,3.4833436333782583e-10
1926,9.935627791232296e-05,7.538918180203882e-10,5.6299648118088695e-09,3.2864008736588346e-10
1927,0.000100960313700073,9.116706477043022e-10,5.337183393651555e-09,4.195936019270517e-10
1928,0.0001006217031057791,8.782569175881858e-10,5.446531479792936e-09,3.071471688098626e-10
1929,0.00010174398422740134,9.83938111542848e-10,5.440205428998622e-09,2.6111357917127774e-10
1930,0.00010206283332081512,1.0656202884381675e-09,5.171815674133638e-09,2.419080332874809e-10
1931,0.00010077735558817429,1.1479422749673317e-09,5.215291183040855e-09,2.6814104309951555e-10
1932,9.988974592748232e-05,8.974376420572178e-10,5.1909752686794624e-09,3.3970885231810703e-10
1933,9.928873000067792e-05,8.294013432401976e-10,5.406072922653493e-09,3.1678588918726547e-10
1934,9.903480323763298e-05,7.143569248040699e-10,5.84704475313304e-09,2.7076812419186373e-10
1935,0.00010057743306138686,8.248814330004604e-10,5.888464128998651e-09,3.152127903931807e-10
1936,0.00010167269335527505,7.691570872278167e-10,5.664762373466406e-09,3.065160605489733e-10
1937,0.00010568390903894656,8.22129420097184e-10,6.292005202571513e-09,2.520612746303996e-10
1938,0.00011309692698497591,9.519913825504845e-10,7.293831760790681e-09,2.6933276640685374e-10
1939,0.00012318827274222194,1.230828780166401e-09,8.406801286854813e-09,3.2412393800664216e-10
1940,0.00013212490427706922,1.2902936179821317e-09,9.533071538519217e-09,3.2412393800664216e-10
1941,0.00014068268605374863,1.3158470979490744e-09,1.0483181370598719e-08,3.0676675882063924e-10
1942,0.0001489670799596102,1.5063177054892257e-09,1.230047137162111e-08,2.8723013848327584e-10
1943,0.00015529100658438568,1.4455689740471606e-09,1.3197598062017083e-08,3.740752291259142e-10
1944,0.0001594038206219141,1.7093122235094832e-09,1.4253708182008853e-08,5.258458093563131e-10
1945,0.00016016612062230706,1.65474883795369e-09,1.4330306592163261e-08,5.19880148851039e-10
1946,0.00015543636566560184,1.51301191416867e-09,1.3902796120695321e-08,5.194489223679457e-10
1947,0.00015156267493564104,1.6324002387919328e-09,1.4376383765985728e-08,6.022338044919806e-10
1948,0.00014904830147445734,1.8023073906319504e-09,1.4999312268417142e-08,6.259552340745092e-10
1949,0.00014513971940946898,1.563533596244631e-09,1.4387602220722329e-08,6.860779960022561e-10
1950,0.00014239772904797325,1.6469200447843946e-09,1.4436760358600104e-08,5.573580406727428e-10
1951,0.0001394614519085735,1.4967587645488477e-09,1.399029133811577e-08,4.717838540470507e-10
1952,0.00013887087074441036,1.5726062357097297e-09,1.3850669056125753e-08,4.812968595097849e-10
1953,0.00014113010339705006,1.4350681991943353e-09,1.4071466404784263e-08,6.932163573328662e-10
1954,0.0001419882630995874,1.418968855114246e-09,1.3379505503507971e-08,6.539793429016783e-10
1955,0.0001410559780197218,1.1981343615653982e-09,1.2037559520600943e-08,6.316678469968956e-10
1956,0.00014245027393501784,1.1804435841509887e-09,1.1695273067451645e-08,6.409130785613369e-10
1957,0.00014441784255073538,1.2151434461823589e-09,1.1719287254915604e-08,7.683503377193495e-10
1958,0.0001465905474365822,1.074023235427189e-09,1.1667041428203057e-08,7.497611757635778e-10
1959,0.0001470393409752952,1.1644121381390197e-09,1.1973440397891214e-08,8.043547831761342e-10
1960,0.000148210339830257,1.5149668741720745e-09,1.2402061473031673e-08,4.858537996524756e-10
1961,0.00015033543500716666,1.4290339784522083e-09,1.2370993245675826e-08,5.323504831400427e-10
1962,0.00015318047995346466,1.984779110905269e-09,1.2871162421593648e-08,5.135637351890868e-10
1963,0.00015566495130769908,2.145227773198144e-09,1.292679753715577e-08,4.886146923574078e-10
1964,0.00015888295560476502,2.2920672502836835e-09,1.3430000223024763e-08,4.4211722774864116e-10
1965,0.00016010906464154168,2.493478851966253e-09,1.3288311149852104e-08,4.5621556532537966e-10
1966,0.00016268817125819623,2.3581917847031217e-09,1.3145752296241296e-08,4.776731153479017e-10
1967,0.0001642306160647422,2.426492990663982e-09,1.2731716887109151e-08,4.70700387397319e-10
1968,0.0001656288347606148,2.5635799197739775e-09,1.2517625919932535e-08,5.135039576093752e-10
1969,0.00016581346322449723,2.2709678264882474e-09,1.226531917300885e-08,6.828399195286344e-10
1970,0.00016476680632747178,2.288725383817588e-09,1.1692206694898947e-08,6.92438503361156e-10
1971,0.00016196031564114883,2.296022308786608e-09,1.1028485426477021e-08,7.278604147969198e-10
1972,0.0001608987056118037,2.2657486839098138e-09,1.0981223422642676e-08,8.487591899150207e-10
1973,0.00015980344531791552,2.30072094709044e-09,1.0297258664796312e-08,7.421643795556067e-10
1974,0.00015863118252517388,2.1462197098896597e-09,9.664311636673314e-09,8.045557018229335e-10
1975,0.0001583030368367742,2.2196283858530055e-09,9.351543158889593e-09,8.987735813529138e-10
1976,0.0001576573247023459,2.3999342830498857e-09,8.795572143632008e-09,8.880009128813577e-10
1977,0.00015847726068126837,2.515576509003787e-09,8.342539548067407e-09,9.696035581572916e-10
1978,0.00015906946126571192,2.6634560588791244e-09,8.159114717187776e-09,9.83800709548304e-10
1979,0.00015909769198125496,2.620905143706815e-09,8.125348838206037e-09,1.0775382035056934e-09
1980,0.00015770875117076294,2.528766973597385e-09,8.119376599629341e-09,1.2569507022521164e-09
1981,0.000157108432696467,2.4373198062984815e-09,8.33230671761141e-09,1.3728150283220941e-09
1982,0.00015526089035639807,2.443665048090793e-09,8.460154291408832e-09,1.4422088364821457e-09
1983,0.00015428821539639363,2.3648134561682355e-09,8.60531994868146e-09,1.502921461885417e-09
1984,0.00015206542073948576,2.4667123581829334e-09,8.528276751462727e-09,1.4011979830387743e-09
1985,0.00015156704258905456,2.322500541091748e-09,8.065371481791317e-09,1.4297887715056641e-09
1986,0.0001508897922966363,2.3493223081213645e-09,7.629321682348485e-09,1.65777145185889e-09
1987,0.00015132299449760467,2.403136642062772e-09,7.396207202248206e-09,1.615662516472684e-09
1988,0.00015149387348044132,2.434144314682791e-09,6.7707898335608465e-09,1.6307646740923838e-09
1989,0.00015199813060462475,2.3703215897999794e-09,6.07759233415907e-09,1.4340850411948785e-09
1990,0.0001521066837345383,2.205039611220221e-09,5.482725321367557e-09,1.3777013815488966e-09
1991,0.00015319305696591203,1.939030285542336e-09,5.32139227920376e-09,1.8575766559868002e-09
1992,0.00015285562507675162,1.7809216165279702e-09,5.209550759031702e-09,1.9720078823860986e-09
1993,0.0001527559631670426,1.743844100867063e-09,4.919997996312629e-09,1.5643037579568135e-09
1994,0.00015209528542722443,1.6008265586136312e-09,4.683089852416547e-09,1.4885295615155565e-09
1995,0.00015111918037291616,1.5774225814446652e-09,4.680847645996014e-09,1.6174723861870989e-09
1996,0.00014940466956301992,1.6057881135900232e-09,4.723924679999365e-09,1.826492148003313e-09
1997,0.00014730056448440467,1.4863404396159297e-09,4.639765460723311e-09,1.7166759006378589e-09
1998,0.00014378621043371304,1.451040438598434e-09,4.4137982475283315e-09,1.2531071141059463e-09
1999,0.0001409144190672253,2.0229692603607977e-09,4.040790305534106e-09,1.0717213902048224e-09
2000,0.00013815648396432932,2.0207961415330544e-09,3.6454288793968156e-09,1.0374101458828937e-09
2001,0.00013544934128211544,2.1275108024505177e-09,3.5599435462988336e-09,9.99938425711682e-10
2002,0.00013306092088376836,2.0783434021406524e-09,3.484185606694723e-09,6.852075097794699e-10
2003,0.00013051263314472244,1.967279117387477e-09,3.111327195881586e-09,4.021982588245773e-10
2004,0.00012790601613232866,2.0376435776776295e-09,2.944740292879341e-09,4.095721341444504e-10
2005,0.00012552067970058748,2.0845464560841673e-09,2.752439752308687e-09,3.6427246140137623e-10
2006,0.00012282078387215734,1.5406182996002826e-09,2.5472427659220134e-09,3.28689607277864e-10
2007,0.00011990638137961338,1.46762435537795e-09,2.3338784872960007e-09,2.824819406166412e-10
2008,0.00011648487374519132,1.4709269040886446e-09,1.9793653779512763e-09,2.8424473687481214e-10
2009,0.00011198409421402695,1.4072461450100248e-09,1.4776556644946481e-09,2.6203970144538554e-10
2010,0.00010946553603779259,1.30932736081795e-09,1.2665839884843218e-09,2.649062873822621e-10
2011,0.00010700558881840802,1.188199618061349e-09,1.0374580480413238e-09,2.2210902561603518e-10
2012,0.00010482955466224147,1.1503941291631951e-09,8.645289008489345e-10,2.2433660881330094e-10
2013,0.00010329041625871988,1.0097657709984276e-09,7.862727532551414e-10,1.7307533729606283e-10
2014,0.00010128003486897796,9.374215054996122e-10,6.829254027364482e-10,1.7775685437482203e-10
2015,9.901854355121031e-05,8.395432365177718e-10,5.995244538909666e-10,1.5715090290587978e-10
2016,9.905569770905589e-05,7.653635423844816e-10,5.249900990124599e-10,1.6769993677453624e-10
2017,9.797965564454596e-05,7.54413984986139e-10,5.217404193865368e-10,1.6221644108989816e-10
2018,9.722523245727643e-05,7.428128889763741e-10,4.3110782721456077e-10,1.5566359520824414e-10
2019,9.674001012172084e-05,6.29484089853527e-10,3.8936877333473063e-10,1.385109900040038e-10
