ngram,list,lis,lsit,liist
1849,4.965173294684584e-05,3.112522985507634e-06,3.970604281874504e-09,5.832856895894776e-09
1850,5.000380510214849e-05,3.1575113033406003e-06,3.5634691943263265e-09,6.50626907905405e-09
1851,5.019078473976281e-05,3.298036225325112e-06,4.105978152717833e-09,7.457721265932297e-09
1852,5.062598003340619e-05,3.481531133989587e-06,4.999909216810547e-09,9.314352210156227e-09
1853,5.118243903520384e-05,3.6424224357948072e-06,5.298554039967485e-09,1.0254705402295322e-08
1854,5.1977485522261956e-05,3.6638683533445667e-06,5.237916259456402e-09,1.0527341030654367e-08
1855,5.311352080233129e-05,3.6663398402327274e-06,5.008235921215893e-09,1.1061141716847293e-08
1856,5.4037911468185484e-05,3.729768293071954e-06,4.418310986916854e-09,1.126639771951789e-08
1857,5.5151598124731595e-05,3.7872797682731677e-06,4.471759756136911e-09,1.1188730069428793e-08
1858,5.648997570720634e-05,3.83852592936559e-06,4.132126831178442e-09,1.1546327449707405e-08
1859,5.760805132532758e-05,3.88370257756573e-06,3.658892109927235e-09,1.0702258634864847e-08
1860,5.889313719567976e-05,3.933574167344237e-06,3.1434593341016027e-09,1.0939556689087177e-08
1861,6.015815857348831e-05,4.003729957600756e-06,3.158790499010625e-09,1.0572188965543968e-08
1862,6.067561948189645e-05,3.9682977005993185e-06,3.342027924243699e-09,1.0281873257562374e-08
1863,6.154278785938263e-05,3.8472145271433485e-06,2.8391571157574245e-09,1.0893336772304402e-08
1864,6.245361665995526e-05,3.8081152524682693e-06,2.7827100465164077e-09,1.1195985979587216e-08
1865,6.321061872378258e-05,3.705090161279908e-06,2.689071298966894e-09,1.0767923188024855e-08
1866,6.446520897692867e-05,3.683769266769689e-06,2.6440324057170575e-09,1.1434949241463852e-08
1867,6.493448745459318e-05,3.6359615478431806e-06,2.727968470165162e-09,1.1203953955072978e-08
1868,6.542770591165339e-05,3.552529506123392e-06,2.2410500598115034e-09,1.1921286687969053e-08
1869,6.621519631672916e-05,3.4904260896187874e-06,2.4286780681797335e-09,1.2009140095057904e-08
1870,6.6673727165575e-05,3.54074696977997e-06,2.8767748500817855e-09,1.1899288411752553e-08
1871,6.758075531771672e-05,3.6419997481321583e-06,2.9869266108103633e-09,1.2292800301492792e-08
1872,6.812081119278446e-05,3.6555929584989954e-06,3.2097130033191336e-09,1.276132939003511e-08
1873,6.866771374396714e-05,3.56834604125262e-06,3.1183955735108223e-09,1.2414145013549062e-08
1874,7.029374683042988e-05,3.5470044232559824e-06,3.0871499007949818e-09,1.2643356964555811e-08
1875,7.12858943318549e-05,3.529180373464312e-06,3.4742101893771503e-09,1.2191316781492593e-08
1876,7.212083437480032e-05,3.5353836470416615e-06,3.1091599136548862e-09,1.2299504272204688e-08
1877,7.298812644356596e-05,3.5544729338913124e-06,3.0421245839867036e-09,1.2418775722064116e-08
1878,7.304641414001318e-05,3.433056690482772e-06,3.0994922184390816e-09,1.228539276658986e-08
1879,7.44013606371092e-05,3.444529803735869e-06,3.1955686351027778e-09,1.2321873807000624e-08
1880,7.428686304982486e-05,3.4631623943174157e-06,3.239130043551443e-09,1.4109843452355823e-08
1881,7.420899575143787e-05,3.471510873558665e-06,3.3865131334108257e-09,1.4365099839811331e-08
1882,7.562497713869172e-05,3.4271170079591684e-06,3.253932678859428e-09,1.5263741762591313e-08
1883,7.659220968240074e-05,3.361322829472816e-06,3.4353255795593896e-09,1.6268150001711286e-08
1884,7.709112001716026e-05,3.3674041657962206e-06,3.368714101321351e-09,1.625023214403752e-08
1885,7.868758776956903e-05,3.3571784245266045e-06,3.1146665246950533e-09,1.635150047109489e-08
1886,8.018244989216328e-05,3.3175100985057985e-06,2.7896926356264983e-09,1.627967792318584e-08
1887,8.172387086753068e-05,3.2798925855916295e-06,2.8371959385050818e-09,1.4495119644258076e-08
1888,8.280189026014082e-05,3.232840656762294e-06,2.710186202443359e-09,1.3842941015695942e-08
1889,8.281506286169003e-05,3.219392835619926e-06,2.7138346807881977e-09,1.2714528477683222e-08
1890,8.320005560692932e-05,3.238917250720468e-06,2.6182575472790047e-09,1.1517512404119706e-08
1891,8.453319709847815e-05,3.1720433720952964e-06,2.391039398221194e-09,1.0651114022510098e-08
1892,8.526418137729966e-05,3.154471609637507e-06,2.50529508249997e-09,1.0151287429697016e-08
1893,8.491793622462345e-05,3.1307918106904253e-06,2.7322388161467514e-09,9.502057299723025e-09
1894,8.596863127812477e-05,3.1537868250909795e-06,2.754022565554237e-09,9.511986500042115e-09
1895,8.61862936289981e-05,3.1524775100219164e-06,2.63003726733554e-09,9.26642343809395e-09
1896,8.640949506246085e-05,3.1036910448684855e-06,2.605701939931545e-09,9.152674681648217e-09
1897,8.659814920974895e-05,3.0734863035572095e-06,2.548790353377025e-09,9.038068959910106e-09
1898,8.653764962218702e-05,2.9972661000751292e-06,2.751260933361469e-09,8.90645030742527e-09
1899,8.656398027337023e-05,2.9714333972411363e-06,2.765692310090019e-09,8.984280874813066e-09
1900,8.67084672790952e-05,2.920044185624907e-06,2.560544696907284e-09,8.977733731033562e-09
1901,8.651911671872117e-05,2.8614382309959704e-06,2.302257686080468e-09,8.461782259010825e-09
1902,8.668486926970738e-05,2.8123151553570225e-06,2.4958787417769403e-09,8.119890854934347e-09
1903,8.729763067094609e-05,2.811560274754551e-06,2.5898858613260245e-09,8.046542416500252e-09
1904,8.829916000000335e-05,2.819191292603916e-06,2.5463176170755932e-09,7.803408459088651e-09
1905,8.920851126146902e-05,2.790876578728785e-06,2.5098199867607765e-09,7.976943677030185e-09
1906,9.009297770847167e-05,2.7146192483737e-06,2.4011998579963135e-09,7.3056976341539274e-09
1907,9.064164104139698e-05,2.6814935673818193e-06,2.3835826169969566e-09,7.006698332645556e-09
1908,9.161756211791985e-05,2.5883638435126547e-06,2.301462465048587e-09,6.705968732692977e-09
1909,9.220704461248326e-05,2.4967293938971125e-06,2.0053780223707106e-09,6.661571040820848e-09
1910,9.400226346250358e-05,2.3974228367608575e-06,1.6120122697011701e-09,6.4918988280331695e-09
1911,9.512114671191998e-05,2.3077786538903766e-06,1.6099552009001578e-09,6.375598715635533e-09
1912,9.585667846425037e-05,2.2390798091821907e-06,1.5306471487111902e-09,5.588272955492357e-09
1913,9.670718178053253e-05,2.163353964793454e-06,1.5777954022664987e-09,5.4379809227051675e-09
1914,9.812504140427336e-05,2.085495322847107e-06,1.489389104111386e-09,5.39207668990928e-09
1915,9.930653219011479e-05,2.0505767679424025e-06,1.7165209095385388e-09,5.297362104528247e-09
1916,0.00010025041202814984,2.014516829668927e-06,1.9713300832994005e-09,5.295812296627186e-09
1917,9.937131523786644e-05,1.997696991955828e-06,2.1259123826413072e-09,5.141844474008752e-09
1918,9.906297782436013e-05,1.95708441554286e-06,2.1331539233417273e-09,5.1380270197195645e-09
1919,9.92175139669728e-05,1.943659136876314e-06,2.0149240054223583e-09,5.3874796052915434e-09
1920,9.86782948270307e-05,1.978533987312403e-06,1.8430892685066575e-09,5.365123710378481e-09
1921,9.808080358197913e-05,2.0409651954521124e-06,1.820623176028237e-09,5.023376254647311e-09
1922,9.757181812476899e-05,2.098950419947089e-06,1.5907277717275292e-09,4.901703550988909e-09
1923,9.737132807328765e-05,2.131296891353226e-06,1.3316481568231048e-09,4.447703062991439e-09
1924,9.780415816099517e-05,2.1380472909575995e-06,1.1081964076556768e-09,3.990047657355587e-09
1925,9.781400980760477e-05,2.171366044681885e-06,1.0563986669558695e-09,3.541326470164157e-09
1926,9.926822531269863e-05,2.1753185137640685e-06,9.492100676895226e-10,3.363755845293375e-09
1927,0.00010015155878915851,2.1680923185028533e-06,9.455038577474033e-10,3.009708450716987e-09
1928,0.00010099201296855296,2.1639005223862895e-06,8.171510611022979e-10,2.9598892226090356e-09
1929,0.00010139864960884941,2.1253937835094154e-06,7.722519687217552e-10,2.70897352169389e-09
1930,0.00010240239186844389,2.129194756759846e-06,7.338408769541616e-10,2.746408782933989e-09
1931,0.00010338090006760987,2.1232499096056145e-06,8.387729162023e-10,2.6948819683728485e-09
1932,0.00010379715448444975,2.077695869827169e-06,7.499425762930961e-10,2.6827240111921516e-09
1933,0.00010324775420096037,2.0611571309408257e-06,6.814178824373787e-10,2.5027590476258054e-09
1934,0.00010333053484958197,2.0242728169250768e-06,5.669144756811509e-10,2.386903135460321e-09
1935,0.00010343135571539668,1.9714235090110118e-06,6.095976818570087e-10,2.197381403818659e-09
1936,0.00010449634282849729,1.912949642246531e-06,6.593648801559279e-10,2.140852653883688e-09
1937,0.00010491429670115135,1.8463936807425592e-06,7.748794701128198e-10,1.984093318212794e-09
1938,0.00010520191114794995,1.80544083962429e-06,8.657176880128808e-10,1.930324202069146e-09
1939,0.00010685062755198617,1.7898047742294563e-06,8.968656135215675e-10,1.8271173304488082e-09
1940,0.00010596481297397986,1.749328622021754e-06,1.2348041398903474e-09,1.8380895059978896e-09
1941,0.00010542032604072509,1.7527068751275822e-06,1.1949790879040023e-09,1.906553645117778e-09
1942,0.00010512037364865787,1.7275457691669414e-06,1.3578559348343638e-09,2.138046565188948e-09
1943,0.00010331070162854823,1.737527587205737e-06,1.382404615383034e-09,2.1018465222257176e-09
1944,0.00010221931838064588,1.7419828606892094e-06,1.2718083847967116e-09,2.218906154054829e-09
1945,0.00010134060513727101,1.749318568857104e-06,1.2074240694572224e-09,2.18311218309302e-09
1946,9.885788936766662e-05,1.728705456116586e-06,1.1573485384338715e-09,2.198797858074134e-09
1947,9.799766641143444e-05,1.7372010948487774e-06,9.286986616238327e-10,2.293966810158159e-09
1948,9.787874816018822e-05,1.735199313251152e-06,1.0037200911686535e-09,2.4903596803785686e-09
1949,9.645453038891511e-05,1.7844500754498377e-06,9.33805524968737e-10,2.1792665608596653e-09
1950,9.606265666661784e-05,1.7862729789287966e-06,9.020720836971918e-10,2.2309195760580482e-09
1951,9.556609334790014e-05,1.8060838523784436e-06,8.544405460941817e-10,2.20386864313582e-09
1952,9.471217864691945e-05,1.8032007379328467e-06,7.857904010017641e-10,2.1668429907504917e-09
1953,9.440757691793676e-05,1.8212364238934242e-06,7.335694869008741e-10,2.103456789700634e-09
1954,9.379383638068768e-05,1.8480156346153568e-06,7.317572857181074e-10,2.021358366402889e-09
1955,9.223657772443923e-05,1.836856573130977e-06,6.871342939085423e-10,1.7796778812544695e-09
1956,9.206516447842919e-05,1.7959034721570788e-06,6.042723940272562e-10,1.7676941656473234e-09
1957,9.071897511603311e-05,1.793813242199706e-06,6.515009960088897e-10,1.7731602694074207e-09
1958,8.973995863925666e-05,1.7630519063719215e-06,7.043226835090621e-10,1.8038798232922204e-09
1959,8.808819672724764e-05,1.751770452886246e-06,7.997020268213362e-10,1.7963754610812138e-09
1960,8.721781133707347e-05,1.7367358720678437e-06,8.585129234501515e-10,1.7571048901591065e-09
1961,8.655576571722381e-05,1.6796988120404421e-06,8.516805713057859e-10,1.6901111779940185e-09
1962,8.646028228603038e-05,1.653506680148504e-06,1.0181421896047839e-09,1.8034461067374862e-09
1963,8.613091423675152e-05,1.6376286729220219e-06,1.1148149784264864e-09,1.9353815851528923e-09
1964,8.64351199457555e-05,1.6296595666582497e-06,1.1290127483703267e-09,1.93905512281743e-09
1965,8.588014004219855e-05,1.6352082963879054e-06,1.2744471113355716e-09,1.92887580511122e-09
1966,8.605566316483808e-05,1.6369583590858383e-06,1.2658141915597047e-09,2.0735164379155027e-09
1967,8.592984314808356e-05,1.638079522438472e-06,1.3987419238732051e-09,2.65778031329132e-09
1968,8.627271433527182e-05,1.624252766825001e-06,1.4874876568577682e-09,2.633230792145217e-09
1969,8.631134447309055e-05,1.6039945843918498e-06,1.4515636311987885e-09,2.6760517769984305e-09
1970,8.619690613288964e-05,1.5525958555632054e-06,1.4178384815417238e-09,2.649656510073888e-09
1971,8.641013222846336e-05,1.5007795712205864e-06,1.5244010974159649e-09,2.5676988947763236e-09
1972,8.704380057419517e-05,1.4369522237497482e-06,1.486030219512356e-09,2.571848147146584e-09
1973,8.772971341386437e-05,1.3880263298103403e-06,1.6089331930250035e-09,2.510635588315324e-09
1974,8.846953174465202e-05,1.327621459625204e-06,1.4923393949166958e-09,2.0649571417864975e-09
1975,8.882607965330993e-05,1.307167086192099e-06,1.5636149200811848e-09,2.067621439140664e-09
1976,8.934178289824299e-05,1.2964911612860824e-06,1.776921879478469e-09,1.9817846728744014e-09
1977,9.006860948699926e-05,1.3016590563503477e-06,1.8175016888325298e-09,2.0302432433640304e-09
1978,9.031118991385614e-05,1.2984688899970415e-06,1.7269111537590982e-09,2.027579770746968e-09
1979,9.029883637724976e-05,1.311042491839284e-06,1.866576131754576e-09,1.9485438500816646e-09
1980,9.058388656870062e-05,1.3123176034111696e-06,1.8057852832090556e-09,1.9743753774749605e-09
1981,9.08223498429704e-05,1.325828715640195e-06,1.958245502261694e-09,1.9521140735635966e-09
1982,9.145671564121065e-05,1.3278601207795354e-06,1.9486382983404026e-09,1.929777908899715e-09
1983,9.25929967447051e-05,1.3213187587877786e-06,1.865124467568892e-09,1.8490043940389e-09
1984,9.333094203611836e-05,1.3203958652801312e-06,1.838850992110151e-09,1.9609571268373672e-09
1985,9.450856720962162e-05,1.3090611089085411e-06,2.105993506568942e-09,1.9368849222902084e-09
1986,9.560931045728336e-05,1.2936467653292181e-06,1.9889549372566405e-09,1.8495123686536529e-09
1987,9.693862375570461e-05,1.2653570138354553e-06,2.004734489524651e-09,1.7936111009118706e-09
1988,9.806184555470412e-05,1.2402456539868062e-06,2.021180952763554e-09,1.6457464121647343e-09
1989,9.960286011586763e-05,1.213137985749719e-06,1.9664720328295614e-09,1.5682268499667934e-09
1990,0.00010113995917241223,1.1922925458358286e-06,1.9943523340718426e-09,1.535540789759133e-09
1991,0.00010260329457066421,1.1507666905734887e-06,1.9798258270904104e-09,1.2324598326023712e-09
1992,0.00010401415576260271,1.113082086184087e-06,1.6377296106563831e-09,1.2225195776340213e-09
1993,0.00010505260122174929,1.0897537094933796e-06,1.4663179480147092e-09,1.3461082407470064e-09
1994,0.00010597310652623751,1.0813119583222682e-06,1.4080254343415026e-09,1.3461595647714019e-09
1995,0.0001068333544286101,1.0722179207992407e-06,1.4171013806851818e-09,1.402266778884252e-09
1996,0.00010740257753890805,1.0783111779996294e-06,1.3551359796209234e-09,1.4631898708523344e-09
1997,0.00010649855123899345,1.0911817623439544e-06,1.2217913585616763e-09,1.5220067111394136e-09
1998,0.00010628257691028662,1.089839039585578e-06,1.268963339169054e-09,1.7076081818398085e-09
1999,0.00010597709375101008,1.097063984291578e-06,1.289083110097725e-09,1.8114711952676998e-09
2000,0.00010609120571254087,1.1044332950405078e-06,1.4142915410226514e-09,1.7384431196175244e-09
2001,0.00010588941014637905,1.0982314831510718e-06,1.4277564368876077e-09,1.74265475066144e-09
2002,0.00010524305045172306,1.0951775948342402e-06,1.3476719740168619e-09,1.7801271409315485e-09
2003,0.00010413242749304377,1.0804695226137743e-06,1.4428697125978829e-09,1.7710393945031505e-09
2004,0.0001040622394482073,1.0508744838131991e-06,1.4167485121571337e-09,1.7189794825662424e-09
2005,0.00010338088447627212,1.0809569468100172e-06,1.3595377839387928e-09,1.6786332165555758e-09
2006,0.00010313705362412813,1.0787470046125236e-06,1.3729305946087932e-09,1.5561682577468007e-09
2007,0.00010374331655579485,1.0590099626434885e-06,1.2294646253455506e-09,1.4456041760472056e-09
2008,0.00010346100524267448,9.926784270776677e-07,1.110411302589804e-09,1.2866460595363704e-09
2009,0.00010205578187846445,9.017996822941703e-07,9.442334255752423e-10,1.1414588560069002e-09
2010,0.00010066868292467137,8.119638518370007e-07,7.774565158324975e-10,9.709141942807316e-10
2011,9.877047081577725e-05,7.185231051412952e-07,6.2787348336408e-10,8.136629653773423e-10
2012,9.697647640548115e-05,5.96074617728196e-07,5.767894416054884e-10,5.304531288425579e-10
2013,9.459795234891186e-05,4.93988153493774e-07,4.705514826992235e-10,3.762604082468979e-10
2014,8.992939547169954e-05,4.199857041190366e-07,4.374914597260471e-10,2.635500275357686e-10
2015,8.548606378358922e-05,4.327211960181947e-07,3.848598453815022e-10,2.1133718832484176e-10
2016,8.300714814270447e-05,4.4213242387870976e-07,3.3718550075072836e-10,8.898662213842532e-11
2017,8.164044144602182e-05,4.439582757716683e-07,2.9308263108096533e-10,5.605560286781053e-11
2018,8.014155027922243e-05,4.538022551514587e-07,2.997043099806085e-10,5.426801161223516e-11
2019,7.811359864717815e-05,4.7239425526868217e-07,1.5970111864882508e-10,6.783501451529395e-11
