ngram,flight,flght,fligt,fligth
1908,1.536748407358703e-05,1.9565628101807827e-08,1.9693790150242053e-10,7.29218382106949e-11
1909,1.5551588668521227e-05,1.9425815622753362e-08,1.7628233000317143e-10,7.29218382106949e-11
1910,1.5650578721501267e-05,1.9398521392385452e-08,2.176039983124513e-10,1.0046961774439517e-10
1911,1.558592105409064e-05,1.9877404611179372e-08,2.2970612217898534e-10,1.1444754965157194e-10
1912,1.5265865840774495e-05,1.9900477963931606e-08,2.1362650537426475e-10,9.92006873471293e-11
1913,1.4566961129146097e-05,2.1632007930959063e-08,1.9689445213133538e-10,1.1349860634668474e-10
1914,1.385464981597449e-05,2.2108423536337796e-08,1.967933980456011e-10,6.954808455329951e-11
1915,1.3666906722521941e-05,2.3039632677880817e-08,2.0343620339900526e-10,5.582363044043248e-11
1916,1.3948647392680869e-05,2.3464655488477807e-08,2.3481077994689873e-10,5.582363044043248e-11
1917,1.4176753601142472e-05,2.3545689081012304e-08,2.074548459605831e-10,4.2241585229696454e-11
1918,1.4291175960222193e-05,2.2928760350688597e-08,1.7949898214622958e-10,2.8263653322519692e-11
1919,1.4600636859540828e-05,2.2746697731739525e-08,1.7929062104008305e-10,2.8263653322519692e-11
1920,1.553962010802934e-05,2.0921832139768933e-08,1.6499270204052762e-10,3.716738920602123e-11
1921,1.6128916805817945e-05,2.050947703732423e-08,1.2114323433287666e-10,9.339060576461579e-11
1922,1.6882328444418298e-05,1.8649623940396916e-08,9.747836268328821e-11,9.339060576461579e-11
1923,1.712317667365174e-05,1.7629587313803896e-08,7.687622165836977e-11,9.339060576461579e-11
1924,1.785646041493497e-05,1.732736252892307e-08,8.733201760963943e-11,1.0384640171588546e-10
1925,1.8955182895297185e-05,1.7335650756170447e-08,1.1033719275545449e-10,1.0384640171588546e-10
1926,2.0130430909505647e-05,1.7386345442714302e-08,1.1905440918827789e-10,1.0384640171588546e-10
1927,2.0641290445512694e-05,1.7265780043780003e-08,1.1905440918827789e-10,8.064474683282846e-11
1928,2.121576211980677e-05,1.6835809064324233e-08,2.1029235495819065e-10,2.4421530274233915e-11
1929,2.134123107160641e-05,1.6503517663579714e-08,2.11426856181315e-10,2.4421530274233915e-11
1930,2.139588702578164e-05,1.5782704413222096e-08,1.8687341158634448e-10,2.4421530274233915e-11
1931,2.11685016568351e-05,1.6053420180485645e-08,1.6245188131211056e-10,5.2466019624069253e-11
1932,2.0839761938467355e-05,1.6404774427769553e-08,1.394467061662955e-10,7.61092657151709e-11
1933,2.0520332067722586e-05,1.68498657566423e-08,1.628580603707519e-10,7.61092657151709e-11
1934,2.054047945421189e-05,1.6123606323097713e-08,1.8532593515363516e-10,7.61092657151709e-11
1935,2.0600698397694422e-05,1.617776414418261e-08,1.1631032248438089e-10,1.8722093320100441e-10
1936,2.080926684097254e-05,1.7196785075311383e-08,1.5383682026661105e-10,2.2909579788787937e-10
1937,2.1483948980208618e-05,1.8947161553991724e-08,1.7627923723903142e-10,2.5153821486029974e-10
1938,2.1993458826078234e-05,1.995966414369832e-08,2.1978373882752019e-10,1.990721952362305e-10
1939,2.3286739503549014e-05,2.1750261782114777e-08,2.1978373882752019e-10,2.003229744783143e-10
1940,2.510782828072219e-05,2.2460639316688813e-08,2.2503594622667678e-10,2.003229744783143e-10
1941,2.703359184254493e-05,2.5622241344487e-08,2.853037786180021e-10,2.279015448580779e-10
1942,2.9015167975947926e-05,2.5871275915229878e-08,3.128975372452507e-10,1.6660596910015154e-10
1943,3.0632924920480165e-05,2.5596120778459408e-08,2.715385674248846e-10,2.3199772856776135e-10
1944,3.240050396665798e-05,2.419583352722806e-08,3.2498144056766366e-10,2.6646927719919944e-10
1945,3.409951854596979e-05,2.3120576564394923e-08,4.1286288078788505e-10,2.6646927719919944e-10
1946,3.4485258116287044e-05,2.0327271294766954e-08,4.294109849446924e-10,2.7467146017962866e-10
1947,3.4031244857552725e-05,1.9300676612488132e-08,3.9438143623853657e-10,3.2434238628198386e-10
1948,3.307707499646183e-05,1.6809412528573375e-08,3.6294572902662026e-10,3.13863815889651e-10
1949,3.2439290537565413e-05,1.667456268299767e-08,3.6414812435278266e-10,3.1506621121581343e-10
1950,3.2183010521943546e-05,1.6131774011845275e-08,3.934547271322586e-10,3.093194430750909e-10
1951,3.156190723530017e-05,1.5527487232499685e-08,3.5066763381941257e-10,3.02052771683492e-10
1952,3.1455435029264276e-05,1.4503129871660088e-08,2.5064959036884867e-10,3.334206700416382e-10
1953,3.22043093287253e-05,1.4739846169017516e-08,3.2823690789194973e-10,3.787706477829746e-10
1954,3.322471535024566e-05,1.406512899799444e-08,3.9877566724934507e-10,3.8716354527108214e-10
1955,3.4906206565210596e-05,1.3069254123365681e-08,4.779239385196579e-10,5.150060635886586e-10
1956,3.6950603056798824e-05,1.2129467969706248e-08,5.2118149082173e-10,4.774555820152848e-10
1957,3.826428084201845e-05,1.2031511025562785e-08,5.978588219728615e-10,4.0142317743661696e-10
1958,4.044416086149535e-05,1.1910232926887992e-08,6.599750884683786e-10,3.993831148732926e-10
1959,4.40362242183515e-05,1.1673922273303106e-08,7.076647601245156e-10,3.906030945117449e-10
1960,4.524095909021396e-05,1.1354656262848754e-08,6.770565060979347e-10,3.968597960178423e-10
1961,4.617196671980699e-05,1.0705071369037406e-08,6.574941860800923e-10,4.5135165942035624e-10
1962,4.6904075653791164e-05,1.0734900841263034e-08,6.290634759130245e-10,3.982249500394148e-10
1963,4.7073593512842695e-05,1.0541710108010908e-08,5.545951495663662e-10,5.135070820941731e-10
1964,4.716201874543913e-05,9.710113919274882e-09,4.901110608627032e-10,6.139259715677779e-10
1965,4.6311772166518494e-05,9.80868649794583e-09,4.654172503742211e-10,6.456544763119457e-10
1966,4.347864627821504e-05,9.952187455094678e-09,5.09462684340965e-10,6.934111697530301e-10
1967,4.2538925689379016e-05,9.662690520733414e-09,5.078482693900353e-10,6.087082821919815e-10
1968,4.2549806364279774e-05,9.754159321520968e-09,4.934541009931387e-10,5.492918421699602e-10
1969,4.1529073704233656e-05,9.441899769971736e-09,4.3632096943405484e-10,4.933835760580405e-10
1970,4.031658110242071e-05,9.377897633048145e-09,4.428217832102328e-10,4.1725049209390923e-10
1971,3.9736357783632616e-05,9.337301725460229e-09,4.872794231606089e-10,4.793130614633156e-10
1972,3.906293828289823e-05,9.153305288326204e-09,5.037132219268667e-10,5.130181081534704e-10
1973,3.854569721235228e-05,8.538607154662259e-09,4.301348007932201e-10,5.169604070217762e-10
1974,3.8427417166531086e-05,8.549271512947598e-09,4.1710706713945657e-10,7.125004832163131e-10
1975,3.7460034945979714e-05,8.055105915616423e-09,4.693913234289835e-10,7.323467348425388e-10
1976,3.703826899124708e-05,7.836409679892346e-09,4.80761910440616e-10,8.410949555884681e-10
1977,3.6733035813085735e-05,7.246480368142524e-09,4.945854400631841e-10,8.687420148336043e-10
1978,3.638250564108603e-05,6.86650704549509e-09,3.871746296584584e-10,7.297326750802366e-10
1979,3.661223516766248e-05,6.194836167848296e-09,3.9775258880198853e-10,7.467351062892139e-10
1980,3.638740391969415e-05,5.725656552054861e-09,4.657804182033637e-10,7.58653334598236e-10
1981,3.5924943014314135e-05,4.627924900445026e-09,4.703039901965411e-10,7.004496387669995e-10
1982,3.565880667468134e-05,4.0345985917257716e-09,4.2417244716652647e-10,7.386365685757568e-10
1983,3.5655718550385374e-05,3.708110168127681e-09,4.937600288951976e-10,6.383958401594875e-10
1984,3.5899315012751943e-05,3.4228806773078143e-09,5.785880623816147e-10,7.271953793099226e-10
1985,3.6217267084534145e-05,3.4565703632694067e-09,7.232695672535325e-10,7.722787806077999e-10
1986,3.595730803291579e-05,3.612216747939101e-09,6.395542666887926e-10,7.182296741475064e-10
1987,3.6167304642731324e-05,3.5984275242079936e-09,5.554391906732142e-10,8.660859331298201e-10
1988,3.656413173303008e-05,3.5961224474436092e-09,5.852075173657617e-10,8.465835175743206e-10
1989,3.666341165496435e-05,3.4973373403650906e-09,5.924356759136527e-10,8.684513267250996e-10
1990,3.6235913285054266e-05,3.281632077190011e-09,5.06537851346118e-10,9.771579180726876e-10
1991,3.57909406635112e-05,3.367063263125049e-09,4.669782497198785e-10,9.657567047659045e-10
1992,3.533636689618496e-05,2.954018537718436e-09,3.4774612951109825e-10,1.088033504562499e-09
1993,3.478223516140133e-05,2.688759960710131e-09,4.1122533156467966e-10,1.2310456067231102e-09
1994,3.414903091782305e-05,2.386584882100148e-09,4.233099030034485e-10,1.107537458569904e-09
1995,3.32445976839933e-05,2.4568107706964983e-09,3.976171693485599e-10,1.0918975961488847e-09
1996,3.246755087665016e-05,2.3818938408938705e-09,3.626072458169054e-10,1.034481833528389e-09
1997,3.254451075918041e-05,2.2404047506086044e-09,3.686826677284927e-10,9.503904964601263e-10
1998,3.2251620203689004e-05,2.1120268708533072e-09,3.3528226623629516e-10,8.505059315552391e-10
1999,3.217249728290231e-05,2.1343298398487522e-09,3.3694910353939834e-10,6.613023819022703e-10
2000,3.236113583885266e-05,2.0168023917577216e-09,2.8561493844606444e-10,4.578734593855113e-10
2001,3.2539113557764464e-05,2.127614037331479e-09,2.60375950958799e-10,3.9295681986128983e-10
2002,3.2586359988532164e-05,2.080567892573778e-09,2.189974283266822e-10,3.3907970280783976e-10
2003,3.273776123283564e-05,2.1242265882800584e-09,2.184360559495272e-10,3.098784621759419e-10
2004,3.2512045436305925e-05,2.2683806896342926e-09,1.8755549791820465e-10,2.5598781031429697e-10
2005,3.241273952880874e-05,2.4795874559962225e-09,1.6039837811129435e-10,2.08147123545047e-10
2006,3.243342611572838e-05,2.8225273864178136e-09,1.384287283015936e-10,1.8103090157880634e-10
2007,3.2507080114945506e-05,2.789724546608292e-09,1.5540386983211744e-10,1.7618793626431436e-10
2008,3.282968516162198e-05,2.822564689911441e-09,1.562852679612029e-10,1.51715684658184e-10
2009,3.325672462649111e-05,2.7889083106405874e-09,1.6507168102657717e-10,1.6977756601382106e-10
2010,3.345723806497907e-05,2.814055306237557e-09,1.34122858157028e-10,1.601993983897059e-10
2011,3.4048398187483796e-05,2.4934906282604784e-09,1.189832205975413e-10,1.7291414232995754e-10
2012,3.432603469783706e-05,2.043204924695452e-09,1.1549968372588054e-10,2.0035595999739238e-10
2013,3.440871088449577e-05,1.5151524816538397e-09,1.317572023706859e-10,2.1640902760276604e-10
2014,3.447317223097863e-05,1.3299264170088927e-09,8.881991372547811e-11,2.4724070608288835e-10
2015,3.42716599074525e-05,1.0206841582245068e-09,8.394760878501931e-11,2.2607638776912202e-10
2016,3.391372385002407e-05,7.617109026858415e-10,6.531402006539265e-11,1.6595600687325478e-10
2017,3.4088331328045264e-05,4.922371237466491e-10,7.619969007629142e-11,1.5062943022522054e-10
2018,3.372247374500148e-05,4.671967840375047e-10,9.14396280915497e-11,1.41759182170631e-10
2019,3.379716599738458e-05,5.372722267082963e-10,7.692053244356956e-11,1.1178571956982353e-10
