ngram,art,ar,at,artt
1834,0.00012505928836097674,7.602375522505359e-06,0.003928615877936993,4.677331109727488e-09
1835,0.00012303930582545166,7.520996535147008e-06,0.003946434407095824,4.2667054492692304e-09
1836,0.000127418216184846,7.546012316847087e-06,0.003958934984569039,6.1719562952485975e-09
1837,0.00012688259552565536,7.170678730160164e-06,0.003963931264089686,7.000063401945462e-09
1838,0.00012835711407076036,7.043251896123236e-06,0.003967076673039368,7.189383961175062e-09
1839,0.00012951065894282822,7.193214774555859e-06,0.00397785912667002,7.464405633277643e-09
1840,0.00013123888805109476,7.152552305862108e-06,0.0039847007553492275,7.278542879518568e-09
1841,0.00013157739054544697,7.365143509170073e-06,0.003979781309940985,8.752637471941073e-09
1842,0.00013209392532839308,7.461084741018047e-06,0.003972892982086965,2.7718967153335583e-08
1843,0.00013016011299831525,7.613837169628823e-06,0.003980870159076793,2.6244539525726348e-08
1844,0.00013132211461197585,7.601764731849211e-06,0.0039850084909370965,2.7535398500993276e-08
1845,0.00012957388701449548,7.802433174219914e-06,0.003992240277252027,2.7429941714832547e-08
1846,0.00012746933706304326,7.595610441057943e-06,0.003985723613628319,4.000879227916698e-08
1847,0.00012708258041779378,7.1161346438332525e-06,0.003979795545871768,4.032953406150698e-08
1848,0.00012767100997734815,7.085471874493773e-06,0.003984778853399413,3.942451666714776e-08
1849,0.00012787685929132358,7.070747025344255e-06,0.0039851841782884935,2.1926501947433508e-08
1850,0.00012881951572905694,6.7767316847623856e-06,0.003988397640309164,2.207090117017125e-08
1851,0.00012970978527196815,6.901922006363748e-06,0.003983429433511836,2.039174759208403e-08
1852,0.00012891644915466065,6.6554981198610875e-06,0.003980000370315143,2.0921660467568667e-08
1853,0.00012904493217190196,6.645657192296182e-06,0.003987399129463094,9.501416796199789e-09
1854,0.00012819596096440882,6.557351623216943e-06,0.00401253519313676,9.107424655699755e-09
1855,0.0001261907080853624,6.510926141345408e-06,0.004029616513954741,8.858070975138941e-09
1856,0.00012581099872477353,6.36261951772862e-06,0.004037923113043819,8.132381879022432e-09
1857,0.000124948939108955,6.385547229521242e-06,0.004040425842893975,7.664990261549827e-09
1858,0.00012169889357340123,6.216208865745492e-06,0.004058095094348703,7.94263420113493e-09
1859,0.0001223194714319626,6.171467638133825e-06,0.004076014738529921,7.287888800381179e-09
1860,0.00012118232656835712,6.052484033196899e-06,0.004089370569480317,6.818716036249839e-09
1861,0.00011933971109101549,6.16475751615196e-06,0.004094281300370183,7.3962907227403156e-09
1862,0.00011985168176969247,6.02992927919591e-06,0.004113942185150725,7.55275857728626e-09
1863,0.000118891429987603,6.024987669661641e-06,0.0041232687155050895,8.850200857882636e-09
1864,0.00011885675693130387,6.011344924315511e-06,0.004135615258876767,9.639387764183636e-09
1865,0.00011843487300211564,6.3098757761638676e-06,0.004134088887700013,8.986096628709511e-09
1866,0.00011823824336585988,6.315327677189739e-06,0.004130305589309761,9.173115917653668e-09
1867,0.00011823327596565443,6.47415760925339e-06,0.004124094798628773,8.947098236892056e-09
1868,0.0001194135464694617,6.598727330648606e-06,0.004109267411487443,7.981159923429817e-09
1869,0.00011823627885730405,6.717900045519595e-06,0.004091154584395034,8.03972881919484e-09
1870,0.0001190256662084721,6.81608337669916e-06,0.004086971149912902,7.522241813567071e-09
1871,0.00011903806444024667,7.113042686666761e-06,0.0040851266655538765,8.638142201533583e-09
1872,0.00012114269858492272,6.9155302558751174e-06,0.004087573050388268,9.504710225221352e-09
1873,0.0001213914989161172,6.942495019757189e-06,0.004090089617030961,9.80064207567466e-09
1874,0.00012101964551090662,6.8683657445944846e-06,0.004098331688770226,9.919495574146303e-09
1875,0.00012105366373102047,6.803968582452009e-06,0.004112813621759415,1.0410655956353106e-08
1876,0.000122240990874291,6.748726069158043e-06,0.0041270568035542965,1.0687218221505645e-08
1877,0.0001232291095740428,6.720697651222249e-06,0.004131773952394724,1.031135380255169e-08
1878,0.0001233375587617047,6.562843412081877e-06,0.004130267804222447,1.0380479713895901e-08
1879,0.00012225181853864342,6.5942422224907205e-06,0.004132437586252179,9.369546345132968e-09
1880,0.00012238705156570568,6.506086785001182e-06,0.004126436077058315,8.704828191596903e-09
1881,0.00012196363968541846,6.534167628810142e-06,0.004118005212928567,8.50749048986188e-09
1882,0.00012091101130603679,6.556262438347663e-06,0.004114454013428518,8.446080311332236e-09
1883,0.00011940257432537951,6.443694344073135e-06,0.004105175446186747,8.440116700774475e-09
1884,0.00011590411200553976,6.509696504508611e-06,0.004103168911699738,7.865844261648443e-09
1885,0.00011460465300063203,6.5692454102515645e-06,0.004102381079324654,6.406992555544175e-09
1886,0.00011309209159143003,6.633317493002064e-06,0.004104568889098508,7.272230024517918e-09
1887,0.00011147652964739661,6.887370156099288e-06,0.004110616964421102,8.115865757218899e-09
1888,0.00011197119290175448,6.964856116350607e-06,0.004121276882610151,7.956543043466776e-09
1889,0.00011266927426082216,6.972608714152427e-06,0.004117634413497788,7.639744202338404e-09
1890,0.00011327539998871674,7.202868476140013e-06,0.004119501116552523,7.355024843138023e-09
1891,0.00011401557276258245,7.013164577074349e-06,0.00412013621202537,8.502819337508072e-09
1892,0.00011266773279723046,6.953907749058479e-06,0.0041345807590654916,9.974798574420772e-09
1893,0.00011293665426949571,6.8460969617132965e-06,0.0041326153358178476,9.827971262207517e-09
1894,0.00011333101013276194,6.5921056895084414e-06,0.004129329696297646,9.639305544238499e-09
1895,0.00011259982524539478,6.3783010253765885e-06,0.004125432576984167,9.666560631314626e-09
1896,0.00011153071370374943,6.151075662533653e-06,0.004133493639528751,9.772933383191327e-09
1897,0.00011036787327611819,5.915139679148394e-06,0.004139861690678767,9.858714416261755e-09
1898,0.0001101903710930076,5.99505509463987e-06,0.004143729340285063,9.366255263440086e-09
1899,0.00011078240433042603,5.867410176766238e-06,0.004136054976178067,8.59797306367633e-09
1900,0.00010994542701934864,5.827298342150503e-06,0.004132831336132118,7.801824139111853e-09
1901,0.0001097657171028134,5.876185566324109e-06,0.004135331338537591,7.404794745623024e-09
1902,0.00010962420908202018,5.914412668062141e-06,0.004124305942761046,8.050578235798054e-09
1903,0.00010743814865626129,5.892486504827892e-06,0.004110705972250018,9.74122014797883e-09
1904,0.00010646912622697917,5.8319862676268845e-06,0.004095651675015688,1.0796338489882373e-08
1905,0.00010477008722123824,5.758795785888131e-06,0.0040896204965455195,2.1011552434454676e-08
1906,0.00010351429747450831,5.632316190583099e-06,0.004079731447356088,2.065936609087414e-08
1907,0.0001031773561927756,5.561334026944158e-06,0.004078364997570004,2.4010258606718286e-08
1908,0.00010133269617134439,5.530434269270959e-06,0.004067726366754089,2.6055957518573384e-08
1909,9.884698166778045e-05,5.409777583866214e-06,0.004063773101993969,2.7892938625484476e-08
1910,9.7978331073786e-05,5.397786740754132e-06,0.004061768031013864,2.715649838336276e-08
1911,9.635878190498001e-05,5.419918189935353e-06,0.004051985751305308,2.9720331846354904e-08
1912,9.401699311898224e-05,5.355217776273743e-06,0.004036324564367533,2.17880702686151e-08
1913,9.166407627552482e-05,5.3894321873875536e-06,0.004023720177688769,2.5167226525013575e-08
1914,8.875003550201654e-05,5.436638470460561e-06,0.004004926686840398,2.4543801403962917e-08
1915,8.570803765906021e-05,5.565988301116574e-06,0.003985343500971794,2.4075933627695382e-08
1916,8.394298908699836e-05,5.767296962793418e-06,0.003970118638660226,2.6996149823535883e-08
1917,8.299571657387008e-05,5.8921179645819525e-06,0.003963681869208813,2.8544121986686022e-08
1918,8.168858039425686e-05,5.930237680981268e-06,0.003957652752952916,3.256035212879331e-08
1919,8.188716622368832e-05,5.986950067641114e-06,0.00395806080528668,3.682451702299464e-08
1920,8.413845976714843e-05,5.987841892160109e-06,0.003946132459012526,3.232743193772235e-08
1921,8.595273123189275e-05,6.040003622079634e-06,0.003933145564847759,2.9732541032398022e-08
1922,8.816918541145111e-05,5.841636980871304e-06,0.0039255989249795675,3.8627141643995544e-08
1923,9.1625760043306e-05,5.675896837991397e-06,0.00391428468615881,3.3987693199526755e-08
1924,9.458924510649272e-05,5.55309627868285e-06,0.0038889151931341204,3.157088098884994e-08
1925,9.740185695201424e-05,5.519281070779211e-06,0.0038736956526658367,4.405573401327396e-08
1926,0.00010035112375460033,5.394357945728448e-06,0.0038448464391486986,3.703809731930059e-08
1927,9.988000134139188e-05,5.359521635130347e-06,0.0038351913182330982,3.773742772241105e-08
1928,0.00010030876416879307,5.1941988203907385e-06,0.0038214900331305607,3.824674234463389e-08
1929,0.00010024376803942557,5.118887526935266e-06,0.003798774742920484,2.7417558477539827e-08
1930,9.830583751733814e-05,4.9699899266540474e-06,0.0037722810437636717,2.7586017248282246e-08
1931,9.63119652754228e-05,4.87611084411453e-06,0.0037526035947459085,2.9206224010686858e-08
1932,9.506263450020924e-05,4.768964377685084e-06,0.0037200107970940216,8.32454318176547e-09
1933,9.335566781893638e-05,4.840122138765375e-06,0.0036968308101807323,9.308308441496088e-09
1934,9.395206247323326e-05,4.822113558995105e-06,0.003666812753570931,1.5767424794382075e-08
1935,9.340896316903777e-05,4.844888800497367e-06,0.003643099484699113,1.4952652417830692e-08
1936,9.23281186260283e-05,4.851991239515233e-06,0.0036102564606283393,1.5042685700247408e-08
1937,9.213067927963234e-05,5.034856712882174e-06,0.003584424067022545,1.3708881014500612e-08
1938,9.1121848007398e-05,5.1466894806903185e-06,0.003547515088160123,1.1568610323666105e-08
1939,8.897810247227815e-05,5.381241018247758e-06,0.003523167788184115,1.1781521092046887e-08
1940,8.63367396440091e-05,5.539290538893381e-06,0.0034922045722071615,1.0098664571245308e-08
1941,8.27763246239296e-05,5.828114028970179e-06,0.0034692969638854265,2.9651622427248216e-09
1942,8.027535867378382e-05,6.082804117925532e-06,0.0034467451873102357,2.8161897893040434e-09
1943,7.994477865785094e-05,6.2971652628870544e-06,0.0034574739235852447,3.1054008570967947e-09
1944,7.936132689272719e-05,6.3510923869866275e-06,0.0034558656625449657,3.596560604890442e-09
1945,7.996547459957323e-05,6.348272303772059e-06,0.0034629659660692725,3.759154225997057e-09
1946,8.05112743234661e-05,6.198903130487972e-06,0.003459691203066281,3.782610891178706e-09
1947,8.180505080547716e-05,6.10553446936787e-06,0.003479927678459457,5.211574251516384e-09
1948,8.341049085304673e-05,5.895288268220611e-06,0.0034806372464767526,2.0229809446651155e-08
1949,8.559167119009154e-05,5.745820739580917e-06,0.0034843998894627604,2.0657883213561134e-08
1950,8.588075538032822e-05,5.640382174273587e-06,0.0034660351728754385,2.052520268033423e-08
1951,8.581592555856332e-05,5.583372447810169e-06,0.0034696951708091156,2.1870101095190975e-08
1952,8.49900025059469e-05,5.562935517186166e-06,0.0034660707959639175,2.8481010883041336e-08
1953,8.550369966542348e-05,5.573508652949906e-06,0.0034694275818765163,2.8674894141695565e-08
1954,8.564162999391556e-05,5.535801587289565e-06,0.0034513400668012245,3.246699106388259e-08
1955,8.577415116763274e-05,5.557310747203051e-06,0.0034511138552001546,1.797156391956735e-08
1956,8.526027626690588e-05,5.562613361170017e-06,0.003447853893573795,1.8066869714569326e-08
1957,8.616805280325934e-05,5.548559978966036e-06,0.0034432775074882166,1.8230726642595333e-08
1958,8.684088658940579e-05,5.4967539914027185e-06,0.0034248640295118093,2.5760727900043482e-08
1959,8.864590927259997e-05,5.506935654661252e-06,0.003417227284184524,1.980664229453818e-08
1960,8.94210794025899e-05,5.479877472680528e-06,0.003403079928830266,1.9677472540280405e-08
1961,9.02698198582844e-05,5.4235872864540265e-06,0.0033987973084939377,1.576769502266627e-08
1962,9.089239236865459e-05,5.374648286046327e-06,0.0033840598937656197,1.556382978051829e-08
1963,9.206525178992056e-05,5.300687787114709e-06,0.003368844311418278,1.5329794322838097e-08
1964,9.257077597015138e-05,5.251890862772208e-06,0.0033537730508084807,1.5867708290175286e-08
1965,9.399543237772637e-05,5.311376948416832e-06,0.0033492426654057844,6.710738250806766e-09
1966,9.349896884357025e-05,5.311789664119715e-06,0.003337172092869878,6.287451131165816e-09
1967,9.383854714022683e-05,5.30094400476498e-06,0.003323071336905871,6.495781563436205e-09
1968,9.280790254706517e-05,5.349015477155003e-06,0.003298662237024733,5.344376370024812e-09
1969,9.22136168810539e-05,5.367612305105597e-06,0.0032736968049513443,5.853156879810837e-09
1970,9.049808639766914e-05,5.32512298637552e-06,0.0032409050036221743,5.8447377096878685e-09
1971,8.885485918394156e-05,5.353480056718192e-06,0.003215497193325843,5.740255572460131e-09
1972,8.660390761048933e-05,5.235244446209565e-06,0.003179566635351096,6.019189591199847e-09
1973,8.516271814836987e-05,5.19375719574912e-06,0.003143920696207455,5.851351657172797e-09
1974,8.401754062755831e-05,5.158022174457853e-06,0.0031110210277672324,7.265395396416352e-09
1975,8.421066948877913e-05,5.058419316940542e-06,0.0030794217849948575,7.3312257217342645e-09
1976,8.35617257897476e-05,5.015587573455248e-06,0.003054622693785599,6.5858868200255725e-09
1977,8.420785681145e-05,4.981330675946083e-06,0.0030421468961451736,6.8350103989343685e-09
1978,8.449200894184676e-05,4.904946503562055e-06,0.0030284779745021035,6.266277147964112e-09
1979,8.547988753499729e-05,4.888742880991361e-06,0.003016955318993756,1.5141845555177724e-08
1980,8.630139823903196e-05,4.914552781493902e-06,0.003010131185874343,1.501317026253446e-08
1981,8.713677068174417e-05,4.890383674397267e-06,0.0030072546963180813,1.3272167777498924e-08
1982,8.749355973642585e-05,4.8942466881791395e-06,0.0030099941816713128,1.3292802890165132e-08
1983,8.8596399499303e-05,4.830647282817933e-06,0.003012761806270906,1.3499254634753908e-08
1984,8.906308253894426e-05,4.804957955327284e-06,0.0030113132670521736,1.3098701900915444e-08
1985,8.963928225317172e-05,4.754205552412064e-06,0.0030095151159912348,1.3124231701411304e-08
1986,9.032847654972491e-05,4.675022669938958e-06,0.0030036588931190117,4.567390243792602e-09
1987,9.147807265565331e-05,4.5192950892669614e-06,0.0029967898569468942,4.746596925033129e-09
1988,9.178990980477206e-05,4.376862859446971e-06,0.002993196648146425,4.775404452824919e-09
1989,9.253008049979274e-05,4.252927835425778e-06,0.0029844620398112704,4.758355233645619e-09
1990,9.298723515322698e-05,4.121031354640893e-06,0.0029710651974060704,4.5056853486309075e-09
1991,9.360701785356338e-05,3.952565553585633e-06,0.0029579785519412588,5.610946437631778e-09
1992,9.410526399733499e-05,3.820276658318887e-06,0.002943753530936582,5.350598028134154e-09
1993,9.581334078185526e-05,3.706797932474209e-06,0.002942994037376983,5.5665428774379475e-09
1994,9.666691767051816e-05,3.6181579292003463e-06,0.0029439142173422234,6.281119402373747e-09
1995,9.866726239644257e-05,3.5420947434821367e-06,0.002946557044716818,6.384625368076919e-09
1996,0.00010052812077836799,3.483972737480404e-06,0.0029533561319112778,6.59575508496094e-09
1997,0.00010207457567698189,3.4421907132907237e-06,0.002969159179234079,6.877497143215854e-09
1998,0.00010265825195736917,3.4017000741317005e-06,0.002986208402684757,5.7877106599387875e-09
1999,0.00010391982920866991,3.3343182102336347e-06,0.00299826919633363,6.671464016148678e-09
2000,0.00010352049139328301,3.3424358727123556e-06,0.003004905102508409,9.30695774416433e-09
2001,0.00010431029243461256,3.3524826384174437e-06,0.0030182298006755964,9.190361868352933e-09
2002,0.0001042238758860289,3.3369041310444506e-06,0.0030256185813673903,9.538911311628745e-09
2003,0.00010447192159647654,3.267697788292675e-06,0.0030361535027623177,9.965023980588024e-09
2004,0.00010458925472838538,3.196457133266709e-06,0.0030457991774060895,9.802987057026615e-09
2005,0.00010506059645974477,3.165453335896018e-06,0.0030636416215981755,9.766089270613065e-09
2006,0.00010434297707563798,3.0712839621368663e-06,0.0030970057539109674,8.955925017468352e-09
2007,0.000103045031469914,2.932689215283192e-06,0.0031292051675596406,8.313627881355906e-09
2008,9.972007163534207e-05,2.726088203936732e-06,0.003161321227837886,7.281617372559676e-09
2009,9.59469990838053e-05,2.7918906653212616e-06,0.003189803899398872,6.7772427035452304e-09
2010,9.365958664732586e-05,2.8108241362393268e-06,0.003215518081560731,6.284868054556065e-09
2011,9.109200306868712e-05,2.781643291070525e-06,0.0032498049217143227,6.178454541634031e-09
2012,8.959778434863048e-05,2.6948229268392813e-06,0.0032693000975996256,6.456846137124574e-09
2013,8.943230620518859e-05,2.565916150030846e-06,0.0032682911426361117,6.271090028217177e-09
2014,9.025973434160863e-05,2.50894397270583e-06,0.0032799075956323315,3.2789456546769966e-09
2015,9.245982593191522e-05,2.7762776945954622e-06,0.003276551341904061,3.1945809648397424e-09
2016,9.490570976465409e-05,2.562652428293534e-06,0.003286573836313827,3.057196226333555e-09
2017,9.554104932855505e-05,2.464611876954829e-06,0.0032917597175886235,2.7691014851486764e-09
2018,9.709436271805316e-05,2.4222797947004436e-06,0.003282033512368798,2.828970724344515e-09
2019,9.813239012146369e-05,2.440672346892825e-06,0.003278605407103896,2.0317085513976707e-09
