ngram,year,yer,yea,yaer
1846,0.00045368127757683396,1.6178635178221157e-06,1.6106579226158957e-05,6.250643336258577e-10
1847,0.00045672498111213954,1.636100039702017e-06,1.5837763255279113e-05,4.589119005439711e-10
1848,0.0004633929597080818,1.5397808153595958e-06,1.3966902770334855e-05,4.4362196455998466e-10
1849,0.00046482448981675716,1.7868676422949648e-06,1.3220709011615586e-05,4.4362196455998466e-10
1850,0.00046714515857664604,1.8764946909349028e-06,1.3034848572195707e-05,4.5488263949217915e-10
1851,0.0004681903145475579,1.8345190418196061e-06,1.3015192052989732e-05,5.941684287437608e-10
1852,0.0004713787348009646,1.8697273357507323e-06,1.239465434212304e-05,6.285528050423547e-10
1853,0.00047194382724618275,2.051496364531756e-06,1.1953150403444721e-05,5.946304877062808e-10
1854,0.0004776143884685423,2.1961920992907835e-06,1.112458513879184e-05,7.360324651349361e-10
1855,0.00048228129578222124,2.264837121401797e-06,1.0686415537618035e-05,1.0488570329718933e-09
1856,0.0004925638786517084,2.1073658769767334e-06,1.0759930124290154e-05,1.0985558375674133e-09
1857,0.0004966351095520492,2.106089855910146e-06,1.0346526713484699e-05,1.341219916874335e-09
1858,0.0005077366949990392,2.2078841733933326e-06,1.00059831830939e-05,1.3171411540811663e-09
1859,0.000511744076253048,2.203305127425535e-06,1.0461896116404595e-05,1.2769474009934255e-09
1860,0.0005150836326980165,2.204933610171013e-06,1.0794866154485914e-05,1.4854047634761868e-09
1861,0.0005144699742751462,2.3261808174928385e-06,1.0849446360745268e-05,1.5658307309493073e-09
1862,0.0005171027649859232,2.5252300994387563e-06,1.0698957859338926e-05,1.644064658222279e-09
1863,0.0005110367409153176,2.6017402043570267e-06,1.0219858138173419e-05,1.976268902494281e-09
1864,0.0005160251624017422,2.835969131150965e-06,1.0065452702942171e-05,1.8737658171095818e-09
1865,0.0005143288747474019,3.0017400019590113e-06,9.559695107392535e-06,2.068144639671183e-09
1866,0.0005211170771092709,3.048756720350606e-06,8.690482965383645e-06,2.0514548710564337e-09
1867,0.0005281025286032153,3.1789436109517865e-06,8.217827663819272e-06,1.9625411058170935e-09
1868,0.0005376605092481311,3.1185700533699545e-06,8.091593956903256e-06,2.1282246679251873e-09
1869,0.0005420253520631897,3.0741978207515785e-06,7.882493394260695e-06,1.8408220424172482e-09
1870,0.0005546542899017888,3.0573400441166347e-06,7.645373963376706e-06,1.7968106764370312e-09
1871,0.0005629205843433738,3.0121533265108676e-06,7.382266241100817e-06,1.879424496983465e-09
1872,0.0005722886084445886,2.9773657713251722e-06,7.241278646168732e-06,1.979355766591949e-09
1873,0.0005798179606374886,3.01100911721213e-06,7.01899476293225e-06,2.754299978567433e-09
1874,0.0005885386906032052,2.964749618123668e-06,6.575876990869542e-06,2.6574598394850976e-09
1875,0.0005990444915369153,2.8798868437921295e-06,6.157843797284711e-06,2.369802988764848e-09
1876,0.0006069268565624952,2.8705698501393532e-06,6.03718581260182e-06,2.4031193701645748e-09
1877,0.000613523306258555,2.9524894996159545e-06,5.871781208302959e-06,2.449696080906806e-09
1878,0.0006190352058703345,2.91384370549557e-06,5.812197157086173e-06,2.157082250915059e-09
1879,0.0006222208612598479,2.9535647172451718e-06,5.861520289077557e-06,1.8173927600934852e-09
1880,0.0006215798784978688,3.1104302381988546e-06,5.848579868532917e-06,1.0639822951257522e-09
1881,0.0006243150897457131,3.1650357479000898e-06,5.745658394776651e-06,1.071022536531479e-09
1882,0.0006244314468598791,3.324892142180553e-06,5.749162028223509e-06,1.267067780062549e-09
1883,0.0006283171242102981,3.353836226389311e-06,5.539125790424545e-06,1.6857377993506617e-09
1884,0.0006303688195267958,3.3376895446833388e-06,5.382769294166272e-06,1.3928021236342403e-09
1885,0.0006312781811824866,3.458721753954056e-06,5.268418265456733e-06,1.7265572979255746e-09
1886,0.0006365362953926836,3.5232483566817663e-06,5.1121783144481014e-06,1.987793069035959e-09
1887,0.0006410016628381397,3.4130200349734096e-06,4.939665944090978e-06,2.336529239929267e-09
1888,0.0006435241250853453,3.384403628712919e-06,4.843497078711932e-06,2.4532924422108036e-09
1889,0.0006452519862380411,3.361093961627505e-06,4.679083953565818e-06,2.4893504876491843e-09
1890,0.0006453624643784549,3.3926653811379637e-06,4.55386105256496e-06,2.207864510265064e-09
1891,0.0006482083782819765,3.4091193421253204e-06,4.479040951212353e-06,2.372382306476644e-09
1892,0.0006518968563926007,3.369905730973447e-06,4.235028362537767e-06,2.3031301469142053e-09
1893,0.0006526019673661462,3.6186207970396415e-06,4.039741887546759e-06,2.7331019828277394e-09
1894,0.0006581249763257802,3.6330959249296157e-06,4.023855808554799e-06,2.451143082155787e-09
1895,0.0006617577247587698,3.6937056587963265e-06,3.867483331175338e-06,2.4198295748131417e-09
1896,0.0006636415408658129,3.8206128465390066e-06,3.83744148686154e-06,2.317972544066801e-09
1897,0.0006705656996928155,3.8904201703969325e-06,3.817680505692676e-06,2.5464312246116704e-09
1898,0.0006780869028131877,3.9028736214926795e-06,3.8047656809275006e-06,2.7052585885708626e-09
1899,0.0006866254843771458,3.882842033168085e-06,3.797147266076146e-06,2.5503239203012687e-09
1900,0.0006940516427026264,3.714868301228437e-06,3.8136648267287195e-06,2.0422771410518894e-09
1901,0.0007006012601777911,3.7180037842127992e-06,3.7277888103354987e-06,2.081093376991662e-09
1902,0.000705612390967352,3.595269747945297e-06,3.7996142054907978e-06,2.2137471062626854e-09
1903,0.0007152315146023673,3.363947306362596e-06,3.6651281334343366e-06,2.4649716712232816e-09
1904,0.0007236950914375484,3.234324919633634e-06,3.680585223264643e-06,2.4149887010795267e-09
1905,0.0007301126773070012,3.1356543266675933e-06,3.640839427784418e-06,2.594738471703043e-09
1906,0.0007374508422799408,3.0042716454253034e-06,3.6846054172201548e-06,2.691869156150923e-09
1907,0.0007433573149942926,2.781480101735464e-06,3.5753179677807826e-06,2.7465343491580742e-09
1908,0.0007497055755395975,2.663094814384489e-06,3.46187610895348e-06,3.110421158731518e-09
1909,0.0007581249727601451,2.60497641387961e-06,3.2836443486823034e-06,3.317295739689387e-09
1910,0.000767696407690112,2.550204336720136e-06,3.2277778245770605e-06,3.5604765167919693e-09
1911,0.0007745731771657509,2.4588198032558594e-06,3.058164013834487e-06,3.6402299587377586e-09
1912,0.0007829319053728666,2.341916927304867e-06,2.9284397961808802e-06,3.823964129472708e-09
1913,0.0007909459111812923,2.2837821558953564e-06,2.760904895434838e-06,4.2595903312506576e-09
1914,0.0007972223850499306,2.1720034542990367e-06,2.8830109580927195e-06,4.697377661447685e-09
1915,0.0008017829552825008,2.106391239716946e-06,2.8730995122064736e-06,4.879366498146607e-09
1916,0.0008041240008813995,2.04654606607489e-06,2.8828400380526934e-06,5.080719210427885e-09
1917,0.0008051651280506381,1.9786776387523527e-06,2.9115080906194635e-06,4.812339669614727e-09
1918,0.000809914997911879,1.9550974619570686e-06,3.002370184341479e-06,4.786095900552059e-09
1919,0.0008096023313035923,2.0101623964105135e-06,3.145564700649369e-06,4.419700732378422e-09
1920,0.0008093223940314991,2.0015155379431756e-06,3.134144695390465e-06,4.238442866518913e-09
1921,0.000818414064789457,1.9952163451567425e-06,2.950199651812519e-06,4.055234053319217e-09
1922,0.0008256647852249444,1.981214057065829e-06,2.9451255159074208e-06,3.748563554799895e-09
1923,0.0008354174538648554,1.9632158552797463e-06,2.8582007871591486e-06,3.3888255693678306e-09
1924,0.0008441222765083824,1.9816837461153876e-06,2.755751113779427e-06,3.3116809294853056e-09
1925,0.0008465177712163755,1.9638639839415972e-06,2.633907700198636e-06,3.2109550891184266e-09
1926,0.0008517245213235063,1.9479490934567626e-06,2.4851931032441954e-06,3.463754394417151e-09
1927,0.0008569226982737226,1.8596254644113027e-06,2.4927255708462326e-06,3.6350060422003186e-09
1928,0.000854506331961602,1.8115865551797988e-06,2.4477096758346306e-06,3.6658205042933948e-09
1929,0.000854735154592033,1.8044411100553198e-06,2.3325833678557373e-06,3.6092496293248034e-09
1930,0.0008507173042744398,1.7682739975758262e-06,2.327291083150028e-06,4.196580670269765e-09
1931,0.0008463180274702609,1.6957515884184562e-06,2.2546014081724153e-06,4.334119349128482e-09
1932,0.0008411071612499654,1.6361380435877696e-06,2.2438016783001203e-06,4.3468807601040484e-09
1933,0.0008388966504883553,1.5509650503580424e-06,2.1448292630209054e-06,4.516132483851314e-09
1934,0.000833098335923361,1.539793791900073e-06,2.0093252877424154e-06,4.193196615328734e-09
1935,0.0008283362840302289,1.5132097977194853e-06,1.985331193411964e-06,4.089041327759446e-09
1936,0.0008233863378076681,1.3993697751045277e-06,2.0132558964698025e-06,4.174726247236598e-09
1937,0.000817770221536713,1.3321906310790967e-06,1.9354724502461196e-06,3.6209460192131767e-09
1938,0.0008140782675971943,1.2900974947375029e-06,1.9345159379164604e-06,3.3918558120912425e-09
1939,0.0008102558203972876,1.2446319520417352e-06,1.8482598826657132e-06,3.317295295600177e-09
1940,0.0008025332686624356,1.1696204670183112e-06,1.8904103496554723e-06,2.8701765408811752e-09
1941,0.0007943435838179928,1.12485073649233e-06,1.9093932581069694e-06,3.06737267332023e-09
1942,0.0007889351025888962,1.0883205732170609e-06,1.8707467169016517e-06,3.275906625331361e-09
1943,0.0007782847387716174,1.1269533420740378e-06,1.8196240197149954e-06,3.4154603272591136e-09
1944,0.0007753546981673155,1.1145963623805853e-06,1.9020931826422123e-06,3.6530506873434986e-09
1945,0.0007728007372601756,1.0906307547234713e-06,1.925545234371384e-06,3.849327840604084e-09
1946,0.0007705886798378612,1.0524019801648267e-06,2.0575460147093897e-06,4.03020705697088e-09
1947,0.0007686784041912428,1.052385593019218e-06,2.139699988999512e-06,4.189688342291577e-09
1948,0.0007706679919335459,1.0427934609781784e-06,2.2943494449074412e-06,4.072238356047007e-09
1949,0.0007700444215775601,1.0065098600924621e-06,2.3708441858616425e-06,3.5958931705286953e-09
1950,0.0007762008712493948,9.248026913155627e-07,2.4388634431358824e-06,7.500447057091314e-09
1951,0.0007785406445951334,8.801645614247329e-07,2.360893566739313e-06,7.34947280811582e-09
1952,0.0007812185795046389,8.57169571385644e-07,2.4731468784011668e-06,7.605041073079275e-09
1953,0.0007839130952821247,8.422412146761157e-07,2.432275193444054e-06,7.637737648685011e-09
1954,0.0007864480472302862,8.230621720680833e-07,2.3506450556201993e-06,7.526836106766917e-09
1955,0.0007857818023434707,7.972863370144166e-07,2.214230042747139e-06,7.456480893048528e-09
1956,0.0007864812339123871,7.807819559145303e-07,2.1924514450282525e-06,7.787588986372742e-09
1957,0.0007802097160103065,7.587341315229423e-07,2.096984011196972e-06,3.6988508446609914e-09
1958,0.0007722793795567538,7.614981427650491e-07,2.1443276279699475e-06,3.590490286039686e-09
1959,0.0007564868595051978,7.514200238542149e-07,2.0829590507024217e-06,3.4004815788587652e-09
1960,0.0007437444790931684,7.520392679387961e-07,2.083952024025036e-06,3.16976438747523e-09
1961,0.000732689123002014,7.204006757482213e-07,2.0433921170998862e-06,3.1282306269174244e-09
1962,0.0007239531925214189,7.194442608644229e-07,2.162243585449427e-06,3.440807004397227e-09
1963,0.0007149034728562194,7.27735076517482e-07,2.137152250725194e-06,3.383811643585334e-09
1964,0.0007094292086549103,7.66201318518662e-07,2.2628615202588013e-06,3.555334661596378e-09
1965,0.0007022649182804994,7.676956345546517e-07,2.3590834611500862e-06,3.6883931464615216e-09
1966,0.0007020786953424769,7.884616398509284e-07,2.3478400277911404e-06,3.5621393453969372e-09
1967,0.0006991830388350147,7.981584287465791e-07,2.3083761107045575e-06,3.755880463783358e-09
1968,0.0006979823395210717,7.996578525697779e-07,2.3346352203848904e-06,3.9553238145068855e-09
1969,0.0006927485228516161,7.964539707115494e-07,2.188407035776306e-06,3.79899267599626e-09
1970,0.0006902558546114181,7.748985240141337e-07,2.1443001482371723e-06,3.943973972805484e-09
1971,0.0006889752278636609,7.426681106283337e-07,2.033060078637001e-06,3.932351270005288e-09
1972,0.0006931136678239065,7.180087858874426e-07,1.8738062570784159e-06,4.020703325835484e-09
1973,0.0006933861545154027,6.809626305377086e-07,1.7670419570744604e-06,4.304715377807205e-09
1974,0.0006943103757553867,6.499194894006775e-07,1.6745339053159114e-06,4.4223490266607055e-09
1975,0.0006915395331036832,6.450567704112993e-07,1.577966405160883e-06,4.372297254410082e-09
1976,0.0006900615324931485,6.670614506479719e-07,1.4924613164371943e-06,4.387257414504932e-09
1977,0.0006853035634516605,7.072597359833058e-07,1.3945554136236232e-06,4.1885358673507e-09
1978,0.0006782843681451466,7.155603936683162e-07,1.3627077188565245e-06,4.155815469530921e-09
1979,0.000667893685333963,7.32447176687856e-07,1.2877006188968413e-06,4.700132441978358e-09
1980,0.0006615518608928791,7.330707002698286e-07,1.2306208288594332e-06,4.763205163627049e-09
1981,0.000651414697391114,7.577916757587186e-07,1.2144953416282078e-06,4.581863904158061e-09
1982,0.000639444774216307,7.847442589081766e-07,1.1776909494593774e-06,4.586978035498695e-09
1983,0.00062963437189215,7.545258751763737e-07,1.1485652586478473e-06,4.594420780331834e-09
1984,0.0006191216026698905,7.407043897598799e-07,1.1310062778388134e-06,5.042389997608357e-09
1985,0.0006130030461853104,7.408945472369461e-07,1.0789167553022189e-06,5.048242046612472e-09
1986,0.0006041334293383573,7.494226922842375e-07,1.0653493680885212e-06,4.589434197756402e-09
1987,0.0005936901766939887,7.742170445063883e-07,1.0270471761941735e-06,4.280352960961409e-09
1988,0.0005873789611671652,7.768486268235262e-07,9.995896773164401e-07,4.344463487372861e-09
1989,0.0005837916396558285,8.143183387281689e-07,9.762594247929104e-07,4.308217782522661e-09
1990,0.0005791771940753929,8.375576174200563e-07,9.673435751470346e-07,4.170959894927202e-09
1991,0.0005757054646632501,8.524838140796678e-07,9.547591324527666e-07,3.6428478646298247e-09
1992,0.000570401649123856,8.677551802195791e-07,9.328126111540769e-07,3.362891885595941e-09
1993,0.0005650583022673215,8.838218751147256e-07,9.43840380581865e-07,2.9927027998612387e-09
1994,0.0005610565921025616,9.126237208485171e-07,9.464731728517759e-07,2.763721172551113e-09
1995,0.0005545143004772919,9.547318476117134e-07,9.337330035512943e-07,2.4247379976876412e-09
1996,0.0005483198744644012,9.391567589643403e-07,9.46087863797272e-07,2.088990187181545e-09
1997,0.0005390797575403537,1.0109623644893873e-06,9.60154165698311e-07,1.886356118926561e-09
1998,0.0005298247560858727,1.0842700005144122e-06,9.778432286111638e-07,1.69260218539437e-09
1999,0.0005174159471477781,1.1817286593083866e-06,9.800384808451262e-07,1.6071680177174942e-09
2000,0.0005068183859943279,1.2776498497909676e-06,1.0504995852248352e-06,1.3903942600431866e-09
2001,0.0004937364387192897,1.4454291772381112e-06,1.1353499920525273e-06,1.1991680267823109e-09
2002,0.0004842068717282798,1.563229302194356e-06,1.1758542736320772e-06,1.0594781322100948e-09
2003,0.0004724271296124373,1.7249239395563824e-06,1.242313633805939e-06,1.146086027668604e-09
2004,0.00046290261837254675,1.833138136524732e-06,1.3052660798556254e-06,1.0068228711063959e-09
2005,0.00045162177827608375,2.0728521609011556e-06,1.46093412110661e-06,9.187645247773649e-10
2006,0.00043854487843678465,2.298928490875239e-06,1.574377733959409e-06,8.64145207771624e-10
2007,0.00042489328188821673,2.728754095317397e-06,1.6131429967052618e-06,8.415029704801822e-10
2008,0.00040860799656781765,3.05741426538069e-06,1.6042534818032955e-06,7.929991663324643e-10
2009,0.00038770980816999715,3.840907278832414e-06,1.6078009496465841e-06,7.627440623547699e-10
2010,0.0003677859785966575,4.032692946306529e-06,1.583888271332918e-06,5.733691973589369e-10
2011,0.0003497778712439218,4.3081243867553506e-06,1.546065310062009e-06,5.196705446916131e-10
2012,0.0003333191021478602,4.3907087469311335e-06,1.480448937789853e-06,5.469701992920153e-10
2013,0.00032015605912809927,4.440150178197655e-06,1.4216274329165962e-06,5.031044549218069e-10
2014,0.0003066019022039005,4.473376423317989e-06,1.5763212754141672e-06,4.634773913864925e-10
2015,0.0002941865490616432,4.446927862643081e-06,1.6787002518218027e-06,4.594426386958109e-10
2016,0.0002890144782473466,4.003291288816919e-06,1.7628210571274394e-06,6.43403203730892e-10
2017,0.0002866939563925068,4.099720513295324e-06,1.8343014479190363e-06,6.646652487655539e-10
2018,0.0002820362744387239,4.103248056708253e-06,1.9557590576368968e-06,7.456034512021148e-10
2019,0.0002762559088296257,4.219965319407493e-06,2.0234000714935974e-06,7.451093006483056e-10
