ngram,owner,oner,owne,oner
1800,2.6924637495540082e-05,2.628662128602498e-07,1.6120866510911064e-06,2.628662128602498e-07
1801,2.5416410738086726e-05,2.587703115913038e-07,1.8084472068429541e-06,2.587703115913038e-07
1802,2.4380784972371267e-05,2.638255633006078e-07,2.7022632268978797e-06,2.638255633006078e-07
1803,2.3644591107897994e-05,2.575209622688947e-07,3.136270996557349e-06,2.575209622688947e-07
1804,2.286337127900749e-05,2.5409730345212924e-07,4.369267181963161e-06,2.5409730345212924e-07
1805,2.3394811120981884e-05,2.860700801323089e-07,6.575141242137761e-06,2.860700801323089e-07
1806,2.2955139554272008e-05,2.7281402229358977e-07,8.707210538107444e-06,2.7281402229358977e-07
1807,2.274166477686127e-05,2.914568731122407e-07,1.1518657791904324e-05,2.914568731122407e-07
1808,2.3938150531778645e-05,2.99232074293546e-07,1.2140838602395629e-05,2.99232074293546e-07
1809,2.4400814384404968e-05,2.900141871415534e-07,1.2134952157794032e-05,2.900141871415534e-07
1810,2.4537567566897322e-05,2.8270233899872566e-07,1.232757098737888e-05,2.8270233899872566e-07
1811,2.4016454127766857e-05,2.7841571384864696e-07,1.1357113960132534e-05,2.7841571384864696e-07
1812,2.350924946118279e-05,2.485784043366428e-07,9.693027745275426e-06,2.485784043366428e-07
1813,2.3824689768454327e-05,2.604221102891253e-07,8.011994720748459e-06,2.604221102891253e-07
1814,2.507811171069209e-05,2.4093191492673735e-07,5.527891776832153e-06,2.4093191492673735e-07
1815,2.519561037063665e-05,2.2440517406201771e-07,4.772382453666069e-06,2.2440517406201771e-07
1816,2.7335185482765416e-05,2.2082819027348576e-07,4.306702521716943e-06,2.2082819027348576e-07
1817,2.8302137122539405e-05,2.2072360650327028e-07,3.891532612345015e-06,2.2072360650327028e-07
1818,2.9489003541779573e-05,2.1384393481379709e-07,4.006441096342834e-06,2.1384393481379709e-07
1819,3.020389833961547e-05,2.0867185972812357e-07,4.0719246499065775e-06,2.0867185972812357e-07
1820,3.218102600450428e-05,1.9214752861833923e-07,4.144535848484208e-06,1.9214752861833923e-07
1821,3.229919795038378e-05,1.9657552335112477e-07,4.124613237114058e-06,1.9657552335112477e-07
1822,3.2506376945613215e-05,1.9495623299852533e-07,4.474866987688334e-06,1.9495623299852533e-07
1823,3.24637299594802e-05,1.8891940913233286e-07,4.125466278180413e-06,1.8891940913233286e-07
1824,3.3787204821627324e-05,1.8597380955855313e-07,4.426159973393494e-06,1.8597380955855313e-07
1825,3.386211392353289e-05,1.83857206284951e-07,4.213347405571507e-06,1.83857206284951e-07
1826,3.4334144792020584e-05,1.807403131286784e-07,3.7131832349197273e-06,1.807403131286784e-07
1827,3.33109637722373e-05,1.7725223447736686e-07,3.460117146200251e-06,1.7725223447736686e-07
1828,3.391049852195595e-05,1.7339246483061288e-07,3.3480614222623572e-06,1.7339246483061288e-07
1829,3.80491598791975e-05,1.7887460249507319e-07,2.745934645125609e-06,1.7887460249507319e-07
1830,3.743812547846963e-05,1.7993054005468627e-07,2.8788445628638977e-06,1.7993054005468627e-07
1831,3.674535920643913e-05,1.7767250223447002e-07,2.476234060720474e-06,1.7767250223447002e-07
1832,3.682710770850203e-05,1.7782593480270797e-07,2.1792743772104065e-06,1.7782593480270797e-07
1833,3.751896448583076e-05,1.7863276825989617e-07,2.111636425589885e-06,1.7863276825989617e-07
1834,3.8215168647833965e-05,1.720271498584225e-07,2.029604226143939e-06,1.720271498584225e-07
1835,3.8017609767848626e-05,1.674993665038268e-07,2.134703614891415e-06,1.674993665038268e-07
1836,3.467743226792663e-05,1.6315838686458456e-07,2.654087812256226e-06,1.6315838686458456e-07
1837,3.528693871755552e-05,1.5982459140267175e-07,2.691583582808172e-06,1.5982459140267175e-07
1838,3.5835579702896734e-05,1.5746501905563752e-07,2.8954581564123927e-06,1.5746501905563752e-07
1839,3.6263579074459684e-05,1.5536140044300088e-07,3.4408739598542785e-06,1.5536140044300088e-07
1840,3.5984219721285626e-05,1.5442749961331564e-07,4.559975975228424e-06,1.5442749961331564e-07
1841,3.5988132107637026e-05,1.621722337371726e-07,5.135555511515122e-06,1.621722337371726e-07
1842,3.645900038204023e-05,1.69290763502821e-07,5.83961595371615e-06,1.69290763502821e-07
1843,3.752483410478037e-05,1.6946569100387672e-07,5.855456882792558e-06,1.6946569100387672e-07
1844,3.830294995818154e-05,1.6900055957843767e-07,5.9074493817336456e-06,1.6900055957843767e-07
1845,3.8249292889044485e-05,1.6874607971268623e-07,5.729790505678725e-06,1.6874607971268623e-07
1846,3.910759031506521e-05,1.7052528278327372e-07,5.644493285217322e-06,1.7052528278327372e-07
1847,4.0058053335607315e-05,1.8120021495958228e-07,4.700554622364247e-06,1.8120021495958228e-07
1848,4.103394998570106e-05,1.9246731954223962e-07,4.395111610782416e-06,1.9246731954223962e-07
1849,4.139571059827826e-05,1.970922279984474e-07,3.522186359207678e-06,1.970922279984474e-07
1850,4.1902451942275676e-05,2.0008820302207043e-07,3.4558142293203024e-06,2.0008820302207043e-07
1851,4.193043423583731e-05,2.1023950986481005e-07,3.3613210754473196e-06,2.1023950986481005e-07
1852,4.301668897304418e-05,2.2326503718821706e-07,3.3322192263897577e-06,2.2326503718821706e-07
1853,4.370027090772055e-05,2.3215212203402708e-07,3.211617825270098e-06,2.3215212203402708e-07
1854,4.4217649182038645e-05,2.2933227837386637e-07,3.174937644091967e-06,2.2933227837386637e-07
1855,4.43644130427856e-05,2.21486538569999e-07,3.146231587639444e-06,2.21486538569999e-07
1856,4.507238762536352e-05,2.21189446441323e-07,3.1504937396675814e-06,2.21189446441323e-07
1857,4.499294508215306e-05,2.2626104266367163e-07,2.9548794892824456e-06,2.2626104266367163e-07
1858,4.584711807962906e-05,2.2076935733496482e-07,3.0156014807809176e-06,2.2076935733496482e-07
1859,4.6521061449311674e-05,2.1755989670119951e-07,3.002623705989598e-06,2.1755989670119951e-07
1860,4.718303223074015e-05,2.187600825566603e-07,2.812145274739513e-06,2.187600825566603e-07
1861,4.789942249772139e-05,2.2256905042792952e-07,2.8027638044087714e-06,2.2256905042792952e-07
1862,4.854805073201922e-05,2.284751953344052e-07,2.638754754765874e-06,2.284751953344052e-07
1863,4.9799771659309044e-05,2.295920852800139e-07,2.7018916820712287e-06,2.295920852800139e-07
1864,5.0864864793506316e-05,2.3140473055199046e-07,2.735751097913765e-06,2.3140473055199046e-07
1865,5.189570947550237e-05,2.4648007216196023e-07,2.684126879362988e-06,2.4648007216196023e-07
1866,5.2705529794496086e-05,2.451377412171496e-07,2.846551946536887e-06,2.451377412171496e-07
1867,5.393728757293762e-05,2.453492596389749e-07,2.896817834750566e-06,2.453492596389749e-07
1868,5.472562458765294e-05,2.473382027444261e-07,2.9530606947706213e-06,2.473382027444261e-07
1869,5.619140574708581e-05,2.460553198651334e-07,2.872124566368127e-06,2.460553198651334e-07
1870,5.7177725726173124e-05,2.444852721542442e-07,2.954452221664334e-06,2.444852721542442e-07
1871,5.832437299042275e-05,2.4263412561659994e-07,3.033030062787085e-06,2.4263412561659994e-07
1872,5.893555706799296e-05,2.316930464628188e-07,3.1228861904050324e-06,2.316930464628188e-07
1873,5.9795524326286144e-05,2.3612150000319942e-07,2.9909771066221376e-06,2.3612150000319942e-07
1874,6.000426583341323e-05,2.375210905419018e-07,2.9952021642592238e-06,2.375210905419018e-07
1875,6.131307288472141e-05,2.3227088214688202e-07,2.8880168494132315e-06,2.3227088214688202e-07
1876,6.214887876662292e-05,2.3249635156779342e-07,3.0471397037347614e-06,2.3249635156779342e-07
1877,6.26871790570606e-05,2.3726476732528162e-07,2.9882632393959544e-06,2.3726476732528162e-07
1878,6.365769305765363e-05,2.408388257078643e-07,2.709761620930554e-06,2.408388257078643e-07
1879,6.473186866579843e-05,2.4278153481256073e-07,2.61200805847953e-06,2.4278153481256073e-07
1880,6.570771386447762e-05,2.3859012238907393e-07,2.6878277594732936e-06,2.3859012238907393e-07
1881,6.742821590575789e-05,2.3438634246174062e-07,2.5908756567462532e-06,2.3438634246174062e-07
1882,6.83425709472171e-05,2.332871693917176e-07,2.625811557014198e-06,2.332871693917176e-07
1883,7.086199808067509e-05,2.3044027029430124e-07,2.528179736925397e-06,2.3044027029430124e-07
1884,7.26314912234167e-05,2.2528255223213429e-07,2.4484273483592134e-06,2.2528255223213429e-07
1885,7.414595373640103e-05,2.1945693617908546e-07,2.5268961962865433e-06,2.1945693617908546e-07
1886,7.498576139499034e-05,2.178367749041042e-07,2.4650913538997495e-06,2.178367749041042e-07
1887,7.643376427170421e-05,2.1500625483180817e-07,2.5114502802482874e-06,2.1500625483180817e-07
1888,7.764984288119845e-05,2.1451554183775962e-07,2.450169258086784e-06,2.1451554183775962e-07
1889,7.859169688474919e-05,2.1365589881432762e-07,2.296609636687208e-06,2.1365589881432762e-07
1890,7.737088370569316e-05,2.100211032386921e-07,2.2618538163702136e-06,2.100211032386921e-07
1891,7.773000626392397e-05,2.0227726135349906e-07,2.280388246487876e-06,2.0227726135349906e-07
1892,7.782200555084273e-05,2.0052627698013176e-07,2.384528345698657e-06,2.0052627698013176e-07
1893,7.8807351071321e-05,1.978223999848134e-07,2.4604747912755035e-06,1.978223999848134e-07
1894,7.871875589314316e-05,1.9878534577141442e-07,2.3881667142891923e-06,1.9878534577141442e-07
1895,7.79087983703773e-05,1.9503140232960243e-07,2.382477808688626e-06,1.9503140232960243e-07
1896,7.69283713972462e-05,1.929182279322309e-07,2.4719802890363747e-06,1.929182279322309e-07
1897,7.64493680825191e-05,1.9009884510978736e-07,2.3525111438565157e-06,1.9009884510978736e-07
1898,7.619930485296729e-05,1.91695428546674e-07,2.268314119646675e-06,1.91695428546674e-07
1899,7.500084757339209e-05,1.876161458572564e-07,2.2185913946616765e-06,1.876161458572564e-07
1900,7.498630293412134e-05,1.8152015814264034e-07,2.1981172722007614e-06,1.8152015814264034e-07
1901,7.538140406333176e-05,1.7259311440349328e-07,2.292454285322622e-06,1.7259311440349328e-07
1902,7.713201505664204e-05,1.7017548868482534e-07,2.565453931830624e-06,1.7017548868482534e-07
1903,7.981011419490512e-05,1.6363265079430027e-07,2.67961386920693e-06,1.6363265079430027e-07
1904,8.202347921074502e-05,1.611038616796837e-07,2.811218824457943e-06,1.611038616796837e-07
1905,8.271217562391289e-05,1.5870979146776725e-07,2.9136849012242498e-06,1.5870979146776725e-07
1906,8.600508590461686e-05,1.5367323312278002e-07,2.8560559387967388e-06,1.5367323312278002e-07
1907,8.70438722943488e-05,1.5084225018264468e-07,2.760308786621733e-06,1.5084225018264468e-07
1908,8.820100421352046e-05,1.5120157164411857e-07,2.443761250755675e-06,1.5120157164411857e-07
1909,8.88462777116469e-05,1.4616840360304195e-07,2.1190764495518773e-06,1.4616840360304195e-07
1910,8.811166065113087e-05,1.4339976977290852e-07,1.8006089541293996e-06,1.4339976977290852e-07
1911,8.9566975865247e-05,1.4049855678877066e-07,1.6387135214504918e-06,1.4049855678877066e-07
1912,9.187791563038315e-05,1.3729871893376965e-07,1.428861472569614e-06,1.3729871893376965e-07
1913,9.136518617326926e-05,1.3546189896780042e-07,1.23306962710298e-06,1.3546189896780042e-07
1914,9.149444356028522e-05,1.3663063823189857e-07,1.064489164751389e-06,1.3663063823189857e-07
1915,9.11126792613816e-05,1.336757549097456e-07,1.0022591173505395e-06,1.336757549097456e-07
1916,8.991722591287856e-05,1.3356318260905808e-07,8.945707869705595e-07,1.3356318260905808e-07
1917,8.930530020734295e-05,1.3147919020184418e-07,8.746940238779644e-07,1.3147919020184418e-07
1918,8.748695836402476e-05,1.3124405942984856e-07,8.733150350183548e-07,1.3124405942984856e-07
1919,8.518952381564304e-05,1.2648258262970558e-07,8.516388041763483e-07,1.2648258262970558e-07
1920,8.376117330044508e-05,1.303059420365571e-07,9.289411439437702e-07,1.303059420365571e-07
1921,8.197340087333162e-05,1.2713037429128754e-07,1.1252582388416549e-06,1.2713037429128754e-07
1922,8.0461055664013e-05,1.2629459332304448e-07,1.2510887635081808e-06,1.2629459332304448e-07
1923,7.882334986269208e-05,1.2472041938898265e-07,1.4830795537688703e-06,1.2472041938898265e-07
1924,7.751471691465537e-05,1.2441119423556302e-07,1.672961924928781e-06,1.2441119423556302e-07
1925,7.617125499694209e-05,1.2460134359214082e-07,1.7990714370950757e-06,1.2460134359214082e-07
1926,7.478750090480648e-05,1.2725398639596669e-07,1.9842060022970794e-06,1.2725398639596669e-07
1927,7.349184202861839e-05,1.2300405570288474e-07,1.97963288428582e-06,1.2300405570288474e-07
1928,7.336836694906066e-05,1.2299970515121978e-07,1.8308408990768449e-06,1.2299970515121978e-07
1929,7.309965024303113e-05,1.2124306790285898e-07,1.8467812878952827e-06,1.2124306790285898e-07
1930,7.262076542247087e-05,1.1945712888713649e-07,1.8135389966898532e-06,1.1945712888713649e-07
1931,7.114382918059294e-05,1.1852514753789884e-07,1.6603717248082312e-06,1.1852514753789884e-07
1932,7.043873171954016e-05,1.1463413228187034e-07,1.5805507830789014e-06,1.1463413228187034e-07
1933,7.03768736067494e-05,1.136055364067293e-07,1.4331371533314398e-06,1.136055364067293e-07
1934,7.007444219198078e-05,1.1190354903029792e-07,1.4430066650155432e-06,1.1190354903029792e-07
1935,6.949905842442863e-05,1.1205790327397023e-07,1.4663468164144433e-06,1.1205790327397023e-07
1936,6.923385600592675e-05,1.1535791445891976e-07,1.3683023293456894e-06,1.1535791445891976e-07
1937,6.902943277964368e-05,1.1899205938042152e-07,1.27838023087991e-06,1.1899205938042152e-07
1938,6.964075146242976e-05,1.2145571101232884e-07,1.2052163681021609e-06,1.2145571101232884e-07
1939,6.832936248559105e-05,1.24381965552597e-07,1.0819738999349023e-06,1.24381965552597e-07
1940,6.678456650531319e-05,1.240127025831888e-07,9.947327888377394e-07,1.240127025831888e-07
1941,6.507741376740992e-05,1.2340248949677906e-07,9.509658411843702e-07,1.2340248949677906e-07
1942,6.365771644466025e-05,1.254885516134761e-07,8.462063029972861e-07,1.254885516134761e-07
1943,6.105856976189119e-05,1.2271856166177842e-07,7.864040948594006e-07,1.2271856166177842e-07
1944,5.94550438108854e-05,1.2781454574094043e-07,7.083936485027412e-07,1.2781454574094043e-07
1945,5.822243526511427e-05,1.2559472902954179e-07,7.00746211025814e-07,1.2559472902954179e-07
1946,5.820566678136986e-05,1.235176370073532e-07,7.286920435944921e-07,1.235176370073532e-07
1947,5.72312819713261e-05,1.2144277710441592e-07,7.821711522280696e-07,1.2144277710441592e-07
1948,5.7084425601975196e-05,1.2000869174601446e-07,7.257581192529219e-07,1.2000869174601446e-07
1949,5.6700081456386086e-05,1.1671376601693087e-07,7.845287492662984e-07,1.1671376601693087e-07
1950,5.7668765553639135e-05,1.1474499217456469e-07,9.008311557019104e-07,1.1474499217456469e-07
1951,5.833117653050327e-05,1.05647334943829e-07,9.019187083530207e-07,1.05647334943829e-07
1952,5.808663471335811e-05,1.0406239730238148e-07,9.276822895896788e-07,1.0406239730238148e-07
1953,5.691409647364968e-05,1.0250346654012382e-07,9.487310421718576e-07,1.0250346654012382e-07
1954,5.76689510905583e-05,1.0020476537420109e-07,9.592484226621828e-07,1.0020476537420109e-07
1955,5.723019941277536e-05,9.743274631546228e-08,1.0291914561223945e-06,9.743274631546228e-08
1956,5.676001403896537e-05,9.325565640340625e-08,1.0271187826609612e-06,9.325565640340625e-08
1957,5.58404644834809e-05,9.093320280888812e-08,9.047236793386608e-07,9.093320280888812e-08
1958,5.488616651356486e-05,9.00283956590491e-08,9.244364166858889e-07,9.00283956590491e-08
1959,5.389100728539883e-05,8.773571989552562e-08,1.0288325061732654e-06,8.773571989552562e-08
1960,5.361286093830131e-05,8.765462057778808e-08,1.1621906748717135e-06,8.765462057778808e-08
1961,5.1243495753234516e-05,8.66743172472135e-08,1.1948655713110514e-06,8.66743172472135e-08
1962,5.034216415619345e-05,8.815923990823649e-08,1.3518779594180939e-06,8.815923990823649e-08
1963,4.926375965754103e-05,8.87553751129287e-08,1.48106682575287e-06,8.87553751129287e-08
1964,4.855635363907952e-05,9.036141384350621e-08,1.8152308030039421e-06,9.036141384350621e-08
1965,4.7677604015916586e-05,9.182354127850495e-08,1.9201918673518648e-06,9.182354127850495e-08
1966,4.721856956686159e-05,9.577234700535492e-08,1.904333284333656e-06,9.577234700535492e-08
1967,4.6362766754880014e-05,9.634845201032607e-08,1.8311311090915946e-06,9.634845201032607e-08
1968,4.6613815876688545e-05,9.949544172676334e-08,1.8447118301472592e-06,9.949544172676334e-08
1969,4.709232078831909e-05,1.0129962849500121e-07,1.626228376088485e-06,1.0129962849500121e-07
1970,4.723634836929185e-05,1.0199619384008787e-07,1.498861698629688e-06,1.0199619384008787e-07
1971,4.680544225266203e-05,1.0072369909559192e-07,1.1950403079806295e-06,1.0072369909559192e-07
1972,4.679324514914437e-05,9.996691931389381e-08,1.0535604734026753e-06,9.996691931389381e-08
1973,4.687511370450791e-05,9.763537787778529e-08,9.535665981275088e-07,9.763537787778529e-08
1974,4.750695422574479e-05,9.761096464444563e-08,8.375504470287914e-07,9.761096464444563e-08
1975,4.771966580717292e-05,9.487754937254067e-08,7.133597981529809e-07,9.487754937254067e-08
1976,4.754676358840827e-05,9.16870510942707e-08,7.011574487998067e-07,9.16870510942707e-08
1977,4.7698445996502414e-05,8.898064964211829e-08,6.140138119852574e-07,8.898064964211829e-08
1978,4.8097261502074874e-05,8.816075945462996e-08,5.609460791739756e-07,8.816075945462996e-08
1979,4.854382547949042e-05,8.636077097889938e-08,4.928048968265233e-07,8.636077097889938e-08
1980,4.971601395352211e-05,8.380595062362772e-08,4.359250778764233e-07,8.380595062362772e-08
1981,4.957618096211393e-05,8.132836524867213e-08,4.1206353021802246e-07,8.132836524867213e-08
1982,4.9618099313063014e-05,8.352496446864929e-08,3.7768505275640306e-07,8.352496446864929e-08
1983,4.934643740333351e-05,8.316331141194106e-08,3.4554098452385264e-07,8.316331141194106e-08
1984,4.946329499944113e-05,8.417630478366586e-08,3.499487003669596e-07,8.417630478366586e-08
1985,4.9581108344552505e-05,8.422362286962328e-08,3.2799829341456643e-07,8.422362286962328e-08
1986,4.9466934537382e-05,8.304999811668625e-08,3.390398433111841e-07,8.304999811668625e-08
1987,4.891011485597119e-05,8.219563747096409e-08,3.431709184756723e-07,8.219563747096409e-08
1988,4.909201379632577e-05,8.028286759196947e-08,3.406905234117273e-07,8.028286759196947e-08
1989,4.9635881233760824e-05,7.65021915023161e-08,3.4721527494444414e-07,7.65021915023161e-08
1990,5.1298279556379255e-05,7.451211558873183e-08,3.443457054735128e-07,7.451211558873183e-08
1991,5.144830044758107e-05,7.392751655288521e-08,3.3991254407997727e-07,7.392751655288521e-08
1992,5.171017671403076e-05,7.341336884435026e-08,3.601158807344161e-07,7.341336884435026e-08
1993,5.19791480785768e-05,7.326032910473909e-08,3.6384506480707e-07,7.326032910473909e-08
1994,5.253277517372875e-05,7.361333587141417e-08,3.5240056409488065e-07,7.361333587141417e-08
1995,5.3226230063176316e-05,7.339737351230724e-08,3.484790584349996e-07,7.339737351230724e-08
1996,5.3991248153449434e-05,7.22061658718433e-08,3.6378552538605747e-07,7.22061658718433e-08
1997,5.340659845387563e-05,7.133785524209608e-08,3.751413097623819e-07,7.133785524209608e-08
1998,5.4336366572117966e-05,7.043437782223399e-08,3.8449742386806716e-07,7.043437782223399e-08
1999,5.4731882430912394e-05,6.80891685890726e-08,3.6800182913663904e-07,6.80891685890726e-08
2000,5.474068789875933e-05,6.589789640949156e-08,3.8227518725112273e-07,6.589789640949156e-08
2001,5.406951407037143e-05,6.240363502131783e-08,4.1622453344254087e-07,6.240363502131783e-08
2002,5.354104671693806e-05,6.063159523656785e-08,4.2411580888515997e-07,6.063159523656785e-08
2003,5.232194858503395e-05,5.915364147719109e-08,4.406224474808239e-07,5.915364147719109e-08
2004,5.1292804917985837e-05,5.72436381470912e-08,4.6482837693214864e-07,5.72436381470912e-08
2005,4.992741534286844e-05,5.6864593034333666e-08,4.844232088479268e-07,5.6864593034333666e-08
2006,4.870906975286614e-05,5.645711352388259e-08,4.997336142358628e-07,5.645711352388259e-08
2007,4.738982066295908e-05,5.495663302212961e-08,4.979021842440748e-07,5.495663302212961e-08
2008,4.5932374632684514e-05,5.264956876820699e-08,4.652790071954119e-07,5.264956876820699e-08
2009,4.378203344198742e-05,4.862996836964482e-08,4.47796229049605e-07,4.862996836964482e-08
2010,4.1521972889313474e-05,4.447910991903622e-08,4.571028365977067e-07,4.447910991903622e-08
2011,3.991863611320566e-05,4.035905984015439e-08,4.4017933272958286e-07,4.035905984015439e-08
2012,3.803460484570158e-05,3.325339571956322e-08,4.2016966566344696e-07,3.325339571956322e-08
2013,3.654113087187787e-05,2.7707137917332147e-08,4.2706033046410343e-07,2.7707137917332147e-08
2014,3.5123141320322505e-05,2.3949875733413658e-08,5.774260663266822e-07,2.3949875733413658e-08
2015,3.399923714044105e-05,2.2377649193978348e-08,6.587176934707324e-07,2.2377649193978348e-08
2016,3.376210900439348e-05,2.0905261014344693e-08,6.904571827297852e-07,2.0905261014344693e-08
2017,3.3930924473679624e-05,1.976609779556308e-08,7.072246101339866e-07,1.976609779556308e-08
2018,3.3427249582018705e-05,1.9871698597739852e-08,7.527845298227476e-07,1.9871698597739852e-08
2019,3.326086425659014e-05,2.0101834863339718e-08,8.449633526197431e-07,2.0101834863339718e-08
