ngram,daughter,daughtr,daughtr,daugter
1908,6.507812369298855e-05,1.5064502788066292e-08,1.5064502788066292e-08,4.336990576194109e-09
1909,6.486876528859804e-05,1.7266282054911082e-08,1.7266282054911082e-08,4.8091415928906505e-09
1910,6.332110985697779e-05,1.749075792137741e-08,1.749075792137741e-08,9.960758345124127e-09
1911,6.169548994096528e-05,1.6364598628574153e-08,1.6364598628574153e-08,1.2265544865489427e-08
1912,5.9381467768357e-05,8.91189588791974e-09,8.91189588791974e-09,1.1862721662124289e-08
1913,5.663069532602094e-05,8.077124048964736e-09,8.077124048964736e-09,1.124485279494333e-08
1914,5.424772046223682e-05,7.007189812518228e-09,7.007189812518228e-09,1.1082724071798111e-08
1915,5.201564895937086e-05,5.943784131545726e-09,5.943784131545726e-09,1.1046877000455067e-08
1916,4.923646494197393e-05,3.565149699267879e-09,3.565149699267879e-09,1.0684082475874237e-08
1917,4.7478484443023005e-05,4.766241623599399e-09,4.766241623599399e-09,5.536868138581294e-09
1918,4.6251080285791044e-05,4.297831170317425e-09,4.297831170317425e-09,2.923902263164889e-09
1919,4.64376768962081e-05,4.1062805219585894e-09,4.1062805219585894e-09,3.1741883090217827e-09
1920,4.683219023198555e-05,4.1950581738551105e-09,4.1950581738551105e-09,3.2163029382660723e-09
1921,4.7670126410334236e-05,4.5526594874952966e-09,4.5526594874952966e-09,3.270322076634865e-09
1922,4.869717096361066e-05,4.39619080821225e-09,4.39619080821225e-09,3.249575751342247e-09
1923,5.054204770463652e-05,4.201269950979533e-09,4.201269950979533e-09,3.353247520923982e-09
1924,5.2772096491285735e-05,2.7761730216267567e-09,2.7761730216267567e-09,3.534431953460577e-09
1925,5.3969891139006775e-05,2.692745185558668e-09,2.692745185558668e-09,3.6004976777803677e-09
1926,5.402916940511204e-05,2.5003221160169176e-09,2.5003221160169176e-09,3.4797500436667406e-09
1927,5.4353898511700595e-05,2.173645826822731e-09,2.173645826822731e-09,3.354939532534169e-09
1928,5.36626586316353e-05,1.771080068316674e-09,1.771080068316674e-09,3.4472793825861866e-09
1929,5.341690484783612e-05,2.0881236660409895e-09,2.0881236660409895e-09,3.3861705027250976e-09
1930,5.200348303852869e-05,2.3273343966298145e-09,2.3273343966298145e-09,3.4449973508797272e-09
1931,5.02826832026975e-05,2.647631899436017e-09,2.647631899436017e-09,3.1926638475811485e-09
1932,4.925064838192027e-05,3.5505417415672623e-09,3.5505417415672623e-09,3.0673942116469075e-09
1933,4.815788270207122e-05,3.551518523714492e-09,3.551518523714492e-09,2.887429248080561e-09
1934,4.765669239402216e-05,3.797583136844196e-09,3.797583136844196e-09,2.7250145314842e-09
1935,4.7023362900030664e-05,4.637921697485987e-09,4.637921697485987e-09,2.554779340461063e-09
1936,4.609051705171753e-05,4.240436890512456e-09,4.240436890512456e-09,2.595045432509023e-09
1937,4.542972601484507e-05,3.939453112928553e-09,3.939453112928553e-09,2.220466969024163e-09
1938,4.4369588327494315e-05,3.120445901672042e-09,3.120445901672042e-09,2.44116714144736e-09
1939,4.310515838109755e-05,2.653956451429248e-09,2.653956451429248e-09,2.34171260160565e-09
1940,4.162687816590603e-05,2.7160473869969337e-09,2.7160473869969337e-09,2.1463386782169127e-09
1941,3.9885527907504835e-05,2.3790292593060614e-09,2.3790292593060614e-09,2.1800884748251245e-09
1942,3.905542221868278e-05,1.453748431158784e-09,1.453748431158784e-09,2.0540749894643842e-09
1943,3.8460157936372396e-05,1.2658274289867322e-09,1.2658274289867322e-09,2.0612974660494388e-09
1944,3.7911967540692005e-05,1.207058209337245e-09,1.207058209337245e-09,2.02658653350848e-09
1945,3.7597172714803105e-05,9.805872086543488e-10,9.805872086543488e-10,2.020255343967595e-09
1946,3.7465311574383774e-05,4.162267931111836e-10,4.162267931111836e-10,1.895066532269547e-09
1947,3.9019147931997266e-05,4.4359396513181185e-10,4.4359396513181185e-10,2.27936647334559e-09
1948,3.937689273568269e-05,5.974939689837707e-10,5.974939689837707e-10,2.3009021989293744e-09
1949,3.997637343543049e-05,5.90794478814795e-10,5.90794478814795e-10,2.367036915679981e-09
1950,3.95554379792884e-05,6.201010815942709e-10,6.201010815942709e-10,2.5066097451644153e-09
1951,3.971177648054436e-05,6.269612844762256e-10,6.269612844762256e-10,2.647878487899951e-09
1952,3.9877285806661735e-05,7.118085724019555e-10,7.118085724019555e-10,2.4797235058977255e-09
1953,3.998135538755118e-05,1.0709432785027673e-09,1.0709432785027673e-09,2.7178682796399502e-09
1954,3.8199918240674636e-05,1.004944183424783e-09,1.004944183424783e-09,2.4368573191070807e-09
1955,3.818937433866917e-05,8.945269366503591e-10,8.945269366503591e-10,2.2279113236806883e-09
1956,3.726812844563808e-05,8.803743091677165e-10,8.803743091677165e-10,2.2244882206098484e-09
1957,3.714196022234059e-05,8.678455573222063e-10,8.678455573222063e-10,2.0139559147353783e-09
1958,3.690027681711529e-05,9.041181454299313e-10,9.041181454299313e-10,1.9210101049565206e-09
1959,3.648309939308092e-05,8.759019858623723e-10,8.759019858623723e-10,2.056574743836137e-09
1960,3.608249763991418e-05,5.2602251522847e-10,5.2602251522847e-10,1.8349049184835614e-09
1961,3.665156483683469e-05,4.5491714363775163e-10,4.5491714363775163e-10,2.1991947865959307e-09
1962,3.657125385611185e-05,5.032501954842822e-10,5.032501954842822e-10,2.44030223013019e-09
1963,3.665771561957497e-05,5.880321666104241e-10,5.880321666104241e-10,2.3016792281639808e-09
1964,3.732530395999285e-05,6.217474709683099e-10,6.217474709683099e-10,2.396051341462575e-09
1965,3.795749060892766e-05,7.759969254474339e-10,7.759969254474339e-10,2.9778177542841686e-09
1966,3.828647095360793e-05,6.806436803064031e-10,6.806436803064031e-10,3.0611470977096442e-09
1967,3.854901297017932e-05,6.648262733983351e-10,6.648262733983351e-10,3.1413930663098152e-09
1968,3.7983259971952066e-05,7.526521192005983e-10,7.526521192005983e-10,2.9345357413898145e-09
1969,3.744673657430602e-05,7.146976225122107e-10,7.146976225122107e-10,2.90961903776881e-09
1970,3.7275234457670846e-05,6.198911741060544e-10,6.198911741060544e-10,2.913240616995795e-09
1971,3.624781831084485e-05,6.374536969706262e-10,6.374536969706262e-10,2.8938120629920914e-09
1972,3.5089155322306654e-05,5.033132839076566e-10,5.033132839076566e-10,2.404436411878359e-09
1973,3.453114290355838e-05,5.187435282914623e-10,5.187435282914623e-10,2.2746656780370245e-09
1974,3.3979634151494664e-05,8.344046207943632e-10,8.344046207943632e-10,2.2882133172379734e-09
1975,3.375498376304417e-05,7.502134984666802e-10,7.502134984666802e-10,2.2310149759365215e-09
1976,3.359130589940053e-05,9.133358236379507e-10,9.133358236379507e-10,2.1801453182439853e-09
1977,3.339991755118328e-05,8.775146898803194e-10,8.775146898803194e-10,2.2272653562741394e-09
1978,3.369994634080545e-05,1.187842199601441e-09,1.187842199601441e-09,2.1840524468329038e-09
1979,3.395224380905607e-05,1.1218643890848717e-09,1.1218643890848717e-09,2.113711951499754e-09
1980,3.4201873599418574e-05,1.112358485084413e-09,1.112358485084413e-09,1.9617087795456965e-09
1981,3.441519688099756e-05,1.4263260354553863e-09,1.4263260354553863e-09,1.8626318106943325e-09
1982,3.462050621497578e-05,1.466606972771218e-09,1.466606972771218e-09,1.8191906235389054e-09
1983,3.500581130668122e-05,1.4420884902888176e-09,1.4420884902888176e-09,1.782198214403e-09
1984,3.5488256669071105e-05,1.4708150451538314e-09,1.4708150451538314e-09,1.7391960887331542e-09
1985,3.593060734731678e-05,1.157787433385999e-09,1.157787433385999e-09,1.7674413837249453e-09
1986,3.6635013592396195e-05,1.3195289900418722e-09,1.3195289900418722e-09,1.76988005203985e-09
1987,3.7178705887137244e-05,1.3896430514240672e-09,1.3896430514240672e-09,1.8848222665163964e-09
1988,3.795845935071286e-05,8.582457443141931e-10,8.582457443141931e-10,1.937322556346187e-09
1989,3.898069969311889e-05,8.092198776145563e-10,8.092198776145563e-10,1.8079225259727748e-09
1990,4.005788287031464e-05,6.433845718094894e-10,6.433845718094894e-10,1.7500487884244568e-09
1991,4.083668890026664e-05,6.920320943277452e-10,6.920320943277452e-10,1.7281716851209288e-09
1992,4.1194778792227483e-05,6.561219623169023e-10,6.561219623169023e-10,1.6678531413104126e-09
1993,4.202700698182785e-05,4.920860504789967e-10,4.920860504789967e-10,1.7209546486286952e-09
1994,4.289513682514163e-05,4.439834135259803e-10,4.439834135259803e-10,1.6011845500279215e-09
1995,4.403008538897016e-05,4.2141214327630546e-10,4.2141214327630546e-10,1.4936593073500148e-09
1996,4.507820891116613e-05,4.4452046408873155e-10,4.4452046408873155e-10,1.4915620167548533e-09
1997,4.638690786253262e-05,4.984259552706252e-10,4.984259552706252e-10,1.4432136438305827e-09
1998,4.7983863104101534e-05,4.939144926385808e-10,4.939144926385808e-10,1.4152743897456942e-09
1999,4.9437870724692144e-05,4.918249220585227e-10,4.918249220585227e-10,1.2784250721534614e-09
2000,5.039937916860383e-05,4.677018296460136e-10,4.677018296460136e-10,1.2120350675485066e-09
2001,5.245166435737961e-05,9.343236462289184e-10,9.343236462289184e-10,1.1495536824033893e-09
2002,5.341617465351841e-05,8.750779743684132e-10,8.750779743684132e-10,1.020325229068269e-09
2003,5.4613964104126876e-05,8.687970937908724e-10,8.687970937908724e-10,1.027834634863873e-09
2004,5.542406714604502e-05,8.185410286084707e-10,8.185410286084707e-10,9.856584278925391e-10
2005,5.6687471702129445e-05,8.02243719867844e-10,8.02243719867844e-10,9.38967221435811e-10
2006,5.9188228208638195e-05,1.0776685575665722e-09,1.0776685575665722e-09,1.0063158163907205e-09
2007,6.149695504323713e-05,1.0416710153179513e-09,1.0416710153179513e-09,8.912582497419156e-10
2008,6.316616678044998e-05,5.983113250872054e-10,5.983113250872054e-10,8.185025435203386e-10
2009,6.468986612162553e-05,5.6366025289705e-10,5.6366025289705e-10,7.889782636740148e-10
2010,6.604926186680262e-05,5.110146390862364e-10,5.110146390862364e-10,7.83579820077104e-10
2011,6.880363175046764e-05,5.085897454670014e-10,5.085897454670014e-10,7.526890063605915e-10
2012,7.051250057494534e-05,4.546777436200847e-10,4.546777436200847e-10,7.18137961795508e-10
2013,7.058868089058836e-05,1.4114575257581245e-10,1.4114575257581245e-10,6.923697805559317e-10
2014,7.22977305745839e-05,1.4080293057486656e-10,1.4080293057486656e-10,6.517142460614269e-10
2015,7.349557147660692e-05,8.288023913005649e-11,8.288023913005649e-11,6.592387905409883e-10
2016,7.557665022821831e-05,8.084136658703667e-11,8.084136658703667e-11,6.761881768798819e-10
2017,7.697397450101562e-05,8.953871556231323e-11,8.953871556231323e-11,6.026139309778245e-10
2018,7.683267031097785e-05,6.845032457514222e-11,6.845032457514222e-11,6.321457357572057e-10
2019,7.74354011809919e-05,6.687340438349398e-11,6.687340438349398e-11,6.593556534095768e-10
