ngram,tree,tree,tret,tre
1805,6.872169719177432e-05,6.872169719177432e-05,1.26053345793155e-07,1.7307908462628672e-06
1806,7.058547531154804e-05,7.058547531154804e-05,1.2586267266507483e-07,1.7282510498262127e-06
1807,7.112952049023338e-05,7.112952049023338e-05,1.248988224590773e-07,1.9028695825389669e-06
1808,6.950770226207428e-05,6.950770226207428e-05,1.2461967356460134e-07,1.8736508309302735e-06
1809,6.727120749669016e-05,6.727120749669016e-05,1.1640902591076546e-07,1.8355602995662984e-06
1810,6.640700251279798e-05,6.640700251279798e-05,1.0537416019116921e-07,1.735919097102721e-06
1811,6.322564149741083e-05,6.322564149741083e-05,8.741162206758548e-08,1.665236027292849e-06
1812,6.265247169981844e-05,6.265247169981844e-05,8.519863468693854e-08,1.5862509274354255e-06
1813,5.945821301013764e-05,5.945821301013764e-05,8.274708664300436e-08,1.6048821537749194e-06
1814,5.769439355520133e-05,5.769439355520133e-05,7.520354675502208e-08,1.3860678628978867e-06
1815,5.8432539455160235e-05,5.8432539455160235e-05,7.816258269193505e-08,1.4263697494243388e-06
1816,6.182989662712706e-05,6.182989662712706e-05,8.462727356978966e-08,1.422693977864193e-06
1817,6.274362177854138e-05,6.274362177854138e-05,8.436895372808197e-08,1.3771314765368255e-06
1818,6.387563449347258e-05,6.387563449347258e-05,8.678392150938765e-08,1.2944537957082503e-06
1819,6.546184522449039e-05,6.546184522449039e-05,8.46885665087679e-08,1.2455005844458356e-06
1820,6.749443907340589e-05,6.749443907340589e-05,8.349135072194258e-08,1.167445507884882e-06
1821,6.8651137033677e-05,6.8651137033677e-05,8.355309891580223e-08,1.1946440281462856e-06
1822,6.928490204570283e-05,6.928490204570283e-05,7.393005674316555e-08,1.1277466488276592e-06
1823,6.748735281040094e-05,6.748735281040094e-05,7.367233680253906e-08,1.0919297730132321e-06
1824,6.755069521854498e-05,6.755069521854498e-05,7.235508598617863e-08,1.1013199322665708e-06
1825,6.786011051320071e-05,6.786011051320071e-05,7.096085699994806e-08,1.0683307242028865e-06
1826,6.865254025407401e-05,6.865254025407401e-05,6.845741903508237e-08,1.0890034250873474e-06
1827,6.937265217337491e-05,6.937265217337491e-05,6.172288940271236e-08,1.0819520801825483e-06
1828,7.056414220382326e-05,7.056414220382326e-05,6.349991415228423e-08,1.047780334114837e-06
1829,6.988697714405134e-05,6.988697714405134e-05,6.24861691278511e-08,1.0275931491118432e-06
1830,7.174229228569726e-05,7.174229228569726e-05,5.553259845620622e-08,1.010082412124445e-06
1831,7.2874130897357e-05,7.2874130897357e-05,5.349276881767244e-08,9.969629348103939e-07
1832,7.395469895397712e-05,7.395469895397712e-05,4.9952541404861354e-08,9.819513430946763e-07
1833,7.20797896584762e-05,7.20797896584762e-05,4.7534497988570886e-08,9.813136248989655e-07
1834,7.158818646400635e-05,7.158818646400635e-05,4.770189881193281e-08,9.605328809162269e-07
1835,7.270757383334317e-05,7.270757383334317e-05,4.261758945744987e-08,9.771867033642984e-07
1836,7.339700823649764e-05,7.339700823649764e-05,4.3624965481317956e-08,9.739721755457659e-07
1837,7.195603705310662e-05,7.195603705310662e-05,4.229710524685158e-08,9.895131419008457e-07
1838,7.137350205864226e-05,7.137350205864226e-05,4.519911454638402e-08,9.905784687751812e-07
1839,7.059420853953011e-05,7.059420853953011e-05,4.831285187784877e-08,9.922386214254532e-07
1840,7.060968346195295e-05,7.060968346195295e-05,4.800890250424215e-08,9.596609272323673e-07
1841,7.177915956292833e-05,7.177915956292833e-05,4.7652942924969466e-08,9.649064947682615e-07
1842,6.888909514860384e-05,6.888909514860384e-05,4.985359020841835e-08,9.80152289490174e-07
1843,6.801049208401569e-05,6.801049208401569e-05,4.936477893124902e-08,9.95797344265676e-07
1844,6.9200641259418e-05,6.9200641259418e-05,4.9831429903081566e-08,1.0040730314488298e-06
1845,6.896632528098832e-05,6.896632528098832e-05,4.69266104070292e-08,9.854765120767946e-07
1846,6.90287904165286e-05,6.90287904165286e-05,4.605932651153515e-08,9.811234593014108e-07
1847,7.041290414885484e-05,7.041290414885484e-05,4.831539815849542e-08,9.646473537421635e-07
1848,6.969291072372081e-05,6.969291072372081e-05,4.9474353249122164e-08,9.383044081394993e-07
1849,7.108811301545106e-05,7.108811301545106e-05,4.895609860357451e-08,8.926661020528368e-07
1850,7.201491202327556e-05,7.201491202327556e-05,5.162591268767106e-08,8.643523463953378e-07
1851,7.180299975776247e-05,7.180299975776247e-05,5.4962237174192655e-08,8.179833425206848e-07
1852,7.280003878154926e-05,7.280003878154926e-05,6.336985590240016e-08,8.038591577782686e-07
1853,7.307132390061659e-05,7.307132390061659e-05,6.566352084291793e-08,7.849794201320037e-07
1854,7.35773573978804e-05,7.35773573978804e-05,6.675391871015433e-08,7.874781918612175e-07
1855,7.306058354775555e-05,7.306058354775555e-05,6.816947768178189e-08,8.237732182741248e-07
1856,7.318800635403022e-05,7.318800635403022e-05,7.117400713241295e-08,8.379030305150081e-07
1857,7.339236929380734e-05,7.339236929380734e-05,7.033953610045631e-08,8.435482722494012e-07
1858,7.255709975392424e-05,7.255709975392424e-05,7.017925085506249e-08,8.503634165078568e-07
1859,7.195694446896336e-05,7.195694446896336e-05,6.499155397981277e-08,8.677537347726425e-07
1860,7.158136057634173e-05,7.158136057634173e-05,6.29922425332552e-08,8.583069026306995e-07
1861,6.950426697065788e-05,6.950426697065788e-05,6.195892459410451e-08,8.656392326754161e-07
1862,6.975128261339185e-05,6.975128261339185e-05,6.267392547800097e-08,8.413150729731049e-07
1863,6.808880945235225e-05,6.808880945235225e-05,5.8578471343448e-08,8.139859671376013e-07
1864,6.697298002628875e-05,6.697298002628875e-05,5.8351610781366096e-08,8.045912928927075e-07
1865,6.706969413374151e-05,6.706969413374151e-05,5.7635828300460294e-08,7.949077241521861e-07
1866,6.680739794059523e-05,6.680739794059523e-05,5.522004339500849e-08,7.540722809348413e-07
1867,6.67978695543882e-05,6.67978695543882e-05,5.656356145371839e-08,7.92139871919062e-07
1868,6.818583850482745e-05,6.818583850482745e-05,5.618001505272982e-08,7.799413391954399e-07
1869,6.755714795352625e-05,6.755714795352625e-05,5.685368772593133e-08,7.719157630552737e-07
1870,6.846955199892233e-05,6.846955199892233e-05,5.888759955853727e-08,7.670391499102282e-07
1871,6.956721439824573e-05,6.956721439824573e-05,5.8577842513126855e-08,7.962949065846001e-07
1872,6.982420745771378e-05,6.982420745771378e-05,5.710546143892056e-08,7.984717334303631e-07
1873,6.995160323900304e-05,6.995160323900304e-05,5.757912749767716e-08,7.974629738782824e-07
1874,6.852794727559999e-05,6.852794727559999e-05,5.523960311393239e-08,7.518750716631725e-07
1875,6.789295782384994e-05,6.789295782384994e-05,5.6168657534629215e-08,7.378988990629815e-07
1876,6.807406368482458e-05,6.807406368482458e-05,5.529524825322239e-08,7.346851345703596e-07
1877,6.791754328462827e-05,6.791754328462827e-05,5.528440638613574e-08,7.465798798226128e-07
1878,6.795276619543853e-05,6.795276619543853e-05,5.402516732390593e-08,7.011539732307678e-07
1879,6.788407284018052e-05,6.788407284018052e-05,5.3930635195748826e-08,6.804764162942385e-07
1880,6.830627587208125e-05,6.830627587208125e-05,5.4862222193768114e-08,6.846701369665555e-07
1881,6.962372572161257e-05,6.962372572161257e-05,5.509637749209365e-08,6.78968912585073e-07
1882,7.018311069779364e-05,7.018311069779364e-05,5.2932033359606323e-08,6.738245100937743e-07
1883,7.029005376222943e-05,7.029005376222943e-05,4.994121586118386e-08,6.52233227681011e-07
1884,7.026152785069176e-05,7.026152785069176e-05,4.738870476980342e-08,6.278518916198144e-07
1885,6.99803463898466e-05,6.99803463898466e-05,4.8171206198536054e-08,6.263922581898182e-07
1886,7.072033622534946e-05,7.072033622534946e-05,4.8558028709067e-08,6.362640760926297e-07
1887,7.022135832812637e-05,7.022135832812637e-05,4.731998716676701e-08,6.400474766061442e-07
1888,7.061938647114272e-05,7.061938647114272e-05,4.794929304401714e-08,6.406104294650763e-07
1889,7.03693793704068e-05,7.03693793704068e-05,4.8457438189026495e-08,6.510696347764419e-07
1890,7.028113967472953e-05,7.028113967472953e-05,4.854116245464216e-08,6.570850489749449e-07
1891,7.047946772737694e-05,7.047946772737694e-05,4.9290247566042515e-08,6.547201353766598e-07
1892,6.966624953617741e-05,6.966624953617741e-05,4.869538474037784e-08,6.477851245888035e-07
1893,6.891552246608106e-05,6.891552246608106e-05,4.684010994943881e-08,6.365190837901277e-07
1894,6.906202283322013e-05,6.906202283322013e-05,4.690676748607205e-08,6.391807687577966e-07
1895,6.823256470462573e-05,6.823256470462573e-05,4.448994062045131e-08,6.290991905189003e-07
1896,6.840676152413445e-05,6.840676152413445e-05,4.4372599562945784e-08,6.032361008172822e-07
1897,6.937319994904101e-05,6.937319994904101e-05,4.493629696915897e-08,5.905639406072234e-07
1898,6.843193945574708e-05,6.843193945574708e-05,4.468834191584392e-08,5.777773870769514e-07
1899,6.899573989877743e-05,6.899573989877743e-05,4.4089211265989954e-08,5.745267718079308e-07
1900,6.868057763702902e-05,6.868057763702902e-05,4.463680523615819e-08,5.961856735276732e-07
1901,6.763692259223067e-05,6.763692259223067e-05,4.332681210631303e-08,5.829045660123353e-07
1902,6.799404218327254e-05,6.799404218327254e-05,4.4411543902762267e-08,5.816595976934227e-07
1903,6.70705090409943e-05,6.70705090409943e-05,4.386241414522374e-08,5.874230006546506e-07
1904,6.60982758355593e-05,6.60982758355593e-05,4.3206586752830844e-08,5.968479237188668e-07
1905,6.60126076711874e-05,6.60126076711874e-05,4.172627297651031e-08,5.999188244589147e-07
1906,6.528206306809028e-05,6.528206306809028e-05,4.027641103172235e-08,5.921618091114007e-07
1907,6.472908509229975e-05,6.472908509229975e-05,3.9533477190291574e-08,5.733714293195849e-07
1908,6.476374879379623e-05,6.476374879379623e-05,3.869618225849081e-08,5.705727111100194e-07
1909,6.357964074205873e-05,6.357964074205873e-05,3.691111721033329e-08,5.626227204759613e-07
1910,6.258089654563394e-05,6.258089654563394e-05,3.490118162728452e-08,5.529550354107673e-07
1911,6.19706952420529e-05,6.19706952420529e-05,3.453818564480571e-08,5.544228136906375e-07
1912,6.094759789578218e-05,6.094759789578218e-05,3.344177227201531e-08,5.523331359264765e-07
1913,6.009825301589444e-05,6.009825301589444e-05,3.263219967258075e-08,5.555296687426952e-07
1914,5.888114589782033e-05,5.888114589782033e-05,3.121742914962462e-08,5.478704565575754e-07
1915,5.726169287559709e-05,5.726169287559709e-05,3.003198045803401e-08,5.431138723516986e-07
1916,5.5638674634142914e-05,5.5638674634142914e-05,3.006275406391978e-08,5.564523267561786e-07
1917,5.4817925826812696e-05,5.4817925826812696e-05,3.05314529214229e-08,5.661818412201163e-07
1918,5.361594906259727e-05,5.361594906259727e-05,2.948714897651631e-08,5.55610256469663e-07
1919,5.323011802309858e-05,5.323011802309858e-05,2.9728587084118122e-08,5.636740719897457e-07
1920,5.425555251089723e-05,5.425555251089723e-05,3.1923780952070047e-08,5.807618370974004e-07
1921,5.521258728029872e-05,5.521258728029872e-05,3.442722221588415e-08,5.841888212541692e-07
1922,5.684946933927547e-05,5.684946933927547e-05,3.7560420805350855e-08,5.914899523824195e-07
1923,5.861418997353342e-05,5.861418997353342e-05,3.819073819093839e-08,5.9460441954278e-07
1924,6.0468437108543836e-05,6.0468437108543836e-05,3.8448579938891014e-08,5.921582766989429e-07
1925,6.187941679464919e-05,6.187941679464919e-05,3.9644271611548124e-08,5.9144851353007e-07
1926,6.314992736276639e-05,6.314992736276639e-05,3.927299399971876e-08,5.962828676534368e-07
1927,6.240454240469262e-05,6.240454240469262e-05,3.756039263740669e-08,5.824855894128891e-07
1928,6.18738065116174e-05,6.18738065116174e-05,3.56746264275541e-08,5.70201734717557e-07
1929,6.10204208766975e-05,6.10204208766975e-05,3.3258824773594956e-08,5.722379553065236e-07
1930,5.975099806424363e-05,5.975099806424363e-05,3.3111953559991237e-08,5.679628917018167e-07
1931,5.8385218185971356e-05,5.8385218185971356e-05,3.28492197253029e-08,5.668470635100675e-07
1932,5.774701224124458e-05,5.774701224124458e-05,3.214609556323467e-08,5.750653469606602e-07
1933,5.695764204054805e-05,5.695764204054805e-05,3.2256133510242894e-08,5.793949883679618e-07
1934,5.6444077407442296e-05,5.6444077407442296e-05,3.150796296884957e-08,5.878338324042229e-07
1935,5.6231782114731944e-05,5.6231782114731944e-05,3.246542438059155e-08,6.079217606773974e-07
1936,5.488581466904309e-05,5.488581466904309e-05,3.196988527877563e-08,6.053844409897075e-07
1937,5.438733257636029e-05,5.438733257636029e-05,3.1315694164797085e-08,6.116257265732981e-07
1938,5.308570273752723e-05,5.308570273752723e-05,3.086868107158937e-08,6.195984220929469e-07
1939,5.193137570001584e-05,5.193137570001584e-05,3.118851564311496e-08,6.316817575680034e-07
1940,5.0461806884933526e-05,5.0461806884933526e-05,3.274143724395019e-08,6.339206005837436e-07
1941,4.9223902481441784e-05,4.9223902481441784e-05,3.521386255605259e-08,6.496285485419711e-07
1942,4.7887961825056535e-05,4.7887961825056535e-05,3.5194710384140697e-08,6.622450428039883e-07
1943,4.7632460856610646e-05,4.7632460856610646e-05,3.609527356372512e-08,6.816992156797954e-07
1944,4.720836243775141e-05,4.720836243775141e-05,3.6540949821528557e-08,6.987496996251658e-07
1945,4.748355370663505e-05,4.748355370663505e-05,3.647465516922109e-08,7.04756116322512e-07
1946,4.802161025249266e-05,4.802161025249266e-05,3.6716848736010177e-08,6.952713452587236e-07
1947,4.8085293071510803e-05,4.8085293071510803e-05,3.59674154586693e-08,6.908480583790931e-07
1948,4.780968967159944e-05,4.780968967159944e-05,3.39015302180152e-08,6.837680806321649e-07
1949,4.797023835375772e-05,4.797023835375772e-05,3.3210283285305716e-08,6.715133784902199e-07
1950,4.8120141270503935e-05,4.8120141270503935e-05,3.1258147054862613e-08,6.613156447851257e-07
1951,4.780900469216119e-05,4.780900469216119e-05,3.0249755208647655e-08,6.562170824508939e-07
1952,4.739022395889541e-05,4.739022395889541e-05,2.971004800908109e-08,6.576065223790855e-07
1953,4.647601755485604e-05,4.647601755485604e-05,2.9424674252709337e-08,6.650890895798511e-07
1954,4.6079190464557283e-05,4.6079190464557283e-05,2.9060723097781453e-08,6.675665450269921e-07
1955,4.5968891624527585e-05,4.5968891624527585e-05,2.8972771102888017e-08,6.636162359947255e-07
1956,4.512228614268159e-05,4.512228614268159e-05,3.066495907993223e-08,6.611280046594661e-07
1957,4.436344949811298e-05,4.436344949811298e-05,3.084877724696915e-08,6.586696161191088e-07
1958,4.4184361675953756e-05,4.4184361675953756e-05,3.070268839167056e-08,6.497626827695058e-07
1959,4.381238925686505e-05,4.381238925686505e-05,3.061537436264773e-08,6.468997558580927e-07
1960,4.337941572885029e-05,4.337941572885029e-05,3.005625437424442e-08,6.505972334837549e-07
1961,4.292405200041165e-05,4.292405200041165e-05,2.9325760613525224e-08,6.401562749098437e-07
1962,4.265437850595585e-05,4.265437850595585e-05,2.9513418502753145e-08,6.498092700115064e-07
1963,4.284711862315557e-05,4.284711862315557e-05,2.7005934504537825e-08,6.49732823733627e-07
1964,4.271445089086358e-05,4.271445089086358e-05,2.7757503470330188e-08,6.57252314795187e-07
1965,4.247710655493263e-05,4.247710655493263e-05,2.8008700628642406e-08,6.682234519368129e-07
1966,4.222002202628313e-05,4.222002202628313e-05,2.827141441587498e-08,6.840994858846119e-07
1967,4.169091179002342e-05,4.169091179002342e-05,2.8227162321822367e-08,7.091133186674727e-07
1968,4.1549758212308264e-05,4.1549758212308264e-05,2.9039996312414066e-08,7.513512270764165e-07
1969,4.137763919840966e-05,4.137763919840966e-05,2.8879743041443362e-08,7.554947956123215e-07
1970,4.1093017768746775e-05,4.1093017768746775e-05,3.000233356991495e-08,7.612104419812178e-07
1971,4.0961401412330035e-05,4.0961401412330035e-05,2.9490143914147537e-08,7.621149101006657e-07
1972,4.083212635513129e-05,4.083212635513129e-05,2.903392421720647e-08,7.504025266566064e-07
1973,4.1086295823333785e-05,4.1086295823333785e-05,2.8688194169441365e-08,7.366584457356242e-07
1974,4.110368536203168e-05,4.110368536203168e-05,2.7802786612645443e-08,7.105358739473948e-07
1975,4.1630135196360894e-05,4.1630135196360894e-05,2.6941948862356313e-08,6.762677864052031e-07
1976,4.157645525992848e-05,4.157645525992848e-05,2.6810364468181954e-08,6.621860880581412e-07
1977,4.185254095188741e-05,4.185254095188741e-05,2.5167822619615824e-08,6.632523325476671e-07
1978,4.2688280830459136e-05,4.2688280830459136e-05,2.5444195068351812e-08,6.492849057134922e-07
1979,4.303339353230383e-05,4.303339353230383e-05,2.5105939168871113e-08,6.41049959020685e-07
1980,4.3451671185071715e-05,4.3451671185071715e-05,2.4482135176283138e-08,6.353156192874719e-07
1981,4.397228154370428e-05,4.397228154370428e-05,2.4333367574870734e-08,6.126458872911047e-07
1982,4.418495258765428e-05,4.418495258765428e-05,2.4292361138528966e-08,6.008273203406134e-07
1983,4.493959672150335e-05,4.493959672150335e-05,2.3592145126372088e-08,5.867032980079654e-07
1984,4.5916636216653774e-05,4.5916636216653774e-05,2.3833739807141034e-08,5.691451130067955e-07
1985,4.6236336077397156e-05,4.6236336077397156e-05,2.3135964763046753e-08,5.698700046455738e-07
1986,4.73622177586159e-05,4.73622177586159e-05,2.2571499716913682e-08,5.546501589443713e-07
1987,4.8770556791818566e-05,4.8770556791818566e-05,2.201677316650473e-08,5.341963620659434e-07
1988,5.0170376718077545e-05,5.0170376718077545e-05,2.172409579210515e-08,5.233447422727165e-07
1989,5.13662099755103e-05,5.13662099755103e-05,2.1222130085009538e-08,5.107667391257564e-07
1990,5.21867566151611e-05,5.21867566151611e-05,2.2280649198640797e-08,4.939057589581353e-07
1991,5.277648649228338e-05,5.277648649228338e-05,2.228755618156291e-08,4.7574809108092655e-07
1992,5.342214717529714e-05,5.342214717529714e-05,2.203812522947958e-08,4.5503849069713655e-07
1993,5.4109089043257495e-05,5.4109089043257495e-05,2.230718187945513e-08,4.4715595290004527e-07
1994,5.431566387414932e-05,5.431566387414932e-05,2.2897872042904055e-08,4.40039631907244e-07
1995,5.5019988524561215e-05,5.5019988524561215e-05,2.263189661074908e-08,4.299888546808818e-07
1996,5.554695443216977e-05,5.554695443216977e-05,2.2289550015232506e-08,4.1523193772263767e-07
1997,5.6724228800573784e-05,5.6724228800573784e-05,2.0710614683545307e-08,4.0441839083931494e-07
1998,5.762043916287699e-05,5.762043916287699e-05,2.0173516190880036e-08,3.971637576276927e-07
1999,5.8575489674694836e-05,5.8575489674694836e-05,1.9763527195745415e-08,3.780932494074867e-07
2000,5.9890853922947175e-05,5.9890853922947175e-05,1.971154693438036e-08,3.674001618492184e-07
2001,6.111793845775537e-05,6.111793845775537e-05,1.909234979637274e-08,3.475492665724492e-07
2002,6.198101047110478e-05,6.198101047110478e-05,1.9013778995713437e-08,3.4292945575283997e-07
2003,6.304800626821816e-05,6.304800626821816e-05,1.860786318681156e-08,3.409079210671605e-07
2004,6.331724164608334e-05,6.331724164608334e-05,1.8466801928898998e-08,3.345936444735084e-07
2005,6.409106208593585e-05,6.409106208593585e-05,1.9173438202203996e-08,3.2605624612967533e-07
2006,6.49145814739833e-05,6.49145814739833e-05,1.9358616297284115e-08,3.1600050728489547e-07
2007,6.542777555296198e-05,6.542777555296198e-05,1.8353976116713966e-08,3.059403021714908e-07
2008,6.6125497271839e-05,6.6125497271839e-05,1.698573345468698e-08,3.0627360355798115e-07
2009,6.644227999329035e-05,6.644227999329035e-05,1.536619980464187e-08,2.8822260235626474e-07
2010,6.6377803575181e-05,6.6377803575181e-05,1.4227435800912808e-08,2.7882475706064724e-07
2011,6.722985251274492e-05,6.722985251274492e-05,1.3163295279180635e-08,2.715393268967351e-07
2012,6.729207130514883e-05,6.729207130514883e-05,1.132099030393923e-08,2.6335715931834004e-07
2013,6.686132837785408e-05,6.686132837785408e-05,9.725644226473865e-09,2.6001550322364763e-07
2014,6.686038458220927e-05,6.686038458220927e-05,8.976040291993773e-09,3.730502697862903e-07
2015,6.680921485115374e-05,6.680921485115374e-05,1.0474986021437514e-08,5.078630006697235e-07
2016,6.75100922567903e-05,6.75100922567903e-05,1.1117058384968459e-08,5.159059952575262e-07
2017,6.80497287248727e-05,6.80497287248727e-05,1.163256202474372e-08,5.546440391412943e-07
2018,6.79136413964443e-05,6.79136413964443e-05,1.2022266382416546e-08,6.156902912834994e-07
2019,6.846573705843184e-05,6.846573705843184e-05,1.2000133775558197e-08,7.039286096244268e-07
