ngram,land,lnd,lnd,land
1830,0.0002806242971148874,6.130809789997979e-08,6.130809789997979e-08,0.0002806242971148874
1831,0.0002924436578593616,5.730758699330961e-08,5.730758699330961e-08,0.0002924436578593616
1832,0.00029566593834065964,4.967858353260064e-08,4.967858353260064e-08,0.00029566593834065964
1833,0.0002991544856091163,4.873368197877426e-08,4.873368197877426e-08,0.0002991544856091163
1834,0.0003056492257331099,4.5705396039303585e-08,4.5705396039303585e-08,0.0003056492257331099
1835,0.00030776251307023425,4.4349883004153005e-08,4.4349883004153005e-08,0.00030776251307023425
1836,0.00030226465397780497,4.236591471291311e-08,4.236591471291311e-08,0.00030226465397780497
1837,0.00030324814308966907,3.847071689782362e-08,3.847071689782362e-08,0.00030324814308966907
1838,0.0002976107394455799,4.018112116049062e-08,4.018112116049062e-08,0.0002976107394455799
1839,0.0002969958586618304,3.913708417664046e-08,3.913708417664046e-08,0.0002969958586618304
1840,0.0002946575405076146,4.070233673912428e-08,4.070233673912428e-08,0.0002946575405076146
1841,0.0002927342221872615,4.2257373219659455e-08,4.2257373219659455e-08,0.0002927342221872615
1842,0.0002950569490037326,4.172811683490961e-08,4.172811683490961e-08,0.0002950569490037326
1843,0.00029978089150972664,4.362145844538645e-08,4.362145844538645e-08,0.00029978089150972664
1844,0.000304191473073193,4.567457624813999e-08,4.567457624813999e-08,0.000304191473073193
1845,0.00030650684077824863,4.585080708758531e-08,4.585080708758531e-08,0.00030650684077824863
1846,0.0003136444720439613,4.991488162480502e-08,4.991488162480502e-08,0.0003136444720439613
1847,0.0003181976332728352,5.568880417123572e-08,5.568880417123572e-08,0.0003181976332728352
1848,0.0003206402138208172,5.7432253238890296e-08,5.7432253238890296e-08,0.0003206402138208172
1849,0.00032449349029255766,6.320171103928779e-08,6.320171103928779e-08,0.00032449349029255766
1850,0.0003224742166431887,6.531071911857517e-08,6.531071911857517e-08,0.0003224742166431887
1851,0.0003201008075848222,7.055886287941706e-08,7.055886287941706e-08,0.0003201008075848222
1852,0.0003209478995164058,7.395282913031614e-08,7.395282913031614e-08,0.0003209478995164058
1853,0.0003171957630131926,7.593856870309018e-08,7.593856870309018e-08,0.0003171957630131926
1854,0.00031252818215372305,7.411980667321976e-08,7.411980667321976e-08,0.00031252818215372305
1855,0.000312298715081332,7.614138094628028e-08,7.614138094628028e-08,0.000312298715081332
1856,0.0003082703499655638,7.586496865639805e-08,7.586496865639805e-08,0.0003082703499655638
1857,0.00030925001400256794,7.869002770023923e-08,7.869002770023923e-08,0.00030925001400256794
1858,0.00030758650973439217,7.830266010192385e-08,7.830266010192385e-08,0.00030758650973439217
1859,0.000303061753844044,8.707064275930471e-08,8.707064275930471e-08,0.000303061753844044
1860,0.0003018138023825096,8.675441063944942e-08,8.675441063944942e-08,0.0003018138023825096
1861,0.0003005368593481502,8.797006704038982e-08,8.797006704038982e-08,0.0003005368593481502
1862,0.00029650822398252785,8.93966439921964e-08,8.93966439921964e-08,0.00029650822398252785
1863,0.0002952824662705617,9.081133051885055e-08,9.081133051885055e-08,0.0002952824662705617
1864,0.00029073872220968563,9.017375443168671e-08,9.017375443168671e-08,0.00029073872220968563
1865,0.00029076815865534755,9.07536537348668e-08,9.07536537348668e-08,0.00029076815865534755
1866,0.00029267967745129554,8.286372020295727e-08,8.286372020295727e-08,0.00029267967745129554
1867,0.00029743160121142864,9.369158046216139e-08,9.369158046216139e-08,0.00029743160121142864
1868,0.0003024076410968389,9.4932078452205e-08,9.4932078452205e-08,0.0003024076410968389
1869,0.00030500862132092673,1.1121697188595395e-07,1.1121697188595395e-07,0.00030500862132092673
1870,0.00030642324626179677,1.1215557143324467e-07,1.1215557143324467e-07,0.00030642324626179677
1871,0.000308355237523626,1.1706360985337077e-07,1.1706360985337077e-07,0.000308355237523626
1872,0.00031095766046616646,1.219912704186754e-07,1.219912704186754e-07,0.00031095766046616646
1873,0.00031329834434602944,1.266723706245492e-07,1.266723706245492e-07,0.00031329834434602944
1874,0.00031120198712285074,1.2418489652483394e-07,1.2418489652483394e-07,0.00031120198712285074
1875,0.0003125383809674531,1.3209921588343475e-07,1.3209921588343475e-07,0.0003125383809674531
1876,0.0003163132641930133,1.2652742802694255e-07,1.2652742802694255e-07,0.0003163132641930133
1877,0.00032253544278708953,1.3790316342822605e-07,1.3790316342822605e-07,0.00032253544278708953
1878,0.00033055105762157055,1.592514980838392e-07,1.592514980838392e-07,0.00033055105762157055
1879,0.00033481843170842955,1.705488037779495e-07,1.705488037779495e-07,0.00033481843170842955
1880,0.00034052370132745376,1.8365608411841094e-07,1.8365608411841094e-07,0.00034052370132745376
1881,0.0003469069820961782,1.9832416293346406e-07,1.9832416293346406e-07,0.0003469069820961782
1882,0.0003502662252036056,2.0607294410573169e-07,2.0607294410573169e-07,0.0003502662252036056
1883,0.00035894395218097737,2.2073902528063627e-07,2.2073902528063627e-07,0.00035894395218097737
1884,0.00036107717979965467,2.2814228170123636e-07,2.2814228170123636e-07,0.00036107717979965467
1885,0.00036288325126016777,2.290137278545704e-07,2.290137278545704e-07,0.00036288325126016777
1886,0.000364765795114051,2.451934477676332e-07,2.451934477676332e-07,0.000364765795114051
1887,0.00036683456606364677,2.581937670648975e-07,2.581937670648975e-07,0.00036683456606364677
1888,0.0003671554441098124,2.678707176073658e-07,2.678707176073658e-07,0.0003671554441098124
1889,0.00037085762596689165,2.808060425455291e-07,2.808060425455291e-07,0.00037085762596689165
1890,0.0003656701758570437,2.9059859230073926e-07,2.9059859230073926e-07,0.0003656701758570437
1891,0.0003649291798605451,3.025085431675377e-07,3.025085431675377e-07,0.0003649291798605451
1892,0.0003590618601135377,3.105651436336692e-07,3.105651436336692e-07,0.0003590618601135377
1893,0.0003549469526790615,3.075477041290599e-07,3.075477041290599e-07,0.0003549469526790615
1894,0.0003482264291960746,3.1829899528799744e-07,3.1829899528799744e-07,0.0003482264291960746
1895,0.0003426357455152486,3.2101048321107684e-07,3.2101048321107684e-07,0.0003426357455152486
1896,0.00033396403887309134,3.483783603184877e-07,3.483783603184877e-07,0.00033396403887309134
1897,0.0003279564428209726,3.73435040858437e-07,3.73435040858437e-07,0.0003279564428209726
1898,0.00032260262690085383,3.911849343499593e-07,3.911849343499593e-07,0.00032260262690085383
1899,0.0003205139281427754,3.965024615938871e-07,3.965024615938871e-07,0.0003205139281427754
1900,0.00032173549490315575,4.185576431479733e-07,4.185576431479733e-07,0.00032173549490315575
1901,0.00032417310285381973,4.3396644855420163e-07,4.3396644855420163e-07,0.00032417310285381973
1902,0.00032735657961373884,4.5087054851527295e-07,4.5087054851527295e-07,0.00032735657961373884
1903,0.0003362080523012472,4.408809591690702e-07,4.408809591690702e-07,0.0003362080523012472
1904,0.0003423847499236997,4.2552462429869463e-07,4.2552462429869463e-07,0.0003423847499236997
1905,0.0003466550884435752,4.257760874030022e-07,4.257760874030022e-07,0.0003466550884435752
1906,0.0003547576197888702,4.3520731196622364e-07,4.3520731196622364e-07,0.0003547576197888702
1907,0.0003576144018942224,4.4532335761817065e-07,4.4532335761817065e-07,0.0003576144018942224
1908,0.0003590389221374478,4.36200009192232e-07,4.36200009192232e-07,0.0003590389221374478
1909,0.0003593269086975072,4.303412554561094e-07,4.303412554561094e-07,0.0003593269086975072
1910,0.0003526613831387034,4.2896052881198035e-07,4.2896052881198035e-07,0.0003526613831387034
1911,0.00035183512954972684,4.396783391972089e-07,4.396783391972089e-07,0.00035183512954972684
1912,0.00034928539701338323,4.4533801509974834e-07,4.4533801509974834e-07,0.00034928539701338323
1913,0.000343021924241579,4.4545607888072223e-07,4.4545607888072223e-07,0.000343021924241579
1914,0.0003369289957585612,4.2917961552900253e-07,4.2917961552900253e-07,0.0003369289957585612
1915,0.0003308798144904098,4.2275606152283475e-07,4.2275606152283475e-07,0.0003308798144904098
1916,0.0003250449704605022,4.3451618531824874e-07,4.3451618531824874e-07,0.0003250449704605022
1917,0.00031951588295799283,4.3747840956192316e-07,4.3747840956192316e-07,0.00031951588295799283
1918,0.00031005818163976073,4.372229877195163e-07,4.372229877195163e-07,0.00031005818163976073
1919,0.0003042465957280781,4.3493259584335776e-07,4.3493259584335776e-07,0.0003042465957280781
1920,0.0003004556555034859,4.255481615343472e-07,4.255481615343472e-07,0.0003004556555034859
1921,0.00030041808245836625,3.991473006083522e-07,3.991473006083522e-07,0.00030041808245836625
1922,0.0003000967886431941,3.8474433543862166e-07,3.8474433543862166e-07,0.0003000967886431941
1923,0.0002993486331044031,3.423736326827306e-07,3.423736326827306e-07,0.0002993486331044031
1924,0.00029985832017181177,3.118701386028988e-07,3.118701386028988e-07,0.00029985832017181177
1925,0.0003019641777167895,2.7761467639006045e-07,2.7761467639006045e-07,0.0003019641777167895
1926,0.00030102360843946893,2.4549846549299606e-07,2.4549846549299606e-07,0.00030102360843946893
1927,0.00029968574277258346,2.2749511937750606e-07,2.2749511937750606e-07,0.00029968574277258346
1928,0.0002937034919991025,2.2486671826170224e-07,2.2486671826170224e-07,0.0002937034919991025
1929,0.0002887966818109687,2.161837743739982e-07,2.161837743739982e-07,0.0002887966818109687
1930,0.0002841834585914122,2.5695029088573005e-07,2.5695029088573005e-07,0.0002841834585914122
1931,0.00028066956188662777,2.645282007409021e-07,2.645282007409021e-07,0.00028066956188662777
1932,0.0002753510530705431,2.579265563034434e-07,2.579265563034434e-07,0.0002753510530705431
1933,0.00027424551912450364,2.5782144876172553e-07,2.5782144876172553e-07,0.00027424551912450364
1934,0.0002731542626861483,2.6067353482111297e-07,2.6067353482111297e-07,0.0002731542626861483
1935,0.00027625500557145903,2.571021805611703e-07,2.571021805611703e-07,0.00027625500557145903
1936,0.0002772541151248983,2.56070498900434e-07,2.56070498900434e-07,0.0002772541151248983
1937,0.00027921378412949186,2.191017460160895e-07,2.191017460160895e-07,0.00027921378412949186
1938,0.0002794798097706267,2.119942804158979e-07,2.119942804158979e-07,0.0002794798097706267
1939,0.00028011443126680594,2.17376946157596e-07,2.17376946157596e-07,0.00028011443126680594
1940,0.00027800015439944606,2.1803014200421395e-07,2.1803014200421395e-07,0.00027800015439944606
1941,0.00027365213775608154,2.04870793092076e-07,2.04870793092076e-07,0.00027365213775608154
1942,0.00026905037313034493,2.1171268217910567e-07,2.1171268217910567e-07,0.00026905037313034493
1943,0.00026332729196708115,2.097843077665727e-07,2.097843077665727e-07,0.00026332729196708115
1944,0.0002580414251756987,2.0417729323136363e-07,2.0417729323136363e-07,0.0002580414251756987
1945,0.00025367601899363635,2.046485779568944e-07,2.046485779568944e-07,0.00025367601899363635
1946,0.0002515344468909981,2.295360214280403e-07,2.295360214280403e-07,0.0002515344468909981
1947,0.0002486192887382848,2.2132128460076013e-07,2.2132128460076013e-07,0.0002486192887382848
1948,0.00024579577854767976,2.2570177853659906e-07,2.2570177853659906e-07,0.00024579577854767976
1949,0.0002444800775265321,2.1980438142626163e-07,2.1980438142626163e-07,0.0002444800775265321
1950,0.0002448678486481575,2.1770659535442454e-07,2.1770659535442454e-07,0.0002448678486481575
1951,0.00024458474945276976,2.2247260947746588e-07,2.2247260947746588e-07,0.00024458474945276976
1952,0.00024538137742118645,2.155892348452783e-07,2.155892348452783e-07,0.00024538137742118645
1953,0.0002444121471074011,1.8591057734543677e-07,1.8591057734543677e-07,0.0002444121471074011
1954,0.0002438700051113431,1.8819729064034618e-07,1.8819729064034618e-07,0.0002438700051113431
1955,0.00024311031406146606,1.870337748804169e-07,1.870337748804169e-07,0.00024311031406146606
1956,0.00024176673364958594,1.8888375612797453e-07,1.8888375612797453e-07,0.00024176673364958594
1957,0.00024094713860124881,2.0218281195281763e-07,2.0218281195281763e-07,0.00024094713860124881
1958,0.00024092840197096978,1.9845043855834126e-07,1.9845043855834126e-07,0.00024092840197096978
1959,0.00024039076275325248,2.015093595478642e-07,2.015093595478642e-07,0.00024039076275325248
1960,0.00024137591701998775,2.0261423726099436e-07,2.0261423726099436e-07,0.00024137591701998775
1961,0.0002410815587999033,2.040020997843125e-07,2.040020997843125e-07,0.0002410815587999033
1962,0.00024111819012822316,2.550384538478413e-07,2.550384538478413e-07,0.00024111819012822316
1963,0.00024071780665378486,2.602599177440165e-07,2.602599177440165e-07,0.00024071780665378486
1964,0.00024052098784263113,2.582553264574017e-07,2.582553264574017e-07,0.00024052098784263113
1965,0.00024063464245825474,2.715766242999962e-07,2.715766242999962e-07,0.00024063464245825474
1966,0.00024015940601072674,2.846160538995589e-07,2.846160538995589e-07,0.00024015940601072674
1967,0.00023934717423149517,3.037023625600861e-07,3.037023625600861e-07,0.00023934717423149517
1968,0.0002410755550954491,3.265591703081684e-07,3.265591703081684e-07,0.0002410755550954491
1969,0.00024386940432512865,2.891079852978302e-07,2.891079852978302e-07,0.00024386940432512865
1970,0.0002464228704671508,2.965019153374929e-07,2.965019153374929e-07,0.0002464228704671508
1971,0.00024822377807660293,3.3037195683911183e-07,3.3037195683911183e-07,0.00024822377807660293
1972,0.0002491356509770932,3.471363722188211e-07,3.471363722188211e-07,0.0002491356509770932
1973,0.0002489291676153828,3.584893063037141e-07,3.584893063037141e-07,0.0002489291676153828
1974,0.0002472777248060863,3.533561709900823e-07,3.533561709900823e-07,0.0002472777248060863
1975,0.0002442328571175624,3.498286105241277e-07,3.498286105241277e-07,0.0002442328571175624
1976,0.00024084410896258696,3.599681812309947e-07,3.599681812309947e-07,0.00024084410896258696
1977,0.00023488141388432787,3.684994689073002e-07,3.684994689073002e-07,0.00023488141388432787
1978,0.0002298710190059085,3.604559789697045e-07,3.604559789697045e-07,0.0002298710190059085
1979,0.00022324449257991676,3.603188198602376e-07,3.603188198602376e-07,0.00022324449257991676
1980,0.00021742580117591257,3.62184514252866e-07,3.62184514252866e-07,0.00021742580117591257
1981,0.00021227656855314438,3.653839623244234e-07,3.653839623244234e-07,0.00021227656855314438
1982,0.00020640374402449067,3.9169735340952426e-07,3.9169735340952426e-07,0.00020640374402449067
1983,0.00020084383764437268,3.9162547896661894e-07,3.9162547896661894e-07,0.00020084383764437268
1984,0.00019768020346028998,4.0893765377144777e-07,4.0893765377144777e-07,0.00019768020346028998
1985,0.00019388369816754545,3.9534280712619617e-07,3.9534280712619617e-07,0.00019388369816754545
1986,0.00019105372900542404,3.7544461812493477e-07,3.7544461812493477e-07,0.00019105372900542404
1987,0.0001899346285167017,3.8846911008606965e-07,3.8846911008606965e-07,0.0001899346285167017
1988,0.00018866369542333165,3.843428706724288e-07,3.843428706724288e-07,0.00018866369542333165
1989,0.00018889016688003072,3.571982745143032e-07,3.571982745143032e-07,0.00018889016688003072
1990,0.00018841172693230744,3.415397194268215e-07,3.415397194268215e-07,0.00018841172693230744
1991,0.00018701381382665465,3.186417408025071e-07,3.186417408025071e-07,0.00018701381382665465
1992,0.0001859840246782239,3.067862175092679e-07,3.067862175092679e-07,0.0001859840246782239
1993,0.00018632713181432337,3.159890614564834e-07,3.159890614564834e-07,0.00018632713181432337
1994,0.00018511772006084875,2.990971259870483e-07,2.990971259870483e-07,0.00018511772006084875
1995,0.00018456698619827096,2.9282329348591573e-07,2.9282329348591573e-07,0.00018456698619827096
1996,0.00018355295885287757,2.708112905988206e-07,2.708112905988206e-07,0.00018355295885287757
1997,0.0001829664792499638,2.7098213349420674e-07,2.7098213349420674e-07,0.0001829664792499638
1998,0.00018217187399776385,2.6107249238650964e-07,2.6107249238650964e-07,0.00018217187399776385
1999,0.0001811182321814288,2.624297142769397e-07,2.624297142769397e-07,0.0001811182321814288
2000,0.0001793004131676363,2.4448976887470053e-07,2.4448976887470053e-07,0.0001793004131676363
2001,0.0001779697257526485,2.108865178992606e-07,2.108865178992606e-07,0.0001779697257526485
2002,0.00017616259616001377,1.8792587854120158e-07,1.8792587854120158e-07,0.00017616259616001377
2003,0.00017373984571479793,1.8649077101632168e-07,1.8649077101632168e-07,0.00017373984571479793
2004,0.00017130676964630505,1.7533493742608437e-07,1.7533493742608437e-07,0.00017130676964630505
2005,0.00016946648455424502,1.6084472572889093e-07,1.6084472572889093e-07,0.00016946648455424502
2006,0.00016739643303610916,1.3299652376222833e-07,1.3299652376222833e-07,0.00016739643303610916
2007,0.00016501583741046488,1.1429701731101107e-07,1.1429701731101107e-07,0.00016501583741046488
2008,0.00016052665471631502,1.0104580283609721e-07,1.0104580283609721e-07,0.00016052665471631502
2009,0.00015497242150429104,9.042834773051059e-08,9.042834773051059e-08,0.00015497242150429104
2010,0.00015163997886702418,6.700242265773276e-08,6.700242265773276e-08,0.00015163997886702418
2011,0.0001478493504691869,4.353754797950923e-08,4.353754797950923e-08,0.0001478493504691869
2012,0.00014443341517887478,2.5807016460329838e-08,2.5807016460329838e-08,0.00014443341517887478
2013,0.00014164255117066205,1.6828659101163013e-08,1.6828659101163013e-08,0.00014164255117066205
2014,0.00014313033066823015,9.961626571250041e-09,9.961626571250041e-09,0.00014313033066823015
2015,0.00014358078520412425,8.578974102541842e-09,8.578974102541842e-09,0.00014358078520412425
2016,0.00014580673554779163,8.346631830136175e-09,8.346631830136175e-09,0.00014580673554779163
2017,0.0001464941791103532,8.266663797940055e-09,8.266663797940055e-09,0.0001464941791103532
2018,0.00014809454733040185,9.133574518926934e-09,9.133574518926934e-09,0.00014809454733040185
2019,0.00015003543012426235,9.856394811436076e-09,9.856394811436076e-09,0.00015003543012426235
