ngram,answer,anser,aswer
1973,8.847127797447943e-05,3.034262821951675e-08,3.282634481698616e-09
1974,8.650630167851756e-05,3.026778827575072e-08,3.1169784214008747e-09
1975,8.467086237422856e-05,3.202920798425371e-08,3.2750013811977396e-09
1976,8.32238095296946e-05,3.095530790428061e-08,3.4250425035813645e-09
1977,8.208486542571336e-05,3.381214825586605e-08,3.6142609857340145e-09
1978,8.076603886105918e-05,3.201274267894405e-08,3.414387185683511e-09
1979,8.003830901413624e-05,3.365612169911206e-08,3.337801495512898e-09
1980,7.93855672652301e-05,3.287318176400536e-08,3.2100520337101965e-09
1981,7.883342186687514e-05,3.383689645935257e-08,2.9882448261884876e-09
1982,7.828042933916939e-05,3.1910729297075184e-08,2.6334191652718377e-09
1983,7.803951822487372e-05,3.229949996352843e-08,2.4695410161257314e-09
1984,7.778707679660459e-05,3.089045768384884e-08,2.1984203029441166e-09
1985,7.779539217673508e-05,3.0934026895579336e-08,2.0951808542081706e-09
1986,7.744409335178457e-05,3.0637372765746866e-08,1.9529463760445e-09
1987,7.715775323699095e-05,3.055913515887758e-08,1.7428159867652733e-09
1988,7.712798937323637e-05,2.965582776174155e-08,1.7183723650353905e-09
1989,7.729268898921353e-05,2.9480203421274253e-08,1.6009407371215494e-09
1990,7.715970839074413e-05,2.8657113507587643e-08,1.4290971818629673e-09
1991,7.74897458281235e-05,2.7733188444147216e-08,1.3441900370558812e-09
1992,7.73090255929024e-05,2.7562447816161954e-08,1.1875645942817569e-09
1993,7.773857318430341e-05,2.6316702214249484e-08,1.070486968909482e-09
1994,7.86888028544906e-05,2.515933138015823e-08,1.0266754113530396e-09
1995,7.978651514609478e-05,2.4358195206884503e-08,8.543345158302478e-10
1996,8.104141618657325e-05,2.5069699205459983e-08,9.236594822326083e-10
1997,8.282263921241142e-05,2.5917432517579593e-08,8.577306484117539e-10
1998,8.457432912629364e-05,2.420593922128741e-08,8.156239572620905e-10
1999,8.704336401673832e-05,2.329947599934355e-08,8.1123343756825e-10
2000,8.964492527801278e-05,2.2603881306387004e-08,8.249029951176315e-10
2001,9.21111079930727e-05,2.188435781797742e-08,8.4189156439913e-10
2002,9.424554030244638e-05,2.1093568161997415e-08,8.575299835302173e-10
2003,9.593345021130517e-05,1.9609590269047724e-08,7.458408652587828e-10
2004,9.762869844312913e-05,1.8462465461206127e-08,8.015622610102469e-10
2005,9.980880713555962e-05,1.8768082707002317e-08,8.201585363235406e-10
2006,0.00010263530878416662,1.8477839449003242e-08,7.617760152836947e-10
2007,0.00010563139013746487,1.840438861628562e-08,7.760049745643625e-10
2008,0.00010848878862036924,1.8189606773181107e-08,6.6599136523087e-10
2009,0.00011070157259902251,1.8140477310778025e-08,6.589194110974615e-10
2010,0.0001131331009673886,1.7985981973619606e-08,6.961764418912862e-10
2011,0.00011810786756021636,1.7519881164876746e-08,6.156284688379238e-10
2012,0.00012352910042474314,1.6472290325404108e-08,5.402148807652298e-10
2013,0.00012462435552151874,1.6004684688653015e-08,5.646857346798737e-10
2014,0.0001262138393940404,1.480205317047226e-08,4.933699361751666e-10
2015,0.00012747496137827902,1.5738496220559942e-08,5.269311058914943e-10
2016,0.00012863002068895315,1.5624570589726058e-08,5.232080284895651e-10
2017,0.0001307602045320285,1.524353325047893e-08,4.766754259829161e-10
2018,0.00012971390970051289,1.5179048418190177e-08,4.94018242980232e-10
2019,0.0001259586169908289,1.6703036065379706e-08,5.147305429109572e-10
