ngram,page,pge,pae,ppage
1883,7.729740588859255e-05,2.69178657141822e-09,1.6596263284286905e-08,9.643468880580842e-10
1884,7.784313077406426e-05,2.686771345088752e-09,1.5528646178454763e-08,9.42143061978738e-10
1885,7.818381085858814e-05,2.686721258170012e-09,1.5129131598306296e-08,9.203568145694468e-10
1886,7.980919014828811e-05,2.8617668235142446e-09,1.5162050535723537e-08,9.057064185937134e-10
1887,7.995422181141163e-05,3.190862526584023e-09,1.4854881134697604e-08,8.017936532965311e-10
1888,8.131462423729577e-05,3.4377034869541897e-09,1.4827209555383952e-08,6.934085983972033e-10
1889,8.276684093289077e-05,3.827676715267054e-09,1.3999154343683325e-08,7.793761330754378e-10
1890,8.387577898767111e-05,4.272938828161646e-09,1.670414130826105e-08,6.878231298016299e-10
1891,8.67241043514306e-05,4.715282101283183e-09,1.5784854312528296e-08,6.376887966087961e-10
1892,8.907412432433506e-05,4.874480945866415e-09,1.5540664501299617e-08,7.303916182183861e-10
1893,8.92921515125116e-05,4.85765405677796e-09,1.5767777940465877e-08,7.674610807972826e-10
1894,9.071291632218552e-05,4.453997900658432e-09,1.5683566826193588e-08,8.723777494041534e-10
1895,9.108994189383728e-05,4.6432700541641586e-09,1.4594449712238396e-08,9.39567677628515e-10
1896,9.157116541505925e-05,4.316482948851785e-09,1.502037998741506e-08,8.920343828679376e-10
1897,9.302682259918324e-05,3.4888428336797362e-09,1.2465928987483364e-08,9.208889048143273e-10
1898,9.172799348432039e-05,3.1326647625158036e-09,1.2458207671833016e-08,9.447358768304476e-10
1899,9.181268147325941e-05,2.920013913205415e-09,1.3749513147079791e-08,8.924605657664334e-10
1900,9.316003083118371e-05,2.6656455455663165e-09,1.592055465238218e-08,8.363550804294359e-10
1901,9.42512061945828e-05,2.6355027842634674e-09,1.695599089706385e-08,8.066245607959591e-10
1902,9.579155240706834e-05,2.1104424715748647e-09,1.7742867746457184e-08,6.75644397572585e-10
1903,9.799581416051037e-05,2.3750716155695225e-09,1.872730402498389e-08,6.515554365879187e-10
1904,9.930749261651986e-05,2.384510636562912e-09,1.9843899983535655e-08,6.324943346847078e-10
1905,0.00010190112724168492,2.5573874605301837e-09,2.1669047001182662e-08,5.824614679461604e-10
1906,0.00010295394583538706,2.6309063975002036e-09,2.0912068267518536e-08,5.63569024780719e-10
1907,0.00010299540943898526,2.8174231677827575e-09,2.2042090057945122e-08,6.006786813981892e-10
1908,0.00010374038538429886,2.7387907656059187e-09,2.5497000066820874e-08,5.52756380350112e-10
1909,0.00010435162091328363,2.8388226531410918e-09,2.4585068457229553e-08,6.044431383982791e-10
1910,0.00010462757615771676,2.323838978389249e-09,2.346392337569471e-08,9.19859696349842e-10
1911,0.00010502545878158085,2.4177516338192665e-09,2.3060321144693522e-08,1.0045745663893918e-09
1912,0.00010533264035724901,2.143565388682386e-09,2.2354043441704822e-08,1.1013095435608022e-09
1913,0.00010691036108515359,2.1478198901953807e-09,2.1717294248649717e-08,1.178577592662679e-09
1914,0.00010966459792273651,2.0591104059925716e-09,1.837237232190806e-08,1.2076421529449988e-09
1915,0.00011064656843830432,2.27916055869518e-09,1.4889134242983865e-08,1.2643153904764608e-09
1916,0.00011242796296885769,2.282099001834784e-09,1.799648810926361e-08,1.2706696567959292e-09
1917,0.00011330430321062781,2.648469427895301e-09,1.9446892096652846e-08,1.1369595027359886e-09
1918,0.00011464601681966866,2.572647983534182e-09,2.025742443631121e-08,1.1713522770787473e-09
1919,0.00011559115851663851,2.7535721956541336e-09,2.0260661466003123e-08,1.1546461961157002e-09
1920,0.00011592277379739764,2.856647775471645e-09,2.1307533134721065e-08,1.2239914399485891e-09
1921,0.00011623866677317502,2.955637766279194e-09,2.335202431424932e-08,1.2903456636514932e-09
1922,0.00011812955511101921,2.9677417349002357e-09,2.5031710545623095e-08,1.2995310938457294e-09
1923,0.00011913038594814549,3.073012511123352e-09,2.4990429027736483e-08,1.5189131064019534e-09
1924,0.000121609381624564,2.716701260777451e-09,2.6296219297299624e-08,1.4942695176450066e-09
1925,0.00012301160417596942,2.774174080931248e-09,2.7008962685418477e-08,1.494237448059924e-09
1926,0.00012543945090978274,3.961326298730837e-09,2.769698096268972e-08,1.4525890569748258e-09
1927,0.00012624465099569143,3.771080289308568e-09,2.9890633967966096e-08,1.2883243757525316e-09
1928,0.0001293455092569015,3.5950084020797135e-09,2.7844495090586666e-08,1.2565116486966993e-09
1929,0.00013104231246480986,3.4878659484403686e-09,2.580847979771761e-08,1.262184150847239e-09
1930,0.00013336760041836117,3.1847148410487793e-09,2.3188541880309847e-08,1.1309071774283958e-09
1931,0.0001337711271064888,3.2028296364267864e-09,2.0514115231914535e-08,9.93435397437078e-10
1932,0.00013724326605110297,3.1651142183365876e-09,1.8985460695627613e-08,9.761728568337601e-10
1933,0.00013744518634796674,2.2557657487963313e-09,1.7678150499023104e-08,1.000560991202905e-09
1934,0.0001400367889021124,2.1856570838910525e-09,1.4000500441519698e-08,1.246625604332609e-09
1935,0.00014048959461173842,2.1563889087060163e-09,1.5126027414729444e-08,1.2653250114347259e-09
1936,0.00014484780175345286,2.376395144157836e-09,1.5319313817485636e-08,1.4320200898103914e-09
1937,0.00014747105472322022,2.6618791139552756e-09,1.6726786432132357e-08,1.7399464884754983e-09
1938,0.00015255343376858427,3.095621045215832e-09,1.7069530043402536e-08,1.869808450928799e-09
1939,0.0001504843946479793,3.2363512980637665e-09,2.14414799566092e-08,2.0055355947385625e-09
1940,0.00015446237271784672,2.930861601032778e-09,2.131934971418202e-08,2.3050181128882384e-09
1941,0.00015552498267165253,3.270000746370881e-09,2.3208191432136767e-08,2.354099962583892e-09
1942,0.00015633536427880505,4.096601058378724e-09,2.1821091346550603e-08,2.4725321472780185e-09
1943,0.00015399904805235565,4.431298248976288e-09,2.103002445202102e-08,2.801554543907514e-09
1944,0.0001518179155287466,4.551589581426794e-09,1.9581620769315577e-08,2.7666042155617886e-09
1945,0.0001476982018045549,4.456139013342408e-09,1.9193345960185785e-08,2.824657365150886e-09
1946,0.0001480519547060664,4.322460548219656e-09,1.4714730386547866e-08,2.92293982668517e-09
1947,0.00014440912803235863,4.952857838144301e-09,1.776197005349494e-08,2.7824799290040605e-09
1948,0.00014367230219899544,4.8326435551717035e-09,1.683992006158113e-08,2.652879947463914e-09
1949,0.00014151955006777177,4.3738194018975005e-09,1.9152927878605752e-08,2.6850023474419717e-09
1950,0.00014052898456741656,3.972525736933059e-09,1.8880286159880403e-08,2.350495480791486e-09
1951,0.0001401368000577869,3.8502117367349746e-09,1.901667724877955e-08,2.0465478438908794e-09
1952,0.00014080572249700448,3.76716061519947e-09,1.983428887797345e-08,1.9627269254307578e-09
1953,0.000140426738653332,3.892045257509429e-09,2.102913703489711e-08,1.7198881763214047e-09
1954,0.00014145183792736913,3.4150780298907487e-09,1.7824826694022378e-08,1.6976657619365604e-09
1955,0.00014005396639861698,3.473705608872787e-09,1.7885566932258305e-08,1.5716140373227866e-09
1956,0.00014046105414828553,3.225119917159093e-09,1.6268733027402504e-08,1.4405871971513916e-09
1957,0.00013816700915672949,3.3927231183180797e-09,1.69171898077382e-08,1.3695909406585827e-09
1958,0.00013654173276985863,3.4695770066507846e-09,1.827049153238899e-08,1.4514306899217543e-09
1959,0.00013236785889603198,3.358588486688875e-09,2.022156524767687e-08,1.487225993151193e-09
1960,0.00013016464072279632,3.3322164392858765e-09,1.9446351449760513e-08,1.420908121322181e-09
1961,0.00012591123543513407,3.182550223357339e-09,2.01385884476427e-08,1.449005328422816e-09
1962,0.00012310816340946725,3.0741788479917075e-09,2.0441917111416582e-08,1.5633992037475001e-09
1963,0.00012004253325618006,3.126504674203342e-09,2.095833272010493e-08,1.616103822194808e-09
1964,0.00011829222369539951,3.311460026824063e-09,2.3121393561658417e-08,1.6152999255630058e-09
1965,0.00011512989710484232,3.2990552194840053e-09,2.3127606750352114e-08,1.6567047575069945e-09
1966,0.00011427707483692626,3.393678481091099e-09,2.4143534156045073e-08,1.6670284993683789e-09
1967,0.0001116759657244464,3.4406752050638747e-09,2.5653181674150412e-08,1.7770373109523722e-09
1968,0.00011002560391456686,3.316485023116148e-09,2.6771972829107782e-08,1.6945504840596266e-09
1969,0.00010868318661648248,3.331150498299605e-09,2.8150540692146412e-08,1.6292460555281503e-09
1970,0.00010709268618873986,3.450128563794611e-09,2.859835796747185e-08,1.5768475414290606e-09
1971,0.0001058412142031427,3.0524721163414726e-09,2.6992970906089146e-08,1.4594680067655678e-09
1972,0.00010726611903269909,3.4281327935100794e-09,2.6600648287252885e-08,1.308175980239769e-09
1973,0.00010545811216746057,5.906656687569369e-09,2.3297503862603922e-08,1.150609147642407e-09
1974,0.00010558009463628488,6.147418669349187e-09,2.3218657980399778e-08,1.0170231799579354e-09
1975,0.00010431381503752033,7.460833855483478e-09,2.460650959181164e-08,9.659091463173501e-10
1976,0.0001028209735522978,8.003719591848885e-09,2.3919556113582985e-08,9.631729065111877e-10
1977,0.0001011417105993522,8.046681162657673e-09,2.3925981957566885e-08,9.884429941209305e-10
1978,9.982563226783116e-05,8.809969452374032e-09,2.5206937489688893e-08,1.0939813023723234e-09
1979,9.616777658396001e-05,8.93086893327677e-09,2.591249348427027e-08,1.070912969414195e-09
1980,9.582737714351554e-05,6.664291277555126e-09,2.729699082643882e-08,1.041143449231896e-09
1981,9.388191600529743e-05,6.810513613381935e-09,2.7162421899009004e-08,1.1407127702740232e-09
1982,9.336153847730852e-05,5.901513119458254e-09,2.483231575922673e-08,1.1334661542683477e-09
1983,9.301848435175739e-05,5.816976297471196e-09,2.3955892000263442e-08,1.0825072742954539e-09
1984,9.26124827986184e-05,6.4151696018858016e-09,2.3085945345867132e-08,1.0509106600815293e-09
1985,9.217130510868239e-05,5.912908829230901e-09,2.264454807792455e-08,9.771257929764537e-10
1986,9.234586260780426e-05,5.568295221739358e-09,2.14355558065498e-08,1.0754712120863985e-09
1987,9.153111126839317e-05,6.667447609893478e-09,2.0121491774359257e-08,1.0683663557006388e-09
1988,9.131544460875116e-05,6.527543775344416e-09,1.8527437108316136e-08,1.0349486426594216e-09
1989,9.119759488385171e-05,6.223331913294114e-09,1.8530369873457986e-08,9.251118482378473e-10
1990,9.090856266474085e-05,5.896541160106088e-09,1.861435044198905e-08,9.12446106766345e-10
1991,9.12273712206765e-05,5.627005274431797e-09,1.9727783597188264e-08,8.090751402178853e-10
1992,9.167066517485572e-05,5.679543755933634e-09,2.25198924904849e-08,8.315580922259511e-10
1993,9.347499352380899e-05,6.3110357574812175e-09,2.568889304451919e-08,7.614387691796359e-10
1994,9.641601978468575e-05,4.901926103124359e-09,2.6180694691545015e-08,8.370799450422136e-10
1995,9.968353905216125e-05,5.382928705951631e-09,2.696677243412588e-08,7.78218790996123e-10
1996,0.00010313067156987797,5.393790525332065e-09,2.6830985433434762e-08,1.153541361637827e-09
1997,0.0001052210760203057,5.283519748695247e-09,2.7486884387631757e-08,1.1151473197238256e-09
1998,0.00010771617443034691,4.902739389070884e-09,2.6517876402668402e-08,1.1130102950396292e-09
1999,0.00010961273281801758,4.708909896931703e-09,2.2842008157957546e-08,1.0742021240771139e-09
2000,0.00011010462289310194,3.798436390819607e-09,2.01298150212129e-08,1.1256643236582216e-09
2001,0.0001097923658172866,4.236983557654688e-09,2.0435667380525047e-08,1.0949250553845706e-09
2002,0.0001078680860311059,3.693203615944591e-09,2.0347546124201343e-08,1.0863091854622959e-09
2003,0.00010616976526632373,3.800528685411158e-09,2.049579655200822e-08,7.248263021532506e-10
2004,0.00010537621918566791,3.761098575440412e-09,1.929098798163815e-08,7.206951305579626e-10
2005,0.00010374468235698129,3.846456899024377e-09,1.900587915620073e-08,7.416055626739495e-10
2006,0.00010276927787344903,3.675239002021158e-09,1.8419404541296965e-08,6.791831541619331e-10
2007,0.00010257444228045642,3.655966164726822e-09,1.7731377382241524e-08,5.450536549878038e-10
2008,0.00010129388309516279,3.1634362113968403e-09,1.66977815701281e-08,4.925808669683665e-10
2009,9.926976365802278e-05,2.9631184172984604e-09,1.8265181240500235e-08,3.9643595648294495e-10
2010,9.637350116723351e-05,2.6899088036356845e-09,1.9740056573474314e-08,3.74413033315297e-10
2011,9.464598094512309e-05,2.5247713602334035e-09,1.973179283457479e-08,3.269733759541411e-10
2012,9.395147831777908e-05,2.068490252098749e-09,1.9827532124086896e-08,2.6920657072596454e-10
2013,9.02217923014957e-05,2.066748724541664e-09,1.9798540965406834e-08,2.2844289555250848e-10
2014,8.364868751544106e-05,2.0602885270853174e-09,1.981293706876386e-08,2.2758584104577905e-10
2015,7.752492092549801e-05,1.8305520353502557e-09,2.0772777783609594e-08,1.5908098747027414e-10
2016,7.388312483921513e-05,1.6182073538294007e-09,1.9033279079800584e-08,1.9255415714284193e-10
2017,7.25746158423135e-05,1.6108882838761218e-09,1.7319427373744627e-08,1.7210818187285426e-10
2018,6.944965643924661e-05,1.7120878381682304e-09,1.789109944638767e-08,1.7403303798069203e-10
2019,6.309777472779388e-05,1.869112017938157e-09,1.7953151854044336e-08,1.7081754413728056e-10
