ngram,son,sonn,sonn,soan
1855,0.00019144543330185115,1.963545851627454e-07,1.963545851627454e-07,3.974256320863187e-09
1856,0.00019332757593864308,2.0585913570617516e-07,2.0585913570617516e-07,3.971425569356971e-09
1857,0.00019222248894428567,1.9405156186686717e-07,1.9405156186686717e-07,4.317665558417616e-09
1858,0.000189230906211638,2.270824199155998e-07,2.270824199155998e-07,4.717432317795962e-09
1859,0.00018835396206538592,2.3691032830746345e-07,2.3691032830746345e-07,4.497005466421098e-09
1860,0.00018417396807178323,2.3054259047837279e-07,2.3054259047837279e-07,4.566053091181743e-09
1861,0.00018029377679340541,2.2627068168341274e-07,2.2627068168341274e-07,4.90833469107039e-09
1862,0.00018001702223305723,2.3887245756018925e-07,2.3887245756018925e-07,5.7569748333565124e-09
1863,0.00017732255426900729,2.2647736841463484e-07,2.2647736841463484e-07,5.681784059114696e-09
1864,0.00017719349749053696,2.2062363009516567e-07,2.2062363009516567e-07,5.0477263004365474e-09
1865,0.00017616644618101418,1.636969538968255e-07,1.636969538968255e-07,5.023978058967973e-09
1866,0.0001757733802410907,1.5642787636644633e-07,1.5642787636644633e-07,5.023178761831559e-09
1867,0.00017347685310856571,1.5813513190973287e-07,1.5813513190973287e-07,4.792002984897538e-09
1868,0.00017303907952737063,1.9242315322084584e-07,1.9242315322084584e-07,4.885748440740047e-09
1869,0.0001693423276135166,1.671437723465325e-07,1.671437723465325e-07,4.420889622634507e-09
1870,0.00016931216772978326,1.7294098496124987e-07,1.7294098496124987e-07,4.813972204991452e-09
1871,0.00016518303475874876,1.803756443255874e-07,1.803756443255874e-07,5.127004281441876e-09
1872,0.0001651966927706131,1.7210887851401173e-07,1.7210887851401173e-07,4.819072062036054e-09
1873,0.0001642844664664673,1.6466726801159633e-07,1.6466726801159633e-07,5.736751391387835e-09
1874,0.0001629008080012032,1.5741431980131892e-07,1.5741431980131892e-07,5.890322325135295e-09
1875,0.00016106706295561577,1.481914466694434e-07,1.481914466694434e-07,5.8318073544886116e-09
1876,0.00016304647890917425,1.786101912719979e-07,1.786101912719979e-07,5.851330784979934e-09
1877,0.00016407728669167097,1.900818732890132e-07,1.900818732890132e-07,5.536689202350382e-09
1878,0.00016623366848632161,1.9543938175762117e-07,1.9543938175762117e-07,5.572603331164114e-09
1879,0.0001661898339599637,2.15112613943802e-07,2.15112613943802e-07,5.7035935339756955e-09
1880,0.00016682649064542993,2.2798913538021486e-07,2.2798913538021486e-07,4.759691973887925e-09
1881,0.0001659899197485564,2.281634335434189e-07,2.281634335434189e-07,4.7388022077805255e-09
1882,0.00016654720197298696,2.0201810002618004e-07,2.0201810002618004e-07,4.925787682503418e-09
1883,0.0001652669847577012,1.8110949083295834e-07,1.8110949083295834e-07,5.244032160892484e-09
1884,0.00016225018771365285,1.8589194488478305e-07,1.8589194488478305e-07,5.643391309817503e-09
1885,0.00015971907954995653,2.2778272271547655e-07,2.2778272271547655e-07,5.614242816674521e-09
1886,0.00015911688387859613,2.2451656483164178e-07,2.2451656483164178e-07,5.530241312509279e-09
1887,0.00015825452490909292,2.3021146538277598e-07,2.3021146538277598e-07,5.954114725069206e-09
1888,0.00015917194208928516,2.167659768507032e-07,2.167659768507032e-07,5.934742665557126e-09
1889,0.00015696399662244533,2.1685148762376878e-07,2.1685148762376878e-07,5.5980115780991065e-09
1890,0.00015596090400192355,2.395743600962825e-07,2.395743600962825e-07,5.804761433430323e-09
1891,0.00015467072496124144,2.3413772558862028e-07,2.3413772558862028e-07,5.295285035852462e-09
1892,0.00015361377986014953,1.8471541198193465e-07,1.8471541198193465e-07,6.418924566479031e-09
1893,0.00015122512455231378,1.9444468283122012e-07,1.9444468283122012e-07,6.623660540684893e-09
1894,0.00014889006186941906,1.9974615789968603e-07,1.9974615789968603e-07,6.490493856655835e-09
1895,0.00014799997526487068,1.926346279950459e-07,1.926346279950459e-07,6.641099923955705e-09
1896,0.0001488019063669656,2.1431040205957936e-07,2.1431040205957936e-07,6.509108046210648e-09
1897,0.00014920764286736294,2.4095119093609743e-07,2.4095119093609743e-07,6.132448897895009e-09
1898,0.00015109116169956645,4.815120015726799e-07,4.815120015726799e-07,6.066639571652591e-09
1899,0.00014966828790160695,5.19832263583859e-07,5.19832263583859e-07,4.774644647907524e-09
1900,0.0001491402113710397,6.041143742712458e-07,6.041143742712458e-07,4.659160073623119e-09
1901,0.00014929986459070018,6.107679167501244e-07,6.107679167501244e-07,4.490687092025983e-09
1902,0.00014642294263467193,6.262210498724536e-07,6.262210498724536e-07,4.250431847755262e-09
1903,0.0001430228543800435,6.361196978689674e-07,6.361196978689674e-07,4.319082710527564e-09
1904,0.000139432362630032,6.035121974231775e-07,6.035121974231775e-07,4.255000320339621e-09
1905,0.00013596144604629705,3.611733571265826e-07,3.611733571265826e-07,4.296027311667672e-09
1906,0.00013364471669774503,3.6439776757950834e-07,3.6439776757950834e-07,4.326363521402397e-09
1907,0.00013170894609564648,2.592542947305836e-07,2.592542947305836e-07,4.317009035962169e-09
1908,0.00012897581161398972,2.531204066664421e-07,2.531204066664421e-07,4.502931170792733e-09
1909,0.00012657197034319064,2.58266857550942e-07,2.58266857550942e-07,4.964865978657989e-09
1910,0.0001231261932324352,2.3919602045095546e-07,2.3919602045095546e-07,5.066759773646774e-09
1911,0.00012033841007256083,2.1992339936462356e-07,2.1992339936462356e-07,5.137981468854897e-09
1912,0.00011573432857403532,2.389104025724009e-07,2.389104025724009e-07,5.366623526522776e-09
1913,0.00011163366538572259,1.9311453769432774e-07,1.9311453769432774e-07,5.623065378403323e-09
1914,0.00010687741554907657,1.9163004846437355e-07,1.9163004846437355e-07,5.592316578071989e-09
1915,0.00010198619358041989,1.6053161339917616e-07,1.6053161339917616e-07,5.540989635375939e-09
1916,9.745424176799133e-05,1.3647726707485423e-07,1.3647726707485423e-07,5.6526263669809396e-09
1917,9.443108345814315e-05,1.1926712620688056e-07,1.1926712620688056e-07,5.95665003036824e-09
1918,9.204562957165763e-05,1.2092716517031477e-07,1.2092716517031477e-07,5.849354778320048e-09
1919,9.14356330343123e-05,8.405238765314088e-08,8.405238765314088e-08,5.411722498698574e-09
1920,9.179605798895604e-05,7.780511676206256e-08,7.780511676206256e-08,5.3623957338036885e-09
1921,9.296606523483726e-05,7.519905104962682e-08,7.519905104962682e-08,5.268007236785317e-09
1922,9.456197169908722e-05,7.804990025712349e-08,7.804990025712349e-08,5.227000990767497e-09
1923,9.777501067479275e-05,7.8890021626421e-08,7.8890021626421e-08,4.559076481415656e-09
1924,0.00010089169102554609,7.47560037999457e-08,7.47560037999457e-08,4.09425325388822e-09
1925,0.0001030382835389381,6.562032035211424e-08,6.562032035211424e-08,3.7088243587390934e-09
1926,0.00010408967500552535,7.592469332605236e-08,7.592469332605236e-08,3.9726007245682075e-09
1927,0.0001047276912556429,7.969578470173084e-08,7.969578470173084e-08,3.6844520767687072e-09
1928,0.00010350179530048211,7.92422320777015e-08,7.92422320777015e-08,3.629330740701724e-09
1929,0.00010312618854056512,7.549259097215457e-08,7.549259097215457e-08,3.408238834014453e-09
1930,0.00010056020983029157,8.217052536809075e-08,8.217052536809075e-08,3.788446508882057e-09
1931,9.798609867825039e-05,8.714573748339457e-08,8.714573748339457e-08,3.6238693950403037e-09
1932,9.65574404939876e-05,1.109643135472587e-07,1.109643135472587e-07,3.867958715224924e-09
1933,9.434557328599371e-05,1.0519594186218586e-07,1.0519594186218586e-07,3.7123818622372286e-09
1934,9.327569984764392e-05,1.0484304472210429e-07,1.0484304472210429e-07,3.639297656882994e-09
1935,9.25452758175587e-05,1.0374065695373247e-07,1.0374065695373247e-07,3.915857733310142e-09
1936,9.047378158097022e-05,1.0221387926532901e-07,1.0221387926532901e-07,3.921336874260614e-09
1937,8.92599460452662e-05,9.321166619510482e-08,9.321166619510482e-08,3.7008904195192015e-09
1938,8.735348715812766e-05,8.342122066145358e-08,8.342122066145358e-08,3.646469761063388e-09
1939,8.478040711322268e-05,5.990374723247832e-08,5.990374723247832e-08,3.773563017617221e-09
1940,8.309015642485715e-05,5.575650620569052e-08,5.575650620569052e-08,4.109810967735581e-09
1941,8.047434883857412e-05,4.949577611260533e-08,4.949577611260533e-08,4.615482060036211e-09
1942,7.867647322460211e-05,4.629878398126104e-08,4.629878398126104e-08,4.955876820034177e-09
1943,7.783950942601743e-05,4.577332392484225e-08,4.577332392484225e-08,5.9111727576269655e-09
1944,7.738344408738027e-05,4.400665635070514e-08,4.400665635070514e-08,8.371639508603884e-09
1945,7.808148802723736e-05,4.3261679698909054e-08,4.3261679698909054e-08,8.580720451638918e-09
1946,7.860465640468257e-05,3.685342266278115e-08,3.685342266278115e-08,8.62849613980643e-09
1947,8.079409599304199e-05,3.3536498023067907e-08,3.3536498023067907e-08,8.905108396715735e-09
1948,8.136359039261671e-05,3.215943397297646e-08,3.215943397297646e-08,8.508015561911212e-09
1949,8.353635348612443e-05,2.9235567871361516e-08,2.9235567871361516e-08,8.364406627643056e-09
1950,8.326692581509374e-05,2.7487432520599342e-08,2.7487432520599342e-08,7.523766371824486e-09
1951,8.385089001551802e-05,2.3629750727544822e-08,2.3629750727544822e-08,4.9916879518718815e-09
1952,8.322382719987737e-05,3.416111571397096e-08,3.416111571397096e-08,4.9713725834367645e-09
1953,8.269380590978212e-05,3.4255429857767335e-08,3.4255429857767335e-08,4.809786283540721e-09
1954,7.956078375822731e-05,3.408743471616e-08,3.408743471616e-08,4.183577547881409e-09
1955,7.913877925602719e-05,3.672098498291072e-08,3.672098498291072e-08,4.119899374036404e-09
1956,7.689278157028769e-05,4.041282901973935e-08,4.041282901973935e-08,3.827486549923265e-09
1957,7.6573715237568e-05,4.254321250840576e-08,4.254321250840576e-08,3.978599703659467e-09
1958,7.595714851049706e-05,4.59592686447812e-08,4.59592686447812e-08,3.93496260972118e-09
1959,7.628386291409177e-05,3.4746293969029855e-08,3.4746293969029855e-08,4.077468616716016e-09
1960,7.626368772305016e-05,3.526308921055131e-08,3.526308921055131e-08,4.094603354788871e-09
1961,7.803183793190069e-05,3.645349799796804e-08,3.645349799796804e-08,4.331198415792008e-09
1962,7.895241911423259e-05,3.4888911569298994e-08,3.4888911569298994e-08,4.7694293593890185e-09
1963,7.938494049345277e-05,3.2477087939599055e-08,3.2477087939599055e-08,4.723536165382061e-09
1964,8.051992959475942e-05,3.225033649658014e-08,3.225033649658014e-08,4.662648743293727e-09
1965,8.191311332796301e-05,4.398474016755115e-08,4.398474016755115e-08,4.620711940057325e-09
1966,8.151910359239472e-05,4.5882244797163755e-08,4.5882244797163755e-08,4.513414848210979e-09
1967,8.142239987916713e-05,4.6635499271831445e-08,4.6635499271831445e-08,5.2011011370772e-09
1968,8.062241977313533e-05,4.5214770594270703e-08,4.5214770594270703e-08,5.7987099566503275e-09
1969,7.918039981242535e-05,4.436576338053198e-08,4.436576338053198e-08,5.6023774191211424e-09
1970,7.872546640490847e-05,4.1622662142312295e-08,4.1622662142312295e-08,6.031909892202845e-09
1971,7.659198204886966e-05,4.0321818011485836e-08,4.0321818011485836e-08,6.261495005028499e-09
1972,7.359663764613547e-05,2.5896484195137807e-08,2.5896484195137807e-08,6.5852222722436895e-09
1973,7.213632800682847e-05,2.378556348706492e-08,2.378556348706492e-08,6.960198893425838e-09
1974,7.004126486468262e-05,2.2316886116868773e-08,2.2316886116868773e-08,7.310706833558405e-09
1975,6.787740858271718e-05,2.179441490771491e-08,2.179441490771491e-08,6.756363341813605e-09
1976,6.657416607985007e-05,2.2210677995206296e-08,2.2210677995206296e-08,6.836640523541096e-09
1977,6.508296896104834e-05,2.156606905755e-08,2.156606905755e-08,6.338864861581734e-09
1978,6.469650439352595e-05,2.3207603204257665e-08,2.3207603204257665e-08,6.24344785395335e-09
1979,6.460033286462672e-05,2.2079137502422393e-08,2.2079137502422393e-08,6.246973795396928e-09
1980,6.455323143330003e-05,2.554169828020544e-08,2.554169828020544e-08,5.914775653386479e-09
1981,6.479413111394803e-05,2.6874529014873716e-08,2.6874529014873716e-08,4.913507124980145e-09
1982,6.500660778588749e-05,2.7074979972293737e-08,2.7074979972293737e-08,4.798806177827178e-09
1983,6.530581595143303e-05,2.558351422773545e-08,2.558351422773545e-08,4.878596954987253e-09
1984,6.563273408184094e-05,2.5600610901018887e-08,2.5600610901018887e-08,5.1928204593463894e-09
1985,6.597351291150386e-05,2.3779480987481553e-08,2.3779480987481553e-08,5.297406830655811e-09
1986,6.64148953676756e-05,2.4047291396251628e-08,2.4047291396251628e-08,5.416072542833003e-09
1987,6.698606115865655e-05,2.133817541708335e-08,2.133817541708335e-08,8.282074581700272e-09
1988,6.763424088213859e-05,2.0159270570323836e-08,2.0159270570323836e-08,8.138190312122009e-09
1989,6.85868612241133e-05,1.910537125330133e-08,1.910537125330133e-08,8.001981077754294e-09
1990,6.964160690716068e-05,2.0109258004806308e-08,2.0109258004806308e-08,7.663317504378954e-09
1991,7.049140965266685e-05,2.015282594771049e-08,2.015282594771049e-08,7.269716130662931e-09
1992,7.07593176879787e-05,2.099415346330196e-08,2.099415346330196e-08,6.906256138401139e-09
1993,7.207862446583542e-05,2.1079074485896854e-08,2.1079074485896854e-08,6.533532318339244e-09
1994,7.273075191603442e-05,1.9727797300512455e-08,1.9727797300512455e-08,3.9196749972753815e-09
1995,7.436201433717673e-05,1.8200226088132306e-08,1.8200226088132306e-08,4.089229399539818e-09
1996,7.599904659270708e-05,1.9194949122233344e-08,1.9194949122233344e-08,4.076635441917022e-09
1997,7.816306814285261e-05,1.832991713968113e-08,1.832991713968113e-08,4.21979863750112e-09
1998,8.049331518122926e-05,1.9961309811427393e-08,1.9961309811427393e-08,4.1173811978926065e-09
1999,8.273739929011623e-05,2.14742232884646e-08,2.14742232884646e-08,4.547342534268393e-09
2000,8.45271279104054e-05,2.0969468193600604e-08,2.0969468193600604e-08,4.780137016372318e-09
2001,8.822041438959007e-05,2.127824215238304e-08,2.127824215238304e-08,4.391984014568655e-09
2002,9.025326393644459e-05,2.078568060527784e-08,2.078568060527784e-08,4.439151490842619e-09
2003,9.269481857440301e-05,2.0110089974220306e-08,2.0110089974220306e-08,4.431874803653305e-09
2004,9.41083490033634e-05,1.9982101433819414e-08,1.9982101433819414e-08,4.149531416887596e-09
2005,9.638968185754493e-05,2.0117273307513576e-08,2.0117273307513576e-08,4.272452962845412e-09
2006,0.00010007574435024123,2.0371915075502656e-08,2.0371915075502656e-08,3.842082303100775e-09
2007,0.00010392860609239765,2.0939756722222162e-08,2.0939756722222162e-08,3.316173367652807e-09
2008,0.00010665501447095136,1.9484870859644487e-08,1.9484870859644487e-08,3.016113517669997e-09
2009,0.00010857744720332059,1.8399725362375615e-08,1.8399725362375615e-08,2.754054603418662e-09
2010,0.00010996083437930793,1.7164278696770096e-08,1.7164278696770096e-08,2.5283324798865335e-09
2011,0.00011351131355955399,1.65676535982381e-08,1.65676535982381e-08,2.5030678323696112e-09
2012,0.00011581133211231125,1.3152152763698917e-08,1.3152152763698917e-08,2.10692325491075e-09
2013,0.00011555008157821638,8.979565281817616e-09,8.979565281817616e-09,1.7912761274274658e-09
2014,0.00012114445105128522,8.973864191424191e-09,8.973864191424191e-09,1.766946922110435e-09
2015,0.00012445926092498536,8.859621354011843e-09,8.859621354011843e-09,1.8108244586351979e-09
2016,0.00012655470553519472,9.317643989703583e-09,9.317643989703583e-09,2.914587856775849e-09
2017,0.0001293919631280005,9.122490984836418e-09,9.122490984836418e-09,3.128108401935966e-09
2018,0.00013058396871201694,9.062175987395448e-09,9.062175987395448e-09,3.2662784033021806e-09
2019,0.00013300241153046954,9.879283613400958e-09,9.879283613400958e-09,3.923987246245986e-09
