ngram,arm,am,armm,amm
1864,5.998073798504525e-05,0.0003566551230116082,1.8019198038438893e-09,3.061780924034403e-08
1865,6.080935989822527e-05,0.00035904320871590504,1.9386951092112017e-09,3.6899366356075395e-08
1866,6.0629444695743064e-05,0.0003584252928184079,2.0655842750524502e-09,4.725087267485963e-08
1867,6.0347150013382945e-05,0.0003622378655044096,1.7250427277102988e-09,4.74728147586185e-08
1868,5.965533793122242e-05,0.00036037133291496763,1.4757460571017995e-09,6.70546757167553e-08
1869,5.94591697985639e-05,0.00036066353121506315,1.4038954007248146e-09,6.86641560118265e-08
1870,5.910810224512326e-05,0.00035645811086786646,1.201941026865835e-09,7.159373132432328e-08
1871,5.864394864017543e-05,0.0003543834817329688,1.0410984812343165e-09,7.200186047384705e-08
1872,5.808490875226978e-05,0.0003505272200397615,9.362711915285514e-10,7.176798533237161e-08
1873,5.8036324065012324e-05,0.0003481175226625055,7.826288704406079e-10,6.24588543424969e-08
1874,5.7411278248764575e-05,0.00034400716789865067,9.743889544428746e-10,6.235167607623485e-08
1875,5.6947457778733224e-05,0.0003397707602873977,1.0452256798172093e-09,4.558618777699459e-08
1876,5.659937232849188e-05,0.0003339512498184506,1.1589677313088892e-09,4.84363604463007e-08
1877,5.599054306263237e-05,0.00033197547808023434,1.2842048377085087e-09,4.6692657613383355e-08
1878,5.551363054629681e-05,0.00032931785764438767,1.2350473738947138e-09,5.0830880330262774e-08
1879,5.562792076878915e-05,0.0003301097229788346,1.344513143676705e-09,4.590614415584631e-08
1880,5.533063605461004e-05,0.0003273425931443593,1.3529115526291135e-09,4.680358551516812e-08
1881,5.554111807474068e-05,0.0003261764691809991,1.2325545266962073e-09,4.706997966000667e-08
1882,5.634232314020794e-05,0.00032590234435961714,1.1369135632932625e-09,4.8686208588476024e-08
1883,5.543656516238116e-05,0.00032405968106883975,1.2084440273848633e-09,4.606115818920184e-08
1884,5.537610091518478e-05,0.0003250521549489349,1.0902667181765325e-09,4.567523147004847e-08
1885,5.587509544316812e-05,0.0003231476169146065,1.1918356698384765e-09,4.35114567868108e-08
1886,5.5868244609363114e-05,0.0003216803639328906,1.098320268066999e-09,4.228957806162725e-08
1887,5.6192224292317405e-05,0.0003198443363154573,1.0167887563662858e-09,4.229803199759122e-08
1888,5.5804053512734496e-05,0.00031967025799011547,1.0209778340224724e-09,4.406594099139381e-08
1889,5.5552787151620055e-05,0.00031890689777875584,1.0085004656775913e-09,4.077016159596626e-08
1890,5.738500996293234e-05,0.0003202655477382775,8.595291383401665e-10,3.884467528588889e-08
1891,5.762385158699804e-05,0.00031801260359186145,8.192065240450067e-10,3.9684346475610255e-08
1892,5.7890464501854565e-05,0.00031726640216740113,7.798963498815783e-10,3.716905209013735e-08
1893,5.805997404552597e-05,0.0003111068467010877,6.975574681370286e-10,3.5393981840619356e-08
1894,5.870409066639175e-05,0.00030820287065580487,7.692979705645594e-10,3.332997750809292e-08
1895,5.961846233861122e-05,0.00030373629748022983,7.766505811484287e-10,3.060762817800164e-08
1896,6.0737854385349366e-05,0.0003065714637549328,8.212109206936649e-10,3.040556961764196e-08
1897,6.026623824644568e-05,0.0003057415098217981,8.93937887999233e-10,3.086885185561121e-08
1898,6.0319243077953744e-05,0.0003031239612028003,1.0050713039611026e-09,2.995363931493752e-08
1899,5.9795631386805326e-05,0.00030154213891364634,1.0159530597749926e-09,3.0423912024600345e-08
1900,5.9846157715323246e-05,0.0003008337766264698,1.022147850487138e-09,3.153066658561394e-08
1901,5.949597678928902e-05,0.00030073378002271056,9.703255579981577e-10,3.1579821932073826e-08
1902,5.8731281439707216e-05,0.0002963641392333167,9.214839288443752e-10,3.164198021059812e-08
1903,5.652267282130197e-05,0.0002875132153608969,9.202166647729168e-10,2.962806558822909e-08
1904,5.5510476938382324e-05,0.0002780921432921397,9.142862816042501e-10,3.0491539452067884e-08
1905,5.51230030915966e-05,0.00027249176387808153,8.586708011293354e-10,3.1418464782210065e-08
1906,5.482086167571002e-05,0.00026989943996470956,8.060494652692033e-10,3.031605468249511e-08
1907,5.4202183361797195e-05,0.0002653981791809201,9.251877518069916e-10,2.9595127364651878e-08
1908,5.30534764818315e-05,0.0002607175847515464,9.870610836618506e-10,3.036428733845956e-08
1909,5.2495731194669914e-05,0.0002613567381298968,9.905621323191838e-10,2.9925176241769284e-08
1910,5.22584149231469e-05,0.0002589057299441525,9.637967170382312e-10,3.087522770783835e-08
1911,5.174110888869369e-05,0.0002582237897773406,9.049806539072693e-10,3.003068828531598e-08
1912,5.1190456101072156e-05,0.000253533643055042,9.135654772356767e-10,2.813317172873602e-08
1913,5.091762899870186e-05,0.00024845619710894037,9.062630725230138e-10,2.7992574353723805e-08
1914,5.045858259628793e-05,0.00024649584208548604,7.302588851081688e-10,2.821542339453182e-08
1915,5.0258164264960214e-05,0.00024375510318869992,7.249526693239464e-10,3.009194442833112e-08
1916,4.895639150553117e-05,0.00024245551321655512,6.46079174287146e-10,3.119382365111635e-08
1917,4.792157051269896e-05,0.00024103550198820552,7.029013323770325e-10,3.2129299855552877e-08
1918,4.656835777236016e-05,0.00023952911474875042,7.484558925011494e-10,3.356462815621139e-08
1919,4.546673985065094e-05,0.00024052491270205273,7.467890036519772e-10,3.4951902451650444e-08
1920,4.393169261415356e-05,0.00024083854805212468,7.074048014032996e-10,3.55377977204593e-08
1921,4.23607619138368e-05,0.0002456328469894028,7.321522991051868e-10,4.067263173876004e-08
1922,4.094615152488197e-05,0.0002463336630691109,6.452189496971731e-10,3.981087789587231e-08
1923,4.067829598040719e-05,0.00024586127879696766,6.491702532672252e-10,3.965153411960338e-08
1924,4.052022268297151e-05,0.0002442212530045903,5.479001756260513e-10,3.7041675124019746e-08
1925,3.996705501257176e-05,0.0002437533195396619,4.1847802009379164e-10,3.950816638921749e-08
1926,3.928291334887035e-05,0.0002446953918219411,4.1944686414639523e-10,3.93961452666807e-08
1927,3.8675734166255484e-05,0.0002444222232692742,4.639970689414495e-10,4.190724719624736e-08
1928,3.81394124165776e-05,0.0002374326639775453,3.9716960870921676e-10,3.604714038374368e-08
1929,3.7465566752611524e-05,0.0002360932495711105,3.7528731907813094e-10,3.92355552492063e-08
1930,3.677244032067912e-05,0.00023175848972251906,4.0786260678350924e-10,3.869826846271605e-08
1931,3.620143044307562e-05,0.00023355530824379196,4.359070961333446e-10,4.170352418952916e-08
1932,3.597581962822005e-05,0.00023407461412716657,5.541233265888528e-10,3.781994324063882e-08
1933,3.5422588033335547e-05,0.00023224517021195164,4.858428262874018e-10,3.747469636193403e-08
1934,3.507482116609546e-05,0.0002289847720281354,4.847608108577666e-10,3.470037565226189e-08
1935,3.479021013065774e-05,0.0002286426377915112,4.3914183797281025e-10,3.518999390296683e-08
1936,3.4643076755206236e-05,0.00022948459081817418,4.3044510812860285e-10,3.155064628604773e-08
1937,3.499545190217239e-05,0.0002278268283199785,4.834174409979702e-10,3.2009475451185865e-08
1938,3.529625558128048e-05,0.00022252166568900326,5.179604245508784e-10,3.027329574324865e-08
1939,3.584979900291988e-05,0.0002196207081267078,4.246382194285557e-10,3.080591959303547e-08
1940,3.621581241272257e-05,0.00022049819693035846,4.04097164460485e-10,3.146442344765481e-08
1941,3.667660244640761e-05,0.00022143996570126286,3.6938280608847917e-10,3.188687383978309e-08
1942,3.673806246037462e-05,0.00022452742684566016,3.6938280608847917e-10,3.146798047534308e-08
1943,3.677410287699396e-05,0.00022605487902183086,3.7041459185641456e-10,3.088280336222786e-08
1944,3.623836684190402e-05,0.00023211214907600412,3.4958801329944475e-10,3.0245498550129923e-08
1945,3.582591515234006e-05,0.00023723724007140845,3.3765669228889653e-10,3.1461348827731076e-08
1946,3.5094391413232575e-05,0.00023718643933534622,3.4585887526932575e-10,3.0611367662913835e-08
1947,3.499621327916559e-05,0.0002370502645914842,3.5317956495869597e-10,3.166383828150694e-08
1948,3.4682906906320045e-05,0.0002398281462124682,3.322224241740303e-10,3.2437517053348786e-08
1949,3.512930717468927e-05,0.00023948076289213662,3.492285865253868e-10,3.287434654656149e-08
1950,3.5298438888275996e-05,0.00023731589109437273,3.5708186407745757e-10,3.231724932106772e-08
1951,3.552324155212513e-05,0.0002327479056215712,3.094503264744475e-10,3.2537149101991806e-08
1952,3.561270101012529e-05,0.0002326817941918437,2.657405426661644e-10,3.856978634887907e-08
1953,3.56375463265327e-05,0.00023629361904957996,2.640228075850055e-10,4.044345556865535e-08
1954,3.511825603449584e-05,0.0002368839195696637,2.5994076732363934e-10,3.914664808186379e-08
1955,3.477497271627986e-05,0.00023498137722656663,2.4023501937753267e-10,3.835678111637922e-08
1956,3.39380484157508e-05,0.00023194162973335812,2.5016486798756787e-10,3.819403739311968e-08
1957,3.3381468840941254e-05,0.0002278294414281845,2.5037984285087537e-10,3.960361790892161e-08
1958,3.278239507510859e-05,0.0002265268246576722,2.3179068089510376e-10,3.9912404809732445e-08
1959,3.21921449670169e-05,0.00022143468127718994,2.3430460052312595e-10,3.80308896755618e-08
1960,3.1495990697294474e-05,0.0002162553303475891,2.0292612729067017e-10,3.717781511219138e-08
1961,3.105449624334662e-05,0.000212643262264984,2.1891649108564592e-10,3.8422632187007366e-08
1962,3.0596672461667496e-05,0.0002102424415560173,2.5543101958965965e-10,4.054438816427007e-08
1963,3.0156121283653192e-05,0.0002112877887806722,2.4830272163775137e-10,4.0774187835625394e-08
1964,2.9742189456426005e-05,0.0002144297489264448,2.333010590271911e-10,4.2367681934203054e-08
1965,2.9456476373265366e-05,0.0002158348818608959,2.5621448018764426e-10,4.244824834488879e-08
1966,2.900865443474946e-05,0.00021863546031194607,2.838841641919895e-10,3.837230926657347e-08
1967,2.8709366493525783e-05,0.00022031166216558113,3.5464159585187257e-10,4.015547919574861e-08
1968,2.8258010518454413e-05,0.00021917341551410833,3.627585672326207e-10,3.92397357781452e-08
1969,2.7730882201077683e-05,0.00021709543943870813,3.835648723241444e-10,3.8237940052405454e-08
1970,2.7125656613082227e-05,0.00021242709980080171,3.637571593146609e-10,3.801421653650193e-08
1971,2.6652643490316613e-05,0.00020880389534535686,3.54636621656214e-10,3.5923235433951306e-08
1972,2.6159359029926626e-05,0.00020483074227481017,3.5367953010734254e-10,3.697571620315492e-08
1973,2.5865128139100436e-05,0.00019904824148397893,3.5816080260328166e-10,3.706452795475863e-08
1974,2.5641088931089534e-05,0.0001940278203359672,3.362883899920328e-10,3.489053262179758e-08
1975,2.5626024060849367e-05,0.0001893657650465944,3.236966448851218e-10,3.487766418532244e-08
1976,2.555718570615032e-05,0.00018627310886846056,3.0010014711352133e-10,3.4094954669074336e-08
1977,2.587286092291054e-05,0.00018252161680720747,3.56285021326944e-10,3.381422583207236e-08
1978,2.6304412520922987e-05,0.00017585236595810523,4.763110342650581e-10,3.483036741564709e-08
1979,2.6828857049362602e-05,0.00017098117677960545,4.473859774708647e-10,3.375517973073069e-08
1980,2.7464439491658205e-05,0.00016747582204906003,4.127005126530747e-10,3.3966356076981745e-08
1981,2.813092994204323e-05,0.00016444688455002115,4.324836837860906e-10,3.4047060028439905e-08
1982,2.8851870800800888e-05,0.000162197881893787,4.2899365805735915e-10,3.499981510961854e-08
1983,2.963045907173572e-05,0.00015841710722140436,4.399951157387148e-10,3.595189060742346e-08
1984,3.0459717371351352e-05,0.00015535041789657304,4.279138035975397e-10,3.591569809811647e-08
1985,3.102166452403513e-05,0.00015487325435969979,3.389076876279619e-10,3.4364094300290815e-08
1986,3.147862220690253e-05,0.00015361717045639774,3.535376237793843e-10,3.471399853286325e-08
1987,3.183374013003361e-05,0.0001517728004338486,4.091273906960323e-10,3.396764647334294e-08
1988,3.221580742060074e-05,0.00014997769695972757,4.236361182487412e-10,3.368638523681966e-08
1989,3.2436612985163394e-05,0.0001498931794360812,4.0653467695391955e-10,3.18246064421958e-08
1990,3.284878662920424e-05,0.00014888075903789804,4.671489484924557e-10,3.0632667957775084e-08
1991,3.2935349216651435e-05,0.00014894108919958984,5.347229504420221e-10,3.08498839172801e-08
1992,3.305212833635908e-05,0.0001480943797754922,5.086620826924967e-10,3.076158071126299e-08
1993,3.330624011661192e-05,0.00014810892961187555,7.046066607158912e-10,3.018660090146698e-08
1994,3.3596329428421867e-05,0.00014842850422220572,7.022102760378957e-10,3.1085376558540445e-08
1995,3.401275015286436e-05,0.00014852252830418626,6.573561476898502e-10,3.073580577352329e-08
1996,3.46154670946167e-05,0.00014867028221488,7.067225415990919e-10,3.0914098709493894e-08
1997,3.595335043168494e-05,0.00015179414393579855,6.501659924726003e-10,3.22796146637724e-08
1998,3.731241408136806e-05,0.00015392493930578764,6.193774540871491e-10,3.268603597307772e-08
1999,3.8786105765861324e-05,0.00015649127765625183,7.611095365067655e-10,3.2277218865926575e-08
2000,4.0253382134583914e-05,0.00015958308774445738,5.825905274076909e-10,3.238467119867242e-08
2001,4.189941578910553e-05,0.000163830303271035,6.349595412949835e-10,3.1286164516229423e-08
2002,4.368271506142004e-05,0.00016838388858429556,6.932707225753327e-10,3.13330138977465e-08
2003,4.5512993632915565e-05,0.00017384356553001062,6.961622191413243e-10,3.152199897929872e-08
2004,4.6992527391661755e-05,0.00017744946152171387,9.810961329062958e-10,3.01100005880731e-08
2005,4.947258275933564e-05,0.0001845678302093542,9.79704603157724e-10,2.8925439821136933e-08
2006,5.308407812013424e-05,0.00019307592343206385,8.730662304223813e-10,2.8812841382627345e-08
2007,5.7437765333036494e-05,0.0002011960168601945,8.701453129462372e-10,2.7154851827455266e-08
2008,6.323114264107841e-05,0.0002090855289549966,7.861464019447745e-10,2.6783280101686354e-08
2009,6.838470965573964e-05,0.00021486971153145923,7.144045057908396e-10,2.7394368424487377e-08
2010,7.302597233709613e-05,0.00021918610270534243,6.667539576010739e-10,2.6718858490783404e-08
2011,8.021493600348808e-05,0.0002288987161591649,3.2318467297184506e-10,2.5393972638961974e-08
2012,8.569697196695156e-05,0.00023488804332113693,2.7572632223051205e-10,2.520511215615378e-08
2013,8.855379876747196e-05,0.00023677637467959097,2.944372439314272e-10,3.18713289410815e-08
2014,9.229575100887035e-05,0.0002469903411110863,2.454471521862178e-10,3.1142036124468375e-08
2015,9.338701264433829e-05,0.0002577209150851039,3.391644797353813e-10,3.196621748255016e-08
2016,9.451303776586428e-05,0.00026641893574768413,3.7059877736056457e-10,2.947164100066045e-08
2017,9.655814574216492e-05,0.0002736265184163737,4.0370796694037353e-10,3.003245193274514e-08
2018,9.510487871011719e-05,0.000276647464488633,4.779502044138794e-10,3.193784881005968e-08
2019,9.423621486348566e-05,0.0002821654015860986,5.41369251511048e-10,3.367067269444135e-08
