ngram,Reduce,Reuse,Recycle,Reduce,Reuse,Recyle,Reduce,Reuse,Recle,Reduce,Ruse,Recycle
1804,8.373665382675557e-07,3.7217637606699686e-08,0.0,8.373665382675557e-07,3.7217637606699686e-08,0.0,8.373665382675557e-07,3.7217637606699686e-08,2.4379700163430177e-09,8.373665382675557e-07,8.0087131846897e-08,0.0
1805,8.598285806523823e-07,2.867886144437242e-08,0.0,8.598285806523823e-07,2.867886144437242e-08,0.0,8.598285806523823e-07,2.867886144437242e-08,7.019999185128459e-10,8.598285806523823e-07,8.500664400961406e-08,0.0
1806,8.934228828495958e-07,2.6906720661047856e-08,0.0,8.934228828495958e-07,2.6906720661047856e-08,0.0,8.934228828495958e-07,2.6906720661047856e-08,9.605500204758398e-10,8.934228828495958e-07,7.517349079729943e-08,0.0
1807,9.150884352493449e-07,2.466629415006797e-08,0.0,9.150884352493449e-07,2.466629415006797e-08,0.0,9.150884352493449e-07,2.466629415006797e-08,9.605500204758398e-10,9.150884352493449e-07,6.902564627811866e-08,0.0
1808,1.0340855201970304e-06,2.288556290506806e-08,0.0,1.0340855201970304e-06,2.288556290506806e-08,0.0,1.0340855201970304e-06,2.288556290506806e-08,9.605500204758398e-10,1.0340855201970304e-06,8.349136099943572e-08,0.0
1809,9.92936163259271e-07,2.057037467346439e-08,0.0,9.92936163259271e-07,2.057037467346439e-08,0.0,9.92936163259271e-07,2.057037467346439e-08,1.5033244807735206e-09,9.92936163259271e-07,9.293953099184396e-08,0.0
1810,8.754393629065557e-07,4.8236957983505135e-08,0.0,8.754393629065557e-07,4.8236957983505135e-08,0.0,8.754393629065557e-07,4.8236957983505135e-08,8.013245622606746e-10,8.754393629065557e-07,9.059478868676609e-08,0.0
1811,8.878517324514437e-07,4.6968257283452886e-08,0.0,8.878517324514437e-07,4.6968257283452886e-08,0.0,8.878517324514437e-07,4.6968257283452886e-08,8.013245622606746e-10,8.878517324514437e-07,1.2264564589311737e-07,0.0
1812,8.853895516429995e-07,4.686341099307307e-08,0.0,8.853895516429995e-07,4.686341099307307e-08,0.0,8.853895516429995e-07,4.686341099307307e-08,1.0400328217688833e-09,8.853895516429995e-07,1.227826781199529e-07,0.0
1813,8.730709899802085e-07,4.2145740421416026e-08,0.0,8.730709899802085e-07,4.2145740421416026e-08,0.0,8.730709899802085e-07,4.2145740421416026e-08,9.75462123774053e-10,8.730709899802085e-07,1.2504879988637997e-07,0.0
1814,8.511754328667718e-07,4.5905145145448093e-08,0.0,8.511754328667718e-07,4.5905145145448093e-08,0.0,8.511754328667718e-07,4.5905145145448093e-08,1.1844202602822357e-09,8.511754328667718e-07,1.336139782941765e-07,0.0
1815,9.8919913073457e-07,4.2767257988986426e-08,0.0,9.8919913073457e-07,4.2767257988986426e-08,0.0,9.8919913073457e-07,4.2767257988986426e-08,1.3775609700569395e-09,9.8919913073457e-07,1.1743497805939893e-07,0.0
1816,9.957750778864595e-07,4.3564940480475145e-08,0.0,9.957750778864595e-07,4.3564940480475145e-08,0.0,9.957750778864595e-07,4.3564940480475145e-08,8.347865097592586e-10,9.957750778864595e-07,1.0249505371413242e-07,0.0
1817,9.914028282764775e-07,1.6028180560567762e-08,0.0,9.914028282764775e-07,1.6028180560567762e-08,0.0,9.914028282764775e-07,1.6028180560567762e-08,8.347865097592586e-10,9.914028282764775e-07,1.0095913337084181e-07,0.0
1818,1.0421545490706713e-06,1.5035295722728596e-08,0.0,1.0421545490706713e-06,1.5035295722728596e-08,0.0,1.0421545490706713e-06,1.5035295722728596e-08,1.013821376056561e-09,1.0421545490706713e-06,6.533896420738269e-08,0.0
1819,1.0373623890050761e-06,1.60962159632762e-08,0.0,1.0373623890050761e-06,1.60962159632762e-08,0.0,1.0373623890050761e-06,1.60962159632762e-08,1.0757079988670576e-09,1.0373623890050761e-06,6.213848940157212e-08,0.0
1820,1.0363857459846519e-06,1.4311468502345041e-08,0.0,1.0363857459846519e-06,1.4311468502345041e-08,0.0,1.0363857459846519e-06,1.4311468502345041e-08,1.029125530825427e-09,1.0363857459846519e-06,6.184163987248731e-08,0.0
1821,1.0307798804985526e-06,9.47317794050154e-09,0.0,1.0307798804985526e-06,9.47317794050154e-09,0.0,1.0307798804985526e-06,9.47317794050154e-09,8.201673943172441e-10,1.0307798804985526e-06,5.7644741551549876e-08,0.0
1822,8.300734829650278e-07,7.586193340181069e-09,0.0,8.300734829650278e-07,7.586193340181069e-09,0.0,8.300734829650278e-07,7.586193340181069e-09,7.517955861021822e-10,8.300734829650278e-07,5.994852411309434e-08,0.0
1823,8.707603212444935e-07,7.469439241728334e-09,4.213883210622628e-10,8.707603212444935e-07,7.469439241728334e-09,0.0,8.707603212444935e-07,7.469439241728334e-09,7.517955861021822e-10,8.707603212444935e-07,6.153415402617871e-08,4.213883210622628e-10
1824,9.420946948271844e-07,8.535256390551638e-09,4.213883210622628e-10,9.420946948271844e-07,8.535256390551638e-09,0.0,9.420946948271844e-07,8.535256390551638e-09,8.859156027821566e-10,9.420946948271844e-07,6.286921916398569e-08,4.213883210622628e-10
1825,9.866861643916179e-07,8.862688741625594e-09,4.213883210622628e-10,9.866861643916179e-07,8.862688741625594e-09,0.0,9.866861643916179e-07,8.862688741625594e-09,7.068807364848542e-10,9.866861643916179e-07,6.239673463629255e-08,4.213883210622628e-10
1826,9.847838912589526e-07,1.1940647962457466e-08,4.213883210622628e-10,9.847838912589526e-07,1.1940647962457466e-08,0.0,9.847838912589526e-07,1.1940647962457466e-08,5.247840971302407e-10,9.847838912589526e-07,6.753807418086971e-08,4.213883210622628e-10
1827,1.0526869118621107e-06,1.3399646091118354e-08,4.213883210622628e-10,1.0526869118621107e-06,1.3399646091118354e-08,0.0,1.0526869118621107e-06,1.3399646091118354e-08,3.77387161203708e-10,1.0526869118621107e-06,6.106549323346502e-08,4.213883210622628e-10
1828,1.1723777301345502e-06,1.3565629857532307e-08,4.213883210622628e-10,1.1723777301345502e-06,1.3565629857532307e-08,0.0,1.1723777301345502e-06,1.3565629857532307e-08,1.0393630321482915e-09,1.1723777301345502e-06,6.153287251160172e-08,4.213883210622628e-10
1829,1.1324264050927013e-06,1.5331110888742013e-08,2.0376966780588646e-09,1.1324264050927013e-06,1.5331110888742013e-08,0.0,1.1324264050927013e-06,1.5331110888742013e-08,9.145941305886498e-10,1.1324264050927013e-06,5.9021900763614865e-08,2.0376966780588646e-09
1830,1.1673589109964918e-06,1.4784224098919805e-08,1.6163083569966018e-09,1.1673589109964918e-06,1.4784224098919805e-08,0.0,1.1673589109964918e-06,1.4784224098919805e-08,1.0098986726246396e-09,1.1673589109964918e-06,5.0222362395808366e-08,1.6163083569966018e-09
1831,1.123001522630927e-06,1.2298057017190445e-08,1.6163083569966018e-09,1.123001522630927e-06,1.2298057017190445e-08,0.0,1.123001522630927e-06,1.2298057017190445e-08,8.757786559446653e-10,1.123001522630927e-06,4.454974751005076e-08,1.6163083569966018e-09
1832,1.0571417630801858e-06,1.3750027402384798e-08,1.6163083569966018e-09,1.0571417630801858e-06,1.3750027402384798e-08,0.0,1.0571417630801858e-06,1.3750027402384798e-08,1.0460775737694154e-09,1.0571417630801858e-06,4.281697789971466e-08,1.6163083569966018e-09
1833,1.0513170504314725e-06,1.0562041400216264e-08,1.6163083569966018e-09,1.0513170504314725e-06,1.0562041400216264e-08,0.0,1.0513170504314725e-06,1.0562041400216264e-08,9.275793308053234e-10,1.0513170504314725e-06,3.572531070972218e-08,1.6163083569966018e-09
1834,9.899132708466953e-07,1.0276443061586958e-08,1.6163083569966018e-09,9.899132708466953e-07,1.0276443061586958e-08,0.0,9.899132708466953e-07,1.0276443061586958e-08,1.0936997180926206e-09,9.899132708466953e-07,4.2401861069915215e-08,1.6163083569966018e-09
1835,9.047000487173915e-07,1.257343213672308e-08,1.6163083569966018e-09,9.047000487173915e-07,1.257343213672308e-08,0.0,9.047000487173915e-07,1.257343213672308e-08,5.992906488521449e-10,9.047000487173915e-07,4.200862032835825e-08,1.6163083569966018e-09
1836,9.229890533138782e-07,1.2435941863588238e-08,0.0,9.229890533138782e-07,1.2435941863588238e-08,0.0,9.229890533138782e-07,1.2435941863588238e-08,5.992906488521449e-10,9.229890533138782e-07,4.1364650371633616e-08,0.0
1837,8.70307977558176e-07,1.3669119043007477e-08,0.0,8.70307977558176e-07,1.3669119043007477e-08,0.0,8.70307977558176e-07,1.3669119043007477e-08,5.81427517243327e-10,8.70307977558176e-07,4.009626408674194e-08,0.0
1838,9.264666443544099e-07,1.4273206235973897e-08,0.0,9.264666443544099e-07,1.4273206235973897e-08,0.0,9.264666443544099e-07,1.4273206235973897e-08,7.340790118627791e-10,9.264666443544099e-07,4.401305275791856e-08,0.0
1839,9.1562223555489e-07,1.3527271620310849e-08,0.0,9.1562223555489e-07,1.3527271620310849e-08,0.0,9.1562223555489e-07,1.3527271620310849e-08,7.911243961520955e-10,9.1562223555489e-07,4.547749706976642e-08,0.0
1840,9.337374373379654e-07,1.2970142166628712e-08,0.0,9.337374373379654e-07,1.2970142166628712e-08,0.0,9.337374373379654e-07,1.2970142166628712e-08,7.911243961520955e-10,9.337374373379654e-07,4.557927673382827e-08,0.0
1841,1.0017464384353453e-06,1.3299041233340501e-08,0.0,1.0017464384353453e-06,1.3299041233340501e-08,0.0,1.0017464384353453e-06,1.3299041233340501e-08,6.949816198721846e-10,1.0017464384353453e-06,3.839412242103078e-08,0.0
1842,1.0030238237439853e-06,1.2943838635846662e-08,0.0,1.0030238237439853e-06,1.2943838635846662e-08,0.0,1.0030238237439853e-06,1.2943838635846662e-08,5.882302581535928e-10,1.0030238237439853e-06,3.6656645465070273e-08,0.0
1843,1.064654262401226e-06,1.1610046765245637e-08,0.0,1.064654262401226e-06,1.1610046765245637e-08,0.0,1.064654262401226e-06,1.1610046765245637e-08,5.882302581535928e-10,1.064654262401226e-06,4.286841916366159e-08,0.0
1844,1.102456280932529e-06,1.032052297590878e-08,0.0,1.102456280932529e-06,1.032052297590878e-08,0.0,1.102456280932529e-06,1.032052297590878e-08,5.775717047486393e-10,1.102456280932529e-06,4.5955255854680995e-08,0.0
1845,1.1524863339218427e-06,1.0786954060141137e-08,0.0,1.1524863339218427e-06,1.0786954060141137e-08,0.0,1.1524863339218427e-06,1.0786954060141137e-08,4.2492021012918713e-10,1.1524863339218427e-06,4.2593961881363743e-08,0.0
1846,1.1611739410000155e-06,1.1139743096220757e-08,0.0,1.1611739410000155e-06,1.1139743096220757e-08,0.0,1.1611739410000155e-06,1.1139743096220757e-08,3.2801690728691465e-10,1.1611739410000155e-06,4.2466512338380976e-08,0.0
1847,1.1380647119299932e-06,1.2400894787236081e-08,0.0,1.1380647119299932e-06,1.2400894787236081e-08,0.0,1.1380647119299932e-06,1.2400894787236081e-08,5.098333104897839e-10,1.1380647119299932e-06,4.622068975176522e-08,0.0
1848,1.1010291700586095e-06,1.2567869031191289e-08,0.0,1.1010291700586095e-06,1.2567869031191289e-08,0.0,1.1010291700586095e-06,1.2567869031191289e-08,6.03918716622433e-10,1.1010291700586095e-06,4.834816737440763e-08,0.0
1849,1.10188489088614e-06,1.3245068787780058e-08,0.0,1.10188489088614e-06,1.3245068787780058e-08,0.0,1.10188489088614e-06,1.3245068787780058e-08,5.431032766369168e-10,1.10188489088614e-06,5.1063074530637616e-08,0.0
1850,1.0109642159607444e-06,1.4178351825933078e-08,0.0,1.0109642159607444e-06,1.4178351825933078e-08,0.0,1.0109642159607444e-06,1.4178351825933078e-08,5.431032766369168e-10,1.0109642159607444e-06,4.5503165933626274e-08,0.0
1851,9.543387266473604e-07,1.583767314120418e-08,0.0,9.543387266473604e-07,1.583767314120418e-08,0.0,9.543387266473604e-07,1.583767314120418e-08,5.227490147101982e-10,9.543387266473604e-07,4.470348358154297e-08,0.0
1852,8.285999472588758e-07,1.966220798875286e-08,0.0,8.285999472588758e-07,1.966220798875286e-08,0.0,8.285999472588758e-07,1.966220798875286e-08,8.261184395294155e-10,8.285999472588758e-07,4.907823074924116e-08,0.0
1853,7.619801343545467e-07,2.210244127403322e-08,0.0,7.619801343545467e-07,2.210244127403322e-08,0.0,7.619801343545467e-07,2.210244127403322e-08,7.439367812254818e-10,7.619801343545467e-07,5.047858512138451e-08,0.0
1854,7.63468441229114e-07,3.425303697822203e-08,0.0,7.63468441229114e-07,3.425303697822203e-08,0.0,7.63468441229114e-07,3.425303697822203e-08,7.136259638773623e-10,7.63468441229114e-07,4.883174550432809e-08,0.0
1855,7.605340134172625e-07,3.478687712491332e-08,0.0,7.605340134172625e-07,3.478687712491332e-08,0.0,7.605340134172625e-07,3.478687712491332e-08,6.020646957173779e-10,7.605340134172625e-07,5.069573560945173e-08,0.0
1856,7.278826420328446e-07,3.4846666758474905e-08,0.0,7.278826420328446e-07,3.4846666758474905e-08,0.0,7.278826420328446e-07,3.4846666758474905e-08,7.014623049084179e-10,7.278826420328446e-07,5.662320339589704e-08,0.0
1857,7.353130838185149e-07,3.482444098170033e-08,0.0,7.353130838185149e-07,3.482444098170033e-08,0.0,7.353130838185149e-07,3.482444098170033e-08,7.014623049084179e-10,7.353130838185149e-07,6.41677126671831e-08,0.0
1858,7.414371095494841e-07,3.5474315041028603e-08,0.0,7.414371095494841e-07,3.5474315041028603e-08,0.0,7.414371095494841e-07,3.5474315041028603e-08,7.126372230421246e-10,7.414371095494841e-07,6.539775502087e-08,0.0
1859,7.776123506378749e-07,3.913233825869611e-08,0.0,7.776123506378749e-07,3.913233825869611e-08,0.0,7.776123506378749e-07,3.913233825869611e-08,5.311265752602371e-10,7.776123506378749e-07,6.979061646055535e-08,0.0
1860,8.111622378237371e-07,4.116533856647818e-08,0.0,8.111622378237371e-07,4.116533856647818e-08,0.0,8.111622378237371e-07,4.116533856647818e-08,5.438624431760733e-10,8.111622378237371e-07,7.654508950492658e-08,0.0
1861,7.913270110293524e-07,3.2323334104538455e-08,0.0,7.913270110293524e-07,3.2323334104538455e-08,0.0,7.913270110293524e-07,3.2323334104538455e-08,3.923568573213235e-10,7.913270110293524e-07,7.995478869458696e-08,0.0
1862,7.612230855816701e-07,3.445359908482715e-08,0.0,7.612230855816701e-07,3.445359908482715e-08,0.0,7.612230855816701e-07,3.445359908482715e-08,3.955733796079386e-10,7.612230855816701e-07,8.026367938539027e-08,0.0
1863,7.588708318248141e-07,4.167777259819364e-08,0.0,7.588708318248141e-07,4.167777259819364e-08,0.0,7.588708318248141e-07,4.167777259819364e-08,3.9165153263377913e-10,7.588708318248141e-07,7.693338283892054e-08,0.0
1864,7.299209901897743e-07,4.568846685109358e-08,0.0,7.299209901897743e-07,4.568846685109358e-08,0.0,7.299209901897743e-07,4.568846685109358e-08,4.387466540871949e-10,7.299209901897743e-07,7.240283344296066e-08,0.0
1865,7.212529859706202e-07,4.5629509313828617e-08,0.0,7.212529859706202e-07,4.5629509313828617e-08,0.0,7.212529859706202e-07,4.5629509313828617e-08,3.811431408579884e-10,7.212529859706202e-07,7.42677472536408e-08,0.0
1866,7.352421919547072e-07,4.2053432989876324e-08,4.4239619903915386e-11,7.352421919547072e-07,4.2053432989876324e-08,0.0,7.352421919547072e-07,4.2053432989876324e-08,2.5928436382065863e-10,7.352421919547072e-07,6.86168739605364e-08,4.4239619903915386e-11
1867,6.93663594120153e-07,4.0552215553800256e-08,4.4239619903915386e-11,6.93663594120153e-07,4.0552215553800256e-08,0.0,6.93663594120153e-07,4.0552215553800256e-08,2.4150161235882347e-10,6.93663594120153e-07,6.351517204247362e-08,4.4239619903915386e-11
1868,6.987726481254088e-07,3.9458889235431475e-08,4.4239619903915386e-11,6.987726481254088e-07,3.9458889235431475e-08,0.0,6.987726481254088e-07,3.9458889235431475e-08,2.863133103619171e-10,6.987726481254088e-07,6.340307580541906e-08,4.4239619903915386e-11
1869,7.06344045348877e-07,3.961386317387548e-08,4.4239619903915386e-11,7.06344045348877e-07,3.961386317387548e-08,0.0,7.06344045348877e-07,3.961386317387548e-08,2.701809252515984e-10,7.06344045348877e-07,6.37557201952989e-08,4.4239619903915386e-11
1870,7.052039450172742e-07,3.6170519785676854e-08,1.2871254062574167e-10,7.052039450172742e-07,3.6170519785676854e-08,0.0,7.052039450172742e-07,3.6170519785676854e-08,3.436510044783704e-10,7.052039450172742e-07,6.192091208033292e-08,1.2871254062574167e-10
1871,7.509251044471707e-07,3.3455081752517147e-08,1.2871254062574167e-10,7.509251044471707e-07,3.3455081752517147e-08,0.0,7.509251044471707e-07,3.3455081752517147e-08,2.965558830249547e-10,7.509251044471707e-07,6.367839994985453e-08,1.2871254062574167e-10
1872,7.806230379563723e-07,3.466242759486704e-08,1.2871254062574167e-10,7.806230379563723e-07,3.466242759486704e-08,0.0,7.806230379563723e-07,3.466242759486704e-08,2.965558830249547e-10,7.806230379563723e-07,6.3865422918395e-08,1.2871254062574167e-10
1873,7.702432429011554e-07,3.417506582487866e-08,8.447292072182627e-11,7.702432429011554e-07,3.417506582487866e-08,0.0,7.702432429011554e-07,3.417506582487866e-08,3.3556463560227966e-10,7.702432429011554e-07,6.591752515256693e-08,8.447292072182627e-11
1874,8.3534273796561e-07,3.5002754218891955e-08,8.447292072182627e-11,8.3534273796561e-07,3.5002754218891955e-08,0.0,8.3534273796561e-07,3.5002754218891955e-08,2.923521781804185e-10,8.3534273796561e-07,6.702347578522807e-08,8.447292072182627e-11
1875,8.186397378397357e-07,3.463249090681789e-08,8.447292072182627e-11,8.186397378397357e-07,3.463249090681789e-08,0.0,8.186397378397357e-07,3.463249090681789e-08,2.876555105224554e-10,8.186397378397357e-07,6.699347159561902e-08,8.447292072182627e-11
1876,8.510933753314021e-07,3.500362361868221e-08,8.447292072182627e-11,8.510933753314021e-07,3.500362361868221e-08,0.0,8.510933753314021e-07,3.500362361868221e-08,2.48069624366108e-10,8.510933753314021e-07,6.772302185709123e-08,8.447292072182627e-11
1877,8.345330440663799e-07,3.2396281974505266e-08,0.0,8.345330440663799e-07,3.2396281974505266e-08,0.0,8.345330440663799e-07,3.2396281974505266e-08,7.912378292245542e-11,8.345330440663799e-07,6.73816497201837e-08,0.0
1878,7.938964878511407e-07,3.369873878357664e-08,1.0885608287785381e-10,7.938964878511407e-07,3.369873878357664e-08,0.0,7.938964878511407e-07,3.369873878357664e-08,7.912378292245542e-11,7.938964878511407e-07,6.508348196884331e-08,1.0885608287785381e-10
1879,7.614371172946579e-07,3.39087290309895e-08,1.0885608287785381e-10,7.614371172946579e-07,3.39087290309895e-08,0.0,7.614371172946579e-07,3.39087290309895e-08,7.912378292245542e-11,7.614371172946579e-07,6.373912800735784e-08,1.0885608287785381e-10
1880,7.384134862929516e-07,3.510442730154344e-08,1.0885608287785381e-10,7.384134862929516e-07,3.510442730154344e-08,0.0,7.384134862929516e-07,3.510442730154344e-08,7.300171380096389e-11,7.384134862929516e-07,6.340862108394113e-08,1.0885608287785381e-10
1881,6.582355922546412e-07,3.497931950440554e-08,1.0885608287785381e-10,6.582355922546412e-07,3.497931950440554e-08,0.0,6.582355922546412e-07,3.497931950440554e-08,7.300171380096389e-11,6.582355922546412e-07,6.489905248128838e-08,1.0885608287785381e-10
1882,6.419778385082151e-07,3.5633441594232606e-08,1.0885608287785381e-10,6.419778385082151e-07,3.5633441594232606e-08,0.0,6.419778385082151e-07,3.5633441594232606e-08,6.5296262444622e-11,6.419778385082151e-07,6.302686068287195e-08,1.0885608287785381e-10
1883,5.814779058255226e-07,3.6622110550459704e-08,1.0885608287785381e-10,5.814779058255226e-07,3.6622110550459704e-08,0.0,5.814779058255226e-07,3.6622110550459704e-08,9.741889041490838e-11,5.814779058255226e-07,6.514055885174588e-08,1.0885608287785381e-10
1884,5.682286306247468e-07,3.688636849931624e-08,1.0885608287785381e-10,5.682286306247468e-07,3.688636849931624e-08,0.0,5.682286306247468e-07,3.688636849931624e-08,1.2792979770764086e-10,5.682286306247468e-07,6.909805045600998e-08,1.0885608287785381e-10
1885,5.924267035035362e-07,3.6435743818888766e-08,0.0,5.924267035035362e-07,3.6435743818888766e-08,0.0,5.924267035035362e-07,3.6435743818888766e-08,1.5695307553631466e-10,5.924267035035362e-07,7.080170913046199e-08,0.0
1886,5.849313221720617e-07,3.6325777179919376e-08,2.7588615915595328e-11,5.849313221720617e-07,3.6325777179919376e-08,0.0,5.849313221720617e-07,3.6325777179919376e-08,2.3971892526564176e-10,5.849313221720617e-07,7.492564943082211e-08,2.7588615915595328e-11
1887,5.435475835773624e-07,3.4486866695715435e-08,5.5222584441746594e-11,5.435475835773624e-07,3.4486866695715435e-08,0.0,5.435475835773624e-07,3.4486866695715435e-08,2.344662103359596e-10,5.435475835773624e-07,8.86693294026892e-08,5.5222584441746594e-11
1888,5.322499743799978e-07,3.559264578305894e-08,8.222542686413853e-11,5.322499743799978e-07,3.559264578305894e-08,0.0,5.322499743799978e-07,3.559264578305894e-08,2.344662103359596e-10,5.322499743799978e-07,8.723782534454066e-08,8.222542686413853e-11
1889,5.330409992763765e-07,3.4537091916523166e-08,1.3645992530397777e-09,5.330409992763765e-07,3.4537091916523166e-08,2.6170894816347966e-11,5.330409992763765e-07,3.4537091916523166e-08,2.0205663134717104e-10,5.330409992763765e-07,9.215468464520069e-08,1.3645992530397777e-09
1890,5.654361976732096e-07,3.3567596448490026e-08,1.3645992530397777e-09,5.654361976732096e-07,3.3567596448490026e-08,2.6170894816347966e-11,5.654361976732096e-07,3.3567596448490026e-08,1.9522969352259167e-10,5.654361976732096e-07,9.054259615075872e-08,1.3645992530397777e-09
1891,5.92384038457437e-07,3.3303496341626926e-08,1.3645992530397777e-09,5.92384038457437e-07,3.3303496341626926e-08,2.6170894816347966e-11,5.92384038457437e-07,3.3303496341626926e-08,1.903238380388369e-10,5.92384038457437e-07,9.53809130724689e-08,1.3645992530397777e-09
1892,5.6701930312946e-07,3.566429335981931e-08,1.5219003299657023e-09,5.6701930312946e-07,3.566429335981931e-08,2.6170894816347966e-11,5.6701930312946e-07,3.566429335981931e-08,2.0624372447970123e-10,5.6701930312946e-07,9.344736489375854e-08,1.5219003299657023e-09
1893,5.490286452771085e-07,3.686315506813896e-08,1.586558408460194e-09,5.490286452771085e-07,3.686315506813896e-08,2.6170894816347966e-11,5.490286452771085e-07,3.686315506813896e-08,1.2347787475037412e-10,5.490286452771085e-07,9.036383882435725e-08,1.586558408460194e-09
1894,5.900677503437432e-07,3.767754717744408e-08,1.8682092599110943e-09,5.900677503437432e-07,3.767754717744408e-08,2.6170894816347966e-11,5.900677503437432e-07,3.767754717744408e-08,2.0630277050174125e-10,5.900677503437432e-07,7.723092717729482e-08,1.8682092599110943e-09
1895,5.948856848395476e-07,3.6180085974787546e-08,1.8412064174887023e-09,5.948856848395476e-07,3.6180085974787546e-08,2.6170894816347966e-11,5.948856848395476e-07,3.6180085974787546e-08,2.4864518579002595e-10,5.948856848395476e-07,7.480534896282214e-08,1.8412064174887023e-09
1896,5.852774945326798e-07,3.48532644015417e-08,5.975934429842361e-10,5.852774945326798e-07,3.48532644015417e-08,0.0,5.852774945326798e-07,3.48532644015417e-08,2.874060374611988e-10,5.852774945326798e-07,7.004654786360984e-08,5.975934429842361e-10
1897,5.497267230631613e-07,3.321304704278256e-08,2.195194351691957e-09,5.497267230631613e-07,3.321304704278256e-08,0.0,5.497267230631613e-07,3.321304704278256e-08,2.806871025289632e-10,5.497267230631613e-07,6.967197206466023e-08,2.195194351691957e-09
1898,5.237216303807404e-07,3.1370398088727466e-08,2.195194351691957e-09,5.237216303807404e-07,3.1370398088727466e-08,0.0,5.237216303807404e-07,3.1370398088727466e-08,2.9115838708269695e-10,5.237216303807404e-07,6.198379815763084e-08,2.195194351691957e-09
1899,5.081721375128317e-07,2.77837118391387e-08,2.074321087912929e-09,5.081721375128317e-07,2.77837118391387e-08,0.0,5.081721375128317e-07,2.77837118391387e-08,2.462152228131588e-10,5.081721375128317e-07,6.37222059245752e-08,2.074321087912929e-09
1900,5.227727350692086e-07,2.5008721696703366e-08,2.072427420150648e-09,5.227727350692086e-07,2.5008721696703366e-08,0.0,5.227727350692086e-07,2.5008721696703366e-08,2.6428582734970366e-10,5.227727350692086e-07,6.321496672155393e-08,2.072427420150648e-09
1901,4.804988407158817e-07,2.3327904433553418e-08,1.7631426001735966e-09,4.804988407158817e-07,2.3327904433553418e-08,0.0,4.804988407158817e-07,2.3327904433553418e-08,1.8810033689372777e-10,4.804988407158817e-07,6.233711756310965e-08,1.7631426001735966e-09
1902,4.815432816940302e-07,2.2319376569157612e-08,1.780360890459219e-09,4.815432816940302e-07,2.2319376569157612e-08,0.0,4.815432816940302e-07,2.2319376569157612e-08,2.835042438904216e-10,4.815432816940302e-07,6.543993131507315e-08,1.780360890459219e-09
1903,4.937741136602978e-07,2.2526061270257613e-08,1.7575391836333054e-09,4.937741136602978e-07,2.2526061270257613e-08,0.0,4.937741136602978e-07,2.2526061270257613e-08,2.6068253706450813e-10,4.937741136602978e-07,6.662129692358576e-08,1.7575391836333054e-09
1904,5.007744253556925e-07,2.1737237280003034e-08,2.2335323471686256e-10,5.007744253556925e-07,2.1737237280003034e-08,0.0,5.007744253556925e-07,2.1737237280003034e-08,3.055207416423146e-10,5.007744253556925e-07,6.790736303433473e-08,2.2335323471686256e-10
1905,5.006136153237353e-07,2.3231482769249723e-08,2.9958754723034634e-10,5.006136153237353e-07,2.3231482769249723e-08,0.0,5.006136153237353e-07,2.3231482769249723e-08,2.9993812988848845e-10,5.006136153237353e-07,6.901261733511482e-08,2.9958754723034634e-10
1906,5.040399579619199e-07,2.319630557475908e-08,2.631597340834497e-10,5.040399579619199e-07,2.319630557475908e-08,0.0,5.040399579619199e-07,2.319630557475908e-08,3.619980743734581e-10,5.040399579619199e-07,7.01117954804431e-08,2.631597340834497e-10
1907,4.929131997804299e-07,2.3460668582434404e-08,6.562624590581276e-10,4.929131997804299e-07,2.3460668582434404e-08,0.0,4.929131997804299e-07,2.3460668582434404e-08,3.7322781769917006e-10,4.929131997804299e-07,7.200894356986152e-08,6.562624590581276e-10
1908,5.204934926236351e-07,2.3447307841349485e-08,7.248847256573804e-10,5.204934926236351e-07,2.3447307841349485e-08,0.0,5.204934926236351e-07,2.3447307841349485e-08,3.3895444387762753e-10,5.204934926236351e-07,7.25402153583283e-08,7.248847256573804e-10
1909,5.583908172671467e-07,2.3300939590496583e-08,7.076664353717582e-10,5.583908172671467e-07,2.3300939590496583e-08,0.0,5.583908172671467e-07,2.3300939590496583e-08,2.701131699264384e-10,5.583908172671467e-07,7.280362268602403e-08,7.076664353717582e-10
1910,5.863984305116381e-07,2.2732314824176162e-08,7.055011802933489e-10,5.863984305116381e-07,2.2732314824176162e-08,0.0,5.863984305116381e-07,2.2732314824176162e-08,2.679479148480292e-10,5.863984305116381e-07,7.332436930645209e-08,7.055011802933489e-10
1911,6.16775456104993e-07,2.4815393422678815e-08,6.700420843164245e-10,6.16775456104993e-07,2.4815393422678815e-08,0.0,6.16775456104993e-07,2.4815393422678815e-08,2.1851088696392803e-10,6.16775456104993e-07,7.44494538399262e-08,6.700420843164245e-10
1912,6.456256837087235e-07,2.3945246039959655e-08,5.938077718029408e-10,6.456256837087235e-07,2.3945246039959655e-08,0.0,6.456256837087235e-07,2.3945246039959655e-08,2.1684537796337215e-10,6.456256837087235e-07,7.404788350738403e-08,5.938077718029408e-10
1913,6.855578362774395e-07,2.404681355626183e-08,6.509994478011625e-10,6.855578362774395e-07,2.404681355626183e-08,0.0,6.855578362774395e-07,2.404681355626183e-08,1.5478543347840253e-10,6.855578362774395e-07,7.180751485488404e-08,6.509994478011625e-10
