ngram,AT,AT,A,AT
1799,1.2182970489707909e-05,1.2182970489707909e-05,0.0008160059307036656,1.2182970489707909e-05
1800,1.0891245957671864e-05,1.0891245957671864e-05,0.0008077266226921763,1.0891245957671864e-05
1801,1.0604027011140715e-05,1.0604027011140715e-05,0.0007999865837129099,1.0604027011140715e-05
1802,1.0420654949224886e-05,1.0420654949224886e-05,0.0007989568569298301,1.0420654949224886e-05
1803,1.0369203534667446e-05,1.0369203534667446e-05,0.0008062735765374132,1.0369203534667446e-05
1804,9.871875720689007e-06,9.871875720689007e-06,0.0008096934013467814,9.871875720689007e-06
1805,9.61119777847281e-06,9.61119777847281e-06,0.0008166477200575173,9.61119777847281e-06
1806,9.485199370828923e-06,9.485199370828923e-06,0.0008092323717262064,9.485199370828923e-06
1807,9.427202322902823e-06,9.427202322902823e-06,0.000799024327924209,9.427202322902823e-06
1808,9.264713428690032e-06,9.264713428690032e-06,0.0007931087581839945,9.264713428690032e-06
1809,8.974993566620729e-06,8.974993566620729e-06,0.0007767577605721142,8.974993566620729e-06
1810,8.661679268178496e-06,8.661679268178496e-06,0.0007770025321016354,8.661679268178496e-06
1811,8.66838185434712e-06,8.66838185434712e-06,0.0007642088873711016,8.66838185434712e-06
1812,8.39666381580173e-06,8.39666381580173e-06,0.0007544539403170347,8.39666381580173e-06
1813,8.252761225386556e-06,8.252761225386556e-06,0.0007455690231706415,8.252761225386556e-06
1814,8.120079201034969e-06,8.120079201034969e-06,0.0007341645874216088,8.120079201034969e-06
1815,8.240161345643823e-06,8.240161345643823e-06,0.0007420181978626975,8.240161345643823e-06
1816,8.650601167963551e-06,8.650601167963551e-06,0.0007688695664650627,8.650601167963551e-06
1817,8.8927354227053e-06,8.8927354227053e-06,0.0007590016965488238,8.8927354227053e-06
1818,9.075180189808765e-06,9.075180189808765e-06,0.0007678609108552337,9.075180189808765e-06
1819,9.190861809266998e-06,9.190861809266998e-06,0.0007767013739794493,9.190861809266998e-06
1820,9.524866202679863e-06,9.524866202679863e-06,0.0007946989831647702,9.524866202679863e-06
1821,9.692124876892194e-06,9.692124876892194e-06,0.0008032968533890587,9.692124876892194e-06
1822,9.812177397959334e-06,9.812177397959334e-06,0.0007950393649350319,9.812177397959334e-06
1823,9.967402157989064e-06,9.967402157989064e-06,0.0007832137801285301,9.967402157989064e-06
1824,1.0160827644410477e-05,1.0160827644410477e-05,0.0007893316048596587,1.0160827644410477e-05
1825,1.049874104605156e-05,1.049874104605156e-05,0.0007846438425726124,1.049874104605156e-05
1826,1.042750526331864e-05,1.042750526331864e-05,0.0007797151837231857,1.042750526331864e-05
1827,1.0467256158465585e-05,1.0467256158465585e-05,0.0007686245621048979,1.0467256158465585e-05
1828,1.0750781647012836e-05,1.0750781647012836e-05,0.0007676079819378044,1.0750781647012836e-05
1829,1.0638354719308804e-05,1.0638354719308804e-05,0.0007679529704286584,1.0638354719308804e-05
1830,1.0619408255609284e-05,1.0619408255609284e-05,0.0007665618322789669,1.0619408255609284e-05
1831,1.0742591907079e-05,1.0742591907079e-05,0.0007667844765819609,1.0742591907079e-05
1832,1.1097506753035954e-05,1.1097506753035954e-05,0.000770177218198244,1.1097506753035954e-05
1833,1.14474483520358e-05,1.14474483520358e-05,0.0007624182534138006,1.14474483520358e-05
1834,1.1747081511462706e-05,1.1747081511462706e-05,0.0007671253240135099,1.1747081511462706e-05
1835,1.1926143997698091e-05,1.1926143997698091e-05,0.0007630728650838137,1.1926143997698091e-05
1836,1.2462136120510487e-05,1.2462136120510487e-05,0.0007623976146403168,1.2462136120510487e-05
1837,1.2769835198663973e-05,1.2769835198663973e-05,0.00075772128600095,1.2769835198663973e-05
1838,1.2940559697329132e-05,1.2940559697329132e-05,0.0007553619798272848,1.2940559697329132e-05
1839,1.2611655230492553e-05,1.2611655230492553e-05,0.000757376996002027,1.2611655230492553e-05
1840,1.2927647860903693e-05,1.2927647860903693e-05,0.0007652885979041457,1.2927647860903693e-05
1841,1.321838447308567e-05,1.321838447308567e-05,0.0007663472788408399,1.321838447308567e-05
1842,1.3607369120498853e-05,1.3607369120498853e-05,0.0007698561031637448,1.3607369120498853e-05
1843,1.3566033495797975e-05,1.3566033495797975e-05,0.0007754549483901688,1.3566033495797975e-05
1844,1.3866064364265185e-05,1.3866064364265185e-05,0.0007849368017299899,1.3866064364265185e-05
1845,1.4101731462038255e-05,1.4101731462038255e-05,0.0007885103030795497,1.4101731462038255e-05
1846,1.4742232061897604e-05,1.4742232061897604e-05,0.0007898546589006271,1.4742232061897604e-05
1847,1.4906828904973476e-05,1.4906828904973476e-05,0.0007931253556827349,1.4906828904973476e-05
1848,1.5052410422608123e-05,1.5052410422608123e-05,0.0007986919704957732,1.5052410422608123e-05
1849,1.5005122155084141e-05,1.5005122155084141e-05,0.000805596837640873,1.5005122155084141e-05
1850,1.5403484342511676e-05,1.5403484342511676e-05,0.0008107693533280066,1.5403484342511676e-05
1851,1.5591552255500574e-05,1.5591552255500574e-05,0.0008160857916144389,1.5591552255500574e-05
1852,1.5991650148602537e-05,1.5991650148602537e-05,0.0008226682964180197,1.5991650148602537e-05
1853,1.611006609891774e-05,1.611006609891774e-05,0.0008301313417697591,1.611006609891774e-05
1854,1.637935552675377e-05,1.637935552675377e-05,0.0008430542490844216,1.637935552675377e-05
1855,1.6633470555201973e-05,1.6633470555201973e-05,0.0008476253133267164,1.6633470555201973e-05
1856,1.703216288920625e-05,1.703216288920625e-05,0.0008581359870731831,1.703216288920625e-05
1857,1.724051643187912e-05,1.724051643187912e-05,0.0008660129554170583,1.724051643187912e-05
1858,1.7538769108276548e-05,1.7538769108276548e-05,0.0008728365397213825,1.7538769108276548e-05
1859,1.7826580005930737e-05,1.7826580005930737e-05,0.0008792437479964324,1.7826580005930737e-05
1860,1.803330061583048e-05,1.803330061583048e-05,0.0008848362153262965,1.803330061583048e-05
1861,1.833771368962646e-05,1.833771368962646e-05,0.0008826453371771745,1.833771368962646e-05
1862,1.860094042578047e-05,1.860094042578047e-05,0.0008916778356901237,1.860094042578047e-05
1863,1.8789816749631427e-05,1.8789816749631427e-05,0.0008908728653165911,1.8789816749631427e-05
1864,1.897566445612548e-05,1.897566445612548e-05,0.0008992851612025074,1.897566445612548e-05
1865,1.9117240299237892e-05,1.9117240299237892e-05,0.0009041090462622898,1.9117240299237892e-05
1866,1.9120477320809315e-05,1.9120477320809315e-05,0.000912631387888853,1.9120477320809315e-05
1867,1.9292375457423206e-05,1.9292375457423206e-05,0.0009242963029204734,1.9292375457423206e-05
1868,1.9339851080855753e-05,1.9339851080855753e-05,0.0009386921301484108,1.9339851080855753e-05
1869,1.9395005438127555e-05,1.9395005438127555e-05,0.0009499006804877094,1.9395005438127555e-05
1870,1.9393587925670935e-05,1.9393587925670935e-05,0.0009604072796979121,1.9393587925670935e-05
1871,1.9495743929707843e-05,1.9495743929707843e-05,0.0009646780506175544,1.9495743929707843e-05
1872,1.9555438484530896e-05,1.9555438484530896e-05,0.0009767474506848625,1.9555438484530896e-05
1873,1.970176214984219e-05,1.970176214984219e-05,0.000991921830323658,1.970176214984219e-05
1874,1.985957689092694e-05,1.985957689092694e-05,0.001003484316502831,1.985957689092694e-05
1875,1.9946712719891885e-05,1.9946712719891885e-05,0.0010101641112539386,1.9946712719891885e-05
1876,2.02629276567937e-05,2.02629276567937e-05,0.0010140943257803364,2.02629276567937e-05
1877,2.0440887445667094e-05,2.0440887445667094e-05,0.0010162828506768814,2.0440887445667094e-05
1878,2.068435216122972e-05,2.068435216122972e-05,0.0010226358260427202,2.068435216122972e-05
1879,2.1098758224979974e-05,2.1098758224979974e-05,0.0010218540971566523,2.1098758224979974e-05
1880,2.119260326643208e-05,2.119260326643208e-05,0.0010162899935884134,2.119260326643208e-05
1881,2.1442252286111136e-05,2.1442252286111136e-05,0.001014091939266239,2.1442252286111136e-05
1882,2.182781879257943e-05,2.182781879257943e-05,0.0010149910979505097,2.182781879257943e-05
1883,2.2032647393643856e-05,2.2032647393643856e-05,0.0010122171536620175,2.2032647393643856e-05
1884,2.2511909004866277e-05,2.2511909004866277e-05,0.0010178434063813516,2.2511909004866277e-05
1885,2.2825074016249607e-05,2.2825074016249607e-05,0.0010195736706789052,2.2825074016249607e-05
1886,2.274554831923784e-05,2.274554831923784e-05,0.0010264522529074124,2.274554831923784e-05
1887,2.2895014158815945e-05,2.2895014158815945e-05,0.0010256649693474174,2.2895014158815945e-05
1888,2.2765562139933797e-05,2.2765562139933797e-05,0.0010293872827397926,2.2765562139933797e-05
1889,2.2707112033718397e-05,2.2707112033718397e-05,0.0010302003107166716,2.2707112033718397e-05
1890,2.2721674603027558e-05,2.2721674603027558e-05,0.001038782564657075,2.2721674603027558e-05
1891,2.255139562683845e-05,2.255139562683845e-05,0.001043708496061819,2.255139562683845e-05
1892,2.2293016497444895e-05,2.2293016497444895e-05,0.001049093236880643,2.2293016497444895e-05
1893,2.2345390139629933e-05,2.2345390139629933e-05,0.0010493012544299876,2.2345390139629933e-05
1894,2.243907225160261e-05,2.243907225160261e-05,0.0010638765857688018,2.243907225160261e-05
1895,2.2632956253281528e-05,2.2632956253281528e-05,0.0010677012115983026,2.2632956253281528e-05
1896,2.277662783204245e-05,2.277662783204245e-05,0.0010698358860931226,2.277662783204245e-05
1897,2.3040662719202893e-05,2.3040662719202893e-05,0.001068777504510113,2.3040662719202893e-05
1898,2.330523966520559e-05,2.330523966520559e-05,0.0010749515911032046,2.330523966520559e-05
1899,2.374497255784393e-05,2.374497255784393e-05,0.0010759130153538926,2.374497255784393e-05
1900,2.4211144201607177e-05,2.4211144201607177e-05,0.0010824989793556078,2.4211144201607177e-05
1901,2.4633784050820395e-05,2.4633784050820395e-05,0.0010808014776557684,2.4633784050820395e-05
1902,2.5025918928024892e-05,2.5025918928024892e-05,0.0010863390884229115,2.5025918928024892e-05
1903,2.5273104776195915e-05,2.5273104776195915e-05,0.0010895254755658762,2.5273104776195915e-05
1904,2.539635689962389e-05,2.539635689962389e-05,0.0010982293336253082,2.539635689962389e-05
1905,2.5569278087849462e-05,2.5569278087849462e-05,0.0011049483437091112,2.5569278087849462e-05
1906,2.573489005694033e-05,2.573489005694033e-05,0.0011083153076469898,2.573489005694033e-05
1907,2.5923769758914466e-05,2.5923769758914466e-05,0.001111700715097998,2.5923769758914466e-05
1908,2.592975085592895e-05,2.592975085592895e-05,0.0011128246218764357,2.592975085592895e-05
1909,2.598218634375371e-05,2.598218634375371e-05,0.0011085356485896877,2.598218634375371e-05
1910,2.610091957779202e-05,2.610091957779202e-05,0.0011142689202513014,2.610091957779202e-05
1911,2.6339591516131933e-05,2.6339591516131933e-05,0.0011179631110280752,2.6339591516131933e-05
1912,2.6767821639493506e-05,2.6767821639493506e-05,0.0011206387342619045,2.6767821639493506e-05
1913,2.7049028826045935e-05,2.7049028826045935e-05,0.0011316685039283974,2.7049028826045935e-05
1914,2.7416571226370123e-05,2.7416571226370123e-05,0.0011430234049579927,2.7416571226370123e-05
1915,2.7746365438880665e-05,2.7746365438880665e-05,0.0011515729794544832,2.7746365438880665e-05
1916,2.8144397219875827e-05,2.8144397219875827e-05,0.0011584757760699307,2.8144397219875827e-05
1917,2.8461532825271467e-05,2.8461532825271467e-05,0.0011661935963534883,2.8461532825271467e-05
1918,2.8356380425975658e-05,2.8356380425975658e-05,0.001170767338148185,2.8356380425975658e-05
1919,2.798357724844079e-05,2.798357724844079e-05,0.0011710521399176546,2.798357724844079e-05
1920,2.771586956181896e-05,2.771586956181896e-05,0.0011773980388950025,2.771586956181896e-05
1921,2.710804385839895e-05,2.710804385839895e-05,0.0011739968987447874,2.710804385839895e-05
1922,2.6783193918942872e-05,2.6783193918942872e-05,0.001180981335762356,2.6783193918942872e-05
1923,2.6017258018587848e-05,2.6017258018587848e-05,0.0011832342383318714,2.6017258018587848e-05
1924,2.5542663154608037e-05,2.5542663154608037e-05,0.0011894086242786475,2.5542663154608037e-05
1925,2.5276549162559343e-05,2.5276549162559343e-05,0.0011929060565307736,2.5276549162559343e-05
1926,2.5092083368300727e-05,2.5092083368300727e-05,0.0011977003554680518,2.5092083368300727e-05
1927,2.4998796236884247e-05,2.4998796236884247e-05,0.00119587652651327,2.4998796236884247e-05
1928,2.4984274984620113e-05,2.4984274984620113e-05,0.0012063799326175026,2.4984274984620113e-05
1929,2.4685461279919503e-05,2.4685461279919503e-05,0.0012082779347630484,2.4685461279919503e-05
1930,2.470038193028553e-05,2.470038193028553e-05,0.0012173120797212636,2.470038193028553e-05
1931,2.4542501705582254e-05,2.4542501705582254e-05,0.0012172919232398272,2.4542501705582254e-05
1932,2.427738503943796e-05,2.427738503943796e-05,0.0012222674808331899,2.427738503943796e-05
1933,2.4036121820764883e-05,2.4036121820764883e-05,0.0012261577981657215,2.4036121820764883e-05
1934,2.3695884790088583e-05,2.3695884790088583e-05,0.0012293686158955097,2.3695884790088583e-05
1935,2.3447158257892753e-05,2.3447158257892753e-05,0.001225654867344669,2.3447158257892753e-05
1936,2.3312535631703213e-05,2.3312535631703213e-05,0.0012234656605869532,2.3312535631703213e-05
1937,2.3355703368516905e-05,2.3355703368516905e-05,0.0012279949317287122,2.3355703368516905e-05
1938,2.3522412707929368e-05,2.3522412707929368e-05,0.0012351014717881168,2.3522412707929368e-05
1939,2.348711521855356e-05,2.348711521855356e-05,0.001235847660739507,2.348711521855356e-05
1940,2.3502929252572358e-05,2.3502929252572358e-05,0.00123493280261755,2.3502929252572358e-05
1941,2.3628644287652734e-05,2.3628644287652734e-05,0.0012383836521101849,2.3628644287652734e-05
1942,2.361917592809602e-05,2.361917592809602e-05,0.0012366613705775567,2.361917592809602e-05
1943,2.3820057322154753e-05,2.3820057322154753e-05,0.001237925441403474,2.3820057322154753e-05
1944,2.3775377485435456e-05,2.3775377485435456e-05,0.0012320042587816715,2.3775377485435456e-05
1945,2.3584940208820626e-05,2.3584940208820626e-05,0.001229328419347959,2.3584940208820626e-05
1946,2.3638018579471725e-05,2.3638018579471725e-05,0.0012352845265663096,2.3638018579471725e-05
1947,2.3778743915110162e-05,2.3778743915110162e-05,0.001239487369145666,2.3778743915110162e-05
1948,2.3810816076417852e-05,2.3810816076417852e-05,0.0012414198468572327,2.3810816076417852e-05
1949,2.380643724921226e-05,2.380643724921226e-05,0.0012477721653080412,2.380643724921226e-05
1950,2.37523958535998e-05,2.37523958535998e-05,0.0012577366349952562,2.37523958535998e-05
1951,2.418788582352655e-05,2.418788582352655e-05,0.0012691892251106246,2.418788582352655e-05
1952,2.4335457575424308e-05,2.4335457575424308e-05,0.001276582246646285,2.4335457575424308e-05
1953,2.4647232878903325e-05,2.4647232878903325e-05,0.0012804225053904311,2.4647232878903325e-05
1954,2.493121506371868e-05,2.493121506371868e-05,0.0012845030453588282,2.493121506371868e-05
1955,2.5645153332983943e-05,2.5645153332983943e-05,0.0012945645721629262,2.5645153332983943e-05
1956,2.618631827187658e-05,2.618631827187658e-05,0.001305475049386067,2.618631827187658e-05
1957,2.6871851722327328e-05,2.6871851722327328e-05,0.0013133823439212783,2.6871851722327328e-05
1958,2.718004075826944e-05,2.718004075826944e-05,0.0013236886422548974,2.718004075826944e-05
1959,2.8306756835913154e-05,2.8306756835913154e-05,0.0013352239038795233,2.8306756835913154e-05
1960,2.9491513487300836e-05,2.9491513487300836e-05,0.0013455150682213052,2.9491513487300836e-05
1961,3.0541093760153414e-05,3.0541093760153414e-05,0.0013577805366367102,3.0541093760153414e-05
1962,3.122880973803278e-05,3.122880973803278e-05,0.0013644376137693013,3.122880973803278e-05
1963,3.2126103438453614e-05,3.2126103438453614e-05,0.001370626884246511,3.2126103438453614e-05
1964,3.254437953208773e-05,3.254437953208773e-05,0.0013709303457289934,3.254437953208773e-05
1965,3.3144828713765105e-05,3.3144828713765105e-05,0.0013735248441142695,3.3144828713765105e-05
1966,3.344622434399623e-05,3.344622434399623e-05,0.0013759374518745712,3.344622434399623e-05
1967,3.3883632048465575e-05,3.3883632048465575e-05,0.0013851090168048228,3.3883632048465575e-05
1968,3.3958600917165836e-05,3.3958600917165836e-05,0.001391090835178537,3.3958600917165836e-05
1969,3.396847491135954e-05,3.396847491135954e-05,0.0014013258540736778,3.396847491135954e-05
1970,3.662645342826311e-05,3.662645342826311e-05,0.0014272848077650582,3.662645342826311e-05
1971,3.722482350505223e-05,3.722482350505223e-05,0.0014452835312113166,3.722482350505223e-05
1972,3.738094944440361e-05,3.738094944440361e-05,0.0014607355198157685,3.738094944440361e-05
1973,3.7130927791752454e-05,3.7130927791752454e-05,0.001475770558629717,3.7130927791752454e-05
1974,3.709196451901724e-05,3.709196451901724e-05,0.0014856514421158604,3.709196451901724e-05
1975,3.673121682368219e-05,3.673121682368219e-05,0.0015014692908152938,3.673121682368219e-05
1976,3.680323685070367e-05,3.680323685070367e-05,0.0015107618944187249,3.680323685070367e-05
1977,3.3837094503854e-05,3.3837094503854e-05,0.0015077148065237062,3.3837094503854e-05
1978,3.30622536109461e-05,3.30622536109461e-05,0.0015156540154878581,3.30622536109461e-05
1979,3.311474600715363e-05,3.311474600715363e-05,0.0015216120518743992,3.311474600715363e-05
1980,3.313285638536659e-05,3.313285638536659e-05,0.0015302017397646392,3.313285638536659e-05
1981,3.5712649020881925e-05,3.5712649020881925e-05,0.0015402099483513407,3.5712649020881925e-05
1982,3.730982410031304e-05,3.730982410031304e-05,0.0015424514754808375,3.730982410031304e-05
1983,3.897583441617566e-05,3.897583441617566e-05,0.00154579319392464,3.897583441617566e-05
1984,4.0695611979962063e-05,4.0695611979962063e-05,0.0015476955200678536,4.0695611979962063e-05
1985,4.227015233482234e-05,4.227015233482234e-05,0.0015480399431128586,4.227015233482234e-05
1986,4.359362563783569e-05,4.359362563783569e-05,0.001552989673135536,4.359362563783569e-05
1987,4.389508207428402e-05,4.389508207428402e-05,0.0015476836124435067,4.389508207428402e-05
1988,4.0894070739990897e-05,4.0894070739990897e-05,0.001539937436713704,4.0894070739990897e-05
1989,3.908965715839129e-05,3.908965715839129e-05,0.001532906450198165,3.908965715839129e-05
1990,3.6587603972293437e-05,3.6587603972293437e-05,0.0015275710861065558,3.6587603972293437e-05
1991,3.456475808759153e-05,3.456475808759153e-05,0.0015239402585263764,3.456475808759153e-05
1992,3.2671269894178424e-05,3.2671269894178424e-05,0.001519667566753924,3.2671269894178424e-05
1993,3.0408536466503782e-05,3.0408536466503782e-05,0.0015030426771513053,3.0408536466503782e-05
1994,2.902350544380689e-05,2.902350544380689e-05,0.0014994846424087882,2.902350544380689e-05
1995,2.7677509673854468e-05,2.7677509673854468e-05,0.0014861325533794506,2.7677509673854468e-05
1996,2.674843848840932e-05,2.674843848840932e-05,0.0014777641710160033,2.674843848840932e-05
1997,2.5732554214690545e-05,2.5732554214690545e-05,0.001463604292699269,2.5732554214690545e-05
1998,2.4556333041151186e-05,2.4556333041151186e-05,0.0014456555945798755,2.4556333041151186e-05
1999,2.360355080911956e-05,2.360355080911956e-05,0.0014271680930895464,2.360355080911956e-05
2000,2.2363166863215156e-05,2.2363166863215156e-05,0.0014136531889172538,2.2363166863215156e-05
2001,2.1352703957485835e-05,2.1352703957485835e-05,0.0013922816475055047,2.1352703957485835e-05
2002,2.0300295415966373e-05,2.0300295415966373e-05,0.0013821129520822848,2.0300295415966373e-05
2003,1.9120309194217304e-05,1.9120309194217304e-05,0.0013678209091137563,1.9120309194217304e-05
2004,1.8242137230117805e-05,1.8242137230117805e-05,0.0013554201660943882,1.8242137230117805e-05
2005,1.7289807796519847e-05,1.7289807796519847e-05,0.0013441788697881357,1.7289807796519847e-05
2006,1.6031891521249365e-05,1.6031891521249365e-05,0.001331151762445058,1.6031891521249365e-05
2007,1.4993515053772302e-05,1.4993515053772302e-05,0.0013207264710217714,1.4993515053772302e-05
2008,1.3988539519362217e-05,1.3988539519362217e-05,0.0013094704232311674,1.3988539519362217e-05
2009,1.3373481644001523e-05,1.3373481644001523e-05,0.0013053767615929246,1.3373481644001523e-05
2010,1.2706811633376805e-05,1.2706811633376805e-05,0.0012975150852331094,1.2706811633376805e-05
2011,1.1813390041684865e-05,1.1813390041684865e-05,0.0012843923676492913,1.1813390041684865e-05
2012,1.1059144266515172e-05,1.1059144266515172e-05,0.0012716498292450393,1.1059144266515172e-05
2013,1.0416560404077505e-05,1.0416560404077505e-05,0.0012661820011479513,1.0416560404077505e-05
2014,9.917274058222705e-06,9.917274058222705e-06,0.0012543478182383946,9.917274058222705e-06
2015,9.565190729127998e-06,9.565190729127998e-06,0.0012439395567136152,9.565190729127998e-06
2016,9.265193771820382e-06,9.265193771820382e-06,0.0012258063735706465,9.265193771820382e-06
2017,9.030368346429896e-06,9.030368346429896e-06,0.0012171015647860866,9.030368346429896e-06
2018,9.010480425786227e-06,9.010480425786227e-06,0.0012154661351814866,9.010480425786227e-06
2019,9.043245654538623e-06,9.043245654538623e-06,0.0012125936918891966,9.043245654538623e-06
